B10058_001E,B10058_001EA,B10058_001M,B10058_001MA,B10058_002E,B10058_002EA,B10058_002M,B10058_002MA,B10058_003E,B10058_003EA,B10058_003M,B10058_003MA,B10058_004E,B10058_004EA,B10058_004M,B10058_004MA,B10058_005E,B10058_005EA,B10058_005M,B10058_005MA,B10058_006E,B10058_006EA,B10058_006M,B10058_006MA,B10058_007E,B10058_007EA,B10058_007M,B10058_007MA,B10058_008E,B10058_008EA,B10058_008M,B10058_008MA,B10058_009E,B10058_009EA,B10058_009M,B10058_009MA,B10058_010E,B10058_010EA,B10058_010M,B10058_010MA,B10058_011E,B10058_011EA,B10058_011M,B10058_011MA,GEO_ID,NAME,state
116708,null,7329,null,56141,null,4862,null,35102,null,3378,null,28923,null,3180,null,6179,null,1177,null,21039,null,2774,null,60567,null,4539,null,29772,null,2962,null,16242,null,2179,null,13530,null,1792,null,30795,null,3386,null,0400000US01,Alabama,01
16036,null,2164,null,8497,null,1503,null,4433,null,1127,null,3691,null,1029,null,742,null,407,null,4064,null,1103,null,7539,null,1578,null,3102,null,1351,null,1073,null,460,null,2029,null,1206,null,4437,null,1047,null,0400000US02,Alaska,02
168101,null,7973,null,88763,null,6697,null,38719,null,4527,null,31660,null,4210,null,7059,null,1237,null,50044,null,5004,null,79338,null,5314,null,26006,null,2815,null,11719,null,2009,null,14287,null,1764,null,53332,null,4557,null,0400000US04,Arizona,04
64123,null,4447,null,35146,null,3336,null,21789,null,2763,null,17163,null,2607,null,4626,null,1069,null,13357,null,2367,null,28977,null,2827,null,16077,null,2161,null,7799,null,1184,null,8278,null,1574,null,12900,null,2015,null,0400000US05,Arkansas,05
1041855,null,18566,null,492686,null,13128,null,181206,null,8446,null,141519,null,7170,null,39687,null,3686,null,311480,null,10068,null,549169,null,11734,null,117351,null,6047,null,50030,null,4237,null,67321,null,4464,null,431818,null,10933,null,0400000US06,California,06
81255,null,4785,null,45574,null,4033,null,21245,null,2926,null,17660,null,2537,null,3585,null,1185,null,24329,null,2742,null,35681,null,3442,null,11867,null,1600,null,5835,null,1125,null,6032,null,1026,null,23814,null,2925,null,0400000US08,Colorado,08
71536,null,5694,null,38220,null,3900,null,15275,null,2375,null,11772,null,2221,null,3503,null,888,null,22945,null,2961,null,33316,null,3545,null,8699,null,1825,null,4138,null,1179,null,4561,null,1312,null,24617,null,3049,null,0400000US09,Connecticut,09
17741,null,2101,null,10015,null,1537,null,5597,null,1205,null,4249,null,1071,null,1348,null,551,null,4418,null,1065,null,7726,null,1498,null,2505,null,745,null,1243,null,558,null,1262,null,520,null,5221,null,1241,null,0400000US10,Delaware,10
12024,null,1990,null,4400,null,1093,null,1330,null,586,null,1098,null,497,null,232,null,208,null,3070,null,886,null,7624,null,1605,null,2731,null,969,null,1335,null,578,null,1396,null,718,null,4893,null,1297,null,0400000US11,District of Columbia,11
425421,null,11945,null,206769,null,7930,null,98934,null,5737,null,75607,null,5118,null,23327,null,2577,null,107835,null,6513,null,218652,null,9030,null,61887,null,4879,null,23614,null,2949,null,38273,null,3640,null,156765,null,7714,null,0400000US12,Florida,12
247023,null,10723,null,127234,null,8032,null,65451,null,5754,null,54762,null,5379,null,10689,null,1852,null,61783,null,4668,null,119789,null,5845,null,45430,null,3357,null,22344,null,2529,null,23086,null,2560,null,74359,null,5037,null,0400000US13,Georgia,13
51539,null,3229,null,25111,null,2289,null,5911,null,1287,null,3943,null,1001,null,1968,null,673,null,19200,null,2075,null,26428,null,2434,null,5007,null,1179,null,1510,null,698,null,3497,null,878,null,21421,null,2201,null,0400000US15,Hawaii,15
25491,null,3135,null,15058,null,2560,null,7814,null,1529,null,6190,null,1479,null,1624,null,589,null,7244,null,1791,null,10433,null,1501,null,4013,null,884,null,1808,null,624,null,2205,null,719,null,6420,null,1245,null,0400000US16,Idaho,16
271322,null,9767,null,145783,null,6928,null,66996,null,5123,null,55609,null,4839,null,11387,null,1623,null,78787,null,5162,null,125539,null,6546,null,34651,null,3089,null,15165,null,1985,null,19486,null,2232,null,90888,null,5551,null,0400000US17,Illinois,17
120983,null,6074,null,71365,null,4477,null,41620,null,3514,null,35705,null,3296,null,5915,null,1138,null,29745,null,3189,null,49618,null,3742,null,24544,null,3056,null,14287,null,2166,null,10257,null,1721,null,25074,null,2222,null,0400000US18,Indiana,18
31442,null,3365,null,21486,null,3006,null,9754,null,1840,null,8493,null,1785,null,1261,null,461,null,11732,null,1942,null,9956,null,1469,null,3681,null,794,null,1750,null,630,null,1931,null,584,null,6275,null,1160,null,0400000US19,Iowa,19
43402,null,3578,null,26709,null,2675,null,14440,null,2126,null,11937,null,1843,null,2503,null,782,null,12269,null,1729,null,16693,null,2047,null,6208,null,1255,null,2249,null,743,null,3959,null,1066,null,10485,null,1775,null,0400000US20,Kansas,20
100932,null,6183,null,51458,null,4522,null,31543,null,3374,null,25900,null,3015,null,5643,null,1298,null,19915,null,2913,null,49474,null,3673,null,28220,null,2955,null,15978,null,2454,null,12242,null,1749,null,21254,null,2122,null,0400000US21,Kentucky,21
118930,null,6799,null,58609,null,4658,null,33962,null,3775,null,27753,null,3329,null,6209,null,1262,null,24647,null,2882,null,60321,null,4524,null,30873,null,3153,null,15920,null,2186,null,14953,null,2413,null,29448,null,3246,null,0400000US22,Louisiana,22
14663,null,1804,null,8350,null,1542,null,3760,null,1087,null,2904,null,1067,null,856,null,386,null,4590,null,1033,null,6313,null,1168,null,2439,null,713,null,990,null,429,null,1449,null,495,null,3874,null,927,null,0400000US23,Maine,23
131641,null,6917,null,72098,null,5071,null,31264,null,3075,null,25548,null,2946,null,5716,null,1054,null,40834,null,3860,null,59543,null,4228,null,15853,null,2156,null,7148,null,1439,null,8705,null,1630,null,43690,null,3800,null,0400000US24,Maryland,24
117119,null,7043,null,57815,null,4646,null,22072,null,2768,null,16916,null,2664,null,5156,null,1143,null,35743,null,3283,null,59304,null,5123,null,11606,null,2152,null,5049,null,1208,null,6557,null,1544,null,47698,null,4628,null,0400000US25,Massachusetts,25
173435,null,7195,null,85417,null,5161,null,40863,null,3583,null,33128,null,3307,null,7735,null,1291,null,44554,null,3793,null,88018,null,4511,null,28849,null,2353,null,12902,null,1922,null,15947,null,1952,null,59169,null,3654,null,0400000US26,Michigan,26
56205,null,4003,null,34418,null,3198,null,15269,null,2147,null,12646,null,1998,null,2623,null,712,null,19149,null,2382,null,21787,null,1957,null,7130,null,1141,null,3455,null,845,null,3675,null,866,null,14657,null,1615,null,0400000US27,Minnesota,27
84905,null,6448,null,46127,null,4800,null,28795,null,3449,null,23886,null,3143,null,4909,null,1117,null,17332,null,2941,null,38778,null,3090,null,20571,null,2061,null,10002,null,1555,null,10569,null,1805,null,18207,null,2343,null,0400000US28,Mississippi,28
105682,null,6843,null,59277,null,4313,null,31311,null,3246,null,24695,null,2966,null,6616,null,1368,null,27966,null,2460,null,46405,null,4696,null,18790,null,2086,null,8129,null,1584,null,10661,null,1630,null,27615,null,3532,null,0400000US29,Missouri,29
14547,null,2261,null,8234,null,1493,null,4471,null,1108,null,2883,null,852,null,1588,null,707,null,3763,null,1010,null,6313,null,1538,null,2627,null,905,null,1495,null,704,null,1132,null,437,null,3686,null,1197,null,0400000US30,Montana,30
24470,null,2914,null,15902,null,2363,null,7433,null,1318,null,6451,null,1307,null,982,null,396,null,8469,null,1929,null,8568,null,1328,null,3157,null,797,null,1008,null,476,null,2149,null,655,null,5411,null,1055,null,0400000US31,Nebraska,31
67145,null,5881,null,35249,null,3903,null,16319,null,2721,null,13113,null,2324,null,3206,null,983,null,18930,null,2437,null,31896,null,3812,null,10142,null,2149,null,3645,null,1071,null,6497,null,1547,null,21754,null,3085,null,0400000US32,Nevada,32
19253,null,2766,null,10866,null,1991,null,4706,null,1327,null,3890,null,1223,null,816,null,445,null,6160,null,1233,null,8387,null,1651,null,1551,null,553,null,549,null,347,null,1002,null,426,null,6836,null,1563,null,0400000US33,New Hampshire,33
184177,null,8573,null,84390,null,5592,null,31900,null,3784,null,23505,null,3142,null,8395,null,1599,null,52490,null,3976,null,99787,null,5709,null,18238,null,2355,null,6960,null,1373,null,11278,null,1772,null,81549,null,5198,null,0400000US34,New Jersey,34
52614,null,4342,null,28580,null,3243,null,17920,null,2923,null,15125,null,2677,null,2795,null,907,null,10660,null,1992,null,24034,null,2424,null,9498,null,1573,null,4625,null,1090,null,4873,null,1102,null,14536,null,2290,null,0400000US35,New Mexico,35
426978,null,10282,null,190613,null,6600,null,79560,null,4881,null,61714,null,4479,null,17846,null,2428,null,111053,null,5729,null,236365,null,8520,null,61597,null,4711,null,25138,null,3016,null,36459,null,3535,null,174768,null,6850,null,0400000US36,New York,36
186007,null,9532,null,104155,null,6503,null,62191,null,5061,null,51246,null,4836,null,10945,null,1739,null,41964,null,3545,null,81852,null,6049,null,36302,null,3573,null,18252,null,2309,null,18050,null,2563,null,45550,null,4251,null,0400000US37,North Carolina,37
4870,null,1098,null,3204,null,928,null,1724,null,653,null,1323,null,536,null,401,null,196,null,1480,null,591,null,1666,null,435,null,939,null,396,null,428,null,309,null,511,null,313,null,727,null,331,null,0400000US38,North Dakota,38
202280,null,7587,null,109567,null,5847,null,57562,null,3825,null,46959,null,3585,null,10603,null,1336,null,52005,null,4112,null,92713,null,4986,null,35596,null,3405,null,18563,null,2367,null,17033,null,2054,null,57117,null,3857,null,0400000US39,Ohio,39
77398,null,4170,null,42946,null,3476,null,24826,null,2300,null,18972,null,2056,null,5854,null,1024,null,18120,null,2326,null,34452,null,2989,null,15541,null,1840,null,8075,null,1378,null,7466,null,1256,null,18911,null,2231,null,0400000US40,Oklahoma,40
66143,null,5360,null,36345,null,4173,null,16060,null,2084,null,12552,null,1876,null,3508,null,919,null,20285,null,3259,null,29798,null,3109,null,9150,null,1483,null,3952,null,880,null,5198,null,1147,null,20648,null,2722,null,0400000US41,Oregon,41
216616,null,9519,null,112606,null,6479,null,50576,null,4518,null,40805,null,4156,null,9771,null,1616,null,62030,null,4586,null,104010,null,5931,null,34727,null,3382,null,16357,null,2092,null,18370,null,2214,null,69283,null,4799,null,0400000US42,Pennsylvania,42
18834,null,2559,null,10463,null,2196,null,3982,null,1267,null,3202,null,1086,null,780,null,494,null,6481,null,1511,null,8371,null,1630,null,1874,null,727,null,826,null,525,null,1048,null,536,null,6497,null,1480,null,0400000US44,Rhode Island,44
107701,null,5523,null,56733,null,5200,null,31615,null,3230,null,25433,null,2912,null,6182,null,1321,null,25118,null,3537,null,50968,null,3796,null,20847,null,2152,null,9866,null,1550,null,10981,null,1632,null,30121,null,3347,null,0400000US45,South Carolina,45
13359,null,1812,null,7759,null,1295,null,4740,null,842,null,3590,null,776,null,1150,null,450,null,3019,null,939,null,5600,null,1398,null,2566,null,1005,null,1408,null,884,null,1158,null,423,null,3034,null,1139,null,0400000US46,South Dakota,46
150550,null,7716,null,80769,null,5739,null,44461,null,4394,null,37505,null,4182,null,6956,null,1188,null,36308,null,3496,null,69781,null,4379,null,32777,null,3258,null,16477,null,2173,null,16300,null,2101,null,37004,null,3143,null,0400000US47,Tennessee,47
699230,null,16721,null,378598,null,11596,null,198281,null,7080,null,163922,null,6198,null,34359,null,2865,null,180317,null,8843,null,320632,null,10197,null,116102,null,6388,null,60295,null,4720,null,55807,null,3897,null,204530,null,7995,null,0400000US48,Texas,48
56956,null,4557,null,35362,null,3542,null,13320,null,2045,null,10311,null,1807,null,3009,null,871,null,22042,null,2891,null,21594,null,2594,null,6229,null,1119,null,2661,null,669,null,3568,null,878,null,15365,null,2379,null,0400000US49,Utah,49
6885,null,1549,null,3692,null,903,null,1439,null,531,null,1225,null,510,null,214,null,144,null,2253,null,658,null,3193,null,1015,null,967,null,482,null,607,null,396,null,360,null,225,null,2226,null,847,null,0400000US50,Vermont,50
151219,null,7660,null,84369,null,5560,null,40467,null,4142,null,31612,null,3424,null,8855,null,1654,null,43902,null,3825,null,66850,null,4511,null,21686,null,2129,null,9050,null,1741,null,12636,null,1685,null,45164,null,3734,null,0400000US51,Virginia,51
115178,null,6168,null,61615,null,4323,null,28527,null,2550,null,21253,null,2197,null,7274,null,1539,null,33088,null,3367,null,53563,null,3930,null,15578,null,2102,null,6457,null,1076,null,9121,null,1617,null,37985,null,2859,null,0400000US53,Washington,53
38470,null,3161,null,16913,null,1976,null,10578,null,1556,null,8275,null,1422,null,2303,null,778,null,6335,null,1199,null,21557,null,2583,null,11195,null,1756,null,5473,null,1140,null,5722,null,1261,null,10362,null,1578,null,0400000US54,West Virginia,54
67892,null,4252,null,38863,null,3020,null,18014,null,1734,null,15040,null,1713,null,2974,null,782,null,20849,null,2490,null,29029,null,2553,null,9890,null,1467,null,5008,null,1095,null,4882,null,995,null,19139,null,2149,null,0400000US55,Wisconsin,55
