B19301D_001E,B19301D_001EA,B19301D_001M,B19301D_001MA,GEO_ID,NAME,state
22105,null,2456,null,0400000US01,Alabama,01
23643,null,2457,null,0400000US02,Alaska,02
28498,null,2051,null,0400000US04,Arizona,04
22094,null,4902,null,0400000US05,Arkansas,05
30971,null,357,null,0400000US06,California,06
29215,null,1764,null,0400000US08,Colorado,08
37814,null,2787,null,0400000US09,Connecticut,09
33428,null,5232,null,0400000US10,Delaware,10
51255,null,6273,null,0400000US11,District of Columbia,11
25937,null,1280,null,0400000US12,Florida,12
25095,null,1353,null,0400000US13,Georgia,13
29697,null,765,null,0400000US15,Hawaii,15
19201,null,2963,null,0400000US16,Idaho,16
30135,null,1142,null,0400000US17,Illinois,17
26704,null,3374,null,0400000US18,Indiana,18
24849,null,3583,null,0400000US19,Iowa,19
24661,null,2110,null,0400000US20,Kansas,20
28597,null,3963,null,0400000US21,Kentucky,21
22921,null,4072,null,0400000US22,Louisiana,22
15517,null,3250,null,0400000US23,Maine,23
35082,null,1481,null,0400000US24,Maryland,24
31964,null,1367,null,0400000US25,Massachusetts,25
27492,null,1319,null,0400000US26,Michigan,26
22266,null,1273,null,0400000US27,Minnesota,27
22330,null,3675,null,0400000US28,Mississippi,28
32194,null,3376,null,0400000US29,Missouri,29
14554,null,5115,null,0400000US30,Montana,30
17298,null,1798,null,0400000US31,Nebraska,31
27138,null,1771,null,0400000US32,Nevada,32
27562,null,5417,null,0400000US33,New Hampshire,33
38055,null,1117,null,0400000US34,New Jersey,34
27238,null,4516,null,0400000US35,New Mexico,35
28028,null,843,null,0400000US36,New York,36
25507,null,1638,null,0400000US37,North Carolina,37
20156,null,6595,null,0400000US38,North Dakota,38
31364,null,1949,null,0400000US39,Ohio,39
23000,null,2364,null,0400000US40,Oklahoma,40
25125,null,1782,null,0400000US41,Oregon,41
28479,null,1289,null,0400000US42,Pennsylvania,42
21257,null,2867,null,0400000US44,Rhode Island,44
22692,null,2519,null,0400000US45,South Carolina,45
16096,null,3206,null,0400000US46,South Dakota,46
27177,null,2648,null,0400000US47,Tennessee,47
27760,null,807,null,0400000US48,Texas,48
19337,null,2760,null,0400000US49,Utah,49
14484,null,3942,null,0400000US50,Vermont,50
32899,null,1071,null,0400000US51,Virginia,51
30651,null,1053,null,0400000US53,Washington,53
37487,null,9985,null,0400000US54,West Virginia,54
22274,null,1920,null,0400000US55,Wisconsin,55
22291,null,9098,null,0400000US56,Wyoming,56
12159,null,3140,null,0400000US72,Puerto Rico,72
