C05003_001E,C05003_001EA,C05003_001M,C05003_001MA,C05003_002E,C05003_002EA,C05003_002M,C05003_002MA,C05003_003E,C05003_003EA,C05003_003M,C05003_003MA,C05003_004E,C05003_004EA,C05003_004M,C05003_004MA,C05003_005E,C05003_005EA,C05003_005M,C05003_005MA,C05003_006E,C05003_006EA,C05003_006M,C05003_006MA,C05003_007E,C05003_007EA,C05003_007M,C05003_007MA,C05003_008E,C05003_008EA,C05003_008M,C05003_008MA,C05003_009E,C05003_009EA,C05003_009M,C05003_009MA,C05003_010E,C05003_010EA,C05003_010M,C05003_010MA,C05003_011E,C05003_011EA,C05003_011M,C05003_011MA,C05003_012E,C05003_012EA,C05003_012M,C05003_012MA,C05003_013E,C05003_013EA,C05003_013M,C05003_013MA,C05003_014E,C05003_014EA,C05003_014M,C05003_014MA,C05003_015E,C05003_015EA,C05003_015M,C05003_015MA,GEO_ID,NAME,state
4708708,null,0,*****,2280784,null,4739,null,575053,null,3711,null,566994,null,3714,null,8059,null,1542,null,1705731,null,3159,null,1635123,null,3861,null,70608,null,2991,null,2427924,null,4739,null,551122,null,3778,null,542958,null,3986,null,8164,null,1500,null,1876802,null,2720,null,1816634,null,3027,null,60168,null,2595,null,0400000US01,Alabama,01
698473,null,0,*****,360688,null,1510,null,93943,null,1427,null,92180,null,1529,null,1763,null,902,null,266745,null,1033,null,244678,null,2397,null,22067,null,2214,null,337785,null,1510,null,89569,null,1419,null,87502,null,1536,null,2067,null,640,null,248216,null,908,null,225264,null,1982,null,22952,null,1828,null,0400000US02,Alaska,02
6595778,null,0,*****,3307075,null,2761,null,886646,null,2701,null,849816,null,4186,null,36830,null,3756,null,2420429,null,1335,null,1983143,null,10957,null,437286,null,10817,null,3288703,null,2761,null,845218,null,2808,null,812436,null,3902,null,32782,null,3473,null,2443485,null,1240,null,2025007,null,10928,null,418478,null,10980,null,0400000US04,Arizona,04
2889450,null,0,*****,1413505,null,3495,null,362594,null,3022,null,357122,null,2855,null,5472,null,1230,null,1050911,null,2341,null,993976,null,3291,null,56935,null,2803,null,1475945,null,3495,null,345133,null,3317,null,338962,null,3241,null,6171,null,1455,null,1130812,null,1836,null,1079159,null,2643,null,51653,null,2507,null,0400000US05,Arkansas,05
36961664,null,0,*****,18517377,null,4701,null,4842772,null,4192,null,4554660,null,10917,null,288112,null,9942,null,13674605,null,3507,null,9033344,null,22973,null,4641261,null,23116,null,18444287,null,4701,null,4592330,null,3864,null,4315685,null,9980,null,276645,null,10214,null,13851957,null,3481,null,9111217,null,26704,null,4740740,null,27114,null,0400000US06,California,06
5024748,null,0,*****,2529083,null,3213,null,628752,null,2674,null,608679,null,3948,null,20073,null,2927,null,1900331,null,2551,null,1672688,null,8630,null,227643,null,8404,null,2495665,null,3213,null,599337,null,2505,null,575751,null,3613,null,23586,null,2899,null,1896328,null,2427,null,1681015,null,6285,null,215313,null,6178,null,0400000US08,Colorado,08
3518288,null,0,*****,1716182,null,1743,null,413228,null,1417,null,393624,null,3130,null,19604,null,2648,null,1302954,null,1402,null,1092840,null,6451,null,210114,null,6285,null,1802106,null,1743,null,394125,null,1366,null,375901,null,2711,null,18224,null,2465,null,1407981,null,1246,null,1196408,null,5417,null,211573,null,5533,null,0400000US09,Connecticut,09
885122,null,0,*****,428865,null,1313,null,105566,null,1078,null,101311,null,1416,null,4255,null,1172,null,323299,null,688,null,289865,null,2765,null,33434,null,2702,null,456257,null,1313,null,101198,null,1027,null,98478,null,1156,null,2720,null,988,null,355059,null,666,null,321435,null,2527,null,33624,null,2443,null,0400000US10,Delaware,10
599657,null,0,*****,281649,null,880,null,57205,null,826,null,54422,null,1334,null,2783,null,1105,null,224444,null,297,null,192747,null,2701,null,31697,null,2634,null,318008,null,880,null,56505,null,825,null,53721,null,1217,null,2784,null,1051,null,261503,null,296,null,226657,null,2411,null,34846,null,2455,null,0400000US11,District of Columbia,11
18537969,null,0,*****,9111329,null,6056,null,2078631,null,4404,null,1963441,null,7917,null,115190,null,6642,null,7032698,null,4071,null,5456864,null,19513,null,1575834,null,20507,null,9426640,null,6056,null,1978788,null,4634,null,1869696,null,7289,null,109092,null,6049,null,7447852,null,3931,null,5763827,null,18955,null,1684025,null,18305,null,0400000US12,Florida,12
9829211,null,0,*****,4826927,null,8502,null,1323257,null,5428,null,1276541,null,6966,null,46716,null,3931,null,3503670,null,7347,null,3057660,null,11899,null,446010,null,9056,null,5002284,null,8502,null,1259400,null,5301,null,1215852,null,6562,null,43548,null,4186,null,3742884,null,7094,null,3358777,null,10933,null,384107,null,9568,null,0400000US13,Georgia,13
1295178,null,0,*****,654657,null,1907,null,150566,null,1884,null,144867,null,2508,null,5699,null,1506,null,504091,null,644,null,415506,null,5051,null,88585,null,5003,null,640521,null,1907,null,139790,null,1861,null,134444,null,2152,null,5346,null,1335,null,500731,null,533,null,376134,null,4914,null,124597,null,4866,null,0400000US15,Hawaii,15
1545801,null,0,*****,776454,null,2195,null,216164,null,2154,null,210805,null,2614,null,5359,null,1513,null,560290,null,1397,null,515363,null,3122,null,44927,null,2847,null,769347,null,2195,null,202743,null,2110,null,197081,null,2259,null,5662,null,1543,null,566604,null,1559,null,524910,null,3262,null,41694,null,3092,null,0400000US16,Idaho,16
