C27006_001E,C27006_001EA,C27006_001M,C27006_001MA,C27006_002E,C27006_002EA,C27006_002M,C27006_002MA,C27006_003E,C27006_003EA,C27006_003M,C27006_003MA,C27006_004E,C27006_004EA,C27006_004M,C27006_004MA,C27006_005E,C27006_005EA,C27006_005M,C27006_005MA,C27006_006E,C27006_006EA,C27006_006M,C27006_006MA,C27006_007E,C27006_007EA,C27006_007M,C27006_007MA,C27006_008E,C27006_008EA,C27006_008M,C27006_008MA,C27006_009E,C27006_009EA,C27006_009M,C27006_009MA,C27006_010E,C27006_010EA,C27006_010M,C27006_010MA,C27006_011E,C27006_011EA,C27006_011M,C27006_011MA,C27006_012E,C27006_012EA,C27006_012M,C27006_012MA,C27006_013E,C27006_013EA,C27006_013M,C27006_013MA,C27006_014E,C27006_014EA,C27006_014M,C27006_014MA,C27006_015E,C27006_015EA,C27006_015M,C27006_015MA,C27006_016E,C27006_016EA,C27006_016M,C27006_016MA,C27006_017E,C27006_017EA,C27006_017M,C27006_017MA,C27006_018E,C27006_018EA,C27006_018M,C27006_018MA,C27006_019E,C27006_019EA,C27006_019M,C27006_019MA,C27006_020E,C27006_020EA,C27006_020M,C27006_020MA,C27006_021E,C27006_021EA,C27006_021M,C27006_021MA,GEO_ID,NAME,state
4616028,null,1808,null,2216414,null,5319,null,573816,null,3795,null,3518,null,1267,null,570298,null,4141,null,1378994,null,3722,null,76734,null,4269,null,1302260,null,5887,null,263604,null,2165,null,257956,null,2154,null,5648,null,1091,null,2399614,null,5277,null,550411,null,3893,null,3435,null,963,null,546976,null,3890,null,1488722,null,3325,null,85361,null,4348,null,1403361,null,5481,null,360481,null,2152,null,354965,null,2421,null,5516,null,1057,null,0400000US01,Alabama,01
678081,null,2615,null,344335,null,2643,null,93877,null,1414,null,295,null,326,null,93582,null,1420,null,226171,null,2648,null,4425,null,1043,null,221746,null,2644,null,24287,null,861,null,23279,null,949,null,1008,null,453,null,333746,null,1899,null,89384,null,1416,null,253,null,193,null,89131,null,1457,null,217556,null,1601,null,4527,null,1003,null,213029,null,1837,null,26806,null,946,null,26008,null,945,null,798,null,388,null,0400000US02,Alaska,02
6501531,null,2050,null,3232732,null,3982,null,885157,null,2681,null,2388,null,868,null,882769,null,2708,null,1960942,null,2813,null,54182,null,3947,null,1906760,null,4239,null,386633,null,1604,null,372194,null,2471,null,14439,null,1835,null,3268799,null,3527,null,844657,null,2773,null,2279,null,806,null,842378,null,2840,null,1956699,null,2375,null,64526,null,4563,null,1892173,null,5337,null,467443,null,1886,null,452168,null,2834,null,15275,null,2109,null,0400000US04,Arizona,04
2833391,null,1646,null,1376266,null,4518,null,361673,null,3078,null,2090,null,772,null,359583,null,3127,null,844601,null,2887,null,53000,null,4217,null,791601,null,5017,null,169992,null,1484,null,166513,null,1650,null,3479,null,919,null,1457125,null,4146,null,345011,null,3309,null,2246,null,921,null,342765,null,3514,null,890281,null,2626,null,55458,null,3305,null,834823,null,4305,null,221833,null,2063,null,219051,null,2119,null,2782,null,712,null,0400000US05,Arkansas,05
36376938,null,5731,null,18072031,null,8343,null,4833502,null,4622,null,37726,null,4397,null,4795776,null,6059,null,11498591,null,7798,null,287103,null,10875,null,11211488,null,12874,null,1739938,null,3731,null,1637363,null,6159,null,102575,null,5604,null,18304907,null,7752,null,4589184,null,4115,null,37935,null,4726,null,4551249,null,6402,null,11431245,null,5797,null,293656,null,8576,null,11137589,null,10366,null,2284478,null,4506,null,2172605,null,6580,null,111873,null,4929,null,0400000US06,California,06
4930142,null,2876,null,2457378,null,4175,null,626239,null,2633,null,4725,null,1485,null,621514,null,2942,null,1602871,null,3911,null,34674,null,2672,null,1568197,null,4442,null,228268,null,1588,null,219813,null,1769,null,8455,null,1617,null,2472764,null,3736,null,598972,null,2437,null,5375,null,2011,null,593597,null,3154,null,1585418,null,3309,null,36293,null,2667,null,1549125,null,4461,null,288374,null,2165,null,278826,null,2344,null,9548,null,1543,null,0400000US08,Colorado,08
3456856,null,1297,null,1679224,null,2358,null,412724,null,1538,null,930,null,418,null,411794,null,1528,null,1071986,null,2152,null,30353,null,2564,null,1041633,null,3261,null,194514,null,1526,null,186890,null,1929,null,7624,null,1279,null,1777632,null,2298,null,394075,null,1373,null,1152,null,684,null,392923,null,1513,null,1118080,null,1965,null,29238,null,2388,null,1088842,null,3345,null,265477,null,1588,null,256492,null,2327,null,8985,null,1663,null,0400000US09,Connecticut,09
869483,null,1017,null,418177,null,1741,null,105566,null,1078,null,376,null,313,null,105190,null,1097,null,259529,null,1344,null,9062,null,1487,null,250467,null,1927,null,53082,null,626,null,51579,null,863,null,1503,null,690,null,451306,null,1383,null,101198,null,1027,null,136,null,161,null,101062,null,1056,null,281863,null,1108,null,11711,null,1740,null,270152,null,2191,null,68245,null,939,null,67015,null,1017,null,1230,null,453,null,0400000US10,Delaware,10
589408,null,861,null,275835,null,1117,null,57205,null,826,null,241,null,279,null,56964,null,928,null,192046,null,1242,null,4101,null,1040,null,187945,null,1664,null,26584,null,883,null,24156,null,1201,null,2428,null,796,null,313573,null,1063,null,56505,null,825,null,698,null,399,null,55807,null,840,null,217888,null,586,null,6892,null,1567,null,210996,null,1690,null,39180,null,1205,null,36193,null,1393,null,2987,null,788,null,0400000US11,District of Columbia,11
18192784,null,3804,null,8856789,null,8200,null,2072946,null,4614,null,14434,null,3252,null,2058512,null,5790,null,5404791,null,7884,null,181497,null,7887,null,5223294,null,11226,null,1379052,null,3521,null,1331057,null,5105,null,47995,null,3902,null,9335995,null,7600,null,1977715,null,4515,null,13484,null,2739,null,1964231,null,4781,null,5618927,null,7114,null,190540,null,8748,null,5428387,null,10279,null,1739353,null,6174,null,1685555,null,6917,null,53798,null,4046,null,0400000US12,Florida,12
9594277,null,7331,null,4644205,null,9833,null,1317867,null,5718,null,12771,null,2531,null,1305096,null,6081,null,2915928,null,8596,null,94284,null,5417,null,2821644,null,10370,null,410410,null,2757,null,397860,null,3231,null,12550,null,1972,null,4950072,null,9476,null,1257822,null,4992,null,10014,null,2305,null,1247808,null,5533,null,3127583,null,8518,null,109432,null,5793,null,3018151,null,10936,null,564667,null,2820,null,547650,null,3679,null,17017,null,2350,null,0400000US13,Georgia,13
1231549,null,4784,null,605689,null,4331,null,148974,null,2327,null,588,null,428,null,148386,null,2290,null,378522,null,3994,null,8896,null,1546,null,369626,null,4060,null,78193,null,1393,null,74228,null,1774,null,3965,null,920,null,625860,null,3292,null,138970,null,1990,null,672,null,469,null,138298,null,2055,null,384468,null,2436,null,8495,null,1574,null,375973,null,2828,null,102422,null,1752,null,97889,null,2014,null,4533,null,1108,null,0400000US15,Hawaii,15
1520563,null,1085,null,759574,null,2645,null,215763,null,2154,null,1104,null,609,null,214659,null,2253,null,461259,null,2254,null,16312,null,1896,null,444947,null,2924,null,82552,null,1265,null,80735,null,1343,null,1817,null,661,null,760989,null,2489,null,202409,null,2108,null,924,null,501,null,201485,null,2186,null,462725,null,2141,null,15346,null,1958,null,447379,null,2843,null,95855,null,1608,null,93821,null,1642,null,2034,null,859,null,0400000US16,Idaho,16
12719575,null,2242,null,6242186,null,5969,null,1618263,null,3529,null,11406,null,2512,null,1606857,null,3856,null,3985779,null,5284,null,104772,null,5526,null,3881007,null,6780,null,638144,null,2537,null,611253,null,3506,null,26891,null,2828,null,6477389,null,5360,null,1549995,null,3232,null,7529,null,1866,null,1542466,null,3733,null,4048192,null,4767,null,111853,null,5650,null,3936339,null,7708,null,879202,null,3805,null,848812,null,4885,null,30390,null,3053,null,0400000US17,Illinois,17
6316260,null,1620,null,3100051,null,5023,null,808752,null,2990,null,3204,null,1094,null,805548,null,3175,null,1958549,null,4076,null,66948,null,3966,null,1891601,null,6021,null,332750,null,1848,null,326119,null,1986,null,6631,null,1042,null,3216209,null,4966,null,774018,null,2894,null,2943,null,1154,null,771075,null,3160,null,1990730,null,4436,null,63894,null,3685,null,1926836,null,5569,null,451461,null,2700,null,442007,null,2853,null,9454,null,1257,null,0400000US18,Indiana,18
