B14003_001E,B14003_001EA,B14003_001M,B14003_001MA,B14003_002E,B14003_002EA,B14003_002M,B14003_002MA,B14003_003E,B14003_003EA,B14003_003M,B14003_003MA,B14003_004E,B14003_004EA,B14003_004M,B14003_004MA,B14003_005E,B14003_005EA,B14003_005M,B14003_005MA,B14003_006E,B14003_006EA,B14003_006M,B14003_006MA,B14003_007E,B14003_007EA,B14003_007M,B14003_007MA,B14003_008E,B14003_008EA,B14003_008M,B14003_008MA,B14003_009E,B14003_009EA,B14003_009M,B14003_009MA,B14003_010E,B14003_010EA,B14003_010M,B14003_010MA,B14003_011E,B14003_011EA,B14003_011M,B14003_011MA,B14003_012E,B14003_012EA,B14003_012M,B14003_012MA,B14003_013E,B14003_013EA,B14003_013M,B14003_013MA,B14003_014E,B14003_014EA,B14003_014M,B14003_014MA,B14003_015E,B14003_015EA,B14003_015M,B14003_015MA,B14003_016E,B14003_016EA,B14003_016M,B14003_016MA,B14003_017E,B14003_017EA,B14003_017M,B14003_017MA,B14003_018E,B14003_018EA,B14003_018M,B14003_018MA,B14003_019E,B14003_019EA,B14003_019M,B14003_019MA,B14003_020E,B14003_020EA,B14003_020M,B14003_020MA,B14003_021E,B14003_021EA,B14003_021M,B14003_021MA,B14003_022E,B14003_022EA,B14003_022M,B14003_022MA,B14003_023E,B14003_023EA,B14003_023M,B14003_023MA,B14003_024E,B14003_024EA,B14003_024M,B14003_024MA,B14003_025E,B14003_025EA,B14003_025M,B14003_025MA,B14003_026E,B14003_026EA,B14003_026M,B14003_026MA,B14003_027E,B14003_027EA,B14003_027M,B14003_027MA,B14003_028E,B14003_028EA,B14003_028M,B14003_028MA,B14003_029E,B14003_029EA,B14003_029M,B14003_029MA,B14003_030E,B14003_030EA,B14003_030M,B14003_030MA,B14003_031E,B14003_031EA,B14003_031M,B14003_031MA,B14003_032E,B14003_032EA,B14003_032M,B14003_032MA,B14003_033E,B14003_033EA,B14003_033M,B14003_033MA,B14003_034E,B14003_034EA,B14003_034M,B14003_034MA,B14003_035E,B14003_035EA,B14003_035M,B14003_035MA,B14003_036E,B14003_036EA,B14003_036M,B14003_036MA,B14003_037E,B14003_037EA,B14003_037M,B14003_037MA,B14003_038E,B14003_038EA,B14003_038M,B14003_038MA,B14003_039E,B14003_039EA,B14003_039M,B14003_039MA,B14003_040E,B14003_040EA,B14003_040M,B14003_040MA,B14003_041E,B14003_041EA,B14003_041M,B14003_041MA,B14003_042E,B14003_042EA,B14003_042M,B14003_042MA,B14003_043E,B14003_043EA,B14003_043M,B14003_043MA,B14003_044E,B14003_044EA,B14003_044M,B14003_044MA,B14003_045E,B14003_045EA,B14003_045M,B14003_045MA,B14003_046E,B14003_046EA,B14003_046M,B14003_046MA,B14003_047E,B14003_047EA,B14003_047M,B14003_047MA,B14003_048E,B14003_048EA,B14003_048M,B14003_048MA,B14003_049E,B14003_049EA,B14003_049M,B14003_049MA,B14003_050E,B14003_050EA,B14003_050M,B14003_050MA,B14003_051E,B14003_051EA,B14003_051M,B14003_051MA,B14003_052E,B14003_052EA,B14003_052M,B14003_052MA,B14003_053E,B14003_053EA,B14003_053M,B14003_053MA,B14003_054E,B14003_054EA,B14003_054M,B14003_054MA,B14003_055E,B14003_055EA,B14003_055M,B14003_055MA,B14003_056E,B14003_056EA,B14003_056M,B14003_056MA,B14003_057E,B14003_057EA,B14003_057M,B14003_057MA,GEO_ID,NAME,state
4528190,null,4790,null,2189377,null,5178,null,498690,null,6830,null,14492,null,2000,null,131508,null,4957,null,137493,null,5086,null,83950,null,2294,null,43069,null,2442,null,50100,null,3340,null,21563,null,2320,null,16515,null,2149,null,89535,null,5803,null,14735,null,1688,null,19861,null,2531,null,17483,null,2386,null,10154,null,1486,null,5511,null,1689,null,11235,null,2113,null,5560,null,1409,null,4996,null,1013,null,1601152,null,7554,null,39256,null,3231,null,7544,null,1262,null,2847,null,1083,null,4323,null,895,null,22486,null,2746,null,103109,null,4689,null,282337,null,3990,null,1139250,null,4869,null,2338813,null,5854,null,526994,null,7793,null,16424,null,2053,null,123800,null,5775,null,135354,null,5660,null,78899,null,2872,null,45744,null,3266,null,61734,null,3459,null,36330,null,3040,null,28709,null,2721,null,95136,null,6454,null,12278,null,1656,null,20372,null,2400,null,17565,null,2243,null,9680,null,1293,null,8192,null,2475,null,12016,null,2327,null,8373,null,1618,null,6660,null,1268,null,1716683,null,6692,null,36168,null,3344,null,6938,null,1443,null,1217,null,592,null,3316,null,794,null,16155,null,2375,null,87200,null,4132,null,267874,null,4547,null,1297815,null,4460,null,0400000US01,Alabama,01
664695,null,2031,null,343265,null,2012,null,84573,null,3360,null,2509,null,689,null,19325,null,1714,null,24509,null,1840,null,13564,null,1223,null,6926,null,1410,null,9007,null,1718,null,5572,null,1328,null,3161,null,810,null,11800,null,2211,null,1099,null,440,null,2263,null,764,null,2390,null,655,null,1241,null,538,null,999,null,691,null,743,null,457,null,1539,null,806,null,1526,null,665,null,246892,null,3387,null,7223,null,1240,null,1024,null,382,null,562,null,406,null,811,null,528,null,5415,null,1023,null,22464,null,2082,null,47805,null,2097,null,161588,null,2259,null,321430,null,2036,null,87655,null,3199,null,2114,null,663,null,19604,null,1569,null,21807,null,1651,null,14749,null,952,null,7393,null,1268,null,8034,null,1284,null,6904,null,1324,null,7050,null,1272,null,9474,null,1456,null,1419,null,628,null,1406,null,505,null,2043,null,612,null,621,null,268,null,643,null,423,null,535,null,381,null,1129,null,490,null,1678,null,566,null,224301,null,2966,null,6639,null,1155,null,1672,null,583,null,563,null,328,null,577,null,354,null,4010,null,961,null,17614,null,1589,null,38840,null,1574,null,154386,null,1803,null,0400000US02,Alaska,02
6286553,null,6535,null,3149805,null,4281,null,773743,null,9365,null,19466,null,2234,null,206697,null,7139,null,221227,null,6532,null,125784,null,2513,null,57652,null,3215,null,69920,null,4817,null,44999,null,4488,null,27998,null,2653,null,99735,null,6678,null,14871,null,2307,null,20624,null,2907,null,16966,null,2537,null,6710,null,1385,null,3942,null,990,null,10218,null,2096,null,15318,null,2704,null,11086,null,1504,null,2276327,null,9099,null,72549,null,4015,null,12742,null,2008,null,4950,null,1232,null,6790,null,1550,null,31635,null,2915,null,151549,null,4015,null,440045,null,5575,null,1556067,null,3530,null,3136748,null,5518,null,780179,null,9073,null,20813,null,2586,null,196108,null,6309,null,210650,null,6663,null,118852,null,2355,null,51282,null,3145,null,75950,null,4621,null,55875,null,3772,null,50649,null,3856,null,97741,null,6280,null,12736,null,2003,null,20198,null,2931,null,15343,null,2266,null,7911,null,1453,null,2931,null,973,null,8654,null,2030,null,14563,null,2313,null,15405,null,1798,null,2258828,null,9552,null,66927,null,4851,null,14494,null,2218,null,3273,null,1000,null,5958,null,1313,null,28465,null,2588,null,123485,null,5084,null,384610,null,4956,null,1631616,null,4795,null,0400000US04,Arizona,04
2768846,null,3812,null,1352645,null,4060,null,319317,null,6386,null,14889,null,2300,null,90757,null,4113,null,84986,null,4314,null,52925,null,2066,null,25443,null,2824,null,24706,null,2922,null,16046,null,2380,null,9565,null,1475,null,40431,null,4457,null,6031,null,1482,null,6919,null,1350,null,7350,null,1600,null,4364,null,1133,null,3651,null,1522,null,5630,null,1272,null,3685,null,1401,null,2801,null,776,null,992897,null,6800,null,22029,null,2333,null,5526,null,1460,null,2736,null,1120,null,3222,null,891,null,12880,null,2002,null,72179,null,4130,null,170460,null,4266,null,703865,null,3502,null,1416201,null,4064,null,329581,null,6445,null,12387,null,1802,null,80631,null,3833,null,88263,null,3568,null,49200,null,2125,null,24921,null,2879,null,32224,null,3568,null,21260,null,2393,null,20695,null,2102,null,43700,null,3691,null,7142,null,1263,null,8566,null,1380,null,6980,null,1329,null,3886,null,843,null,2503,null,1152,null,4431,null,1508,null,4368,null,1268,null,5824,null,1358,null,1042920,null,6340,null,19229,null,2216,null,3832,null,1135,null,2665,null,915,null,2608,null,888,null,12425,null,1767,null,56816,null,3598,null,166174,null,3713,null,779171,null,3432,null,0400000US05,Arkansas,05
35331340,null,13095,null,17675169,null,12659,null,4453420,null,21726,null,160839,null,7065,null,1102545,null,16231,null,1198897,null,15375,null,735882,null,5960,null,352911,null,6852,null,452361,null,9947,null,270415,null,10610,null,179570,null,7253,null,708098,null,15406,null,116006,null,6265,null,131314,null,5661,null,112841,null,5664,null,63356,null,4758,null,46613,null,3992,null,79656,null,6545,null,89019,null,5683,null,69293,null,5255,null,12513651,null,19449,null,291958,null,10007,null,42466,null,3781,null,19386,null,2879,null,25074,null,2906,null,168760,null,5155,null,855002,null,10374,null,2440507,null,11648,null,8670498,null,10395,null,17656171,null,9324,null,4498527,null,24057,null,159810,null,7516,null,1042702,null,12204,null,1132415,null,13464,null,696746,null,5508,null,361624,null,6418,null,507344,null,10236,null,320231,null,9977,null,277655,null,6671,null,770334,null,14502,null,115179,null,6153,null,123448,null,5245,null,117072,null,5576,null,64782,null,3458,null,55795,null,4231,null,100894,null,5942,null,102921,null,6760,null,90243,null,4444,null,12387310,null,19735,null,275064,null,8842,null,39931,null,3294,null,15357,null,2408,null,21708,null,2394,null,110043,null,4526,null,653450,null,9382,null,2151539,null,11661,null,9120218,null,9159,null,0400000US06,California,06
4809801,null,5144,null,2417156,null,4857,null,572514,null,8740,null,21490,null,2306,null,151373,null,4875,null,147819,null,4561,null,87395,null,2088,null,42722,null,2703,null,64846,null,4115,null,35547,null,3096,null,21322,null,2323,null,87025,null,4804,null,17092,null,2165,null,18067,null,2231,null,13468,null,1727,null,6648,null,1520,null,5240,null,1225,null,8112,null,1553,null,8459,null,1267,null,9939,null,1467,null,1757617,null,8358,null,36622,null,2949,null,8136,null,1853,null,2581,null,854,null,6134,null,1143,null,22960,null,2479,null,119611,null,4744,null,337875,null,4620,null,1223698,null,3851,null,2392645,null,4619,null,566913,null,8878,null,16618,null,1954,null,143514,null,4666,null,142100,null,4735,null,85262,null,2263,null,43510,null,2607,null,64053,null,4264,null,38161,null,3130,null,33695,null,2741,null,100061,null,5369,null,17280,null,2037,null,18205,null,2199,null,13222,null,1879,null,6395,null,1138,null,4935,null,1085,null,11993,null,2626,null,12508,null,1772,null,15523,null,2164,null,1725671,null,7655,null,40665,null,3130,null,7344,null,1382,null,2461,null,935,null,3251,null,999,null,16593,null,1963,null,98716,null,4249,null,296988,null,4420,null,1259653,null,4340,null,0400000US08,Colorado,08
3399333,null,3313,null,1654860,null,2902,null,363035,null,5926,null,14451,null,1749,null,90762,null,3639,null,108541,null,3300,null,64607,null,1803,null,28651,null,2080,null,28834,null,2780,null,16438,null,2001,null,10751,null,1665,null,100765,null,4911,null,13975,null,1640,null,13239,null,1650,null,13414,null,1702,null,7783,null,1296,null,12336,null,1759,null,22505,null,3309,null,9758,null,1621,null,7755,null,1319,null,1191060,null,5570,null,17363,null,1993,null,3512,null,980,null,1710,null,602,null,2549,null,788,null,14255,null,1630,null,68587,null,3813,null,183077,null,3097,null,900007,null,2296,null,1744473,null,3057,null,369052,null,6532,null,13035,null,1522,null,91176,null,4068,null,100401,null,3712,null,62537,null,1509,null,30369,null,2506,null,32807,null,2748,null,19702,null,2386,null,19025,null,2098,null,107884,null,5952,null,14427,null,1400,null,13071,null,1705,null,11246,null,1741,null,7695,null,1293,null,14073,null,1724,null,22535,null,2626,null,12780,null,1955,null,12057,null,2076,null,1267537,null,6450,null,17163,null,1988,null,3152,null,1120,null,1093,null,571,null,1496,null,683,null,9764,null,1503,null,56191,null,3119,null,170777,null,2986,null,1007901,null,3171,null,0400000US09,Connecticut,09
849424,null,2065,null,410612,null,2119,null,85952,null,3291,null,2165,null,817,null,22306,null,1948,null,22920,null,2170,null,13309,null,1320,null,8839,null,1262,null,9097,null,1404,null,3599,null,889,null,3717,null,916,null,26545,null,3018,null,3126,null,1039,null,5913,null,1176,null,5378,null,1351,null,3591,null,836,null,1150,null,727,null,2511,null,1127,null,2304,null,700,null,2572,null,963,null,298115,null,3392,null,6533,null,1007,null,1055,null,548,null,352,null,264,null,665,null,390,null,3390,null,1005,null,17467,null,1765,null,51660,null,2085,null,216993,null,1323,null,438812,null,1963,null,89644,null,3710,null,2690,null,1153,null,21498,null,2068,null,20573,null,2180,null,14017,null,1122,null,9532,null,1045,null,9804,null,1737,null,5255,null,1077,null,6275,null,1439,null,27499,null,2513,null,3631,null,999,null,4839,null,1111,null,5871,null,1275,null,2796,null,858,null,1500,null,565,null,3029,null,877,null,3420,null,932,null,2413,null,733,null,321669,null,3190,null,5618,null,989,null,1268,null,597,null,617,null,513,null,335,null,218,null,2044,null,620,null,14862,null,1726,null,50236,null,1675,null,246689,null,1748,null,0400000US10,Delaware,10
576946,null,1693,null,270356,null,1378,null,42793,null,2319,null,3359,null,1027,null,10539,null,1484,null,11455,null,1582,null,6567,null,614,null,2212,null,703,null,2999,null,933,null,3142,null,979,null,2520,null,971,null,28285,null,2360,null,1404,null,498,null,2806,null,1031,null,2790,null,987,null,1371,null,663,null,6441,null,1141,null,6507,null,1293,null,4640,null,1134,null,2326,null,650,null,199278,null,2713,null,3821,null,996,null,684,null,587,null,462,null,404,null,654,null,443,null,2125,null,711,null,12567,null,1359,null,45742,null,1503,null,133223,null,1241,null,306590,null,1535,null,47846,null,2829,null,2953,null,912,null,11129,null,1310,null,11684,null,1438,null,8132,null,816,null,3576,null,1174,null,3313,null,931,null,4297,null,1023,null,2762,null,872,null,32723,null,2262,null,1378,null,528,null,2378,null,958,null,2255,null,751,null,1528,null,639,null,9135,null,1131,null,7005,null,1170,null,6398,null,1321,null,2646,null,735,null,226021,null,2547,null,2526,null,913,null,227,null,227,null,287,null,239,null,610,null,574,null,2034,null,805,null,14637,null,1378,null,48468,null,1609,null,157232,null,1025,null,0400000US11,District of Columbia,11
17835864,null,9637,null,8750204,null,8026,null,1797397,null,14883,null,55672,null,4184,null,433607,null,11947,null,520566,null,11972,null,301594,null,5093,null,138353,null,4849,null,187715,null,7873,null,99942,null,5800,null,59948,null,4303,null,379111,null,12857,null,58359,null,4184,null,72397,null,4704,null,64270,null,4606,null,37631,null,3905,null,27654,null,5901,null,47668,null,4229,null,36896,null,4280,null,34236,null,3149,null,6573696,null,15520,null,119789,null,5699,null,26453,null,3231,null,10670,null,2024,null,16498,null,2659,null,81415,null,4646,null,390315,null,8793,null,1069814,null,9037,null,4858742,null,7796,null,9085660,null,8667,null,1843499,null,14396,null,55389,null,4092,null,428584,null,8476,null,473627,null,7282,null,289744,null,3972,null,151730,null,4758,null,212419,null,7844,null,124775,null,6738,null,107231,null,5677,null,403757,null,13185,null,56908,null,4001,null,75377,null,4180,null,62445,null,4026,null,31592,null,2687,null,23955,null,2898,null,51246,null,3822,null,49952,null,3664,null,52282,null,3634,null,6838404,null,14076,null,114935,null,6045,null,21803,null,2485,null,11208,null,2228,null,16196,null,1853,null,59719,null,3875,null,307417,null,7789,null,960114,null,8517,null,5347012,null,6916,null,0400000US12,Florida,12
