C19001H_001E,C19001H_001EA,C19001H_001M,C19001H_001MA,C19001H_002E,C19001H_002EA,C19001H_002M,C19001H_002MA,C19001H_003E,C19001H_003EA,C19001H_003M,C19001H_003MA,C19001H_004E,C19001H_004EA,C19001H_004M,C19001H_004MA,C19001H_005E,C19001H_005EA,C19001H_005M,C19001H_005MA,C19001H_006E,C19001H_006EA,C19001H_006M,C19001H_006MA,C19001H_007E,C19001H_007EA,C19001H_007M,C19001H_007MA,C19001H_008E,C19001H_008EA,C19001H_008M,C19001H_008MA,C19001H_009E,C19001H_009EA,C19001H_009M,C19001H_009MA,C19001H_010E,C19001H_010EA,C19001H_010M,C19001H_010MA,C19001H_011E,C19001H_011EA,C19001H_011M,C19001H_011MA,GEO_ID,NAME,state
1297602,null,7332,null,103666,null,5422,null,81421,null,3954,null,154486,null,5861,null,145159,null,5865,null,204422,null,6636,null,241280,null,6883,null,153999,null,5498,null,136166,null,4125,null,41723,null,3004,null,35280,null,2280,null,0400000US01,Alabama,01
172861,null,2894,null,5317,null,1181,null,4879,null,1092,null,10764,null,1544,null,12227,null,1660,null,22516,null,2436,null,32704,null,2706,null,29719,null,2593,null,33274,null,2068,null,12218,null,1774,null,9243,null,1325,null,0400000US02,Alaska,02
1559235,null,10679,null,96241,null,4955,null,77567,null,4559,null,160310,null,6476,null,158176,null,5849,null,232060,null,6676,null,304913,null,8535,null,204686,null,6495,null,204973,null,6470,null,62518,null,3523,null,57791,null,3700,null,0400000US04,Arizona,04
874278,null,6686,null,74017,null,4842,null,64064,null,3648,null,120361,null,5385,null,109842,null,5097,null,143147,null,4513,null,162294,null,5949,null,88115,null,4591,null,74375,null,3092,null,19480,null,1776,null,18583,null,1885,null,0400000US05,Arkansas,05
6411238,null,22491,null,308300,null,8513,null,295354,null,9341,null,528029,null,11652,null,513363,null,9279,null,752034,null,14921,null,1089315,null,14262,null,848464,null,14049,null,1064443,null,15056,null,489723,null,11020,null,522213,null,11079,null,0400000US06,California,06
1473692,null,7558,null,80056,null,4765,null,59506,null,3768,null,127035,null,5235,null,132871,null,5781,null,202270,null,7288,null,283490,null,8581,null,207367,null,6488,null,226603,null,6026,null,81889,null,3751,null,72605,null,3627,null,0400000US08,Colorado,08
1021540,null,5434,null,41756,null,3763,null,35400,null,2956,null,76876,null,3654,null,71320,null,4320,null,114177,null,4865,null,178521,null,5447,null,141196,null,4958,null,188423,null,5801,null,81342,null,4826,null,92529,null,4641,null,0400000US09,Connecticut,09
236879,null,3522,null,10114,null,1482,null,8395,null,1276,null,20606,null,1885,null,21545,null,1904,null,32797,null,3011,null,48365,null,2912,null,33686,null,2531,null,36909,null,2194,null,13185,null,1531,null,11277,null,1549,null,0400000US10,Delaware,10
97656,null,2281,null,3825,null,1130,null,1468,null,536,null,3646,null,914,null,3357,null,899,null,7811,null,1527,null,13703,null,1861,null,12752,null,1716,null,18590,null,2005,null,12455,null,1672,null,20049,null,1782,null,0400000US11,District of Columbia,11
4657563,null,16215,null,300661,null,9172,null,246995,null,6315,null,542300,null,12467,null,538720,null,13303,null,747561,null,14466,null,891388,null,13150,null,535830,null,10240,null,506075,null,12267,null,169213,null,5641,null,178820,null,6070,null,0400000US12,Florida,12
