B12001_001E,B12001_001EA,B12001_001M,B12001_001MA,B12001_002E,B12001_002EA,B12001_002M,B12001_002MA,B12001_003E,B12001_003EA,B12001_003M,B12001_003MA,B12001_004E,B12001_004EA,B12001_004M,B12001_004MA,B12001_005E,B12001_005EA,B12001_005M,B12001_005MA,B12001_006E,B12001_006EA,B12001_006M,B12001_006MA,B12001_007E,B12001_007EA,B12001_007M,B12001_007MA,B12001_008E,B12001_008EA,B12001_008M,B12001_008MA,B12001_009E,B12001_009EA,B12001_009M,B12001_009MA,B12001_010E,B12001_010EA,B12001_010M,B12001_010MA,B12001_011E,B12001_011EA,B12001_011M,B12001_011MA,B12001_012E,B12001_012EA,B12001_012M,B12001_012MA,B12001_013E,B12001_013EA,B12001_013M,B12001_013MA,B12001_014E,B12001_014EA,B12001_014M,B12001_014MA,B12001_015E,B12001_015EA,B12001_015M,B12001_015MA,B12001_016E,B12001_016EA,B12001_016M,B12001_016MA,B12001_017E,B12001_017EA,B12001_017M,B12001_017MA,B12001_018E,B12001_018EA,B12001_018M,B12001_018MA,B12001_019E,B12001_019EA,B12001_019M,B12001_019MA,GEO_ID,NAME,state
7669333,null,4355,null,3716159,null,7810,null,1322266,null,14670,null,1941877,null,18951,null,1731745,null,19280,null,210132,null,10534,null,75576,null,5790,null,134556,null,7892,null,85468,null,4429,null,366548,null,10772,null,3953174,null,7825,null,1182108,null,16162,null,1920924,null,16747,null,1706938,null,17539,null,213986,null,8886,null,112690,null,6048,null,101296,null,6635,null,347961,null,7089,null,502181,null,11321,null,0400000US13,Georgia,13
1052661,null,1074,null,528982,null,1167,null,189001,null,4946,null,284890,null,5723,null,252174,null,6210,null,32716,null,3083,null,8324,null,1799,null,24392,null,2714,null,10818,null,1371,null,44273,null,3096,null,523679,null,1221,null,140313,null,4266,null,279396,null,6165,null,246072,null,6423,null,33324,null,3029,null,7722,null,1244,null,25602,null,2526,null,51010,null,2458,null,52960,null,3801,null,0400000US15,Hawaii,15
1195448,null,1640,null,596609,null,2069,null,174387,null,5932,null,349902,null,6946,null,328808,null,7121,null,21094,null,2522,null,8517,null,1625,null,12577,null,1899,null,12584,null,1649,null,59736,null,3970,null,598839,null,1943,null,128716,null,3496,null,349376,null,6152,null,326093,null,6817,null,23283,null,2944,null,12912,null,2064,null,10371,null,1980,null,48137,null,2758,null,72610,null,3956,null,0400000US16,Idaho,16
10275170,null,2961,null,5012803,null,4080,null,1873297,null,16200,null,2594344,null,20127,null,2395549,null,19698,null,198795,null,8293,null,71554,null,4499,null,127241,null,7393,null,124519,null,5041,null,420643,null,11183,null,5262367,null,3753,null,1645296,null,12181,null,2541190,null,18129,null,2338051,null,18976,null,203139,null,8788,null,102605,null,5103,null,100534,null,6985,null,497710,null,8571,null,578171,null,10797,null,0400000US17,Illinois,17
5106260,null,3077,null,2486799,null,3396,null,793158,null,9942,null,1358248,null,13220,null,1277640,null,13163,null,80608,null,4550,null,34117,null,3208,null,46491,null,3328,null,61571,null,3441,null,273822,null,7648,null,2619461,null,3350,null,684136,null,7755,null,1342229,null,12591,null,1257189,null,13354,null,85040,null,5446,null,44510,null,3898,null,40530,null,3079,null,255343,null,5863,null,337753,null,9336,null,0400000US18,Indiana,18
2422186,null,2332,null,1182345,null,2621,null,365035,null,6823,null,674139,null,7961,null,644355,null,8270,null,29784,null,2876,null,12060,null,2031,null,17724,null,2167,null,30309,null,2215,null,112862,null,4787,null,1239841,null,2823,null,306657,null,6296,null,668396,null,8733,null,636791,null,8734,null,31605,null,2120,null,15715,null,1907,null,15890,null,1691,null,127390,null,3440,null,137398,null,5118,null,0400000US19,Iowa,19
2231280,null,2083,null,1098479,null,2573,null,346777,null,6199,null,608073,null,7550,null,569810,null,7650,null,38263,null,3167,null,12049,null,1841,null,26214,null,2827,null,27152,null,2386,null,116477,null,4714,null,1132801,null,2306,null,283194,null,6382,null,597775,null,7487,null,558137,null,7847,null,39638,null,2822,null,18210,null,2199,null,21428,null,2320,null,110981,null,3818,null,140851,null,5459,null,0400000US20,Kansas,20
3469657,null,2848,null,1682739,null,3838,null,511185,null,9293,null,942780,null,11498,null,872118,null,11609,null,70662,null,4691,null,29470,null,3082,null,41192,null,3810,null,42706,null,2381,null,186068,null,6742,null,1786918,null,4082,null,414582,null,9394,null,941041,null,13121,null,864793,null,13906,null,76248,null,4604,null,44268,null,3506,null,31980,null,3285,null,200158,null,5015,null,231137,null,8621,null,0400000US21,Kentucky,21
3558124,null,2346,null,1706724,null,3023,null,610372,null,9320,null,872745,null,12258,null,792439,null,12331,null,80306,null,4348,null,40715,null,3177,null,39591,null,3276,null,48266,null,2712,null,175341,null,7836,null,1851400,null,3058,null,551801,null,8762,null,876316,null,12188,null,782823,null,12612,null,93493,null,4958,null,59572,null,3431,null,33921,null,3298,null,195515,null,5178,null,227768,null,7379,null,0400000US22,Louisiana,22
1099536,null,1221,null,530964,null,1347,null,166817,null,3950,null,286133,null,4870,null,273449,null,4966,null,12684,null,1642,null,4752,null,1014,null,7932,null,1316,null,15776,null,1642,null,62238,null,3361,null,568572,null,1255,null,142420,null,3719,null,289960,null,5567,null,275491,null,5391,null,14469,null,1623,null,7044,null,1212,null,7425,null,1203,null,58416,null,2432,null,77776,null,3708,null,0400000US23,Maine,23
4586667,null,2089,null,2195663,null,3113,null,800159,null,10843,null,1167430,null,11323,null,1049372,null,12663,null,118058,null,7115,null,46781,null,3861,null,71277,null,5692,null,51815,null,3113,null,176259,null,7289,null,2391004,null,2471,null,758672,null,8662,null,1151879,null,11701,null,1025596,null,13042,null,126283,null,6081,null,68687,null,4474,null,57596,null,4204,null,216787,null,5956,null,263666,null,7340,null,0400000US24,Maryland,24
5416680,null,1231,null,2602521,null,2154,null,1006159,null,11225,null,1320049,null,13820,null,1212580,null,15422,null,107469,null,6267,null,43326,null,3542,null,64143,null,5208,null,67823,null,3584,null,208490,null,6573,null,2814159,null,2061,null,925111,null,9788,null,1305324,null,12240,null,1183110,null,11875,null,122214,null,6470,null,63119,null,4430,null,59095,null,5243,null,273071,null,6890,null,310653,null,7067,null,0400000US25,Massachusetts,25
8051582,null,2942,null,3921732,null,3534,null,1377393,null,13095,null,2042746,null,16084,null,1924182,null,16631,null,118564,null,6138,null,46500,null,3504,null,72064,null,4906,null,103820,null,3962,null,397773,null,10047,null,4129850,null,3157,null,1196627,null,11614,null,2034065,null,15497,null,1895040,null,15191,null,139025,null,5915,null,73555,null,4005,null,65470,null,4579,null,390689,null,7898,null,508469,null,11112,null,0400000US26,Michigan,26
4222367,null,2332,null,2083034,null,2564,null,712865,null,8400,null,1149049,null,9830,null,1094607,null,10273,null,54442,null,3672,null,20214,null,2445,null,34228,null,2967,null,42744,null,2849,null,178376,null,5115,null,2139333,null,2461,null,598408,null,6285,null,1136175,null,10154,null,1080362,null,11110,null,55813,null,2980,null,26774,null,2327,null,29039,null,2321,null,174529,null,4113,null,230221,null,6277,null,0400000US27,Minnesota,27
2313150,null,2871,null,1104182,null,3372,null,379673,null,7780,null,576060,null,9774,null,519697,null,10528,null,56363,null,4519,null,28143,null,2907,null,28220,null,3211,null,31666,null,2942,null,116783,null,6269,null,1208968,null,3200,null,354252,null,7163,null,575479,null,9762,null,510184,null,11002,null,65295,null,4983,null,42740,null,3561,null,22555,null,3147,null,134762,null,5917,null,144475,null,6344,null,0400000US28,Mississippi,28
4805979,null,2846,null,2323815,null,3877,null,755895,null,8771,null,1256333,null,12272,null,1169734,null,12825,null,86599,null,4746,null,41589,null,4166,null,45010,null,3353,null,59291,null,3101,null,252296,null,7661,null,2482164,null,3523,null,650717,null,9638,null,1266930,null,12561,null,1169322,null,13039,null,97608,null,5553,null,56323,null,4383,null,41285,null,3802,null,249962,null,6102,null,314555,null,8690,null,0400000US29,Missouri,29
792836,null,1463,null,392165,null,2074,null,129752,null,4359,null,204679,null,5976,null,191814,null,6165,null,12865,null,1876,null,5804,null,1120,null,7061,null,1502,null,11689,null,1595,null,46045,null,3769,null,400671,null,1808,null,102666,null,3678,null,203061,null,5728,null,190286,null,5980,null,12775,null,2024,null,5390,null,1400,null,7385,null,1591,null,41766,null,2704,null,53178,null,3700,null,0400000US30,Montana,30
1422687,null,1943,null,699581,null,2188,null,233011,null,5070,null,388939,null,5880,null,366406,null,6536,null,22533,null,2372,null,8117,null,1374,null,14416,null,1887,null,16894,null,1775,null,60737,null,3325,null,723106,null,2057,null,187386,null,5151,null,387891,null,8124,null,366455,null,7952,null,21436,null,2109,null,11690,null,1690,null,9746,null,1359,null,68546,null,2946,null,79283,null,4558,null,0400000US31,Nebraska,31
2069037,null,2062,null,1051337,null,2694,null,359997,null,8868,null,538545,null,9083,null,477346,null,9761,null,61199,null,4838,null,21501,null,2807,null,39698,null,3626,null,22929,null,2317,null,129866,null,5814,null,1017700,null,1891,null,270696,null,6768,null,513750,null,9347,null,457829,null,9197,null,55921,null,4476,null,26715,null,3032,null,29206,null,3476,null,80511,null,3456,null,152743,null,5777,null,0400000US32,Nevada,32
1090306,null,1061,null,533199,null,1306,null,168602,null,4084,null,294171,null,5461,null,281075,null,5369,null,13096,null,1915,null,4771,null,1136,null,8325,null,1609,null,13295,null,1838,null,57131,null,3496,null,557107,null,1083,null,144831,null,4366,null,287633,null,5987,null,271448,null,5989,null,16185,null,2360,null,7740,null,1529,null,8445,null,1732,null,52109,null,2463,null,72534,null,3977,null,0400000US33,New Hampshire,33
7017243,null,1437,null,3402334,null,2416,null,1248489,null,11441,null,1836101,null,14553,null,1682072,null,16549,null,154029,null,8702,null,52966,null,4442,null,101063,null,6458,null,90049,null,4214,null,227695,null,7735,null,3614909,null,2325,null,1087071,null,11625,null,1800622,null,14735,null,1637546,null,14848,null,163076,null,6343,null,84239,null,4142,null,78837,null,5022,null,373661,null,7892,null,353555,null,8218,null,0400000US34,New Jersey,34
1581780,null,3296,null,774576,null,2755,null,277891,null,5907,null,393384,null,7252,null,359909,null,7234,null,33475,null,3548,null,12484,null,2021,null,20991,null,3167,null,22326,null,2047,null,80975,null,5595,null,807204,null,3038,null,234194,null,6366,null,390646,null,6870,null,353001,null,6541,null,37645,null,2960,null,16926,null,1832,null,20719,null,2747,null,72786,null,3482,null,109578,null,4913,null,0400000US35,New Mexico,35
15910961,null,3555,null,7641737,null,5092,null,3048257,null,21274,null,3855103,null,21319,null,3380127,null,21600,null,474976,null,11673,null,175145,null,8288,null,299831,null,9119,null,198964,null,6102,null,539413,null,11092,null,8269224,null,3534,null,2823076,null,18868,null,3804863,null,22092,null,3287973,null,23009,null,516890,null,11982,null,272601,null,8184,null,244289,null,9524,null,820332,null,12298,null,820953,null,13028,null,0400000US36,New York,36
7478068,null,4547,null,3605882,null,4708,null,1196976,null,15558,null,2002742,null,16148,null,1819191,null,16821,null,183551,null,9019,null,95694,null,6089,null,87857,null,6705,null,85406,null,4032,null,320758,null,9137,null,3872186,null,5781,null,1018434,null,15189,null,2028290,null,15355,null,1813989,null,17074,null,214301,null,8331,null,137278,null,6339,null,77023,null,5385,null,382343,null,7339,null,443119,null,9291,null,0400000US37,North Carolina,37
529954,null,1112,null,263757,null,1638,null,89705,null,2879,null,147122,null,3108,null,141347,null,3013,null,5775,null,1028,null,2274,null,676,null,3501,null,859,null,5729,null,769,null,21201,null,1629,null,266197,null,1628,null,67705,null,2992,null,148123,null,3117,null,141183,null,3277,null,6940,null,1038,null,3010,null,848,null,3930,null,815,null,28744,null,1373,null,21625,null,1956,null,0400000US38,North Dakota,38
9310996,null,3504,null,4493688,null,3655,null,1526562,null,12191,null,2362655,null,16722,null,2211670,null,18499,null,150985,null,6808,null,76896,null,4914,null,74089,null,4928,null,122844,null,4850,null,481627,null,9742,null,4817308,null,3679,null,1317255,null,11958,null,2371780,null,18334,null,2198015,null,19053,null,173765,null,7556,null,103177,null,5340,null,70588,null,4808,null,498298,null,7270,null,629975,null,11404,null,0400000US39,Ohio,39
2917327,null,2709,null,1425927,null,3298,null,439660,null,8405,null,781910,null,10662,null,712285,null,11414,null,69625,null,4003,null,27568,null,2791,null,42057,null,3227,null,40614,null,2925,null,163743,null,6382,null,1491400,null,3122,null,341670,null,6406,null,790250,null,9408,null,716909,null,10985,null,73341,null,5198,null,36171,null,2894,null,37170,null,3373,null,155000,null,4496,null,204480,null,6091,null,0400000US40,Oklahoma,40
3101578,null,1624,null,1524630,null,2999,null,502338,null,9886,null,817052,null,11634,null,758623,null,13045,null,58429,null,5133,null,27059,null,3551,null,31370,null,3164,null,36764,null,2386,null,168476,null,6194,null,1576948,null,2721,null,412832,null,7212,null,815079,null,11503,null,754147,null,11671,null,60932,null,4130,null,32211,null,3245,null,28721,null,3353,null,134084,null,5093,null,214953,null,6686,null,0400000US41,Oregon,41
10340166,null,2653,null,4978735,null,3483,null,1752973,null,13865,null,2667924,null,16018,null,2466874,null,16710,null,201050,null,8333,null,96895,null,6019,null,104155,null,5264,null,151034,null,4613,null,406804,null,9195,null,5361431,null,3191,null,1564740,null,12536,null,2650120,null,15541,null,2439965,null,15939,null,210155,null,7580,null,128669,null,6069,null,81486,null,4355,null,613372,null,8281,null,533199,null,10610,null,0400000US42,Pennsylvania,42
868288,null,905,null,416281,null,1319,null,156294,null,4182,null,211250,null,5302,null,194316,null,5038,null,16934,null,2248,null,7606,null,1726,null,9328,null,1846,null,11239,null,1680,null,37498,null,3180,null,452007,null,1325,null,141575,null,4701,null,209823,null,5634,null,189812,null,5510,null,20011,null,2672,null,9752,null,1635,null,10259,null,2061,null,47950,null,3114,null,52659,null,3553,null,0400000US44,Rhode Island,44
3663661,null,3085,null,1759282,null,4289,null,614754,null,8993,null,943619,null,10615,null,848605,null,11267,null,95014,null,6203,null,48803,null,4210,null,46211,null,4045,null,47406,null,3812,null,153503,null,6311,null,1904379,null,3770,null,537752,null,9637,null,950390,null,11371,null,843023,null,12323,null,107367,null,5473,null,69120,null,4641,null,38247,null,3688,null,204746,null,5429,null,211491,null,7415,null,0400000US45,South Carolina,45
647844,null,1455,null,319563,null,1610,null,103281,null,3373,null,173778,null,4411,null,162964,null,4456,null,10814,null,2134,null,4810,null,1304,null,6004,null,1661,null,9206,null,1281,null,33298,null,2511,null,328281,null,1698,null,81750,null,3612,null,176877,null,4913,null,163951,null,5167,null,12926,null,2263,null,5562,null,1496,null,7364,null,1539,null,34097,null,1955,null,35557,null,2684,null,0400000US46,South Dakota,46
5058892,null,2988,null,2437961,null,3534,null,754598,null,9544,null,1341028,null,11493,null,1238439,null,12332,null,102589,null,5553,null,52845,null,4636,null,49744,null,3603,null,63539,null,3124,null,278796,null,8139,null,2620931,null,3377,null,645017,null,9199,null,1347628,null,13069,null,1225655,null,13912,null,121973,null,6764,null,73322,null,5242,null,48651,null,4094,null,275765,null,6609,null,352521,null,9401,null,0400000US47,Tennessee,47
18961024,null,4707,null,9390403,null,8080,null,3239728,null,22528,null,5087075,null,28037,null,4540189,null,26777,null,546886,null,16167,null,203726,null,9738,null,343160,null,13504,null,195760,null,6530,null,867840,null,17129,null,9570621,null,7303,null,2621058,null,23309,null,4964489,null,29573,null,4371874,null,30438,null,592615,null,14048,null,323584,null,9964,null,269031,null,8748,null,818662,null,11434,null,1166412,null,21020,null,0400000US48,Texas,48
2039990,null,2082,null,1018029,null,2650,null,327056,null,7080,null,591963,null,7427,null,553722,null,6991,null,38241,null,4021,null,11635,null,1978,null,26606,null,3491,null,16665,null,1649,null,82345,null,4257,null,1021961,null,2394,null,274372,null,6095,null,580814,null,8821,null,543901,null,8710,null,36913,null,2770,null,18781,null,2376,null,18132,null,2089,null,62309,null,3184,null,104466,null,4697,null,0400000US49,Utah,49
520071,null,834,null,254493,null,1223,null,88334,null,2767,null,134058,null,3369,null,127178,null,3228,null,6880,null,1505,null,1890,null,628,null,4990,null,1288,null,6087,null,851,null,26014,null,2244,null,265578,null,963,null,71364,null,2927,null,135916,null,3396,null,127555,null,3629,null,8361,null,1288,null,4235,null,768,null,4126,null,1002,null,24062,null,1760,null,34236,null,2450,null,0400000US50,Vermont,50
6346519,null,3970,null,3086930,null,4620,null,1058568,null,14659,null,1702874,null,16350,null,1546351,null,16908,null,156523,null,7320,null,74922,null,4532,null,81601,null,5858,null,69302,null,3727,null,256186,null,9605,null,3259589,null,4594,null,918498,null,11675,null,1697644,null,15998,null,1533952,null,17499,null,163692,null,6954,null,94147,null,5431,null,69545,null,5607,null,287901,null,7613,null,355546,null,9556,null,0400000US51,Virginia,51
5362548,null,2206,null,2661621,null,3147,null,902115,null,11018,null,1425824,null,12164,null,1321173,null,13260,null,104651,null,5178,null,40626,null,3169,null,64025,null,4242,null,51205,null,3060,null,282477,null,8729,null,2700927,null,2485,null,708013,null,10185,null,1411777,null,14919,null,1297111,null,14392,null,114666,null,5757,null,56395,null,3735,null,58271,null,4307,null,215966,null,6000,null,365171,null,7860,null,0400000US53,Washington,53
1501460,null,2239,null,730072,null,2594,null,212474,null,6393,null,408263,null,8036,null,385373,null,7968,null,22890,null,2220,null,9150,null,1605,null,13740,null,1796,null,24706,null,2032,null,84629,null,4317,null,771388,null,1957,null,164839,null,5488,null,410936,null,7558,null,382906,null,8320,null,28030,null,2933,null,15820,null,2265,null,12210,null,2004,null,98485,null,3733,null,97128,null,4963,null,0400000US54,West Virginia,54
4580834,null,2217,null,2260089,null,2822,null,766892,null,9883,null,1233112,null,11742,null,1173271,null,11967,null,59841,null,3892,null,23496,null,2471,null,36345,null,2980,null,51543,null,2742,null,208542,null,6427,null,2320745,null,2780,null,651202,null,7746,null,1207395,null,10403,null,1148625,null,11005,null,58770,null,3833,null,28478,null,2717,null,30292,null,2608,null,212386,null,4393,null,249762,null,6662,null,0400000US55,Wisconsin,55
437326,null,1737,null,222829,null,1800,null,66745,null,3112,null,125026,null,4070,null,119688,null,4022,null,5338,null,1105,null,1561,null,493,null,3777,null,1037,null,5916,null,1030,null,25142,null,2312,null,214497,null,1885,null,45352,null,2432,null,124385,null,4253,null,117535,null,4490,null,6850,null,1458,null,3039,null,985,null,3811,null,1012,null,19171,null,1676,null,25589,null,2681,null,0400000US56,Wyoming,56
3182256,null,804,null,1503331,null,2499,null,660765,null,7775,null,631450,null,8334,null,548205,null,7661,null,83245,null,5212,null,42309,null,3389,null,40936,null,3751,null,44317,null,2882,null,166799,null,6034,null,1678925,null,2670,null,589767,null,9369,null,665037,null,9637,null,554032,null,8669,null,111005,null,6391,null,63688,null,4559,null,47317,null,3742,null,178326,null,5118,null,245795,null,7477,null,0400000US72,Puerto Rico,72
