C13004_001E,C13004_001EA,C13004_001M,C13004_001MA,C13004_002E,C13004_002EA,C13004_002M,C13004_002MA,C13004_003E,C13004_003EA,C13004_003M,C13004_003MA,C13004_004E,C13004_004EA,C13004_004M,C13004_004MA,C13004_005E,C13004_005EA,C13004_005M,C13004_005MA,C13004_006E,C13004_006EA,C13004_006M,C13004_006MA,C13004_007E,C13004_007EA,C13004_007M,C13004_007MA,GEO_ID,NAME,state
304048,null,2095,null,15714,null,1575,null,10896,null,1306,null,4818,null,977,null,288334,null,2328,null,135131,null,4019,null,153203,null,3586,null,0400000US23,Maine,23
1428753,null,5105,null,83625,null,5032,null,52756,null,3875,null,30869,null,3237,null,1345128,null,7973,null,605966,null,9982,null,739162,null,10798,null,0400000US24,Maryland,24
1599214,null,5470,null,76908,null,4597,null,53327,null,3565,null,23581,null,3125,null,1522306,null,6611,null,671827,null,10359,null,850479,null,11602,null,0400000US25,Massachusetts,25
2378102,null,7257,null,129169,null,5691,null,81034,null,4228,null,48135,null,3663,null,2248933,null,9616,null,1019447,null,11738,null,1229486,null,12308,null,0400000US26,Michigan,26
1258392,null,4814,null,74654,null,3795,null,52734,null,2878,null,21920,null,2281,null,1183738,null,5869,null,584185,null,6789,null,599553,null,7230,null,0400000US27,Minnesota,27
709816,null,6303,null,47232,null,4311,null,23279,null,2720,null,23953,null,3063,null,662584,null,7053,null,302990,null,6881,null,359594,null,9677,null,0400000US28,Mississippi,28
1436631,null,5721,null,82542,null,5317,null,51878,null,3252,null,30664,null,3430,null,1354089,null,6882,null,651111,null,9105,null,702978,null,10684,null,0400000US29,Missouri,29
223261,null,2236,null,13232,null,1462,null,8223,null,1308,null,5009,null,1166,null,210029,null,2339,null,98036,null,3297,null,111993,null,3969,null,0400000US30,Montana,30
418522,null,3139,null,32974,null,2639,null,23563,null,2301,null,9411,null,1606,null,385548,null,3638,null,194105,null,6045,null,191443,null,6015,null,0400000US31,Nebraska,31
632732,null,2940,null,35302,null,2597,null,23194,null,2013,null,12108,null,1969,null,597430,null,3697,null,281204,null,6995,null,316226,null,6928,null,0400000US32,Nevada,32
314725,null,2310,null,14079,null,1818,null,10627,null,1508,null,3452,null,1018,null,300646,null,2713,null,149049,null,4130,null,151597,null,4859,null,0400000US33,New Hampshire,33
2104363,null,5917,null,112718,null,5269,null,79057,null,4498,null,33661,null,2713,null,1991645,null,7491,null,940105,null,9589,null,1051540,null,11587,null,0400000US34,New Jersey,34
477610,null,4683,null,31594,null,3135,null,19212,null,2672,null,12382,null,2029,null,446016,null,5742,null,198977,null,5593,null,247039,null,6827,null,0400000US35,New Mexico,35
4805030,null,11845,null,237063,null,8682,null,160334,null,7153,null,76729,null,4988,null,4567967,null,11928,null,1954910,null,15017,null,2613057,null,19183,null,0400000US36,New York,36
2289107,null,8055,null,131090,null,6509,null,81520,null,4827,null,49570,null,3793,null,2158017,null,10186,null,1084446,null,13054,null,1073571,null,15084,null,0400000US37,North Carolina,37
149992,null,2378,null,10875,null,1464,null,7114,null,1178,null,3761,null,856,null,139117,null,2592,null,73362,null,2711,null,65755,null,2970,null,0400000US38,North Dakota,38
2742035,null,6378,null,152015,null,5627,null,91468,null,4455,null,60547,null,3621,null,2590020,null,8784,null,1203622,null,12380,null,1386398,null,12759,null,0400000US39,Ohio,39
864863,null,5137,null,54650,null,3104,null,36976,null,2972,null,17674,null,1968,null,810213,null,5613,null,413196,null,6997,null,397017,null,8694,null,0400000US40,Oklahoma,40
911876,null,4395,null,47365,null,3056,null,31830,null,2770,null,15535,null,2240,null,864511,null,5342,null,409529,null,9031,null,454982,null,9669,null,0400000US41,Oregon,41
2904064,null,8408,null,150444,null,5837,null,95512,null,4100,null,54932,null,4150,null,2753620,null,9989,null,1290499,null,11313,null,1463121,null,13900,null,0400000US42,Pennsylvania,42
249993,null,2131,null,10222,null,1515,null,7914,null,1409,null,2308,null,767,null,239771,null,2646,null,103988,null,4125,null,135783,null,4399,null,0400000US44,Rhode Island,44
1091177,null,6469,null,65404,null,4020,null,36359,null,3168,null,29045,null,3397,null,1025773,null,6942,null,477317,null,8589,null,548456,null,9163,null,0400000US45,South Carolina,45
184453,null,2385,null,11680,null,1522,null,8389,null,1350,null,3291,null,836,null,172773,null,2729,null,86148,null,3372,null,86625,null,3803,null,0400000US46,South Dakota,46
1524388,null,6476,null,103294,null,4725,null,59656,null,4037,null,43638,null,3461,null,1421094,null,8418,null,706862,null,10849,null,714232,null,12487,null,0400000US47,Tennessee,47
6130214,null,11704,null,417556,null,11008,null,279139,null,9208,null,138417,null,8004,null,5712658,null,16628,null,2833287,null,19681,null,2879371,null,23407,null,0400000US48,Texas,48
695687,null,3693,null,51988,null,3346,null,42677,null,3424,null,9311,null,1741,null,643699,null,4611,null,339718,null,6815,null,303981,null,7853,null,0400000US49,Utah,49
145767,null,1493,null,5642,null,879,null,3698,null,683,null,1944,null,532,null,140125,null,1859,null,66696,null,2807,null,73429,null,3072,null,0400000US50,Vermont,50
1933074,null,8548,null,104751,null,5809,null,72645,null,4414,null,32106,null,3244,null,1828323,null,11185,null,918205,null,11241,null,910118,null,14147,null,0400000US51,Virginia,51
1616556,null,5054,null,88306,null,5104,null,65627,null,4279,null,22679,null,2630,null,1528250,null,7054,null,746085,null,9746,null,782165,null,11052,null,0400000US53,Washington,53
413234,null,2799,null,22201,null,2332,null,14520,null,1891,null,7681,null,1585,null,391033,null,3320,null,205102,null,4932,null,185931,null,4740,null,0400000US54,West Virginia,54
1341724,null,5573,null,75887,null,4046,null,52730,null,3118,null,23157,null,2158,null,1265837,null,6766,null,603452,null,8239,null,662385,null,10224,null,0400000US55,Wisconsin,55
124310,null,2313,null,8861,null,1462,null,6583,null,1254,null,2278,null,801,null,115449,null,2772,null,64678,null,2968,null,50771,null,3216,null,0400000US56,Wyoming,56
1001418,null,3784,null,43307,null,3776,null,20128,null,2348,null,23179,null,3020,null,958111,null,5607,null,331618,null,7104,null,626493,null,8530,null,0400000US72,Puerto Rico,72
