B17026_001E,B17026_001EA,B17026_001M,B17026_001MA,B17026_002E,B17026_002EA,B17026_002M,B17026_002MA,B17026_003E,B17026_003EA,B17026_003M,B17026_003MA,B17026_004E,B17026_004EA,B17026_004M,B17026_004MA,B17026_005E,B17026_005EA,B17026_005M,B17026_005MA,B17026_006E,B17026_006EA,B17026_006M,B17026_006MA,B17026_007E,B17026_007EA,B17026_007M,B17026_007MA,B17026_008E,B17026_008EA,B17026_008M,B17026_008MA,B17026_009E,B17026_009EA,B17026_009M,B17026_009MA,B17026_010E,B17026_010EA,B17026_010M,B17026_010MA,B17026_011E,B17026_011EA,B17026_011M,B17026_011MA,B17026_012E,B17026_012EA,B17026_012M,B17026_012MA,B17026_013E,B17026_013EA,B17026_013M,B17026_013MA,GEO_ID,NAME,state
2370143,null,18487,null,122782,null,5163,null,85323,null,5604,null,92843,null,4781,null,103210,null,6182,null,107245,null,5458,null,106524,null,6325,null,41804,null,3550,null,58304,null,4425,null,396671,null,10234,null,328751,null,8192,null,252693,null,6802,null,673993,null,12633,null,0400000US13,Georgia,13
310366,null,5604,null,7756,null,1286,null,6518,null,1317,null,9007,null,1635,null,8315,null,1723,null,9489,null,1605,null,10122,null,1892,null,4250,null,1029,null,6506,null,1317,null,45393,null,3318,null,48284,null,3743,null,38555,null,2522,null,116171,null,4386,null,0400000US15,Hawaii,15
397214,null,6069,null,15128,null,2391,null,10983,null,1482,null,13276,null,1909,null,18638,null,2250,null,21378,null,2329,null,19797,null,2446,null,9348,null,1477,null,11533,null,1419,null,81343,null,4195,null,62701,null,3576,null,45797,null,3206,null,87292,null,3502,null,0400000US16,Idaho,16
3120138,null,16955,null,128883,null,5977,null,83044,null,4879,null,97382,null,5424,null,106257,null,5888,null,110252,null,5031,null,114455,null,4965,null,46975,null,3244,null,62334,null,4215,null,473249,null,10320,null,439336,null,9374,null,374449,null,9352,null,1083522,null,12408,null,0400000US17,Illinois,17
1657555,null,11425,null,74403,null,4743,null,50700,null,3487,null,52805,null,3229,null,58551,null,3835,null,68208,null,4543,null,70265,null,4069,null,25944,null,2315,null,46244,null,3414,null,303832,null,7096,null,268857,null,8546,null,213496,null,6783,null,424250,null,8868,null,0400000US18,Indiana,18
798262,null,8113,null,23092,null,2666,null,18079,null,2262,null,20009,null,2134,null,25355,null,2514,null,28130,null,2748,null,32400,null,2583,null,11921,null,1496,null,18584,null,2041,null,142108,null,5422,null,134120,null,4505,null,107939,null,3890,null,236525,null,4964,null,0400000US19,Iowa,19
722181,null,7254,null,24093,null,2498,null,19478,null,2440,null,21290,null,2209,null,25615,null,2310,null,25826,null,2330,null,31822,null,2840,null,12915,null,2062,null,18012,null,1762,null,122888,null,4355,null,107347,null,4387,null,91343,null,3826,null,221552,null,5187,null,0400000US20,Kansas,20
1146621,null,11765,null,68340,null,5172,null,45841,null,3748,null,50796,null,3695,null,49159,null,3207,null,53516,null,3932,null,57209,null,3894,null,20392,null,2238,null,30100,null,2973,null,206628,null,6855,null,172843,null,7084,null,127749,null,5163,null,264048,null,7382,null,0400000US21,Kentucky,21
1128899,null,12816,null,58499,null,4155,null,44437,null,3676,null,46708,null,3960,null,55483,null,4401,null,52966,null,3643,null,50077,null,3601,null,19497,null,2384,null,27960,null,2557,null,197274,null,6648,null,153244,null,6557,null,125973,null,5353,null,296781,null,8010,null,0400000US22,Louisiana,22
347561,null,5549,null,10731,null,1610,null,8980,null,1389,null,9226,null,1495,null,13286,null,1424,null,15138,null,1793,null,12946,null,1448,null,6546,null,1052,null,10713,null,1575,null,62812,null,3522,null,58653,null,3425,null,41538,null,2450,null,96992,null,3930,null,0400000US23,Maine,23
1391688,null,11881,null,34772,null,3524,null,23741,null,3067,null,26845,null,2565,null,32412,null,3112,null,31052,null,2919,null,38633,null,2836,null,16034,null,2139,null,22657,null,2652,null,175524,null,7154,null,170513,null,5751,null,163495,null,5992,null,656010,null,9557,null,0400000US24,Maryland,24
1557057,null,14586,null,44619,null,4022,null,31810,null,3638,null,32182,null,2922,null,37862,null,3593,null,37321,null,3317,null,43992,null,3282,null,17846,null,2060,null,28502,null,2712,null,191555,null,6558,null,198468,null,6356,null,186788,null,5848,null,706112,null,10325,null,0400000US25,Massachusetts,25
2523758,null,15653,null,124070,null,6177,null,82832,null,4288,null,85214,null,4566,null,92093,null,4597,null,97978,null,4602,null,106227,null,4931,null,43637,null,2864,null,61696,null,3782,null,443640,null,9153,null,392279,null,8040,null,298405,null,7755,null,695687,null,9277,null,0400000US26,Michigan,26
1349167,null,10514,null,39537,null,3192,null,28195,null,2733,null,27183,null,1988,null,38276,null,2671,null,39175,null,3084,null,42673,null,3080,null,18844,null,1709,null,28554,null,2104,null,200967,null,5580,null,212125,null,5161,null,183397,null,5791,null,490241,null,7357,null,0400000US27,Minnesota,27
754131,null,10408,null,51454,null,4136,null,40270,null,3253,null,38820,null,3157,null,40955,null,3268,null,39615,null,3822,null,37720,null,3099,null,15956,null,2213,null,22554,null,2381,null,139311,null,6195,null,105739,null,5062,null,70552,null,3712,null,151185,null,4970,null,0400000US28,Mississippi,28
1543375,null,10732,null,72116,null,4768,null,48152,null,4088,null,48204,null,3884,null,57743,null,3913,null,64811,null,3741,null,68701,null,4188,null,27061,null,2414,null,37585,null,3081,null,267070,null,7771,null,248567,null,6430,null,184624,null,5717,null,418741,null,7236,null,0400000US29,Missouri,29
235940,null,5112,null,10491,null,1655,null,5655,null,1228,null,7283,null,1173,null,8774,null,1429,null,9293,null,1428,null,11916,null,1750,null,4414,null,1122,null,5901,null,1032,null,41988,null,2770,null,37407,null,2881,null,29489,null,2177,null,63329,null,3051,null,0400000US30,Montana,30
457966,null,6887,null,13412,null,1792,null,11461,null,1643,null,13684,null,1975,null,17447,null,1853,null,17017,null,1835,null,19258,null,2171,null,8375,null,1347,null,9541,null,1257,null,80181,null,3677,null,77386,null,3261,null,63323,null,3195,null,126881,null,4365,null,0400000US31,Nebraska,31
632236,null,9999,null,22868,null,2775,null,15091,null,2002,null,18762,null,2812,null,24657,null,3216,null,27652,null,3086,null,27432,null,2978,null,10739,null,1961,null,15806,null,2103,null,109637,null,4508,null,97529,null,5510,null,74045,null,4131,null,188018,null,6763,null,0400000US32,Nevada,32
336491,null,4797,null,7045,null,1102,null,4762,null,1238,null,6865,null,1559,null,5396,null,1105,null,7980,null,1275,null,11852,null,2014,null,4520,null,950,null,5713,null,1007,null,48631,null,3200,null,54657,null,3494,null,44349,null,2852,null,134721,null,3612,null,0400000US33,New Hampshire,33
2172031,null,12552,null,60499,null,4639,null,43296,null,2988,null,47209,null,3917,null,55107,null,3423,null,58902,null,4204,null,65604,null,4349,null,23539,null,2569,null,39147,null,3474,null,260252,null,7450,null,269762,null,7424,null,245973,null,7442,null,1002741,null,12190,null,0400000US34,New Jersey,34
489296,null,6847,null,24494,null,2483,null,18872,null,2188,null,23095,null,2697,null,23626,null,2236,null,25794,null,2922,null,25297,null,2565,null,8479,null,1610,null,12573,null,1854,null,84322,null,4674,null,66154,null,3407,null,51942,null,3245,null,124648,null,3951,null,0400000US35,New Mexico,35
4606840,null,20341,null,208462,null,6662,null,138485,null,7161,null,151270,null,6961,null,163358,null,6638,null,168218,null,6285,null,166638,null,6097,null,66826,null,3928,null,100550,null,5195,null,667952,null,11983,null,609447,null,10930,null,506889,null,10086,null,1658745,null,13912,null,0400000US36,New York,36
2430277,null,20042,null,118612,null,5889,null,75783,null,5102,null,94928,null,6122,null,102437,null,5890,null,116832,null,6345,null,109291,null,4683,null,45575,null,4021,null,65008,null,4116,null,413456,null,10083,null,350208,null,8656,null,272753,null,8367,null,665394,null,10940,null,0400000US37,North Carolina,37
172152,null,3488,null,4730,null,1017,null,2514,null,635,null,4092,null,871,null,4493,null,954,null,5812,null,1074,null,5055,null,857,null,2765,null,758,null,5368,null,922,null,29239,null,2157,null,29287,null,2039,null,25803,null,2175,null,52994,null,2409,null,0400000US38,North Dakota,38
2947214,null,14853,null,141716,null,5605,null,89401,null,5693,null,96915,null,5110,null,104588,null,4931,null,107091,null,4815,null,115049,null,5953,null,50669,null,3233,null,72544,null,3333,null,525230,null,10911,null,463747,null,9795,null,368267,null,8315,null,811997,null,9861,null,0400000US39,Ohio,39
949299,null,9633,null,45910,null,3318,null,31080,null,3210,null,38124,null,2827,null,43736,null,3124,null,46629,null,3079,null,45744,null,2893,null,18167,null,2155,null,29418,null,2532,null,170620,null,6007,null,140900,null,5608,null,104200,null,4025,null,234771,null,6719,null,0400000US40,Oklahoma,40
956627,null,9956,null,38236,null,3514,null,23801,null,2925,null,32178,null,3049,null,33803,null,2950,null,40069,null,3594,null,39863,null,3425,null,17832,null,2005,null,21858,null,2069,null,163272,null,6050,null,142489,null,5699,null,117552,null,5081,null,285674,null,6831,null,0400000US41,Oregon,41
3195832,null,16060,null,109151,null,5079,null,76788,null,4607,null,89248,null,4753,null,98171,null,4588,null,107592,null,4922,null,119799,null,6001,null,46629,null,3189,null,79384,null,4898,null,543304,null,9069,null,500847,null,10436,null,412812,null,9617,null,1012107,null,12592,null,0400000US42,Pennsylvania,42
257514,null,5605,null,9651,null,1773,null,5569,null,1352,null,6847,null,1386,null,7643,null,1377,null,10565,null,1957,null,8828,null,1740,null,4491,null,1193,null,5325,null,1271,null,34879,null,3103,null,37723,null,2855,null,30756,null,2536,null,95237,null,3556,null,0400000US44,Rhode Island,44
1163764,null,13110,null,64520,null,5003,null,42473,null,3864,null,42755,null,3021,null,51287,null,3945,null,53287,null,3640,null,58495,null,3929,null,23743,null,2379,null,25327,null,2241,null,201931,null,6367,null,168077,null,6717,null,132089,null,5268,null,299780,null,7623,null,0400000US45,South Carolina,45
204649,null,4183,null,8071,null,1436,null,4924,null,1098,null,5498,null,1201,null,9003,null,1648,null,8533,null,1349,null,8264,null,1305,null,2894,null,637,null,5291,null,1004,null,38532,null,2694,null,33644,null,2623,null,28674,null,2025,null,51321,null,2774,null,0400000US46,South Dakota,46
1638789,null,13739,null,90147,null,4973,null,59827,null,3885,null,64711,null,4410,null,70647,null,4338,null,80124,null,5347,null,79546,null,3950,null,31038,null,3025,null,43706,null,3885,null,297560,null,8391,null,250053,null,7378,null,181030,null,5949,null,390400,null,8795,null,0400000US47,Tennessee,47
5956367,null,25065,null,314472,null,10820,null,219315,null,8933,null,265846,null,9879,null,280290,null,9077,null,295258,null,7787,null,274879,null,8860,null,108450,null,5451,null,152138,null,6268,null,959241,null,14512,null,763190,null,13273,null,597168,null,13594,null,1726120,null,19345,null,0400000US48,Texas,48
648732,null,7081,null,20277,null,2399,null,11655,null,1793,null,18775,null,2214,null,23017,null,2747,null,25491,null,2548,null,27229,null,2479,null,12231,null,1840,null,19646,null,1864,null,133154,null,5138,null,105210,null,4525,null,79944,null,3642,null,172103,null,5102,null,0400000US49,Utah,49
159445,null,3177,null,4345,null,939,null,2984,null,810,null,4315,null,827,null,4705,null,1020,null,4015,null,825,null,6117,null,978,null,3007,null,621,null,2879,null,644,null,26974,null,1955,null,27639,null,1997,null,20506,null,2149,null,51959,null,2689,null,0400000US50,Vermont,50
1987501,null,16748,null,62547,null,3857,null,40562,null,3780,null,45257,null,3832,null,56369,null,4455,null,60079,null,3860,null,66976,null,4074,null,27272,null,2828,null,40772,null,3585,null,295431,null,8562,null,278180,null,9139,null,226367,null,6586,null,787689,null,10558,null,0400000US51,Virginia,51
1650519,null,12840,null,52054,null,3726,null,36708,null,3356,null,44464,null,3785,null,51022,null,3521,null,55130,null,3102,null,57164,null,3989,null,26309,null,3141,null,31422,null,2645,null,242683,null,7680,null,230781,null,6371,null,211136,null,7148,null,611646,null,9062,null,0400000US53,Washington,53
492279,null,6996,null,27228,null,2760,null,19411,null,2370,null,21634,null,2546,null,21583,null,2284,null,23371,null,2182,null,21561,null,2204,null,10160,null,1333,null,14249,null,1876,null,100789,null,4578,null,77062,null,4144,null,54081,null,3431,null,101150,null,4051,null,0400000US54,West Virginia,54
1476615,null,10171,null,46785,null,3063,null,34795,null,2911,null,39799,null,2988,null,44890,null,3058,null,48443,null,2871,null,51567,null,2560,null,20663,null,1537,null,35602,null,2421,null,250522,null,7164,null,248630,null,5619,null,198690,null,5421,null,456229,null,6300,null,0400000US55,Wisconsin,55
143459,null,3621,null,2434,null,782,null,3120,null,975,null,3502,null,1005,null,4380,null,935,null,4476,null,999,null,5683,null,1173,null,2230,null,844,null,3346,null,1039,null,24209,null,2308,null,22512,null,2179,null,19313,null,2141,null,48254,null,2440,null,0400000US56,Wyoming,56
877711,null,8137,null,189921,null,4741,null,83383,null,3499,null,88936,null,4062,null,78395,null,3889,null,70190,null,3573,null,56439,null,3764,null,19596,null,1768,null,28001,null,2508,null,129364,null,4147,null,59922,null,3620,null,29195,null,2175,null,44369,null,2571,null,0400000US72,Puerto Rico,72
