B17021_001E,B17021_001EA,B17021_001M,B17021_001MA,B17021_002E,B17021_002EA,B17021_002M,B17021_002MA,B17021_003E,B17021_003EA,B17021_003M,B17021_003MA,B17021_004E,B17021_004EA,B17021_004M,B17021_004MA,B17021_005E,B17021_005EA,B17021_005M,B17021_005MA,B17021_006E,B17021_006EA,B17021_006M,B17021_006MA,B17021_007E,B17021_007EA,B17021_007M,B17021_007MA,B17021_008E,B17021_008EA,B17021_008M,B17021_008MA,B17021_009E,B17021_009EA,B17021_009M,B17021_009MA,B17021_010E,B17021_010EA,B17021_010M,B17021_010MA,B17021_011E,B17021_011EA,B17021_011M,B17021_011MA,B17021_012E,B17021_012EA,B17021_012M,B17021_012MA,B17021_013E,B17021_013EA,B17021_013M,B17021_013MA,B17021_014E,B17021_014EA,B17021_014M,B17021_014MA,B17021_015E,B17021_015EA,B17021_015M,B17021_015MA,B17021_016E,B17021_016EA,B17021_016M,B17021_016MA,B17021_017E,B17021_017EA,B17021_017M,B17021_017MA,B17021_018E,B17021_018EA,B17021_018M,B17021_018MA,B17021_019E,B17021_019EA,B17021_019M,B17021_019MA,B17021_020E,B17021_020EA,B17021_020M,B17021_020MA,B17021_021E,B17021_021EA,B17021_021M,B17021_021MA,B17021_022E,B17021_022EA,B17021_022M,B17021_022MA,B17021_023E,B17021_023EA,B17021_023M,B17021_023MA,B17021_024E,B17021_024EA,B17021_024M,B17021_024MA,B17021_025E,B17021_025EA,B17021_025M,B17021_025MA,B17021_026E,B17021_026EA,B17021_026M,B17021_026MA,B17021_027E,B17021_027EA,B17021_027M,B17021_027MA,B17021_028E,B17021_028EA,B17021_028M,B17021_028MA,B17021_029E,B17021_029EA,B17021_029M,B17021_029MA,B17021_030E,B17021_030EA,B17021_030M,B17021_030MA,B17021_031E,B17021_031EA,B17021_031M,B17021_031MA,B17021_032E,B17021_032EA,B17021_032M,B17021_032MA,B17021_033E,B17021_033EA,B17021_033M,B17021_033MA,B17021_034E,B17021_034EA,B17021_034M,B17021_034MA,B17021_035E,B17021_035EA,B17021_035M,B17021_035MA,GEO_ID,NAME,state
9535714,null,6127,null,1574649,null,36922,null,1224509,null,33768,null,445520,null,23048,null,428167,null,23265,null,17353,null,3136,null,778989,null,31644,null,134096,null,13978,null,101569,null,12735,null,32527,null,3989,null,644893,null,25396,null,611891,null,24730,null,33002,null,4121,null,350140,null,11018,null,226085,null,7193,null,183803,null,6178,null,42282,null,3672,null,124055,null,8614,null,7961065,null,36138,null,6902970,null,41730,null,5197724,null,49684,null,5180163,null,49647,null,17561,null,2762,null,1705246,null,38949,null,448373,null,19975,null,418947,null,18691,null,29426,null,4266,null,1256873,null,35648,null,1204374,null,36074,null,52499,null,5497,null,1058095,null,20898,null,873022,null,14587,null,739038,null,13761,null,133984,null,5851,null,185073,null,10447,null,0400000US13,Georgia,13
1264202,null,2157,null,131007,null,9277,null,92736,null,8424,null,39018,null,6526,null,33800,null,6084,null,5218,null,1316,null,53718,null,7384,null,10392,null,3477,null,7195,null,3064,null,3197,null,1180,null,43326,null,6412,null,38458,null,5811,null,4868,null,1137,null,38271,null,4096,null,22873,null,2698,null,17150,null,2254,null,5723,null,1433,null,15398,null,2538,null,1133195,null,9114,null,987521,null,11206,null,751985,null,17599,null,744621,null,17236,null,7364,null,1602,null,235536,null,14726,null,83456,null,9985,null,75559,null,8787,null,7897,null,2587,null,152080,null,12790,null,140509,null,11699,null,11571,null,2649,null,145674,null,7406,null,112897,null,5330,null,87640,null,4813,null,25257,null,2803,null,32777,null,3913,null,0400000US15,Hawaii,15
1511950,null,1516,null,216115,null,12490,null,155169,null,11551,null,86042,null,9112,null,83567,null,8939,null,2475,null,787,null,69127,null,8386,null,14050,null,3574,null,9665,null,2970,null,4385,null,1513,null,55077,null,7275,null,50639,null,6993,null,4438,null,1269,null,60946,null,5236,null,33418,null,2811,null,24114,null,2261,null,9304,null,1461,null,27528,null,3695,null,1295835,null,12694,null,1138055,null,14981,null,962864,null,17907,null,960397,null,17709,null,2467,null,899,null,175191,null,11824,null,61255,null,7294,null,56468,null,6815,null,4787,null,1128,null,113936,null,9259,null,107575,null,8831,null,6361,null,1355,null,157780,null,5706,null,127834,null,4356,null,103855,null,4809,null,23979,null,2297,null,29946,null,3356,null,0400000US16,Idaho,16
12574351,null,4476,null,1677093,null,37391,null,1234412,null,35601,null,415527,null,22655,null,401908,null,22594,null,13619,null,2031,null,818885,null,25718,null,146103,null,12509,null,106629,null,10943,null,39474,null,3861,null,672782,null,25302,null,638125,null,24424,null,34657,null,3294,null,442681,null,13820,null,286708,null,9699,null,227077,null,7518,null,59631,null,5405,null,155973,null,8500,null,10897258,null,37677,null,9284622,null,41122,null,7272084,null,54169,null,7253813,null,54377,null,18271,null,2805,null,2012538,null,42652,null,601453,null,22246,null,556590,null,20993,null,44863,null,4498,null,1411085,null,38785,null,1336361,null,36729,null,74724,null,5134,null,1612636,null,20827,null,1350606,null,16006,null,1142312,null,14273,null,208294,null,6828,null,262030,null,9842,null,0400000US17,Illinois,17
6228236,null,3485,null,896972,null,23765,null,652170,null,22660,null,235103,null,16323,null,226760,null,15891,null,8343,null,1480,null,417067,null,18233,null,80424,null,10448,null,59515,null,8767,null,20909,null,2871,null,336643,null,15503,null,314113,null,15436,null,22530,null,2431,null,244802,null,8664,null,158620,null,6172,null,120133,null,5426,null,38487,null,3409,null,86182,null,4841,null,5331264,null,24796,null,4560568,null,27934,null,3689106,null,34570,null,3683736,null,34444,null,5370,null,1042,null,871462,null,22569,null,254486,null,14808,null,233552,null,13841,null,20934,null,2293,null,616976,null,19474,null,580241,null,18324,null,36735,null,3514,null,770696,null,12502,null,661373,null,10266,null,564365,null,9683,null,97008,null,5004,null,109323,null,6718,null,0400000US18,Indiana,18
2905436,null,1980,null,342934,null,13024,null,212552,null,12716,null,77678,null,7550,null,74919,null,7502,null,2759,null,856,null,134874,null,9842,null,25177,null,4810,null,17479,null,4003,null,7698,null,1473,null,109697,null,8793,null,101834,null,8395,null,7863,null,1568,null,130382,null,5713,null,81740,null,4011,null,60438,null,3496,null,21302,null,2466,null,48642,null,3831,null,2562502,null,13241,null,2150457,null,14322,null,1809307,null,18044,null,1806838,null,18168,null,2469,null,947,null,341150,null,11917,null,114349,null,9002,null,103320,null,7998,null,11029,null,1779,null,226801,null,10210,null,212113,null,9578,null,14688,null,2270,null,412045,null,10312,null,346802,null,7234,null,287064,null,6514,null,59738,null,3605,null,65243,null,4744,null,0400000US19,Iowa,19
2732685,null,2290,null,365033,null,15162,null,245711,null,14157,null,92728,null,9291,null,85968,null,9014,null,6760,null,2159,null,152983,null,10895,null,30251,null,4798,null,22493,null,4448,null,7758,null,1417,null,122732,null,10559,null,113956,null,9831,null,8776,null,1923,null,119322,null,5789,null,74333,null,3994,null,53374,null,2913,null,20959,null,2135,null,44989,null,4000,null,2367652,null,15097,null,2002301,null,17019,null,1643989,null,20529,null,1640870,null,20555,null,3119,null,1014,null,358312,null,15320,null,117784,null,8124,null,108213,null,7274,null,9571,null,2191,null,240528,null,12914,null,225168,null,11967,null,15360,null,2040,null,365351,null,9286,null,308462,null,6574,null,261565,null,5850,null,46897,null,3813,null,56889,null,4998,null,0400000US20,Kansas,20
4187582,null,3444,null,777295,null,21970,null,580954,null,22307,null,236515,null,16027,null,228766,null,15744,null,7749,null,1919,null,344439,null,16809,null,54295,null,6803,null,41610,null,6080,null,12685,null,2219,null,290144,null,16598,null,270800,null,15618,null,19344,null,2801,null,196341,null,7333,null,141819,null,5631,null,121312,null,5398,null,20507,null,2383,null,54522,null,3992,null,3410287,null,22000,null,2947754,null,22726,null,2391531,null,31225,null,2388918,null,31457,null,2613,null,1065,null,556223,null,22852,null,161020,null,11591,null,152105,null,11280,null,8915,null,1735,null,395203,null,16923,null,372681,null,16412,null,22522,null,2332,null,462533,null,10842,null,405757,null,8970,null,350748,null,8701,null,55009,null,4169,null,56776,null,4637,null,0400000US21,Kentucky,21
4367637,null,2329,null,755460,null,23513,null,561430,null,22583,null,144767,null,11856,null,139889,null,12222,null,4878,null,1215,null,416663,null,19809,null,45094,null,6262,null,32395,null,5399,null,12699,null,2377,null,371569,null,18987,null,358676,null,18655,null,12893,null,2194,null,194030,null,7719,null,138741,null,5738,null,113118,null,5229,null,25623,null,2746,null,55289,null,4552,null,3612177,null,23413,null,3114866,null,24209,null,2342500,null,28470,null,2339293,null,28521,null,3207,null,953,null,772366,null,23075,null,201436,null,12109,null,189419,null,11313,null,12017,null,2158,null,570930,null,22162,null,547627,null,21482,null,23303,null,2933,null,497311,null,13538,null,420387,null,9922,null,360355,null,9543,null,60032,null,4329,null,76924,null,5789,null,0400000US22,Louisiana,22
1281292,null,1528,null,157685,null,8398,null,100472,null,7946,null,38257,null,5596,null,35713,null,5554,null,2544,null,697,null,62215,null,6031,null,13429,null,2376,null,9417,null,2039,null,4012,null,869,null,48786,null,5981,null,44432,null,5632,null,4354,null,1114,null,57213,null,3476,null,38198,null,2560,null,30408,null,2295,null,7790,null,1299,null,19015,null,1918,null,1123607,null,8719,null,928833,null,12194,null,757273,null,12472,null,754643,null,12569,null,2630,null,1021,null,171560,null,9146,null,50341,null,5345,null,46016,null,4849,null,4325,null,1165,null,121219,null,8257,null,110572,null,7782,null,10647,null,1650,null,194774,null,7820,null,159096,null,5509,null,129325,null,4679,null,29771,null,2422,null,35678,null,3779,null,0400000US23,Maine,23
5559336,null,2928,null,505286,null,18824,null,346376,null,17937,null,101064,null,10268,null,88423,null,10371,null,12641,null,2063,null,245312,null,13722,null,41046,null,6207,null,26072,null,5169,null,14974,null,2547,null,204266,null,12991,null,187366,null,12584,null,16900,null,2397,null,158910,null,7678,null,96204,null,5066,null,78504,null,4443,null,17700,null,2089,null,62706,null,5126,null,5054050,null,18528,null,4307266,null,20853,null,3259981,null,36622,null,3242251,null,36870,null,17730,null,3029,null,1047285,null,30254,null,265081,null,16356,null,243886,null,15387,null,21195,null,3049,null,782204,null,26127,null,746970,null,24778,null,35234,null,4164,null,746784,null,15562,null,607230,null,11626,null,499774,null,10803,null,107456,null,5484,null,139554,null,7271,null,0400000US24,Maryland,24
6365449,null,2245,null,654983,null,20720,null,406656,null,18294,null,120112,null,10162,null,110244,null,10009,null,9868,null,1706,null,286544,null,17394,null,46329,null,6352,null,34614,null,6069,null,11715,null,1964,null,240215,null,15784,null,225142,null,14989,null,15073,null,2612,null,248327,null,9985,null,159478,null,6390,null,132707,null,5834,null,26771,null,3075,null,88849,null,6770,null,5710466,null,20740,null,4729143,null,27193,null,3724533,null,34337,null,3707912,null,34683,null,16621,null,2781,null,1004610,null,26692,null,273944,null,15741,null,253953,null,14180,null,19991,null,3158,null,730666,null,23025,null,689532,null,21404,null,41134,null,4514,null,981323,null,18168,null,758957,null,12325,null,609884,null,12373,null,149073,null,6685,null,222366,null,10011,null,0400000US25,Massachusetts,25
9735741,null,3666,null,1576704,null,30948,null,1130794,null,29827,null,421194,null,22964,null,406611,null,22736,null,14583,null,1996,null,709600,null,25267,null,129897,null,12122,null,96761,null,10381,null,33136,null,3401,null,579703,null,22127,null,542246,null,20964,null,37457,null,3646,null,445910,null,11612,null,278734,null,7754,null,219616,null,6980,null,59118,null,4184,null,167176,null,7625,null,8159037,null,31242,null,6968355,null,36525,null,5538285,null,41737,null,5527489,null,41778,null,10796,null,1650,null,1430070,null,29703,null,407517,null,18536,null,380814,null,17749,null,26703,null,3164,null,1022553,null,25748,null,978420,null,25422,null,44133,null,3376,null,1190682,null,16191,null,1017244,null,14365,null,864854,null,14079,null,152390,null,6331,null,173438,null,7834,null,0400000US26,Michigan,26
5133038,null,2706,null,563006,null,17470,null,362228,null,15140,null,148999,null,12029,null,142186,null,11693,null,6813,null,1388,null,213229,null,12312,null,45737,null,6386,null,33026,null,5710,null,12711,null,1892,null,167492,null,11697,null,152791,null,11438,null,14701,null,1588,null,200778,null,8134,null,126607,null,4886,null,97253,null,3734,null,29354,null,2830,null,74171,null,5445,null,4570032,null,17430,null,3823286,null,20455,null,3187561,null,26097,null,3180854,null,26009,null,6707,null,1535,null,635725,null,23099,null,200019,null,12511,null,182510,null,11304,null,17509,null,2508,null,435706,null,17494,null,403474,null,16605,null,32232,null,3375,null,746746,null,13363,null,609993,null,9858,null,495478,null,8954,null,114515,null,4772,null,136753,null,6654,null,0400000US27,Minnesota,27
2848335,null,2637,null,624360,null,17712,null,494270,null,16786,null,130253,null,11022,null,127498,null,11052,null,2755,null,856,null,364017,null,17963,null,54455,null,8403,null,42061,null,7249,null,12394,null,2539,null,309562,null,16233,null,299843,null,16019,null,9719,null,1629,null,130090,null,6813,null,96201,null,5276,null,80129,null,4605,null,16072,null,2044,null,33889,null,3885,null,2223975,null,18095,null,1942510,null,21276,null,1455721,null,26031,null,1453772,null,26131,null,1949,null,762,null,486789,null,18494,null,122474,null,12444,null,115524,null,11809,null,6950,null,1710,null,364315,null,14669,null,351917,null,14614,null,12398,null,2054,null,281465,null,9050,null,244694,null,7151,null,215931,null,6478,null,28763,null,2891,null,36771,null,3751,null,0400000US28,Mississippi,28
5818541,null,3372,null,849009,null,24710,null,608313,null,23706,null,208122,null,14021,null,200815,null,13812,null,7307,null,1453,null,400191,null,18567,null,78986,null,8355,null,58974,null,7137,null,20012,null,3169,null,321205,null,16558,null,302957,null,15672,null,18248,null,2900,null,240696,null,8112,null,165060,null,6363,null,132111,null,6272,null,32949,null,2907,null,75636,null,5080,null,4969532,null,25483,null,4224533,null,27208,null,3364386,null,29177,null,3359048,null,29264,null,5338,null,1449,null,860147,null,25116,null,242557,null,14170,null,223012,null,13826,null,19545,null,2729,null,617590,null,20988,null,579571,null,19868,null,38019,null,3422,null,744999,null,14587,null,631249,null,11158,null,530931,null,10141,null,100318,null,5043,null,113750,null,5812,null,0400000US29,Missouri,29
946333,null,1999,null,143028,null,9517,null,94960,null,7770,null,37858,null,4900,null,34526,null,4534,null,3332,null,1571,null,57102,null,7566,null,15429,null,4261,null,11729,null,3577,null,3700,null,1584,null,41673,null,6346,null,39106,null,6073,null,2567,null,958,null,48068,null,5373,null,28375,null,2817,null,21270,null,2195,null,7105,null,1587,null,19693,null,3683,null,803305,null,9431,null,665851,null,11305,null,551965,null,14394,null,549106,null,14344,null,2859,null,1080,null,113886,null,8892,null,37085,null,5778,null,34408,null,5214,null,2677,null,1407,null,76801,null,7429,null,71479,null,7232,null,5322,null,1367,null,137454,null,5995,null,110972,null,4236,null,93770,null,4334,null,17202,null,1813,null,26482,null,3823,null,0400000US30,Montana,30
1739311,null,2955,null,214765,null,9539,null,136295,null,8353,null,56252,null,7155,null,53133,null,6690,null,3119,null,1062,null,80043,null,7239,null,16119,null,3523,null,10976,null,2851,null,5143,null,1497,null,63924,null,6557,null,60648,null,6576,null,3276,null,930,null,78470,null,5910,null,48336,null,3206,null,37310,null,2755,null,11026,null,1568,null,30134,null,4067,null,1524546,null,10763,null,1281034,null,14687,null,1074858,null,16762,null,1072528,null,16815,null,2330,null,921,null,206176,null,10601,null,59776,null,6146,null,54688,null,5674,null,5088,null,1218,null,146400,null,8862,null,137921,null,8408,null,8479,null,1475,null,243512,null,8006,null,204921,null,5994,null,169715,null,4930,null,35206,null,3097,null,38591,null,3810,null,0400000US31,Nebraska,31
2606479,null,3099,null,321940,null,18092,null,240465,null,17591,null,102431,null,13392,null,95379,null,13555,null,7052,null,2153,null,138034,null,13826,null,33148,null,6009,null,23736,null,5257,null,9412,null,2007,null,104886,null,13277,null,95330,null,12437,null,9556,null,2345,null,81475,null,5922,null,49736,null,4064,null,38131,null,3456,null,11605,null,2077,null,31739,null,3643,null,2284539,null,18942,null,1916614,null,22945,null,1426161,null,26291,null,1417201,null,26345,null,8960,null,2145,null,490453,null,23017,null,173579,null,13398,null,161391,null,12672,null,12188,null,2107,null,316874,null,18857,null,293028,null,17181,null,23846,null,3459,null,367925,null,10740,null,283743,null,7667,null,215338,null,7053,null,68405,null,4374,null,84182,null,5991,null,0400000US32,Nevada,32
1284588,null,1481,null,109213,null,8221,null,68944,null,7425,null,24551,null,4050,null,21648,null,3953,null,2903,null,1081,null,44393,null,6125,null,8733,null,2515,null,4900,null,2238,null,3833,null,1084,null,35660,null,6123,null,32444,null,5945,null,3216,null,1002,null,40269,null,3704,null,26962,null,2849,null,20864,null,2358,null,6098,null,1397,null,13307,null,2017,null,1175375,null,8369,null,991777,null,10658,null,824725,null,13730,null,821833,null,13822,null,2892,null,905,null,167052,null,11393,null,56152,null,7296,null,49976,null,6451,null,6176,null,1454,null,110900,null,10092,null,103802,null,9868,null,7098,null,1272,null,183598,null,7842,null,142889,null,5428,null,110663,null,4439,null,32226,null,3009,null,40709,null,3886,null,0400000US33,New Hampshire,33
8531160,null,2446,null,799099,null,26131,null,588990,null,24691,null,196383,null,15116,null,182658,null,15152,null,13725,null,2226,null,392607,null,18140,null,70151,null,7740,null,48156,null,7139,null,21995,null,2647,null,322456,null,18031,null,303545,null,17049,null,18911,null,3069,null,210109,null,9214,null,136384,null,6034,null,116672,null,5673,null,19712,null,2356,null,73725,null,6002,null,7732061,null,26273,null,6707067,null,30145,null,5220091,null,44085,null,5201116,null,44146,null,18975,null,2936,null,1486976,null,31195,null,430018,null,18499,null,396741,null,16804,null,33277,null,3603,null,1056958,null,25862,null,1002357,null,24090,null,54601,null,4768,null,1024994,null,17926,null,846511,null,11830,null,711043,null,11073,null,135468,null,6224,null,178483,null,9920,null,0400000US34,New Jersey,34
1968078,null,3199,null,353594,null,19626,null,271310,null,18663,null,111713,null,12761,null,108006,null,12508,null,3707,null,1365,null,159597,null,11915,null,38194,null,7379,null,29655,null,6591,null,8539,null,1741,null,121403,null,11242,null,115708,null,11138,null,5695,null,1352,null,82284,null,5178,null,58011,null,3750,null,46686,null,3568,null,11325,null,1725,null,24273,null,3715,null,1614484,null,19550,null,1379899,null,20890,null,1036290,null,22956,null,1033442,null,22548,null,2848,null,1401,null,343609,null,18021,null,111378,null,11042,null,103289,null,10259,null,8089,null,2028,null,232231,null,14832,null,218171,null,14086,null,14060,null,2254,null,234585,null,8187,null,194797,null,5779,null,161628,null,5240,null,33169,null,3490,null,39788,null,4924,null,0400000US35,New Mexico,35
