B25087_001E,B25087_001EA,B25087_001M,B25087_001MA,B25087_002E,B25087_002EA,B25087_002M,B25087_002MA,B25087_003E,B25087_003EA,B25087_003M,B25087_003MA,B25087_004E,B25087_004EA,B25087_004M,B25087_004MA,B25087_005E,B25087_005EA,B25087_005M,B25087_005MA,B25087_006E,B25087_006EA,B25087_006M,B25087_006MA,B25087_007E,B25087_007EA,B25087_007M,B25087_007MA,B25087_008E,B25087_008EA,B25087_008M,B25087_008MA,B25087_009E,B25087_009EA,B25087_009M,B25087_009MA,B25087_010E,B25087_010EA,B25087_010M,B25087_010MA,B25087_011E,B25087_011EA,B25087_011M,B25087_011MA,B25087_012E,B25087_012EA,B25087_012M,B25087_012MA,B25087_013E,B25087_013EA,B25087_013M,B25087_013MA,B25087_014E,B25087_014EA,B25087_014M,B25087_014MA,B25087_015E,B25087_015EA,B25087_015M,B25087_015MA,B25087_016E,B25087_016EA,B25087_016M,B25087_016MA,B25087_017E,B25087_017EA,B25087_017M,B25087_017MA,B25087_018E,B25087_018EA,B25087_018M,B25087_018MA,B25087_019E,B25087_019EA,B25087_019M,B25087_019MA,B25087_020E,B25087_020EA,B25087_020M,B25087_020MA,B25087_021E,B25087_021EA,B25087_021M,B25087_021MA,B25087_022E,B25087_022EA,B25087_022M,B25087_022MA,B25087_023E,B25087_023EA,B25087_023M,B25087_023MA,B25087_024E,B25087_024EA,B25087_024M,B25087_024MA,B25087_025E,B25087_025EA,B25087_025M,B25087_025MA,B25087_026E,B25087_026EA,B25087_026M,B25087_026MA,B25087_027E,B25087_027EA,B25087_027M,B25087_027MA,B25087_028E,B25087_028EA,B25087_028M,B25087_028MA,B25087_029E,B25087_029EA,B25087_029M,B25087_029MA,GEO_ID,NAME,state
1285879,null,10656,null,779325,null,11540,null,129,null,124,null,1909,null,497,null,7957,null,1318,null,18919,null,2129,null,38688,null,3322,null,54952,null,3295,null,67358,null,3508,null,66107,null,4360,null,69264,null,4286,null,145766,null,6573,null,110047,null,5464,null,109556,null,4773,null,48367,null,2932,null,19459,null,2055,null,20847,null,1809,null,506554,null,9492,null,7979,null,1375,null,20005,null,1938,null,44566,null,3648,null,63193,null,3313,null,72873,null,4050,null,70298,null,3584,null,57517,null,3575,null,82879,null,4033,null,40252,null,2799,null,20961,null,2200,null,26031,null,2417,null,0400000US01,Alabama,01
154337,null,3768,null,104790,null,4016,null,0,null,244,null,69,null,50,null,165,null,86,null,1002,null,432,null,1031,null,381,null,1604,null,584,null,1954,null,561,null,2556,null,710,null,3983,null,931,null,9256,null,1224,null,13169,null,1495,null,30961,null,2653,null,21522,null,1999,null,8949,null,1485,null,8569,null,1626,null,49547,null,2899,null,1008,null,397,null,1470,null,553,null,1609,null,508,null,1966,null,489,null,3335,null,866,null,2859,null,787,null,2863,null,716,null,6954,null,1070,null,6990,null,1212,null,6313,null,1076,null,14180,null,1735,null,0400000US02,Alaska,02
1526790,null,12373,null,1076371,null,12607,null,249,null,167,null,2212,null,662,null,5741,null,1176,null,13563,null,1980,null,17749,null,2202,null,32100,null,2890,null,40887,null,3216,null,49384,null,3256,null,55653,null,3633,null,160966,null,5939,null,166370,null,5780,null,258744,null,7467,null,127638,null,5412,null,64626,null,3781,null,80489,null,4518,null,450419,null,8066,null,15625,null,1870,null,17583,null,1829,null,30922,null,2434,null,42251,null,3095,null,54618,null,3321,null,52347,null,4049,null,51674,null,3289,null,74840,null,3401,null,46978,null,3299,null,27371,null,2497,null,36210,null,2483,null,0400000US04,Arizona,04
742860,null,10442,null,435512,null,8884,null,314,null,269,null,1063,null,452,null,6376,null,1073,null,15894,null,1922,null,31655,null,2748,null,43883,null,3494,null,46225,null,2856,null,47587,null,3343,null,42130,null,3414,null,76037,null,4252,null,46028,null,3356,null,45786,null,2768,null,16335,null,1767,null,6880,null,1160,null,9319,null,1552,null,307348,null,6395,null,5664,null,1145,null,17334,null,1637,null,34097,null,2728,null,48675,null,3003,null,48292,null,2918,null,43492,null,2411,null,30825,null,2373,null,39205,null,2710,null,19345,null,1879,null,10764,null,1628,null,9655,null,1452,null,0400000US05,Arkansas,05
6910054,null,26866,null,5226588,null,27593,null,958,null,339,null,5194,null,1086,null,13903,null,1857,null,25015,null,2772,null,40224,null,3326,null,53579,null,3316,null,73828,null,3710,null,90419,null,4744,null,109201,null,4846,null,330108,null,9066,null,411581,null,8979,null,917540,null,14332,null,853480,null,14331,null,711231,null,13349,null,1590327,null,16330,null,1683466,null,16569,null,34597,null,2950,null,43678,null,2690,null,79635,null,3636,null,128016,null,5593,null,152517,null,5657,null,153538,null,5381,null,148060,null,5587,null,249604,null,7916,null,192436,null,6288,null,146812,null,5418,null,354573,null,8736,null,0400000US06,California,06
1279955,null,10174,null,971804,null,9735,null,201,null,197,null,1734,null,485,null,4641,null,856,null,9897,null,1455,null,13877,null,1654,null,19242,null,2192,null,27102,null,2223,null,33275,null,2952,null,36981,null,2981,null,127629,null,4567,null,148887,null,5827,null,260603,null,6952,null,140857,null,5943,null,68870,null,3413,null,78008,null,3522,null,308151,null,6700,null,3376,null,969,null,7146,null,1244,null,16300,null,1764,null,28973,null,2736,null,35334,null,2721,null,42650,null,2729,null,37780,null,2605,null,55038,null,2899,null,32650,null,2686,null,18938,null,1964,null,29966,null,2315,null,0400000US08,Colorado,08
913166,null,7185,null,659299,null,8016,null,65,null,108,null,49,null,81,null,407,null,241,null,1270,null,454,null,2338,null,671,null,4556,null,1057,null,6990,null,1307,null,9414,null,1625,null,11201,null,1515,null,41033,null,2833,null,70075,null,4583,null,161575,null,5693,null,130808,null,4972,null,82787,null,3781,null,136731,null,4311,null,253867,null,5724,null,406,null,311,null,188,null,153,null,1240,null,519,null,1942,null,676,null,2050,null,519,null,3303,null,862,null,5216,null,1073,null,18012,null,1852,null,27282,null,2465,null,39445,null,2856,null,154783,null,4691,null,0400000US09,Connecticut,09
240908,null,4399,null,168711,null,4461,null,39,null,65,null,383,null,256,null,796,null,437,null,1318,null,517,null,2461,null,742,null,4625,null,1032,null,4805,null,843,null,5771,null,1077,null,8678,null,1414,null,21876,null,2022,null,26645,null,2188,null,41364,null,2801,null,25349,null,2248,null,12758,null,1535,null,11843,null,1774,null,72197,null,2671,null,558,null,411,null,836,null,413,null,3232,null,759,null,6078,null,1151,null,6959,null,1213,null,8583,null,1179,null,8625,null,1318,null,12041,null,1519,null,8603,null,1282,null,6502,null,1143,null,10180,null,1453,null,0400000US10,Delaware,10
111618,null,3411,null,87382,null,3517,null,0,null,296,null,106,null,124,null,297,null,195,null,262,null,196,null,673,null,370,null,809,null,316,null,1594,null,639,null,1086,null,454,null,1657,null,536,null,6370,null,1109,null,8542,null,1152,null,16531,null,1934,null,12502,null,1635,null,13358,null,1339,null,23595,null,2240,null,24236,null,2203,null,268,null,233,null,350,null,333,null,500,null,300,null,1167,null,515,null,1660,null,492,null,1715,null,533,null,1131,null,420,null,3502,null,857,null,3731,null,790,null,2030,null,647,null,8182,null,1109,null,0400000US11,District of Columbia,11
4785064,null,27252,null,3093098,null,23983,null,466,null,281,null,4737,null,1209,null,13201,null,1758,null,31010,null,2776,null,56656,null,3930,null,86645,null,4188,null,113292,null,5214,null,136370,null,6366,null,163073,null,5465,null,417679,null,10115,null,423892,null,10955,null,683630,null,12601,null,406332,null,8751,null,228499,null,7398,null,327616,null,7742,null,1691966,null,17640,null,23844,null,2454,null,47338,null,3421,null,74071,null,3692,null,107352,null,4738,null,126529,null,5981,null,148487,null,5895,null,150338,null,5314,null,274506,null,7759,null,225274,null,6835,null,153736,null,5940,null,360491,null,7698,null,0400000US12,Florida,12
