B19202A_001E,B19202A_001EA,B19202A_001M,B19202A_001MA,GEO_ID,NAME,state
25303,null,804,null,0400000US01,Alabama,01
47649,null,2560,null,0400000US02,Alaska,02
32101,null,707,null,0400000US04,Arizona,04
22874,null,863,null,0400000US05,Arkansas,05
41056,null,495,null,0400000US06,California,06
35923,null,852,null,0400000US08,Colorado,08
39516,null,1252,null,0400000US09,Connecticut,09
37738,null,2306,null,0400000US10,Delaware,10
78202,null,6271,null,0400000US11,District of Columbia,11
30275,null,413,null,0400000US12,Florida,12
32195,null,759,null,0400000US13,Georgia,13
44972,null,4632,null,0400000US15,Hawaii,15
26757,null,1355,null,0400000US16,Idaho,16
34354,null,550,null,0400000US17,Illinois,17
28336,null,421,null,0400000US18,Indiana,18
27500,null,727,null,0400000US19,Iowa,19
28061,null,664,null,0400000US20,Kansas,20
22742,null,630,null,0400000US21,Kentucky,21
29121,null,947,null,0400000US22,Louisiana,22
27166,null,1212,null,0400000US23,Maine,23
45465,null,1145,null,0400000US24,Maryland,24
38811,null,764,null,0400000US25,Massachusetts,25
27931,null,390,null,0400000US26,Michigan,26
33397,null,692,null,0400000US27,Minnesota,27
24264,null,1011,null,0400000US28,Mississippi,28
28026,null,519,null,0400000US29,Missouri,29
26016,null,1469,null,0400000US30,Montana,30
28873,null,711,null,0400000US31,Nebraska,31
37816,null,1204,null,0400000US32,Nevada,32
34606,null,1558,null,0400000US33,New Hampshire,33
40411,null,944,null,0400000US34,New Jersey,34
28113,null,1276,null,0400000US35,New Mexico,35
36921,null,587,null,0400000US36,New York,36
28473,null,654,null,0400000US37,North Carolina,37
26870,null,1148,null,0400000US38,North Dakota,38
28276,null,414,null,0400000US39,Ohio,39
25972,null,729,null,0400000US40,Oklahoma,40
29941,null,756,null,0400000US41,Oregon,41
28996,null,366,null,0400000US42,Pennsylvania,42
34401,null,1864,null,0400000US44,Rhode Island,44
28772,null,760,null,0400000US45,South Carolina,45
25941,null,1331,null,0400000US46,South Dakota,46
25913,null,713,null,0400000US47,Tennessee,47
32104,null,455,null,0400000US48,Texas,48
32350,null,1167,null,0400000US49,Utah,49
29798,null,1566,null,0400000US50,Vermont,50
40186,null,900,null,0400000US51,Virginia,51
36247,null,821,null,0400000US53,Washington,53
20150,null,684,null,0400000US54,West Virginia,54
29918,null,542,null,0400000US55,Wisconsin,55
29533,null,2081,null,0400000US56,Wyoming,56
10563,null,381,null,0400000US72,Puerto Rico,72
