B13004_001E,B13004_001EA,B13004_001M,B13004_001MA,B13004_002E,B13004_002EA,B13004_002M,B13004_002MA,B13004_003E,B13004_003EA,B13004_003M,B13004_003MA,B13004_004E,B13004_004EA,B13004_004M,B13004_004MA,B13004_005E,B13004_005EA,B13004_005M,B13004_005MA,B13004_006E,B13004_006EA,B13004_006M,B13004_006MA,B13004_007E,B13004_007EA,B13004_007M,B13004_007MA,B13004_008E,B13004_008EA,B13004_008M,B13004_008MA,B13004_009E,B13004_009EA,B13004_009M,B13004_009MA,B13004_010E,B13004_010EA,B13004_010M,B13004_010MA,B13004_011E,B13004_011EA,B13004_011M,B13004_011MA,GEO_ID,NAME,state
1130157,null,5438,null,68707,null,4874,null,39708,null,3139,null,28999,null,3528,null,4546,null,1126,null,24453,null,3169,null,1061450,null,6780,null,518158,null,8777,null,543292,null,10523,null,49834,null,4187,null,493458,null,10926,null,0400000US01,Alabama,01
174341,null,1956,null,13354,null,1866,null,8215,null,1487,null,5139,null,1007,null,1950,null,731,null,3189,null,871,null,160987,null,2522,null,78319,null,3295,null,82668,null,3550,null,12679,null,1882,null,69989,null,3599,null,0400000US02,Alaska,02
1549541,null,4238,null,92778,null,5438,null,56132,null,3875,null,36646,null,4044,null,9763,null,1632,null,26883,null,3692,null,1456763,null,7405,null,655441,null,11297,null,801322,null,11662,null,102181,null,5539,null,699141,null,12521,null,0400000US04,Arizona,04
678736,null,5048,null,41215,null,3047,null,24789,null,2469,null,16426,null,2343,null,3477,null,1022,null,12949,null,2240,null,637521,null,5892,null,328916,null,8710,null,308605,null,8527,null,35669,null,2809,null,272936,null,8017,null,0400000US05,Arkansas,05
9147415,null,11586,null,527037,null,12790,null,353908,null,9805,null,173129,null,6942,null,49774,null,3539,null,123355,null,6116,null,8620378,null,14694,null,3924483,null,26923,null,4695895,null,27605,null,544854,null,12930,null,4151041,null,27136,null,0400000US06,California,06
1237105,null,4664,null,71862,null,4204,null,52283,null,3553,null,19579,null,2333,null,5060,null,1308,null,14519,null,2135,null,1165243,null,5561,null,580810,null,9169,null,584433,null,9163,null,80610,null,4760,null,503823,null,9848,null,0400000US08,Colorado,08
836135,null,4044,null,40031,null,2927,null,27623,null,2457,null,12408,null,1665,null,3881,null,1043,null,8527,null,1469,null,796104,null,5041,null,370412,null,7337,null,425692,null,7423,null,55561,null,4362,null,370131,null,7532,null,0400000US09,Connecticut,09
211905,null,2049,null,11885,null,1858,null,7017,null,1331,null,4868,null,1274,null,2036,null,861,null,2832,null,905,null,200020,null,2556,null,88220,null,3870,null,111800,null,3682,null,17081,null,2337,null,94719,null,3692,null,0400000US10,Delaware,10
161893,null,1661,null,7915,null,1514,null,3969,null,825,null,3946,null,1313,null,416,null,295,null,3530,null,1234,null,153978,null,2260,null,36808,null,3034,null,117170,null,3490,null,8740,null,1444,null,108430,null,3634,null,0400000US11,District of Columbia,11
4261597,null,9913,null,229578,null,7831,null,138570,null,5331,null,91008,null,5755,null,24131,null,2831,null,66877,null,5246,null,4032019,null,11384,null,1822892,null,17448,null,2209127,null,18419,null,290069,null,8571,null,1919058,null,17680,null,0400000US12,Florida,12
2490028,null,9388,null,148495,null,6773,null,85985,null,4868,null,62510,null,5474,null,8801,null,1894,null,53709,null,4924,null,2341533,null,11261,null,1091314,null,14116,null,1250219,null,17247,null,115416,null,5836,null,1134803,null,17270,null,0400000US13,Georgia,13
296033,null,2497,null,20560,null,2550,null,13642,null,1879,null,6918,null,1847,null,2146,null,1085,null,4772,null,1318,null,275473,null,3538,null,138363,null,4980,null,137110,null,4879,null,19172,null,2193,null,117938,null,5115,null,0400000US15,Hawaii,15
