B19013H_001E,B19013H_001EA,B19013H_001M,B19013H_001MA,GEO_ID,NAME,state
46962,null,763,null,0400000US01,Alabama,01
73531,null,2422,null,0400000US02,Alaska,02
53638,null,768,null,0400000US04,Arizona,04
41680,null,774,null,0400000US05,Arkansas,05
67880,null,473,null,0400000US06,California,06
61044,null,737,null,0400000US08,Colorado,08
73930,null,1027,null,0400000US09,Connecticut,09
62288,null,1781,null,0400000US10,Delaware,10
104201,null,4368,null,0400000US11,District of Columbia,11
49029,null,356,null,0400000US12,Florida,12
55680,null,666,null,0400000US13,Georgia,13
66650,null,2781,null,0400000US15,Hawaii,15
46723,null,931,null,0400000US16,Idaho,16
59467,null,451,null,0400000US17,Illinois,17
47967,null,456,null,0400000US18,Indiana,18
49187,null,384,null,0400000US19,Iowa,19
50014,null,746,null,0400000US20,Kansas,20
41471,null,545,null,0400000US21,Kentucky,21
51512,null,842,null,0400000US22,Louisiana,22
46403,null,924,null,0400000US23,Maine,23
77187,null,951,null,0400000US24,Maryland,24
68154,null,701,null,0400000US25,Massachusetts,25
48651,null,325,null,0400000US26,Michigan,26
57979,null,466,null,0400000US27,Minnesota,27
45583,null,1105,null,0400000US28,Mississippi,28
47974,null,497,null,0400000US29,Missouri,29
43768,null,1244,null,0400000US30,Montana,30
49761,null,846,null,0400000US31,Nebraska,31
58658,null,996,null,0400000US32,Nevada,32
61052,null,1335,null,0400000US33,New Hampshire,33
76412,null,822,null,0400000US34,New Jersey,34
51405,null,1247,null,0400000US35,New Mexico,35
62290,null,476,null,0400000US36,New York,36
49785,null,424,null,0400000US37,North Carolina,37
49285,null,1029,null,0400000US38,North Dakota,38
48593,null,325,null,0400000US39,Ohio,39
45618,null,687,null,0400000US40,Oklahoma,40
49825,null,671,null,0400000US41,Oregon,41
52258,null,320,null,0400000US42,Pennsylvania,42
58986,null,1773,null,0400000US44,Rhode Island,44
49694,null,711,null,0400000US45,South Carolina,45
47072,null,1177,null,0400000US46,South Dakota,46
44979,null,572,null,0400000US47,Tennessee,47
59836,null,460,null,0400000US48,Texas,48
58218,null,833,null,0400000US49,Utah,49
52026,null,1016,null,0400000US50,Vermont,50
64784,null,692,null,0400000US51,Virginia,51
58431,null,491,null,0400000US53,Washington,53
37894,null,633,null,0400000US54,West Virginia,54
52080,null,456,null,0400000US55,Wisconsin,55
55132,null,2053,null,0400000US56,Wyoming,56
25189,null,5974,null,0400000US72,Puerto Rico,72
