C27005_001E,C27005_001EA,C27005_001M,C27005_001MA,C27005_002E,C27005_002EA,C27005_002M,C27005_002MA,C27005_003E,C27005_003EA,C27005_003M,C27005_003MA,C27005_004E,C27005_004EA,C27005_004M,C27005_004MA,C27005_005E,C27005_005EA,C27005_005M,C27005_005MA,C27005_006E,C27005_006EA,C27005_006M,C27005_006MA,C27005_007E,C27005_007EA,C27005_007M,C27005_007MA,C27005_008E,C27005_008EA,C27005_008M,C27005_008MA,C27005_009E,C27005_009EA,C27005_009M,C27005_009MA,C27005_010E,C27005_010EA,C27005_010M,C27005_010MA,C27005_011E,C27005_011EA,C27005_011M,C27005_011MA,C27005_012E,C27005_012EA,C27005_012M,C27005_012MA,C27005_013E,C27005_013EA,C27005_013M,C27005_013MA,C27005_014E,C27005_014EA,C27005_014M,C27005_014MA,C27005_015E,C27005_015EA,C27005_015M,C27005_015MA,C27005_016E,C27005_016EA,C27005_016M,C27005_016MA,C27005_017E,C27005_017EA,C27005_017M,C27005_017MA,C27005_018E,C27005_018EA,C27005_018M,C27005_018MA,C27005_019E,C27005_019EA,C27005_019M,C27005_019MA,C27005_020E,C27005_020EA,C27005_020M,C27005_020MA,C27005_021E,C27005_021EA,C27005_021M,C27005_021MA,GEO_ID,NAME,state
9594277,null,7331,null,4644205,null,9833,null,1317867,null,5718,null,100678,null,6317,null,1217189,null,8256,null,2915928,null,8596,null,286132,null,9673,null,2629796,null,11315,null,410410,null,2757,null,130244,null,4499,null,280166,null,4309,null,4950072,null,9476,null,1257822,null,4992,null,92620,null,5568,null,1165202,null,7623,null,3127583,null,8518,null,311299,null,10413,null,2816284,null,9729,null,564667,null,2820,null,193791,null,5656,null,370876,null,5889,null,0400000US13,Georgia,13
1231549,null,4784,null,605689,null,4331,null,148974,null,2327,null,15010,null,2331,null,133964,null,3032,null,378522,null,3994,null,51659,null,4092,null,326863,null,5640,null,78193,null,1393,null,23858,null,2104,null,54335,null,2281,null,625860,null,3292,null,138970,null,1990,null,13434,null,2233,null,125536,null,2899,null,384468,null,2436,null,54465,null,3348,null,330003,null,3896,null,102422,null,1752,null,33209,null,2417,null,69213,null,2416,null,0400000US15,Hawaii,15
1520563,null,1085,null,759574,null,2645,null,215763,null,2154,null,21504,null,2219,null,194259,null,2964,null,461259,null,2254,null,64237,null,3804,null,397022,null,4363,null,82552,null,1265,null,37491,null,2133,null,45061,null,2076,null,760989,null,2489,null,202409,null,2108,null,19530,null,2219,null,182879,null,3003,null,462725,null,2141,null,66415,null,3332,null,396310,null,3611,null,95855,null,1608,null,48969,null,2420,null,46886,null,2300,null,0400000US16,Idaho,16
12719575,null,2242,null,6242186,null,5969,null,1618263,null,3529,null,101648,null,5706,null,1516615,null,6298,null,3985779,null,5284,null,377730,null,9621,null,3608049,null,9981,null,638144,null,2537,null,237821,null,5970,null,400323,null,6033,null,6477389,null,5360,null,1549995,null,3232,null,91008,null,5405,null,1458987,null,5662,null,4048192,null,4767,null,376409,null,10227,null,3671783,null,10873,null,879202,null,3805,null,373328,null,7123,null,505874,null,6599,null,0400000US17,Illinois,17
6316260,null,1620,null,3100051,null,5023,null,808752,null,2990,null,49426,null,4103,null,759326,null,4721,null,1958549,null,4076,null,173084,null,6376,null,1785465,null,7057,null,332750,null,1848,null,137779,null,3776,null,194971,null,4133,null,3216209,null,4966,null,774018,null,2894,null,47855,null,3850,null,726163,null,4448,null,1990730,null,4436,null,185934,null,5897,null,1804796,null,6849,null,451461,null,2700,null,210010,null,4743,null,241451,null,4727,null,0400000US18,Indiana,18
2956722,null,916,null,1460026,null,3659,null,361538,null,2461,null,37743,null,3475,null,323795,null,3829,null,920523,null,3649,null,122307,null,4651,null,798216,null,5306,null,177965,null,1400,null,96691,null,2384,null,81274,null,2457,null,1496696,null,3725,null,345335,null,2506,null,36961,null,3358,null,308374,null,4315,null,914723,null,3422,null,115464,null,4232,null,799259,null,5884,null,236638,null,1861,null,142242,null,3165,null,94396,null,2911,null,0400000US19,Iowa,19
2756827,null,2965,null,1359764,null,4164,null,356762,null,2625,null,30359,null,2779,null,326403,null,3579,null,854676,null,3301,null,95962,null,4484,null,758714,null,4994,null,148326,null,1565,null,73411,null,2834,null,74915,null,2848,null,1397063,null,3619,null,344032,null,2616,null,27945,null,2653,null,316087,null,3945,null,859317,null,2436,null,95744,null,4813,null,763573,null,5356,null,193714,null,1762,null,105672,null,3389,null,88042,null,3350,null,0400000US20,Kansas,20
4225355,null,2146,null,2051392,null,5352,null,516555,null,4062,null,33313,null,2570,null,483242,null,4767,null,1301714,null,3586,null,125105,null,5201,null,1176609,null,6216,null,233123,null,1803,null,85045,null,3306,null,148078,null,3258,null,2173963,null,5319,null,498442,null,4148,null,31677,null,2884,null,466765,null,4967,null,1364508,null,2843,null,122805,null,5496,null,1241703,null,5927,null,311013,null,1977,null,124190,null,3933,null,186823,null,4029,null,0400000US21,Kentucky,21
4391561,null,2119,null,2111405,null,6518,null,570575,null,3666,null,40429,null,3771,null,530146,null,5239,null,1318181,null,5199,null,142234,null,5477,null,1175947,null,7456,null,222649,null,1953,null,71228,null,2741,null,151421,null,3155,null,2280156,null,6191,null,549860,null,3504,null,36212,null,3281,null,513648,null,4854,null,1426334,null,4988,null,150748,null,5467,null,1275586,null,6268,null,303962,null,2038,null,101801,null,3703,null,202161,null,3701,null,0400000US22,Louisiana,22
1300904,null,1044,null,633133,null,1934,null,138276,null,1458,null,7702,null,1656,null,130574,null,2272,null,408435,null,1644,null,39203,null,2780,null,369232,null,3073,null,86422,null,746,null,34233,null,1785,null,52189,null,1638,null,667771,null,1779,null,132164,null,1296,null,7364,null,1236,null,124800,null,1777,null,425384,null,1602,null,41639,null,3147,null,383745,null,3316,null,110223,null,716,null,45983,null,2034,null,64240,null,2112,null,0400000US23,Maine,23
5589768,null,3519,null,2690665,null,5050,null,689600,null,2864,null,60630,null,4966,null,628970,null,5384,null,1718725,null,4566,null,183952,null,7856,null,1534773,null,9142,null,282340,null,1903,null,87469,null,3778,null,194871,null,3966,null,2899103,null,4415,null,658439,null,2794,null,53546,null,4520,null,604893,null,5322,null,1855614,null,4230,null,193335,null,7369,null,1662279,null,8525,null,385050,null,2676,null,138411,null,4673,null,246639,null,4752,null,0400000US24,Maryland,24
6495905,null,1365,null,3151112,null,3553,null,730703,null,2213,null,50127,null,4356,null,680576,null,4249,null,2068167,null,2193,null,231811,null,9282,null,1836356,null,9494,null,352242,null,1886,null,131847,null,4094,null,220395,null,4254,null,3344793,null,3644,null,699992,null,2136,null,54646,null,4504,null,645346,null,4711,null,2155435,null,2361,null,239533,null,7920,null,1915902,null,8144,null,489366,null,3112,null,190765,null,4569,null,298601,null,5031,null,0400000US25,Massachusetts,25
9834865,null,1530,null,4810709,null,4612,null,1197436,null,2864,null,74478,null,4235,null,1122958,null,4803,null,3057626,null,3344,null,283966,null,8510,null,2773660,null,8962,null,555647,null,2518,null,209911,null,4499,null,345736,null,4587,null,5024156,null,4219,null,1145357,null,3334,null,74917,null,4950,null,1070440,null,5934,null,3145584,null,2817,null,296676,null,6676,null,2848908,null,6968,null,733215,null,2591,null,307414,null,6082,null,425801,null,5873,null,0400000US26,Michigan,26
5196720,null,863,null,2578700,null,3034,null,640887,null,2198,null,58017,null,3787,null,582870,null,4429,null,1660724,null,2957,null,197679,null,6375,null,1463045,null,6426,null,277089,null,1668,null,150657,null,2915,null,126432,null,2947,null,2618020,null,2878,null,614709,null,2118,null,51645,null,3546,null,563064,null,4062,null,1651207,null,2422,null,192461,null,5953,null,1458746,null,6130,null,352104,null,1917,null,207667,null,2988,null,144437,null,3171,null,0400000US27,Minnesota,27
2879805,null,3013,null,1386709,null,6499,null,393970,null,4328,null,29006,null,3683,null,364964,null,6319,null,844644,null,5276,null,88626,null,4740,null,756018,null,6971,null,148095,null,1897,null,52100,null,2865,null,95995,null,3020,null,1493096,null,6053,null,370212,null,4366,null,24825,null,3305,null,345387,null,4572,null,914405,null,4460,null,90420,null,4813,null,823985,null,5054,null,208479,null,2071,null,80638,null,3245,null,127841,null,3739,null,0400000US28,Mississippi,28
5871474,null,2142,null,2856976,null,4646,null,727493,null,3231,null,60180,null,4455,null,667313,null,5650,null,1792756,null,3996,null,184578,null,6356,null,1608178,null,7064,null,336727,null,1879,null,135718,null,3551,null,201009,null,3802,null,3014498,null,4691,null,699406,null,3054,null,55729,null,4183,null,643677,null,5235,null,1871067,null,3305,null,177377,null,5808,null,1693690,null,6652,null,444025,null,2759,null,203196,null,4571,null,240829,null,4621,null,0400000US29,Missouri,29
957586,null,1278,null,475464,null,2706,null,112808,null,2019,null,10871,null,1536,null,101937,null,2586,null,300569,null,1650,null,43114,null,3108,null,257455,null,3732,null,62087,null,736,null,28032,null,1494,null,34055,null,1648,null,482122,null,2712,null,107603,null,1745,null,12323,null,1995,null,95280,null,2693,null,302328,null,1604,null,41208,null,2842,null,261120,null,3091,null,72191,null,750,null,35844,null,1833,null,36347,null,1824,null,0400000US30,Montana,30
1762977,null,1469,null,872695,null,3334,null,227378,null,2056,null,20775,null,2030,null,206603,null,2604,null,547005,null,2552,null,74988,null,3396,null,472017,null,3931,null,98312,null,1653,null,47903,null,1720,null,50409,null,2108,null,890282,null,3108,null,217595,null,1911,null,20104,null,2169,null,197491,null,2704,null,544170,null,2386,null,72187,null,3654,null,471983,null,3951,null,128517,null,1652,null,71986,null,2280,null,56531,null,2354,null,0400000US31,Nebraska,31
2610041,null,1761,null,1320679,null,3228,null,350963,null,2401,null,39653,null,5236,null,311310,null,5432,null,827825,null,2526,null,86873,null,6129,null,740952,null,6673,null,141891,null,1069,null,37744,null,2654,null,104147,null,2861,null,1289362,null,2942,null,330948,null,2875,null,34034,null,4094,null,296914,null,4924,null,797478,null,1792,null,87153,null,5192,null,710325,null,5462,null,160936,null,1521,null,50746,null,2662,null,110190,null,2804,null,0400000US32,Nevada,32
1308729,null,486,null,645657,null,1572,null,148755,null,1221,null,6285,null,1192,null,142470,null,1613,null,421741,null,1240,null,35968,null,2771,null,385773,null,3194,null,75161,null,660,null,29063,null,2084,null,46098,null,2153,null,663072,null,1498,null,140025,null,1205,null,7942,null,1373,null,132083,null,1452,null,429027,null,1203,null,37516,null,2513,null,391511,null,2731,null,94020,null,1032,null,40635,null,2464,null,53385,null,2406,null,0400000US33,New Hampshire,33
8582670,null,1995,null,4185622,null,4056,null,1047343,null,2050,null,79463,null,5801,null,967880,null,6249,null,2667150,null,3593,null,232397,null,8211,null,2434753,null,8991,null,471129,null,1774,null,156572,null,4183,null,314557,null,4925,null,4397048,null,3710,null,997076,null,2109,null,78132,null,5314,null,918944,null,5586,null,2745628,null,3023,null,240735,null,7421,null,2504893,null,7502,null,654344,null,2279,null,246680,null,6318,null,407664,null,6074,null,0400000US34,New Jersey,34
1975830,null,2052,null,964197,null,3798,null,258191,null,3370,null,15352,null,2672,null,242839,null,3963,null,591037,null,3331,null,55784,null,3582,null,535253,null,4968,null,114969,null,1325,null,34516,null,2492,null,80453,null,2791,null,1011633,null,3783,null,255907,null,3279,null,13762,null,2396,null,242145,null,3869,null,612337,null,2839,null,59445,null,3787,null,552892,null,4870,null,143389,null,1733,null,47384,null,2715,null,96005,null,2646,null,0400000US35,New Mexico,35
19264374,null,2320,null,9316243,null,6479,null,2255177,null,4994,null,215410,null,8176,null,2039767,null,9980,null,6016621,null,6048,null,581202,null,12841,null,5435419,null,13663,null,1044445,null,3171,null,287283,null,5898,null,757162,null,6486,null,9948131,null,5828,null,2158711,null,3255,null,201080,null,8404,null,1957631,null,8860,null,6321292,null,3580,null,656396,null,13861,null,5664896,null,13835,null,1468128,null,4022,null,451416,null,9374,null,1016712,null,9864,null,0400000US36,New York,36
9149289,null,4363,null,4406981,null,6652,null,1161253,null,5980,null,96957,null,6104,null,1064296,null,8295,null,2762082,null,6672,null,299499,null,10406,null,2462583,null,11891,null,483646,null,2467,null,187544,null,4570,null,296102,null,4565,null,4742308,null,6097,null,1109922,null,5863,null,93007,null,5931,null,1016915,null,8457,null,2976647,null,4174,null,316928,null,9315,null,2659719,null,9811,null,655739,null,2743,null,268855,null,6484,null,386884,null,6552,null,0400000US37,North Carolina,37
630082,null,1034,null,313690,null,2180,null,72562,null,1306,null,8693,null,1401,null,63869,null,1854,null,202934,null,1642,null,34275,null,2423,null,168659,null,2535,null,38194,null,500,null,22680,null,1140,null,15514,null,1037,null,316392,null,1855,null,68669,null,1264,null,7889,null,1166,null,60780,null,1658,null,197627,null,1330,null,29093,null,1934,null,168534,null,2111,null,50096,null,805,null,31189,null,1325,null,18907,null,1396,null,0400000US38,North Dakota,38
11351905,null,2312,null,5519650,null,6309,null,1383039,null,3366,null,77220,null,5587,null,1305819,null,6218,null,3493376,null,4616,null,301502,null,8675,null,3191874,null,9273,null,643235,null,2214,null,225781,null,5001,null,417454,null,5468,null,5832255,null,5886,null,1327325,null,3504,null,72850,null,4382,null,1254475,null,5878,null,3628645,null,3604,null,309981,null,8432,null,3318664,null,9383,null,876285,null,4440,null,334518,null,6699,null,541767,null,6301,null,0400000US39,Ohio,39
3590307,null,1968,null,1747282,null,5899,null,469911,null,3724,null,33966,null,3304,null,435945,null,4877,null,1073899,null,4109,null,106181,null,4839,null,967718,null,5622,null,203472,null,1689,null,74911,null,2721,null,128561,null,3209,null,1843025,null,5752,null,448682,null,3771,null,35423,null,2674,null,413259,null,4623,null,1124250,null,3828,null,105804,null,5134,null,1018446,null,6599,null,270093,null,2233,null,112465,null,3739,null,157628,null,3982,null,0400000US40,Oklahoma,40
3779860,null,1353,null,1861527,null,4199,null,444743,null,3188,null,40619,null,3482,null,404124,null,4856,null,1192433,null,2757,null,130070,null,6726,null,1062363,null,6907,null,224351,null,1576,null,100978,null,3476,null,123373,null,3741,null,1918333,null,4104,null,426619,null,3164,null,40304,null,3412,null,386315,null,4480,null,1213472,null,2662,null,146495,null,5923,null,1066977,null,6122,null,278242,null,1796,null,138688,null,4394,null,139554,null,4401,null,0400000US41,Oregon,41
12365826,null,2335,null,5989283,null,5960,null,1413244,null,3229,null,111279,null,6895,null,1301965,null,7646,null,3805547,null,5336,null,400714,null,9545,null,3404833,null,10533,null,770492,null,3139,null,342631,null,6377,null,427861,null,6349,null,6376543,null,5721,null,1352504,null,3208,null,104107,null,6108,null,1248397,null,6651,null,3952661,null,4290,null,425763,null,10268,null,3526898,null,11159,null,1071378,null,3473,null,526908,null,7113,null,544470,null,6504,null,0400000US42,Pennsylvania,42
1035366,null,942,null,501755,null,1853,null,116425,null,1195,null,8946,null,1869,null,107479,null,2036,null,326002,null,1585,null,36583,null,2760,null,289419,null,3014,null,59328,null,864,null,21601,null,1660,null,37727,null,1800,null,533611,null,1547,null,110256,null,1155,null,9916,null,2155,null,100340,null,2247,null,339843,null,1487,null,33295,null,2631,null,306548,null,3075,null,83512,null,1288,null,36613,null,1920,null,46899,null,1949,null,0400000US44,Rhode Island,44
4454344,null,2365,null,2138916,null,5916,null,552990,null,4385,null,41700,null,3594,null,511290,null,5078,null,1329518,null,4233,null,139029,null,5769,null,1190489,null,7332,null,256408,null,1767,null,92749,null,3564,null,163659,null,3705,null,2315428,null,5699,null,525209,null,3925,null,42640,null,3886,null,482569,null,5621,null,1447985,null,3234,null,150264,null,6565,null,1297721,null,7383,null,342234,null,1931,null,129343,null,4742,null,212891,null,4920,null,0400000US45,South Carolina,45
792969,null,1202,null,394075,null,2267,null,99860,null,1809,null,13699,null,1747,null,86161,null,2269,null,245629,null,1992,null,38793,null,2737,null,206836,null,3406,null,48586,null,806,null,27024,null,1575,null,21562,null,1504,null,398894,null,1995,null,94965,null,1653,null,12013,null,1665,null,82952,null,2296,null,243974,null,1392,null,38671,null,2935,null,205303,null,3058,null,59955,null,790,null,34646,null,1533,null,25309,null,1649,null,0400000US46,South Dakota,46
6188118,null,2269,null,3000342,null,5084,null,765299,null,3977,null,61177,null,4315,null,704122,null,6141,null,1892145,null,4121,null,190510,null,7351,null,1701635,null,8434,null,342898,null,2046,null,129957,null,3979,null,212941,null,4342,null,3187776,null,4850,null,722678,null,3956,null,60919,null,4409,null,661759,null,5693,null,2007239,null,3863,null,198251,null,6774,null,1808988,null,7196,null,457859,null,2632,null,189152,null,4863,null,268707,null,5076,null,0400000US47,Tennessee,47
24291561,null,5368,null,11997916,null,11833,null,3513625,null,6333,null,220681,null,8668,null,3292944,null,10657,null,7428482,null,9942,null,606740,null,11775,null,6821742,null,14739,null,1055809,null,4023,null,312778,null,5823,null,743031,null,6879,null,12293645,null,9896,null,3364105,null,6725,null,215836,null,9426,null,3148269,null,11761,null,7546400,null,7623,null,636352,null,12944,null,6910048,null,13837,null,1383140,null,4408,null,457273,null,8316,null,925867,null,9081,null,0400000US48,Texas,48
2755284,null,1757,null,1383084,null,3425,null,448939,null,2004,null,43167,null,4849,null,405772,null,5024,null,822416,null,2979,null,97624,null,6176,null,724792,null,6704,null,111729,null,1113,null,37508,null,1943,null,74221,null,2210,null,1372200,null,2960,null,419934,null,2161,null,39630,null,4216,null,380304,null,4745,null,819149,null,2194,null,93786,null,4627,null,725363,null,4908,null,133117,null,1848,null,53164,null,2758,null,79953,null,2634,null,0400000US49,Utah,49
615376,null,351,null,302888,null,1418,null,64564,null,704,null,2980,null,776,null,61584,null,1105,null,200515,null,1301,null,18877,null,1596,null,181638,null,2024,null,37809,null,623,null,14923,null,1184,null,22886,null,1150,null,312488,null,1353,null,61918,null,816,null,2808,null,611,null,59110,null,924,null,202931,null,919,null,19993,null,1719,null,182938,null,1958,null,47639,null,505,null,20502,null,1663,null,27137,null,1705,null,0400000US50,Vermont,50
7643783,null,8021,null,3694552,null,10204,null,942998,null,5039,null,78332,null,5349,null,864666,null,7340,null,2358622,null,8515,null,266832,null,8976,null,2091790,null,11567,null,392932,null,2276,null,140580,null,4971,null,252352,null,5206,null,3949231,null,8554,null,899561,null,4823,null,69626,null,5370,null,829935,null,7008,null,2523843,null,6662,null,281148,null,7735,null,2242695,null,9700,null,525827,null,2944,null,215902,null,5792,null,309925,null,5571,null,0400000US51,Virginia,51
6546149,null,3943,null,3237684,null,5076,null,804765,null,3214,null,63146,null,4825,null,741619,null,5673,null,2084106,null,4665,null,203184,null,8979,null,1880922,null,10505,null,348813,null,1846,null,139173,null,4132,null,209640,null,4416,null,3308465,null,4054,null,764775,null,2859,null,61562,null,3949,null,703213,null,4898,null,2111246,null,3025,null,238222,null,8114,null,1873024,null,8757,null,432444,null,2493,null,193487,null,5076,null,238957,null,4979,null,0400000US53,Washington,53
1793105,null,630,null,878335,null,2985,null,196205,null,2304,null,11368,null,2263,null,184837,null,2977,null,563014,null,2434,null,45556,null,3719,null,517458,null,4429,null,119116,null,1058,null,35676,null,2139,null,83440,null,2241,null,914770,null,2916,null,186678,null,2344,null,10498,null,2013,null,176180,null,3231,null,571300,null,1648,null,48017,null,3306,null,523283,null,3643,null,156792,null,1109,null,52247,null,2763,null,104545,null,2766,null,0400000US54,West Virginia,54
5566055,null,937,null,2753697,null,4461,null,666319,null,2599,null,38870,null,2973,null,627449,null,3977,null,1771522,null,3199,null,160060,null,5611,null,1611462,null,6285,null,315856,null,1707,null,139795,null,3578,null,176061,null,3389,null,2812358,null,4436,null,636518,null,2851,null,36281,null,2922,null,600237,null,4410,null,1765875,null,3279,null,153864,null,4697,null,1612011,null,5702,null,409965,null,1869,null,202026,null,4206,null,207939,null,4639,null,0400000US55,Wisconsin,55
533716,null,1089,null,271587,null,2346,null,68170,null,1837,null,6029,null,1182,null,62141,null,1981,null,173838,null,2055,null,21595,null,1754,null,152243,null,2545,null,29579,null,710,null,13437,null,1035,null,16142,null,1105,null,262129,null,2021,null,60251,null,1467,null,6463,null,1489,null,53788,null,1959,null,167164,null,1759,null,20569,null,2053,null,146595,null,2765,null,34714,null,1226,null,17994,null,1347,null,16720,null,1552,null,0400000US56,Wyoming,56
3938846,null,691,null,1882930,null,3738,null,493152,null,2317,null,53828,null,4141,null,439324,null,4756,null,1152055,null,2400,null,138856,null,5669,null,1013199,null,6129,null,237723,null,994,null,31973,null,2128,null,205750,null,2204,null,2055916,null,3798,null,470378,null,2304,null,45490,null,3278,null,424888,null,3737,null,1270943,null,1972,null,174903,null,6416,null,1096040,null,7019,null,314595,null,2197,null,46670,null,2423,null,267925,null,3128,null,0400000US72,Puerto Rico,72
