B19130_001E,B19130_001EA,B19130_001M,B19130_001MA,B19130_002E,B19130_002EA,B19130_002M,B19130_002MA,B19130_003E,B19130_003EA,B19130_003M,B19130_003MA,B19130_004E,B19130_004EA,B19130_004M,B19130_004MA,B19130_005E,B19130_005EA,B19130_005M,B19130_005MA,B19130_006E,B19130_006EA,B19130_006M,B19130_006MA,B19130_007E,B19130_007EA,B19130_007M,B19130_007MA,B19130_008E,B19130_008EA,B19130_008M,B19130_008MA,B19130_009E,B19130_009EA,B19130_009M,B19130_009MA,B19130_010E,B19130_010EA,B19130_010M,B19130_010MA,B19130_011E,B19130_011EA,B19130_011M,B19130_011MA,B19130_012E,B19130_012EA,B19130_012M,B19130_012MA,B19130_013E,B19130_013EA,B19130_013M,B19130_013MA,B19130_014E,B19130_014EA,B19130_014M,B19130_014MA,B19130_015E,B19130_015EA,B19130_015M,B19130_015MA,B19130_016E,B19130_016EA,B19130_016M,B19130_016MA,B19130_017E,B19130_017EA,B19130_017M,B19130_017MA,B19130_018E,B19130_018EA,B19130_018M,B19130_018MA,B19130_019E,B19130_019EA,B19130_019M,B19130_019MA,B19130_020E,B19130_020EA,B19130_020M,B19130_020MA,B19130_021E,B19130_021EA,B19130_021M,B19130_021MA,B19130_022E,B19130_022EA,B19130_022M,B19130_022MA,B19130_023E,B19130_023EA,B19130_023M,B19130_023MA,B19130_024E,B19130_024EA,B19130_024M,B19130_024MA,B19130_025E,B19130_025EA,B19130_025M,B19130_025MA,B19130_026E,B19130_026EA,B19130_026M,B19130_026MA,B19130_027E,B19130_027EA,B19130_027M,B19130_027MA,B19130_028E,B19130_028EA,B19130_028M,B19130_028MA,B19130_029E,B19130_029EA,B19130_029M,B19130_029MA,GEO_ID,NAME,state
82345628700,null,1078194267,null,69912817800,null,1064758695,null,752067600,null,107612234,null,8359507700,null,368313891,null,15326933200,null,522361144,null,18595660300,null,608120456,null,8111190200,null,426576753,null,7329242400,null,430100153,null,7945002200,null,411675116,null,3493214200,null,295385347,null,12432810900,null,536111798,null,3526942400,null,291867948,null,211254800,null,52547562,null,671458700,null,119439027,null,803218200,null,114229377,null,791879800,null,141998095,null,339416400,null,84475968,null,296044300,null,94097895,null,204614900,null,60121255,null,209055200,null,46568360,null,8905868500,null,451514944,null,311356000,null,63070810,null,1422053600,null,149835916,null,1947416700,null,155733517,null,2111357100,null,172921456,null,809951000,null,205364702,null,588024600,null,83421712,null,819085400,null,95584376,null,896624200,null,99564460,null,0400000US01,Alabama,01
14767715700,null,563588398,null,12611152800,null,575782960,null,203134000,null,62802728,null,1624061900,null,179036062,null,2643402800,null,261204575,null,3797852000,null,350078021,null,1851928900,null,199160412,null,1121402400,null,162321442,null,1009189900,null,281405836,null,360180900,null,77278569,null,2156562900,null,200608300,null,876378000,null,148565769,null,67038900,null,33027211,null,121411800,null,40472920,null,182144500,null,66650046,null,268858300,null,100132268,null,148060100,null,77642617,null,23410100,null,17964525,null,53926900,null,40965724,null,11527300,null,5264569,null,1280184900,null,129368571,null,81834200,null,36284716,null,218705700,null,60848080,null,285671600,null,64763139,null,347472400,null,76692889,null,103199800,null,52625641,null,57632400,null,25981373,null,115728200,null,36969426,null,69940600,null,27997270,null,0400000US02,Alaska,02
111470280200,null,1577254634,null,94292135200,null,1513660592,null,839930600,null,109033709,null,11787204000,null,464965804,null,20636962600,null,610573839,null,24519673800,null,934219268,null,10777488200,null,741152621,null,9102797400,null,523569970,null,10647983200,null,477710923,null,5980095400,null,328825600,null,17178145000,null,754799848,null,6136319500,null,515567575,null,322736100,null,74548530,null,1384787000,null,221068869,null,1629187900,null,286753190,null,1598636700,null,231865389,null,427517600,null,104390632,null,387716000,null,120242450,null,180003000,null,48697687,null,205735200,null,54759236,null,11041825500,null,559894480,null,344857700,null,67634337,null,1801675900,null,191730292,null,2770877500,null,228654423,null,2780876700,null,248358423,null,1152035200,null,345079638,null,601775300,null,104989675,null,765939500,null,106937656,null,823787800,null,144153425,null,0400000US04,Arizona,04
46223767000,null,968118064,null,39763992400,null,963451016,null,594893100,null,76242594,null,5452690500,null,304874959,null,8954420200,null,490056736,null,10049190900,null,520392033,null,4858940900,null,402719096,null,3644546800,null,236753227,null,4273852300,null,264433698,null,1935457800,null,134755188,null,6459774700,null,292365769,null,2124588500,null,190020165,null,177513000,null,70763357,null,323010600,null,71471416,null,477564000,null,96972977,null,601275900,null,120905727,null,158574900,null,55774161,null,127072200,null,45037552,null,126431800,null,41593185,null,133146000,null,42330533,null,4335186200,null,228901635,null,155474600,null,28732117,null,716676300,null,73419988,null,1045738300,null,112578131,null,1116767400,null,127421642,null,390638800,null,69821509,null,227983700,null,57113242,null,340495600,null,56557089,null,341411400,null,56778177,null,0400000US05,Arkansas,05
750888326400,null,4769321366,null,628796275200,null,4787938822,null,3799317500,null,241134580,null,71574296500,null,1596959743,null,152667269600,null,2629211441,null,180883706000,null,2440483486,null,73795980400,null,1711658276,null,58401152800,null,1585235233,null,58909175300,null,1292640377,null,28765377100,null,846074257,null,122092051200,null,1781498466,null,45053267000,null,1192555027,null,2141455000,null,235143747,null,9408954100,null,652418876,null,10772558800,null,607119137,null,11631896500,null,770499087,null,4477534000,null,368891123,null,2282116100,null,221615351,null,2207737700,null,277494578,null,2131014900,null,255087436,null,77038784200,null,1308393926,null,2014704600,null,198726303,null,9798589700,null,439259121,null,17182831000,null,549538729,null,22621126700,null,798867469,null,7487779900,null,512132180,null,5708949600,null,398640229,null,6084344700,null,385041414,null,6140457900,null,363798320,null,0400000US06,California,06
107844355100,null,1520681160,null,95277108300,null,1438834518,null,931146100,null,104538815,null,11674383300,null,414334882,null,23717692200,null,899079005,null,27023519500,null,892070894,null,11158752000,null,521355550,null,8894529300,null,578595694,null,8373525200,null,547015462,null,3503560700,null,324055618,null,12567246800,null,644995043,null,4763994200,null,558908142,null,208769100,null,57836657,null,792503500,null,127308718,null,1275727200,null,231577617,null,1519844000,null,436182801,null,338104300,null,104288921,null,261768000,null,102596055,null,184918700,null,52511498,null,182359300,null,60849962,null,7803252600,null,437242263,null,381209700,null,250270483,null,1054757300,null,102940260,null,1826865400,null,156347257,null,2452011000,null,243354951,null,671167600,null,108813839,null,508228800,null,103813942,null,454989900,null,74745294,null,454022800,null,95159327,null,0400000US08,Colorado,08
98136023400,null,1878273485,null,86003759400,null,1906962266,null,278084900,null,72984543,null,7018526000,null,366173758,null,20993857300,null,922443605,null,27143681400,null,920442310,null,10707385600,null,688329704,null,8319986200,null,841127007,null,8080220700,null,578070924,null,3462017300,null,284966425,null,12132264000,null,552866151,null,4005942400,null,437700108,null,185154600,null,97459251,null,473442900,null,105909720,null,841563800,null,194358906,null,1214845500,null,204333046,null,551805400,null,252176142,null,296909900,null,88491964,null,208594400,null,60728421,null,233625900,null,66699787,null,8126321600,null,336516574,null,146140100,null,34232292,null,833250200,null,97669566,null,2174455600,null,235417139,null,2338225400,null,203104861,null,847574800,null,147208005,null,549774400,null,113942781,null,560835200,null,99783662,null,676065800,null,84623744,null,0400000US09,Connecticut,09
18660415100,null,691204264,null,15834737900,null,676702949,null,63830700,null,30557857,null,1727506700,null,198744109,null,3676632600,null,401941793,null,4253032900,null,354925277,null,1851289800,null,236489293,null,1655475200,null,176737287,null,1855494500,null,181014144,null,751475600,null,92965273,null,2825677200,null,202049848,null,858712700,null,145110115,null,13317800,null,9207039,null,158526000,null,48443475,null,185656300,null,69695598,null,229137900,null,85135291,null,110660300,null,57427920,null,47732800,null,31232461,null,35876000,null,21058376,null,77805500,null,43643494,null,1966964500,null,127538325,null,27888400,null,16124497,null,259677500,null,46014956,null,513980500,null,90572341,null,565838000,null,93384363,null,200159000,null,59483003,null,117138200,null,43040346,null,152942700,null,41295195,null,129340200,null,41641320,null,0400000US10,Delaware,10
12355875300,null,719894676,null,9645979300,null,695933141,null,17757200,null,13030257,null,1422145200,null,268624152,null,2026568200,null,296946135,null,2002375200,null,382381296,null,912496400,null,205726522,null,1392547600,null,322417069,null,1170328400,null,216403004,null,701761100,null,259538113,null,2709896000,null,271239112,null,574452900,null,150904200,null,7385300,null,7786681,null,68569100,null,31266344,null,101688700,null,50679843,null,193537800,null,85841692,null,105737600,null,130327511,null,50699400,null,35257702,null,29447900,null,18020850,null,17387000,null,11005122,null,2135443200,null,229816840,null,28431900,null,16071979,null,233505800,null,61381688,null,458498200,null,96542018,null,668993000,null,151535399,null,167828600,null,51230776,null,130014000,null,43961466,null,224080900,null,86907345,null,224090900,null,51242728,null,0400000US11,District of Columbia,11
328442159800,null,3092501330,null,278997039100,null,3008835150,null,1606045300,null,139088505,null,27611435400,null,830244833,null,57488840200,null,1372537942,null,69729436700,null,1564455951,null,31499875700,null,1078791578,null,29634685900,null,1058375729,null,36232998500,null,864891681,null,25193721300,null,944753239,null,49445120700,null,1104163160,null,15360445400,null,641100806,null,870986500,null,243834918,null,2629025800,null,231752855,null,3508154600,null,277592859,null,4391249300,null,469783430,null,1084171500,null,166830655,null,1027046200,null,185557264,null,979383100,null,163755333,null,870428400,null,104299609,null,34084675300,null,817789293,null,1033620700,null,118318183,null,4793253200,null,317079707,null,8157691200,null,364152392,null,9083901100,null,363988595,null,2886651900,null,251850652,null,2305964400,null,222707902,null,2826077400,null,209268116,null,2997515400,null,224877426,null,0400000US12,Florida,12
