C15002D_001E,C15002D_001EA,C15002D_001M,C15002D_001MA,C15002D_002E,C15002D_002EA,C15002D_002M,C15002D_002MA,C15002D_003E,C15002D_003EA,C15002D_003M,C15002D_003MA,C15002D_004E,C15002D_004EA,C15002D_004M,C15002D_004MA,C15002D_005E,C15002D_005EA,C15002D_005M,C15002D_005MA,C15002D_006E,C15002D_006EA,C15002D_006M,C15002D_006MA,C15002D_007E,C15002D_007EA,C15002D_007M,C15002D_007MA,C15002D_008E,C15002D_008EA,C15002D_008M,C15002D_008MA,C15002D_009E,C15002D_009EA,C15002D_009M,C15002D_009MA,C15002D_010E,C15002D_010EA,C15002D_010M,C15002D_010MA,C15002D_011E,C15002D_011EA,C15002D_011M,C15002D_011MA,GEO_ID,NAME,state
380050,null,6350,null,171352,null,3928,null,20247,null,2085,null,50234,null,3199,null,50526,null,3250,null,50345,null,3111,null,208698,null,3744,null,29244,null,2175,null,57317,null,3020,null,59473,null,3470,null,62664,null,3318,null,0400000US15,Hawaii,15
11694,null,1019,null,4900,null,679,null,430,null,280,null,692,null,427,null,1100,null,410,null,2678,null,670,null,6794,null,768,null,1193,null,447,null,1388,null,543,null,2263,null,888,null,1950,null,616,null,0400000US16,Idaho,16
376701,null,2532,null,180137,null,1949,null,12553,null,1669,null,18171,null,2283,null,32095,null,3128,null,117318,null,3619,null,196564,null,2096,null,24435,null,2403,null,27682,null,2831,null,31418,null,2435,null,113029,null,3464,null,0400000US17,Illinois,17
54949,null,2498,null,24267,null,1836,null,3304,null,983,null,2287,null,748,null,3384,null,903,null,15292,null,1730,null,30682,null,1674,null,4617,null,927,null,5295,null,1325,null,5906,null,1234,null,14864,null,1545,null,0400000US18,Indiana,18
28814,null,1796,null,12732,null,1449,null,2448,null,615,null,1018,null,385,null,2027,null,879,null,7239,null,1234,null,16082,null,1241,null,3214,null,786,null,2715,null,806,null,3632,null,714,null,6521,null,819,null,0400000US19,Iowa,19
38389,null,1717,null,17455,null,1032,null,2480,null,696,null,2056,null,600,null,3561,null,809,null,9358,null,1141,null,20934,null,1171,null,3756,null,683,null,4723,null,919,null,3884,null,924,null,8571,null,1032,null,0400000US20,Kansas,20
26837,null,1418,null,11612,null,824,null,1121,null,525,null,1592,null,681,null,482,null,303,null,8417,null,930,null,15225,null,1163,null,2658,null,739,null,2222,null,744,null,3685,null,1115,null,6660,null,1248,null,0400000US21,Kentucky,21
42772,null,2075,null,19593,null,1672,null,4350,null,940,null,3330,null,919,null,4493,null,955,null,7420,null,1446,null,23179,null,1246,null,4723,null,945,null,4879,null,1042,null,5407,null,1129,null,8170,null,1487,null,0400000US22,Louisiana,22
6796,null,825,null,2540,null,487,null,324,null,269,null,644,null,364,null,542,null,348,null,1030,null,479,null,4256,null,701,null,509,null,310,null,1277,null,551,null,869,null,389,null,1601,null,641,null,0400000US23,Maine,23
202840,null,2206,null,95260,null,1317,null,9514,null,1984,null,12879,null,2012,null,14615,null,1825,null,58252,null,2945,null,107580,null,1458,null,13211,null,1849,null,17058,null,2357,null,17057,null,1894,null,60254,null,2840,null,0400000US24,Maryland,24
214913,null,2156,null,105111,null,1643,null,17164,null,2111,null,15488,null,2464,null,12912,null,1985,null,59547,null,3409,null,109802,null,1535,null,22408,null,2226,null,14838,null,1851,null,14358,null,2456,null,58198,null,3247,null,0400000US25,Massachusetts,25
151426,null,2219,null,72842,null,1663,null,6413,null,1557,null,8240,null,1371,null,8689,null,1410,null,49500,null,2375,null,78584,null,1413,null,10711,null,1602,null,10998,null,1592,null,12519,null,1608,null,44356,null,2466,null,0400000US26,Michigan,26
110644,null,1780,null,51858,null,1174,null,8763,null,1475,null,10403,null,1839,null,9841,null,1438,null,22851,null,1929,null,58786,null,1474,null,13173,null,1429,null,10155,null,1493,null,11354,null,1480,null,24104,null,2115,null,0400000US27,Minnesota,27
15687,null,1895,null,6805,null,1071,null,1931,null,798,null,605,null,518,null,1548,null,662,null,2721,null,684,null,8882,null,1367,null,1869,null,629,null,1563,null,656,null,1646,null,665,null,3804,null,1143,null,0400000US28,Mississippi,28
56031,null,1790,null,26859,null,1429,null,2108,null,675,null,2839,null,951,null,3820,null,976,null,18092,null,1413,null,29172,null,1119,null,3821,null,699,null,4718,null,786,null,5110,null,1029,null,15523,null,1150,null,0400000US29,Missouri,29
3453,null,882,null,1052,null,470,null,43,null,94,null,404,null,383,null,218,null,211,null,387,null,342,null,2401,null,737,null,632,null,480,null,546,null,308,null,690,null,540,null,533,null,301,null,0400000US30,Montana,30
17193,null,1078,null,7561,null,793,null,824,null,279,null,1351,null,599,null,1086,null,458,null,4300,null,758,null,9632,null,696,null,1472,null,504,null,1508,null,497,null,1655,null,606,null,4997,null,770,null,0400000US31,Nebraska,31
125916,null,1861,null,54564,null,1221,null,5305,null,1090,null,11987,null,1738,null,17232,null,1842,null,20040,null,2064,null,71352,null,1322,null,10020,null,1448,null,15537,null,1966,null,18311,null,2349,null,27484,null,2331,null,0400000US32,Nevada,32
14797,null,1050,null,7441,null,736,null,530,null,322,null,1099,null,550,null,550,null,409,null,5262,null,892,null,7356,null,755,null,1049,null,361,null,1502,null,476,null,1228,null,635,null,3577,null,614,null,0400000US33,New Hampshire,33
461716,null,2368,null,226232,null,1437,null,12674,null,1730,null,23303,null,2512,null,29664,null,2567,null,160591,null,3497,null,235484,null,1463,null,23312,null,2057,null,28441,null,2430,null,31693,null,2242,null,152038,null,3473,null,0400000US34,New Jersey,34
18043,null,1417,null,6987,null,966,null,443,null,245,null,1442,null,645,null,1605,null,745,null,3497,null,765,null,11056,null,1099,null,1412,null,502,null,2256,null,767,null,2819,null,950,null,4569,null,984,null,0400000US35,New Mexico,35
945032,null,5049,null,456792,null,3274,null,96529,null,5626,null,80456,null,5585,null,70604,null,4444,null,209203,null,5404,null,488240,null,2824,null,118379,null,4758,null,85597,null,4879,null,70133,null,4325,null,214131,null,6182,null,0400000US36,New York,36
115204,null,4039,null,52171,null,2960,null,7271,null,1395,null,7518,null,1465,null,8941,null,1436,null,28441,null,2615,null,63033,null,1962,null,11320,null,1653,null,11735,null,1564,null,11538,null,1651,null,28440,null,2168,null,0400000US37,North Carolina,37
2947,null,792,null,1613,null,500,null,339,null,319,null,380,null,255,null,150,null,194,null,744,null,415,null,1334,null,466,null,234,null,192,null,197,null,182,null,401,null,335,null,502,null,301,null,0400000US38,North Dakota,38
118210,null,2577,null,56808,null,1702,null,4066,null,1083,null,7984,null,1859,null,7262,null,1415,null,37496,null,2126,null,61402,null,1858,null,8176,null,1391,null,9816,null,1810,null,9794,null,1436,null,33616,null,2138,null,0400000US39,Ohio,39
38084,null,1799,null,17134,null,1065,null,2208,null,806,null,3307,null,863,null,3432,null,789,null,8187,null,1154,null,20950,null,1248,null,3793,null,948,null,5213,null,1142,null,4740,null,1042,null,7204,null,1027,null,0400000US40,Oklahoma,40
91909,null,2276,null,40138,null,1745,null,4988,null,1025,null,6321,null,1224,null,8616,null,1330,null,20213,null,1766,null,51771,null,1384,null,8845,null,1149,null,9239,null,1399,null,11446,null,1457,null,22241,null,1894,null,0400000US41,Oregon,41
198577,null,2837,null,94978,null,1827,null,15777,null,1725,null,14768,null,2033,null,13502,null,1968,null,50931,null,2539,null,103599,null,1915,null,22844,null,2017,null,17351,null,2156,null,15779,null,1909,null,47625,null,2405,null,0400000US42,Pennsylvania,42
19188,null,1314,null,9685,null,944,null,1696,null,689,null,2434,null,728,null,1272,null,552,null,4283,null,1047,null,9503,null,782,null,2933,null,763,null,1702,null,760,null,1424,null,551,null,3444,null,1060,null,0400000US44,Rhode Island,44
37329,null,2031,null,16481,null,1623,null,2714,null,753,null,1888,null,896,null,3334,null,795,null,8545,null,1296,null,20848,null,1794,null,3934,null,1005,null,3686,null,819,null,3686,null,981,null,9542,null,1550,null,0400000US45,South Carolina,45
4209,null,978,null,1426,null,555,null,106,null,158,null,234,null,205,null,165,null,195,null,921,null,504,null,2783,null,766,null,1088,null,648,null,938,null,440,null,304,null,248,null,453,null,231,null,0400000US46,South Dakota,46
57515,null,2282,null,26517,null,1465,null,3094,null,825,null,4818,null,1133,null,4285,null,1041,null,14320,null,1452,null,30998,null,1498,null,5252,null,1063,null,5869,null,1262,null,5561,null,1142,null,14316,null,1333,null,0400000US47,Tennessee,47
580159,null,3470,null,277762,null,2669,null,32872,null,3001,null,37795,null,4047,null,46116,null,3437,null,160979,null,4650,null,302397,null,2442,null,49574,null,3195,null,51699,null,3946,null,53476,null,3818,null,147648,null,4080,null,0400000US48,Texas,48
34967,null,1575,null,15300,null,1129,null,2331,null,834,null,2950,null,736,null,2889,null,848,null,7130,null,1244,null,19667,null,879,null,3451,null,814,null,4444,null,1010,null,5783,null,951,null,5989,null,1095,null,0400000US49,Utah,49
2991,null,455,null,1184,null,354,null,309,null,184,null,416,null,304,null,72,null,83,null,387,null,213,null,1807,null,427,null,481,null,325,null,400,null,232,null,446,null,302,null,480,null,296,null,0400000US50,Vermont,50
266676,null,3235,null,121467,null,2277,null,11223,null,1823,null,14318,null,2091,null,21109,null,2527,null,74817,null,3196,null,145209,null,2173,null,17503,null,2062,null,24695,null,2399,null,26436,null,2281,null,76575,null,2912,null,0400000US51,Virginia,51
311661,null,3506,null,140054,null,2157,null,17253,null,1812,null,20549,null,2485,null,30996,null,2745,null,71256,null,3318,null,171607,null,2570,null,28901,null,2575,null,25353,null,2249,null,39099,null,2756,null,78254,null,3489,null,0400000US53,Washington,53
7892,null,1139,null,3623,null,680,null,39,null,65,null,319,null,299,null,227,null,184,null,3038,null,619,null,4269,null,813,null,649,null,298,null,784,null,367,null,515,null,293,null,2321,null,521,null,0400000US54,West Virginia,54
65698,null,1917,null,31501,null,1315,null,4269,null,974,null,6212,null,1226,null,5851,null,1264,null,15169,null,1622,null,34197,null,1497,null,7636,null,1272,null,5927,null,1335,null,6472,null,1130,null,14162,null,1703,null,0400000US55,Wisconsin,55
2553,null,1003,null,713,null,334,null,144,null,210,null,307,null,114,null,35,null,64,null,227,null,170,null,1840,null,857,null,236,null,284,null,260,null,242,null,805,null,699,null,539,null,343,null,0400000US56,Wyoming,56
7961,null,1657,null,3020,null,860,null,1065,null,549,null,762,null,664,null,686,null,449,null,507,null,253,null,4941,null,1121,null,1593,null,614,null,1727,null,658,null,894,null,500,null,727,null,503,null,0400000US72,Puerto Rico,72
