C14006_001E,C14006_001EA,C14006_001M,C14006_001MA,C14006_002E,C14006_002EA,C14006_002M,C14006_002MA,C14006_003E,C14006_003EA,C14006_003M,C14006_003MA,C14006_004E,C14006_004EA,C14006_004M,C14006_004MA,C14006_005E,C14006_005EA,C14006_005M,C14006_005MA,C14006_006E,C14006_006EA,C14006_006M,C14006_006MA,C14006_007E,C14006_007EA,C14006_007M,C14006_007MA,C14006_008E,C14006_008EA,C14006_008M,C14006_008MA,C14006_009E,C14006_009EA,C14006_009M,C14006_009MA,C14006_010E,C14006_010EA,C14006_010M,C14006_010MA,C14006_011E,C14006_011EA,C14006_011M,C14006_011MA,C14006_012E,C14006_012EA,C14006_012M,C14006_012MA,C14006_013E,C14006_013EA,C14006_013M,C14006_013MA,C14006_014E,C14006_014EA,C14006_014M,C14006_014MA,C14006_015E,C14006_015EA,C14006_015M,C14006_015MA,C14006_016E,C14006_016EA,C14006_016M,C14006_016MA,C14006_017E,C14006_017EA,C14006_017M,C14006_017MA,GEO_ID,NAME,state
9093191,null,9865,null,1453778,null,35149,null,540277,null,17755,null,69389,null,5062,null,127819,null,7590,null,112489,null,7183,null,97727,null,5456,null,132853,null,8370,null,913501,null,23936,null,7639413,null,35036,null,2111058,null,23760,null,273432,null,7811,null,431940,null,10091,null,446675,null,10154,null,461045,null,9835,null,497966,null,12505,null,5528355,null,25254,null,0400000US13,Georgia,13
1212232,null,3081,null,123178,null,8415,null,45087,null,4043,null,5192,null,1204,null,9259,null,1606,null,6632,null,1181,null,8752,null,1852,null,15252,null,2610,null,78091,null,5992,null,1089054,null,8623,null,260864,null,6174,null,31058,null,2885,null,49822,null,2876,null,51943,null,2953,null,58230,null,3052,null,69811,null,4048,null,828190,null,7954,null,0400000US15,Hawaii,15
1437737,null,3165,null,200180,null,11504,null,77935,null,6751,null,8173,null,1776,null,15313,null,2000,null,14404,null,2307,null,13510,null,2059,null,26535,null,3557,null,122245,null,7210,null,1237557,null,12189,null,327891,null,8061,null,36318,null,2907,null,69682,null,3568,null,75421,null,3904,null,77039,null,3218,null,69431,null,4851,null,909666,null,9236,null,0400000US16,Idaho,16
12050554,null,8455,null,1565146,null,34725,null,622208,null,20260,null,77997,null,5348,null,132978,null,6796,null,122506,null,6732,null,116429,null,7141,null,172298,null,8843,null,942938,null,18910,null,10485408,null,34251,null,2759398,null,26581,null,341384,null,8584,null,545891,null,10709,null,572467,null,11468,null,605015,null,8629,null,694641,null,15434,null,7726010,null,24785,null,0400000US17,Illinois,17
5967954,null,5261,null,830629,null,22172,null,307402,null,12286,null,33121,null,3013,null,71910,null,5014,null,61151,null,4516,null,48160,null,4512,null,93060,null,5071,null,523227,null,14685,null,5137325,null,22954,null,1296816,null,14774,null,149532,null,5510,null,273508,null,6389,null,292333,null,8276,null,297068,null,6058,null,284375,null,7042,null,3840509,null,16576,null,0400000US18,Indiana,18
2786858,null,4085,null,317183,null,11731,null,135077,null,6908,null,12921,null,1688,null,21404,null,2389,null,20575,null,2827,null,21204,null,2182,null,58973,null,4286,null,182106,null,7910,null,2469675,null,12628,null,603985,null,9726,null,76245,null,3598,null,124592,null,4198,null,133323,null,4854,null,141305,null,3695,null,128520,null,5603,null,1865690,null,9958,null,0400000US19,Iowa,19
2610784,null,3481,null,336240,null,13555,null,140827,null,7815,null,14692,null,2137,null,27195,null,3268,null,20602,null,2553,null,20690,null,2055,null,57648,null,4014,null,195413,null,8207,null,2274544,null,14102,null,593610,null,9743,null,73063,null,3829,null,121835,null,3984,null,127243,null,4779,null,132494,null,4002,null,138975,null,5978,null,1680934,null,11168,null,0400000US20,Kansas,20
4015200,null,5260,null,722185,null,19979,null,241050,null,10987,null,30642,null,2837,null,53727,null,4723,null,49017,null,4308,null,46853,null,3952,null,60811,null,5556,null,481135,null,14764,null,3293015,null,19557,null,766456,null,11838,null,87053,null,4804,null,163533,null,5066,null,170107,null,5865,null,174561,null,5087,null,171202,null,6240,null,2526559,null,14763,null,0400000US21,Kentucky,21
4177847,null,5478,null,699838,null,21784,null,263074,null,11842,null,39674,null,4131,null,66009,null,5334,null,52766,null,4802,null,42652,null,3539,null,61973,null,4924,null,436764,null,13548,null,3478009,null,22195,null,882556,null,14449,null,115389,null,5691,null,189112,null,6727,null,189700,null,6829,null,197758,null,5137,null,190597,null,8757,null,2595453,null,16125,null,0400000US22,Louisiana,22
1240966,null,2512,null,149329,null,7710,null,48685,null,4167,null,5095,null,1160,null,9663,null,1480,null,9113,null,1640,null,9891,null,1312,null,14923,null,2327,null,100644,null,5467,null,1091637,null,8353,null,231452,null,5740,null,23462,null,2112,null,45252,null,2740,null,50733,null,2812,null,59305,null,2331,null,52700,null,3706,null,860185,null,7384,null,0400000US23,Maine,23
5328659,null,5606,null,468372,null,17278,null,165584,null,9908,null,19952,null,2740,null,28191,null,3345,null,29369,null,3331,null,33572,null,3116,null,54500,null,4893,null,302788,null,11656,null,4860287,null,17856,null,1295854,null,13581,null,147917,null,5488,null,235933,null,6218,null,263245,null,7232,null,289460,null,6671,null,359299,null,10198,null,3564433,null,13927,null,0400000US24,Maryland,24
6136551,null,5586,null,616641,null,19390,null,214421,null,11019,null,19996,null,2468,null,42461,null,4069,null,39917,null,3945,null,40748,null,4046,null,71299,null,6363,null,402220,null,12833,null,5519910,null,20657,null,1378141,null,13839,null,181419,null,6559,null,268285,null,6370,null,274512,null,6065,null,295525,null,6357,null,358400,null,9731,null,4141769,null,16861,null,0400000US25,Massachusetts,25
9379751,null,6301,null,1479533,null,29960,null,567025,null,13968,null,65099,null,4123,null,110788,null,4932,null,107856,null,5821,null,108945,null,5514,null,174337,null,7280,null,912508,null,21067,null,7900218,null,30510,null,2039795,null,19907,null,213251,null,6187,null,384390,null,8911,null,416709,null,8999,null,466705,null,6435,null,558740,null,11070,null,5860423,null,22933,null,0400000US26,Michigan,26
4923459,null,4275,null,528674,null,16129,null,206022,null,9537,null,20947,null,2240,null,38050,null,3165,null,33889,null,3018,null,37181,null,3050,null,75955,null,5646,null,322652,null,9896,null,4394785,null,17263,null,1101593,null,10625,null,140157,null,4936,null,223728,null,6002,null,234441,null,5453,null,250680,null,4697,null,252587,null,6080,null,3293192,null,14278,null,0400000US27,Minnesota,27
2712651,null,5268,null,577916,null,15867,null,222603,null,9200,null,29722,null,3183,null,52435,null,3897,null,46473,null,3932,null,45355,null,3452,null,48618,null,4800,null,355313,null,11416,null,2134735,null,16860,null,537601,null,11060,null,65195,null,3965,null,113966,null,4438,null,116767,null,5445,null,122696,null,5389,null,118977,null,6964,null,1597134,null,12505,null,0400000US28,Mississippi,28
5584418,null,5934,null,788886,null,23700,null,288309,null,13048,null,35740,null,3292,null,57870,null,4085,null,56711,null,4406,null,51334,null,3714,null,86654,null,6331,null,500577,null,14255,null,4795532,null,24238,null,1181877,null,14311,null,143551,null,5918,null,236948,null,6870,null,254767,null,6036,null,266250,null,5823,null,280361,null,7991,null,3613655,null,17251,null,0400000US29,Missouri,29
909087,null,2922,null,133074,null,8817,null,51042,null,4815,null,7646,null,1628,null,9939,null,1550,null,7202,null,1327,null,7194,null,1360,null,19061,null,2958,null,82032,null,5989,null,776013,null,8747,null,178954,null,5718,null,18504,null,2003,null,36063,null,2237,null,40463,null,3004,null,44569,null,2333,null,39355,null,3151,null,597059,null,6342,null,0400000US30,Montana,30
1660293,null,3853,null,199987,null,9046,null,80275,null,4976,null,7828,null,1516,null,14043,null,1826,null,10904,null,1983,null,13440,null,2418,null,34060,null,3389,null,119712,null,6522,null,1460306,null,10785,null,376979,null,7335,null,52054,null,3551,null,80114,null,3444,null,77853,null,3553,null,82664,null,2963,null,84294,null,3360,null,1083327,null,7727,null,0400000US31,Nebraska,31
2488431,null,4792,null,296993,null,16868,null,100403,null,8529,null,8955,null,2001,null,26007,null,3309,null,23072,null,3491,null,22149,null,3130,null,20220,null,2905,null,196590,null,10819,null,2191438,null,17469,null,543835,null,13786,null,54746,null,4100,null,124158,null,5333,null,121270,null,5170,null,118955,null,4353,null,124706,null,6635,null,1647603,null,10225,null,0400000US32,Nevada,32
1245378,null,2418,null,104888,null,7831,null,34599,null,4689,null,4116,null,1409,null,6448,null,1676,null,6197,null,1724,null,7562,null,1541,null,10276,null,1779,null,70289,null,4933,null,1140490,null,8033,null,273791,null,6788,null,31567,null,2704,null,55872,null,3238,null,57882,null,3054,null,68917,null,2630,null,59553,null,4017,null,866699,null,6144,null,0400000US33,New Hampshire,33
8209375,null,7435,null,744616,null,24701,null,260221,null,14851,null,37169,null,3963,null,57029,null,4746,null,56631,null,4523,null,58433,null,4772,null,50959,null,5300,null,484395,null,14614,null,7464759,null,25286,null,1922791,null,17422,null,259962,null,7719,null,381942,null,8002,null,395249,null,7519,null,429803,null,8453,null,455835,null,9522,null,5541968,null,17629,null,0400000US34,New Jersey,34
1878996,null,5072,null,329169,null,18198,null,121839,null,9156,null,13838,null,2414,null,32278,null,3698,null,24548,null,3539,null,22090,null,2986,null,29085,null,3191,null,207330,null,11717,null,1549827,null,18151,null,408780,null,11747,null,41853,null,3434,null,82882,null,4707,null,85229,null,5042,null,93712,null,4662,null,105104,null,5605,null,1141047,null,11637,null,0400000US35,New Mexico,35
18287860,null,9890,null,2524428,null,42213,null,905890,null,24093,null,106698,null,6011,null,180391,null,7991,null,190873,null,8930,null,193481,null,8281,null,234447,null,10661,null,1618538,null,25719,null,15763432,null,44502,null,3861981,null,26664,null,435259,null,9045,null,742593,null,11211,null,782825,null,13465,null,874597,null,9829,null,1026707,null,15033,null,11901451,null,33287,null,0400000US36,New York,36
8713081,null,7022,null,1373377,null,27444,null,509860,null,17503,null,56874,null,4635,null,118994,null,6318,null,92145,null,5943,null,97395,null,6535,null,144452,null,8339,null,863517,null,18508,null,7339704,null,27918,null,1850357,null,18109,null,217486,null,6582,null,386227,null,9478,null,393219,null,9279,null,405056,null,9392,null,448369,null,11481,null,5489347,null,23701,null,0400000US37,North Carolina,37
594123,null,1641,null,67833,null,4485,null,27827,null,2963,null,1968,null,584,null,4144,null,1133,null,2542,null,673,null,2897,null,752,null,16276,null,2261,null,40006,null,3036,null,526290,null,4745,null,118887,null,3480,null,12411,null,1450,null,23557,null,1620,null,26509,null,1658,null,28030,null,1551,null,28380,null,2756,null,407403,null,4371,null,0400000US38,North Dakota,38
10791356,null,7727,null,1588774,null,32444,null,598880,null,19784,null,70309,null,4173,null,127635,null,6908,null,114771,null,7478,null,114275,null,6715,null,171890,null,8598,null,989894,null,20016,null,9202582,null,32196,null,2265689,null,21505,null,261265,null,8374,null,447318,null,8865,null,479832,null,8955,null,535728,null,8815,null,541546,null,10859,null,6936893,null,23218,null,0400000US39,Ohio,39
3404528,null,4775,null,537257,null,16641,null,209128,null,10401,null,26384,null,2281,null,50177,null,4878,null,37375,null,3592,null,31899,null,2948,null,63293,null,5109,null,328129,null,10559,null,2867271,null,17761,null,714548,null,10811,null,91454,null,4526,null,148817,null,5261,null,153690,null,5553,null,161873,null,4892,null,158714,null,6319,null,2152723,null,12853,null,0400000US40,Oklahoma,40
3604493,null,5310,null,500632,null,16683,null,185211,null,8982,null,15603,null,2449,null,37240,null,3674,null,32633,null,3342,null,31129,null,3398,null,68606,null,5062,null,315421,null,11468,null,3103861,null,17483,null,731425,null,13876,null,81595,null,4274,null,147889,null,5148,null,159098,null,5687,null,165042,null,5403,null,177801,null,8399,null,2372436,null,13077,null,0400000US41,Oregon,41
11727194,null,6967,null,1425569,null,24560,null,506896,null,14658,null,56722,null,3962,null,101827,null,5278,null,93198,null,5202,null,96835,null,5803,null,158314,null,8940,null,918673,null,17972,null,10301625,null,24244,null,2392189,null,18809,null,282653,null,6821,null,481216,null,8654,null,511807,null,9309,null,564677,null,7903,null,551836,null,12484,null,7909436,null,21914,null,0400000US42,Pennsylvania,42
982890,null,2288,null,110620,null,7770,null,39201,null,4281,null,4175,null,1089,null,6775,null,1623,null,9593,null,2264,null,8713,null,1405,null,9945,null,2630,null,71419,null,5359,null,872270,null,7932,null,212439,null,5878,null,24472,null,2669,null,36554,null,2867,null,45375,null,2897,null,45775,null,2579,null,60263,null,3922,null,659831,null,6542,null,0400000US44,Rhode Island,44
4232937,null,5737,null,695896,null,20179,null,248197,null,11616,null,33652,null,3272,null,56964,null,4821,null,48340,null,4056,null,49327,null,3579,null,59914,null,5165,null,447699,null,12183,null,3537041,null,20208,null,858389,null,13404,null,105528,null,5291,null,177316,null,5560,null,182482,null,6255,null,192571,null,5442,null,200492,null,7119,null,2678652,null,15089,null,0400000US45,South Carolina,45
747776,null,1921,null,103865,null,7786,null,40682,null,4697,null,4092,null,878,null,8038,null,1546,null,6196,null,1331,null,6795,null,1316,null,15561,null,2634,null,63183,null,5017,null,643911,null,7539,null,152908,null,5662,null,18743,null,1919,null,32129,null,2155,null,33828,null,2060,null,38321,null,2501,null,29887,null,2960,null,491003,null,5704,null,0400000US46,South Dakota,46
5890499,null,5879,null,974653,null,21502,null,322717,null,12552,null,38365,null,3229,null,74035,null,5177,null,66778,null,4556,null,67625,null,4752,null,75914,null,6865,null,651936,null,15335,null,4915846,null,21643,null,1157181,null,15720,null,132066,null,5804,null,239385,null,6844,null,256836,null,6977,null,271143,null,6715,null,257751,null,8436,null,3758665,null,18849,null,0400000US47,Tennessee,47
22963248,null,14387,null,3802916,null,52808,null,1505507,null,25786,null,210056,null,8240,null,382766,null,11519,null,327610,null,10474,null,265716,null,10242,null,319359,null,10238,null,2297409,null,36769,null,19160332,null,54831,null,5225375,null,32059,null,662944,null,14606,null,1125342,null,14887,null,1130668,null,17700,null,1140159,null,13485,null,1166262,null,17715,null,13934957,null,38448,null,0400000US48,Texas,48
2577800,null,3884,null,294816,null,13448,null,139320,null,8016,null,10824,null,1673,null,24014,null,2895,null,18793,null,2720,null,21548,null,2719,null,64141,null,5610,null,155496,null,8255,null,2282984,null,14395,null,754259,null,10915,null,93576,null,3695,null,166941,null,4660,null,159826,null,4919,null,148941,null,3974,null,184975,null,6714,null,1528725,null,10688,null,0400000US49,Utah,49
582910,null,1214,null,64577,null,4799,null,21729,null,2492,null,2740,null,962,null,3363,null,705,null,2791,null,653,null,3812,null,903,null,9023,null,1677,null,42848,null,3491,null,518333,null,5003,null,114355,null,4024,null,12286,null,1187,null,24601,null,1557,null,23951,null,1679,null,28627,null,1346,null,24890,null,2644,null,403978,null,3827,null,0400000US50,Vermont,50
7315849,null,7181,null,752190,null,24210,null,277067,null,13236,null,30234,null,3863,null,54275,null,4525,null,49128,null,4722,null,56110,null,4848,null,87320,null,6830,null,475123,null,15304,null,6563659,null,24791,null,1692520,null,20333,null,205959,null,7597,null,341422,null,7895,null,344306,null,8332,null,361508,null,8537,null,439325,null,11783,null,4871139,null,17750,null,0400000US51,Virginia,51
6268537,null,6189,null,757271,null,22475,null,282550,null,13410,null,27312,null,3292,null,55396,null,4937,null,51808,null,4819,null,52300,null,4599,null,95734,null,6050,null,474721,null,13319,null,5511266,null,21746,null,1331141,null,15873,null,156202,null,5450,null,276885,null,6752,null,283663,null,7455,null,308356,null,6729,null,306035,null,9558,null,4180125,null,15617,null,0400000US53,Washington,53
1708048,null,3282,null,295735,null,11191,null,92916,null,5513,null,10180,null,1959,null,18833,null,1986,null,16593,null,2118,null,17249,null,2065,null,30061,null,3114,null,202819,null,8647,null,1412313,null,11244,null,288567,null,6069,null,33251,null,2698,null,60582,null,3375,null,63587,null,3099,null,68072,null,3275,null,63075,null,3533,null,1123746,null,10272,null,0400000US54,West Virginia,54
5284686,null,4284,null,638881,null,18378,null,268428,null,11276,null,29711,null,3002,null,47656,null,3633,null,42471,null,3631,null,42959,null,3743,null,105631,null,6289,null,370453,null,11572,null,4645805,null,19686,null,1127997,null,13811,null,134607,null,5138,null,231254,null,5311,null,236332,null,6067,null,266263,null,5060,null,259541,null,7852,null,3517808,null,15445,null,0400000US55,Wisconsin,55
504840,null,1794,null,48599,null,5006,null,18612,null,2830,null,1608,null,672,null,4348,null,1486,null,2367,null,808,null,3121,null,1085,null,7168,null,1171,null,29987,null,3495,null,456241,null,5481,null,113448,null,5196,null,15579,null,1899,null,23042,null,1981,null,21006,null,1843,null,24650,null,1855,null,29171,null,3150,null,342793,null,4281,null,0400000US56,Wyoming,56
3788244,null,4722,null,1680375,null,23822,null,545807,null,10057,null,55993,null,3793,null,120575,null,5234,null,133273,null,5506,null,130579,null,5799,null,105387,null,5304,null,1134568,null,19481,null,2107869,null,23755,null,534682,null,11276,null,46567,null,3710,null,88748,null,4394,null,103641,null,4956,null,107943,null,5087,null,187783,null,7333,null,1573187,null,19143,null,0400000US72,Puerto Rico,72
