B19001_001E,B19001_001EA,B19001_001M,B19001_001MA,B19001_002E,B19001_002EA,B19001_002M,B19001_002MA,B19001_003E,B19001_003EA,B19001_003M,B19001_003MA,B19001_004E,B19001_004EA,B19001_004M,B19001_004MA,B19001_005E,B19001_005EA,B19001_005M,B19001_005MA,B19001_006E,B19001_006EA,B19001_006M,B19001_006MA,B19001_007E,B19001_007EA,B19001_007M,B19001_007MA,B19001_008E,B19001_008EA,B19001_008M,B19001_008MA,B19001_009E,B19001_009EA,B19001_009M,B19001_009MA,B19001_010E,B19001_010EA,B19001_010M,B19001_010MA,B19001_011E,B19001_011EA,B19001_011M,B19001_011MA,B19001_012E,B19001_012EA,B19001_012M,B19001_012MA,B19001_013E,B19001_013EA,B19001_013M,B19001_013MA,B19001_014E,B19001_014EA,B19001_014M,B19001_014MA,B19001_015E,B19001_015EA,B19001_015M,B19001_015MA,B19001_016E,B19001_016EA,B19001_016M,B19001_016MA,B19001_017E,B19001_017EA,B19001_017M,B19001_017MA,GEO_ID,NAME,state
3469250,null,16258,null,309460,null,7722,null,218442,null,7657,null,197907,null,7588,null,206984,null,8327,null,194358,null,9565,null,188608,null,6980,null,180646,null,6950,null,166409,null,5484,null,158115,null,7043,null,286143,null,9095,null,345801,null,9442,null,403497,null,9680,null,232370,null,6495,null,134140,null,5825,null,127528,null,5003,null,118842,null,4637,null,0400000US13,Georgia,13
446136,null,4850,null,25427,null,2586,null,17023,null,2070,null,18392,null,2422,null,17139,null,2096,null,20952,null,2492,null,19905,null,2180,null,18280,null,2045,null,18223,null,2421,null,20043,null,2783,null,34539,null,2969,null,48394,null,3902,null,67192,null,3340,null,47187,null,2706,null,25579,null,2551,null,27658,null,2419,null,20203,null,2094,null,0400000US15,Hawaii,15
558466,null,5299,null,36809,null,3009,null,35302,null,2725,null,33474,null,2786,null,37310,null,2709,null,37518,null,2962,null,34426,null,2380,null,32652,null,2562,null,32194,null,2663,null,28861,null,2200,null,53233,null,3908,null,61519,null,3321,null,65804,null,3773,null,32719,null,2310,null,14788,null,1808,null,11591,null,1481,null,10266,null,1452,null,0400000US16,Idaho,16
4757452,null,13703,null,349324,null,9073,null,241835,null,9676,null,257280,null,8138,null,246631,null,6969,null,245085,null,8140,null,229624,null,7017,null,224051,null,7551,null,212497,null,6462,null,206999,null,6891,null,385098,null,8868,null,500630,null,11522,null,618724,null,10805,null,391904,null,7725,null,221694,null,6623,null,213560,null,7467,null,212516,null,6737,null,0400000US17,Illinois,17
2477548,null,11798,null,191254,null,6974,null,143638,null,6173,null,149994,null,6157,null,157527,null,5844,null,159210,null,5205,null,144139,null,5313,null,145662,null,6464,null,137538,null,6311,null,121051,null,5594,null,220648,null,7132,null,267717,null,7600,null,286748,null,6688,null,162812,null,5634,null,75816,null,3968,null,65673,null,3516,null,48121,null,2762,null,0400000US18,Indiana,18
1226804,null,6707,null,82437,null,4240,null,74745,null,3530,null,71554,null,3377,null,74874,null,4476,null,69191,null,3715,null,67222,null,3499,null,70896,null,3890,null,63960,null,3692,null,65149,null,3538,null,111250,null,3752,null,132848,null,4351,null,158040,null,5190,null,84793,null,3624,null,42368,null,2565,null,30526,null,2230,null,26951,null,2317,null,0400000US19,Iowa,19
1104976,null,6395,null,78203,null,4254,null,64895,null,3527,null,64056,null,3652,null,70152,null,3938,null,64168,null,3758,null,60385,null,3332,null,59635,null,3416,null,59647,null,3849,null,56329,null,3183,null,90443,null,4736,null,124054,null,4921,null,133870,null,5423,null,72819,null,3050,null,38477,null,2682,null,35544,null,2301,null,32299,null,2140,null,0400000US20,Kansas,20
1694197,null,9986,null,190767,null,6697,null,127861,null,5402,null,114235,null,5997,null,114519,null,4936,null,107000,null,4936,null,99805,null,5183,null,91603,null,4982,null,85520,null,4022,null,82411,null,5135,null,134480,null,5423,null,159511,null,5533,null,175369,null,5245,null,94657,null,5087,null,47971,null,2907,null,36622,null,2853,null,31866,null,2328,null,0400000US21,Kentucky,21
1688027,null,9265,null,174646,null,7176,null,120244,null,5727,null,116418,null,5748,null,107897,null,5438,null,98839,null,4767,null,95030,null,5272,null,86368,null,5195,null,82487,null,4781,null,79527,null,4771,null,124321,null,5627,null,157268,null,6360,null,184426,null,7055,null,108347,null,4614,null,59132,null,3772,null,50155,null,3397,null,42922,null,3256,null,0400000US22,Louisiana,22
544855,null,4187,null,40142,null,2628,null,34615,null,2667,null,34036,null,2396,null,37265,null,3278,null,30952,null,2238,null,32591,null,2745,null,31553,null,2564,null,27362,null,2349,null,27849,null,2225,null,49884,null,2397,null,60018,null,3649,null,63945,null,2964,null,32750,null,2468,null,16557,null,1633,null,14341,null,1519,null,10995,null,1568,null,0400000US23,Maine,23
2095122,null,8485,null,113297,null,6077,null,71463,null,4595,null,76834,null,4294,null,73661,null,4359,null,78336,null,3840,null,84081,null,4171,null,89345,null,4786,null,81396,null,4316,null,83183,null,5218,null,158340,null,6126,null,218547,null,7635,null,289456,null,9638,null,217147,null,7380,null,146026,null,6240,null,166935,null,5032,null,147075,null,4578,null,0400000US24,Maryland,24
2475492,null,10003,null,170788,null,6288,null,129367,null,5290,null,104530,null,5452,null,102182,null,4421,null,93674,null,4712,null,100631,null,5355,null,97137,null,5519,null,100661,null,5488,null,94516,null,5172,null,172990,null,6580,null,250046,null,6804,null,325754,null,8108,null,242946,null,7673,null,164168,null,6475,null,163722,null,4956,null,162380,null,5736,null,0400000US25,Massachusetts,25
3819736,null,15353,null,342157,null,10598,null,232259,null,6504,null,230806,null,7480,null,240443,null,7410,null,232358,null,6761,null,214473,null,6191,null,213332,null,5750,null,195433,null,6570,null,177318,null,5887,null,329427,null,8594,null,380697,null,7668,null,434991,null,8780,null,251649,null,5733,null,137711,null,4731,null,111016,null,4785,null,95666,null,4151,null,0400000US26,Michigan,26
2085767,null,8065,null,129929,null,4876,null,100374,null,4084,null,100819,null,4619,null,105387,null,4022,null,102552,null,3574,null,106063,null,3585,null,102672,null,4122,null,99152,null,4103,null,94005,null,4587,null,179743,null,5758,null,237417,null,5971,null,295747,null,5766,null,173860,null,5972,null,94727,null,3968,null,85624,null,3454,null,77696,null,3880,null,0400000US27,Minnesota,27
1095026,null,8003,null,135507,null,6179,null,93982,null,3863,null,87249,null,4586,null,77951,null,4437,null,71014,null,4006,null,63026,null,3932,null,55929,null,3620,null,52443,null,3663,null,51720,null,4268,null,84285,null,4877,null,97361,null,4674,null,107194,null,4839,null,52282,null,3539,null,27258,null,2464,null,20950,null,1878,null,16875,null,2139,null,0400000US28,Mississippi,28
2339684,null,9753,null,201855,null,7213,null,148188,null,5688,null,136414,null,5278,null,148305,null,4713,null,144219,null,5419,null,132533,null,5557,null,138232,null,5204,null,115191,null,5361,null,113032,null,4693,null,202581,null,6669,null,242901,null,8323,null,270385,null,6445,null,150197,null,6761,null,75639,null,4167,null,65127,null,3894,null,54885,null,3287,null,0400000US29,Missouri,29
375287,null,3537,null,31623,null,2906,null,24128,null,2255,null,27537,null,2265,null,25123,null,1956,null,23870,null,2012,null,21542,null,2205,null,22232,null,1775,null,22064,null,1946,null,18171,null,1648,null,32754,null,2910,null,38183,null,2787,null,43811,null,3019,null,21794,null,2092,null,8722,null,1282,null,7403,null,1241,null,6330,null,835,null,0400000US30,Montana,30
711223,null,4845,null,49531,null,3204,null,41903,null,2658,null,43183,null,3312,null,42264,null,3207,null,42474,null,3051,null,44691,null,3077,null,38660,null,2361,null,37549,null,2829,null,34822,null,2781,null,65209,null,3485,null,79461,null,3662,null,85840,null,3232,null,46139,null,2528,null,24827,null,1837,null,18331,null,1610,null,16339,null,1369,null,0400000US31,Nebraska,31
965715,null,7365,null,58093,null,3855,null,41206,null,3364,null,51972,null,4367,null,48104,null,3417,null,54153,null,3631,null,52074,null,3866,null,51930,null,3889,null,47693,null,3196,null,45049,null,3838,null,89356,null,4428,null,111999,null,4624,null,128387,null,5807,null,76871,null,4492,null,45278,null,3438,null,36258,null,2853,null,27292,null,2519,null,0400000US32,Nevada,32
506342,null,4336,null,26373,null,2504,null,21732,null,2525,null,19744,null,2164,null,25850,null,2330,null,23262,null,2470,null,21167,null,2250,null,24710,null,2299,null,24479,null,2260,null,22412,null,2331,null,41267,null,2765,null,56512,null,3409,null,72167,null,3977,null,49647,null,2945,null,28695,null,2668,null,27692,null,2272,null,20633,null,2027,null,0400000US33,New Hampshire,33
3154926,null,9910,null,176723,null,7915,null,127591,null,6060,null,127257,null,5814,null,129994,null,5954,null,137659,null,5909,null,121054,null,4739,null,119253,null,5015,null,117932,null,5475,null,120798,null,4894,null,226085,null,8081,null,301741,null,8140,null,427708,null,9755,null,326552,null,8531,null,208869,null,6554,null,238662,null,6021,null,247048,null,5114,null,0400000US34,New Jersey,34
742104,null,4973,null,71057,null,4425,null,47816,null,4079,null,47076,null,3477,null,53580,null,3545,null,43363,null,3748,null,41539,null,3230,null,44837,null,3844,null,35230,null,2820,null,36303,null,3281,null,60979,null,3846,null,72546,null,3776,null,80864,null,3879,null,44677,null,3001,null,24177,null,2355,null,21116,null,2065,null,16944,null,1598,null,0400000US35,New Mexico,35
7187555,null,16275,null,601602,null,12751,null,393817,null,11206,null,366178,null,9060,null,371829,null,8329,null,351710,null,9598,null,328071,null,8688,null,317195,null,8214,null,297144,null,7378,null,293792,null,8664,null,542572,null,12130,null,691353,null,12978,null,858134,null,14560,null,577300,null,10666,null,368349,null,9862,null,386803,null,9330,null,441706,null,9269,null,0400000US36,New York,36
3646095,null,15663,null,328207,null,8092,null,240352,null,7629,null,236120,null,7636,null,231309,null,7741,null,228736,null,7852,null,223849,null,7676,null,196396,null,6581,null,186212,null,7861,null,169586,null,6843,null,298457,null,8320,null,360070,null,9556,null,403009,null,10685,null,224494,null,7759,null,116912,null,5126,null,103530,null,5115,null,98856,null,4632,null,0400000US37,North Carolina,37
279014,null,2769,null,23233,null,2122,null,15890,null,1382,null,15634,null,1677,null,16285,null,1958,null,17181,null,1742,null,16778,null,1546,null,13453,null,1334,null,14235,null,1622,null,13661,null,1352,null,23627,null,2063,null,30984,null,2281,null,36320,null,2543,null,17744,null,1570,null,10275,null,1343,null,7006,null,1023,null,6708,null,1096,null,0400000US38,North Dakota,38
4526404,null,14127,null,411491,null,9936,null,272204,null,9922,null,273200,null,6553,null,282649,null,7873,null,271078,null,7369,null,254689,null,7411,null,248549,null,8205,null,232786,null,7820,null,221223,null,7442,null,379954,null,8221,null,476563,null,12265,null,518705,null,9348,null,295171,null,7725,null,150309,null,4879,null,134147,null,4434,null,103686,null,3554,null,0400000US39,Ohio,39
1430019,null,8950,null,133936,null,5062,null,94164,null,4613,null,96007,null,4673,null,100234,null,4847,null,93117,null,4782,null,87935,null,4033,null,83771,null,3579,null,70298,null,4120,null,67712,null,4544,null,120974,null,4744,null,144064,null,5211,null,153683,null,5550,null,79200,null,4252,null,40405,null,2572,null,32987,null,2477,null,31532,null,2089,null,0400000US40,Oklahoma,40
1485919,null,6587,null,108215,null,5116,null,85040,null,4757,null,86839,null,3723,null,91563,null,4247,null,86228,null,5561,null,84769,null,5135,null,82296,null,4076,null,72842,null,4068,null,68277,null,3686,null,129558,null,5608,null,161197,null,5659,null,181391,null,6614,null,105058,null,4014,null,54997,null,3208,null,46329,null,3690,null,41320,null,2905,null,0400000US41,Oregon,41
4916869,null,14704,null,364963,null,9620,null,289351,null,8385,null,283010,null,7945,null,286372,null,7556,null,273432,null,7466,null,270861,null,7537,null,245622,null,6577,null,242184,null,6909,null,225577,null,7575,null,419237,null,9640,null,513103,null,10711,null,609537,null,9602,null,348091,null,9066,null,191855,null,6139,null,183304,null,5996,null,170370,null,4697,null,0400000US42,Pennsylvania,42
406343,null,4227,null,32126,null,2884,null,23930,null,2427,null,20069,null,2462,null,20601,null,2420,null,19450,null,2648,null,17373,null,2028,null,17608,null,1927,null,18769,null,2292,null,18092,null,2278,null,32160,null,2784,null,41895,null,3232,null,54331,null,3383,null,34612,null,2829,null,20035,null,1926,null,18939,null,1946,null,16353,null,1906,null,0400000US44,Rhode Island,44
1730232,null,10605,null,174171,null,7009,null,117721,null,6039,null,113745,null,5991,null,113853,null,5578,null,105925,null,5723,null,102012,null,5262,null,91628,null,4956,null,88445,null,4258,null,83096,null,4332,null,145801,null,6785,null,168247,null,6467,null,187628,null,5903,null,104782,null,4942,null,52099,null,3332,null,42702,null,2775,null,38377,null,2787,null,0400000US45,South Carolina,45
316638,null,3769,null,26389,null,2090,null,19712,null,2194,null,18900,null,2142,null,22164,null,2170,null,19577,null,1838,null,17347,null,1746,null,18984,null,1762,null,15109,null,1709,null,16636,null,1750,null,29722,null,2297,null,35754,null,2364,null,37316,null,2385,null,17428,null,1767,null,7830,null,1082,null,6631,null,1181,null,7139,null,1013,null,0400000US46,South Dakota,46
2447066,null,12952,null,244706,null,8359,null,173960,null,6556,null,167594,null,6033,null,154768,null,5812,null,155076,null,6938,null,144804,null,6105,null,138193,null,5399,null,122815,null,5664,null,119327,null,5391,null,206391,null,6762,null,239950,null,7855,null,260670,null,7367,null,129737,null,5000,null,66535,null,3910,null,63518,null,4083,null,59022,null,3606,null,0400000US47,Tennessee,47
8527938,null,23685,null,698426,null,13627,null,511654,null,12879,null,487522,null,11016,null,525396,null,12094,null,480260,null,10775,null,467678,null,11496,null,440710,null,10499,null,410327,null,10013,null,388883,null,11688,null,693429,null,14974,null,829153,null,14844,null,975619,null,14246,null,606353,null,11214,null,349669,null,9088,null,336422,null,9289,null,326437,null,7098,null,0400000US48,Texas,48
863122,null,4563,null,46744,null,3337,null,36261,null,3267,null,37954,null,3435,null,37721,null,2961,null,47105,null,3221,null,43614,null,3608,null,45931,null,3535,null,45743,null,3444,null,45017,null,3213,null,83732,null,4814,null,105991,null,4350,null,121380,null,4227,null,70127,null,3942,null,37969,null,2514,null,32790,null,2571,null,25043,null,2131,null,0400000US49,Utah,49
251736,null,2982,null,15559,null,1673,null,14397,null,1418,null,13488,null,1757,null,14253,null,1626,null,12462,null,1438,null,13709,null,1483,null,12500,null,1368,null,12330,null,1410,null,12441,null,1488,null,25083,null,2070,null,29592,null,2233,null,32800,null,1927,null,17136,null,1550,null,10390,null,1101,null,9398,null,1464,null,6198,null,1076,null,0400000US50,Vermont,50
2971489,null,12961,null,185383,null,6911,null,130856,null,5909,null,131275,null,5092,null,131696,null,5625,null,136778,null,6602,null,130974,null,5660,null,140849,null,6085,null,138003,null,6472,null,131007,null,6168,null,244904,null,8014,null,302351,null,8617,null,383455,null,8698,null,257828,null,7748,null,161726,null,6228,null,182983,null,5846,null,181421,null,5511,null,0400000US51,Virginia,51
2559288,null,9514,null,163435,null,6486,null,113886,null,5142,null,118427,null,5378,null,126620,null,5659,null,124641,null,5707,null,125909,null,4979,null,126484,null,5497,null,122880,null,5501,null,113037,null,5710,null,223258,null,7457,null,269082,null,8526,null,348523,null,7259,null,228687,null,6279,null,130889,null,5056,null,124468,null,4281,null,99062,null,4616,null,0400000US53,Washington,53
748517,null,6008,null,81395,null,4015,null,63344,null,3599,null,65267,null,3958,null,49836,null,3081,null,49041,null,3021,null,46696,null,3246,null,41926,null,2776,null,37152,null,2708,null,36802,null,2987,null,61229,null,3268,null,66752,null,3825,null,70313,null,4277,null,37325,null,2809,null,14901,null,1858,null,13696,null,1732,null,12842,null,1721,null,0400000US54,West Virginia,54
2272274,null,8949,null,151744,null,5633,null,122184,null,5180,null,132697,null,4577,null,126894,null,4667,null,125829,null,4317,null,124396,null,4680,null,125706,null,4772,null,115345,null,4325,null,111499,null,4543,null,205792,null,5668,null,258845,null,6637,null,303099,null,6964,null,165794,null,5234,null,82677,null,3160,null,64839,null,3087,null,54934,null,2636,null,0400000US55,Wisconsin,55
213571,null,2941,null,12196,null,1648,null,9455,null,1325,null,11034,null,1586,null,12070,null,1734,null,12003,null,1478,null,10242,null,1693,null,12267,null,1915,null,11311,null,2027,null,11063,null,1783,null,18961,null,1984,null,23964,null,2382,null,30453,null,2378,null,17670,null,1798,null,9505,null,1457,null,6218,null,969,null,5159,null,846,null,0400000US56,Wyoming,56
1181112,null,8338,null,352948,null,7392,null,155567,null,5619,null,118565,null,4642,null,95915,null,4309,null,77457,null,4524,null,65660,null,3650,null,53852,null,3146,null,45410,null,2627,null,38703,null,2505,null,52545,null,2991,null,46631,null,2907,null,39952,null,2568,null,16512,null,1764,null,8527,null,1066,null,5647,null,981,null,7221,null,1192,null,0400000US72,Puerto Rico,72
