B17016_001E,B17016_001EA,B17016_001M,B17016_001MA,B17016_002E,B17016_002EA,B17016_002M,B17016_002MA,B17016_003E,B17016_003EA,B17016_003M,B17016_003MA,B17016_004E,B17016_004EA,B17016_004M,B17016_004MA,B17016_005E,B17016_005EA,B17016_005M,B17016_005MA,B17016_006E,B17016_006EA,B17016_006M,B17016_006MA,B17016_007E,B17016_007EA,B17016_007M,B17016_007MA,B17016_008E,B17016_008EA,B17016_008M,B17016_008MA,B17016_009E,B17016_009EA,B17016_009M,B17016_009MA,B17016_010E,B17016_010EA,B17016_010M,B17016_010MA,B17016_011E,B17016_011EA,B17016_011M,B17016_011MA,B17016_012E,B17016_012EA,B17016_012M,B17016_012MA,B17016_013E,B17016_013EA,B17016_013M,B17016_013MA,B17016_014E,B17016_014EA,B17016_014M,B17016_014MA,B17016_015E,B17016_015EA,B17016_015M,B17016_015MA,B17016_016E,B17016_016EA,B17016_016M,B17016_016MA,B17016_017E,B17016_017EA,B17016_017M,B17016_017MA,B17016_018E,B17016_018EA,B17016_018M,B17016_018MA,B17016_019E,B17016_019EA,B17016_019M,B17016_019MA,B17016_020E,B17016_020EA,B17016_020M,B17016_020MA,B17016_021E,B17016_021EA,B17016_021M,B17016_021MA,B17016_022E,B17016_022EA,B17016_022M,B17016_022MA,B17016_023E,B17016_023EA,B17016_023M,B17016_023MA,B17016_024E,B17016_024EA,B17016_024M,B17016_024MA,B17016_025E,B17016_025EA,B17016_025M,B17016_025MA,B17016_026E,B17016_026EA,B17016_026M,B17016_026MA,B17016_027E,B17016_027EA,B17016_027M,B17016_027MA,B17016_028E,B17016_028EA,B17016_028M,B17016_028MA,B17016_029E,B17016_029EA,B17016_029M,B17016_029MA,B17016_030E,B17016_030EA,B17016_030M,B17016_030MA,B17016_031E,B17016_031EA,B17016_031M,B17016_031MA,B17016_032E,B17016_032EA,B17016_032M,B17016_032MA,B17016_033E,B17016_033EA,B17016_033M,B17016_033MA,B17016_034E,B17016_034EA,B17016_034M,B17016_034MA,B17016_035E,B17016_035EA,B17016_035M,B17016_035MA,B17016_036E,B17016_036EA,B17016_036M,B17016_036MA,B17016_037E,B17016_037EA,B17016_037M,B17016_037MA,B17016_038E,B17016_038EA,B17016_038M,B17016_038MA,B17016_039E,B17016_039EA,B17016_039M,B17016_039MA,B17016_040E,B17016_040EA,B17016_040M,B17016_040MA,B17016_041E,B17016_041EA,B17016_041M,B17016_041MA,B17016_042E,B17016_042EA,B17016_042M,B17016_042MA,B17016_043E,B17016_043EA,B17016_043M,B17016_043MA,B17016_044E,B17016_044EA,B17016_044M,B17016_044MA,B17016_045E,B17016_045EA,B17016_045M,B17016_045MA,B17016_046E,B17016_046EA,B17016_046M,B17016_046MA,B17016_047E,B17016_047EA,B17016_047M,B17016_047MA,GEO_ID,NAME,state
2370143,null,18487,null,300948,null,7887,null,104511,null,5549,null,19626,null,2583,null,1001,null,540,null,3374,null,891,null,15251,null,2267,null,36259,null,3431,null,3136,null,794,null,11905,null,2015,null,21218,null,2516,null,48626,null,3271,null,7123,null,1407,null,9731,null,1700,null,31772,null,2541,null,196437,null,7528,null,28515,null,3514,null,5260,null,1387,null,11895,null,2085,null,11360,null,1997,null,167922,null,6475,null,33533,null,3837,null,60389,null,4502,null,74000,null,4428,null,2069195,null,19185,null,1572319,null,16668,null,938421,null,13084,null,494171,null,8905,null,222126,null,8062,null,222124,null,7766,null,281467,null,8471,null,143822,null,6015,null,69413,null,4288,null,68232,null,3856,null,352431,null,9207,null,116677,null,6138,null,43336,null,3150,null,192418,null,6579,null,496876,null,12609,null,130358,null,5905,null,86518,null,5317,null,23770,null,3088,null,20070,null,2239,null,366518,null,10699,null,228135,null,8490,null,69479,null,4565,null,68904,null,4503,null,0400000US13,Georgia,13
310366,null,5604,null,23281,null,2354,null,9055,null,1585,null,1281,null,542,null,217,null,287,null,503,null,311,null,561,null,368,null,2404,null,895,null,84,null,136,null,1025,null,579,null,1295,null,646,null,5370,null,1162,null,681,null,484,null,1269,null,493,null,3420,null,927,null,14226,null,2049,null,2475,null,1073,null,500,null,507,null,1345,null,793,null,630,null,443,null,11751,null,1735,null,2038,null,768,null,4907,null,1201,null,4806,null,1101,null,287085,null,5680,null,219809,null,5770,null,127322,null,4736,null,73008,null,3877,null,29527,null,2694,null,24787,null,2399,null,38947,null,3299,null,17834,null,2101,null,12316,null,1932,null,8797,null,1246,null,53540,null,2726,null,15200,null,1900,null,6470,null,1243,null,31870,null,2069,null,67276,null,3946,null,23392,null,2619,null,14132,null,2331,null,4979,null,1026,null,4281,null,1135,null,43884,null,3066,null,22099,null,2448,null,8668,null,1482,null,13117,null,1479,null,0400000US15,Hawaii,15
397214,null,6069,null,39387,null,3021,null,20497,null,2073,null,3710,null,995,null,570,null,358,null,804,null,445,null,2336,null,780,null,9383,null,1692,null,899,null,396,null,4784,null,1287,null,3700,null,903,null,7404,null,1386,null,967,null,449,null,2492,null,864,null,3945,null,957,null,18890,null,2344,null,3353,null,1013,null,734,null,470,null,2125,null,763,null,494,null,324,null,15537,null,2041,null,2772,null,973,null,8169,null,1568,null,4596,null,1254,null,357827,null,6663,null,301298,null,6746,null,160172,null,5308,null,71588,null,3811,null,53581,null,3660,null,35003,null,2202,null,69827,null,3767,null,31663,null,2762,null,23811,null,2170,null,14353,null,1876,null,71299,null,3327,null,19157,null,2218,null,9521,null,1485,null,42621,null,2367,null,56529,null,3451,null,20291,null,2462,null,12653,null,1757,null,4896,null,1249,null,2742,null,746,null,36238,null,2604,null,22078,null,2170,null,6299,null,1375,null,7861,null,1557,null,0400000US16,Idaho,16
3120138,null,16955,null,309309,null,9787,null,98400,null,5197,null,20795,null,2732,null,1196,null,509,null,4196,null,1083,null,15403,null,2247,null,31524,null,3564,null,2501,null,855,null,10886,null,1781,null,18137,null,2521,null,46081,null,3363,null,7911,null,1578,null,9818,null,1746,null,28352,null,2716,null,210909,null,7259,null,34020,null,3359,null,6947,null,1272,null,13714,null,2179,null,13359,null,2066,null,176889,null,6900,null,29143,null,3375,null,69800,null,3840,null,77946,null,4890,null,2810829,null,16463,null,2211626,null,16947,null,1271783,null,14366,null,640278,null,11196,null,349356,null,8113,null,282149,null,8517,null,457437,null,9189,null,224529,null,6284,null,130353,null,4756,null,102555,null,3806,null,482406,null,7796,null,140897,null,5395,null,67447,null,3326,null,274062,null,4727,null,599203,null,10562,null,180743,null,5658,null,110755,null,4762,null,39119,null,3463,null,30869,null,2632,null,418460,null,9853,null,241699,null,7614,null,90205,null,4748,null,86556,null,3948,null,0400000US17,Illinois,17
1657555,null,11425,null,177908,null,6746,null,59310,null,3677,null,11217,null,2055,null,940,null,557,null,4003,null,961,null,6274,null,1484,null,20216,null,2137,null,1811,null,587,null,7542,null,1226,null,10863,null,1430,null,27877,null,2373,null,3880,null,1019,null,6885,null,1350,null,17112,null,2006,null,118598,null,5874,null,19695,null,2798,null,3415,null,1121,null,9158,null,1677,null,7122,null,1351,null,98903,null,5041,null,17219,null,1889,null,44726,null,3884,null,36958,null,3069,null,1479647,null,12225,null,1192040,null,12080,null,654532,null,9884,null,325125,null,8265,null,195546,null,6099,null,133861,null,5940,null,262445,null,6917,null,120756,null,4936,null,81361,null,4217,null,60328,null,3317,null,275063,null,6083,null,74838,null,4288,null,38057,null,2799,null,162168,null,4377,null,287607,null,8362,null,86147,null,4953,null,54847,null,3998,null,18939,null,2293,null,12361,null,1708,null,201460,null,6813,null,116154,null,5466,null,45183,null,3393,null,40123,null,2729,null,0400000US18,Indiana,18
798262,null,8113,null,61180,null,3975,null,20689,null,1889,null,4379,null,972,null,817,null,431,null,1780,null,671,null,1782,null,596,null,6895,null,1132,null,1406,null,574,null,3054,null,725,null,2435,null,667,null,9415,null,1358,null,1152,null,399,null,1863,null,672,null,6400,null,1185,null,40491,null,3385,null,6299,null,1425,null,1130,null,618,null,3819,null,1131,null,1350,null,462,null,34192,null,3013,null,8105,null,1569,null,15064,null,1810,null,11023,null,1863,null,737082,null,7320,null,615652,null,7776,null,371049,null,7076,null,220036,null,4974,null,101986,null,4222,null,49027,null,2987,null,118238,null,4036,null,61764,null,3361,null,33800,null,2355,null,22674,null,1917,null,126365,null,3557,null,29136,null,2413,null,17498,null,1571,null,79731,null,3015,null,121430,null,4191,null,41666,null,3046,null,28421,null,2700,null,8860,null,1708,null,4385,null,1037,null,79764,null,3272,null,51149,null,2772,null,16293,null,2095,null,12322,null,1413,null,0400000US19,Iowa,19
722181,null,7254,null,64861,null,3723,null,22406,null,2140,null,5635,null,1058,null,846,null,416,null,1120,null,420,null,3669,null,968,null,7420,null,1238,null,1056,null,459,null,3538,null,820,null,2826,null,822,null,9351,null,1508,null,2181,null,771,null,2346,null,682,null,4824,null,912,null,42455,null,3121,null,7363,null,1448,null,2002,null,662,null,3857,null,1098,null,1504,null,590,null,35092,null,2708,null,6363,null,1193,null,18567,null,2124,null,10162,null,1733,null,657320,null,7464,null,535242,null,6802,null,327359,null,6379,null,181725,null,4985,null,84360,null,4131,null,61274,null,2965,null,105138,null,4029,null,53877,null,3425,null,29885,null,2107,null,21376,null,1848,null,102745,null,3628,null,29432,null,2243,null,12894,null,1413,null,60419,null,2808,null,122078,null,4939,null,41295,null,2835,null,28427,null,2466,null,8911,null,1560,null,3957,null,870,null,80783,null,3849,null,52800,null,3487,null,13354,null,1712,null,14629,null,1354,null,0400000US20,Kansas,20
1146621,null,11765,null,164977,null,6536,null,62709,null,4360,null,7605,null,1378,null,456,null,260,null,2049,null,721,null,5100,null,1121,null,20427,null,2606,null,2127,null,836,null,7080,null,1401,null,11220,null,2055,null,34677,null,3085,null,2608,null,900,null,5649,null,1292,null,26420,null,2709,null,102268,null,5046,null,14760,null,2054,null,1805,null,878,null,6016,null,1384,null,6939,null,1440,null,87508,null,4843,null,9995,null,2049,null,33932,null,3095,null,43581,null,3285,null,981644,null,10597,null,792967,null,11598,null,429659,null,9243,null,229774,null,7279,null,106026,null,4949,null,93859,null,4752,null,150615,null,5240,null,75024,null,3554,null,39025,null,2985,null,36566,null,2844,null,212693,null,5218,null,61296,null,3838,null,29034,null,2504,null,122363,null,3907,null,188677,null,7046,null,54476,null,3738,null,31836,null,2930,null,10909,null,1818,null,11731,null,1383,null,134201,null,5653,null,72422,null,4465,null,26187,null,2886,null,35592,null,3106,null,0400000US21,Kentucky,21
1128899,null,12816,null,149644,null,6791,null,36994,null,3053,null,5932,null,1170,null,582,null,434,null,949,null,415,null,4401,null,1101,null,8922,null,1659,null,620,null,321,null,2412,null,746,null,5890,null,1347,null,22140,null,2507,null,2187,null,671,null,5138,null,1402,null,14815,null,1850,null,112650,null,6016,null,10697,null,1790,null,1786,null,676,null,4390,null,1404,null,4521,null,1170,null,101953,null,5828,null,21783,null,2918,null,37252,null,3659,null,42918,null,3566,null,979255,null,11421,null,737017,null,10693,null,428320,null,9644,null,245468,null,7326,null,88407,null,4876,null,94445,null,5213,null,122471,null,5092,null,58854,null,3393,null,30582,null,2618,null,33035,null,2222,null,186226,null,6459,null,59868,null,4360,null,25900,null,2443,null,100458,null,4299,null,242238,null,7610,null,67076,null,4023,null,41585,null,3461,null,13982,null,2346,null,11509,null,1458,null,175162,null,6398,null,101502,null,5310,null,30773,null,2815,null,42887,null,3333,null,0400000US22,Louisiana,22
347561,null,5549,null,28937,null,2543,null,10257,null,1377,null,1027,null,407,null,122,null,107,null,228,null,180,null,677,null,337,null,3354,null,736,null,453,null,240,null,1500,null,463,null,1401,null,488,null,5876,null,1007,null,149,null,97,null,1512,null,577,null,4215,null,813,null,18680,null,2088,null,3718,null,837,null,296,null,265,null,1949,null,745,null,1473,null,585,null,14962,null,1970,null,1304,null,574,null,7631,null,1327,null,6027,null,1254,null,318624,null,5723,null,260886,null,4738,null,135018,null,4121,null,73355,null,3503,null,40640,null,2876,null,21023,null,1834,null,60587,null,2747,null,30842,null,2119,null,16845,null,1911,null,12900,null,1443,null,65281,null,2804,null,15857,null,1765,null,9839,null,1202,null,39585,null,1902,null,57738,null,3391,null,17340,null,1721,null,9836,null,1504,null,5351,null,1040,null,2153,null,588,null,40398,null,3028,null,23412,null,2521,null,8930,null,1530,null,8056,null,1267,null,0400000US23,Maine,23
1391688,null,11881,null,85358,null,5051,null,23552,null,2560,null,3551,null,904,null,490,null,354,null,1047,null,508,null,2014,null,641,null,6103,null,1160,null,540,null,308,null,2268,null,755,null,3295,null,877,null,13898,null,1813,null,1391,null,751,null,2510,null,754,null,9997,null,1591,null,61806,null,4083,null,8390,null,1732,null,1779,null,757,null,2788,null,964,null,3823,null,1277,null,53416,null,3838,null,8385,null,1768,null,21485,null,2705,null,23546,null,2473,null,1306330,null,11281,null,988605,null,11687,null,619265,null,10335,null,346536,null,7540,null,155021,null,6054,null,117708,null,5374,null,175712,null,6904,null,94458,null,4882,null,44680,null,3279,null,36574,null,2602,null,193628,null,6412,null,63754,null,4060,null,27701,null,2424,null,102173,null,3810,null,317725,null,8887,null,81515,null,5040,null,54217,null,3785,null,16057,null,2161,null,11241,null,1500,null,236210,null,6583,null,152572,null,5577,null,45914,null,3975,null,37724,null,2778,null,0400000US24,Maryland,24
1557057,null,14586,null,108611,null,5573,null,31035,null,2764,null,3762,null,1061,null,291,null,271,null,839,null,418,null,2632,null,903,null,9588,null,1687,null,279,null,215,null,3458,null,966,null,5851,null,1307,null,17685,null,2057,null,2142,null,983,null,2288,null,742,null,13255,null,1560,null,77576,null,4989,null,11346,null,1914,null,898,null,540,null,4229,null,1256,null,6219,null,1490,null,66230,null,4308,null,3124,null,917,null,26044,null,2755,null,37062,null,3500,null,1448446,null,13792,null,1137475,null,12395,null,649704,null,10823,null,327395,null,8957,null,202632,null,5897,null,119677,null,4831,null,256345,null,7653,null,133916,null,6545,null,76637,null,3465,null,45792,null,2937,null,231426,null,6138,null,65596,null,4044,null,37269,null,2901,null,128561,null,3938,null,310971,null,8597,null,87310,null,5203,null,53047,null,4503,null,18052,null,2397,null,16211,null,1929,null,223661,null,7132,null,119120,null,6093,null,56138,null,3995,null,48403,null,3257,null,0400000US25,Massachusetts,25
2523758,null,15653,null,292116,null,8264,null,101342,null,5570,null,15669,null,2135,null,941,null,426,null,3141,null,877,null,11587,null,1816,null,35419,null,2919,null,2957,null,769,null,13163,null,1626,null,19299,null,2339,null,50254,null,3982,null,4811,null,1067,null,12076,null,1824,null,33367,null,3163,null,190774,null,7336,null,32429,null,3343,null,4894,null,1343,null,15546,null,2340,null,11989,null,1692,null,158345,null,6398,null,19802,null,2188,null,70327,null,4258,null,68216,null,4561,null,2231642,null,15674,null,1777042,null,14727,null,892025,null,11115,null,403149,null,8547,null,287623,null,7125,null,201253,null,5557,null,404942,null,7736,null,176178,null,5818,null,130692,null,4884,null,98072,null,4356,null,480075,null,7016,null,103710,null,4355,null,71793,null,3695,null,304572,null,5146,null,454600,null,8577,null,134292,null,5803,null,74839,null,4666,null,34031,null,2900,null,25422,null,2186,null,320308,null,7168,null,168920,null,5615,null,72425,null,3877,null,78963,null,3484,null,0400000US26,Michigan,26
