B17014_001E,B17014_001EA,B17014_001M,B17014_001MA,B17014_002E,B17014_002EA,B17014_002M,B17014_002MA,B17014_003E,B17014_003EA,B17014_003M,B17014_003MA,B17014_004E,B17014_004EA,B17014_004M,B17014_004MA,B17014_005E,B17014_005EA,B17014_005M,B17014_005MA,B17014_006E,B17014_006EA,B17014_006M,B17014_006MA,B17014_007E,B17014_007EA,B17014_007M,B17014_007MA,B17014_008E,B17014_008EA,B17014_008M,B17014_008MA,B17014_009E,B17014_009EA,B17014_009M,B17014_009MA,B17014_010E,B17014_010EA,B17014_010M,B17014_010MA,B17014_011E,B17014_011EA,B17014_011M,B17014_011MA,B17014_012E,B17014_012EA,B17014_012M,B17014_012MA,B17014_013E,B17014_013EA,B17014_013M,B17014_013MA,B17014_014E,B17014_014EA,B17014_014M,B17014_014MA,B17014_015E,B17014_015EA,B17014_015M,B17014_015MA,B17014_016E,B17014_016EA,B17014_016M,B17014_016MA,B17014_017E,B17014_017EA,B17014_017M,B17014_017MA,B17014_018E,B17014_018EA,B17014_018M,B17014_018MA,B17014_019E,B17014_019EA,B17014_019M,B17014_019MA,B17014_020E,B17014_020EA,B17014_020M,B17014_020MA,B17014_021E,B17014_021EA,B17014_021M,B17014_021MA,B17014_022E,B17014_022EA,B17014_022M,B17014_022MA,B17014_023E,B17014_023EA,B17014_023M,B17014_023MA,B17014_024E,B17014_024EA,B17014_024M,B17014_024MA,B17014_025E,B17014_025EA,B17014_025M,B17014_025MA,B17014_026E,B17014_026EA,B17014_026M,B17014_026MA,B17014_027E,B17014_027EA,B17014_027M,B17014_027MA,B17014_028E,B17014_028EA,B17014_028M,B17014_028MA,B17014_029E,B17014_029EA,B17014_029M,B17014_029MA,B17014_030E,B17014_030EA,B17014_030M,B17014_030MA,B17014_031E,B17014_031EA,B17014_031M,B17014_031MA,B17014_032E,B17014_032EA,B17014_032M,B17014_032MA,B17014_033E,B17014_033EA,B17014_033M,B17014_033MA,B17014_034E,B17014_034EA,B17014_034M,B17014_034MA,B17014_035E,B17014_035EA,B17014_035M,B17014_035MA,GEO_ID,NAME,state
1246056,null,11767,null,166703,null,5280,null,51081,null,3470,null,18036,null,1736,null,21424,null,2464,null,10673,null,1899,null,948,null,547,null,115622,null,4531,null,13304,null,2007,null,4747,null,897,null,7684,null,1824,null,789,null,503,null,84,null,119,null,102318,null,4068,null,40372,null,3138,null,55020,null,3611,null,6133,null,1302,null,793,null,555,null,1079353,null,12047,null,833452,null,11027,null,121969,null,4360,null,215910,null,6599,null,407107,null,7954,null,88466,null,4552,null,245901,null,7893,null,63729,null,4207,null,6172,null,1371,null,33628,null,3104,null,19089,null,2523,null,4840,null,1020,null,182172,null,7676,null,18306,null,2016,null,104862,null,5710,null,49002,null,3855,null,10002,null,1687,null,0400000US01,Alabama,01
159940,null,3646,null,9850,null,1365,null,2625,null,686,null,205,null,176,null,1247,null,491,null,1086,null,454,null,87,null,78,null,7225,null,1361,null,1319,null,615,null,132,null,205,null,1005,null,595,null,167,null,129,null,15,null,24,null,5906,null,1216,null,1841,null,641,null,3732,null,1021,null,233,null,135,null,100,null,103,null,150090,null,3688,null,116518,null,3220,null,7721,null,972,null,25647,null,2151,null,65453,null,3022,null,17697,null,1682,null,33572,null,2634,null,12461,null,1669,null,665,null,407,null,6677,null,1176,null,4467,null,1177,null,652,null,348,null,21111,null,2081,null,1096,null,491,null,12417,null,1607,null,6406,null,1069,null,1192,null,392,null,0400000US02,Alaska,02
1514235,null,13945,null,175498,null,7259,null,79652,null,4954,null,22123,null,2513,null,37079,null,3646,null,17107,null,2521,null,3343,null,909,null,95846,null,5146,null,20151,null,2636,null,7286,null,1917,null,10830,null,1794,null,1813,null,791,null,222,null,188,null,75695,null,5147,null,29372,null,2923,null,39752,null,3753,null,5824,null,1277,null,747,null,451,null,1338737,null,13081,null,1046173,null,12194,null,179617,null,5130,null,255056,null,7492,null,492368,null,9885,null,119132,null,5077,null,292564,null,8661,null,96639,null,6054,null,4983,null,1081,null,53332,null,3750,null,31062,null,3630,null,7262,null,1594,null,195925,null,6956,null,14813,null,1957,null,110509,null,5047,null,55213,null,3852,null,15390,null,2266,null,0400000US04,Arizona,04
768492,null,8905,null,113410,null,4531,null,42448,null,2721,null,11793,null,1869,null,20145,null,2023,null,9342,null,1655,null,1168,null,573,null,70962,null,4404,null,9088,null,1766,null,2713,null,780,null,5062,null,1415,null,1313,null,783,null,0,null,273,null,61874,null,4077,null,21506,null,3075,null,37009,null,2946,null,3144,null,1005,null,215,null,221,null,655082,null,7950,null,523949,null,8443,null,81233,null,2987,null,132019,null,5249,null,258168,null,7987,null,52529,null,3518,null,131133,null,5330,null,40414,null,3461,null,4161,null,934,null,22792,null,2951,null,11067,null,1777,null,2394,null,741,null,90719,null,4490,null,7988,null,1223,null,50721,null,3542,null,27048,null,2122,null,4962,null,1182,null,0400000US05,Arkansas,05
8366253,null,25708,null,887411,null,13879,null,383236,null,10824,null,88990,null,4403,null,186907,null,7427,null,91839,null,5948,null,15500,null,1882,null,504175,null,12303,null,106471,null,6044,null,28844,null,2729,null,62738,null,4901,null,11444,null,1598,null,3445,null,1117,null,397704,null,10265,null,156653,null,6942,null,207076,null,7605,null,28735,null,2507,null,5240,null,1205,null,7478842,null,27770,null,5657974,null,30044,null,597567,null,9536,null,1398801,null,19892,null,2777812,null,21546,null,883794,null,12771,null,1820868,null,24083,null,625098,null,14682,null,32740,null,2921,null,313336,null,10523,null,194424,null,7895,null,84598,null,4850,null,1195770,null,16812,null,91236,null,4930,null,621400,null,12007,null,349356,null,9744,null,133778,null,6444,null,0400000US06,California,06
1233139,null,11054,null,109626,null,5252,null,47715,null,3972,null,9428,null,1616,null,25351,null,2955,null,11658,null,1831,null,1278,null,653,null,61911,null,4325,null,10894,null,1902,null,3219,null,1034,null,5262,null,1183,null,1983,null,1006,null,430,null,427,null,51017,null,3855,null,15352,null,2002,null,29854,null,2794,null,4892,null,1239,null,919,null,518,null,1123513,null,10157,null,922053,null,10702,null,94473,null,3677,null,207545,null,6235,null,508874,null,9878,null,111161,null,4271,null,201460,null,6908,null,65210,null,4379,null,2309,null,696,null,34333,null,3024,null,23704,null,2711,null,4864,null,1392,null,136250,null,5728,null,7905,null,1412,null,75627,null,4829,null,42875,null,3162,null,9843,null,1492,null,0400000US08,Colorado,08
890530,null,9200,null,59484,null,4290,null,14009,null,1938,null,4322,null,1102,null,6330,null,1382,null,2624,null,688,null,733,null,446,null,45475,null,3661,null,5119,null,1217,null,1787,null,774,null,2923,null,1022,null,221,null,207,null,188,null,146,null,40356,null,3452,null,13705,null,2120,null,23524,null,2680,null,2704,null,853,null,423,null,326,null,831046,null,9223,null,653939,null,8630,null,66651,null,2862,null,140905,null,5105,null,339402,null,6992,null,106981,null,4758,null,177107,null,5856,null,50346,null,3797,null,3624,null,904,null,25767,null,2973,null,15543,null,2000,null,5412,null,1359,null,126761,null,4600,null,9153,null,1118,null,67380,null,3315,null,37567,null,2498,null,12661,null,1976,null,0400000US09,Connecticut,09
220655,null,4595,null,15627,null,2343,null,4115,null,1091,null,993,null,391,null,2097,null,820,null,923,null,538,null,102,null,111,null,11512,null,2117,null,1917,null,802,null,679,null,561,null,688,null,362,null,550,null,422,null,0,null,263,null,9595,null,1794,null,3257,null,1024,null,5437,null,1377,null,778,null,454,null,123,null,170,null,205028,null,4752,null,155747,null,4527,null,22674,null,1829,null,35238,null,2733,null,75912,null,3488,null,21923,null,2244,null,49281,null,3041,null,13338,null,1956,null,690,null,325,null,7971,null,1552,null,3352,null,921,null,1325,null,606,null,35943,null,2283,null,1865,null,594,null,20517,null,2359,null,10446,null,1338,null,3115,null,862,null,0400000US10,Delaware,10
109030,null,4490,null,15965,null,2196,null,1175,null,453,null,526,null,301,null,421,null,313,null,169,null,166,null,59,null,96,null,14790,null,2107,null,1994,null,721,null,1272,null,546,null,722,null,491,null,0,null,296,null,0,null,296,null,12796,null,2031,null,6862,null,1509,null,4890,null,1129,null,1044,null,767,null,0,null,296,null,93065,null,4537,null,55520,null,3162,null,4204,null,690,null,13681,null,1682,null,32758,null,2598,null,4877,null,1127,null,37545,null,3087,null,6799,null,1289,null,288,null,202,null,3968,null,1041,null,2167,null,731,null,376,null,295,null,30746,null,2857,null,3051,null,841,null,15627,null,2286,null,9988,null,1670,null,2080,null,652,null,0400000US11,District of Columbia,11
4542466,null,26422,null,488257,null,11108,null,192017,null,7854,null,70792,null,4133,null,81072,null,5970,null,36088,null,3297,null,4065,null,1261,null,296240,null,10087,null,55004,null,4318,null,18306,null,2448,null,30868,null,3717,null,5144,null,1275,null,686,null,406,null,241236,null,9765,null,87749,null,6400,null,136028,null,6840,null,14768,null,2655,null,2691,null,1010,null,4054209,null,24841,null,3143382,null,23398,null,615149,null,9183,null,752261,null,14544,null,1453919,null,17294,null,322053,null,9302,null,910827,null,17910,null,254755,null,8633,null,15730,null,2088,null,140666,null,6532,null,80376,null,5048,null,17983,null,2007,null,656072,null,14252,null,53742,null,3091,null,370193,null,9990,null,184831,null,7934,null,47306,null,3881,null,0400000US12,Florida,12
