C25074_001E,C25074_001EA,C25074_001M,C25074_001MA,C25074_002E,C25074_002EA,C25074_002M,C25074_002MA,C25074_003E,C25074_003EA,C25074_003M,C25074_003MA,C25074_004E,C25074_004EA,C25074_004M,C25074_004MA,C25074_005E,C25074_005EA,C25074_005M,C25074_005MA,C25074_006E,C25074_006EA,C25074_006M,C25074_006MA,C25074_007E,C25074_007EA,C25074_007M,C25074_007MA,C25074_008E,C25074_008EA,C25074_008M,C25074_008MA,C25074_009E,C25074_009EA,C25074_009M,C25074_009MA,C25074_010E,C25074_010EA,C25074_010M,C25074_010MA,C25074_011E,C25074_011EA,C25074_011M,C25074_011MA,C25074_012E,C25074_012EA,C25074_012M,C25074_012MA,C25074_013E,C25074_013EA,C25074_013M,C25074_013MA,C25074_014E,C25074_014EA,C25074_014M,C25074_014MA,C25074_015E,C25074_015EA,C25074_015M,C25074_015MA,C25074_016E,C25074_016EA,C25074_016M,C25074_016MA,C25074_017E,C25074_017EA,C25074_017M,C25074_017MA,C25074_018E,C25074_018EA,C25074_018M,C25074_018MA,C25074_019E,C25074_019EA,C25074_019M,C25074_019MA,C25074_020E,C25074_020EA,C25074_020M,C25074_020MA,C25074_021E,C25074_021EA,C25074_021M,C25074_021MA,C25074_022E,C25074_022EA,C25074_022M,C25074_022MA,C25074_023E,C25074_023EA,C25074_023M,C25074_023MA,C25074_024E,C25074_024EA,C25074_024M,C25074_024MA,C25074_025E,C25074_025EA,C25074_025M,C25074_025MA,GEO_ID,NAME,state
355825,null,6741,null,52606,null,3803,null,2907,null,794,null,43623,null,3669,null,6076,null,1177,null,73062,null,4221,null,13186,null,1651,null,55579,null,3669,null,4297,null,931,null,85841,null,4667,null,41436,null,3161,null,38734,null,3750,null,5671,null,1139,null,62059,null,3461,null,48648,null,3041,null,8619,null,1446,null,4792,null,1080,null,50594,null,3146,null,45024,null,3136,null,2065,null,788,null,3505,null,851,null,31663,null,2751,null,29043,null,2617,null,315,null,193,null,2305,null,662,null,0400000US20,Kansas,20
531168,null,8755,null,117985,null,6132,null,9370,null,1367,null,80552,null,4991,null,28063,null,2920,null,115318,null,5625,null,22195,null,2584,null,82085,null,5073,null,11038,null,2001,null,128166,null,5923,null,65660,null,4307,null,47917,null,4400,null,14589,null,2097,null,76754,null,4772,null,60616,null,4567,null,9307,null,1861,null,6831,null,1445,null,59418,null,3867,null,52198,null,3862,null,1524,null,679,null,5696,null,1322,null,33527,null,2825,null,30299,null,2643,null,349,null,256,null,2879,null,768,null,0400000US21,Kentucky,21
541467,null,9788,null,105909,null,5753,null,6705,null,1324,null,70103,null,4279,null,29101,null,3245,null,115467,null,6402,null,17142,null,2177,null,86355,null,5826,null,11970,null,1787,null,122617,null,6178,null,47370,null,3815,null,63956,null,4196,null,11291,null,2058,null,85569,null,5780,null,62593,null,5066,null,15030,null,1957,null,7946,null,1582,null,64497,null,4508,null,54978,null,4114,null,3477,null,1015,null,6042,null,1123,null,47408,null,3879,null,41622,null,3715,null,791,null,473,null,4995,null,1209,null,0400000US22,Louisiana,22
148514,null,4635,null,24244,null,2187,null,3168,null,870,null,17478,null,2064,null,3598,null,777,null,34323,null,2468,null,5698,null,1002,null,24990,null,2400,null,3635,null,866,null,35960,null,3468,null,14385,null,2103,null,19093,null,2287,null,2482,null,582,null,25413,null,2549,null,17359,null,2288,null,6297,null,1308,null,1757,null,660,null,18735,null,2016,null,16093,null,1920,null,1007,null,510,null,1635,null,659,null,9839,null,1376,null,8599,null,1483,null,261,null,280,null,979,null,486,null,0400000US23,Maine,23
658760,null,11399,null,77047,null,5050,null,8186,null,1668,null,53989,null,4580,null,14872,null,2091,null,88895,null,5925,null,11206,null,1685,null,73269,null,5495,null,4420,null,1098,null,117475,null,5109,null,19629,null,2389,null,92979,null,4710,null,4867,null,1342,null,114647,null,5494,null,46845,null,3808,null,64034,null,4321,null,3768,null,933,null,121688,null,6119,null,88108,null,5063,null,30582,null,3127,null,2998,null,997,null,139008,null,6560,null,125290,null,6006,null,8958,null,1501,null,4760,null,1214,null,0400000US24,Maryland,24
886071,null,13259,null,134126,null,5872,null,18905,null,2018,null,97126,null,5080,null,18095,null,2250,null,155099,null,6186,null,37670,null,2776,null,111139,null,5457,null,6290,null,1477,null,154151,null,6163,null,39348,null,3230,null,107648,null,5617,null,7155,null,1533,null,126983,null,6478,null,63058,null,4751,null,59652,null,4578,null,4273,null,1039,null,144284,null,5394,null,113529,null,4616,null,27130,null,3275,null,3625,null,1019,null,171428,null,7846,null,158545,null,7450,null,7261,null,1848,null,5622,null,1180,null,0400000US25,Massachusetts,25
1024098,null,13431,null,217819,null,8147,null,14911,null,2004,null,166813,null,7056,null,36095,null,3717,null,225784,null,7412,null,27525,null,2401,null,186451,null,6981,null,11808,null,1666,null,242787,null,6908,null,93188,null,3967,null,138091,null,5157,null,11508,null,1529,null,140518,null,5002,null,105680,null,4853,null,27563,null,2755,null,7275,null,1034,null,115941,null,4898,null,100960,null,4760,null,8020,null,1337,null,6961,null,1297,null,81249,null,4718,null,75314,null,4550,null,1516,null,622,null,4419,null,981,null,0400000US26,Michigan,26
548347,null,9443,null,87490,null,4552,null,9250,null,1442,null,67349,null,4183,null,10891,null,1750,null,110630,null,4776,null,18427,null,1942,null,86000,null,4739,null,6203,null,822,null,131217,null,5105,null,48421,null,4016,null,77124,null,4244,null,5672,null,812,null,88122,null,5551,null,64657,null,4326,null,19520,null,2367,null,3945,null,692,null,78387,null,4376,null,67295,null,4207,null,5812,null,1180,null,5280,null,1132,null,52501,null,3869,null,49303,null,3788,null,841,null,431,null,2357,null,488,null,0400000US27,Minnesota,27
334072,null,8181,null,77125,null,4765,null,6322,null,1313,null,48732,null,3829,null,22071,null,2914,null,82385,null,5058,null,12941,null,1766,null,57163,null,4573,null,12281,null,1863,null,73943,null,4344,null,30197,null,3099,null,33630,null,2934,null,10116,null,1661,null,43225,null,3885,null,30563,null,3271,null,6982,null,1595,null,5680,null,1493,null,34014,null,3500,null,29005,null,3026,null,792,null,493,null,4217,null,1081,null,23380,null,2799,null,19215,null,2511,null,56,null,89,null,4109,null,1062,null,0400000US28,Mississippi,28
723319,null,12154,null,134158,null,5991,null,12256,null,1860,null,97809,null,5299,null,24093,null,2600,null,151029,null,6064,null,26835,null,2369,null,113733,null,5202,null,10461,null,1382,null,173146,null,6261,null,82266,null,4302,null,81617,null,4464,null,9263,null,1502,null,112624,null,4866,null,90967,null,4585,null,14628,null,2264,null,7029,null,1245,null,95304,null,5508,null,86247,null,5485,null,2981,null,888,null,6076,null,1252,null,57058,null,4145,null,52176,null,3930,null,744,null,353,null,4138,null,1050,null,0400000US29,Missouri,29
115508,null,4810,null,18851,null,2316,null,1954,null,617,null,12649,null,2060,null,4248,null,977,null,26361,null,2555,null,6005,null,1313,null,17175,null,2248,null,3181,null,903,null,27311,null,2448,null,14295,null,1662,null,10631,null,1948,null,2385,null,628,null,20308,null,2158,null,15241,null,1870,null,2694,null,795,null,2373,null,633,null,14548,null,1863,null,12129,null,1842,null,877,null,492,null,1542,null,455,null,8129,null,1443,null,7014,null,1462,null,105,null,131,null,1010,null,298,null,0400000US30,Montana,30
233014,null,5227,null,35095,null,2627,null,3447,null,906,null,26625,null,2559,null,5023,null,1000,null,48196,null,3162,null,9013,null,1373,null,36625,null,2924,null,2558,null,686,null,61743,null,3987,null,34486,null,2606,null,22984,null,2499,null,4273,null,886,null,38122,null,2660,null,31246,null,2537,null,4010,null,930,null,2866,null,624,null,31227,null,3121,null,28149,null,3024,null,760,null,467,null,2318,null,693,null,18631,null,2049,null,16466,null,2010,null,70,null,120,null,2095,null,564,null,0400000US31,Nebraska,31
393501,null,8659,null,40353,null,3480,null,1243,null,679,null,31145,null,3139,null,7965,null,1509,null,55842,null,4197,null,3538,null,915,null,49003,null,3694,null,3301,null,833,null,85842,null,4360,null,13602,null,2022,null,70497,null,4072,null,1743,null,562,null,68608,null,3880,null,34944,null,3223,null,32499,null,2739,null,1165,null,470,null,75706,null,4236,null,62834,null,3935,null,11430,null,1736,null,1442,null,749,null,67150,null,4694,null,63710,null,4722,null,1783,null,771,null,1657,null,775,null,0400000US32,Nevada,32
139026,null,4442,null,17347,null,2049,null,2913,null,794,null,10874,null,1774,null,3560,null,966,null,23120,null,2350,null,5164,null,1190,null,16736,null,2304,null,1220,null,543,null,29168,null,2655,null,6741,null,1270,null,21314,null,2398,null,1113,null,384,null,25460,null,3023,null,13818,null,1986,null,10616,null,2078,null,1026,null,517,null,24060,null,2450,null,19881,null,2246,null,3418,null,1107,null,761,null,342,null,19871,null,2415,null,17642,null,2297,null,771,null,528,null,1458,null,530,null,0400000US33,New Hampshire,33
1068375,null,12489,null,129033,null,6690,null,13312,null,1869,null,92344,null,5962,null,23377,null,2766,null,151718,null,7316,null,20734,null,2708,null,124570,null,6549,null,6414,null,1225,null,208045,null,6989,null,27495,null,2861,null,172406,null,7492,null,8144,null,1426,null,162116,null,6950,null,66338,null,4576,null,91178,null,5602,null,4600,null,1175,null,184844,null,7334,null,135408,null,6215,null,44151,null,3793,null,5285,null,1305,null,232619,null,7544,null,218269,null,7092,null,8951,null,1604,null,5399,null,1233,null,0400000US34,New Jersey,34
227574,null,6879,null,41815,null,3521,null,3737,null,1070,null,26883,null,2494,null,11195,null,2226,null,43284,null,3639,null,6652,null,1321,null,33555,null,3393,null,3077,null,1011,null,53312,null,4155,null,23371,null,3086,null,25928,null,2956,null,4013,null,967,null,35872,null,2677,null,26477,null,2518,null,6637,null,1492,null,2758,null,830,null,31136,null,2977,null,26171,null,2928,null,2755,null,947,null,2210,null,669,null,22155,null,2533,null,20141,null,2518,null,229,null,252,null,1785,null,694,null,0400000US35,New Mexico,35
3232459,null,19133,null,490872,null,11176,null,42832,null,3370,null,372907,null,10001,null,75133,null,5626,null,521392,null,12118,null,74331,null,3698,null,425886,null,10688,null,21175,null,2405,null,607008,null,11060,null,158836,null,6324,null,423626,null,10083,null,24546,null,2603,null,453720,null,11338,null,239175,null,8104,null,198012,null,8389,null,16533,null,2317,null,498878,null,10999,null,368451,null,9727,null,112230,null,6017,null,18197,null,2298,null,660589,null,12618,null,597576,null,12253,null,44518,null,4156,null,18495,null,2454,null,0400000US36,New York,36
1196178,null,15743,null,216332,null,7314,null,12672,null,1682,null,150782,null,5796,null,52878,null,4255,null,251920,null,8478,null,29852,null,3078,null,197733,null,7765,null,24335,null,2707,null,303046,null,9428,null,126569,null,5765,null,155613,null,7732,null,20864,null,2381,null,177951,null,7769,null,133287,null,6602,null,33625,null,3918,null,11039,null,2042,null,151595,null,7309,null,136830,null,7350,null,5621,null,1104,null,9144,null,1273,null,95334,null,5718,null,87816,null,5508,null,1544,null,603,null,5974,null,1318,null,0400000US37,North Carolina,37
94855,null,3294,null,16997,null,1938,null,1883,null,701,null,13442,null,1811,null,1672,null,544,null,18743,null,1796,null,4309,null,841,null,13313,null,1706,null,1121,null,329,null,23490,null,2433,null,15473,null,1941,null,6366,null,1200,null,1651,null,508,null,15457,null,1586,null,12744,null,1496,null,1134,null,446,null,1579,null,564,null,13024,null,1620,null,11407,null,1738,null,527,null,334,null,1090,null,424,null,7144,null,1326,null,5865,null,1189,null,0,null,208,null,1279,null,477,null,0400000US38,North Dakota,38
1446391,null,15349,null,302996,null,7919,null,31989,null,2811,null,216039,null,7791,null,54968,null,3399,null,302555,null,9649,null,44161,null,3094,null,241703,null,8407,null,16691,null,1736,null,337404,null,9710,null,155000,null,6999,null,165956,null,7755,null,16448,null,2066,null,217751,null,7372,null,174326,null,6135,null,33241,null,3388,null,10184,null,1512,null,177608,null,7006,null,161900,null,7128,null,6553,null,1096,null,9155,null,1297,null,108077,null,5999,null,100313,null,5589,null,2115,null,815,null,5649,null,1232,null,0400000US39,Ohio,39
469118,null,8798,null,86004,null,4094,null,5424,null,1005,null,62576,null,3846,null,18004,null,2114,null,96754,null,4803,null,14088,null,1885,null,72569,null,4510,null,10097,null,1613,null,120469,null,5988,null,61014,null,4674,null,49612,null,3939,null,9843,null,1360,null,71913,null,4154,null,57465,null,3941,null,7072,null,1247,null,7376,null,1259,null,59131,null,3748,null,52264,null,3696,null,2252,null,896,null,4615,null,936,null,34847,null,3044,null,30918,null,2816,null,224,null,165,null,3705,null,945,null,0400000US40,Oklahoma,40
549000,null,9010,null,76743,null,4560,null,4917,null,1153,null,56617,null,3848,null,15209,null,2018,null,101315,null,5049,null,9431,null,1549,null,87262,null,4952,null,4622,null,947,null,136808,null,5731,null,41927,null,3358,null,89367,null,4810,null,5514,null,1163,null,94577,null,4966,null,66405,null,4311,null,24723,null,2568,null,3449,null,873,null,81861,null,5168,null,72139,null,4767,null,7031,null,1484,null,2691,null,801,null,57696,null,4037,null,54289,null,3953,null,1148,null,527,null,2259,null,804,null,0400000US41,Oregon,41
1449584,null,16702,null,245660,null,8572,null,22879,null,2314,null,175568,null,7575,null,47213,null,3778,null,296503,null,6471,null,51822,null,3568,null,223979,null,6522,null,20702,null,1901,null,332450,null,9844,null,133612,null,6210,null,178718,null,6802,null,20120,null,2217,null,221233,null,8015,null,167471,null,6790,null,42737,null,3204,null,11025,null,1584,null,204817,null,6684,null,178699,null,6505,null,15904,null,2388,null,10214,null,1510,null,148921,null,7058,null,136744,null,6751,null,3105,null,802,null,9072,null,1740,null,0400000US42,Pennsylvania,42
148663,null,4568,null,26121,null,2589,null,3733,null,1039,null,17237,null,2174,null,5151,null,1318,null,28861,null,3113,null,6220,null,1091,null,21879,null,2772,null,762,null,465,null,27869,null,3236,null,8170,null,1462,null,18918,null,2658,null,781,null,507,null,22855,null,2214,null,13181,null,1822,null,8796,null,1636,null,878,null,582,null,24747,null,2633,null,20930,null,2602,null,2599,null,774,null,1218,null,541,null,18210,null,2675,null,17370,null,2581,null,357,null,294,null,483,null,312,null,0400000US44,Rhode Island,44
516655,null,9849,null,103465,null,5473,null,5505,null,1381,null,70605,null,5144,null,27355,null,2905,null,101928,null,5848,null,11382,null,1978,null,78472,null,4972,null,12074,null,1890,null,124957,null,5294,null,49871,null,3605,null,63779,null,4600,null,11307,null,1592,null,79497,null,4490,null,58320,null,4171,null,15344,null,2058,null,5833,null,1624,null,61074,null,4509,null,53793,null,4470,null,3086,null,1084,null,4195,null,826,null,45734,null,3291,null,41428,null,3222,null,650,null,485,null,3656,null,832,null,0400000US45,South Carolina,45
101605,null,4457,null,18812,null,1876,null,2634,null,719,null,12608,null,1673,null,3570,null,838,null,22471,null,2547,null,6534,null,1548,null,14077,null,1991,null,1860,null,664,null,27832,null,2574,null,16672,null,1865,null,8919,null,1658,null,2241,null,627,null,13175,null,1708,null,10662,null,1607,null,1008,null,459,null,1505,null,504,null,12544,null,1727,null,10625,null,1586,null,72,null,94,null,1847,null,638,null,6771,null,1179,null,5362,null,1127,null,91,null,154,null,1318,null,485,null,0400000US46,South Dakota,46
754909,null,12322,null,156256,null,6671,null,14348,null,1879,null,105451,null,5654,null,36457,null,3387,null,169099,null,6664,null,23422,null,2536,null,130725,null,5996,null,14952,null,2031,null,176174,null,8054,null,77894,null,5112,null,85023,null,5838,null,13257,null,1929,null,112847,null,5787,null,87331,null,4990,null,17588,null,2476,null,7928,null,1538,null,87256,null,4885,null,78215,null,4611,null,3957,null,1081,null,5084,null,1031,null,53277,null,3880,null,49230,null,3769,null,694,null,483,null,3353,null,909,null,0400000US47,Tennessee,47
3097238,null,23180,null,464885,null,11922,null,27750,null,3073,null,332429,null,10221,null,104706,null,6483,null,564485,null,14020,null,51302,null,4284,null,474201,null,12376,null,38982,null,3146,null,727377,null,16518,null,248764,null,9231,null,437442,null,11739,null,41171,null,3573,null,504358,null,13791,null,359300,null,11065,null,120254,null,6996,null,24804,null,2453,null,465490,null,11847,null,406073,null,11191,null,37686,null,3251,null,21731,null,2425,null,370643,null,11005,null,345378,null,10395,null,6546,null,1588,null,18719,null,2470,null,0400000US48,Texas,48
246016,null,6525,null,30264,null,2745,null,1765,null,654,null,22785,null,2259,null,5714,null,1297,null,43508,null,3764,null,5591,null,1163,null,35670,null,3100,null,2247,null,685,null,59181,null,4083,null,18083,null,2263,null,38229,null,3414,null,2869,null,765,null,46779,null,3676,null,34235,null,3101,null,11083,null,1743,null,1461,null,620,null,37449,null,3033,null,32262,null,2826,null,3429,null,981,null,1758,null,751,null,28835,null,2916,null,26066,null,2799,null,1359,null,710,null,1410,null,474,null,0400000US49,Utah,49
72289,null,3301,null,9391,null,1391,null,933,null,433,null,7190,null,1296,null,1268,null,475,null,15156,null,1556,null,3232,null,763,null,10744,null,1464,null,1180,null,430,null,17216,null,1678,null,5476,null,851,null,10484,null,1419,null,1256,null,624,null,12050,null,1718,null,7685,null,1316,null,3868,null,946,null,497,null,227,null,13013,null,1887,null,10478,null,1585,null,1692,null,686,null,843,null,489,null,5463,null,909,null,4548,null,910,null,121,null,132,null,794,null,336,null,0400000US50,Vermont,50
946960,null,13066,null,119755,null,6188,null,9189,null,1814,null,81773,null,5649,null,28793,null,2641,null,136148,null,5984,null,16690,null,2525,null,108112,null,5031,null,11346,null,2013,null,186147,null,7394,null,48256,null,3898,null,126289,null,6582,null,11602,null,1731,null,165809,null,5795,null,90886,null,4735,null,66857,null,4147,null,8066,null,1542,null,164970,null,6955,null,119164,null,5651,null,38716,null,3243,null,7090,null,1309,null,174131,null,6781,null,157850,null,6448,null,9675,null,1408,null,6606,null,1389,null,0400000US51,Virginia,51
913626,null,11489,null,115511,null,5965,null,8407,null,1407,null,87547,null,4955,null,19557,null,2816,null,142289,null,5881,null,15650,null,2054,null,119693,null,5516,null,6946,null,1690,null,202030,null,7255,null,52040,null,3628,null,139596,null,6090,null,10394,null,1545,null,157920,null,6228,null,96270,null,4610,null,56574,null,4521,null,5076,null,1357,null,152783,null,6812,null,124303,null,6209,null,24146,null,2727,null,4334,null,1158,null,143093,null,6020,null,134299,null,6114,null,4570,null,1077,null,4224,null,977,null,0400000US53,Washington,53
