C27018_001E,C27018_001EA,C27018_001M,C27018_001MA,C27018_002E,C27018_002EA,C27018_002M,C27018_002MA,C27018_003E,C27018_003EA,C27018_003M,C27018_003MA,C27018_004E,C27018_004EA,C27018_004M,C27018_004MA,C27018_005E,C27018_005EA,C27018_005M,C27018_005MA,C27018_006E,C27018_006EA,C27018_006M,C27018_006MA,C27018_007E,C27018_007EA,C27018_007M,C27018_007MA,C27018_008E,C27018_008EA,C27018_008M,C27018_008MA,C27018_009E,C27018_009EA,C27018_009M,C27018_009MA,C27018_010E,C27018_010EA,C27018_010M,C27018_010MA,C27018_011E,C27018_011EA,C27018_011M,C27018_011MA,C27018_012E,C27018_012EA,C27018_012M,C27018_012MA,C27018_013E,C27018_013EA,C27018_013M,C27018_013MA,C27018_014E,C27018_014EA,C27018_014M,C27018_014MA,C27018_015E,C27018_015EA,C27018_015M,C27018_015MA,C27018_016E,C27018_016EA,C27018_016M,C27018_016MA,C27018_017E,C27018_017EA,C27018_017M,C27018_017MA,C27018_018E,C27018_018EA,C27018_018M,C27018_018MA,C27018_019E,C27018_019EA,C27018_019M,C27018_019MA,C27018_020E,C27018_020EA,C27018_020M,C27018_020MA,C27018_021E,C27018_021EA,C27018_021M,C27018_021MA,C27018_022E,C27018_022EA,C27018_022M,C27018_022MA,C27018_023E,C27018_023EA,C27018_023M,C27018_023MA,C27018_024E,C27018_024EA,C27018_024M,C27018_024MA,C27018_025E,C27018_025EA,C27018_025M,C27018_025MA,C27018_026E,C27018_026EA,C27018_026M,C27018_026MA,C27018_027E,C27018_027EA,C27018_027M,C27018_027MA,C27018_028E,C27018_028EA,C27018_028M,C27018_028MA,C27018_029E,C27018_029EA,C27018_029M,C27018_029MA,C27018_030E,C27018_030EA,C27018_030M,C27018_030MA,C27018_031E,C27018_031EA,C27018_031M,C27018_031MA,C27018_032E,C27018_032EA,C27018_032M,C27018_032MA,C27018_033E,C27018_033EA,C27018_033M,C27018_033MA,C27018_034E,C27018_034EA,C27018_034M,C27018_034MA,C27018_035E,C27018_035EA,C27018_035M,C27018_035MA,C27018_036E,C27018_036EA,C27018_036M,C27018_036MA,C27018_037E,C27018_037EA,C27018_037M,C27018_037MA,C27018_038E,C27018_038EA,C27018_038M,C27018_038MA,C27018_039E,C27018_039EA,C27018_039M,C27018_039MA,C27018_040E,C27018_040EA,C27018_040M,C27018_040MA,C27018_041E,C27018_041EA,C27018_041M,C27018_041MA,C27018_042E,C27018_042EA,C27018_042M,C27018_042MA,C27018_043E,C27018_043EA,C27018_043M,C27018_043MA,C27018_044E,C27018_044EA,C27018_044M,C27018_044MA,C27018_045E,C27018_045EA,C27018_045M,C27018_045MA,C27018_046E,C27018_046EA,C27018_046M,C27018_046MA,C27018_047E,C27018_047EA,C27018_047M,C27018_047MA,C27018_048E,C27018_048EA,C27018_048M,C27018_048MA,C27018_049E,C27018_049EA,C27018_049M,C27018_049MA,C27018_050E,C27018_050EA,C27018_050M,C27018_050MA,C27018_051E,C27018_051EA,C27018_051M,C27018_051MA,GEO_ID,NAME,state
4570286,null,2777,null,804560,null,22902,null,274906,null,10585,null,222359,null,9764,null,52547,null,5379,null,459298,null,14325,null,163635,null,7297,null,295663,null,11474,null,70356,null,4262,null,68593,null,4030,null,1763,null,707,null,979694,null,24651,null,267049,null,10788,null,133604,null,8357,null,133445,null,9841,null,545282,null,15603,null,111351,null,6320,null,433931,null,15322,null,167363,null,6507,null,165353,null,6548,null,2010,null,685,null,808702,null,25403,null,201150,null,9400,null,44051,null,4892,null,157099,null,7274,null,485641,null,16880,null,56393,null,4600,null,429248,null,15203,null,121911,null,5421,null,120326,null,5485,null,1585,null,587,null,614626,null,20945,null,133922,null,8499,null,14167,null,2461,null,119755,null,8135,null,388231,null,14061,null,34511,null,2881,null,353720,null,13937,null,92473,null,4134,null,92034,null,4152,null,439,null,222,null,1362704,null,24377,null,236560,null,8596,null,9935,null,1719,null,226625,null,8231,null,954162,null,16278,null,54514,null,4220,null,899648,null,16222,null,171982,null,6327,null,167359,null,6147,null,4623,null,1126,null,0400000US01,Alabama,01
669435,null,2355,null,61480,null,5381,null,23119,null,3276,null,13839,null,2443,null,9280,null,2379,null,36706,null,3134,null,10769,null,1990,null,25937,null,2645,null,1655,null,524,null,1595,null,522,null,60,null,76,null,101450,null,7960,null,36475,null,4214,null,18680,null,3156,null,17795,null,2953,null,56813,null,4721,null,14350,null,2113,null,42463,null,4223,null,8162,null,1062,null,8089,null,1069,null,73,null,67,null,101445,null,8167,null,33705,null,3668,null,9307,null,2261,null,24398,null,3130,null,59128,null,5219,null,7944,null,1861,null,51184,null,4692,null,8612,null,1594,null,8480,null,1565,null,132,null,124,null,102127,null,7585,null,30782,null,3847,null,4382,null,1316,null,26400,null,3558,null,64489,null,4884,null,4545,null,1315,null,59944,null,4822,null,6856,null,1466,null,6450,null,1410,null,406,null,322,null,302933,null,11252,null,56328,null,4678,null,5538,null,1332,null,50790,null,4460,null,220797,null,7624,null,13298,null,1987,null,207499,null,7369,null,25808,null,2118,null,24708,null,2010,null,1100,null,539,null,0400000US02,Alaska,02
6459484,null,5326,null,1069311,null,28712,null,398060,null,16497,null,295379,null,16361,null,102681,null,8345,null,599513,null,16074,null,251008,null,12396,null,348505,null,12235,null,71738,null,4428,null,65393,null,4149,null,6345,null,1363,null,1278608,null,31593,null,415521,null,15832,null,205477,null,12915,null,210044,null,12706,null,686392,null,19805,null,179924,null,9646,null,506468,null,17839,null,176695,null,7405,null,171146,null,7475,null,5549,null,1563,null,1124695,null,35804,null,307319,null,15362,null,64854,null,7047,null,242465,null,12089,null,651961,null,19246,null,92289,null,5879,null,559672,null,17432,null,165415,null,8677,null,162132,null,8631,null,3283,null,1016,null,899548,null,26211,null,216163,null,11752,null,25042,null,4489,null,191121,null,10739,null,550568,null,18635,null,54754,null,5019,null,495814,null,16968,null,132817,null,5578,null,129153,null,5555,null,3664,null,1321,null,2087322,null,28911,null,367356,null,12506,null,20026,null,3133,null,347330,null,12226,null,1412555,null,20682,null,91161,null,6760,null,1321394,null,20431,null,307411,null,8496,null,297604,null,8189,null,9807,null,2188,null,0400000US04,Arizona,04
2797577,null,2603,null,527055,null,17330,null,189198,null,8822,null,160730,null,8141,null,28468,null,5148,null,290991,null,11062,null,95588,null,7855,null,195403,null,9372,null,46866,null,3186,null,45445,null,2986,null,1421,null,597,null,644394,null,20653,null,184621,null,9868,null,116083,null,8397,null,68538,null,6931,null,350775,null,12191,null,79335,null,6141,null,271440,null,10755,null,108998,null,4928,null,107461,null,4899,null,1537,null,709,null,512503,null,19716,null,119972,null,7991,null,33107,null,4633,null,86865,null,6950,null,310941,null,13031,null,42114,null,4088,null,268827,null,12121,null,81590,null,4485,null,80825,null,4454,null,765,null,416,null,382055,null,14408,null,78917,null,5202,null,10887,null,2301,null,68030,null,5095,null,245691,null,10830,null,26357,null,3468,null,219334,null,9707,null,57447,null,3429,null,57200,null,3427,null,247,null,174,null,731570,null,19552,null,124031,null,7073,null,8202,null,1679,null,115829,null,6859,null,510615,null,14633,null,37666,null,3762,null,472949,null,13838,null,96924,null,4624,null,95128,null,4565,null,1796,null,506,null,0400000US05,Arkansas,05
36088833,null,11483,null,5126622,null,61130,null,1846741,null,32464,null,1376183,null,32619,null,470558,null,16365,null,2927784,null,37807,null,1009819,null,16877,null,1917965,null,34587,null,352097,null,9515,null,326647,null,8985,null,25450,null,2999,null,7042079,null,79125,null,2195738,null,35271,null,1155589,null,23959,null,1040149,null,26634,null,3999316,null,48616,null,881334,null,19972,null,3117982,null,43913,null,847025,null,12348,null,815123,null,12436,null,31902,null,3271,null,5778338,null,71957,null,1578036,null,31980,null,464409,null,19038,null,1113627,null,26090,null,3524231,null,44275,null,401211,null,13192,null,3123020,null,41154,null,676071,null,14125,null,641729,null,13713,null,34342,null,3746,null,4383009,null,55704,null,1036112,null,22672,null,153471,null,10365,null,882641,null,19593,null,2817526,null,41513,null,216361,null,10861,null,2601165,null,38675,null,529371,null,13027,null,506073,null,12780,null,23298,null,2714,null,13758785,null,80565,null,2628583,null,31384,null,136169,null,8182,null,2492414,null,31584,null,9510350,null,55850,null,382309,null,12381,null,9128041,null,52630,null,1619852,null,16795,null,1524566,null,17045,null,95286,null,6048,null,0400000US06,California,06
4892137,null,3619,null,633911,null,21627,null,210498,null,11877,null,142945,null,9851,null,67553,null,8091,null,378771,null,14008,null,92100,null,5868,null,286671,null,12813,null,44642,null,3585,null,41896,null,3577,null,2746,null,985,null,787386,null,25025,null,230103,null,11424,null,97636,null,7098,null,132467,null,8148,null,458203,null,15818,null,74061,null,5630,null,384142,null,14170,null,99080,null,4475,null,96798,null,4391,null,2282,null,821,null,780245,null,22884,null,210515,null,9362,null,36600,null,4830,null,173915,null,8854,null,477599,null,15001,null,47351,null,4741,null,430248,null,14245,null,92131,null,5583,null,88890,null,5603,null,3241,null,1211,null,665250,null,22744,null,167743,null,9414,null,14605,null,3072,null,153138,null,8886,null,425159,null,14767,null,30014,null,4113,null,395145,null,13719,null,72348,null,4496,null,70426,null,4426,null,1922,null,714,null,2025345,null,29301,null,393025,null,10933,null,13945,null,2528,null,379080,null,10636,null,1423879,null,19649,null,49510,null,3271,null,1374369,null,19322,null,208441,null,6752,null,201229,null,6905,null,7212,null,1561,null,0400000US08,Colorado,08
3403567,null,2329,null,320469,null,16168,null,96893,null,7930,null,75029,null,6745,null,21864,null,4420,null,193961,null,10217,null,92822,null,5484,null,101139,null,8242,null,29615,null,2421,null,28415,null,2341,null,1200,null,606,null,398782,null,18375,null,112009,null,8566,null,64510,null,6270,null,47499,null,4908,null,204903,null,11831,null,63877,null,5419,null,141026,null,9234,null,81870,null,4091,null,80701,null,4188,null,1169,null,623,null,462364,null,19501,null,120783,null,8149,null,34630,null,4213,null,86153,null,6696,null,262429,null,12013,null,41222,null,4578,null,221207,null,9938,null,79152,null,3770,null,76757,null,3821,null,2395,null,840,null,448004,null,18080,null,104733,null,6854,null,13792,null,2728,null,90941,null,6402,null,277000,null,11873,null,21577,null,2793,null,255423,null,11261,null,66271,null,4560,null,64134,null,4361,null,2137,null,756,null,1773948,null,22394,null,365260,null,9230,null,14964,null,2648,null,350296,null,9461,null,1205605,null,15197,null,41643,null,3610,null,1163962,null,15550,null,203083,null,5487,null,193625,null,5318,null,9458,null,1540,null,0400000US09,Connecticut,09
856425,null,1789,null,93217,null,9827,null,33508,null,5291,null,24532,null,4588,null,8976,null,2527,null,51833,null,5337,null,25580,null,3270,null,26253,null,3721,null,7876,null,1345,null,7519,null,1309,null,357,null,341,null,137445,null,9468,null,40804,null,5159,null,23055,null,3496,null,17749,null,4307,null,74374,null,5294,null,25426,null,3752,null,48948,null,4212,null,22267,null,2023,null,22202,null,2014,null,65,null,109,null,146661,null,9181,null,39249,null,4676,null,8420,null,1993,null,30829,null,4344,null,83791,null,5561,null,12885,null,2353,null,70906,null,5120,null,23621,null,2438,null,23064,null,2454,null,557,null,394,null,116975,null,9454,null,24707,null,3173,null,3206,null,928,null,21501,null,3052,null,73924,null,6462,null,6588,null,1797,null,67336,null,6228,null,18344,null,1903,null,18020,null,1847,null,324,null,227,null,362127,null,11978,null,64985,null,4634,null,3395,null,1265,null,61590,null,4574,null,247923,null,8278,null,14488,null,2088,null,233435,null,8105,null,49219,null,2928,null,47872,null,3025,null,1347,null,564,null,0400000US10,Delaware,10
567810,null,1273,null,104500,null,9166,null,33133,null,4679,null,30582,null,4447,null,2551,null,1347,null,61761,null,5432,null,36791,null,4059,null,24970,null,2672,null,9606,null,1503,null,9250,null,1461,null,356,null,292,null,83312,null,9273,null,21859,null,4340,null,15893,null,3445,null,5966,null,2232,null,50078,null,5522,null,25815,null,3891,null,24263,null,3437,null,11375,null,1783,null,10885,null,1753,null,490,null,531,null,67394,null,7372,null,14206,null,3219,null,5050,null,1853,null,9156,null,2633,null,45384,null,4378,null,12491,null,2211,null,32893,null,3804,null,7804,null,1770,null,7470,null,1710,null,334,null,261,null,55369,null,6083,null,10703,null,2789,null,3091,null,1478,null,7612,null,2296,null,39029,null,3851,null,4945,null,1381,null,34084,null,3569,null,5637,null,1198,null,4997,null,1177,null,640,null,342,null,257235,null,8117,null,32635,null,3311,null,2587,null,1378,null,30048,null,2958,null,193258,null,6303,null,11370,null,1978,null,181888,null,5896,null,31342,null,1926,null,27906,null,1932,null,3436,null,1010,null,0400000US11,District of Columbia,11
18070029,null,6455,null,2707328,null,39820,null,851803,null,22699,null,591326,null,21316,null,260477,null,12504,null,1537971,null,25231,null,433390,null,14789,null,1104581,null,22879,null,317554,null,11163,null,295583,null,10332,null,21971,null,3017,null,3783308,null,56099,null,985003,null,24632,null,429746,null,17014,null,555257,null,17694,null,2095526,null,34026,null,356600,null,12924,null,1738926,null,27948,null,702779,null,14989,null,685125,null,14888,null,17654,null,2397,null,3341483,null,57671,null,759600,null,21597,null,178252,null,11138,null,581348,null,19889,null,1983049,null,35840,null,200305,null,10713,null,1782744,null,32317,null,598834,null,11647,null,583430,null,11572,null,15404,null,2692,null,2507107,null,42051,null,481521,null,16094,null,57081,null,5403,null,424440,null,13665,null,1560332,null,31914,null,113570,null,6648,null,1446762,null,31254,null,465254,null,12723,null,453812,null,12398,null,11442,null,2025,null,5730803,null,53684,null,916237,null,21013,null,48833,null,5100,null,867404,null,20862,null,3780582,null,36835,null,184224,null,6740,null,3596358,null,37720,null,1033984,null,13670,null,1001053,null,13137,null,32931,null,3894,null,0400000US12,Florida,12
