B22001_001E,B22001_001EA,B22001_001M,B22001_001MA,B22001_002E,B22001_002EA,B22001_002M,B22001_002MA,B22001_003E,B22001_003EA,B22001_003M,B22001_003MA,B22001_004E,B22001_004EA,B22001_004M,B22001_004MA,B22001_005E,B22001_005EA,B22001_005M,B22001_005MA,B22001_006E,B22001_006EA,B22001_006M,B22001_006MA,B22001_007E,B22001_007EA,B22001_007M,B22001_007MA,GEO_ID,NAME,state
1848051,null,10312,null,235122,null,7393,null,49592,null,3294,null,185530,null,6466,null,1612929,null,10797,null,584439,null,6363,null,1028490,null,10059,null,0400000US01,Alabama,01
236597,null,2353,null,23699,null,2465,null,4436,null,788,null,19263,null,2320,null,212898,null,3207,null,51608,null,1895,null,161290,null,3164,null,0400000US02,Alaska,02
2276865,null,11778,null,244136,null,9376,null,52820,null,3157,null,191316,null,8864,null,2032729,null,12959,null,729388,null,8331,null,1303341,null,11978,null,0400000US04,Arizona,04
1124947,null,8066,null,157428,null,5591,null,32489,null,2999,null,124939,null,5072,null,967519,null,8217,null,352642,null,4640,null,614877,null,8499,null,0400000US05,Arkansas,05
12214891,null,20992,null,754865,null,13278,null,126648,null,5117,null,628217,null,12454,null,11460026,null,24939,null,3822455,null,17264,null,7637571,null,22881,null,0400000US06,California,06
1910146,null,9468,null,116941,null,5077,null,24063,null,2140,null,92878,null,4917,null,1793205,null,10413,null,514211,null,6335,null,1278994,null,10765,null,0400000US08,Colorado,08
1326329,null,5869,null,107127,null,4818,null,29013,null,2475,null,78114,null,4277,null,1219202,null,7157,null,433788,null,4424,null,785414,null,7103,null,0400000US09,Connecticut,09
327252,null,4316,null,30371,null,2804,null,9722,null,1577,null,20649,null,2314,null,296881,null,5084,null,107406,null,2575,null,189475,null,4275,null,0400000US10,Delaware,10
249280,null,3172,null,32032,null,2737,null,7943,null,1472,null,24089,null,2542,null,217248,null,3737,null,64291,null,2326,null,152957,null,4040,null,0400000US11,District of Columbia,11
6987647,null,25717,null,667567,null,13808,null,222486,null,7770,null,445081,null,11792,null,6320080,null,26765,null,2576606,null,13486,null,3743474,null,22937,null,0400000US12,Florida,12
3469250,null,16258,null,378962,null,8892,null,89649,null,4270,null,289313,null,7883,null,3090288,null,16460,null,917542,null,8908,null,2172746,null,16205,null,0400000US13,Georgia,13
446136,null,4850,null,34900,null,3005,null,14188,null,1882,null,20712,null,2538,null,411236,null,4988,null,158135,null,3945,null,253101,null,4588,null,0400000US15,Hawaii,15
558466,null,5299,null,49288,null,3365,null,7830,null,1086,null,41458,null,3186,null,509178,null,5129,null,167560,null,3132,null,341618,null,4963,null,0400000US16,Idaho,16
4757452,null,13703,null,486801,null,10413,null,114494,null,5031,null,372307,null,9258,null,4270651,null,15488,null,1394019,null,9253,null,2876632,null,15546,null,0400000US17,Illinois,17
2477548,null,11798,null,267661,null,8452,null,53333,null,3474,null,214328,null,7668,null,2209887,null,12805,null,731180,null,7620,null,1478707,null,12365,null,0400000US18,Indiana,18
1226804,null,6707,null,123219,null,5166,null,19520,null,2042,null,103699,null,4741,null,1103585,null,7626,null,377132,null,4437,null,726453,null,7668,null,0400000US19,Iowa,19
1104976,null,6395,null,91291,null,3873,null,17347,null,1700,null,73944,null,3965,null,1013685,null,6566,null,326062,null,4367,null,687623,null,6856,null,0400000US20,Kansas,20
1694197,null,9986,null,255794,null,6607,null,58490,null,3296,null,197304,null,6212,null,1438403,null,10491,null,501253,null,5983,null,937150,null,10344,null,0400000US21,Kentucky,21
1688027,null,9265,null,293164,null,8739,null,72416,null,3446,null,220748,null,7918,null,1394863,null,12246,null,467745,null,5601,null,927118,null,12022,null,0400000US22,Louisiana,22
544855,null,4187,null,78873,null,4202,null,18483,null,2081,null,60390,null,3446,null,465982,null,5545,null,176594,null,3082,null,289388,null,4550,null,0400000US23,Maine,23
2095122,null,8485,null,147415,null,5156,null,36843,null,2835,null,110572,null,5345,null,1947707,null,10373,null,647626,null,6333,null,1300081,null,10729,null,0400000US24,Maryland,24
2475492,null,10003,null,233115,null,7834,null,71116,null,3358,null,161999,null,6950,null,2242377,null,12233,null,778787,null,6427,null,1463590,null,11492,null,0400000US25,Massachusetts,25
3819736,null,15353,null,555220,null,11569,null,116499,null,5131,null,438721,null,10097,null,3264516,null,17301,null,1146850,null,9776,null,2117666,null,14959,null,0400000US26,Michigan,26
2085767,null,8065,null,131783,null,5803,null,26657,null,1693,null,105126,null,5493,null,1953984,null,9328,null,594202,null,5742,null,1359782,null,10667,null,0400000US27,Minnesota,27
1095026,null,8003,null,164624,null,6259,null,39795,null,3101,null,124829,null,5553,null,930402,null,9399,null,326772,null,5687,null,603630,null,8168,null,0400000US28,Mississippi,28
2339684,null,9753,null,293576,null,7316,null,62384,null,3547,null,231192,null,6577,null,2046108,null,11411,null,706684,null,6551,null,1339424,null,11281,null,0400000US29,Missouri,29
375287,null,3537,null,32887,null,2497,null,7099,null,1239,null,25788,null,2403,null,342400,null,3829,null,128618,null,2713,null,213782,null,3895,null,0400000US30,Montana,30
711223,null,4845,null,58665,null,4203,null,10912,null,1374,null,47753,null,3833,null,652558,null,6184,null,212900,null,3504,null,439658,null,6156,null,0400000US31,Nebraska,31
965715,null,7365,null,65473,null,4578,null,16558,null,2036,null,48915,null,3834,null,900242,null,8240,null,291194,null,4555,null,609048,null,7698,null,0400000US32,Nevada,32
506342,null,4336,null,35223,null,2786,null,8577,null,1444,null,26646,null,2547,null,471119,null,4994,null,160204,null,3068,null,310915,null,5026,null,0400000US33,New Hampshire,33
3154926,null,9910,null,174459,null,7059,null,50695,null,3567,null,123764,null,6116,null,2980467,null,11478,null,1061819,null,7985,null,1918648,null,11047,null,0400000US34,New Jersey,34
742104,null,4973,null,79217,null,4267,null,16561,null,2047,null,62656,null,3455,null,662887,null,6405,null,241571,null,4617,null,421316,null,6285,null,0400000US35,New Mexico,35
7187555,null,16275,null,891528,null,14154,null,318518,null,9154,null,573010,null,11076,null,6296027,null,17973,null,2193641,null,12943,null,4102386,null,18831,null,0400000US36,New York,36
3646095,null,15663,null,401614,null,10150,null,91954,null,4526,null,309660,null,9444,null,3244481,null,17245,null,1071907,null,9281,null,2172574,null,16624,null,0400000US37,North Carolina,37
279014,null,2769,null,21168,null,1953,null,4627,null,796,null,16541,null,1816,null,257846,null,3173,null,81667,null,1614,null,176179,null,3106,null,0400000US38,North Dakota,38
4526404,null,14127,null,569270,null,10381,null,119884,null,4961,null,449386,null,8183,null,3957134,null,15508,null,1395236,null,9648,null,2561898,null,14152,null,0400000US39,Ohio,39
1430019,null,8950,null,172416,null,5857,null,35158,null,2464,null,137258,null,5364,null,1257603,null,9582,null,434571,null,4704,null,823032,null,8752,null,0400000US40,Oklahoma,40
1485919,null,6587,null,215791,null,6686,null,52083,null,3695,null,163708,null,6222,null,1270128,null,8956,null,453047,null,6107,null,817081,null,8303,null,0400000US41,Oregon,41
4916869,null,14704,null,477892,null,8088,null,118539,null,4555,null,359353,null,7153,null,4438977,null,15347,null,1662081,null,10443,null,2776896,null,17686,null,0400000US42,Pennsylvania,42
406343,null,4227,null,40499,null,3277,null,10553,null,1405,null,29946,null,2865,null,365844,null,4890,null,130022,null,2833,null,235822,null,4560,null,0400000US44,Rhode Island,44
1730232,null,10605,null,214770,null,7924,null,50905,null,3316,null,163865,null,7073,null,1515462,null,11072,null,548514,null,6448,null,966948,null,10461,null,0400000US45,South Carolina,45
316638,null,3769,null,30705,null,2768,null,5735,null,1109,null,24970,null,2686,null,285933,null,4013,null,98491,null,2119,null,187442,null,3650,null,0400000US46,South Dakota,46
2447066,null,12952,null,375597,null,9373,null,91490,null,4416,null,284107,null,8372,null,2071469,null,13808,null,724462,null,8320,null,1347007,null,12102,null,0400000US47,Tennessee,47
8527938,null,23685,null,979499,null,13447,null,240947,null,7173,null,738552,null,11624,null,7548439,null,25114,null,2204831,null,14702,null,5343608,null,23417,null,0400000US48,Texas,48
863122,null,4563,null,62314,null,3714,null,12678,null,1601,null,49636,null,3371,null,800808,null,5764,null,219199,null,3154,null,581609,null,5806,null,0400000US49,Utah,49
251736,null,2982,null,28433,null,1982,null,7538,null,862,null,20895,null,1774,null,223303,null,2966,null,77966,null,1829,null,145337,null,2726,null,0400000US50,Vermont,50
2971489,null,12961,null,232617,null,6911,null,64545,null,3881,null,168072,null,6295,null,2738872,null,13639,null,877011,null,8922,null,1861861,null,12826,null,0400000US51,Virginia,51
2559288,null,9514,null,282907,null,8024,null,66494,null,3718,null,216413,null,7504,null,2276381,null,11905,null,726053,null,7680,null,1550328,null,11327,null,0400000US53,Washington,53
748517,null,6008,null,106391,null,4809,null,27090,null,2453,null,79301,null,4212,null,642126,null,6865,null,254940,null,4051,null,387186,null,6446,null,0400000US54,West Virginia,54
2272274,null,8949,null,192121,null,5720,null,33229,null,2156,null,158892,null,5453,null,2080153,null,10303,null,680138,null,5589,null,1400015,null,10314,null,0400000US55,Wisconsin,55
213571,null,2941,null,11089,null,1735,null,1517,null,566,null,9572,null,1571,null,202482,null,3081,null,63668,null,2599,null,138814,null,3681,null,0400000US56,Wyoming,56
1181112,null,8338,null,415075,null,6823,null,189638,null,4745,null,225437,null,6527,null,766037,null,8896,null,311931,null,4955,null,454106,null,7640,null,0400000US72,Puerto Rico,72
