B19013C_001E,B19013C_001EA,B19013C_001M,B19013C_001MA,GEO_ID,NAME,state
37500,null,9067,null,0400000US01,Alabama,01
45439,null,2609,null,0400000US02,Alaska,02
30939,null,2325,null,0400000US04,Arizona,04
28449,null,9402,null,0400000US05,Arkansas,05
42041,null,2454,null,0400000US06,California,06
42024,null,4760,null,0400000US08,Colorado,08
65086,null,17685,null,0400000US09,Connecticut,09
51343,null,21439,null,0400000US10,Delaware,10
137713,null,93671,null,0400000US11,District of Columbia,11
38245,null,4727,null,0400000US12,Florida,12
41538,null,8600,null,0400000US13,Georgia,13
69135,null,3997,null,0400000US15,Hawaii,15
40457,null,12179,null,0400000US16,Idaho,16
39992,null,7476,null,0400000US17,Illinois,17
32238,null,7053,null,0400000US18,Indiana,18
29039,null,10423,null,0400000US19,Iowa,19
38848,null,7209,null,0400000US20,Kansas,20
26020,null,2166,null,0400000US21,Kentucky,21
37686,null,12973,null,0400000US22,Louisiana,22
26549,null,7015,null,0400000US23,Maine,23
51669,null,6594,null,0400000US24,Maryland,24
38054,null,13762,null,0400000US25,Massachusetts,25
28769,null,3529,null,0400000US26,Michigan,26
33930,null,5181,null,0400000US27,Minnesota,27
36328,null,6432,null,0400000US28,Mississippi,28
31167,null,5278,null,0400000US29,Missouri,29
24195,null,3728,null,0400000US30,Montana,30
27630,null,13485,null,0400000US31,Nebraska,31
43000,null,7862,null,0400000US32,Nevada,32
79408,null,28675,null,0400000US33,New Hampshire,33
38496,null,11806,null,0400000US34,New Jersey,34
34525,null,2971,null,0400000US35,New Mexico,35
36772,null,3196,null,0400000US36,New York,36
26423,null,4074,null,0400000US37,North Carolina,37
26156,null,2673,null,0400000US38,North Dakota,38
39532,null,12598,null,0400000US39,Ohio,39
35132,null,1521,null,0400000US40,Oklahoma,40
34072,null,7503,null,0400000US41,Oregon,41
38253,null,8199,null,0400000US42,Pennsylvania,42
28775,null,10058,null,0400000US44,Rhode Island,44
33652,null,10212,null,0400000US45,South Carolina,45
20057,null,3795,null,0400000US46,South Dakota,46
29890,null,7473,null,0400000US47,Tennessee,47
37807,null,2672,null,0400000US48,Texas,48
36292,null,11141,null,0400000US49,Utah,49
40938,null,35624,null,0400000US50,Vermont,50
46197,null,12304,null,0400000US51,Virginia,51
42393,null,3629,null,0400000US53,Washington,53
34221,null,7687,null,0400000US54,West Virginia,54
33671,null,3245,null,0400000US55,Wisconsin,55
38251,null,7531,null,0400000US56,Wyoming,56
12398,null,7741,null,0400000US72,Puerto Rico,72
