B17025_001E,B17025_001EA,B17025_001M,B17025_001MA,B17025_002E,B17025_002EA,B17025_002M,B17025_002MA,B17025_003E,B17025_003EA,B17025_003M,B17025_003MA,B17025_004E,B17025_004EA,B17025_004M,B17025_004MA,B17025_005E,B17025_005EA,B17025_005M,B17025_005MA,B17025_006E,B17025_006EA,B17025_006M,B17025_006MA,B17025_007E,B17025_007EA,B17025_007M,B17025_007MA,B17025_008E,B17025_008EA,B17025_008M,B17025_008MA,B17025_009E,B17025_009EA,B17025_009M,B17025_009MA,B17025_010E,B17025_010EA,B17025_010M,B17025_010MA,B17025_011E,B17025_011EA,B17025_011M,B17025_011MA,B17025_012E,B17025_012EA,B17025_012M,B17025_012MA,B17025_013E,B17025_013EA,B17025_013M,B17025_013MA,B17025_014E,B17025_014EA,B17025_014M,B17025_014MA,B17025_015E,B17025_015EA,B17025_015M,B17025_015MA,GEO_ID,NAME,state
4588899,null,2203,null,804683,null,22895,null,771570,null,21859,null,767025,null,21867,null,4545,null,1265,null,33113,null,4021,null,3778,null,1043,null,29335,null,4029,null,3784216,null,22643,null,3673125,null,22625,null,3641899,null,22636,null,31226,null,2796,null,111091,null,4842,null,39916,null,3505,null,71175,null,4905,null,0400000US01,Alabama,01
682412,null,1129,null,61653,null,5417,null,57629,null,5190,null,56422,null,5058,null,1207,null,636,null,4024,null,1183,null,1729,null,595,null,2295,null,828,null,620759,null,5727,null,576656,null,6529,null,562424,null,6166,null,14232,null,2291,null,44103,null,3157,null,23908,null,2567,null,20195,null,3173,null,0400000US02,Alaska,02
6475485,null,4779,null,1069897,null,28715,null,836442,null,22243,null,830383,null,22260,null,6059,null,1524,null,233455,null,15036,null,39178,null,4238,null,194277,null,14004,null,5405588,null,30160,null,4728521,null,30344,null,4662327,null,30195,null,66194,null,4867,null,677067,null,18819,null,258262,null,10325,null,418805,null,15831,null,0400000US04,Arizona,04
2806056,null,2222,null,527378,null,17322,null,495074,null,17290,null,492620,null,17324,null,2454,null,1109,null,32304,null,4775,null,5747,null,1858,null,26557,null,4250,null,2278678,null,17940,null,2192676,null,17674,null,2177242,null,17362,null,15434,null,2170,null,86002,null,5434,null,31227,null,3249,null,54775,null,4913,null,0400000US05,Arkansas,05
36202780,null,9722,null,5128708,null,60936,null,3490255,null,45921,null,3446877,null,46633,null,43378,null,3609,null,1638453,null,32658,null,411387,null,12656,null,1227066,null,29441,null,31074072,null,60203,null,22870108,null,63333,null,22498588,null,63090,null,371520,null,11775,null,8203964,null,44919,null,4097267,null,32642,null,4106697,null,46467,null,0400000US06,California,06
4917061,null,2396,null,634387,null,21625,null,527713,null,17961,null,520510,null,17962,null,7203,null,1562,null,106674,null,10305,null,13714,null,2141,null,92960,null,10154,null,4282674,null,21401,null,3909071,null,19267,null,3852215,null,18518,null,56856,null,4089,null,373603,null,12414,null,145794,null,7374,null,227809,null,11508,null,0400000US08,Colorado,08
3409901,null,1798,null,320554,null,16151,null,266819,null,13871,null,237220,null,13578,null,29599,null,3504,null,53735,null,7044,null,13038,null,2349,null,40697,null,6790,null,3089347,null,16230,null,2693327,null,17453,null,2605691,null,16986,null,87636,null,5403,null,396020,null,11824,null,194118,null,7369,null,201902,null,10780,null,0400000US09,Connecticut,09
860972,null,1467,null,93251,null,9829,null,84485,null,9150,null,82921,null,9083,null,1564,null,701,null,8766,null,2290,null,1840,null,790,null,6926,null,2171,null,767721,null,9714,null,703195,null,10307,null,692665,null,10234,null,10530,null,1964,null,64526,null,5319,null,29009,null,3181,null,35517,null,4453,null,0400000US10,Delaware,10
570093,null,857,null,104901,null,9224,null,97098,null,8955,null,96161,null,9001,null,937,null,440,null,7803,null,1814,null,3056,null,942,null,4747,null,1449,null,465192,null,9188,null,402196,null,9603,null,394967,null,9499,null,7229,null,1414,null,62996,null,4527,null,24375,null,2449,null,38621,null,4409,null,0400000US11,District of Columbia,11
18124789,null,5650,null,2707925,null,39754,null,2126027,null,36062,null,2040119,null,34708,null,85908,null,7812,null,581898,null,18995,null,190409,null,8748,null,391489,null,16787,null,15416864,null,39540,null,12553428,null,39333,null,12082401,null,39409,null,471027,null,17399,null,2863436,null,35137,null,1484028,null,21955,null,1379408,null,27843,null,0400000US12,Florida,12
