B15002H_001E,B15002H_001EA,B15002H_001M,B15002H_001MA,B15002H_002E,B15002H_002EA,B15002H_002M,B15002H_002MA,B15002H_003E,B15002H_003EA,B15002H_003M,B15002H_003MA,B15002H_004E,B15002H_004EA,B15002H_004M,B15002H_004MA,B15002H_005E,B15002H_005EA,B15002H_005M,B15002H_005MA,B15002H_006E,B15002H_006EA,B15002H_006M,B15002H_006MA,B15002H_007E,B15002H_007EA,B15002H_007M,B15002H_007MA,B15002H_008E,B15002H_008EA,B15002H_008M,B15002H_008MA,B15002H_009E,B15002H_009EA,B15002H_009M,B15002H_009MA,B15002H_010E,B15002H_010EA,B15002H_010M,B15002H_010MA,B15002H_011E,B15002H_011EA,B15002H_011M,B15002H_011MA,B15002H_012E,B15002H_012EA,B15002H_012M,B15002H_012MA,B15002H_013E,B15002H_013EA,B15002H_013M,B15002H_013MA,B15002H_014E,B15002H_014EA,B15002H_014M,B15002H_014MA,B15002H_015E,B15002H_015EA,B15002H_015M,B15002H_015MA,B15002H_016E,B15002H_016EA,B15002H_016M,B15002H_016MA,B15002H_017E,B15002H_017EA,B15002H_017M,B15002H_017MA,B15002H_018E,B15002H_018EA,B15002H_018M,B15002H_018MA,B15002H_019E,B15002H_019EA,B15002H_019M,B15002H_019MA,GEO_ID,NAME,state
3820803,null,8882,null,1839562,null,6320,null,74017,null,4210,null,159850,null,6785,null,399091,null,8884,null,108574,null,5121,null,379229,null,9000,null,104856,null,5581,null,395860,null,8836,null,218085,null,7553,null,1981241,null,3394,null,71456,null,4386,null,161182,null,5932,null,486029,null,9473,null,91560,null,4751,null,425388,null,9792,null,142348,null,6686,null,379616,null,9756,null,223662,null,5979,null,0400000US13,Georgia,13
235896,null,808,null,127794,null,551,null,1884,null,558,null,4606,null,1229,null,21894,null,2356,null,4508,null,1222,null,31768,null,2889,null,10682,null,1954,null,29598,null,2685,null,22854,null,2142,null,108102,null,546,null,935,null,308,null,2771,null,869,null,19439,null,2123,null,1770,null,658,null,24739,null,2519,null,11231,null,1824,null,28765,null,2173,null,18452,null,1806,null,0400000US15,Hawaii,15
851343,null,1120,null,418582,null,858,null,9406,null,1711,null,26475,null,2302,null,96736,null,4418,null,25208,null,2346,null,114311,null,4567,null,34569,null,2570,null,71016,null,3312,null,40861,null,2583,null,432761,null,595,null,7426,null,1613,null,27196,null,2222,null,108953,null,4569,null,17833,null,2040,null,127173,null,4743,null,40365,null,3122,null,77195,null,3568,null,26620,null,2171,null,0400000US16,Idaho,16
5819567,null,2761,null,2796704,null,1841,null,70151,null,4265,null,155976,null,5254,null,654141,null,10311,null,114525,null,5225,null,607117,null,10305,null,197495,null,6041,null,611441,null,9910,null,385858,null,8073,null,3022863,null,1415,null,90630,null,5183,null,159247,null,5798,null,771941,null,9169,null,89114,null,4786,null,653633,null,11175,null,258590,null,6892,null,624716,null,9227,null,374992,null,8899,null,0400000US17,Illinois,17
3583790,null,2768,null,1724851,null,1598,null,62507,null,4043,null,138230,null,5407,null,531866,null,7841,null,99117,null,4553,null,356524,null,7560,null,118214,null,5424,null,272007,null,5939,null,146386,null,4975,null,1858939,null,1743,null,62278,null,3712,null,156645,null,5983,null,586437,null,8283,null,79974,null,4430,null,395019,null,8451,null,156673,null,5948,null,270742,null,6956,null,151171,null,4971,null,0400000US18,Indiana,18
1829253,null,1308,null,880673,null,1005,null,27785,null,2382,null,48517,null,2766,null,269333,null,5656,null,38892,null,2467,null,189639,null,5076,null,83942,null,3947,null,154766,null,4269,null,67799,null,3221,null,948580,null,921,null,24939,null,1841,null,46539,null,2790,null,279725,null,6303,null,31100,null,2362,null,215536,null,5553,null,107856,null,4390,null,177058,null,5043,null,65827,null,3522,null,0400000US19,Iowa,19
1509828,null,2377,null,727239,null,1633,null,18569,null,1820,null,34870,null,2306,null,180376,null,5509,null,34924,null,2295,null,176395,null,5386,null,47376,null,3299,null,154384,null,4773,null,80345,null,3911,null,782589,null,1410,null,16683,null,2170,null,39363,null,2939,null,188020,null,5707,null,29266,null,2363,null,201575,null,5486,null,65266,null,3285,null,160398,null,4524,null,82018,null,3855,null,0400000US20,Kansas,20
2575694,null,2317,null,1229574,null,1507,null,100657,null,4547,null,134392,null,5539,null,344475,null,8033,null,93896,null,5222,null,229502,null,7212,null,64221,null,4225,null,162020,null,5404,null,100411,null,3945,null,1346120,null,1428,null,99086,null,4041,null,128617,null,5906,null,358522,null,8631,null,93401,null,4803,null,274653,null,7317,null,104417,null,4737,null,164914,null,6206,null,122510,null,5067,null,0400000US21,Kentucky,21
1892035,null,2763,null,909338,null,1553,null,48852,null,3359,null,89925,null,4870,null,245519,null,6791,null,54326,null,3366,null,200826,null,6939,null,42171,null,3515,null,150338,null,5504,null,77381,null,4308,null,982697,null,1755,null,48490,null,3889,null,79183,null,5098,null,298902,null,6789,null,49889,null,3582,null,203945,null,6958,null,54292,null,3424,null,174837,null,5644,null,73159,null,4318,null,0400000US22,Louisiana,22
889128,null,1887,null,423321,null,1182,null,16699,null,1625,null,29110,null,2405,null,124811,null,4809,null,23456,null,1751,null,83920,null,3542,null,35509,null,2397,null,70512,null,3675,null,39304,null,2724,null,465807,null,1191,null,14985,null,1800,null,24093,null,1911,null,135404,null,3896,null,22927,null,2320,null,93613,null,4056,null,42465,null,2673,null,85366,null,4591,null,46954,null,2881,null,0400000US23,Maine,23
2266510,null,2317,null,1085285,null,1316,null,27338,null,2341,null,65140,null,4481,null,241469,null,6476,null,37685,null,2988,null,200339,null,6102,null,57546,null,3694,null,242594,null,6326,null,213174,null,5969,null,1181225,null,1437,null,29880,null,2509,null,67200,null,4579,null,290330,null,7564,null,29198,null,2816,null,222244,null,7500,null,88616,null,4353,null,249721,null,7480,null,204036,null,6278,null,0400000US24,Maryland,24
3664663,null,3660,null,1735967,null,2321,null,54096,null,4052,null,92752,null,4951,null,420068,null,10055,null,59511,null,4264,null,285077,null,7405,null,121208,null,5813,null,405821,null,9521,null,297434,null,6906,null,1928696,null,2013,null,56874,null,4262,null,90091,null,4503,null,460661,null,9576,null,36808,null,3241,null,334473,null,7889,null,175354,null,5587,null,445594,null,9214,null,328841,null,7481,null,0400000US25,Massachusetts,25
5326380,null,1610,null,2582719,null,1142,null,77313,null,5550,null,195692,null,6372,null,689321,null,10026,null,116204,null,5410,null,622695,null,9420,null,196808,null,5728,null,423442,null,9728,null,261244,null,6766,null,2743661,null,850,null,82257,null,4140,null,185185,null,5998,null,810839,null,8667,null,72741,null,3900,null,648575,null,11017,null,265313,null,7443,null,432726,null,7636,null,246025,null,6148,null,0400000US26,Michigan,26
3077193,null,1365,null,1502602,null,833,null,33244,null,2592,null,66588,null,3153,null,379224,null,7122,null,56073,null,2910,null,341320,null,6894,null,140810,null,5052,null,324395,null,7332,null,160948,null,4297,null,1574591,null,889,null,33559,null,2090,null,58234,null,3266,null,404090,null,6556,null,35081,null,2782,null,359540,null,7270,null,169997,null,5499,null,355115,null,6156,null,158975,null,4892,null,0400000US27,Minnesota,27
1171752,null,2686,null,558873,null,1664,null,32770,null,2807,null,57099,null,3837,null,127151,null,5397,null,37677,null,2502,null,132683,null,4969,null,36437,null,3337,null,85717,null,4230,null,49339,null,3438,null,612879,null,1613,null,26920,null,2482,null,59758,null,4041,null,147398,null,4390,null,37868,null,3155,null,146028,null,5948,null,54751,null,3249,null,92931,null,4265,null,47225,null,3144,null,0400000US28,Mississippi,28
3348212,null,2682,null,1605155,null,2153,null,65149,null,3725,null,127489,null,4839,null,444564,null,7818,null,85737,null,4608,null,360094,null,8502,null,94168,null,5694,null,269762,null,6383,null,158192,null,4869,null,1743057,null,1378,null,71261,null,3794,null,136056,null,5194,null,482203,null,7340,null,72639,null,4108,null,404397,null,8654,null,127677,null,5941,null,284744,null,7379,null,164080,null,6279,null,0400000US29,Missouri,29
589919,null,1054,null,290832,null,831,null,8991,null,1424,null,17213,null,1954,null,78373,null,3786,null,14452,null,1793,null,67198,null,3395,null,20861,null,2412,null,57229,null,3020,null,26515,null,2195,null,299087,null,582,null,7328,null,1249,null,14125,null,1408,null,80996,null,3161,null,11661,null,1765,null,76123,null,3483,null,24784,null,2359,null,59783,null,3710,null,24287,null,2570,null,0400000US30,Montana,30
1004428,null,1713,null,484478,null,1434,null,10191,null,1585,null,25361,null,2020,null,124429,null,3690,null,19301,null,1650,null,117332,null,3886,null,47618,null,2970,null,95344,null,4487,null,44902,null,2437,null,519950,null,789,null,11040,null,1362,null,22918,null,2281,null,136335,null,3802,null,14156,null,1848,null,133754,null,4324,null,52018,null,2929,null,104242,null,3908,null,45487,null,2753,null,0400000US31,Nebraska,31
1073199,null,2257,null,541642,null,1342,null,6848,null,1138,null,36006,null,3490,null,127778,null,5408,null,27132,null,2647,null,156923,null,5480,null,42556,null,3577,null,91685,null,4434,null,52714,null,3234,null,531557,null,1375,null,9102,null,1503,null,31067,null,2752,null,148526,null,5284,null,14641,null,2070,null,154134,null,5650,null,46560,null,3384,null,80023,null,3695,null,47504,null,3381,null,0400000US32,Nevada,32
852935,null,1160,null,412716,null,1068,null,12022,null,1771,null,25524,null,2615,null,105230,null,4935,null,22518,null,2067,null,81923,null,4499,null,33489,null,2742,null,86587,null,4387,null,45423,null,2859,null,440219,null,392,null,10771,null,1567,null,21533,null,2482,null,115229,null,4261,null,14495,null,1800,null,88167,null,4590,null,48788,null,2854,null,92817,null,3943,null,48419,null,2772,null,0400000US33,New Hampshire,33
3801782,null,3022,null,1814615,null,1232,null,51548,null,3969,null,97903,null,5225,null,457391,null,9321,null,55783,null,3132,null,325777,null,8507,null,101558,null,5312,null,440817,null,8481,null,283838,null,6986,null,1987167,null,2200,null,61303,null,4024,null,103440,null,4890,null,596566,null,9819,null,37030,null,3323,null,340618,null,6818,null,146110,null,5774,null,449389,null,8146,null,252711,null,7540,null,0400000US34,New Jersey,34
611128,null,3458,null,292649,null,2253,null,5050,null,1210,null,13380,null,1747,null,50893,null,3243,null,14335,null,1687,null,77715,null,3844,null,20443,null,2168,null,60578,null,3565,null,50255,null,3060,null,318479,null,1901,null,3282,null,815,null,13855,null,1816,null,61084,null,3316,null,10729,null,1326,null,82064,null,3742,null,28714,null,2514,null,68989,null,3585,null,49762,null,3298,null,0400000US35,New Mexico,35
8318542,null,3540,null,3973675,null,2032,null,117826,null,5525,null,241910,null,6932,null,925037,null,12285,null,168202,null,6392,null,678392,null,11961,null,331980,null,9427,null,846185,null,13821,null,664143,null,11102,null,4344867,null,2273,null,133599,null,5130,null,235727,null,8535,null,1154004,null,14644,null,106645,null,4621,null,693060,null,11313,null,415943,null,8693,null,843568,null,13471,null,762321,null,12846,null,0400000US36,New York,36
4362790,null,4722,null,2076515,null,3758,null,89065,null,5071,null,182331,null,7471,null,454664,null,10107,null,110291,null,5409,null,447565,null,9190,null,162054,null,5821,null,416363,null,9343,null,214182,null,6418,null,2286275,null,2524,null,78353,null,3992,null,164711,null,6534,null,523807,null,10196,null,94144,null,4773,null,518160,null,8843,null,234726,null,8071,null,458327,null,10162,null,214047,null,6674,null,0400000US37,North Carolina,37
383916,null,862,null,188756,null,578,null,10853,null,1046,null,8467,null,1184,null,44353,null,2560,null,8416,null,1159,null,46349,null,2198,null,23332,null,1735,null,34526,null,2126,null,12460,null,1117,null,195160,null,460,null,8814,null,989,null,7578,null,1076,null,47677,null,2332,null,5106,null,1016,null,47031,null,2030,null,24625,null,1835,null,42330,null,2075,null,11999,null,1262,null,0400000US38,North Dakota,38
6557203,null,1829,null,3138085,null,1552,null,95968,null,4515,null,260954,null,7281,null,991417,null,12457,null,132545,null,5647,null,649013,null,11347,null,195841,null,6145,null,519094,null,11171,null,293253,null,8021,null,3419118,null,1085,null,102243,null,4648,null,267184,null,8059,null,1130233,null,13930,null,112671,null,5582,null,699862,null,11787,null,284979,null,6533,null,529801,null,10428,null,292145,null,7342,null,0400000US39,Ohio,39
1799610,null,1926,null,861542,null,1565,null,28465,null,2298,null,73405,null,3862,null,225648,null,5429,null,50509,null,3082,null,213036,null,6422,null,53079,null,3464,null,140795,null,5066,null,76605,null,3552,null,938068,null,906,null,28422,null,2359,null,79148,null,3406,null,261083,null,5451,null,41815,null,2991,null,232056,null,5796,null,66566,null,3621,null,160741,null,4972,null,68237,null,3184,null,0400000US40,Oklahoma,40
2172693,null,1458,null,1050051,null,703,null,18858,null,2188,null,68176,null,3753,null,204558,null,7025,null,45942,null,3343,null,294998,null,6389,null,87435,null,4304,null,207846,null,5398,null,122238,null,5147,null,1122642,null,949,null,17210,null,2109,null,59291,null,3774,null,245720,null,6486,null,37230,null,3471,null,330544,null,8507,null,98999,null,5106,null,219425,null,7137,null,114223,null,4870,null,0400000US41,Oregon,41
7234900,null,2614,null,3449634,null,1516,null,105461,null,4810,null,252294,null,8042,null,1161980,null,14735,null,138176,null,4644,null,564281,null,9439,null,235588,null,7245,null,613192,null,9251,null,378662,null,7495,null,3785266,null,1440,null,122770,null,4438,null,267840,null,6512,null,1365089,null,13206,null,113784,null,4318,null,602848,null,11442,null,309038,null,7859,null,627737,null,9741,null,376160,null,8187,null,0400000US42,Pennsylvania,42
587847,null,1878,null,276192,null,1317,null,14169,null,1704,null,21303,null,2645,null,62220,null,3513,null,15148,null,1991,null,45976,null,3318,null,21756,null,2465,null,58891,null,3780,null,36729,null,2341,null,311655,null,719,null,13682,null,1647,null,22570,null,2118,null,76736,null,4419,null,12449,null,1661,null,57930,null,3398,null,29308,null,2886,null,58834,null,3946,null,40146,null,2409,null,0400000US44,Rhode Island,44
2078098,null,2475,null,992904,null,1940,null,41422,null,3130,null,88142,null,4406,null,221540,null,6291,null,55583,null,3832,null,202184,null,7040,null,83274,null,4002,null,197797,null,5381,null,102962,null,4712,null,1085194,null,1103,null,42492,null,3535,null,88678,null,4707,null,275235,null,6458,null,43260,null,3401,null,237023,null,6562,null,104038,null,4592,null,195027,null,6243,null,99441,null,4758,null,0400000US45,South Carolina,45
468789,null,1900,null,228563,null,1778,null,11178,null,1049,null,12199,null,1708,null,69155,null,2737,null,9176,null,1150,null,49085,null,3657,null,20208,null,2170,null,39552,null,2550,null,18010,null,2041,null,240226,null,764,null,8523,null,1319,null,8098,null,1224,null,68438,null,2726,null,6748,null,944,null,57720,null,2780,null,26149,null,2151,null,47425,null,2427,null,17125,null,1786,null,0400000US46,South Dakota,46
3370549,null,2071,null,1609817,null,1129,null,98021,null,4525,null,159709,null,5336,null,424576,null,7903,null,107241,null,4851,null,330842,null,8126,null,83044,null,4345,null,267699,null,6885,null,138685,null,4888,null,1760732,null,1441,null,103218,null,4431,null,155871,null,5906,null,484852,null,8652,null,104752,null,4331,null,374184,null,8591,null,128979,null,5624,null,272574,null,7164,null,136302,null,5008,null,0400000US47,Tennessee,47
8026049,null,6892,null,3881446,null,4567,null,92838,null,4698,null,226906,null,9046,null,725716,null,11857,null,204813,null,7913,null,957816,null,14137,null,262737,null,7739,null,924255,null,12443,null,486365,null,10535,null,4144603,null,4192,null,97515,null,5356,null,249879,null,8416,null,926060,null,12004,null,172170,null,7030,null,1085969,null,13678,null,302222,null,8661,null,901252,null,13457,null,409536,null,10363,null,0400000US48,Texas,48
1324963,null,776,null,650763,null,580,null,6151,null,1251,null,33399,null,2920,null,127285,null,4472,null,19326,null,1873,null,183243,null,5148,null,56539,null,3421,null,141116,null,5153,null,83704,null,4265,null,674200,null,388,null,6671,null,1252,null,31993,null,2780,null,156560,null,4505,null,13825,null,1726,null,207209,null,5731,null,73536,null,3705,null,136667,null,4714,null,47739,null,2999,null,0400000US49,Utah,49
409318,null,518,null,197544,null,262,null,6642,null,955,null,12881,null,1562,null,61089,null,3159,null,8687,null,1268,null,31845,null,2061,null,14361,null,1564,null,35946,null,1942,null,26093,null,2102,null,211774,null,267,null,5201,null,747,null,11191,null,1564,null,56425,null,2419,null,6196,null,903,null,39093,null,2397,null,20033,null,1686,null,45700,null,2559,null,27935,null,1980,null,0400000US50,Vermont,50
3616964,null,4745,null,1744983,null,2011,null,75689,null,3727,null,122712,null,5832,null,355542,null,7901,null,78026,null,3690,null,334127,null,8630,null,100980,null,4155,null,375484,null,7900,null,302423,null,7513,null,1871981,null,3884,null,65600,null,4218,null,117446,null,5554,null,411784,null,8834,null,61069,null,3970,null,394503,null,8187,null,146663,null,5056,null,411690,null,9611,null,263226,null,7090,null,0400000US51,Virginia,51
3506856,null,2213,null,1712856,null,1292,null,24821,null,2843,null,96979,null,5629,null,340417,null,7460,null,80800,null,4478,null,437762,null,9300,null,154819,null,5350,null,366919,null,8737,null,210339,null,7110,null,1794000,null,1335,null,25406,null,2920,null,89444,null,4733,null,390870,null,8398,null,58159,null,3909,null,494463,null,9276,null,187351,null,5772,null,355561,null,8778,null,192746,null,6126,null,0400000US53,Washington,53
1194471,null,2490,null,571110,null,1420,null,40886,null,2839,null,63496,null,3827,null,205407,null,5790,null,37617,null,3130,null,97698,null,4543,null,28786,null,2277,null,61190,null,3757,null,36030,null,3055,null,623361,null,1778,null,37404,null,3013,null,64961,null,3587,null,213000,null,5895,null,35539,null,2999,null,122582,null,5067,null,42820,null,2492,null,65253,null,3034,null,41802,null,2660,null,0400000US54,West Virginia,54
3313142,null,1038,null,1620070,null,735,null,39197,null,2497,null,100434,null,3792,null,501826,null,7958,null,66866,null,3404,null,335766,null,7314,null,144518,null,4932,null,284828,null,5730,null,146635,null,5192,null,1693072,null,555,null,40211,null,2473,null,84134,null,3723,null,537791,null,7346,null,42815,null,2241,null,365317,null,6332,null,166715,null,4711,null,317293,null,5520,null,138796,null,4599,null,0400000US55,Wisconsin,55
314455,null,460,null,157211,null,375,null,2110,null,619,null,8158,null,1210,null,40865,null,2254,null,10152,null,1374,null,41583,null,2465,null,12818,null,1527,null,27192,null,1989,null,14333,null,1596,null,157244,null,269,null,2549,null,726,null,7392,null,1211,null,38180,null,2470,null,7254,null,1343,null,46837,null,2378,null,17233,null,1902,null,26362,null,2201,null,11437,null,1288,null,0400000US56,Wyoming,56
23592,null,2435,null,12397,null,1643,null,2147,null,878,null,396,null,242,null,2817,null,715,null,402,null,288,null,2303,null,904,null,799,null,299,null,1950,null,598,null,1583,null,513,null,11195,null,1550,null,1505,null,654,null,953,null,494,null,2302,null,881,null,452,null,373,null,1857,null,686,null,704,null,403,null,2050,null,653,null,1372,null,549,null,0400000US72,Puerto Rico,72
