B17010_001E,B17010_001EA,B17010_001M,B17010_001MA,B17010_002E,B17010_002EA,B17010_002M,B17010_002MA,B17010_003E,B17010_003EA,B17010_003M,B17010_003MA,B17010_004E,B17010_004EA,B17010_004M,B17010_004MA,B17010_005E,B17010_005EA,B17010_005M,B17010_005MA,B17010_006E,B17010_006EA,B17010_006M,B17010_006MA,B17010_007E,B17010_007EA,B17010_007M,B17010_007MA,B17010_008E,B17010_008EA,B17010_008M,B17010_008MA,B17010_009E,B17010_009EA,B17010_009M,B17010_009MA,B17010_010E,B17010_010EA,B17010_010M,B17010_010MA,B17010_011E,B17010_011EA,B17010_011M,B17010_011MA,B17010_012E,B17010_012EA,B17010_012M,B17010_012MA,B17010_013E,B17010_013EA,B17010_013M,B17010_013MA,B17010_014E,B17010_014EA,B17010_014M,B17010_014MA,B17010_015E,B17010_015EA,B17010_015M,B17010_015MA,B17010_016E,B17010_016EA,B17010_016M,B17010_016MA,B17010_017E,B17010_017EA,B17010_017M,B17010_017MA,B17010_018E,B17010_018EA,B17010_018M,B17010_018MA,B17010_019E,B17010_019EA,B17010_019M,B17010_019MA,B17010_020E,B17010_020EA,B17010_020M,B17010_020MA,B17010_021E,B17010_021EA,B17010_021M,B17010_021MA,B17010_022E,B17010_022EA,B17010_022M,B17010_022MA,B17010_023E,B17010_023EA,B17010_023M,B17010_023MA,B17010_024E,B17010_024EA,B17010_024M,B17010_024MA,B17010_025E,B17010_025EA,B17010_025M,B17010_025MA,B17010_026E,B17010_026EA,B17010_026M,B17010_026MA,B17010_027E,B17010_027EA,B17010_027M,B17010_027MA,B17010_028E,B17010_028EA,B17010_028M,B17010_028MA,B17010_029E,B17010_029EA,B17010_029M,B17010_029MA,B17010_030E,B17010_030EA,B17010_030M,B17010_030MA,B17010_031E,B17010_031EA,B17010_031M,B17010_031MA,B17010_032E,B17010_032EA,B17010_032M,B17010_032MA,B17010_033E,B17010_033EA,B17010_033M,B17010_033MA,B17010_034E,B17010_034EA,B17010_034M,B17010_034MA,B17010_035E,B17010_035EA,B17010_035M,B17010_035MA,B17010_036E,B17010_036EA,B17010_036M,B17010_036MA,B17010_037E,B17010_037EA,B17010_037M,B17010_037MA,B17010_038E,B17010_038EA,B17010_038M,B17010_038MA,B17010_039E,B17010_039EA,B17010_039M,B17010_039MA,B17010_040E,B17010_040EA,B17010_040M,B17010_040MA,B17010_041E,B17010_041EA,B17010_041M,B17010_041MA,GEO_ID,NAME,state
2370143,null,18487,null,300948,null,7887,null,104511,null,5549,null,66356,null,4663,null,12690,null,2070,null,23820,null,2899,null,29846,null,3044,null,38155,null,3329,null,196437,null,7528,null,28515,null,3514,null,21123,null,3040,null,5380,null,1471,null,5326,null,1451,null,10417,null,1993,null,7392,null,1597,null,167922,null,6475,null,144724,null,6043,null,27039,null,2531,null,42632,null,3881,null,75053,null,5195,null,23198,null,2388,null,2069195,null,19185,null,1572319,null,16668,null,718231,null,12986,null,140400,null,6471,null,139169,null,6271,null,438662,null,9400,null,854088,null,12089,null,496876,null,12609,null,130358,null,5905,null,69841,null,4769,null,14746,null,2401,null,9345,null,1579,null,45750,null,3552,null,60517,null,4136,null,366518,null,10699,null,232876,null,8656,null,37814,null,4704,null,33319,null,3892,null,161743,null,7213,null,133642,null,5615,null,0400000US13,Georgia,13
310366,null,5604,null,23281,null,2354,null,9055,null,1585,null,5166,null,1209,null,1453,null,748,null,1816,null,700,null,1897,null,704,null,3889,null,1082,null,14226,null,2049,null,2475,null,1073,null,2196,null,1038,null,470,null,391,null,0,null,275,null,1726,null,937,null,279,null,279,null,11751,null,1735,null,10420,null,1631,null,1409,null,585,null,4094,null,1161,null,4917,null,1120,null,1331,null,558,null,287085,null,5680,null,219809,null,5770,null,101115,null,4042,null,19738,null,2319,null,24061,null,2286,null,57316,null,3360,null,118694,null,4550,null,67276,null,3946,null,23392,null,2619,null,13580,null,2079,null,2388,null,795,null,2635,null,1088,null,8557,null,1430,null,9812,null,1702,null,43884,null,3066,null,23588,null,2515,null,3639,null,961,null,4988,null,1202,null,14961,null,1999,null,20296,null,2264,null,0400000US15,Hawaii,15
397214,null,6069,null,39387,null,3021,null,20497,null,2073,null,13839,null,1732,null,2790,null,857,null,5858,null,1303,null,5191,null,1113,null,6658,null,1451,null,18890,null,2344,null,3353,null,1013,null,2741,null,963,null,861,null,544,null,303,null,264,null,1577,null,830,null,612,null,404,null,15537,null,2041,null,14202,null,2000,null,3489,null,1048,null,3662,null,1064,null,7051,null,1162,null,1335,null,505,null,357827,null,6663,null,301298,null,6746,null,135034,null,4596,null,26663,null,2361,null,31523,null,2464,null,76848,null,3835,null,166264,null,4260,null,56529,null,3451,null,20291,null,2462,null,13000,null,1955,null,2892,null,982,null,1986,null,778,null,8122,null,1526,null,7291,null,1571,null,36238,null,2604,null,24268,null,2362,null,2709,null,815,null,2789,null,830,null,18770,null,2269,null,11970,null,1655,null,0400000US16,Idaho,16
3120138,null,16955,null,309309,null,9787,null,98400,null,5197,null,68612,null,4760,null,11425,null,1596,null,25399,null,2885,null,31788,null,3071,null,29788,null,2237,null,210909,null,7259,null,34020,null,3359,null,26430,null,2869,null,6556,null,1383,null,6059,null,1567,null,13815,null,2043,null,7590,null,1536,null,176889,null,6900,null,153529,null,6512,null,30741,null,2879,null,44357,null,3896,null,78431,null,4428,null,23360,null,2178,null,2810829,null,16463,null,2211626,null,16947,null,995223,null,12095,null,189672,null,5896,null,201697,null,6247,null,603854,null,10162,null,1216403,null,11355,null,599203,null,10562,null,180743,null,5658,null,95717,null,4750,null,24395,null,2995,null,15146,null,2468,null,56176,null,4179,null,85026,null,4388,null,418460,null,9853,null,243810,null,7464,null,37414,null,3110,null,37524,null,3413,null,168872,null,6054,null,174650,null,5576,null,0400000US17,Illinois,17
1657555,null,11425,null,177908,null,6746,null,59310,null,3677,null,39526,null,3476,null,8137,null,1559,null,14549,null,2154,null,16840,null,1995,null,19784,null,2034,null,118598,null,5874,null,19695,null,2798,null,16844,null,2594,null,4872,null,1252,null,3747,null,1222,null,8225,null,1741,null,2851,null,860,null,98903,null,5041,null,88995,null,5023,null,24025,null,2860,null,25080,null,2699,null,39890,null,3308,null,9908,null,1549,null,1479647,null,12225,null,1192040,null,12080,null,500610,null,8505,null,96254,null,4254,null,100185,null,4566,null,304171,null,6829,null,691430,null,8732,null,287607,null,8362,null,86147,null,4953,null,50381,null,3665,null,13111,null,1995,null,6755,null,1402,null,30515,null,2537,null,35766,null,2862,null,201460,null,6813,null,119847,null,5080,null,20417,null,2269,null,13542,null,2279,null,85888,null,4500,null,81613,null,4215,null,0400000US18,Indiana,18
798262,null,8113,null,61180,null,3975,null,20689,null,1889,null,13038,null,1691,null,3035,null,797,null,4763,null,993,null,5240,null,1112,null,7651,null,1043,null,40491,null,3385,null,6299,null,1425,null,5174,null,1198,null,1819,null,718,null,1188,null,637,null,2167,null,710,null,1125,null,588,null,34192,null,3013,null,32253,null,2943,null,10244,null,1862,null,8593,null,1545,null,13416,null,1850,null,1939,null,588,null,737082,null,7320,null,615652,null,7776,null,244236,null,5041,null,47659,null,3253,null,49851,null,2800,null,146726,null,4545,null,371416,null,6042,null,121430,null,4191,null,41666,null,3046,null,25771,null,2542,null,7102,null,1333,null,2455,null,783,null,16214,null,2121,null,15895,null,1736,null,79764,null,3272,null,51848,null,2801,null,9322,null,1619,null,5765,null,1128,null,36761,null,2375,null,27916,null,2290,null,0400000US19,Iowa,19
722181,null,7254,null,64861,null,3723,null,22406,null,2140,null,15223,null,1807,null,2835,null,784,null,6363,null,1359,null,6025,null,1133,null,7183,null,1044,null,42455,null,3121,null,7363,null,1448,null,6093,null,1298,null,2014,null,872,null,1347,null,548,null,2732,null,894,null,1270,null,559,null,35092,null,2708,null,31985,null,2636,null,8194,null,1548,null,11371,null,1762,null,12420,null,1782,null,3107,null,971,null,657320,null,7464,null,535242,null,6802,null,228656,null,5259,null,40281,null,2901,null,47282,null,2967,null,141093,null,4109,null,306586,null,5529,null,122078,null,4939,null,41295,null,2835,null,26108,null,2609,null,6421,null,1347,null,3521,null,1143,null,16166,null,1998,null,15187,null,1858,null,80783,null,3849,null,50601,null,3172,null,9818,null,1705,null,6888,null,1221,null,33895,null,2606,null,30182,null,2416,null,0400000US20,Kansas,20
1146621,null,11765,null,164977,null,6536,null,62709,null,4360,null,37765,null,3645,null,7902,null,1681,null,12134,null,1795,null,17729,null,2516,null,24944,null,2211,null,102268,null,5046,null,14760,null,2054,null,11153,null,1949,null,2955,null,1027,null,2184,null,987,null,6014,null,1282,null,3607,null,909,null,87508,null,4843,null,77814,null,4753,null,17744,null,2461,null,20000,null,2634,null,40070,null,3492,null,9694,null,1529,null,981644,null,10597,null,792967,null,11598,null,329793,null,8544,null,63538,null,3444,null,61999,null,3694,null,204256,null,6438,null,463174,null,8377,null,188677,null,7046,null,54476,null,3738,null,28102,null,2890,null,7197,null,1364,null,2683,null,866,null,18222,null,2413,null,26374,null,2552,null,134201,null,5653,null,80334,null,5145,null,14050,null,1886,null,10270,null,2169,null,56014,null,3609,null,53867,null,3861,null,0400000US21,Kentucky,21
1128899,null,12816,null,149644,null,6791,null,36994,null,3053,null,20521,null,2419,null,2639,null,672,null,7933,null,1564,null,9949,null,1663,null,16473,null,2060,null,112650,null,6016,null,10697,null,1790,null,7845,null,1456,null,2297,null,875,null,1818,null,749,null,3730,null,1026,null,2852,null,911,null,101953,null,5828,null,86618,null,5174,null,18795,null,2694,null,24340,null,2885,null,43483,null,3815,null,15335,null,2335,null,979255,null,11421,null,737017,null,10693,null,323767,null,8173,null,58872,null,4878,null,65120,null,4406,null,199775,null,5856,null,413250,null,7450,null,242238,null,7610,null,67076,null,4023,null,37283,null,3260,null,9301,null,1757,null,4117,null,1179,null,23865,null,2499,null,29793,null,2908,null,175162,null,6398,null,104581,null,5486,null,16948,null,2537,null,13218,null,2486,null,74415,null,4488,null,70581,null,3872,null,0400000US22,Louisiana,22
347561,null,5549,null,28937,null,2543,null,10257,null,1377,null,5608,null,1097,null,1208,null,454,null,1947,null,755,null,2453,null,603,null,4649,null,869,null,18680,null,2088,null,3718,null,837,null,3220,null,826,null,764,null,499,null,185,null,200,null,2271,null,702,null,498,null,273,null,14962,null,1970,null,13406,null,1787,null,3302,null,942,null,2312,null,734,null,7792,null,1432,null,1556,null,505,null,318624,null,5723,null,260886,null,4738,null,92802,null,3354,null,15645,null,1709,null,15468,null,1616,null,61689,null,2603,null,168084,null,3910,null,57738,null,3391,null,17340,null,1721,null,10035,null,1411,null,3089,null,987,null,1291,null,548,null,5655,null,1090,null,7305,null,1092,null,40398,null,3028,null,25081,null,2526,null,4025,null,1204,null,2094,null,696,null,18962,null,2064,null,15317,null,1585,null,0400000US23,Maine,23
1391688,null,11881,null,85358,null,5051,null,23552,null,2560,null,12638,null,1804,null,3032,null,913,null,4857,null,1201,null,4749,null,1073,null,10914,null,1710,null,61806,null,4083,null,8390,null,1732,null,6679,null,1554,null,2427,null,1013,null,1439,null,651,null,2813,null,994,null,1711,null,795,null,53416,null,3838,null,48506,null,3598,null,11637,null,2168,null,13149,null,2067,null,23720,null,2543,null,4910,null,1289,null,1306330,null,11281,null,988605,null,11687,null,446506,null,8529,null,91118,null,4431,null,86490,null,4560,null,268898,null,7049,null,542099,null,8596,null,317725,null,8887,null,81515,null,5040,null,44842,null,3926,null,13043,null,1866,null,4903,null,1423,null,26896,null,2989,null,36673,null,3063,null,236210,null,6583,null,147190,null,5992,null,20969,null,2230,null,18672,null,2203,null,107549,null,5459,null,89020,null,4366,null,0400000US24,Maryland,24
1557057,null,14586,null,108611,null,5573,null,31035,null,2764,null,15509,null,1870,null,3601,null,1229,null,4911,null,1362,null,6997,null,1262,null,15526,null,2041,null,77576,null,4989,null,11346,null,1914,null,8422,null,1538,null,1404,null,667,null,1997,null,814,null,5021,null,1301,null,2924,null,1036,null,66230,null,4308,null,57226,null,3949,null,10872,null,1878,null,16198,null,2276,null,30156,null,2698,null,9004,null,1487,null,1448446,null,13792,null,1137475,null,12395,null,512801,null,9237,null,101840,null,4298,null,85429,null,4146,null,325532,null,8261,null,624674,null,9460,null,310971,null,8597,null,87310,null,5203,null,39057,null,3399,null,8607,null,1640,null,5230,null,1491,null,25220,null,2383,null,48253,null,3657,null,223661,null,7132,null,122354,null,5775,null,18643,null,2253,null,12502,null,1943,null,91209,null,5099,null,101307,null,4373,null,0400000US25,Massachusetts,25
2523758,null,15653,null,292116,null,8264,null,101342,null,5570,null,66250,null,4223,null,11599,null,1789,null,23251,null,2966,null,31400,null,2816,null,35092,null,2808,null,190774,null,7336,null,32429,null,3343,null,25342,null,3159,null,7804,null,1808,null,4600,null,1271,null,12938,null,1821,null,7087,null,1226,null,158345,null,6398,null,137589,null,6211,null,29430,null,2727,null,35001,null,2931,null,73158,null,4930,null,20756,null,2553,null,2231642,null,15674,null,1777042,null,14727,null,731963,null,11438,null,128925,null,4886,null,139567,null,6374,null,463471,null,7413,null,1045079,null,9697,null,454600,null,8577,null,134292,null,5803,null,70349,null,4609,null,16384,null,2233,null,6547,null,1328,null,47418,null,3565,null,63943,null,3842,null,320308,null,7168,null,184685,null,5703,null,25494,null,2759,null,21984,null,2212,null,137207,null,5770,null,135623,null,4395,null,0400000US26,Michigan,26
1349167,null,10514,null,94915,null,4456,null,35213,null,2973,null,22019,null,2089,null,3104,null,828,null,9586,null,1586,null,9329,null,1226,null,13194,null,1683,null,59702,null,3792,null,10947,null,1702,null,8637,null,1521,null,2694,null,809,null,2578,null,966,null,3365,null,902,null,2310,null,704,null,48755,null,3477,null,44759,null,3182,null,12543,null,1747,null,10285,null,1599,null,21931,null,2152,null,3996,null,1008,null,1254252,null,10299,null,1041481,null,9884,null,446257,null,6022,null,95872,null,4012,null,88352,null,3620,null,262033,null,4325,null,595224,null,6839,null,212771,null,6592,null,69479,null,3712,null,39642,null,3114,null,9654,null,1544,null,4811,null,1036,null,25177,null,2662,null,29837,null,2201,null,143292,null,5310,null,89979,null,4059,null,16260,null,2090,null,10043,null,1526,null,63676,null,3772,null,53313,null,3228,null,0400000US27,Minnesota,27
754131,null,10408,null,130544,null,5589,null,35111,null,3000,null,19609,null,2222,null,3093,null,939,null,6330,null,1408,null,10186,null,1647,null,15502,null,1976,null,95433,null,5752,null,13138,null,2109,null,9834,null,1722,null,2483,null,859,null,1587,null,670,null,5764,null,1389,null,3304,null,1041,null,82295,null,5233,null,71393,null,4664,null,13422,null,2155,null,22009,null,2812,null,35962,null,3533,null,10902,null,1528,null,623587,null,10341,null,471416,null,9998,null,198188,null,6304,null,39631,null,3657,null,38449,null,3127,null,120108,null,4687,null,273228,null,6071,null,152171,null,6531,null,41253,null,3870,null,23519,null,3074,null,7595,null,2151,null,2527,null,1061,null,13397,null,2141,null,17734,null,2513,null,110918,null,5183,null,67271,null,4349,null,11235,null,1874,null,10701,null,2153,null,45335,null,3277,null,43647,null,3081,null,0400000US28,Mississippi,28
1543375,null,10732,null,168472,null,6261,null,52405,null,3632,null,33739,null,2819,null,5879,null,1447,null,11621,null,1608,null,16239,null,2404,null,18666,null,1924,null,116067,null,5060,null,20124,null,2631,null,15261,null,2234,null,4291,null,1146,null,3050,null,1025,null,7920,null,1742,null,4863,null,1334,null,95943,null,4447,null,87127,null,4472,null,22657,null,2754,null,23633,null,2581,null,40837,null,3229,null,8816,null,1349,null,1374903,null,10549,null,1100491,null,10917,null,444650,null,9236,null,85037,null,4641,null,86138,null,3790,null,273475,null,6937,null,655841,null,7739,null,274412,null,8547,null,77778,null,4667,null,44783,null,3838,null,10440,null,1744,null,6740,null,1375,null,27603,null,3298,null,32995,null,2960,null,196634,null,6558,null,119420,null,5415,null,21346,null,2425,null,16420,null,2059,null,81654,null,4818,null,77214,null,3907,null,0400000US29,Missouri,29
235940,null,5112,null,23429,null,2087,null,8916,null,1071,null,5378,null,916,null,1641,null,685,null,1312,null,517,null,2425,null,631,null,3538,null,691,null,14513,null,2071,null,3435,null,1079,null,3083,null,1089,null,1066,null,562,null,865,null,616,null,1152,null,589,null,352,null,289,null,11078,null,1821,null,10138,null,1809,null,2275,null,837,null,3076,null,1052,null,4787,null,1101,null,940,null,477,null,212511,null,5143,null,179050,null,5420,null,63588,null,3766,null,11677,null,1644,null,11737,null,1846,null,40174,null,2712,null,115462,null,3878,null,33461,null,2528,null,11148,null,1846,null,6144,null,1232,null,1403,null,677,null,436,null,302,null,4305,null,1074,null,5004,null,1275,null,22313,null,1969,null,13473,null,1727,null,2254,null,621,null,1127,null,469,null,10092,null,1554,null,8840,null,1205,null,0400000US30,Montana,30
