B11004_001E,B11004_001EA,B11004_001M,B11004_001MA,B11004_002E,B11004_002EA,B11004_002M,B11004_002MA,B11004_003E,B11004_003EA,B11004_003M,B11004_003MA,B11004_004E,B11004_004EA,B11004_004M,B11004_004MA,B11004_005E,B11004_005EA,B11004_005M,B11004_005MA,B11004_006E,B11004_006EA,B11004_006M,B11004_006MA,B11004_007E,B11004_007EA,B11004_007M,B11004_007MA,B11004_008E,B11004_008EA,B11004_008M,B11004_008MA,B11004_009E,B11004_009EA,B11004_009M,B11004_009MA,B11004_010E,B11004_010EA,B11004_010M,B11004_010MA,B11004_011E,B11004_011EA,B11004_011M,B11004_011MA,B11004_012E,B11004_012EA,B11004_012M,B11004_012MA,B11004_013E,B11004_013EA,B11004_013M,B11004_013MA,B11004_014E,B11004_014EA,B11004_014M,B11004_014MA,B11004_015E,B11004_015EA,B11004_015M,B11004_015MA,B11004_016E,B11004_016EA,B11004_016M,B11004_016MA,B11004_017E,B11004_017EA,B11004_017M,B11004_017MA,B11004_018E,B11004_018EA,B11004_018M,B11004_018MA,B11004_019E,B11004_019EA,B11004_019M,B11004_019MA,B11004_020E,B11004_020EA,B11004_020M,B11004_020MA,GEO_ID,NAME,state
397214,null,6069,null,321795,null,6448,null,148873,null,4474,null,37053,null,2649,null,38656,null,2703,null,73164,null,3404,null,172922,null,4334,null,75419,null,3953,null,23644,null,2552,null,15741,null,2046,null,4264,null,1296,null,3044,null,1061,null,8433,null,1450,null,7903,null,1630,null,51775,null,3033,null,38470,null,2635,null,8232,null,1646,null,6706,null,1231,null,23532,null,2336,null,13305,null,1689,null,0400000US16,Idaho,16
3120138,null,16955,null,2310026,null,17011,null,1063835,null,12084,null,243078,null,6409,null,240290,null,6844,null,580467,null,9595,null,1246191,null,11355,null,810112,null,11446,null,214763,null,6538,null,122147,null,5626,null,36525,null,3433,null,22681,null,3099,null,62941,null,4134,null,92616,null,4618,null,595349,null,11505,null,397339,null,9476,null,86392,null,4414,null,85234,null,4951,null,225713,null,6599,null,198010,null,6271,null,0400000US17,Illinois,17
1657555,null,11425,null,1251350,null,11982,null,540136,null,8340,null,129009,null,5159,null,118449,null,4838,null,292678,null,6927,null,711214,null,8655,null,406205,null,9448,null,105842,null,5300,null,67225,null,4405,null,21432,null,2803,null,10984,null,1784,null,34809,null,2840,null,38617,null,2970,null,300363,null,7833,null,208842,null,6957,null,53203,null,4065,null,40656,null,3773,null,114983,null,5202,null,91521,null,4439,null,0400000US18,Indiana,18
798262,null,8113,null,636341,null,7911,null,257274,null,5219,null,61057,null,3482,null,58105,null,3250,null,138112,null,4504,null,379067,null,6039,null,161921,null,5470,null,47965,null,3291,null,30945,null,2720,null,10587,null,1580,null,3992,null,1167,null,16366,null,2053,null,17020,null,1921,null,113956,null,4551,null,84101,null,4008,null,23235,null,2512,null,14479,null,1902,null,46387,null,2698,null,29855,null,2403,null,0400000US19,Iowa,19
722181,null,7254,null,557648,null,6850,null,243879,null,5200,null,51798,null,3309,null,57013,null,3226,null,135068,null,4105,null,313769,null,5480,null,164533,null,5496,null,48658,null,3247,null,32201,null,2970,null,10318,null,1814,null,5099,null,1180,null,16784,null,1980,null,16457,null,1969,null,115875,null,4488,null,82586,null,3912,null,21935,null,2040,null,18273,null,2075,null,42378,null,3095,null,33289,null,2714,null,0400000US20,Kansas,20
1146621,null,11765,null,855676,null,11892,null,367558,null,8607,null,87642,null,4290,null,78494,null,3789,null,201422,null,6467,null,488118,null,8468,null,290945,null,8918,null,69236,null,4113,null,39255,null,3433,null,11468,null,1689,null,5051,null,1193,null,22736,null,2703,null,29981,null,2803,null,221709,null,7503,null,158148,null,6904,null,37923,null,3447,null,32286,null,3271,null,87939,null,4997,null,63561,null,4061,null,0400000US21,Kentucky,21
1128899,null,12816,null,774011,null,11523,null,344288,null,8702,null,76408,null,5249,null,78599,null,4438,null,189281,null,5973,null,429723,null,7902,null,354888,null,8444,null,77773,null,4355,null,45128,null,3467,null,13844,null,2246,null,7752,null,1394,null,23532,null,2441,null,32645,null,3124,null,277115,null,6848,null,191199,null,6013,null,44368,null,3537,null,40015,null,3927,null,106816,null,5674,null,85916,null,4766,null,0400000US22,Louisiana,22
347561,null,5549,null,271143,null,4705,null,98410,null,3371,null,21136,null,1974,null,19071,null,1970,null,58203,null,2605,null,172733,null,4093,null,76418,null,3366,null,21058,null,2065,null,13255,null,1635,null,4400,null,1199,null,1365,null,565,null,7490,null,1323,null,7803,null,1133,null,55360,null,2942,null,38487,null,2607,null,8360,null,1570,null,5045,null,1106,null,25082,null,2030,null,16873,null,1500,null,0400000US23,Maine,23
1391688,null,11881,null,1012157,null,11510,null,459144,null,8786,null,113343,null,5323,null,94253,null,4325,null,251548,null,6948,null,553013,null,8579,null,379531,null,9357,null,89905,null,5409,null,51521,null,4319,null,17566,null,2327,null,6963,null,1603,null,26992,null,2971,null,38384,null,3201,null,289626,null,7554,null,195696,null,6195,null,41226,null,3293,null,33212,null,3011,null,121258,null,4936,null,93930,null,4702,null,0400000US24,Maryland,24
1557057,null,14586,null,1168510,null,12985,null,528310,null,9548,null,128580,null,5344,null,96743,null,4629,null,302987,null,8057,null,640200,null,9979,null,388547,null,10224,null,98656,null,5725,null,47479,null,3923,null,11411,null,1966,null,7524,null,1705,null,28544,null,2872,null,51177,null,3807,null,289891,null,8279,null,179580,null,6782,null,37895,null,3100,null,31671,null,3434,null,110014,null,5223,null,110311,null,4552,null,0400000US25,Massachusetts,25
2523758,null,15653,null,1878384,null,14682,null,798213,null,11669,null,173809,null,5753,null,171225,null,6954,null,453179,null,8012,null,1080171,null,9411,null,645374,null,10168,null,166721,null,6638,null,95691,null,5432,null,28901,null,3047,null,11416,null,1754,null,55374,null,3730,null,71030,null,3886,null,478653,null,9043,null,322274,null,8176,null,67938,null,4688,null,62999,null,3926,null,191337,null,6947,null,156379,null,4794,null,0400000US26,Michigan,26
1349167,null,10514,null,1076694,null,10166,null,468276,null,6442,null,119056,null,4657,null,101268,null,3889,null,247952,null,4436,null,608418,null,6790,null,272473,null,7539,null,80426,null,4009,null,48279,null,3263,null,14312,null,1675,null,7551,null,1395,null,26416,null,2525,null,32147,null,2306,null,192047,null,6003,null,134738,null,4925,null,33677,null,3181,null,23670,null,1927,null,77391,null,3703,null,57309,null,3474,null,0400000US27,Minnesota,27
754131,null,10408,null,506527,null,10442,null,217797,null,6498,null,51066,null,3824,null,46554,null,3819,null,120177,null,4362,null,288730,null,6513,null,247604,null,8406,null,54391,null,4213,null,33353,null,3325,null,11080,null,2448,null,5443,null,1448,null,16830,null,2326,null,21038,null,2673,null,193213,null,6843,null,138664,null,6163,null,29631,null,2963,null,35308,null,3616,null,73725,null,4429,null,54549,null,3193,null,0400000US28,Mississippi,28
1543375,null,10732,null,1152896,null,11224,null,478389,null,9350,null,109619,null,5303,null,105164,null,4440,null,263606,null,6779,null,674507,null,7640,null,390479,null,8879,null,97902,null,5154,null,60044,null,4002,null,18160,null,2186,null,9990,null,1772,null,31894,null,3066,null,37858,null,3305,null,292577,null,7424,null,206547,null,6375,null,53628,null,3955,null,39731,null,3369,null,113188,null,5604,null,86030,null,4255,null,0400000US29,Missouri,29
235940,null,5112,null,187966,null,5495,null,68966,null,3825,null,15246,null,1864,null,14804,null,2039,null,38916,null,2676,null,119000,null,3843,null,47974,null,3275,null,14583,null,2163,null,9227,null,1607,null,2992,null,948,null,1179,null,682,null,5056,null,1152,null,5356,null,1346,null,33391,null,2614,null,23611,null,2481,null,5980,null,1261,null,4214,null,1110,null,13417,null,1857,null,9780,null,1307,null,0400000US30,Montana,30
457966,null,6887,null,362370,null,6657,null,159086,null,4688,null,42119,null,2910,null,38233,null,2620,null,78734,null,3719,null,203284,null,4898,null,95596,null,4238,null,25601,null,2542,null,14261,null,1876,null,5273,null,1187,null,1787,null,681,null,7201,null,1182,null,11340,null,1697,null,69995,null,3369,null,50302,null,3093,null,13549,null,1974,null,9528,null,1716,null,27225,null,2222,null,19693,null,1940,null,0400000US31,Nebraska,31
632236,null,9999,null,451914,null,8524,null,211133,null,7276,null,49779,null,3710,null,51557,null,4146,null,109797,null,5591,null,240781,null,6647,null,180322,null,6802,null,60347,null,3941,null,34880,null,3101,null,9340,null,1622,null,7755,null,1664,null,17785,null,2279,null,25467,null,2858,null,119975,null,5939,null,82010,null,5332,null,18673,null,2790,null,15347,null,2258,null,47990,null,3883,null,37965,null,2932,null,0400000US32,Nevada,32
336491,null,4797,null,270926,null,5164,null,112367,null,4280,null,23712,null,2226,null,19827,null,2220,null,68828,null,3380,null,158559,null,3605,null,65565,null,3750,null,19764,null,2164,null,11920,null,1768,null,3253,null,967,null,920,null,589,null,7747,null,1361,null,7844,null,1299,null,45801,null,3447,null,32396,null,2766,null,5731,null,1073,null,4939,null,1211,null,21726,null,2379,null,13405,null,1739,null,0400000US33,New Hampshire,33
2172031,null,12552,null,1611504,null,14411,null,759328,null,12274,null,177414,null,6335,null,152111,null,5561,null,429803,null,9450,null,852176,null,11778,null,560527,null,11013,null,147219,null,5642,null,73782,null,4047,null,21254,null,2355,null,10481,null,1825,null,42047,null,3121,null,73437,null,3912,null,413308,null,9328,null,255226,null,8575,null,51796,null,4012,null,45439,null,3490,null,157991,null,5919,null,158082,null,4788,null,0400000US34,New Jersey,34
489296,null,6847,null,347080,null,6454,null,147712,null,5879,null,33209,null,3242,null,38660,null,3442,null,75843,null,4429,null,199368,null,4956,null,142216,null,5633,null,41987,null,3521,null,28314,null,3146,null,9034,null,1734,null,6733,null,1698,null,12547,null,1904,null,13673,null,1632,null,100229,null,4939,null,69416,null,4519,null,13517,null,1983,null,14982,null,1926,null,40917,null,3546,null,30813,null,2641,null,0400000US35,New Mexico,35
4606840,null,20341,null,3214598,null,20179,null,1465220,null,14739,null,344766,null,8854,null,306220,null,7777,null,814234,null,11677,null,1749378,null,15395,null,1392242,null,18170,null,342136,null,11172,null,170785,null,7936,null,44884,null,4026,null,28497,null,3550,null,97404,null,5255,null,171351,null,6524,null,1050106,null,14450,null,652695,null,11472,null,124995,null,5111,null,125089,null,5022,null,402611,null,9989,null,397411,null,10027,null,0400000US36,New York,36
2430277,null,20042,null,1791515,null,15390,null,757194,null,11452,null,189303,null,6831,null,161271,null,6587,null,406620,null,7879,null,1034321,null,11973,null,638762,null,13649,null,158268,null,8016,null,94553,null,6673,null,28369,null,3889,null,16898,null,2524,null,49286,null,4218,null,63715,null,4370,null,480494,null,11700,null,336277,null,10115,null,74369,null,5134,null,67150,null,4485,null,194758,null,7621,null,144217,null,5384,null,0400000US37,North Carolina,37
172152,null,3488,null,140848,null,2674,null,55314,null,2323,null,14503,null,1555,null,11098,null,1143,null,29713,null,1655,null,85534,null,2205,null,31304,null,2103,null,9756,null,1360,null,6010,null,1093,null,1655,null,542,null,1211,null,576,null,3144,null,734,null,3746,null,846,null,21548,null,1671,null,15106,null,1715,null,4803,null,1199,null,2730,null,813,null,7573,null,1361,null,6442,null,1142,null,0400000US38,North Dakota,38
2947214,null,14853,null,2171033,null,16620,null,903105,null,11382,null,200242,null,7034,null,184360,null,6115,null,518503,null,8431,null,1267928,null,14461,null,776181,null,12067,null,190221,null,8504,null,112093,null,6647,null,31111,null,3184,null,16100,null,2265,null,64882,null,4645,null,78128,null,5268,null,585960,null,9604,null,398644,null,8580,null,92348,null,5269,null,81337,null,4358,null,224959,null,5861,null,187316,null,6207,null,0400000US39,Ohio,39
949299,null,9633,null,703320,null,10395,null,303837,null,7320,null,75712,null,3754,null,69922,null,3229,null,158203,null,5678,null,399483,null,6654,null,245979,null,6700,null,70173,null,4168,null,44631,null,3275,null,12855,null,2060,null,6759,null,1135,null,25017,null,2386,null,25542,null,2417,null,175806,null,5291,null,125965,null,5024,null,30632,null,2632,null,25861,null,3019,null,69472,null,4188,null,49841,null,3210,null,0400000US40,Oklahoma,40
956627,null,9956,null,739731,null,12101,null,299724,null,8447,null,68330,null,3991,null,65279,null,4372,null,166115,null,5677,null,440007,null,8413,null,216896,null,6808,null,62607,null,4031,null,36876,null,3351,null,8619,null,1587,null,5470,null,1298,null,22787,null,2908,null,25731,null,2314,null,154289,null,6158,null,104949,null,5192,null,24739,null,2849,null,19122,null,2536,null,61088,null,4412,null,49340,null,3067,null,0400000US41,Oregon,41
3195832,null,16060,null,2414432,null,15513,null,978895,null,9980,null,221639,null,5727,null,189273,null,6589,null,567983,null,7529,null,1435537,null,12634,null,781400,null,11404,null,205662,null,6756,null,113489,null,6120,null,37130,null,3277,null,14018,null,2041,null,62341,null,4443,null,92173,null,4345,null,575738,null,9210,null,368313,null,6841,null,83585,null,4580,null,73367,null,3985,null,211361,null,6010,null,207425,null,7167,null,0400000US42,Pennsylvania,42
257514,null,5605,null,187192,null,5070,null,78353,null,3696,null,18380,null,2223,null,14067,null,1736,null,45906,null,3135,null,108839,null,4222,null,70322,null,4279,null,16933,null,2681,null,9810,null,1987,null,2313,null,803,null,1988,null,937,null,5509,null,1504,null,7123,null,1495,null,53389,null,3356,null,35407,null,2969,null,7050,null,1641,null,6999,null,1247,null,21358,null,2622,null,17982,null,2154,null,0400000US44,Rhode Island,44
1163764,null,13110,null,833306,null,10942,null,331044,null,7235,null,81543,null,4725,null,68251,null,4498,null,181250,null,5436,null,502262,null,8067,null,330458,null,7432,null,75318,null,4823,null,44871,null,4091,null,12734,null,1965,null,5743,null,1505,null,26394,null,3520,null,30447,null,2835,null,255140,null,7230,null,176605,null,6609,null,39436,null,3423,null,37639,null,3883,null,99530,null,5375,null,78535,null,4149,null,0400000US45,South Carolina,45
204649,null,4183,null,162154,null,4157,null,69208,null,2837,null,15098,null,1791,null,16884,null,1575,null,37226,null,2421,null,92946,null,2805,null,42495,null,2700,null,10687,null,1543,null,6697,null,1134,null,1976,null,654,null,807,null,436,null,3914,null,856,null,3990,null,873,null,31808,null,2363,null,24335,null,2174,null,7348,null,1421,null,4642,null,1023,null,12345,null,1445,null,7473,null,1052,null,0400000US46,South Dakota,46
1638789,null,13739,null,1207312,null,12658,null,511238,null,8618,null,126334,null,5713,null,103446,null,5358,null,281458,null,6433,null,696074,null,10494,null,431477,null,10233,null,106764,null,5606,null,63624,null,4496,null,17450,null,2506,null,9898,null,2001,null,36276,null,2987,null,43140,null,3637,null,324713,null,8601,null,222902,null,7596,null,55134,null,3795,null,47434,null,3420,null,120334,null,6106,null,101811,null,4036,null,0400000US47,Tennessee,47
5956367,null,25065,null,4313750,null,24883,null,2176076,null,17922,null,503275,null,11960,null,561763,null,12062,null,1111038,null,14120,null,2137674,null,20622,null,1642617,null,19068,null,434244,null,11030,null,247579,null,8800,null,69642,null,4824,null,45041,null,3706,null,132896,null,6632,null,186665,null,6700,null,1208373,null,16200,null,863481,null,14969,null,192904,null,7674,null,206508,null,7461,null,464069,null,10532,null,344892,null,9056,null,0400000US48,Texas,48
648732,null,7081,null,532818,null,6756,null,289313,null,5839,null,73690,null,4318,null,87519,null,3588,null,128104,null,4499,null,243505,null,5121,null,115914,null,5309,null,34743,null,2890,null,21191,null,2355,null,5189,null,1168,null,3848,null,1058,null,12154,null,1807,null,13552,null,1708,null,81171,null,4524,null,56239,null,3806,null,12808,null,1707,null,11717,null,1830,null,31714,null,2845,null,24932,null,2347,null,0400000US49,Utah,49
159445,null,3177,null,125522,null,3088,null,49493,null,2508,null,11165,null,1267,null,8569,null,1306,null,29759,null,2041,null,76029,null,2280,null,33923,null,2359,null,9863,null,1284,null,6341,null,1050,null,1601,null,502,null,527,null,364,null,4213,null,778,null,3522,null,889,null,24060,null,1953,null,17266,null,1858,null,4297,null,1140,null,3275,null,850,null,9694,null,1416,null,6794,null,962,null,0400000US50,Vermont,50
1987501,null,16748,null,1509508,null,16611,null,673878,null,11940,null,163846,null,6474,null,142925,null,5627,null,367107,null,8242,null,835630,null,12019,null,477993,null,8307,null,123660,null,5652,null,72276,null,4779,null,22577,null,2900,null,10078,null,1663,null,39621,null,3440,null,51384,null,3544,null,354333,null,7596,null,235658,null,7331,null,50430,null,3241,null,39848,null,3293,null,145380,null,5807,null,118675,null,4586,null,0400000US51,Virginia,51
1650519,null,12840,null,1284279,null,12248,null,560400,null,9282,null,140263,null,5850,null,120192,null,5165,null,299945,null,6830,null,723879,null,10520,null,366240,null,8427,null,112193,null,5633,null,68514,null,4143,null,18206,null,2032,null,8566,null,1662,null,41742,null,3313,null,43679,null,3314,null,254047,null,7266,null,178328,null,6748,null,38081,null,3418,null,30258,null,2973,null,109989,null,5459,null,75719,null,3907,null,0400000US53,Washington,53
492279,null,6996,null,377805,null,7318,null,144885,null,5442,null,32833,null,2710,null,26573,null,2328,null,85479,null,4119,null,232920,null,5498,null,114474,null,4149,null,31936,null,2885,null,17515,null,2182,null,4886,null,1301,null,1848,null,766,null,10781,null,1781,null,14421,null,1791,null,82538,null,3896,null,52672,null,3347,null,13664,null,2075,null,9272,null,1578,null,29736,null,2392,null,29866,null,2524,null,0400000US54,West Virginia,54
1476615,null,10171,null,1148612,null,10628,null,472698,null,7713,null,108205,null,4291,null,98475,null,4445,null,266018,null,5792,null,675914,null,6215,null,328003,null,7659,null,97926,null,5333,null,60930,null,5024,null,17205,null,2685,null,8947,null,1621,null,34778,null,3174,null,36996,null,2440,null,230077,null,5851,null,164197,null,5292,null,42601,null,3163,null,30564,null,2689,null,91032,null,3836,null,65880,null,3129,null,0400000US55,Wisconsin,55
143459,null,3621,null,116350,null,3979,null,48525,null,2816,null,13354,null,1531,null,11436,null,1447,null,23735,null,2072,null,67825,null,3191,null,27109,null,2038,null,9636,null,1227,null,6632,null,1122,null,1921,null,678,null,1075,null,504,null,3636,null,805,null,3004,null,768,null,17473,null,1760,null,12422,null,1610,null,3192,null,844,null,1965,null,721,null,7265,null,1416,null,5051,null,1097,null,0400000US56,Wyoming,56
877711,null,8137,null,517026,null,6932,null,211494,null,5647,null,42310,null,2700,null,37488,null,2506,null,131696,null,4654,null,305532,null,5839,null,360685,null,6096,null,69665,null,3421,null,37079,null,2787,null,11234,null,1641,null,6774,null,1287,null,19071,null,2238,null,32586,null,2227,null,291020,null,5422,null,175210,null,5167,null,32941,null,3106,null,35712,null,2787,null,106557,null,4753,null,115810,null,4566,null,0400000US72,Puerto Rico,72
