B24031_001E,B24031_001EA,B24031_001M,B24031_001MA,B24031_002E,B24031_002EA,B24031_002M,B24031_002MA,B24031_003E,B24031_003EA,B24031_003M,B24031_003MA,B24031_004E,B24031_004EA,B24031_004M,B24031_004MA,B24031_005E,B24031_005EA,B24031_005M,B24031_005MA,B24031_006E,B24031_006EA,B24031_006M,B24031_006MA,B24031_007E,B24031_007EA,B24031_007M,B24031_007MA,B24031_008E,B24031_008EA,B24031_008M,B24031_008MA,B24031_009E,B24031_009EA,B24031_009M,B24031_009MA,B24031_010E,B24031_010EA,B24031_010M,B24031_010MA,B24031_011E,B24031_011EA,B24031_011M,B24031_011MA,B24031_012E,B24031_012EA,B24031_012M,B24031_012MA,B24031_013E,B24031_013EA,B24031_013M,B24031_013MA,B24031_014E,B24031_014EA,B24031_014M,B24031_014MA,B24031_015E,B24031_015EA,B24031_015M,B24031_015MA,B24031_016E,B24031_016EA,B24031_016M,B24031_016MA,B24031_017E,B24031_017EA,B24031_017M,B24031_017MA,B24031_018E,B24031_018EA,B24031_018M,B24031_018MA,B24031_019E,B24031_019EA,B24031_019M,B24031_019MA,B24031_020E,B24031_020EA,B24031_020M,B24031_020MA,B24031_021E,B24031_021EA,B24031_021M,B24031_021MA,B24031_022E,B24031_022EA,B24031_022M,B24031_022MA,B24031_023E,B24031_023EA,B24031_023M,B24031_023MA,B24031_024E,B24031_024EA,B24031_024M,B24031_024MA,B24031_025E,B24031_025EA,B24031_025M,B24031_025MA,B24031_026E,B24031_026EA,B24031_026M,B24031_026MA,B24031_027E,B24031_027EA,B24031_027M,B24031_027MA,GEO_ID,NAME,state
28784,null,322,null,29151,null,2367,null,23357,null,2550,null,51546,null,9207,null,28186,null,1352,null,34395,null,1178,null,35360,null,2163,null,19356,null,618,null,40557,null,1571,null,37973,null,1853,null,48713,null,3328,null,35067,null,2780,null,33704,null,1245,null,37205,null,2057,null,27851,null,2648,null,33720,null,1693,null,48384,null,2935,null,24628,null,5860,null,20623,null,1332,null,30407,null,895,null,35349,null,1303,null,28038,null,949,null,10793,null,625,null,12711,null,2860,null,10502,null,615,null,19279,null,832,null,41611,null,1421,null,0400000US01,Alabama,01
35613,null,1075,null,63488,null,7878,null,44063,null,10422,null,80106,null,11947,null,43351,null,3666,null,27752,null,4126,null,43208,null,10030,null,23623,null,2515,null,42496,null,4498,null,40784,null,5596,null,49602,null,6966,null,42807,null,6377,null,38032,null,3272,null,39314,null,4474,null,36306,null,3633,null,41065,null,2620,null,50942,null,6761,null,-666666666,-,0,**,27105,null,8043,null,34323,null,2313,null,33533,null,4627,null,34591,null,2593,null,18195,null,2608,null,26198,null,6325,null,17166,null,2551,null,24210,null,5545,null,51169,null,1384,null,0400000US02,Alaska,02
30689,null,356,null,31141,null,3272,null,22798,null,2127,null,53622,null,2680,null,30927,null,1955,null,41385,null,1463,null,37708,null,1585,null,22590,null,782,null,39082,null,1816,null,35692,null,1897,null,51497,null,3920,null,38685,null,2431,null,38491,null,941,null,40709,null,1092,null,31408,null,1916,null,32388,null,1541,null,48330,null,1714,null,35878,null,11542,null,22119,null,1227,null,32134,null,638,null,32078,null,1127,null,32168,null,769,null,15718,null,581,null,20165,null,2132,null,14755,null,623,null,21159,null,1099,null,43921,null,1557,null,0400000US04,Arizona,04
26416,null,414,null,28240,null,1678,null,23773,null,1492,null,47170,null,9077,null,27055,null,1670,null,30880,null,706,null,34674,null,3388,null,20597,null,845,null,35807,null,2172,null,34859,null,1816,null,41812,null,6101,null,31584,null,2621,null,30018,null,1158,null,32024,null,1207,null,22798,null,3092,null,26577,null,1893,null,37285,null,4225,null,68246,null,11658,null,18376,null,1926,null,27051,null,1077,null,30548,null,1217,null,25126,null,932,null,11588,null,752,null,14710,null,2506,null,11167,null,814,null,19999,null,2009,null,34173,null,1574,null,0400000US05,Arkansas,05
33492,null,234,null,19303,null,408,null,18440,null,378,null,60739,null,3700,null,34858,null,661,null,41221,null,694,null,37850,null,655,null,22419,null,382,null,42204,null,755,null,38242,null,714,null,71094,null,1978,null,53443,null,2091,null,43535,null,786,null,49189,null,571,null,34729,null,1352,null,41490,null,545,null,60722,null,804,null,58931,null,16277,null,23003,null,435,null,35927,null,427,null,38247,null,533,null,34444,null,482,null,17305,null,285,null,23401,null,648,null,15614,null,293,null,21244,null,618,null,57235,null,1022,null,0400000US06,California,06
33045,null,401,null,36587,null,3798,null,21581,null,2664,null,69116,null,6027,null,34007,null,1484,null,46911,null,1770,null,42306,null,2042,null,22576,null,802,null,40876,null,1755,null,37708,null,2197,null,54114,null,5640,null,47984,null,2068,null,41309,null,1228,null,45009,null,2476,null,34355,null,3032,null,43519,null,1844,null,58317,null,1908,null,51620,null,31321,null,23001,null,1287,null,32065,null,635,null,32019,null,1231,null,32096,null,848,null,14723,null,615,null,18447,null,3566,null,14127,null,677,null,23044,null,1369,null,51251,null,1692,null,0400000US08,Colorado,08
39717,null,446,null,34009,null,5174,null,30122,null,10466,null,57320,null,13147,null,40432,null,1669,null,52966,null,1920,null,50246,null,1964,null,22503,null,1223,null,47952,null,1903,null,42945,null,2850,null,70281,null,4271,null,47055,null,3956,null,61344,null,2475,null,67869,null,2482,null,38872,null,3193,null,49086,null,1773,null,64556,null,2691,null,88678,null,56066,null,29807,null,2090,null,37399,null,934,null,40430,null,1840,null,36115,null,1089,null,18072,null,1047,null,24696,null,2879,null,16055,null,1197,null,24009,null,1698,null,60251,null,2666,null,0400000US09,Connecticut,09
33239,null,1209,null,27999,null,9915,null,27081,null,6678,null,42723,null,23870,null,38650,null,1784,null,52364,null,3427,null,44897,null,8393,null,21011,null,1367,null,49719,null,3896,null,47588,null,8357,null,68051,null,14553,null,33933,null,9037,null,44921,null,2829,null,47377,null,2939,null,29507,null,9428,null,36139,null,3578,null,51414,null,6368,null,51616,null,50131,null,21890,null,4714,null,34893,null,1898,null,34411,null,3163,null,35166,null,2360,null,14494,null,1226,null,22983,null,4767,null,13371,null,1258,null,23056,null,3011,null,43910,null,3229,null,0400000US10,Delaware,10
47639,null,1238,null,23542,null,70171,null,22694,null,16535,null,-666666666,-,0,**,33995,null,3820,null,90147,null,41390,null,40025,null,16618,null,19750,null,2972,null,38732,null,4735,null,38331,null,4940,null,57569,null,34121,null,68336,null,6677,null,61742,null,8117,null,71716,null,6266,null,42185,null,12744,null,65359,null,4941,null,74303,null,5621,null,64680,null,18901,null,25828,null,3065,null,39105,null,3642,null,44064,null,4946,null,33800,null,1621,null,23369,null,2148,null,35075,null,3327,null,21337,null,2361,null,43728,null,6653,null,65236,null,5525,null,0400000US11,District of Columbia,11
28575,null,165,null,19313,null,1692,null,17647,null,1576,null,44815,null,6942,null,28925,null,528,null,35839,null,1278,null,35296,null,1132,null,20913,null,465,null,37661,null,897,null,35316,null,1083,null,49150,null,1276,null,37648,null,1462,null,35544,null,768,null,39311,null,729,null,28699,null,1071,null,31634,null,602,null,44224,null,1315,null,62165,null,18255,null,22849,null,553,null,31472,null,431,null,35069,null,706,null,29871,null,442,null,16281,null,371,null,20398,null,953,null,15058,null,398,null,19559,null,439,null,41729,null,714,null,0400000US12,Florida,12
30349,null,300,null,23041,null,2151,null,20792,null,2607,null,46510,null,3822,null,26355,null,954,null,35783,null,1051,null,37955,null,1327,null,20890,null,704,null,40611,null,780,null,39641,null,940,null,49214,null,3775,null,50457,null,1802,null,40114,null,1382,null,44458,null,1975,null,34063,null,2109,null,37927,null,1167,null,52539,null,1625,null,73271,null,22337,null,21780,null,844,null,31947,null,685,null,35548,null,1220,null,29828,null,701,null,13442,null,595,null,18642,null,1912,null,12778,null,640,null,21497,null,938,null,41269,null,1073,null,0400000US13,Georgia,13
32245,null,629,null,18463,null,1699,null,18565,null,1602,null,16810,null,35689,null,39994,null,2637,null,34814,null,5603,null,35038,null,5032,null,22544,null,1369,null,38380,null,2676,null,37070,null,2492,null,49783,null,6209,null,40189,null,4481,null,38083,null,1687,null,43471,null,3770,null,31930,null,3467,null,34183,null,2732,null,49279,null,3321,null,27128,null,19722,null,23914,null,1830,null,36048,null,1333,null,36901,null,2991,null,35700,null,1475,null,24258,null,893,null,24666,null,3205,null,24128,null,1063,null,24505,null,3334,null,50598,null,1699,null,0400000US15,Hawaii,15
26218,null,665,null,24714,null,3177,null,23465,null,2271,null,48680,null,15797,null,30332,null,1779,null,33976,null,1877,null,33301,null,6089,null,21251,null,968,null,35468,null,2881,null,32954,null,3639,null,48297,null,8133,null,26067,null,2771,null,30084,null,1826,null,32259,null,2481,null,26237,null,4615,null,29142,null,1739,null,41509,null,3526,null,23090,null,5356,null,21122,null,1335,null,24750,null,1238,null,27621,null,2481,null,23796,null,1235,null,9780,null,699,null,11047,null,2077,null,9561,null,731,null,20504,null,1807,null,39947,null,2277,null,0400000US16,Idaho,16
33175,null,259,null,32278,null,3039,null,29310,null,1879,null,46954,null,5760,null,39563,null,877,null,40269,null,670,null,40859,null,1326,null,20295,null,520,null,41483,null,829,null,39492,null,859,null,67614,null,3261,null,43652,null,2889,null,45232,null,1441,null,49253,null,827,null,35212,null,1456,null,40733,null,911,null,54910,null,1697,null,65642,null,7639,null,23070,null,711,null,32251,null,442,null,35968,null,864,null,30089,null,548,null,14211,null,471,null,17742,null,1409,null,13736,null,476,null,22974,null,811,null,53347,null,1518,null,0400000US17,Illinois,17
29832,null,248,null,33285,null,2769,null,28583,null,2762,null,47063,null,3965,null,34027,null,1146,null,39028,null,616,null,37835,null,1406,null,19465,null,612,null,39274,null,996,null,36919,null,1514,null,51577,null,4873,null,32186,null,1882,null,36167,null,1251,null,38039,null,1096,null,29836,null,1471,null,31352,null,991,null,42435,null,1925,null,51875,null,14851,null,21815,null,1017,null,29070,null,587,null,30141,null,996,null,28554,null,608,null,11465,null,502,null,15236,null,2182,null,10866,null,504,null,20382,null,1242,null,39704,null,1168,null,0400000US18,Indiana,18
29407,null,309,null,28808,null,1076,null,28270,null,1064,null,44184,null,11120,null,34011,null,1588,null,36139,null,647,null,36700,null,1077,null,20213,null,735,null,42736,null,1890,null,39708,null,1885,null,58001,null,2644,null,29986,null,2902,null,38314,null,1262,null,39831,null,1268,null,29345,null,2159,null,29404,null,1308,null,39626,null,1948,null,41446,null,35846,null,20832,null,1377,null,26925,null,754,null,29691,null,1471,null,25788,null,654,null,10889,null,600,null,14528,null,2638,null,10358,null,646,null,20090,null,1086,null,46843,null,1889,null,0400000US19,Iowa,19
