B17004_001E,B17004_001EA,B17004_001M,B17004_001MA,B17004_002E,B17004_002EA,B17004_002M,B17004_002MA,B17004_003E,B17004_003EA,B17004_003M,B17004_003MA,B17004_004E,B17004_004EA,B17004_004M,B17004_004MA,B17004_005E,B17004_005EA,B17004_005M,B17004_005MA,B17004_006E,B17004_006EA,B17004_006M,B17004_006MA,B17004_007E,B17004_007EA,B17004_007M,B17004_007MA,B17004_008E,B17004_008EA,B17004_008M,B17004_008MA,B17004_009E,B17004_009EA,B17004_009M,B17004_009MA,B17004_010E,B17004_010EA,B17004_010M,B17004_010MA,B17004_011E,B17004_011EA,B17004_011M,B17004_011MA,B17004_012E,B17004_012EA,B17004_012M,B17004_012MA,B17004_013E,B17004_013EA,B17004_013M,B17004_013MA,B17004_014E,B17004_014EA,B17004_014M,B17004_014MA,B17004_015E,B17004_015EA,B17004_015M,B17004_015MA,B17004_016E,B17004_016EA,B17004_016M,B17004_016MA,B17004_017E,B17004_017EA,B17004_017M,B17004_017MA,B17004_018E,B17004_018EA,B17004_018M,B17004_018MA,B17004_019E,B17004_019EA,B17004_019M,B17004_019MA,GEO_ID,NAME,state
2290021,null,2942,null,243650,null,8077,null,101753,null,5348,null,10215,null,1562,null,52021,null,3679,null,39517,null,2896,null,141897,null,5416,null,15225,null,2024,null,63554,null,3735,null,63118,null,3755,null,2046371,null,7854,null,1019669,null,6245,null,600558,null,7488,null,227142,null,5859,null,191969,null,4555,null,1026702,null,5815,null,446443,null,6794,null,296839,null,6011,null,283420,null,5405,null,0400000US19,Iowa,19
2120150,null,2605,null,253220,null,8721,null,108368,null,5416,null,14286,null,1625,null,50644,null,4790,null,43438,null,3029,null,144852,null,5759,null,14498,null,1848,null,63383,null,3676,null,66971,null,3860,null,1866930,null,9201,null,933218,null,5397,null,556862,null,6785,null,205551,null,5943,null,170805,null,3898,null,933712,null,5783,null,399101,null,7262,null,258983,null,6548,null,275628,null,5304,null,0400000US20,Kansas,20
3305175,null,3974,null,548150,null,14006,null,227481,null,8266,null,18607,null,2529,null,82781,null,5228,null,126093,null,6727,null,320669,null,9359,null,19862,null,2650,null,93996,null,5312,null,206811,null,8039,null,2757025,null,14723,null,1365427,null,8668,null,714460,null,10270,null,297174,null,7675,null,353793,null,7528,null,1391598,null,9831,null,542709,null,8443,null,348332,null,8090,null,500557,null,8631,null,0400000US21,Kentucky,21
3387645,null,3727,null,510561,null,15433,null,186005,null,7815,null,15494,null,2242,null,62159,null,5193,null,108352,null,5909,null,324556,null,10991,null,34570,null,3446,null,102142,null,6117,null,187844,null,8179,null,2877084,null,15556,null,1421594,null,9578,null,790772,null,11970,null,300496,null,9450,null,330326,null,7765,null,1455490,null,11581,null,615493,null,10100,null,331183,null,8390,null,508814,null,9122,null,0400000US22,Louisiana,22
1052983,null,1744,null,118216,null,5904,null,49336,null,3413,null,3932,null,1135,null,17830,null,2024,null,27574,null,2430,null,68880,null,3736,null,4441,null,1072,null,25951,null,2457,null,38488,null,2890,null,934767,null,6125,null,459579,null,3873,null,235264,null,5488,null,118081,null,4536,null,106234,null,3646,null,475188,null,4195,null,182743,null,5611,null,142816,null,4347,null,149629,null,3701,null,0400000US23,Maine,23
4389608,null,4001,null,366868,null,11958,null,151402,null,7208,null,11292,null,1671,null,53890,null,5068,null,86220,null,5753,null,215466,null,8026,null,15425,null,2039,null,72371,null,5165,null,127670,null,6389,null,4022740,null,12212,null,1932583,null,7821,null,1139432,null,10762,null,416598,null,9056,null,376553,null,7898,null,2090157,null,8410,null,944131,null,10634,null,547220,null,11481,null,598806,null,10342,null,0400000US24,Maryland,24
5116953,null,4297,null,488810,null,15393,null,200253,null,8729,null,11148,null,2081,null,72491,null,4642,null,116614,null,6817,null,288557,null,10603,null,8885,null,1604,null,97248,null,6366,null,182424,null,7746,null,4628143,null,15827,null,2256504,null,9807,null,1251049,null,12024,null,551987,null,10782,null,453468,null,8782,null,2371639,null,10775,null,943915,null,10989,null,740446,null,12605,null,687278,null,9628,null,0400000US25,Massachusetts,25
7707999,null,5026,null,1108551,null,21798,null,478388,null,11434,null,35625,null,3249,null,179871,null,6477,null,262892,null,9401,null,630163,null,14325,null,38956,null,3186,null,224200,null,7033,null,367007,null,11634,null,6599448,null,23050,null,3246971,null,12132,null,1491254,null,12171,null,857221,null,13529,null,898496,null,11449,null,3352477,null,15544,null,1150738,null,13008,null,991637,null,13834,null,1210102,null,12529,null,0400000US26,Michigan,26
4036744,null,3294,null,406992,null,12509,null,178260,null,7434,null,17376,null,1942,null,80142,null,5405,null,80742,null,4621,null,228732,null,8414,null,14424,null,2030,null,97057,null,5317,null,117251,null,5593,null,3629752,null,12625,null,1814819,null,8796,null,1018405,null,8653,null,470081,null,8792,null,326333,null,6446,null,1814933,null,8773,null,756199,null,8498,null,578199,null,8355,null,480535,null,7083,null,0400000US27,Minnesota,27
2182077,null,3463,null,414838,null,11492,null,162039,null,6109,null,17391,null,2285,null,45638,null,3956,null,99010,null,5127,null,252799,null,8017,null,25220,null,2761,null,70751,null,5454,null,156828,null,6463,null,1767239,null,12630,null,868853,null,8231,null,462086,null,7738,null,173996,null,6865,null,232771,null,7542,null,898386,null,9309,null,368438,null,7627,null,198359,null,6730,null,331589,null,8446,null,0400000US28,Mississippi,28
4574087,null,4621,null,586743,null,15499,null,238184,null,9525,null,23667,null,2553,null,94270,null,5498,null,120247,null,6333,null,348559,null,10101,null,27579,null,2838,null,130337,null,7078,null,190643,null,7114,null,3987344,null,16238,null,1958592,null,11227,null,1059133,null,11041,null,451008,null,10949,null,448451,null,8179,null,2028752,null,10362,null,847011,null,9581,null,531964,null,10304,null,649777,null,10129,null,0400000US29,Missouri,29
755840,null,2206,null,100908,null,6382,null,42939,null,3468,null,4926,null,1161,null,20235,null,3042,null,17778,null,2093,null,57969,null,4477,null,6447,null,1684,null,22871,null,2734,null,28651,null,2830,null,654932,null,6148,null,329104,null,3571,null,164674,null,4026,null,91949,null,4189,null,72481,null,3289,null,325828,null,4440,null,126269,null,3716,null,102775,null,4397,null,96784,null,3441,null,0400000US30,Montana,30
1350775,null,2367,null,155351,null,7419,null,65001,null,4121,null,9510,null,1508,null,31796,null,2942,null,23695,null,2763,null,90350,null,5229,null,11654,null,2067,null,40978,null,4273,null,37718,null,3024,null,1195424,null,7871,null,600259,null,4501,null,368988,null,5712,null,129216,null,4138,null,102055,null,3565,null,595165,null,6034,null,267489,null,6286,null,168568,null,5505,null,159108,null,3958,null,0400000US31,Nebraska,31
2010264,null,3069,null,215951,null,10704,null,92310,null,6278,null,10878,null,1930,null,37632,null,4160,null,43800,null,4521,null,123641,null,6676,null,7850,null,1743,null,38805,null,3582,null,76986,null,5153,null,1794313,null,10774,null,923975,null,6094,null,509729,null,8591,null,212342,null,7170,null,201904,null,6437,null,870338,null,7228,null,358712,null,8036,null,218952,null,5613,null,292674,null,7898,null,0400000US32,Nevada,32
1038701,null,1779,null,82173,null,5293,null,34467,null,3377,null,2251,null,824,null,14994,null,2635,null,17222,null,2364,null,47706,null,3812,null,1987,null,810,null,18871,null,2173,null,26848,null,3031,null,956528,null,5499,null,475222,null,3826,null,268951,null,5017,null,114063,null,4635,null,92208,null,4556,null,481306,null,3782,null,189440,null,4127,null,159160,null,4820,null,132706,null,3978,null,0400000US33,New Hampshire,33
6742672,null,3942,null,554759,null,17056,null,224966,null,10103,null,21597,null,2908,null,69277,null,5080,null,134092,null,7343,null,329793,null,11215,null,22205,null,2572,null,90721,null,6149,null,216867,null,8900,null,6187913,null,18120,null,3025372,null,10635,null,1728238,null,13099,null,648792,null,12496,null,648342,null,10689,null,3162541,null,12585,null,1242887,null,12271,null,845358,null,12830,null,1074296,null,11170,null,0400000US34,New Jersey,34
1517534,null,5056,null,236249,null,12075,null,102535,null,6645,null,14616,null,2086,null,33943,null,3674,null,53976,null,4564,null,133714,null,7347,null,12841,null,2112,null,40486,null,3585,null,80387,null,5571,null,1281285,null,12313,null,635434,null,7023,null,336589,null,7757,null,138018,null,5912,null,160827,null,4393,null,645851,null,8049,null,262297,null,6700,null,157899,null,6421,null,225655,null,5902,null,0400000US35,New Mexico,35
15181418,null,7551,null,1915882,null,30702,null,802743,null,16773,null,84955,null,4168,null,241697,null,9692,null,476091,null,13471,null,1113139,null,20131,null,71146,null,5213,null,312116,null,9741,null,729877,null,16465,null,13265536,null,31702,null,6442733,null,18849,null,3544854,null,18533,null,1372129,null,17383,null,1525750,null,14650,null,6822803,null,20813,null,2790027,null,19349,null,1706852,null,16555,null,2325924,null,20077,null,0400000US36,New York,36
7098878,null,5478,null,1018562,null,20057,null,418753,null,13464,null,50052,null,4213,null,167579,null,8666,null,201122,null,9408,null,599809,null,12068,null,44232,null,3335,null,206645,null,8116,null,348932,null,9835,null,6080316,null,20709,null,2965334,null,13471,null,1576705,null,15616,null,677587,null,15011,null,711042,null,8621,null,3114982,null,14082,null,1254130,null,17181,null,800551,null,14010,null,1060301,null,12664,null,0400000US37,North Carolina,37
498359,null,1319,null,55723,null,3641,null,21705,null,2173,null,3563,null,1089,null,10316,null,1557,null,7826,null,1243,null,34018,null,2657,null,2019,null,676,null,16509,null,2212,null,15490,null,1698,null,442636,null,3919,null,225014,null,2939,null,137102,null,3056,null,53469,null,2934,null,34443,null,1518,null,217622,null,2961,null,96645,null,3151,null,67039,null,3255,null,53938,null,2277,null,0400000US38,North Dakota,38
8870597,null,5881,null,1179421,null,22208,null,496315,null,13069,null,42151,null,3591,null,189342,null,6877,null,264822,null,10724,null,683106,null,14223,null,45106,null,3765,null,240114,null,8381,null,397886,null,10370,null,7691176,null,23222,null,3763442,null,13286,null,1964718,null,15140,null,891091,null,13769,null,907633,null,11165,null,3927734,null,15479,null,1532621,null,15599,null,1089667,null,14968,null,1305446,null,12495,null,0400000US39,Ohio,39
2759930,null,3735,null,394359,null,11180,null,157033,null,6472,null,23412,null,3005,null,60529,null,4255,null,73092,null,4190,null,237326,null,7784,null,22764,null,2372,null,83346,null,5662,null,131216,null,5688,null,2365571,null,12457,null,1171621,null,7005,null,677999,null,7812,null,235728,null,6143,null,257894,null,5560,null,1193950,null,9210,null,483705,null,8358,null,291097,null,7531,null,419148,null,8252,null,0400000US40,Oklahoma,40
2989576,null,3376,null,385902,null,12410,null,170017,null,8143,null,16964,null,2108,null,72839,null,4778,null,80214,null,5353,null,215885,null,8081,null,16337,null,2095,null,89572,null,5580,null,109976,null,6408,null,2603674,null,12253,null,1287952,null,8706,null,627684,null,10301,null,349498,null,8677,null,310770,null,6020,null,1315722,null,8701,null,455040,null,8868,null,414302,null,8825,null,446380,null,7928,null,0400000US41,Oregon,41
9779295,null,4701,null,1099641,null,20133,null,441068,null,12702,null,39577,null,3342,null,146134,null,6793,null,255357,null,10019,null,658573,null,14791,null,40020,null,3822,null,201574,null,8100,null,416979,null,11602,null,8679654,null,20980,null,4242036,null,13276,null,2284048,null,12947,null,960113,null,13523,null,997875,null,10438,null,4437618,null,17649,null,1719839,null,15979,null,1191494,null,14389,null,1526285,null,14432,null,0400000US42,Pennsylvania,42
818192,null,1695,null,83178,null,6102,null,34848,null,3664,null,2800,null,868,null,11563,null,2000,null,20485,null,2826,null,48330,null,4054,null,2244,null,727,null,14143,null,2241,null,31943,null,3143,null,735014,null,6418,null,357789,null,4228,null,192798,null,5209,null,84697,null,3815,null,80294,null,3332,null,377225,null,4528,null,146491,null,5383,null,113919,null,4945,null,116815,null,4198,null,0400000US44,Rhode Island,44
3474740,null,4720,null,518490,null,14915,null,199536,null,8101,null,20420,null,2703,null,64515,null,5142,null,114601,null,6422,null,318954,null,10566,null,24338,null,2437,null,105541,null,5530,null,189075,null,9181,null,2956250,null,14972,null,1446140,null,9057,null,748176,null,10147,null,324473,null,9646,null,373491,null,7671,null,1510110,null,11093,null,610399,null,8957,null,361141,null,9610,null,538570,null,10128,null,0400000US45,South Carolina,45
612505,null,2203,null,79162,null,5264,null,35538,null,3038,null,5207,null,1435,null,16098,null,2315,null,14233,null,1841,null,43624,null,3479,null,3994,null,935,null,18702,null,2375,null,20928,null,2290,null,533343,null,5851,null,266443,null,3793,null,159422,null,3824,null,61208,null,3761,null,45813,null,2310,null,266900,null,3646,null,126638,null,3659,null,73243,null,4003,null,67019,null,3159,null,0400000US46,South Dakota,46
4845636,null,5042,null,735019,null,16197,null,304907,null,8845,null,28117,null,2911,null,118215,null,6815,null,158575,null,6883,null,430112,null,11309,null,30279,null,2643,null,132464,null,6989,null,267369,null,10078,null,4110617,null,16926,null,2015634,null,8997,null,1061827,null,10897,null,462971,null,9922,null,490836,null,8425,null,2094983,null,12783,null,826140,null,11666,null,529447,null,10138,null,739396,null,10274,null,0400000US47,Tennessee,47
18079195,null,9130,null,2629695,null,35938,null,1103477,null,21955,null,203104,null,7985,null,414342,null,13485,null,486031,null,14943,null,1526218,null,23527,null,152064,null,7101,null,479926,null,12190,null,894228,null,19482,null,15449500,null,38279,null,7754565,null,22873,null,4625665,null,25541,null,1614003,null,21058,null,1514897,null,16448,null,7694935,null,25660,null,3280069,null,21835,null,1832724,null,20772,null,2582142,null,22057,null,0400000US48,Texas,48
1962702,null,3320,null,220856,null,9626,null,98048,null,6041,null,13027,null,1976,null,50912,null,4447,null,34109,null,3569,null,122808,null,6588,null,9316,null,1968,null,56603,null,4566,null,56889,null,3793,null,1741846,null,10487,null,878327,null,6501,null,506262,null,7271,null,223127,null,6863,null,148938,null,4644,null,863519,null,7728,null,295468,null,7253,null,290434,null,8008,null,277617,null,5883,null,0400000US49,Utah,49
492637,null,1313,null,53080,null,3866,null,20910,null,2097,null,2379,null,723,null,9131,null,1541,null,9400,null,1180,null,32170,null,2830,null,1638,null,547,null,13321,null,1815,null,17211,null,1864,null,439557,null,3904,null,218985,null,2515,null,116956,null,2867,null,59373,null,2792,null,42656,null,2096,null,220572,null,3055,null,90109,null,3250,null,70508,null,3018,null,59955,null,2398,null,0400000US50,Vermont,50
6010133,null,5724,null,574955,null,16876,null,227165,null,11003,null,22142,null,3451,null,87657,null,7273,null,117366,null,6770,null,347790,null,10530,null,26459,null,2809,null,124899,null,6749,null,196432,null,7920,null,5435178,null,17278,null,2672356,null,12310,null,1588089,null,14231,null,538006,null,10532,null,546261,null,10009,null,2762822,null,13301,null,1205638,null,12444,null,691729,null,12636,null,865455,null,9466,null,0400000US51,Virginia,51
5166379,null,4489,null,579378,null,14616,null,255081,null,8454,null,22180,null,2370,null,104747,null,6319,null,128154,null,6378,null,324297,null,9709,null,19210,null,2304,null,119360,null,6321,null,185727,null,7900,null,4587001,null,15294,null,2294508,null,9663,null,1218968,null,12146,null,574516,null,11042,null,501024,null,8874,null,2292493,null,10958,null,856254,null,10684,null,690907,null,10801,null,745332,null,11061,null,0400000US53,Washington,53
1440565,null,2661,null,234005,null,8336,null,98596,null,5309,null,9541,null,1800,null,27927,null,2661,null,61128,null,4386,null,135409,null,5228,null,8611,null,1383,null,38925,null,3124,null,87873,null,4240,null,1206560,null,9104,null,599407,null,6149,null,305442,null,6827,null,113226,null,5410,null,180739,null,4555,null,607153,null,5501,null,221144,null,5145,null,131047,null,5069,null,254962,null,5932,null,0400000US54,West Virginia,54
4368867,null,3256,null,489172,null,13207,null,206515,null,7977,null,22614,null,1828,null,97517,null,4843,null,86384,null,5424,null,282657,null,8858,null,22367,null,2338,null,130014,null,6059,null,130276,null,6218,null,3879695,null,13851,null,1939571,null,8530,null,1065799,null,9150,null,485517,null,8089,null,388255,null,5700,null,1940124,null,9685,null,790972,null,9139,null,596633,null,8222,null,552519,null,7224,null,0400000US55,Wisconsin,55
417059,null,2104,null,37943,null,3330,null,15532,null,2220,null,2308,null,1012,null,7329,null,1343,null,5895,null,1326,null,22411,null,2502,null,2436,null,1011,null,10546,null,1642,null,9429,null,1600,null,379116,null,3805,null,195266,null,2604,null,117441,null,3196,null,45505,null,3199,null,32320,null,1975,null,183850,null,2893,null,73389,null,3706,null,57971,null,3612,null,52490,null,2967,null,0400000US56,Wyoming,56
3093886,null,2615,null,1287872,null,19622,null,571078,null,10751,null,60474,null,3643,null,119553,null,6035,null,391051,null,9086,null,716794,null,11821,null,39414,null,3656,null,103091,null,5132,null,574289,null,10918,null,1806014,null,20123,null,881974,null,11771,null,395024,null,8116,null,152060,null,6240,null,334890,null,8793,null,924040,null,12140,null,342598,null,6830,null,134987,null,6198,null,446455,null,8368,null,0400000US72,Puerto Rico,72
