B25098_001E,B25098_001EA,B25098_001M,B25098_001MA,B25098_002E,B25098_002EA,B25098_002M,B25098_002MA,B25098_003E,B25098_003EA,B25098_003M,B25098_003MA,B25098_004E,B25098_004EA,B25098_004M,B25098_004MA,B25098_005E,B25098_005EA,B25098_005M,B25098_005MA,B25098_006E,B25098_006EA,B25098_006M,B25098_006MA,B25098_007E,B25098_007EA,B25098_007M,B25098_007MA,B25098_008E,B25098_008EA,B25098_008M,B25098_008MA,B25098_009E,B25098_009EA,B25098_009M,B25098_009MA,B25098_010E,B25098_010EA,B25098_010M,B25098_010MA,B25098_011E,B25098_011EA,B25098_011M,B25098_011MA,B25098_012E,B25098_012EA,B25098_012M,B25098_012MA,B25098_013E,B25098_013EA,B25098_013M,B25098_013MA,B25098_014E,B25098_014EA,B25098_014M,B25098_014MA,B25098_015E,B25098_015EA,B25098_015M,B25098_015MA,B25098_016E,B25098_016EA,B25098_016M,B25098_016MA,B25098_017E,B25098_017EA,B25098_017M,B25098_017MA,B25098_018E,B25098_018EA,B25098_018M,B25098_018MA,B25098_019E,B25098_019EA,B25098_019M,B25098_019MA,GEO_ID,NAME,state
1285879,null,10656,null,779325,null,11540,null,25177,null,2789,null,77438,null,4524,null,72323,null,4164,null,120294,null,5256,null,176270,null,6727,null,128741,null,4589,null,116177,null,4435,null,62905,null,3786,null,506554,null,9492,null,52556,null,3098,null,135397,null,5633,null,66666,null,3662,null,80515,null,4190,null,80869,null,4583,null,40045,null,2957,null,32310,null,2350,null,18196,null,1890,null,0400000US01,Alabama,01
154337,null,3768,null,104790,null,4016,null,1572,null,623,null,3139,null,581,null,5223,null,1227,null,9460,null,1450,null,19139,null,1824,null,22325,null,2507,null,26544,null,2392,null,17388,null,1974,null,49547,null,2899,null,3244,null,892,null,7249,null,1161,null,4519,null,885,null,6724,null,1109,null,9150,null,1436,null,6410,null,1078,null,7223,null,1124,null,5028,null,876,null,0400000US02,Alaska,02
1526790,null,12373,null,1076371,null,12607,null,30896,null,2465,null,94571,null,5193,null,83909,null,4839,null,148094,null,5406,null,237056,null,7312,null,176240,null,5767,null,194064,null,5855,null,111541,null,5004,null,450419,null,8066,null,40031,null,3064,null,103623,null,4706,null,62479,null,3790,null,76254,null,3757,null,75775,null,4117,null,39527,null,2587,null,29716,null,2406,null,23014,null,2295,null,0400000US04,Arizona,04
742860,null,10442,null,435512,null,8884,null,12205,null,1728,null,50617,null,3448,null,45813,null,3545,null,68315,null,3658,null,105463,null,4694,null,65349,null,3765,null,58900,null,3262,null,28850,null,2490,null,307348,null,6395,null,29337,null,2434,null,82219,null,4165,null,43343,null,2900,null,52533,null,2606,null,50316,null,2914,null,23316,null,2119,null,16649,null,1782,null,9635,null,1163,null,0400000US05,Arkansas,05
6910054,null,26866,null,5226588,null,27593,null,98024,null,3854,null,288602,null,7963,null,276691,null,7762,null,513491,null,10163,null,941449,null,17327,null,855810,null,16150,null,1171212,null,14144,null,1081309,null,13413,null,1683466,null,16569,null,97478,null,4384,null,327285,null,8288,null,203362,null,5508,null,246226,null,7666,null,286213,null,7338,null,177731,null,6233,null,181058,null,5744,null,164113,null,5510,null,0400000US06,California,06
1279955,null,10174,null,971804,null,9735,null,18373,null,1993,null,58102,null,3961,null,56971,null,3555,null,116669,null,6093,null,205313,null,7327,null,172153,null,6224,null,204750,null,6517,null,139473,null,4455,null,308151,null,6700,null,20540,null,2143,null,58081,null,3250,null,36774,null,2545,null,45857,null,3130,null,58715,null,2924,null,33960,null,2286,null,29950,null,2432,null,24274,null,2228,null,0400000US08,Colorado,08
913166,null,7185,null,659299,null,8016,null,8088,null,1475,null,23994,null,2331,null,25220,null,2804,null,57902,null,3701,null,117083,null,4890,null,111006,null,5043,null,164660,null,5445,null,151346,null,4643,null,253867,null,5724,null,8435,null,1303,null,41844,null,2673,null,29785,null,2384,null,35736,null,2512,null,42534,null,2975,null,30805,null,2476,null,33678,null,2526,null,31050,null,2503,null,0400000US09,Connecticut,09
240908,null,4399,null,168711,null,4461,null,2590,null,807,null,9307,null,1469,null,10840,null,1748,null,20242,null,2478,null,39076,null,2818,null,29026,null,2271,null,35715,null,2561,null,21915,null,2330,null,72197,null,2671,null,4670,null,937,null,16361,null,1575,null,9559,null,1120,null,11252,null,1432,null,11194,null,1548,null,7800,null,1124,null,6309,null,983,null,5052,null,878,null,0400000US10,Delaware,10
111618,null,3411,null,87382,null,3517,null,2115,null,704,null,3616,null,965,null,3238,null,779,null,6862,null,1454,null,13041,null,1456,null,11767,null,1433,null,17161,null,2146,null,29582,null,2216,null,24236,null,2203,null,2081,null,772,null,3101,null,794,null,1939,null,823,null,2705,null,639,null,3951,null,903,null,2340,null,738,null,3813,null,863,null,4306,null,826,null,0400000US11,District of Columbia,11
4785064,null,27252,null,3093098,null,23983,null,105574,null,4815,null,315861,null,9857,null,282724,null,8593,null,475941,null,11587,null,675985,null,11544,null,477611,null,10095,null,464902,null,10358,null,294500,null,7539,null,1691966,null,17640,null,141326,null,6149,null,398206,null,8697,null,234871,null,8012,null,276045,null,8522,null,281155,null,8095,null,140881,null,4637,null,120443,null,5208,null,99039,null,4035,null,0400000US12,Florida,12
2325917,null,19632,null,1655875,null,18168,null,49691,null,3706,null,137294,null,6096,null,130377,null,5621,null,228289,null,8400,null,357199,null,8919,null,280114,null,7366,null,278561,null,7225,null,194350,null,6450,null,670042,null,12260,null,62665,null,3920,null,159611,null,6349,null,85303,null,4527,null,106132,null,4760,null,107722,null,5147,null,60017,null,3365,null,51396,null,3442,null,37196,null,2466,null,0400000US13,Georgia,13
252881,null,6432,null,177529,null,5722,null,2953,null,766,null,7835,null,1517,null,7352,null,1325,null,15720,null,2000,null,33031,null,2836,null,33089,null,2310,null,43118,null,2691,null,34431,null,2557,null,75352,null,3378,null,4802,null,1161,null,11023,null,1582,null,8675,null,1292,null,9638,null,1369,null,13084,null,1523,null,10781,null,1464,null,10358,null,1321,null,6991,null,1075,null,0400000US15,Hawaii,15
399498,null,5977,null,278102,null,6572,null,6709,null,1269,null,25838,null,2373,null,26617,null,2285,null,46610,null,2991,null,72858,null,4138,null,47500,null,3465,null,35728,null,2849,null,16242,null,1658,null,121396,null,4260,null,7783,null,1321,null,30226,null,2348,null,17945,null,1888,null,21142,null,2111,null,21029,null,2306,null,10960,null,1154,null,7818,null,1272,null,4493,null,826,null,0400000US16,Idaho,16
