B19125_001E,B19125_001EA,B19125_001M,B19125_001MA,B19125_002E,B19125_002EA,B19125_002M,B19125_002MA,B19125_003E,B19125_003EA,B19125_003M,B19125_003MA,GEO_ID,NAME,state
50779,null,659,null,48096,null,1250,null,52523,null,893,null,0400000US01,Alabama,01
79934,null,2485,null,71540,null,4143,null,87587,null,1978,null,0400000US02,Alaska,02
57855,null,675,null,53049,null,1070,null,60998,null,868,null,0400000US04,Arizona,04
46868,null,846,null,42061,null,1505,null,49559,null,949,null,0400000US05,Arkansas,05
67038,null,377,null,61035,null,550,null,72238,null,460,null,0400000US06,California,06
68943,null,836,null,65994,null,1208,null,71456,null,1365,null,0400000US08,Colorado,08
83069,null,1215,null,83140,null,2218,null,83021,null,1536,null,0400000US09,Connecticut,09
67582,null,2170,null,65432,null,3050,null,69980,null,2765,null,0400000US10,Delaware,10
71208,null,3818,null,46624,null,4290,null,87636,null,6283,null,0400000US11,District of Columbia,11
53509,null,474,null,49803,null,636,null,55819,null,560,null,0400000US12,Florida,12
56176,null,602,null,53742,null,1068,null,57845,null,769,null,0400000US13,Georgia,13
75066,null,1578,null,68873,null,3117,null,79820,null,1969,null,0400000US15,Hawaii,15
51851,null,886,null,49962,null,1710,null,53246,null,1152,null,0400000US16,Idaho,16
66806,null,478,null,63762,null,773,null,68993,null,645,null,0400000US17,Illinois,17
56432,null,584,null,54148,null,935,null,57947,null,719,null,0400000US18,Indiana,18
61156,null,771,null,59259,null,1195,null,62442,null,859,null,0400000US19,Iowa,19
60994,null,915,null,56772,null,1666,null,63790,null,966,null,0400000US20,Kansas,20
49801,null,693,null,47791,null,1270,null,51152,null,915,null,0400000US21,Kentucky,21
53427,null,939,null,51942,null,1501,null,54535,null,1112,null,0400000US22,Louisiana,22
56566,null,1169,null,52807,null,1810,null,59120,null,1732,null,0400000US23,Maine,23
84254,null,913,null,82167,null,1481,null,85901,null,1145,null,0400000US24,Maryland,24
81033,null,946,null,83340,null,1422,null,79293,null,1117,null,0400000US25,Massachusetts,25
56681,null,426,null,55348,null,834,null,57426,null,491,null,0400000US26,Michigan,26
69374,null,521,null,69746,null,962,null,69075,null,651,null,0400000US27,Minnesota,27
45601,null,903,null,42813,null,1304,null,47699,null,1083,null,0400000US28,Mississippi,28
56318,null,639,null,53242,null,1380,null,58328,null,765,null,0400000US29,Missouri,29
55010,null,1352,null,51728,null,2549,null,57317,null,1684,null,0400000US30,Montana,30
60102,null,941,null,58511,null,1747,null,61152,null,1135,null,0400000US31,Nebraska,31
60829,null,1204,null,55808,null,1759,null,65280,null,1486,null,0400000US32,Nevada,32
73856,null,1579,null,74516,null,2141,null,73382,null,1963,null,0400000US33,New Hampshire,33
83381,null,889,null,83742,null,1419,null,83079,null,1112,null,0400000US34,New Jersey,34
51994,null,1153,null,44207,null,1561,null,57515,null,1427,null,0400000US35,New Mexico,35
66891,null,560,null,63562,null,965,null,69030,null,590,null,0400000US36,New York,36
54288,null,568,null,50430,null,943,null,56927,null,725,null,0400000US37,North Carolina,37
63507,null,1455,null,65112,null,2302,null,62127,null,1939,null,0400000US38,North Dakota,38
57360,null,475,null,54984,null,736,null,58921,null,602,null,0400000US39,Ohio,39
52403,null,789,null,48224,null,1306,null,55698,null,830,null,0400000US40,Oklahoma,40
59174,null,787,null,55541,null,1180,null,61604,null,847,null,0400000US41,Oregon,41
62185,null,402,null,62129,null,633,null,62224,null,558,null,0400000US42,Pennsylvania,42
69350,null,2149,null,65681,null,3729,null,71642,null,2454,null,0400000US44,Rhode Island,44
52406,null,726,null,48050,null,1124,null,55227,null,780,null,0400000US45,South Carolina,45
57764,null,1603,null,56619,null,2622,null,58453,null,1882,null,0400000US46,South Dakota,46
51344,null,620,null,49077,null,1047,null,52912,null,672,null,0400000US47,Tennessee,47
56607,null,367,null,51031,null,475,null,61364,null,506,null,0400000US48,Texas,48
62935,null,1011,null,61660,null,1404,null,64224,null,1299,null,0400000US49,Utah,49
63483,null,2036,null,61389,null,2226,null,65248,null,2282,null,0400000US50,Vermont,50
71270,null,554,null,69956,null,987,null,72304,null,863,null,0400000US51,Virginia,51
68360,null,617,null,64206,null,1254,null,71545,null,925,null,0400000US53,Washington,53
47659,null,976,null,47572,null,1741,null,47716,null,1088,null,0400000US54,West Virginia,54
62638,null,577,null,61516,null,923,null,63583,null,749,null,0400000US55,Wisconsin,55
65532,null,2400,null,63513,null,2403,null,66958,null,2583,null,0400000US56,Wyoming,56
21359,null,346,null,19415,null,831,null,22417,null,484,null,0400000US72,Puerto Rico,72
