B20001_001E,B20001_001EA,B20001_001M,B20001_001MA,B20001_002E,B20001_002EA,B20001_002M,B20001_002MA,B20001_003E,B20001_003EA,B20001_003M,B20001_003MA,B20001_004E,B20001_004EA,B20001_004M,B20001_004MA,B20001_005E,B20001_005EA,B20001_005M,B20001_005MA,B20001_006E,B20001_006EA,B20001_006M,B20001_006MA,B20001_007E,B20001_007EA,B20001_007M,B20001_007MA,B20001_008E,B20001_008EA,B20001_008M,B20001_008MA,B20001_009E,B20001_009EA,B20001_009M,B20001_009MA,B20001_010E,B20001_010EA,B20001_010M,B20001_010MA,B20001_011E,B20001_011EA,B20001_011M,B20001_011MA,B20001_012E,B20001_012EA,B20001_012M,B20001_012MA,B20001_013E,B20001_013EA,B20001_013M,B20001_013MA,B20001_014E,B20001_014EA,B20001_014M,B20001_014MA,B20001_015E,B20001_015EA,B20001_015M,B20001_015MA,B20001_016E,B20001_016EA,B20001_016M,B20001_016MA,B20001_017E,B20001_017EA,B20001_017M,B20001_017MA,B20001_018E,B20001_018EA,B20001_018M,B20001_018MA,B20001_019E,B20001_019EA,B20001_019M,B20001_019MA,B20001_020E,B20001_020EA,B20001_020M,B20001_020MA,B20001_021E,B20001_021EA,B20001_021M,B20001_021MA,B20001_022E,B20001_022EA,B20001_022M,B20001_022MA,B20001_023E,B20001_023EA,B20001_023M,B20001_023MA,B20001_024E,B20001_024EA,B20001_024M,B20001_024MA,B20001_025E,B20001_025EA,B20001_025M,B20001_025MA,B20001_026E,B20001_026EA,B20001_026M,B20001_026MA,B20001_027E,B20001_027EA,B20001_027M,B20001_027MA,B20001_028E,B20001_028EA,B20001_028M,B20001_028MA,B20001_029E,B20001_029EA,B20001_029M,B20001_029MA,B20001_030E,B20001_030EA,B20001_030M,B20001_030MA,B20001_031E,B20001_031EA,B20001_031M,B20001_031MA,B20001_032E,B20001_032EA,B20001_032M,B20001_032MA,B20001_033E,B20001_033EA,B20001_033M,B20001_033MA,B20001_034E,B20001_034EA,B20001_034M,B20001_034MA,B20001_035E,B20001_035EA,B20001_035M,B20001_035MA,B20001_036E,B20001_036EA,B20001_036M,B20001_036MA,B20001_037E,B20001_037EA,B20001_037M,B20001_037MA,B20001_038E,B20001_038EA,B20001_038M,B20001_038MA,B20001_039E,B20001_039EA,B20001_039M,B20001_039MA,B20001_040E,B20001_040EA,B20001_040M,B20001_040MA,B20001_041E,B20001_041EA,B20001_041M,B20001_041MA,B20001_042E,B20001_042EA,B20001_042M,B20001_042MA,B20001_043E,B20001_043EA,B20001_043M,B20001_043MA,GEO_ID,NAME,state
2325057,null,13047,null,1220963,null,8810,null,77402,null,4599,null,59351,null,4946,null,40878,null,3848,null,46049,null,3532,null,46304,null,3388,null,43318,null,3796,null,41496,null,4131,null,54338,null,3592,null,45737,null,4245,null,47736,null,3654,null,93702,null,4854,null,79517,null,5408,null,73990,null,4906,null,66896,null,3761,null,61015,null,3624,null,56543,null,3926,null,76031,null,3700,null,50365,null,2976,null,77992,null,3728,null,82303,null,3592,null,1104094,null,11031,null,104179,null,5497,null,78491,null,4935,null,61865,null,4008,null,55167,null,3480,null,61535,null,4372,null,64587,null,4327,null,53550,null,4036,null,67617,null,4352,null,50515,null,3681,null,51800,null,3258,null,84006,null,4634,null,66635,null,4091,null,63207,null,4063,null,55955,null,3675,null,44567,null,2708,null,33501,null,2487,null,40729,null,3157,null,21226,null,1894,null,27267,null,2267,null,17695,null,2020,null,0400000US01,Alabama,01
412218,null,4322,null,224830,null,2863,null,14656,null,1776,null,10976,null,1658,null,6803,null,1112,null,9110,null,1637,null,7157,null,1204,null,5726,null,1363,null,5805,null,1467,null,8468,null,1469,null,6203,null,1301,null,6997,null,1686,null,13380,null,1901,null,12043,null,1911,null,10622,null,1729,null,12949,null,2205,null,11683,null,1574,null,10725,null,1797,null,18001,null,2045,null,13389,null,1691,null,20246,null,2178,null,19891,null,1988,null,187388,null,3271,null,16790,null,1795,null,11513,null,1805,null,9146,null,1649,null,9178,null,1452,null,8876,null,1349,null,7417,null,1368,null,6046,null,1234,null,6318,null,1164,null,7318,null,1373,null,7095,null,1363,null,16131,null,2133,null,12657,null,1878,null,12942,null,2091,null,10966,null,2174,null,9119,null,1500,null,6563,null,1467,null,9646,null,1525,null,7708,null,1403,null,7595,null,1379,null,4364,null,869,null,0400000US02,Alaska,02
3243855,null,18982,null,1766251,null,13145,null,95851,null,5944,null,76715,null,6049,null,61568,null,4725,null,75092,null,5914,null,69180,null,5762,null,66470,null,5529,null,57488,null,5535,null,84510,null,5782,null,64407,null,5325,null,79784,null,6397,null,126825,null,6538,null,108703,null,6875,null,117157,null,6085,null,94191,null,5607,null,85386,null,4864,null,68835,null,4593,null,104369,null,5096,null,74898,null,4122,null,120102,null,5618,null,134720,null,6440,null,1477604,null,13184,null,110875,null,4687,null,87648,null,4321,null,75647,null,4884,null,72071,null,4417,null,78851,null,5390,null,72526,null,4880,null,64389,null,5479,null,75848,null,5501,null,62020,null,3856,null,70126,null,4456,null,118174,null,6188,null,110404,null,6350,null,103861,null,5796,null,78928,null,4836,null,58714,null,3951,null,43394,null,3290,null,61539,null,3777,null,38869,null,3013,null,56552,null,3829,null,37168,null,2889,null,0400000US04,Arizona,04
1436444,null,12221,null,755788,null,6993,null,48362,null,4144,null,37915,null,3671,null,27330,null,2897,null,29504,null,2963,null,31492,null,3273,null,30732,null,2957,null,30414,null,3415,null,38687,null,3534,null,33750,null,3431,null,33616,null,2751,null,63376,null,4574,null,63416,null,4106,null,47350,null,2923,null,36179,null,2769,null,34122,null,3098,null,26856,null,2826,null,39480,null,3151,null,26091,null,2405,null,37771,null,3046,null,39345,null,2623,null,680656,null,7942,null,56650,null,3508,null,49012,null,3939,null,37920,null,3427,null,37351,null,2855,null,45154,null,3024,null,39858,null,3249,null,35641,null,3075,null,40826,null,2847,null,33932,null,3202,null,34867,null,2940,null,58513,null,3786,null,49638,null,3697,null,37792,null,2990,null,28378,null,2594,null,22797,null,2472,null,17225,null,1947,null,21747,null,2100,null,12556,null,1578,null,12554,null,1474,null,8245,null,1346,null,0400000US05,Arkansas,05
18941313,null,34765,null,10341134,null,24371,null,499826,null,11803,null,401729,null,9914,null,344268,null,10571,null,396960,null,11420,null,425060,null,13057,null,405424,null,13436,null,340159,null,11281,null,479428,null,13590,null,362929,null,13564,null,405850,null,11432,null,653163,null,14825,null,543939,null,15867,null,582342,null,12774,null,462309,null,12061,null,466280,null,12015,null,368520,null,11718,null,627104,null,12346,null,490143,null,10823,null,884457,null,15136,null,1201244,null,17508,null,8600179,null,28062,null,612724,null,16174,null,493755,null,12800,null,418309,null,11980,null,471981,null,12590,null,479383,null,13117,null,387870,null,10658,null,336729,null,9890,null,415688,null,9841,null,323902,null,9137,null,341865,null,12132,null,560684,null,11837,null,477978,null,10383,null,493874,null,12142,null,380252,null,8999,null,349417,null,9404,null,275378,null,8031,null,460244,null,12661,null,343977,null,9041,null,549582,null,11649,null,426587,null,8825,null,0400000US06,California,06
2887160,null,12519,null,1562729,null,8724,null,91173,null,4870,null,69407,null,4198,null,53725,null,4496,null,57996,null,4069,null,61720,null,4807,null,52047,null,4388,null,38661,null,3418,null,57448,null,3729,null,50068,null,3989,null,57223,null,4430,null,107098,null,5433,null,86490,null,4863,null,90423,null,5034,null,82512,null,5067,null,78285,null,4060,null,59555,null,3671,null,102212,null,4939,null,78680,null,4339,null,130024,null,5384,null,157982,null,5232,null,1324431,null,8784,null,107103,null,4764,null,84262,null,5195,null,66778,null,4587,null,69657,null,4452,null,76400,null,4466,null,54838,null,4176,null,50543,null,3443,null,58065,null,3970,null,49211,null,3150,null,55717,null,4659,null,98732,null,4853,null,89630,null,4959,null,83267,null,4321,null,64176,null,4093,null,58160,null,4574,null,45795,null,2780,null,64746,null,3592,null,46871,null,2972,null,54796,null,3438,null,45684,null,3154,null,0400000US08,Colorado,08
1995879,null,9962,null,1032517,null,7031,null,61413,null,3812,null,44842,null,3970,null,30017,null,2678,null,31343,null,2705,null,29570,null,2705,null,22410,null,2796,null,23506,null,3097,null,25258,null,3174,null,25546,null,2978,null,28901,null,3183,null,53854,null,4051,null,45682,null,3327,null,55015,null,3861,null,51082,null,3524,null,50357,null,3307,null,45469,null,3176,null,78927,null,4143,null,65110,null,4301,null,108417,null,5111,null,155798,null,6023,null,963362,null,7215,null,74160,null,4087,null,61700,null,4299,null,42851,null,3225,null,42980,null,3480,null,39042,null,2871,null,36828,null,3463,null,33750,null,3313,null,34920,null,3155,null,33355,null,2706,null,32243,null,2758,null,68212,null,4432,null,64564,null,3784,null,61164,null,3644,null,45682,null,2971,null,45060,null,3404,null,36654,null,2811,null,56674,null,4089,null,44856,null,3277,null,59544,null,3757,null,49123,null,3669,null,0400000US09,Connecticut,09
479674,null,6238,null,244674,null,3967,null,14256,null,1810,null,10252,null,1906,null,6852,null,1326,null,7489,null,1288,null,7867,null,1717,null,6873,null,1387,null,7500,null,1550,null,10545,null,1964,null,9121,null,1633,null,8075,null,1401,null,17157,null,2249,null,12824,null,1556,null,15202,null,2117,null,12915,null,1870,null,11908,null,1427,null,11608,null,1598,null,19155,null,2188,null,14087,null,1723,null,17693,null,1782,null,23295,null,2479,null,235000,null,4353,null,18789,null,1951,null,13303,null,1947,null,12354,null,1926,null,11780,null,1704,null,9622,null,1408,null,9163,null,1493,null,7400,null,1459,null,11289,null,1989,null,9519,null,1738,null,10311,null,1879,null,21918,null,2411,null,15543,null,1862,null,13954,null,1836,null,12068,null,1654,null,10361,null,1742,null,8323,null,1177,null,12776,null,1877,null,9198,null,1410,null,10372,null,1508,null,6957,null,1101,null,0400000US10,Delaware,10
340357,null,5285,null,165810,null,3441,null,12291,null,1979,null,5955,null,1168,null,2836,null,753,null,3970,null,914,null,4466,null,1142,null,3914,null,1201,null,3407,null,975,null,4471,null,1438,null,3881,null,1013,null,5156,null,1475,null,8388,null,1590,null,8241,null,1564,null,9524,null,1644,null,7049,null,1550,null,8013,null,1460,null,4971,null,904,null,10588,null,1973,null,9136,null,1710,null,15985,null,1846,null,33568,null,2162,null,174547,null,3888,null,12051,null,1725,null,8410,null,1835,null,5794,null,1299,null,5250,null,1353,null,5487,null,1132,null,5321,null,1155,null,4538,null,1120,null,5178,null,1115,null,3992,null,992,null,5363,null,1278,null,8623,null,1572,null,10214,null,1688,null,8829,null,1676,null,8857,null,1588,null,8772,null,1606,null,6569,null,1241,null,12941,null,1765,null,10548,null,1688,null,17050,null,2109,null,20760,null,1726,null,0400000US11,District of Columbia,11
9233412,null,30773,null,4862576,null,19879,null,243763,null,10004,null,213063,null,8993,null,184819,null,7641,null,205643,null,8274,null,229280,null,9744,null,193717,null,9209,null,192673,null,8828,null,247009,null,10070,null,195055,null,8669,null,223212,null,9575,null,384311,null,12957,null,320632,null,8420,null,317110,null,9607,null,243837,null,8857,null,220495,null,7886,null,177979,null,5905,null,260197,null,8687,null,180428,null,6746,null,274075,null,8689,null,355278,null,8012,null,4370836,null,21906,null,293684,null,9587,null,237439,null,7803,null,215810,null,8519,null,231403,null,8233,null,259622,null,9831,null,234392,null,8041,null,208177,null,8587,null,258353,null,9195,null,208298,null,7661,null,218730,null,7915,null,385362,null,12211,null,303784,null,10402,null,288528,null,9228,null,212680,null,7732,null,171456,null,6606,null,124999,null,5964,null,167146,null,6550,null,121390,null,6096,null,132038,null,5895,null,97545,null,4721,null,0400000US12,Florida,12
