B27012_001E,B27012_001EA,B27012_001M,B27012_001MA,B27012_002E,B27012_002EA,B27012_002M,B27012_002MA,B27012_003E,B27012_003EA,B27012_003M,B27012_003MA,B27012_004E,B27012_004EA,B27012_004M,B27012_004MA,B27012_005E,B27012_005EA,B27012_005M,B27012_005MA,B27012_006E,B27012_006EA,B27012_006M,B27012_006MA,B27012_007E,B27012_007EA,B27012_007M,B27012_007MA,B27012_008E,B27012_008EA,B27012_008M,B27012_008MA,B27012_009E,B27012_009EA,B27012_009M,B27012_009MA,B27012_010E,B27012_010EA,B27012_010M,B27012_010MA,B27012_011E,B27012_011EA,B27012_011M,B27012_011MA,B27012_012E,B27012_012EA,B27012_012M,B27012_012MA,B27012_013E,B27012_013EA,B27012_013M,B27012_013MA,B27012_014E,B27012_014EA,B27012_014M,B27012_014MA,B27012_015E,B27012_015EA,B27012_015M,B27012_015MA,B27012_016E,B27012_016EA,B27012_016M,B27012_016MA,B27012_017E,B27012_017EA,B27012_017M,B27012_017MA,B27012_018E,B27012_018EA,B27012_018M,B27012_018MA,B27012_019E,B27012_019EA,B27012_019M,B27012_019MA,B27012_020E,B27012_020EA,B27012_020M,B27012_020MA,B27012_021E,B27012_021EA,B27012_021M,B27012_021MA,B27012_022E,B27012_022EA,B27012_022M,B27012_022MA,B27012_023E,B27012_023EA,B27012_023M,B27012_023MA,B27012_024E,B27012_024EA,B27012_024M,B27012_024MA,B27012_025E,B27012_025EA,B27012_025M,B27012_025MA,B27012_026E,B27012_026EA,B27012_026M,B27012_026MA,B27012_027E,B27012_027EA,B27012_027M,B27012_027MA,B27012_028E,B27012_028EA,B27012_028M,B27012_028MA,B27012_029E,B27012_029EA,B27012_029M,B27012_029MA,B27012_030E,B27012_030EA,B27012_030M,B27012_030MA,B27012_031E,B27012_031EA,B27012_031M,B27012_031MA,B27012_032E,B27012_032EA,B27012_032M,B27012_032MA,B27012_033E,B27012_033EA,B27012_033M,B27012_033MA,B27012_034E,B27012_034EA,B27012_034M,B27012_034MA,B27012_035E,B27012_035EA,B27012_035M,B27012_035MA,B27012_036E,B27012_036EA,B27012_036M,B27012_036MA,B27012_037E,B27012_037EA,B27012_037M,B27012_037MA,B27012_038E,B27012_038EA,B27012_038M,B27012_038MA,B27012_039E,B27012_039EA,B27012_039M,B27012_039MA,B27012_040E,B27012_040EA,B27012_040M,B27012_040MA,B27012_041E,B27012_041EA,B27012_041M,B27012_041MA,B27012_042E,B27012_042EA,B27012_042M,B27012_042MA,B27012_043E,B27012_043EA,B27012_043M,B27012_043MA,B27012_044E,B27012_044EA,B27012_044M,B27012_044MA,B27012_045E,B27012_045EA,B27012_045M,B27012_045MA,B27012_046E,B27012_046EA,B27012_046M,B27012_046MA,B27012_047E,B27012_047EA,B27012_047M,B27012_047MA,B27012_048E,B27012_048EA,B27012_048M,B27012_048MA,B27012_049E,B27012_049EA,B27012_049M,B27012_049MA,B27012_050E,B27012_050EA,B27012_050M,B27012_050MA,B27012_051E,B27012_051EA,B27012_051M,B27012_051MA,B27012_052E,B27012_052EA,B27012_052M,B27012_052MA,B27012_053E,B27012_053EA,B27012_053M,B27012_053MA,B27012_054E,B27012_054EA,B27012_054M,B27012_054MA,B27012_055E,B27012_055EA,B27012_055M,B27012_055MA,B27012_056E,B27012_056EA,B27012_056M,B27012_056MA,B27012_057E,B27012_057EA,B27012_057M,B27012_057MA,B27012_058E,B27012_058EA,B27012_058M,B27012_058MA,B27012_059E,B27012_059EA,B27012_059M,B27012_059MA,B27012_060E,B27012_060EA,B27012_060M,B27012_060MA,B27012_061E,B27012_061EA,B27012_061M,B27012_061MA,B27012_062E,B27012_062EA,B27012_062M,B27012_062MA,B27012_063E,B27012_063EA,B27012_063M,B27012_063MA,B27012_064E,B27012_064EA,B27012_064M,B27012_064MA,B27012_065E,B27012_065EA,B27012_065M,B27012_065MA,B27012_066E,B27012_066EA,B27012_066M,B27012_066MA,B27012_067E,B27012_067EA,B27012_067M,B27012_067MA,B27012_068E,B27012_068EA,B27012_068M,B27012_068MA,B27012_069E,B27012_069EA,B27012_069M,B27012_069MA,B27012_070E,B27012_070EA,B27012_070M,B27012_070MA,B27012_071E,B27012_071EA,B27012_071M,B27012_071MA,B27012_072E,B27012_072EA,B27012_072M,B27012_072MA,B27012_073E,B27012_073EA,B27012_073M,B27012_073MA,B27012_074E,B27012_074EA,B27012_074M,B27012_074MA,B27012_075E,B27012_075EA,B27012_075M,B27012_075MA,B27012_076E,B27012_076EA,B27012_076M,B27012_076MA,B27012_077E,B27012_077EA,B27012_077M,B27012_077MA,B27012_078E,B27012_078EA,B27012_078M,B27012_078MA,B27012_079E,B27012_079EA,B27012_079M,B27012_079MA,B27012_080E,B27012_080EA,B27012_080M,B27012_080MA,B27012_081E,B27012_081EA,B27012_081M,B27012_081MA,B27012_082E,B27012_082EA,B27012_082M,B27012_082MA,B27012_083E,B27012_083EA,B27012_083M,B27012_083MA,B27012_084E,B27012_084EA,B27012_084M,B27012_084MA,B27012_085E,B27012_085EA,B27012_085M,B27012_085MA,B27012_086E,B27012_086EA,B27012_086M,B27012_086MA,B27012_087E,B27012_087EA,B27012_087M,B27012_087MA,B27012_088E,B27012_088EA,B27012_088M,B27012_088MA,B27012_089E,B27012_089EA,B27012_089M,B27012_089MA,B27012_090E,B27012_090EA,B27012_090M,B27012_090MA,B27012_091E,B27012_091EA,B27012_091M,B27012_091MA,B27012_092E,B27012_092EA,B27012_092M,B27012_092MA,B27012_093E,B27012_093EA,B27012_093M,B27012_093MA,B27012_094E,B27012_094EA,B27012_094M,B27012_094MA,GEO_ID,NAME,state
3491801,null,2890,null,1421526,null,13634,null,798417,null,10437,null,772244,null,10687,null,670430,null,10499,null,610707,null,10747,null,77261,null,4006,null,2913,null,737,null,14200,null,2088,null,101814,null,5963,null,26173,null,2184,null,26008,null,2161,null,15976,null,1800,null,8063,null,1201,null,23310,null,2002,null,2222,null,682,null,165,null,202,null,623109,null,10408,null,605732,null,10408,null,546315,null,9857,null,504828,null,10510,null,52548,null,4095,null,1707,null,518,null,17032,null,2160,null,59417,null,4463,null,17377,null,1854,null,17317,null,1857,null,11888,null,1319,null,4857,null,1045,null,16115,null,1810,null,2015,null,782,null,60,null,100,null,835732,null,13707,null,374646,null,8583,null,340801,null,8620,null,208867,null,6999,null,153123,null,6350,null,38964,null,3537,null,4465,null,1053,null,18973,null,2373,null,131934,null,7318,null,33845,null,1897,null,33790,null,1895,null,15238,null,1569,null,12141,null,1327,null,33491,null,1911,null,2797,null,716,null,55,null,94,null,461086,null,9163,null,430475,null,8919,null,318917,null,7719,null,229120,null,6893,null,56623,null,3616,null,4920,null,1048,null,42262,null,3290,null,111558,null,5619,null,30611,null,1989,null,30566,null,1983,null,13913,null,1479,null,12955,null,1577,null,29980,null,1928,null,3154,null,691,null,45,null,74,null,1234543,null,12567,null,469535,null,8037,null,265949,null,8069,null,199791,null,7001,null,78589,null,4505,null,32535,null,2932,null,69356,null,4334,null,71539,null,4406,null,66158,null,4879,null,203586,null,3471,null,202792,null,3525,null,76092,null,2934,null,74997,null,3492,null,201155,null,3519,null,35583,null,2826,null,794,null,459,null,765008,null,10339,null,452515,null,10212,null,356386,null,8636,null,175157,null,7609,null,58485,null,3680,null,78734,null,4187,null,115064,null,5313,null,96129,null,4892,null,312493,null,3306,null,310715,null,3372,null,100880,null,3719,null,124317,null,3971,null,308870,null,3361,null,65621,null,3583,null,1778,null,783,null,0400000US01,Alabama,01
494820,null,2691,null,204489,null,5787,null,114573,null,3633,null,111620,null,3660,null,90918,null,3688,null,81946,null,3659,null,8186,null,1402,null,165,null,175,null,2415,null,691,null,20702,null,2547,null,2953,null,709,null,2953,null,709,null,1755,null,560,null,765,null,447,null,2578,null,597,null,131,null,123,null,0,null,244,null,89916,null,3845,null,87522,null,3741,null,73423,null,3566,null,66572,null,3476,null,6190,null,1471,null,353,null,279,null,1822,null,572,null,14099,null,2632,null,2394,null,702,null,2360,null,699,null,1315,null,535,null,647,null,385,null,1990,null,612,null,139,null,148,null,34,null,57,null,182201,null,5650,null,91985,null,3947,null,87418,null,3870,null,50188,null,3756,null,38452,null,3632,null,5017,null,1213,null,827,null,401,null,5430,null,1285,null,37230,null,3177,null,4567,null,704,null,4470,null,702,null,2360,null,512,null,830,null,395,null,4133,null,715,null,488,null,317,null,97,null,104,null,90216,null,4118,null,85223,null,4147,null,60550,null,3487,null,44252,null,2990,null,5969,null,1231,null,817,null,503,null,7461,null,1582,null,24673,null,2648,null,4993,null,929,null,4932,null,929,null,2286,null,604,null,1381,null,747,null,4825,null,914,null,404,null,360,null,61,null,50,null,108130,null,4217,null,43900,null,2860,null,27133,null,2809,null,18654,null,2287,null,7642,null,1396,null,1713,null,807,null,3433,null,957,null,6191,null,1348,null,8479,null,1589,null,16767,null,1160,null,16724,null,1158,null,7924,null,1109,null,2724,null,607,null,16568,null,1185,null,3634,null,861,null,43,null,71,null,64230,null,2998,null,44811,null,2707,null,32334,null,2310,null,17407,null,2058,null,3149,null,982,null,3357,null,903,null,10772,null,1609,null,12477,null,1864,null,19419,null,1248,null,19304,null,1263,null,8421,null,1003,null,3728,null,657,null,19193,null,1247,null,5995,null,1046,null,115,null,112,null,0400000US02,Alaska,02
4771717,null,2419,null,1953715,null,17592,null,1126709,null,13959,null,1095339,null,13695,null,881099,null,12662,null,766382,null,11916,null,84326,null,5715,null,3796,null,1135,null,46350,null,4131,null,214240,null,10554,null,31370,null,3199,null,30628,null,3193,null,17781,null,2616,null,8347,null,1592,null,26645,null,2795,null,2917,null,777,null,742,null,373,null,827006,null,12094,null,806917,null,11374,null,695433,null,10806,null,610551,null,10541,null,56591,null,3796,null,2808,null,906,null,46191,null,4424,null,111484,null,5392,null,20089,null,2199,null,19912,null,2154,null,11074,null,1538,null,5052,null,1144,null,17102,null,2017,null,1105,null,450,null,177,null,226,null,1204708,null,18519,null,583900,null,14663,null,531662,null,14185,null,325589,null,10542,null,193090,null,8313,null,52950,null,4053,null,5775,null,1501,null,82383,null,5489,null,206073,null,10042,null,52238,null,3250,null,51004,null,3165,null,18962,null,1772,null,20665,null,2204,null,49948,null,3098,null,4961,null,1052,null,1234,null,509,null,620808,null,12055,null,580962,null,12038,null,440867,null,10866,null,288305,null,8782,null,64708,null,4365,null,7820,null,1582,null,95713,null,5147,null,140095,null,7727,null,39846,null,2750,null,39546,null,2745,null,14777,null,1645,null,15166,null,1689,null,38363,null,2699,null,4016,null,892,null,300,null,228,null,1613294,null,18893,null,636966,null,12814,null,333941,null,12063,null,239411,null,9229,null,87023,null,5442,null,37148,null,3155,null,44611,null,3494,null,101627,null,6864,null,94530,null,6855,null,303025,null,4608,null,299543,null,4663,null,108217,null,4203,null,107488,null,4137,null,295601,null,4559,null,40861,null,2902,null,3482,null,1362,null,976328,null,13091,null,568820,null,12887,null,427427,null,11189,null,187871,null,7989,null,68396,null,3362,null,53898,null,4038,null,166346,null,8683,null,141393,null,7311,null,407508,null,3364,null,402606,null,3465,null,124183,null,4709,null,152790,null,4568,null,396703,null,3786,null,62618,null,3451,null,4902,null,1398,null,0400000US04,Arizona,04
2126707,null,2256,null,882790,null,14566,null,490710,null,8031,null,475539,null,7802,null,389864,null,8320,null,341661,null,8848,null,48882,null,3721,null,1554,null,707,null,12656,null,2026,null,85675,null,5339,null,15171,null,1740,null,15007,null,1695,null,7515,null,1081,null,4442,null,804,null,13360,null,1534,null,1472,null,512,null,164,null,251,null,392080,null,9487,null,382654,null,9386,null,330225,null,8808,null,301439,null,8804,null,33738,null,2679,null,1645,null,787,null,14117,null,1630,null,52429,null,4070,null,9426,null,1305,null,9426,null,1305,null,4578,null,890,null,3394,null,886,null,8872,null,1268,null,1040,null,425,null,0,null,273,null,513793,null,10924,null,237644,null,6095,null,217032,null,6012,null,116320,null,5502,null,74546,null,4189,null,24164,null,2884,null,5656,null,1584,null,15529,null,2210,null,100712,null,5926,null,20612,null,1693,null,20612,null,1693,null,7026,null,1136,null,8340,null,1081,null,20015,null,1658,null,1838,null,480,null,0,null,273,null,276149,null,7378,null,255721,null,7077,null,167714,null,5659,null,116368,null,4981,null,28531,null,2747,null,5196,null,1054,null,27337,null,3132,null,88007,null,4674,null,20428,null,1798,null,20202,null,1778,null,5666,null,896,null,9970,null,1226,null,20097,null,1777,null,2043,null,531,null,226,null,233,null,730124,null,11422,null,286239,null,6119,null,152030,null,5831,null,112628,null,5177,null,32045,null,2434,null,13523,null,1907,null,45790,null,3482,null,45859,null,4457,null,39402,null,3529,null,134209,null,2315,null,133614,null,2300,null,35878,null,2156,null,55400,null,2476,null,133138,null,2303,null,20837,null,1816,null,595,null,326,null,443885,null,7486,null,251906,null,7195,null,181729,null,6618,null,78776,null,4595,null,26165,null,2221,null,48617,null,3061,null,65724,null,4815,null,70177,null,4536,null,191979,null,3447,null,190854,null,3413,null,44449,null,2554,null,84786,null,3563,null,190082,null,3370,null,38833,null,2574,null,1125,null,552,null,0400000US05,Arkansas,05
26954252,null,6400,null,11062151,null,44495,null,6493369,null,31290,null,6304210,null,30011,null,5102178,null,29437,null,4486733,null,27271,null,609494,null,13455,null,22477,null,2252,null,186131,null,8146,null,1202032,null,24385,null,189159,null,5701,null,184126,null,5568,null,111642,null,4505,null,49008,null,3464,null,148004,null,4823,null,13346,null,1694,null,5033,null,1672,null,4568782,null,27954,null,4449788,null,27025,null,3861866,null,24591,null,3435840,null,25482,null,396035,null,10770,null,15863,null,2235,null,174348,null,7107,null,587922,null,14896,null,118994,null,5755,null,115927,null,5761,null,74800,null,4327,null,27286,null,2319,null,88967,null,4842,null,5829,null,1173,null,3067,null,979,null,7468639,null,37374,null,3554900,null,26439,null,3323878,null,26606,null,1965590,null,20388,null,1299028,null,17711,null,426111,null,11326,null,38368,null,3403,null,293437,null,10421,null,1358288,null,23211,null,231022,null,6476,null,226023,null,6271,null,98916,null,4081,null,74739,null,3255,null,215483,null,6104,null,21156,null,1795,null,4999,null,1214,null,3913739,null,26419,null,3705287,null,26498,null,2764673,null,23053,null,1881372,null,20685,null,529715,null,11323,null,39867,null,3517,null,451529,null,10656,null,940614,null,16026,null,208452,null,5508,null,204462,null,5849,null,86607,null,3490,null,73698,null,4035,null,195344,null,5639,null,20668,null,2125,null,3990,null,1254,null,8423462,null,34394,null,3190260,null,23884,null,1870503,null,22631,null,1278694,null,17180,null,519062,null,13472,null,236142,null,9251,null,226258,null,9946,null,496243,null,14662,null,591809,null,15296,null,1319757,null,7025,null,1299698,null,7611,null,472612,null,8029,null,366776,null,6701,null,1273876,null,7781,null,279913,null,7770,null,20059,null,2664,null,5233202,null,28416,null,3276170,null,27756,null,2361085,null,25600,null,1155873,null,19503,null,424211,null,10932,null,237926,null,6998,null,800626,null,15009,null,915085,null,18700,null,1957032,null,8958,null,1921580,null,9357,null,577758,null,11184,null,602496,null,9423,null,1888294,null,9813,null,467909,null,8878,null,35452,null,3322,null,0400000US06,California,06
3704931,null,3378,null,1695384,null,15317,null,986503,null,11603,null,962319,null,11509,null,814642,null,12298,null,712624,null,12095,null,99432,null,4758,null,1371,null,525,null,15948,null,2016,null,147677,null,7509,null,24184,null,1895,null,24173,null,1896,null,14246,null,1589,null,6930,null,1100,null,20831,null,1745,null,1322,null,411,null,11,null,24,null,708881,null,10268,null,693742,null,10228,null,619605,null,10285,null,551070,null,9979,null,63260,null,3819,null,1626,null,686,null,18794,null,2255,null,74137,null,5032,null,15139,null,1587,null,14935,null,1570,null,9037,null,1304,null,4884,null,871,null,12534,null,1382,null,868,null,411,null,204,null,170,null,1080383,null,14419,null,499590,null,11086,null,459477,null,10726,null,286846,null,8196,null,184157,null,6949,null,74353,null,5284,null,5784,null,1091,null,26366,null,2796,null,172631,null,8476,null,40113,null,2252,null,39790,null,2255,null,17026,null,1562,null,15573,null,1479,null,38703,null,2288,null,2585,null,714,null,323,null,250,null,580793,null,9063,null,548576,null,8931,null,427771,null,8560,null,298378,null,8036,null,86797,null,4753,null,5526,null,1002,null,46571,null,3713,null,120805,null,6037,null,32217,null,2258,null,32112,null,2278,null,12084,null,1404,null,13865,null,1531,null,31454,null,2226,null,2213,null,616,null,105,null,124,null,929164,null,12141,null,345046,null,7897,null,181075,null,7558,null,131315,null,5715,null,58876,null,4082,null,26478,null,2929,null,27519,null,2593,null,38143,null,3054,null,49760,null,4544,null,163971,null,2784,null,162717,null,2800,null,65402,null,3105,null,61813,null,2819,null,160279,null,2782,null,22731,null,1981,null,1254,null,756,null,584118,null,8402,null,343100,null,7924,null,260060,null,6944,null,142013,null,5925,null,49786,null,3326,null,29141,null,2636,null,60820,null,4216,null,83040,null,4619,null,241018,null,2874,null,237537,null,2893,null,81924,null,2830,null,98039,null,3355,null,234838,null,2926,null,37720,null,2698,null,3481,null,1256,null,0400000US08,Colorado,08
2650057,null,1440,null,1177624,null,12077,null,672549,null,7985,null,648545,null,7603,null,593448,null,7971,null,544378,null,8180,null,57197,null,3769,null,2670,null,923,null,16534,null,2123,null,55097,null,4405,null,24004,null,2104,null,23837,null,2102,null,16429,null,1788,null,6091,null,1060,null,20535,null,2004,null,1101,null,464,null,167,null,210,null,505075,null,9078,null,489268,null,8960,null,462028,null,8290,null,425348,null,8767,null,34602,null,2291,null,1185,null,521,null,20328,null,2147,null,27240,null,3229,null,15807,null,1481,null,15807,null,1481,null,12495,null,1408,null,3345,null,804,null,12491,null,1438,null,1044,null,430,null,0,null,277,null,761894,null,11447,null,325753,null,7927,null,289535,null,7563,null,210360,null,6652,null,154309,null,6002,null,38694,null,2919,null,5464,null,1311,null,25950,null,2912,null,79175,null,4845,null,36218,null,2599,null,35790,null,2570,null,17851,null,1778,null,13105,null,1580,null,34653,null,2608,null,3388,null,768,null,428,null,324,null,436141,null,8485,null,401646,null,8031,null,350514,null,7653,null,259208,null,6496,null,48175,null,3444,null,4613,null,1071,null,54558,null,3470,null,51132,null,4309,null,34495,null,2048,null,34384,null,2070,null,16670,null,1550,null,14698,null,1437,null,33200,null,2039,null,2439,null,637,null,111,null,143,null,710539,null,9252,null,268198,null,5849,null,133906,null,4918,null,105472,null,4959,null,47745,null,3630,null,17795,null,2026,null,22219,null,2232,null,35964,null,3261,null,28434,null,2847,null,134292,null,2872,null,133425,null,2890,null,61843,null,3004,null,51508,null,2641,null,131702,null,3047,null,15673,null,1679,null,867,null,431,null,442341,null,6804,null,227166,null,6336,null,196713,null,5587,null,113993,null,4142,null,29502,null,2702,null,23440,null,2268,null,53713,null,3764,null,30453,null,2930,null,215175,null,2297,null,213502,null,2418,null,82384,null,2853,null,90727,null,3182,null,210801,null,2503,null,32129,null,2719,null,1673,null,836,null,0400000US09,Connecticut,09
662719,null,1087,null,292493,null,6661,null,160855,null,4599,null,155913,null,4571,null,137033,null,4489,null,125952,null,4291,null,12026,null,1859,null,760,null,451,null,4511,null,1127,null,18880,null,2389,null,4942,null,937,null,4797,null,915,null,3259,null,781,null,1074,null,489,null,4186,null,835,null,289,null,214,null,145,null,153,null,131638,null,4253,null,128055,null,4278,null,117999,null,4305,null,108149,null,4404,null,8343,null,1290,null,361,null,276,null,7206,null,1708,null,10056,null,1813,null,3583,null,629,null,3583,null,629,null,2503,null,486,null,863,null,346,null,2960,null,595,null,199,null,167,null,0,null,263,null,170410,null,5415,null,73490,null,3588,null,65076,null,3337,null,45066,null,3096,null,32284,null,2433,null,5551,null,1118,null,2001,null,865,null,8081,null,1785,null,20010,null,2716,null,8414,null,1236,null,8414,null,1236,null,4873,null,930,null,2538,null,631,null,8366,null,1223,null,625,null,330,null,0,null,263,null,96920,null,4317,null,88410,null,3974,null,75099,null,3634,null,53195,null,3182,null,8696,null,1213,null,2150,null,888,null,15828,null,2241,null,13311,null,1856,null,8510,null,1236,null,8510,null,1236,null,4325,null,872,null,3452,null,701,null,8445,null,1234,null,1035,null,414,null,0,null,263,null,199816,null,5815,null,78266,null,3682,null,38540,null,3431,null,33379,null,3103,null,17891,null,2263,null,3054,null,886,null,6301,null,1151,null,11378,null,2090,null,5161,null,1348,null,39726,null,1566,null,39406,null,1609,null,21835,null,1690,null,12605,null,1356,null,39027,null,1583,null,5532,null,954,null,320,null,379,null,121550,null,4107,null,65398,null,3762,null,55760,null,3619,null,29853,null,2799,null,5137,null,1142,null,9200,null,1603,null,19855,null,2263,null,9638,null,1726,null,56152,null,1564,null,55884,null,1599,null,27827,null,1751,null,19766,null,1462,null,55610,null,1612,null,8267,null,1070,null,268,null,236,null,0400000US10,Delaware,10
475698,null,861,null,221239,null,5539,null,110122,null,3523,null,105453,null,3310,null,96934,null,3372,null,87291,null,3264,null,14563,null,2908,null,665,null,354,null,5322,null,1355,null,8519,null,1743,null,4669,null,1009,null,4620,null,995,null,3563,null,839,null,930,null,446,null,3630,null,882,null,745,null,533,null,49,null,84,null,111117,null,4220,null,107024,null,4198,null,102167,null,4236,null,91240,null,3931,null,12625,null,2265,null,906,null,800,null,9223,null,1728,null,4857,null,1365,null,4093,null,878,null,4093,null,878,null,3312,null,782,null,1208,null,458,null,3216,null,809,null,207,null,163,null,0,null,296,null,109765,null,5675,null,49587,null,3804,null,45541,null,3761,null,36864,null,3505,null,22047,null,2486,null,10629,null,1862,null,883,null,526,null,8894,null,2275,null,8677,null,1726,null,4046,null,920,null,4023,null,919,null,2011,null,558,null,1358,null,523,null,3737,null,894,null,891,null,604,null,23,null,38,null,60178,null,4183,null,55280,null,3973,null,49553,null,3701,null,26320,null,2547,null,11340,null,1833,null,561,null,342,null,16840,null,2470,null,5727,null,1454,null,4898,null,907,null,4898,null,907,null,2715,null,754,null,1185,null,436,null,4645,null,922,null,748,null,344,null,0,null,296,null,144694,null,5045,null,58921,null,3306,null,41052,null,3179,null,35759,null,2935,null,13647,null,1988,null,9559,null,1792,null,2553,null,900,null,17673,null,2574,null,5293,null,1343,null,17869,null,1385,null,17597,null,1391,null,8996,null,1100,null,4714,null,798,null,16789,null,1341,null,4369,null,824,null,272,null,347,null,85773,null,3843,null,55584,null,3549,null,50953,null,3331,null,19658,null,2390,null,13533,null,2350,null,5425,null,1265,null,25026,null,2506,null,4631,null,1280,null,30189,null,1561,null,30043,null,1531,null,14378,null,1547,null,9252,null,1447,null,28332,null,1616,null,8648,null,1341,null,146,null,176,null,0400000US11,District of Columbia,11
14142123,null,4762,null,5625050,null,36098,null,3107131,null,23469,null,2989653,null,22357,null,2278525,null,16606,null,2000410,null,17122,null,269645,null,8682,null,9712,null,2016,null,59119,null,4577,null,711128,null,14991,null,117478,null,4543,null,114546,null,4568,null,61115,null,3724,null,28475,null,2173,null,100487,null,4180,null,8135,null,1528,null,2932,null,1053,null,2517919,null,22070,null,2444731,null,21636,null,2029320,null,20562,null,1826778,null,19871,null,195278,null,8903,null,8588,null,1797,null,69247,null,4071,null,415411,null,11831,null,73188,null,3975,null,71769,null,3940,null,42631,null,2785,null,19389,null,1843,null,60433,null,3472,null,4933,null,1040,null,1419,null,647,null,3404884,null,30499,null,1613255,null,21438,null,1442077,null,20794,null,764900,null,14756,null,507148,null,11450,null,161493,null,6581,null,19619,null,2519,null,89124,null,5468,null,677177,null,14553,null,171178,null,5897,null,167843,null,5756,null,66240,null,3524,null,59874,null,3158,null,164646,null,5788,null,17223,null,1876,null,3335,null,1068,null,1791629,null,19707,null,1640576,null,19816,null,1095441,null,15395,null,751435,null,13306,null,201645,null,8131,null,20922,null,2589,null,152756,null,7525,null,545135,null,14178,null,151053,null,4933,null,148428,null,4821,null,48106,null,3094,null,58344,null,3039,null,145832,null,4782,null,12806,null,1475,null,2625,null,785,null,5112189,null,30167,null,2063457,null,18394,null,973061,null,16149,null,635527,null,13394,null,260687,null,8189,null,113259,null,6201,null,152166,null,6971,null,208366,null,8420,null,337534,null,11690,null,1090396,null,7838,null,1079660,null,7928,null,371152,null,7981,null,400007,null,8749,null,1065924,null,8052,null,154666,null,5382,null,10736,null,1938,null,3048732,null,23057,null,1533620,null,21175,null,1065156,null,17636,null,511582,null,11895,null,209551,null,7092,null,161030,null,7546,null,316522,null,10618,null,468464,null,13668,null,1515112,null,8784,null,1496216,null,8787,null,432871,null,8796,null,571572,null,10439,null,1479290,null,8790,null,258546,null,7065,null,18896,null,2998,null,0400000US12,Florida,12
