C25079_001E,C25079_001EA,C25079_001M,C25079_001MA,C25079_002E,C25079_002EA,C25079_002M,C25079_002MA,C25079_003E,C25079_003EA,C25079_003M,C25079_003MA,GEO_ID,NAME,state
201508746300,null,3924204136,null,148607656900,null,2945099466,null,52901089400,null,1993678302,null,0400000US01,Alabama,01
37687365300,null,1254965149,null,31255922200,null,1140521177,null,6431443100,null,511045397,null,0400000US02,Alaska,02
367996899300,null,5544527626,null,269883676100,null,4846868282,null,98113223200,null,3149858724,null,0400000US04,Arizona,04
100487955300,null,2729498650,null,73095499300,null,2150726501,null,27392456000,null,1397812346,null,0400000US05,Arkansas,05
3383689433900,null,22781919732,null,2503022005700,null,19718847379,null,880667428200,null,13929597962,null,0400000US06,California,06
383306673600,null,6216560451,null,310646363300,null,5878280763,null,72660310300,null,2295446502,null,0400000US08,Colorado,08
367187855500,null,8017392771,null,281573204800,null,6748751378,null,85614650700,null,3533533376,null,0400000US09,Connecticut,09
66048761400,null,1924751931,null,49260733300,null,1824124810,null,16788028000,null,938730418,null,0400000US10,Delaware,10
61364112200,null,2492197026,null,44289670500,null,2159420111,null,17074441700,null,1854147831,null,0400000US11,District of Columbia,11
1163589033200,null,11704626709,null,796465278000,null,10223915433,null,367123755200,null,6923623090,null,0400000US12,Florida,12
486025652000,null,6515650691,null,389920368700,null,6105470643,null,96105283200,null,2479206254,null,0400000US13,Georgia,13
146576679700,null,5520268124,null,101175502200,null,5086493816,null,45401177500,null,2423623906,null,0400000US15,Hawaii,15
87262337900,null,2864528798,null,66103366100,null,2391779973,null,21158971800,null,1898577088,null,0400000US16,Idaho,16
812941980800,null,7968323414,null,637320186100,null,8614926265,null,175621794700,null,3690061739,null,0400000US17,Illinois,17
261821039900,null,3216145533,null,203523866900,null,2675943740,null,58297173100,null,1917790593,null,0400000US18,Indiana,18
129745132600,null,2230600339,null,100070272000,null,1778332274,null,29674860600,null,1085998228,null,0400000US19,Iowa,19
113279449500,null,1764162948,null,89301160500,null,1638873774,null,23978289000,null,829517364,null,0400000US20,Kansas,20
171264019000,null,3401378284,null,130082187700,null,2845030546,null,41181831300,null,1357200521,null,0400000US21,Kentucky,21
185486559600,null,3768892609,null,142641550500,null,3488521943,null,42845009100,null,1922288620,null,0400000US22,Louisiana,22
84919823500,null,2509409148,null,62297414000,null,1778378118,null,22622409500,null,1604082208,null,0400000US23,Maine,23
538528905800,null,6897831250,null,417248227100,null,7327663656,null,121280678700,null,3538831343,null,0400000US24,Maryland,24
625948384800,null,8618099322,null,477471234300,null,7456348958,null,148477150500,null,3922821288,null,0400000US25,Massachusetts,25
451530717200,null,5178086128,null,342605113000,null,3891401142,null,108925604200,null,2722673674,null,0400000US26,Michigan,26
360492386600,null,4198868939,null,289411595500,null,3683947644,null,71080791100,null,1681735309,null,0400000US27,Minnesota,27
103741436400,null,3538230070,null,77661063600,null,2798896333,null,26080372900,null,1550766244,null,0400000US28,Mississippi,28
279207449400,null,5974358232,null,210334782300,null,4349811531,null,68872667100,null,3428972087,null,0400000US29,Missouri,29
59671447800,null,2414450102,null,43936905600,null,1979541350,null,15734542100,null,1404905515,null,0400000US30,Montana,30
68625928400,null,1273154500,null,53198106400,null,1176649567,null,15427822000,null,537747204,null,0400000US31,Nebraska,31
144382811700,null,3728971630,null,110147487900,null,3158714253,null,34235323800,null,2147882685,null,0400000US32,Nevada,32
100351343200,null,2059709972,null,77821917200,null,1918824797,null,22529426000,null,1163830983,null,0400000US33,New Hampshire,33
835731399000,null,9198977450,null,642123880500,null,7182458201,null,193607518500,null,5161050167,null,0400000US34,New Jersey,34
102452806400,null,2785108278,null,73205715400,null,2592657612,null,29247090900,null,1541609387,null,0400000US35,New Mexico,35
1562186416600,null,15889482257,null,1168948304200,null,15675465580,null,393238112400,null,7163717267,null,0400000US36,New York,36
484173214600,null,5611612415,null,369318406600,null,4587266844,null,114854808000,null,2983679172,null,0400000US37,North Carolina,37
23957902900,null,547841491,null,18870209700,null,516968796,null,5087693200,null,294682172,null,0400000US38,North Dakota,38
493755150000,null,5017209241,null,377712692400,null,4374739647,null,116042457600,null,1905059989,null,0400000US39,Ohio,39
127650154500,null,2240984530,null,96020086700,null,2085040132,null,31630067800,null,935255339,null,0400000US40,Oklahoma,40
281157023300,null,4949679806,null,210024306200,null,4013218261,null,71132717000,null,2877032319,null,0400000US41,Oregon,41
712443755200,null,7871407850,null,538963574400,null,6259242874,null,173480180700,null,4424444906,null,0400000US42,Pennsylvania,42
82346961700,null,3681104648,null,60035828000,null,3220885098,null,22311133600,null,1985552981,null,0400000US44,Rhode Island,44
230205018500,null,4902789304,null,167230519300,null,4602842410,null,62974499300,null,2287447086,null,0400000US45,South Carolina,45
32678714500,null,1302537184,null,26026790100,null,1310258336,null,6651924400,null,406237275,null,0400000US46,South Dakota,46
297308772900,null,5370972004,null,222484018600,null,4088052318,null,74824754200,null,3737161656,null,0400000US47,Tennessee,47
911056231900,null,8117043881,null,724821236600,null,7169299327,null,186234995300,null,3696604023,null,0400000US48,Texas,48
158104291200,null,2452921574,null,127777320900,null,2473425283,null,30326970300,null,1005525775,null,0400000US49,Utah,49
44333779400,null,1427371568,null,34441044800,null,1362297426,null,9892734600,null,536125184,null,0400000US50,Vermont,50
633607608600,null,6836228647,null,494544930500,null,6335093391,null,139062678100,null,3369220894,null,0400000US51,Virginia,51
564510860600,null,6810466640,null,437060978400,null,6021274502,null,127449882200,null,4042003283,null,0400000US53,Washington,53
68158149800,null,2043760914,null,49627714200,null,1872892397,null,18530435700,null,701695118,null,0400000US54,West Virginia,54
319270851100,null,3254115423,null,249546404200,null,2701446886,null,69724446800,null,1739391532,null,0400000US55,Wisconsin,55
39211143900,null,3688199061,null,29224814400,null,2890988082,null,9986329500,null,2321018118,null,0400000US56,Wyoming,56
128354979400,null,3951405082,null,84436395300,null,2567415209,null,43918584100,null,2737762404,null,0400000US72,Puerto Rico,72
