B25027_001E,B25027_001EA,B25027_001M,B25027_001MA,B25027_002E,B25027_002EA,B25027_002M,B25027_002MA,B25027_003E,B25027_003EA,B25027_003M,B25027_003MA,B25027_004E,B25027_004EA,B25027_004M,B25027_004MA,B25027_005E,B25027_005EA,B25027_005M,B25027_005MA,B25027_006E,B25027_006EA,B25027_006M,B25027_006MA,B25027_007E,B25027_007EA,B25027_007M,B25027_007MA,B25027_008E,B25027_008EA,B25027_008M,B25027_008MA,B25027_009E,B25027_009EA,B25027_009M,B25027_009MA,B25027_010E,B25027_010EA,B25027_010M,B25027_010MA,B25027_011E,B25027_011EA,B25027_011M,B25027_011MA,B25027_012E,B25027_012EA,B25027_012M,B25027_012MA,B25027_013E,B25027_013EA,B25027_013M,B25027_013MA,B25027_014E,B25027_014EA,B25027_014M,B25027_014MA,B25027_015E,B25027_015EA,B25027_015M,B25027_015MA,B25027_016E,B25027_016EA,B25027_016M,B25027_016MA,B25027_017E,B25027_017EA,B25027_017M,B25027_017MA,GEO_ID,NAME,state
2325917,null,19632,null,1655875,null,18168,null,266318,null,8509,null,432727,null,9887,null,458892,null,7892,null,183498,null,5787,null,142646,null,4994,null,131453,null,4626,null,40341,null,2950,null,670042,null,12260,null,33355,null,2987,null,54425,null,3682,null,102925,null,5121,null,67857,null,3556,null,79406,null,4116,null,164847,null,4848,null,167227,null,4554,null,0400000US13,Georgia,13
252881,null,6432,null,177529,null,5722,null,18449,null,2630,null,36782,null,2658,null,45515,null,2371,null,22682,null,2014,null,21046,null,1693,null,21055,null,1700,null,12000,null,1363,null,75352,null,3378,null,2300,null,862,null,2868,null,896,null,8733,null,1209,null,6928,null,1062,null,8323,null,1262,null,17101,null,1540,null,29099,null,1900,null,0400000US15,Hawaii,15
399498,null,5977,null,278102,null,6572,null,52916,null,2934,null,65443,null,2939,null,73452,null,3326,null,28827,null,2185,null,25365,null,1928,null,23553,null,1634,null,8546,null,1105,null,121396,null,4260,null,5330,null,1261,null,6177,null,1247,null,15727,null,1706,null,13633,null,1591,null,15347,null,1499,null,31012,null,1813,null,34170,null,1871,null,0400000US16,Idaho,16
3235065,null,15882,null,2251649,null,15693,null,367151,null,8447,null,568037,null,9023,null,636710,null,9799,null,254450,null,6338,null,182823,null,5435,null,179484,null,5091,null,62994,null,3855,null,983416,null,10722,null,34682,null,2676,null,53531,null,3551,null,142375,null,5046,null,94840,null,3471,null,113281,null,4271,null,242861,null,5058,null,301846,null,5466,null,0400000US17,Illinois,17
1744831,null,14143,null,1223347,null,14477,null,208854,null,6768,null,289018,null,6381,null,334280,null,5890,null,140735,null,4815,null,105974,null,3628,null,105463,null,3902,null,39023,null,2701,null,521484,null,9708,null,22165,null,2927,null,30853,null,2697,null,70542,null,4036,null,52333,null,3256,null,60313,null,3061,null,123616,null,3718,null,161662,null,3987,null,0400000US18,Indiana,18
884301,null,8410,null,559814,null,7131,null,117385,null,4724,null,134677,null,3185,null,154853,null,3320,null,63065,null,2787,null,40610,null,2114,null,37454,null,2165,null,11770,null,1422,null,324487,null,5836,null,11104,null,1690,null,17711,null,1589,null,48549,null,2609,null,32821,null,2267,null,37561,null,2177,null,76666,null,2391,null,100075,null,2668,null,0400000US19,Iowa,19
749151,null,7504,null,486683,null,7126,null,91276,null,3879,null,112683,null,3836,null,138728,null,3648,null,53856,null,3018,null,41669,null,3148,null,37270,null,2124,null,11201,null,1214,null,262468,null,6049,null,12400,null,1669,null,17248,null,1865,null,39635,null,2951,null,27932,null,2168,null,31150,null,2229,null,60887,null,2547,null,73216,null,2337,null,0400000US20,Kansas,20
1163029,null,12289,null,724517,null,12426,null,127914,null,5785,null,172694,null,5492,null,196353,null,5713,null,81848,null,4098,null,61950,null,3173,null,62546,null,3167,null,21212,null,1897,null,438512,null,7785,null,19400,null,2414,null,30192,null,2585,null,67792,null,3528,null,45577,null,3227,null,53158,null,2884,null,107136,null,3650,null,115257,null,3362,null,0400000US21,Kentucky,21
1146560,null,10008,null,651071,null,8845,null,127440,null,5516,null,156477,null,4667,null,178224,null,5491,null,72532,null,3795,null,51841,null,3446,null,48463,null,2594,null,16094,null,1938,null,495489,null,8625,null,29723,null,2944,null,41178,null,3509,null,87072,null,4640,null,55004,null,3095,null,58852,null,3127,null,109197,null,3566,null,114463,null,3516,null,0400000US22,Louisiana,22
396341,null,5297,null,263918,null,4449,null,33217,null,2350,null,63589,null,2690,null,80484,null,2725,null,31506,null,2075,null,25236,null,1472,null,22740,null,1532,null,7146,null,1009,null,132423,null,4194,null,3594,null,810,null,8232,null,1242,null,17990,null,1624,null,15653,null,1564,null,17403,null,1455,null,33582,null,1817,null,35969,null,1894,null,0400000US23,Maine,23
1436362,null,11234,null,1102684,null,10884,null,146626,null,5823,null,257826,null,7261,null,325968,null,5610,null,133496,null,4456,null,105611,null,4669,null,97862,null,3369,null,35295,null,2267,null,333678,null,6079,null,7495,null,1376,null,14417,null,1807,null,40360,null,2975,null,33847,null,2445,null,39738,null,2642,null,88015,null,4187,null,109806,null,3556,null,0400000US24,Maryland,24
1589421,null,12326,null,1155696,null,12146,null,126968,null,5161,null,289196,null,6688,null,361948,null,7421,null,136426,null,4729,null,109285,null,4157,null,97783,null,3562,null,34090,null,2549,null,433725,null,7575,null,6497,null,1331,null,18879,null,2039,null,50758,null,3578,null,43237,null,2884,null,54151,null,3107,null,110586,null,3627,null,149617,null,3857,null,0400000US25,Massachusetts,25
2795638,null,15898,null,1882846,null,14713,null,278301,null,6764,null,450547,null,7020,null,541877,null,8341,null,229642,null,6103,null,164184,null,4886,null,163235,null,4004,null,55060,null,2740,null,912792,null,10873,null,35290,null,2978,null,54967,null,3742,null,135917,null,4786,null,95478,null,4102,null,109845,null,3522,null,214781,null,4396,null,266514,null,5252,null,0400000US26,Michigan,26
1537420,null,9655,null,1096579,null,8131,null,209176,null,4474,null,269345,null,5159,null,317582,null,4917,null,121805,null,3594,null,81345,null,3370,null,71948,null,2934,null,25378,null,1884,null,440841,null,6001,null,16998,null,1731,null,24662,null,2009,null,66797,null,2710,null,50662,null,2505,null,52177,null,2428,null,107236,null,3045,null,122309,null,2810,null,0400000US27,Minnesota,27
760954,null,9164,null,427313,null,8198,null,74836,null,4755,null,105790,null,4653,null,112309,null,4586,null,46135,null,2659,null,36408,null,2616,null,35665,null,2323,null,16170,null,1772,null,333641,null,7463,null,21415,null,3446,null,28766,null,2938,null,54633,null,3002,null,37763,null,2681,null,36882,null,2689,null,73443,null,2509,null,80739,null,3121,null,0400000US28,Mississippi,28
1616365,null,12338,null,1078256,null,12190,null,193775,null,5462,null,248015,null,5796,null,302174,null,6724,null,118106,null,4590,null,91217,null,3458,null,93234,null,3325,null,31735,null,2372,null,538109,null,8301,null,20864,null,2302,null,30586,null,2337,null,74016,null,3497,null,50713,null,2569,null,67221,null,3111,null,134036,null,3736,null,160673,null,3842,null,0400000US29,Missouri,29
259779,null,5241,null,150921,null,4857,null,22006,null,1918,null,34575,null,2453,null,42421,null,2494,null,18871,null,1868,null,15554,null,1555,null,12971,null,1218,null,4523,null,866,null,108858,null,3730,null,3632,null,868,null,6210,null,1079,null,18284,null,1822,null,11546,null,1163,null,15635,null,1646,null,26797,null,1556,null,26754,null,1484,null,0400000US30,Montana,30
478209,null,6374,null,310747,null,5573,null,64505,null,3296,null,74676,null,3127,null,85006,null,2836,null,34059,null,2054,null,24467,null,2020,null,21013,null,1639,null,7021,null,1104,null,167462,null,3881,null,5488,null,1108,null,8789,null,1175,null,25408,null,1827,null,15567,null,1618,null,20769,null,1739,null,39895,null,2014,null,51546,null,1955,null,0400000US31,Nebraska,31
572214,null,8475,null,440311,null,8679,null,66062,null,3927,null,104972,null,4699,null,110610,null,4292,null,51259,null,2862,null,42696,null,2939,null,45289,null,2525,null,19423,null,1977,null,131903,null,4770,null,6215,null,1276,null,9116,null,1661,null,16060,null,1950,null,11219,null,1408,null,15359,null,1627,null,34720,null,2253,null,39214,null,2684,null,0400000US32,Nevada,32
367316,null,4946,null,257807,null,5661,null,29805,null,2741,null,63846,null,2849,null,81801,null,2738,null,32040,null,2264,null,22062,null,1796,null,21725,null,1683,null,6528,null,1065,null,109509,null,4495,null,2638,null,1144,null,5818,null,1139,null,17825,null,2093,null,12762,null,1535,null,15323,null,1865,null,27056,null,1792,null,28087,null,1845,null,0400000US33,New Hampshire,33
2086551,null,13280,null,1488050,null,13751,null,167024,null,6297,null,381362,null,8140,null,463396,null,7455,null,168476,null,5159,null,135062,null,4171,null,126001,null,4274,null,46729,null,3223,null,598501,null,8069,null,11373,null,1724,null,26804,null,2229,null,75595,null,3841,null,58435,null,3640,null,70137,null,3136,null,152523,null,4651,null,203634,null,4831,null,0400000US34,New Jersey,34
514530,null,6487,null,310823,null,6906,null,52063,null,3343,null,65438,null,3414,null,81731,null,3883,null,39030,null,2637,null,30417,null,2200,null,29875,null,2027,null,12269,null,1576,null,203707,null,5871,null,11906,null,1798,null,14622,null,1959,null,32781,null,2599,null,20645,null,1963,null,24046,null,2158,null,47378,null,2746,null,52329,null,3038,null,0400000US35,New Mexico,35
3955096,null,19708,null,2579280,null,17820,null,287667,null,7498,null,637799,null,8898,null,801656,null,10254,null,307177,null,7355,null,237155,null,6417,null,224641,null,5883,null,83185,null,3495,null,1375816,null,13135,null,40699,null,3027,null,86675,null,5037,null,206999,null,6110,null,138804,null,5268,null,175683,null,5451,null,327260,null,7616,null,399696,null,6733,null,0400000US36,New York,36
2449917,null,18145,null,1661351,null,18020,null,263634,null,7422,null,416788,null,8095,null,438407,null,7648,null,183120,null,5011,null,155535,null,5229,null,148820,null,4363,null,55047,null,3260,null,788566,null,10941,null,38505,null,3958,null,53882,null,3360,null,112612,null,4939,null,74997,null,4020,null,98988,null,4610,null,193888,null,4514,null,215694,null,4634,null,0400000US37,North Carolina,37
184159,null,3181,null,101911,null,3184,null,25456,null,1959,null,25706,null,1471,null,26602,null,1737,null,9430,null,934,null,7344,null,835,null,5449,null,717,null,1924,null,644,null,82248,null,2614,null,4022,null,844,null,7244,null,1113,null,15456,null,1362,null,8396,null,991,null,10277,null,1080,null,17633,null,1017,null,19220,null,1374,null,0400000US38,North Dakota,38
3080013,null,18866,null,2108697,null,15581,null,321949,null,8094,null,488103,null,7751,null,591826,null,8316,null,247400,null,6199,null,189358,null,4696,null,191623,null,4848,null,78438,null,2912,null,971316,null,11712,null,33172,null,2976,null,53043,null,3253,null,137968,null,4655,null,93654,null,4101,null,118410,null,4488,null,231776,null,4782,null,303293,null,5804,null,0400000US39,Ohio,39
960901,null,9207,null,572509,null,8546,null,114873,null,4938,null,126656,null,3899,null,153717,null,4040,null,63750,null,2889,null,48185,null,2355,null,47943,null,2177,null,17385,null,1686,null,388392,null,5835,null,22012,null,2227,null,25995,null,2291,null,59934,null,3181,null,38056,null,2225,null,46296,null,2557,null,93927,null,2844,null,102172,null,3073,null,0400000US40,Oklahoma,40
936919,null,9031,null,655589,null,8852,null,85464,null,4755,null,146879,null,4594,null,175988,null,5001,null,87622,null,3323,null,70829,null,3386,null,64424,null,3044,null,24383,null,1792,null,281330,null,6358,null,7265,null,1376,null,12651,null,1550,null,36833,null,2967,null,29704,null,3101,null,36384,null,2527,null,70094,null,3492,null,88399,null,3449,null,0400000US41,Oregon,41
3467285,null,17499,null,2205428,null,16462,null,326685,null,7566,null,540251,null,7096,null,643530,null,8305,null,255223,null,5698,null,191237,null,5532,null,179080,null,5180,null,69422,null,3023,null,1261857,null,12083,null,34454,null,2855,null,68309,null,3638,null,192630,null,6195,null,134203,null,5118,null,151151,null,5083,null,298330,null,5003,null,382780,null,6322,null,0400000US42,Pennsylvania,42
257680,null,4568,null,186002,null,4535,null,23212,null,2352,null,45173,null,2592,null,54801,null,2709,null,22852,null,1963,null,16999,null,1564,null,17112,null,1543,null,5853,null,825,null,71678,null,3263,null,1498,null,590,null,2721,null,679,null,8148,null,1407,null,6601,null,1138,null,8158,null,1299,null,17845,null,1762,null,26707,null,1727,null,0400000US44,Rhode Island,44
1213577,null,11626,null,769352,null,10232,null,123244,null,5431,null,168938,null,5241,null,196101,null,5376,null,90338,null,3695,null,77588,null,3800,null,81577,null,3170,null,31566,null,2672,null,444225,null,7950,null,19166,null,2428,null,37351,null,3516,null,68074,null,4540,null,42992,null,3093,null,57044,null,3687,null,102373,null,3600,null,117225,null,3301,null,0400000US45,South Carolina,45
215033,null,3921,null,126093,null,3736,null,25562,null,2236,null,30231,null,1754,null,34356,null,1949,null,15751,null,1335,null,10166,null,923,null,7523,null,1062,null,2504,null,601,null,88940,null,3081,null,3201,null,868,null,5308,null,916,null,16336,null,1365,null,10241,null,1085,null,9814,null,1092,null,20260,null,1339,null,23780,null,1504,null,0400000US46,South Dakota,46
1692157,null,14484,null,1085291,null,11739,null,189518,null,6718,null,274481,null,6496,null,287321,null,6310,null,114684,null,4756,null,94583,null,3857,null,91758,null,3895,null,32946,null,2442,null,606866,null,8362,null,19875,null,2174,null,39132,null,3070,null,89091,null,3992,null,62086,null,3022,null,81121,null,3588,null,151726,null,4353,null,163835,null,3786,null,0400000US47,Tennessee,47
5430700,null,23806,null,3428275,null,21069,null,622134,null,11828,null,910080,null,13026,null,956709,null,13590,null,357904,null,9123,null,261956,null,8432,null,234398,null,6965,null,85094,null,4334,null,2002425,null,18808,null,103014,null,4838,null,183423,null,6541,null,350723,null,8146,null,217684,null,6633,null,241677,null,5674,null,439983,null,7632,null,465921,null,7548,null,0400000US48,Texas,48
617106,null,7080,null,455691,null,6853,null,111891,null,3573,null,111222,null,3653,null,114779,null,3301,null,43434,null,2282,null,30560,null,1777,null,30623,null,1869,null,13182,null,1608,null,161415,null,4515,null,7122,null,1403,null,10129,null,1606,null,21373,null,2285,null,19990,null,1810,null,17466,null,1803,null,37774,null,1785,null,47561,null,1872,null,0400000US49,Utah,49
179447,null,3107,null,121554,null,3286,null,14040,null,1069,null,28582,null,1682,null,39168,null,1875,null,15607,null,1405,null,11371,null,1124,null,9778,null,979,null,3008,null,598,null,57893,null,2350,null,1516,null,501,null,3184,null,585,null,8242,null,1131,null,7451,null,1113,null,7046,null,907,null,15155,null,992,null,15299,null,1077,null,0400000US50,Vermont,50
2024529,null,15173,null,1475470,null,15504,null,210293,null,6750,null,362381,null,7360,null,413788,null,6469,null,170261,null,4494,null,136186,null,4695,null,134114,null,4698,null,48447,null,3182,null,549059,null,10107,null,20566,null,2605,null,30894,null,2748,null,73380,null,4009,null,52086,null,3252,null,73976,null,3637,null,137226,null,4206,null,160931,null,3999,null,0400000US51,Virginia,51
1645662,null,12603,null,1195537,null,11320,null,174100,null,5450,null,283328,null,6074,null,337866,null,5679,null,147829,null,4705,null,112146,null,4859,null,103736,null,3377,null,36532,null,2237,null,450125,null,8819,null,12556,null,1711,null,22264,null,2328,null,60874,null,3893,null,48636,null,3068,null,59056,null,3341,null,114066,null,3703,null,132673,null,4345,null,0400000US53,Washington,53
551063,null,6864,null,274517,null,5950,null,46686,null,3263,null,65065,null,3595,null,72113,null,3286,null,33141,null,1912,null,24804,null,2385,null,23781,null,1967,null,8927,null,1097,null,276546,null,6179,null,14430,null,1842,null,20631,null,2000,null,47721,null,2955,null,31112,null,2460,null,33644,null,2477,null,60007,null,2258,null,69001,null,2593,null,0400000US54,West Virginia,54
1567336,null,10758,null,1074592,null,10341,null,184114,null,5598,null,266484,null,4496,null,315025,null,5329,null,123180,null,3857,null,85748,null,3282,null,75232,null,2840,null,24809,null,2053,null,492744,null,6492,null,11896,null,1260,null,22994,null,1883,null,73029,null,3375,null,54996,null,2669,null,62389,null,2447,null,121240,null,2896,null,146200,null,2998,null,0400000US55,Wisconsin,55
151460,null,3613,null,93297,null,3737,null,19901,null,2061,null,21686,null,2134,null,26283,null,1960,null,10306,null,1436,null,8156,null,1203,null,5297,null,997,null,1668,null,469,null,58163,null,3551,null,3419,null,976,null,4851,null,974,null,9013,null,1434,null,7376,null,1157,null,6270,null,1133,null,12932,null,1175,null,14302,null,1323,null,0400000US56,Wyoming,56
844860,null,7873,null,319779,null,7028,null,46342,null,3234,null,83454,null,3604,null,78852,null,3715,null,31159,null,2296,null,31064,null,2345,null,34443,null,2613,null,14465,null,1541,null,525081,null,7091,null,21128,null,2304,null,53496,null,3020,null,90499,null,3445,null,60581,null,3214,null,69882,null,3192,null,122839,null,3596,null,106656,null,3574,null,0400000US72,Puerto Rico,72
