B18108_001E,B18108_001EA,B18108_001M,B18108_001MA,B18108_002E,B18108_002EA,B18108_002M,B18108_002MA,B18108_003E,B18108_003EA,B18108_003M,B18108_003MA,B18108_004E,B18108_004EA,B18108_004M,B18108_004MA,B18108_005E,B18108_005EA,B18108_005M,B18108_005MA,B18108_006E,B18108_006EA,B18108_006M,B18108_006MA,B18108_007E,B18108_007EA,B18108_007M,B18108_007MA,B18108_008E,B18108_008EA,B18108_008M,B18108_008MA,B18108_009E,B18108_009EA,B18108_009M,B18108_009MA,B18108_010E,B18108_010EA,B18108_010M,B18108_010MA,B18108_011E,B18108_011EA,B18108_011M,B18108_011MA,B18108_012E,B18108_012EA,B18108_012M,B18108_012MA,B18108_013E,B18108_013EA,B18108_013M,B18108_013MA,B18108_014E,B18108_014EA,B18108_014M,B18108_014MA,B18108_015E,B18108_015EA,B18108_015M,B18108_015MA,B18108_016E,B18108_016EA,B18108_016M,B18108_016MA,B18108_017E,B18108_017EA,B18108_017M,B18108_017MA,B18108_018E,B18108_018EA,B18108_018M,B18108_018MA,B18108_019E,B18108_019EA,B18108_019M,B18108_019MA,B18108_020E,B18108_020EA,B18108_020M,B18108_020MA,B18108_021E,B18108_021EA,B18108_021M,B18108_021MA,B18108_022E,B18108_022EA,B18108_022M,B18108_022MA,B18108_023E,B18108_023EA,B18108_023M,B18108_023MA,B18108_024E,B18108_024EA,B18108_024M,B18108_024MA,B18108_025E,B18108_025EA,B18108_025M,B18108_025MA,GEO_ID,NAME,state
2756827,null,2965,null,204650,null,1866,null,1458,null,544,null,255,null,284,null,202937,null,1986,null,496144,null,2286,null,21223,null,2193,null,7132,null,1315,null,467789,null,3342,null,656488,null,3920,null,23669,null,2679,null,17776,null,2365,null,615043,null,4698,null,1057505,null,3368,null,74951,null,4123,null,61128,null,3393,null,921426,null,6037,null,179879,null,2611,null,25374,null,1878,null,20707,null,2174,null,133798,null,3575,null,162161,null,1843,null,34281,null,1968,null,49591,null,2833,null,78289,null,3005,null,0400000US20,Kansas,20
4225355,null,2146,null,290156,null,2396,null,2435,null,1060,null,809,null,463,null,286912,null,2516,null,724841,null,3122,null,40477,null,3960,null,15765,null,2120,null,668599,null,4946,null,953845,null,3139,null,46038,null,3615,null,34135,null,3394,null,873672,null,5467,null,1712377,null,4104,null,166022,null,7044,null,169428,null,6816,null,1376927,null,9879,null,309808,null,2450,null,53081,null,2868,null,53519,null,3286,null,203208,null,4515,null,234328,null,2172,null,44576,null,2721,null,87112,null,3486,null,102640,null,3706,null,0400000US21,Kentucky,21
4391561,null,2119,null,318567,null,2454,null,1602,null,599,null,642,null,578,null,316323,null,2565,null,801868,null,2716,null,42117,null,3904,null,11837,null,1711,null,747914,null,4788,null,1054596,null,5178,null,46156,null,4677,null,29971,null,3406,null,978469,null,6811,null,1689919,null,5852,null,137447,null,6087,null,137531,null,5971,null,1414941,null,9554,null,297214,null,2588,null,47718,null,3172,null,49689,null,2965,null,199807,null,4264,null,229397,null,2951,null,43453,null,2213,null,86651,null,4099,null,99293,null,4016,null,0400000US22,Louisiana,22
1300904,null,1044,null,71361,null,956,null,1143,null,623,null,0,null,230,null,70218,null,1179,null,199079,null,1713,null,12056,null,1654,null,3413,null,848,null,183610,null,2249,null,264295,null,1873,null,15534,null,1945,null,10070,null,2120,null,238691,null,3255,null,569524,null,1574,null,52478,null,3144,null,37528,null,3038,null,479518,null,4204,null,106648,null,615,null,18689,null,1488,null,10983,null,1261,null,76976,null,2023,null,89997,null,791,null,19409,null,1555,null,28469,null,1903,null,42119,null,2121,null,0400000US23,Maine,23
5589768,null,3519,null,379459,null,1977,null,2943,null,1044,null,199,null,249,null,376317,null,2261,null,968580,null,2524,null,34446,null,3168,null,13213,null,2162,null,920921,null,4609,null,1256615,null,3686,null,36897,null,3895,null,22132,null,3021,null,1197586,null,5583,null,2317724,null,5028,null,134403,null,6727,null,101003,null,5038,null,2082318,null,10122,null,374795,null,2320,null,42979,null,3060,null,36210,null,2991,null,295606,null,4089,null,292595,null,4101,null,54264,null,3109,null,87228,null,4260,null,151103,null,4777,null,0400000US24,Maryland,24
6495905,null,1365,null,384534,null,1258,null,3193,null,1177,null,330,null,336,null,381011,null,1725,null,1046161,null,1544,null,46094,null,4228,null,15124,null,2225,null,984943,null,5423,null,1500264,null,3149,null,45554,null,3759,null,33684,null,3437,null,1421026,null,6130,null,2723338,null,3726,null,155544,null,6553,null,142608,null,7381,null,2425186,null,10494,null,444704,null,1960,null,54626,null,2774,null,42740,null,3136,null,347338,null,3938,null,396904,null,2966,null,78373,null,3967,null,110572,null,4136,null,207959,null,4708,null,0400000US25,Massachusetts,25
9834865,null,1530,null,615494,null,1987,null,3206,null,875,null,630,null,413,null,611658,null,2221,null,1727299,null,2568,null,78970,null,3801,null,27972,null,2245,null,1620357,null,4940,null,2158254,null,3987,null,83416,null,5904,null,63935,null,3845,null,2010903,null,8038,null,4044956,null,5285,null,297489,null,8120,null,285893,null,9439,null,3461574,null,13067,null,706952,null,2447,null,99155,null,4130,null,78524,null,3984,null,529273,null,4972,null,581910,null,2516,null,114509,null,3674,null,183548,null,6387,null,283853,null,5388,null,0400000US26,Michigan,26
5196720,null,863,null,362040,null,1525,null,1757,null,638,null,506,null,313,null,359777,null,1661,null,893556,null,2070,null,29528,null,2302,null,13004,null,1519,null,851024,null,3551,null,1209426,null,3554,null,39828,null,3153,null,22403,null,2623,null,1147195,null,4686,null,2102505,null,3549,null,116771,null,5256,null,90845,null,4755,null,1894889,null,7409,null,339173,null,2308,null,42105,null,2688,null,27112,null,2256,null,269956,null,3293,null,290020,null,2409,null,59186,null,2791,null,72248,null,3721,null,158586,null,4129,null,0400000US27,Minnesota,27
2879805,null,3013,null,220311,null,2141,null,1193,null,642,null,191,null,144,null,218927,null,2231,null,543871,null,2344,null,24614,null,2717,null,10178,null,1786,null,509079,null,3466,null,679660,null,4582,null,29525,null,3448,null,20754,null,3272,null,629381,null,6304,null,1079389,null,4903,null,100645,null,5351,null,104748,null,6158,null,873996,null,7379,null,199862,null,2803,null,33133,null,2419,null,36362,null,3078,null,130367,null,3671,null,156712,null,2538,null,31907,null,2265,null,63268,null,2916,null,61537,null,2943,null,0400000US28,Mississippi,28
5871474,null,2142,null,404096,null,2274,null,2073,null,842,null,470,null,401,null,401553,null,2366,null,1022803,null,3148,null,45774,null,3494,null,16447,null,2064,null,960582,null,4806,null,1341255,null,4219,null,51316,null,4129,null,40979,null,3638,null,1248960,null,7062,null,2322568,null,3864,null,180342,null,7090,null,181356,null,6991,null,1960870,null,10698,null,425842,null,2356,null,66839,null,2692,null,55160,null,3142,null,303843,null,4015,null,354910,null,2636,null,73934,null,3799,null,110766,null,4477,null,170210,null,4678,null,0400000US29,Missouri,29
957586,null,1278,null,60924,null,1468,null,32,null,55,null,0,null,240,null,60892,null,1468,null,159487,null,1426,null,6177,null,1484,null,1700,null,656,null,151610,null,1910,null,216743,null,2855,null,9470,null,1652,null,5250,null,1381,null,202023,null,2991,null,386154,null,2652,null,31735,null,2425,null,21147,null,2059,null,333272,null,3803,null,73301,null,872,null,13095,null,1474,null,6108,null,910,null,54098,null,1690,null,60977,null,853,null,13533,null,1188,null,18453,null,1944,null,28991,null,1784,null,0400000US30,Montana,30
1762977,null,1469,null,134121,null,1626,null,319,null,260,null,309,null,355,null,133493,null,1690,null,310852,null,1665,null,10480,null,1637,null,3783,null,825,null,296589,null,2631,null,425769,null,3214,null,12730,null,2122,null,8185,null,1779,null,404854,null,4111,null,665406,null,3061,null,43887,null,2521,null,31634,null,2713,null,589885,null,4385,null,117137,null,1554,null,16974,null,1686,null,10169,null,1573,null,89994,null,2356,null,109692,null,1911,null,23814,null,1812,null,28097,null,1924,null,57781,null,2508,null,0400000US31,Nebraska,31
2610041,null,1761,null,202314,null,1744,null,839,null,476,null,213,null,278,null,201262,null,1868,null,479597,null,2588,null,17385,null,2745,null,4627,null,1247,null,457585,null,4113,null,604005,null,3194,null,16179,null,2350,null,9675,null,1651,null,578151,null,4539,null,1021298,null,3674,null,64287,null,3878,null,49307,null,3598,null,907704,null,6023,null,176665,null,1742,null,23486,null,2365,null,16624,null,1868,null,136555,null,2649,null,126162,null,1673,null,22778,null,2201,null,39248,null,2495,null,64136,null,2817,null,0400000US32,Nevada,32
1308729,null,486,null,74561,null,958,null,280,null,239,null,53,null,57,null,74228,null,1025,null,214219,null,1018,null,8343,null,1495,null,1990,null,691,null,203886,null,1976,null,276666,null,1521,null,10157,null,1600,null,6499,null,1488,null,260010,null,2498,null,574102,null,1692,null,34293,null,2668,null,25165,null,2445,null,514644,null,4202,null,92920,null,947,null,13504,null,1626,null,9518,null,1631,null,69898,null,2076,null,76261,null,1138,null,17535,null,1639,null,21750,null,1991,null,36976,null,2127,null,0400000US33,New Hampshire,33
8582670,null,1995,null,554993,null,1371,null,3313,null,960,null,1026,null,648,null,550654,null,1645,null,1489426,null,1568,null,49543,null,3455,null,18753,null,2165,null,1421130,null,3979,null,1826392,null,3428,null,47025,null,4022,null,34678,null,3128,null,1744689,null,5948,null,3586386,null,4162,null,180709,null,5746,null,152226,null,7152,null,3253451,null,10006,null,600744,null,2542,null,70168,null,3698,null,59560,null,3366,null,471016,null,4774,null,524729,null,2989,null,92745,null,3779,null,156840,null,5459,null,275144,null,5496,null,0400000US34,New Jersey,34
