B13002_001E,B13002_001EA,B13002_001M,B13002_001MA,B13002_002E,B13002_002EA,B13002_002M,B13002_002MA,B13002_003E,B13002_003EA,B13002_003M,B13002_003MA,B13002_004E,B13002_004EA,B13002_004M,B13002_004MA,B13002_005E,B13002_005EA,B13002_005M,B13002_005MA,B13002_006E,B13002_006EA,B13002_006M,B13002_006MA,B13002_007E,B13002_007EA,B13002_007M,B13002_007MA,B13002_008E,B13002_008EA,B13002_008M,B13002_008MA,B13002_009E,B13002_009EA,B13002_009M,B13002_009MA,B13002_010E,B13002_010EA,B13002_010M,B13002_010MA,B13002_011E,B13002_011EA,B13002_011M,B13002_011MA,B13002_012E,B13002_012EA,B13002_012M,B13002_012MA,B13002_013E,B13002_013EA,B13002_013M,B13002_013MA,B13002_014E,B13002_014EA,B13002_014M,B13002_014MA,B13002_015E,B13002_015EA,B13002_015M,B13002_015MA,B13002_016E,B13002_016EA,B13002_016M,B13002_016MA,B13002_017E,B13002_017EA,B13002_017M,B13002_017MA,B13002_018E,B13002_018EA,B13002_018M,B13002_018MA,B13002_019E,B13002_019EA,B13002_019M,B13002_019MA,GEO_ID,NAME,state
2548209,null,9148,null,149184,null,6793,null,86207,null,4869,null,2549,null,994,null,63325,null,3950,null,20333,null,2251,null,62977,null,5508,null,11038,null,2137,null,45708,null,4882,null,6231,null,1853,null,2399025,null,11624,null,1095128,null,14561,null,6877,null,1951,null,349037,null,9895,null,739214,null,9449,null,1303897,null,18948,null,347067,null,9596,null,551381,null,11055,null,405449,null,9355,null,0400000US13,Georgia,13
302145,null,1915,null,20598,null,2547,null,13642,null,1879,null,548,null,482,null,9850,null,1688,null,3244,null,848,null,6956,null,1850,null,1098,null,616,null,5431,null,1729,null,427,null,331,null,281547,null,3178,null,139168,null,4974,null,1252,null,917,null,43650,null,3385,null,94266,null,3242,null,142379,null,4754,null,34748,null,1544,null,68370,null,3344,null,39261,null,2946,null,0400000US15,Hawaii,15
368700,null,2245,null,28738,null,2699,null,23130,null,2449,null,812,null,570,null,18519,null,2346,null,3799,null,759,null,5608,null,1222,null,1656,null,610,null,3800,null,1133,null,152,null,179,null,339962,null,3493,null,185606,null,4966,null,1887,null,710,null,70826,null,3072,null,112893,null,3342,null,154356,null,4695,null,54946,null,2607,null,60411,null,3601,null,38999,null,3027,null,0400000US16,Idaho,16
3229058,null,5790,null,185509,null,7118,null,119402,null,5432,null,1737,null,734,null,83569,null,4237,null,34096,null,2869,null,66107,null,4891,null,10999,null,1857,null,49329,null,4429,null,5779,null,983,null,3043549,null,8708,null,1343181,null,13130,null,3824,null,1334,null,398850,null,7933,null,940507,null,9372,null,1700368,null,13341,null,435661,null,4331,null,788393,null,8054,null,476314,null,9790,null,0400000US17,Illinois,17
1578753,null,4479,null,95945,null,4450,null,60933,null,3529,null,1049,null,521,null,49739,null,3375,null,10145,null,1623,null,35012,null,3375,null,5537,null,1261,null,27038,null,2718,null,2437,null,937,null,1482808,null,6101,null,702042,null,9521,null,1869,null,686,null,223800,null,6066,null,476373,null,7195,null,780766,null,10592,null,215028,null,3333,null,340094,null,7349,null,225644,null,6502,null,0400000US18,Indiana,18
715225,null,3744,null,45083,null,3141,null,29280,null,2234,null,59,null,61,null,24153,null,2052,null,5068,null,856,null,15803,null,2230,null,2936,null,996,null,12025,null,1916,null,842,null,472,null,670142,null,4951,null,328025,null,6755,null,1898,null,839,null,107044,null,4671,null,219083,null,4352,null,342117,null,6237,null,100862,null,3102,null,151439,null,4422,null,89816,null,3601,null,0400000US19,Iowa,19
679213,null,2979,null,47037,null,3186,null,31646,null,2817,null,154,null,145,null,25812,null,2698,null,5680,null,1095,null,15391,null,1940,null,2596,null,794,null,11656,null,1944,null,1139,null,443,null,632176,null,4108,null,308534,null,6058,null,1086,null,562,null,102051,null,4542,null,205397,null,4563,null,323642,null,6476,null,94010,null,2519,null,146663,null,4687,null,82969,null,3637,null,0400000US20,Kansas,20
1059137,null,5309,null,62730,null,4013,null,40171,null,2943,null,966,null,496,null,30684,null,2722,null,8521,null,1375,null,22559,null,2823,null,4376,null,1002,null,16640,null,2546,null,1543,null,604,null,996407,null,7008,null,504069,null,9273,null,2264,null,817,null,172970,null,5844,null,328835,null,5446,null,492338,null,10735,null,135593,null,3583,null,206876,null,6541,null,149869,null,5943,null,0400000US21,Kentucky,21
1134280,null,4226,null,67870,null,3899,null,37590,null,3424,null,815,null,440,null,28804,null,3037,null,7971,null,1464,null,30280,null,2781,null,5331,null,1243,null,23393,null,2366,null,1556,null,673,null,1066410,null,6212,null,467316,null,9350,null,1150,null,465,null,156339,null,5407,null,309827,null,6954,null,599094,null,8650,null,148286,null,3412,null,273015,null,6262,null,177793,null,6028,null,0400000US22,Louisiana,22
315041,null,1789,null,15826,null,1591,null,10896,null,1306,null,148,null,183,null,7662,null,1259,null,3086,null,824,null,4930,null,993,null,739,null,392,null,2763,null,708,null,1428,null,649,null,299215,null,2188,null,135312,null,3999,null,73,null,75,null,34060,null,2106,null,101179,null,3134,null,163903,null,3631,null,44020,null,1229,null,70146,null,2412,null,49737,null,2724,null,0400000US23,Maine,23
1462725,null,3637,null,84069,null,5061,null,52756,null,3875,null,406,null,265,null,37793,null,3678,null,14557,null,1662,null,31313,null,3270,null,5236,null,1378,null,22154,null,3014,null,3923,null,995,null,1378656,null,6957,null,606778,null,9905,null,2077,null,1055,null,165697,null,5745,null,439004,null,7160,null,771878,null,10302,null,194022,null,3356,null,335366,null,6902,null,242490,null,7443,null,0400000US24,Maryland,24
1679501,null,4376,null,77909,null,4644,null,53423,null,3557,null,78,null,95,null,32305,null,2941,null,21040,null,1954,null,24486,null,3231,null,3612,null,1229,null,17482,null,2363,null,3392,null,1004,null,1601592,null,5420,null,672910,null,10376,null,654,null,419,null,166128,null,5691,null,506128,null,8046,null,928682,null,10314,null,226371,null,2741,null,436820,null,6235,null,265491,null,7641,null,0400000US25,Massachusetts,25
2431897,null,4394,null,130553,null,5829,null,81208,null,4219,null,1396,null,653,null,60712,null,3547,null,19100,null,1888,null,49345,null,3931,null,7532,null,1550,null,37539,null,3465,null,4274,null,1048,null,2301344,null,7475,null,1022471,null,11677,null,1867,null,602,null,289696,null,7474,null,730908,null,8374,null,1278873,null,12503,null,348969,null,3248,null,544218,null,9005,null,385686,null,8303,null,0400000US26,Michigan,26
1296862,null,3783,null,75041,null,3837,null,52734,null,2878,null,504,null,331,null,40009,null,2664,null,12221,null,1513,null,22307,null,2339,null,2931,null,812,null,16813,null,2208,null,2563,null,818,null,1221821,null,5267,null,585630,null,6778,null,814,null,348,null,173930,null,4690,null,410886,null,5207,null,636191,null,6929,null,176290,null,2503,null,293089,null,5196,null,166812,null,5143,null,0400000US27,Minnesota,27
735381,null,3477,null,47571,null,4297,null,23279,null,2720,null,602,null,444,null,18811,null,2386,null,3866,null,1027,null,24292,null,3041,null,4612,null,1035,null,17733,null,2717,null,1947,null,843,null,687810,null,5803,null,304195,null,6812,null,1703,null,863,null,104947,null,4486,null,197545,null,5222,null,383615,null,8218,null,104208,null,4270,null,161702,null,6248,null,117705,null,5503,null,0400000US28,Mississippi,28
1467837,null,4709,null,82624,null,5316,null,51929,null,3247,null,1136,null,561,null,41898,null,2853,null,8895,null,1510,null,30695,null,3417,null,5793,null,1366,null,22175,null,2774,null,2727,null,975,null,1385213,null,6914,null,652755,null,9120,null,2452,null,902,null,218996,null,6061,null,431307,null,6686,null,732458,null,10795,null,197340,null,3490,null,316006,null,7264,null,219112,null,7243,null,0400000US29,Missouri,29
229330,null,2113,null,13406,null,1458,null,8242,null,1307,null,30,null,54,null,6897,null,1261,null,1315,null,505,null,5164,null,1171,null,1065,null,471,null,3677,null,1039,null,422,null,419,null,215924,null,2259,null,98173,null,3287,null,79,null,98,null,29511,null,2188,null,68583,null,2457,null,117751,null,3980,null,34580,null,2500,null,51521,null,3021,null,31650,null,2551,null,0400000US30,Montana,30
433142,null,2566,null,33017,null,2634,null,23563,null,2301,null,287,null,227,null,19724,null,2227,null,3552,null,684,null,9454,null,1594,null,2138,null,666,null,6556,null,1537,null,760,null,487,null,400125,null,3515,null,194440,null,6034,null,606,null,354,null,65004,null,4144,null,128830,null,3488,null,205685,null,5878,null,58994,null,2330,null,94836,null,4390,null,51855,null,3397,null,0400000US31,Nebraska,31
638586,null,2722,null,35453,null,2620,null,23242,null,2009,null,308,null,263,null,17483,null,2071,null,5451,null,1166,null,12211,null,1988,null,2976,null,1052,null,8594,null,1671,null,641,null,387,null,603133,null,3161,null,281976,null,6985,null,2006,null,736,null,97244,null,4257,null,182726,null,4895,null,321157,null,6863,null,79707,null,2555,null,140312,null,4832,null,101138,null,5189,null,0400000US32,Nevada,32
328229,null,1747,null,14079,null,1818,null,10627,null,1508,null,0,null,255,null,6438,null,1175,null,4189,null,1113,null,3452,null,1018,null,528,null,445,null,2692,null,945,null,232,null,169,null,314150,null,2406,null,149250,null,4078,null,360,null,307,null,35018,null,2729,null,113872,null,3234,null,164900,null,4385,null,46864,null,1440,null,73766,null,3105,null,44270,null,2870,null,0400000US33,New Hampshire,33
2143137,null,4796,null,113145,null,5268,null,79221,null,4512,null,301,null,349,null,50308,null,3518,null,28612,null,2770,null,33924,null,2668,null,4362,null,1256,null,23933,null,2609,null,5629,null,1196,null,2029992,null,7065,null,941657,null,9577,null,2259,null,850,null,236599,null,5953,null,702799,null,7382,null,1088335,null,11392,null,275502,null,2902,null,487380,null,7368,null,325453,null,8329,null,0400000US34,New Jersey,34
485145,null,3741,null,31643,null,3127,null,19212,null,2672,null,882,null,620,null,14417,null,2291,null,3913,null,1201,null,12431,null,2031,null,2583,null,868,null,8875,null,1778,null,973,null,433,null,453502,null,4885,null,199588,null,5562,null,1925,null,905,null,67474,null,3799,null,130189,null,4757,null,253914,null,6478,null,66632,null,3386,null,111821,null,4458,null,75461,null,4091,null,0400000US35,New Mexico,35
4960634,null,5862,null,240633,null,8973,null,161251,null,7210,null,1367,null,573,null,107354,null,5670,null,52530,null,4143,null,79382,null,5272,null,11378,null,1877,null,56532,null,4562,null,11472,null,1859,null,4720001,null,8618,null,1962224,null,15115,null,4275,null,1118,null,527395,null,9664,null,1430554,null,13042,null,2757777,null,18767,null,656305,null,4715,null,1288077,null,11714,null,813395,null,14165,null,0400000US36,New York,36
2352153,null,7194,null,131909,null,6511,null,81810,null,4816,null,1920,null,917,null,59485,null,4007,null,20405,null,2243,null,50099,null,3823,null,8057,null,1554,null,38091,null,3503,null,3951,null,987,null,2220244,null,9637,null,1087629,null,13325,null,7497,null,1571,null,354937,null,9520,null,725195,null,8981,null,1132615,null,14744,null,303610,null,8243,null,480672,null,10327,null,348333,null,9488,null,0400000US37,North Carolina,37
156470,null,1884,null,10941,null,1464,null,7114,null,1178,null,75,null,142,null,5695,null,1047,null,1344,null,445,null,3827,null,856,null,489,null,310,null,3162,null,777,null,176,null,163,null,145529,null,2286,null,73437,null,2718,null,335,null,264,null,25257,null,1771,null,47845,null,1851,null,72092,null,2837,null,21956,null,1364,null,35454,null,2034,null,14682,null,1466,null,0400000US38,North Dakota,38
2812532,null,5428,null,152614,null,5663,null,91621,null,4454,null,933,null,559,null,70085,null,4140,null,20603,null,2284,null,60993,null,3636,null,10073,null,1811,null,45737,null,3561,null,5183,null,1302,null,2659918,null,8077,null,1205356,null,12344,null,2789,null,711,null,361149,null,8843,null,841418,null,8726,null,1454562,null,13126,null,383744,null,4007,null,631317,null,9801,null,439501,null,8447,null,0400000US39,Ohio,39
887858,null,3973,null,55175,null,3052,null,37023,null,2971,null,1141,null,497,null,31126,null,2625,null,4756,null,966,null,18152,null,1928,null,3442,null,778,null,13159,null,1574,null,1551,null,617,null,832683,null,4718,null,414977,null,7004,null,2963,null,936,null,157295,null,4553,null,254719,null,5835,null,417706,null,8002,null,116510,null,3381,null,176833,null,5276,null,124363,null,5664,null,0400000US40,Oklahoma,40
926886,null,3723,null,47691,null,3031,null,32066,null,2769,null,736,null,426,null,23667,null,2572,null,7663,null,1430,null,15625,null,2254,null,2236,null,752,null,11992,null,1881,null,1397,null,806,null,879195,null,4808,null,410419,null,9018,null,773,null,397,null,136127,null,6085,null,273519,null,5822,null,468776,null,9274,null,119870,null,2518,null,215483,null,6054,null,133423,null,5501,null,0400000US41,Oregon,41
3026741,null,5814,null,151344,null,5857,null,95549,null,4098,null,700,null,374,null,68600,null,3624,null,26249,null,1881,null,55795,null,4203,null,9172,null,1562,null,42193,null,3424,null,4430,null,1021,null,2875397,null,8343,null,1295839,null,11167,null,2243,null,671,null,348745,null,7686,null,944851,null,8758,null,1579558,null,13101,null,428797,null,3609,null,706508,null,8556,null,444253,null,8190,null,0400000US42,Pennsylvania,42
262922,null,1949,null,10222,null,1515,null,7914,null,1409,null,0,null,287,null,5073,null,1188,null,2841,null,812,null,2308,null,767,null,607,null,429,null,1573,null,615,null,128,null,208,null,252700,null,2458,null,104101,null,4114,null,556,null,439,null,27871,null,2343,null,75674,null,3209,null,148599,null,4349,null,38543,null,1215,null,65371,null,2488,null,44685,null,2894,null,0400000US44,Rhode Island,44
1123285,null,4408,null,66483,null,4137,null,36574,null,3142,null,441,null,337,null,27637,null,2829,null,8496,null,1337,null,29909,null,3552,null,5594,null,1426,null,21649,null,2914,null,2666,null,1065,null,1056802,null,5708,null,479187,null,8576,null,1555,null,667,null,151596,null,5784,null,326036,null,6122,null,577615,null,8503,null,147894,null,4228,null,250954,null,6873,null,178767,null,6074,null,0400000US45,South Carolina,45
191344,null,2104,null,11731,null,1524,null,8389,null,1350,null,0,null,223,null,6946,null,1302,null,1443,null,457,null,3342,null,841,null,397,null,264,null,2248,null,709,null,697,null,437,null,179613,null,2500,null,86210,null,3380,null,714,null,532,null,29408,null,2645,null,56088,null,2144,null,93403,null,3758,null,29063,null,1632,null,41259,null,2629,null,23081,null,1644,null,0400000US46,South Dakota,46
1556920,null,4077,null,103522,null,4728,null,59682,null,4043,null,1629,null,586,null,43682,null,3406,null,14371,null,1935,null,43840,null,3480,null,6397,null,1550,null,29173,null,2739,null,8270,null,1792,null,1453398,null,6325,null,708857,null,10753,null,2875,null,998,null,236315,null,6640,null,469667,null,8021,null,744541,null,10929,null,195544,null,3920,null,319847,null,7916,null,229150,null,7960,null,0400000US47,Tennessee,47
6236697,null,10084,null,418903,null,10997,null,279656,null,9241,null,10011,null,1963,null,209967,null,7936,null,59678,null,3898,null,139247,null,8014,null,31160,null,3077,null,97095,null,6500,null,10992,null,1944,null,5817794,null,15954,null,2840249,null,19667,null,16648,null,2605,null,1007618,null,14328,null,1815983,null,13998,null,2977545,null,24287,null,815417,null,8491,null,1310035,null,14426,null,852093,null,15057,null,0400000US48,Texas,48
706551,null,2744,null,52057,null,3346,null,42677,null,3424,null,607,null,356,null,36059,null,3219,null,6011,null,1185,null,9380,null,1737,null,1186,null,467,null,7282,null,1526,null,912,null,632,null,654494,null,4019,null,340772,null,6559,null,2236,null,903,null,148770,null,5409,null,189766,null,4298,null,313722,null,7369,null,104795,null,2099,null,145395,null,5939,null,63532,null,3868,null,0400000US49,Utah,49
151938,null,1394,null,5642,null,879,null,3698,null,683,null,0,null,211,null,3031,null,638,null,667,null,314,null,1944,null,532,null,376,null,300,null,1357,null,440,null,211,null,179,null,146296,null,1718,null,66755,null,2793,null,84,null,148,null,16275,null,1693,null,50396,null,2052,null,79541,null,2957,null,22168,null,776,null,36173,null,1793,null,21200,null,1990,null,0400000US50,Vermont,50
2008285,null,6154,null,106693,null,6416,null,73735,null,4753,null,884,null,532,null,52545,null,3685,null,20306,null,2415,null,32958,null,3351,null,4875,null,1213,null,24393,null,2768,null,3690,null,1106,null,1901592,null,9329,null,920895,null,11199,null,2719,null,920,null,284256,null,7941,null,633920,null,8048,null,980697,null,12203,null,267593,null,8282,null,433432,null,9678,null,279672,null,7387,null,0400000US51,Virginia,51
1649648,null,3956,null,89077,null,5103,null,65764,null,4284,null,700,null,440,null,47848,null,4097,null,17216,null,2026,null,23313,null,2675,null,3687,null,1045,null,16903,null,2446,null,2723,null,710,null,1560571,null,6432,null,748354,null,9704,null,2754,null,901,null,251143,null,5826,null,494457,null,7549,null,812217,null,11228,null,213967,null,3546,null,362768,null,7750,null,235482,null,7252,null,0400000US53,Washington,53
423854,null,2414,null,22406,null,2390,null,14643,null,1909,null,488,null,374,null,12115,null,1847,null,2040,null,623,null,7763,null,1604,null,1424,null,505,null,5904,null,1583,null,435,null,302,null,401448,null,3357,null,206483,null,4927,null,1241,null,756,null,68777,null,3217,null,136465,null,3425,null,194965,null,4968,null,53037,null,2411,null,81607,null,3403,null,60321,null,3466,null,0400000US54,West Virginia,54
1381674,null,4264,null,76062,null,4034,null,52730,null,3118,null,719,null,331,null,39334,null,2945,null,12677,null,1281,null,23332,null,2148,null,4109,null,1009,null,16865,null,2038,null,2358,null,797,null,1305612,null,5428,null,604946,null,8125,null,1383,null,594,null,170891,null,4968,null,432672,null,5783,null,700666,null,8944,null,194078,null,2936,null,317681,null,6246,null,188907,null,4809,null,0400000US55,Wisconsin,55
127734,null,2076,null,8877,null,1463,null,6592,null,1256,null,182,null,234,null,5574,null,1071,null,836,null,415,null,2285,null,802,null,160,null,157,null,1958,null,725,null,167,null,173,null,118857,null,2616,null,64773,null,2964,null,313,null,288,null,24142,null,1974,null,40318,null,2123,null,54084,null,3110,null,16688,null,1486,null,23661,null,2036,null,13735,null,1870,null,0400000US56,Wyoming,56
1007062,null,3420,null,43671,null,3795,null,20128,null,2348,null,1601,null,597,null,14751,null,2064,null,3776,null,968,null,23543,null,3051,null,4405,null,984,null,17064,null,2663,null,2074,null,647,null,963391,null,5266,null,331815,null,7101,null,2454,null,771,null,106104,null,5291,null,223257,null,5043,null,631576,null,8210,null,143453,null,3288,null,275761,null,6353,null,212362,null,5209,null,0400000US72,Puerto Rico,72
