B99191_001E,B99191_001EA,B99191_002E,B99191_002EA,B99191_003E,B99191_003EA,B99191_004E,B99191_004EA,B99191_005E,B99191_005EA,B99191_006E,B99191_006EA,B99191_007E,B99191_007EA,B99191_008E,B99191_008EA,GEO_ID,NAME,state
3772855,null,3061502,null,90805,null,18068,null,11844,null,17040,null,34323,null,539273,null,0400000US01,Alabama,01
546524,null,458646,null,4778,null,5720,null,4000,null,3941,null,26829,null,42610,null,0400000US02,Alaska,02
5135919,null,4047573,null,120558,null,19676,null,10592,null,18107,null,42413,null,877000,null,0400000US04,Arizona,04
2297928,null,1841025,null,46982,null,11413,null,7594,null,11788,null,30181,null,348945,null,0400000US05,Arkansas,05
29134110,null,23320014,null,653352,null,122128,null,72741,null,104541,null,253175,null,4608159,null,0400000US06,California,06
3991744,null,3349779,null,74271,null,18345,null,9917,null,12392,null,31912,null,495128,null,0400000US08,Colorado,08
2857602,null,2247206,null,62033,null,20506,null,9472,null,11457,null,29418,null,477510,null,0400000US09,Connecticut,09
713071,null,569929,null,17802,null,4726,null,2076,null,3662,null,7393,null,107483,null,0400000US10,Delaware,10
504809,null,392382,null,14034,null,2735,null,1286,null,2210,null,5652,null,86510,null,0400000US11,District of Columbia,11
15173805,null,11945118,null,408785,null,69562,null,44410,null,61339,null,144643,null,2499948,null,0400000US12,Florida,12
7669333,null,6011100,null,179105,null,36228,null,18663,null,22435,null,62704,null,1339098,null,0400000US13,Georgia,13
1052661,null,824201,null,20244,null,4684,null,2806,null,4361,null,9616,null,186749,null,0400000US15,Hawaii,15
1195448,null,1015712,null,17172,null,5185,null,3641,null,5067,null,11767,null,136904,null,0400000US16,Idaho,16
10275170,null,8151471,null,220155,null,56312,null,34005,null,38971,null,89753,null,1684503,null,0400000US17,Illinois,17
5106260,null,4203747,null,97497,null,24643,null,16085,null,21462,null,50154,null,692672,null,0400000US18,Indiana,18
2422186,null,2007372,null,38324,null,17400,null,7981,null,13009,null,25666,null,312434,null,0400000US19,Iowa,19
2231280,null,1871109,null,36465,null,11690,null,8027,null,11055,null,20910,null,272024,null,0400000US20,Kansas,20
3469657,null,2882575,null,68045,null,15707,null,10292,null,15840,null,32584,null,444614,null,0400000US21,Kentucky,21
3558124,null,2748450,null,86792,null,15059,null,8613,null,14402,null,35477,null,649331,null,0400000US22,Louisiana,22
1099536,null,920913,null,17353,null,7500,null,4016,null,5546,null,11574,null,132634,null,0400000US23,Maine,23
4586667,null,3722693,null,97326,null,26542,null,11798,null,17212,null,38854,null,672242,null,0400000US24,Maryland,24
5416680,null,4158527,null,141182,null,36905,null,17115,null,23561,null,51412,null,987978,null,0400000US25,Massachusetts,25
8051582,null,6514799,null,177437,null,42899,null,26963,null,34015,null,78920,null,1176549,null,0400000US26,Michigan,26
4222367,null,3528485,null,74784,null,22845,null,13318,null,18225,null,45340,null,519370,null,0400000US27,Minnesota,27
2313150,null,1802472,null,51186,null,7152,null,4966,null,10102,null,23603,null,413669,null,0400000US28,Mississippi,28
4805979,null,3907322,null,86490,null,28112,null,14396,null,21956,null,50573,null,697130,null,0400000US29,Missouri,29
792836,null,627546,null,14708,null,5485,null,2655,null,4500,null,10122,null,127820,null,0400000US30,Montana,30
1422687,null,1179176,null,24588,null,10230,null,5976,null,5845,null,15746,null,181126,null,0400000US31,Nebraska,31
2069037,null,1662305,null,37545,null,7124,null,5247,null,5218,null,17782,null,333816,null,0400000US32,Nevada,32
1090306,null,885156,null,18701,null,8311,null,3988,null,4774,null,11895,null,157481,null,0400000US33,New Hampshire,33
7017243,null,5502763,null,176474,null,42203,null,20726,null,27386,null,62572,null,1185119,null,0400000US34,New Jersey,34
1581780,null,1262476,null,31210,null,6139,null,4119,null,6468,null,16974,null,254394,null,0400000US35,New Mexico,35
15910961,null,12087110,null,424726,null,97332,null,47961,null,64925,null,141342,null,3047565,null,0400000US36,New York,36
7478068,null,6021017,null,162439,null,40842,null,22350,null,27893,null,75205,null,1128322,null,0400000US37,North Carolina,37
529954,null,427614,null,7304,null,5100,null,1990,null,2633,null,5774,null,79539,null,0400000US38,North Dakota,38
9310996,null,7699261,null,185363,null,49468,null,25692,null,41660,null,92228,null,1217324,null,0400000US39,Ohio,39
2917327,null,2383761,null,50170,null,13658,null,9193,null,13547,null,29542,null,417456,null,0400000US40,Oklahoma,40
3101578,null,2612903,null,53538,null,13846,null,9164,null,12569,null,31382,null,368176,null,0400000US41,Oregon,41
10340166,null,8209569,null,255245,null,65870,null,39033,null,45588,null,106619,null,1618242,null,0400000US42,Pennsylvania,42
868288,null,657342,null,20442,null,7907,null,3689,null,4796,null,11314,null,162798,null,0400000US44,Rhode Island,44
3663661,null,2824825,null,91983,null,14584,null,12101,null,13048,null,34553,null,672567,null,0400000US45,South Carolina,45
647844,null,544112,null,10642,null,3405,null,2485,null,2954,null,5969,null,78277,null,0400000US46,South Dakota,46
5058892,null,4098167,null,111373,null,22623,null,13519,null,20896,null,51039,null,741275,null,0400000US47,Tennessee,47
18961024,null,15222209,null,374189,null,71071,null,41653,null,57213,null,140089,null,3054600,null,0400000US48,Texas,48
2039990,null,1721459,null,35279,null,9133,null,3126,null,5939,null,14343,null,250711,null,0400000US49,Utah,49
520071,null,425048,null,8178,null,4030,null,2057,null,2997,null,5700,null,72061,null,0400000US50,Vermont,50
6346519,null,5164299,null,137743,null,34390,null,16289,null,21862,null,51208,null,920728,null,0400000US51,Virginia,51
5362548,null,4558731,null,91980,null,27106,null,14418,null,18659,null,53022,null,598632,null,0400000US53,Washington,53
1501460,null,1200657,null,33194,null,11958,null,4336,null,7048,null,14776,null,229491,null,0400000US54,West Virginia,54
4580834,null,3742189,null,82232,null,27477,null,17692,null,17926,null,45375,null,647943,null,0400000US55,Wisconsin,55
437326,null,367795,null,6734,null,2464,null,1773,null,2076,null,4896,null,51588,null,0400000US56,Wyoming,56
3182256,null,2666764,null,65227,null,4267,null,5890,null,8784,null,26955,null,404369,null,0400000US72,Puerto Rico,72
