B20002_001E,B20002_001EA,B20002_001M,B20002_001MA,B20002_002E,B20002_002EA,B20002_002M,B20002_002MA,B20002_003E,B20002_003EA,B20002_003M,B20002_003MA,GEO_ID,NAME,state
25338,null,427,null,30769,null,466,null,20250,null,420,null,0400000US01,Alabama,01
30878,null,909,null,37474,null,1746,null,26279,null,1129,null,0400000US02,Alaska,02
27783,null,250,null,31149,null,564,null,23888,null,335,null,0400000US04,Arizona,04
23730,null,359,null,28043,null,440,null,19872,null,424,null,0400000US05,Arkansas,05
29685,null,136,null,34099,null,275,null,25188,null,264,null,0400000US06,California,06
29501,null,260,null,34887,null,691,null,24535,null,395,null,0400000US08,Colorado,08
35517,null,544,null,43584,null,819,null,28771,null,530,null,0400000US09,Connecticut,09
29799,null,793,null,36568,null,1472,null,25872,null,879,null,0400000US10,Delaware,10
41209,null,1129,null,44450,null,2517,null,39106,null,1659,null,0400000US11,District of Columbia,11
25861,null,166,null,29027,null,210,null,22937,null,191,null,0400000US12,Florida,12
27699,null,239,null,31812,null,343,null,23407,null,260,null,0400000US13,Georgia,13
31260,null,534,null,35770,null,883,null,27284,null,765,null,0400000US15,Hawaii,15
22684,null,461,null,28662,null,583,null,17802,null,487,null,0400000US16,Idaho,16
29639,null,193,null,36121,null,411,null,24137,null,225,null,0400000US17,Illinois,17
26420,null,289,null,32439,null,344,null,20993,null,273,null,0400000US18,Indiana,18
26622,null,364,null,32744,null,599,null,21383,null,356,null,0400000US19,Iowa,19
26947,null,454,null,32500,null,595,null,21385,null,453,null,0400000US20,Kansas,20
24693,null,318,null,29652,null,447,null,20470,null,380,null,0400000US21,Kentucky,21
26679,null,425,null,34398,null,712,null,20374,null,411,null,0400000US22,Louisiana,22
25822,null,579,null,30738,null,734,null,21418,null,590,null,0400000US23,Maine,23
37135,null,417,null,42048,null,488,null,32183,null,453,null,0400000US24,Maryland,24
34824,null,392,null,40816,null,546,null,29391,null,416,null,0400000US25,Massachusetts,25
25381,null,269,null,31478,null,352,null,20358,null,270,null,0400000US26,Michigan,26
30210,null,260,null,36189,null,386,null,24991,null,339,null,0400000US27,Minnesota,27
23664,null,367,null,28732,null,544,null,19276,null,382,null,0400000US28,Mississippi,28
26183,null,288,null,30933,null,420,null,21969,null,321,null,0400000US29,Missouri,29
22113,null,677,null,27955,null,785,null,18224,null,519,null,0400000US30,Montana,30
26028,null,473,null,31030,null,485,null,20708,null,679,null,0400000US31,Nebraska,31
29926,null,406,null,33656,null,750,null,26138,null,600,null,0400000US32,Nevada,32
31459,null,572,null,39180,null,774,null,24999,null,667,null,0400000US33,New Hampshire,33
37353,null,378,null,44405,null,614,null,30414,null,389,null,0400000US34,New Jersey,34
24010,null,486,null,28056,null,766,null,20644,null,614,null,0400000US35,New Mexico,35
31901,null,173,null,37455,null,308,null,28028,null,181,null,0400000US36,New York,36
26084,null,265,null,29575,null,309,null,22553,null,325,null,0400000US37,North Carolina,37
25926,null,728,null,32052,null,761,null,20846,null,731,null,0400000US38,North Dakota,38
26861,null,208,null,32373,null,293,null,21790,null,255,null,0400000US39,Ohio,39
24598,null,303,null,30115,null,508,null,19880,null,375,null,0400000US40,Oklahoma,40
25449,null,469,null,30904,null,681,null,21076,null,440,null,0400000US41,Oregon,41
28906,null,153,null,35053,null,300,null,23422,null,203,null,0400000US42,Pennsylvania,42
30818,null,766,null,37592,null,1097,null,25080,null,994,null,0400000US44,Rhode Island,44
25050,null,375,null,29413,null,442,null,21231,null,319,null,0400000US45,South Carolina,45
24374,null,602,null,28852,null,871,null,20392,null,694,null,0400000US46,South Dakota,46
25598,null,306,null,29667,null,333,null,21845,null,333,null,0400000US47,Tennessee,47
26650,null,183,null,30730,null,268,null,21919,null,226,null,0400000US48,Texas,48
24970,null,379,null,33043,null,672,null,17912,null,430,null,0400000US49,Utah,49
26857,null,635,null,31466,null,772,null,22622,null,688,null,0400000US50,Vermont,50
31968,null,250,null,38274,null,410,null,26700,null,353,null,0400000US51,Virginia,51
30793,null,292,null,38384,null,419,null,24651,null,342,null,0400000US53,Washington,53
24247,null,480,null,30501,null,651,null,19124,null,427,null,0400000US54,West Virginia,54
27611,null,206,null,33601,null,446,null,22415,null,287,null,0400000US55,Wisconsin,55
27633,null,965,null,36259,null,1451,null,19908,null,874,null,0400000US56,Wyoming,56
14513,null,167,null,14204,null,207,null,14884,null,281,null,0400000US72,Puerto Rico,72
