B05010_001E,B05010_001EA,B05010_001M,B05010_001MA,B05010_002E,B05010_002EA,B05010_002M,B05010_002MA,B05010_003E,B05010_003EA,B05010_003M,B05010_003MA,B05010_004E,B05010_004EA,B05010_004M,B05010_004MA,B05010_005E,B05010_005EA,B05010_005M,B05010_005MA,B05010_006E,B05010_006EA,B05010_006M,B05010_006MA,B05010_007E,B05010_007EA,B05010_007M,B05010_007MA,B05010_008E,B05010_008EA,B05010_008M,B05010_008MA,B05010_009E,B05010_009EA,B05010_009M,B05010_009MA,B05010_010E,B05010_010EA,B05010_010M,B05010_010MA,B05010_011E,B05010_011EA,B05010_011M,B05010_011MA,B05010_012E,B05010_012EA,B05010_012M,B05010_012MA,B05010_013E,B05010_013EA,B05010_013M,B05010_013MA,B05010_014E,B05010_014EA,B05010_014M,B05010_014MA,B05010_015E,B05010_015EA,B05010_015M,B05010_015MA,B05010_016E,B05010_016EA,B05010_016M,B05010_016MA,B05010_017E,B05010_017EA,B05010_017M,B05010_017MA,B05010_018E,B05010_018EA,B05010_018M,B05010_018MA,B05010_019E,B05010_019EA,B05010_019M,B05010_019MA,B05010_020E,B05010_020EA,B05010_020M,B05010_020MA,B05010_021E,B05010_021EA,B05010_021M,B05010_021MA,B05010_022E,B05010_022EA,B05010_022M,B05010_022MA,B05010_023E,B05010_023EA,B05010_023M,B05010_023MA,B05010_024E,B05010_024EA,B05010_024M,B05010_024MA,B05010_025E,B05010_025EA,B05010_025M,B05010_025MA,GEO_ID,NAME,state
2441179,null,7808,null,524817,null,19224,null,164304,null,12122,null,76454,null,8387,null,77714,null,8882,null,10136,null,2379,null,360513,null,16469,null,302991,null,15442,null,57522,null,7487,null,555099,null,20109,null,298466,null,16049,null,209356,null,12573,null,69530,null,7768,null,19580,null,3694,null,256633,null,12881,null,220077,null,12019,null,36556,null,5007,null,1361263,null,20433,null,1078346,null,19828,null,913075,null,18496,null,101194,null,6705,null,64077,null,5273,null,282917,null,13232,null,260152,null,13262,null,22765,null,4078,null,0400000US13,Georgia,13
273267,null,3172,null,36395,null,4318,null,10629,null,2836,null,6455,null,2384,null,2476,null,1148,null,1698,null,1123,null,25766,null,3745,null,22361,null,3668,null,3405,null,1508,null,46855,null,4931,null,24852,null,3951,null,15465,null,3568,null,5861,null,1850,null,3526,null,1040,null,22003,null,3696,null,17331,null,3356,null,4672,null,1840,null,190017,null,6359,null,148764,null,7572,null,104694,null,5961,null,20949,null,3277,null,23121,null,3617,null,41253,null,4960,null,36108,null,4651,null,5145,null,1879,null,0400000US15,Hawaii,15
404167,null,2682,null,70912,null,6356,null,35603,null,4838,null,22716,null,3431,null,9573,null,2948,null,3314,null,1632,null,35309,null,5141,null,31366,null,4720,null,3943,null,2472,null,115892,null,7551,null,86714,null,6997,null,70337,null,6620,null,10019,null,2696,null,6358,null,2199,null,29178,null,3797,null,24176,null,3289,null,5002,null,1921,null,217363,null,8077,null,186190,null,7880,null,171136,null,8088,null,7957,null,1846,null,7097,null,1644,null,31173,null,3456,null,29015,null,3402,null,2158,null,1034,null,0400000US16,Idaho,16
3041945,null,8099,null,554528,null,21231,null,166730,null,12129,null,66360,null,7186,null,84816,null,9699,null,15554,null,4923,null,387798,null,16263,null,327597,null,13974,null,60201,null,6425,null,621050,null,19096,null,350153,null,13976,null,170239,null,9251,null,148191,null,9709,null,31723,null,4490,null,270897,null,13337,null,217289,null,12511,null,53608,null,6393,null,1866367,null,22675,null,1529985,null,21000,null,1189293,null,18798,null,215094,null,10133,null,125598,null,8869,null,336382,null,11836,null,294118,null,10726,null,42264,null,5049,null,0400000US17,Illinois,17
1511690,null,5398,null,292196,null,12531,null,86526,null,8874,null,62389,null,6450,null,19544,null,4567,null,4593,null,1697,null,205670,null,10610,null,188927,null,9348,null,16743,null,3809,null,347901,null,11235,null,204120,null,10451,null,176617,null,10290,null,17479,null,3821,null,10024,null,2840,null,143781,null,9020,null,130965,null,8251,null,12816,null,2646,null,871593,null,14111,null,729843,null,14649,null,680356,null,14664,null,24434,null,3872,null,25053,null,3585,null,141750,null,7355,null,137592,null,7224,null,4158,null,1494,null,0400000US18,Indiana,18
681213,null,3274,null,102073,null,7352,null,31668,null,4121,null,26225,null,3829,null,4300,null,1505,null,1143,null,841,null,70405,null,5998,null,63878,null,5338,null,6527,null,2209,null,148345,null,7950,null,83189,null,6306,null,69712,null,5752,null,9562,null,2063,null,3915,null,1351,null,65156,null,4617,null,60450,null,4198,null,4706,null,1710,null,430795,null,9545,null,368157,null,9091,null,347042,null,8927,null,11448,null,1760,null,9667,null,1712,null,62638,null,4989,null,59268,null,4649,null,3370,null,1199,null,0400000US19,Iowa,19
671249,null,3589,null,114140,null,8950,null,35230,null,4910,null,24008,null,4425,null,9469,null,2659,null,1753,null,880,null,78910,null,7386,null,68704,null,6850,null,10206,null,2949,null,155235,null,9037,null,98646,null,7927,null,74013,null,6473,null,18208,null,3223,null,6425,null,1836,null,56589,null,5094,null,50311,null,4741,null,6278,null,2120,null,401874,null,10083,null,335025,null,9371,null,305298,null,8860,null,16719,null,2252,null,13008,null,2354,null,66849,null,5478,null,62875,null,5480,null,3974,null,1110,null,0400000US20,Kansas,20
944932,null,6877,null,229772,null,11439,null,75574,null,7039,null,66842,null,6539,null,6393,null,2241,null,2339,null,1182,null,154198,null,9764,null,146235,null,9765,null,7963,null,2457,null,215747,null,9667,null,126395,null,8747,null,117290,null,8389,null,5007,null,1721,null,4098,null,1290,null,89352,null,7087,null,86708,null,6869,null,2644,null,1157,null,499413,null,12985,null,417890,null,11861,null,391097,null,11848,null,13710,null,2538,null,13083,null,2694,null,81523,null,5620,null,80499,null,5650,null,1024,null,582,null,0400000US21,Kentucky,21
1054473,null,5406,null,245751,null,11999,null,44897,null,5977,null,39345,null,5200,null,3659,null,2189,null,1893,null,1185,null,200854,null,11458,null,197649,null,11541,null,3205,null,1308,null,227163,null,12439,null,108237,null,8200,null,92410,null,7167,null,12994,null,3397,null,2833,null,1163,null,118926,null,8970,null,115540,null,9312,null,3386,null,1988,null,581559,null,11368,null,456710,null,11533,null,425110,null,11437,null,17395,null,2896,null,14205,null,2691,null,124849,null,8492,null,120245,null,8564,null,4604,null,1381,null,0400000US22,Louisiana,22
257028,null,2262,null,42287,null,4247,null,12995,null,3103,null,10761,null,2239,null,2017,null,1893,null,217,null,193,null,29292,null,3753,null,27116,null,3501,null,2176,null,1557,null,58928,null,4122,null,32262,null,3414,null,30510,null,3276,null,1174,null,767,null,578,null,377,null,26666,null,3031,null,25242,null,2895,null,1424,null,921,null,155813,null,5008,null,127935,null,5035,null,120681,null,5047,null,2588,null,1040,null,4666,null,1168,null,27878,null,3431,null,27285,null,3462,null,593,null,411,null,0400000US23,Maine,23
1288290,null,5694,null,140657,null,9972,null,29722,null,5379,null,15639,null,3870,null,9836,null,2504,null,4247,null,2883,null,110935,null,8478,null,91467,null,7607,null,19468,null,4798,null,198359,null,11095,null,91407,null,8150,null,49725,null,6536,null,37998,null,4859,null,3684,null,1539,null,106952,null,8028,null,87966,null,7571,null,18986,null,3587,null,949274,null,12079,null,730652,null,13166,null,562533,null,12006,null,107580,null,5881,null,60539,null,6381,null,218622,null,9830,null,188291,null,9554,null,30331,null,4641,null,0400000US24,Maryland,24
1385813,null,4630,null,174153,null,9409,null,36754,null,4526,null,16559,null,3006,null,17628,null,3533,null,2567,null,1323,null,137399,null,9228,null,105462,null,8945,null,31937,null,4398,null,193381,null,10054,null,91508,null,7233,null,52121,null,5612,null,34034,null,5402,null,5353,null,1825,null,101873,null,7705,null,71511,null,6100,null,30362,null,4573,null,1018279,null,12176,null,855532,null,12163,null,664192,null,10201,null,111595,null,6722,null,79745,null,6791,null,162747,null,8433,null,137389,null,7797,null,25358,null,3693,null,0400000US25,Massachusetts,25
2249462,null,5498,null,496632,null,15247,null,163525,null,10738,null,110727,null,8120,null,42968,null,6052,null,9830,null,3204,null,333107,null,12722,null,318142,null,12242,null,14965,null,3314,null,487347,null,16944,null,276564,null,14807,null,229707,null,12529,null,33420,null,6264,null,13437,null,2506,null,210783,null,9707,null,202096,null,9645,null,8687,null,1888,null,1265483,null,17577,null,1054521,null,16411,null,938292,null,15914,null,65197,null,4695,null,51032,null,5278,null,210962,null,9291,null,202797,null,9206,null,8165,null,1983,null,0400000US26,Michigan,26
1215858,null,4053,null,164182,null,8617,null,58607,null,5741,null,31847,null,3675,null,24823,null,4444,null,1937,null,971,null,105575,null,7432,null,82834,null,6313,null,22741,null,4364,null,224954,null,9516,null,126885,null,7819,null,93134,null,6148,null,26235,null,4180,null,7516,null,1988,null,98069,null,7299,null,83223,null,6608,null,14846,null,3200,null,826722,null,11590,null,710677,null,11455,null,639614,null,10522,null,38971,null,3894,null,32092,null,4197,null,116045,null,5871,null,107415,null,5328,null,8630,null,1996,null,0400000US27,Minnesota,27
704489,null,5856,null,210705,null,9812,null,41644,null,5208,null,36598,null,5014,null,3603,null,1782,null,1443,null,1254,null,169061,null,10007,null,167448,null,9992,null,1613,null,951,null,165974,null,10129,null,74818,null,7248,null,68220,null,6871,null,3969,null,1640,null,2629,null,1507,null,91156,null,6916,null,90498,null,6909,null,658,null,458,null,327810,null,10062,null,251322,null,9889,null,242165,null,9708,null,4606,null,1661,null,4551,null,1514,null,76488,null,7420,null,75620,null,7424,null,868,null,585,null,0400000US28,Mississippi,28
1360531,null,6034,null,274673,null,12649,null,78399,null,6726,null,63875,null,6664,null,11080,null,2416,null,3444,null,1316,null,196274,null,10496,null,185214,null,9954,null,11060,null,2981,null,310990,null,12328,null,173228,null,8561,null,158136,null,8374,null,9846,null,1844,null,5246,null,1669,null,137762,null,8613,null,131451,null,8581,null,6311,null,2029,null,774868,null,13176,null,637721,null,12247,null,594647,null,11631,null,22813,null,3377,null,20261,null,2736,null,137147,null,8274,null,131116,null,8092,null,6031,null,1742,null,0400000US29,Missouri,29
208261,null,2553,null,42547,null,4498,null,13721,null,2263,null,11745,null,1896,null,0,null,240,null,1976,null,1210,null,28826,null,4279,null,28403,null,4260,null,423,null,437,null,50612,null,4393,null,31328,null,4136,null,29992,null,4223,null,120,null,184,null,1216,null,855,null,19284,null,2802,null,19284,null,2802,null,0,null,240,null,115102,null,5743,null,98754,null,5301,null,95052,null,5190,null,448,null,412,null,3254,null,1290,null,16348,null,2517,null,15547,null,2460,null,801,null,638,null,0400000US30,Montana,30
423745,null,3935,null,61368,null,4963,null,21799,null,3605,null,12856,null,2423,null,8269,null,2689,null,674,null,568,null,39569,null,4670,null,31928,null,4348,null,7641,null,2810,null,98319,null,6195,null,59187,null,4910,null,42889,null,4056,null,12297,null,2427,null,4001,null,1270,null,39132,null,3791,null,33050,null,3832,null,6082,null,1759,null,264058,null,7087,null,230513,null,6332,null,213338,null,6023,null,9841,null,1949,null,7334,null,1806,null,33545,null,3495,null,32419,null,3304,null,1126,null,688,null,0400000US31,Nebraska,31
647465,null,4736,null,110206,null,10441,null,41954,null,7174,null,8757,null,2857,null,29218,null,5867,null,3979,null,2421,null,68252,null,8218,null,44503,null,6722,null,23749,null,4188,null,157388,null,10799,null,90356,null,9340,null,40294,null,5914,null,41765,null,5598,null,8297,null,3002,null,67032,null,7652,null,43811,null,5592,null,23221,null,4502,null,379871,null,12163,null,288147,null,12413,null,197360,null,9724,null,54148,null,6463,null,36639,null,4712,null,91724,null,7288,null,73704,null,5876,null,18020,null,3738,null,0400000US32,Nevada,32
277925,null,2494,null,28004,null,4259,null,7484,null,2034,null,6109,null,1697,null,1261,null,969,null,114,null,182,null,20520,null,3701,null,17409,null,3599,null,3111,null,1338,null,41220,null,4441,null,24241,null,3672,null,21346,null,3473,null,1339,null,1004,null,1556,null,1092,null,16979,null,2853,null,16010,null,2715,null,969,null,656,null,208701,null,5390,null,176291,null,5224,null,157901,null,5018,null,8511,null,2008,null,9879,null,2027,null,32410,null,3250,null,31613,null,3243,null,797,null,447,null,0400000US33,New Hampshire,33
1977170,null,5858,null,256620,null,13013,null,70683,null,7094,null,29815,null,4955,null,34074,null,4308,null,6794,null,2248,null,185937,null,10931,null,130944,null,10040,null,54993,null,6252,null,307543,null,12770,null,154805,null,8906,null,68077,null,6723,null,70468,null,6399,null,16260,null,3609,null,152738,null,9330,null,99753,null,7225,null,52985,null,5431,null,1413007,null,16325,null,1158891,null,18800,null,794164,null,15386,null,247771,null,10603,null,116956,null,7631,null,254116,null,10143,null,204278,null,8970,null,49838,null,4295,null,0400000US34,New Jersey,34
485897,null,4140,null,119722,null,9907,null,41439,null,6619,null,18498,null,3724,null,16948,null,4229,null,5993,null,2329,null,78283,null,7394,null,62148,null,6828,null,16135,null,3323,null,128954,null,8654,null,67365,null,7790,null,38880,null,5702,null,18376,null,3810,null,10109,null,3069,null,61589,null,6350,null,55571,null,6350,null,6018,null,1639,null,237221,null,9603,null,179592,null,8710,null,150608,null,7862,null,10876,null,2080,null,18108,null,3421,null,57629,null,6102,null,54827,null,5889,null,2802,null,1344,null,0400000US35,New Mexico,35
4228211,null,9888,null,819231,null,20273,null,263683,null,16481,null,113024,null,10668,null,119789,null,11734,null,30870,null,5532,null,555548,null,17847,null,386377,null,16018,null,169171,null,11262,null,792724,null,20643,null,429094,null,15020,null,198568,null,12080,null,191806,null,10833,null,38720,null,5613,null,363630,null,13441,null,250130,null,13169,null,113500,null,8520,null,2616256,null,24374,null,2064288,null,27104,null,1426118,null,21078,null,402335,null,14627,null,235835,null,13193,null,551968,null,15218,null,406911,null,14411,null,145057,null,8618,null,0400000US36,New York,36
2153670,null,6823,null,470928,null,14865,null,140497,null,10421,null,75818,null,7991,null,55216,null,6009,null,9463,null,2446,null,330431,null,13112,null,280523,null,11530,null,49908,null,6910,null,504630,null,16047,null,277519,null,13732,null,199294,null,12379,null,56462,null,6120,null,21763,null,3934,null,227111,null,11047,null,198685,null,10324,null,28426,null,4917,null,1178112,null,18385,null,966669,null,18088,null,849165,null,17073,null,63210,null,5028,null,54294,null,4920,null,211443,null,9788,null,199423,null,9486,null,12020,null,2280,null,0400000US37,North Carolina,37
136618,null,1269,null,16888,null,2331,null,4792,null,1371,null,4202,null,1399,null,367,null,451,null,223,null,267,null,12096,null,2090,null,10860,null,1897,null,1236,null,779,null,26092,null,2889,null,15705,null,2269,null,15441,null,2271,null,100,null,181,null,164,null,163,null,10387,null,1952,null,10140,null,1961,null,247,null,293,null,93638,null,3546,null,81308,null,3759,null,77104,null,3621,null,1650,null,886,null,2554,null,1075,null,12330,null,1529,null,12124,null,1522,null,206,null,281,null,0400000US38,North Dakota,38
2593549,null,8070,null,551537,null,16967,null,150378,null,9610,null,128019,null,8634,null,17407,null,3671,null,4952,null,1776,null,401159,null,14330,null,383583,null,14182,null,17576,null,3793,null,537190,null,16525,null,290477,null,14061,null,262425,null,13011,null,18295,null,3436,null,9757,null,2535,null,246713,null,12499,null,238769,null,12142,null,7944,null,2260,null,1504822,null,20477,null,1243158,null,19983,null,1155832,null,19565,null,45221,null,4062,null,42105,null,4765,null,261664,null,9585,null,254172,null,9544,null,7492,null,2057,null,0400000US39,Ohio,39
868815,null,5005,null,187501,null,9744,null,60222,null,6023,null,41357,null,4557,null,12752,null,2736,null,6113,null,2256,null,127279,null,8500,null,116569,null,8389,null,10710,null,2674,null,234389,null,9398,null,140180,null,8731,null,111737,null,6926,null,18461,null,3591,null,9982,null,3013,null,94209,null,7505,null,85690,null,6724,null,8519,null,2462,null,446925,null,10783,null,365565,null,10479,null,338205,null,9882,null,13099,null,2674,null,14261,null,2503,null,81360,null,5503,null,76896,null,5551,null,4464,null,1705,null,0400000US40,Oklahoma,40
833869,null,5185,null,154477,null,9823,null,57968,null,6829,null,34526,null,5517,null,20784,null,4659,null,2658,null,1483,null,96509,null,8097,null,77305,null,6158,null,19204,null,3974,null,195730,null,10225,null,114747,null,8309,null,67433,null,6475,null,37882,null,5403,null,9432,null,2643,null,80983,null,6382,null,67078,null,5823,null,13905,null,3211,null,483662,null,11944,null,404800,null,11025,null,334141,null,9858,null,37579,null,4785,null,33080,null,4097,null,78862,null,6459,null,72302,null,6021,null,6560,null,1587,null,0400000US41,Oregon,41
2646538,null,8305,null,436783,null,14706,null,113086,null,9136,null,88391,null,7427,null,18668,null,4143,null,6027,null,2267,null,323697,null,13487,null,301163,null,13315,null,22534,null,4145,null,536675,null,16989,null,281998,null,12487,null,237797,null,12622,null,32284,null,4110,null,11917,null,3064,null,254677,null,12148,null,236152,null,11961,null,18525,null,3420,null,1673080,null,16149,null,1394607,null,14198,null,1252693,null,14377,null,79449,null,4504,null,62465,null,4952,null,278473,null,10016,null,261191,null,10392,null,17282,null,2736,null,0400000US42,Pennsylvania,42
217939,null,2399,null,35126,null,4007,null,7241,null,2117,null,5380,null,2014,null,1506,null,994,null,355,null,439,null,27885,null,3873,null,20941,null,3545,null,6944,null,1927,null,43684,null,4684,null,21734,null,4184,null,10887,null,3169,null,8284,null,2495,null,2563,null,1211,null,21950,null,3338,null,16523,null,2942,null,5427,null,1590,null,139129,null,4633,null,110229,null,4633,null,88626,null,4782,null,11570,null,2550,null,10033,null,1830,null,28900,null,4116,null,24744,null,3929,null,4156,null,1443,null,0400000US44,Rhode Island,44
1014195,null,6194,null,238080,null,10942,null,63416,null,7721,null,45859,null,6432,null,11995,null,3276,null,5562,null,1985,null,174664,null,10592,null,161222,null,10213,null,13442,null,2567,null,241166,null,12576,null,125362,null,8877,null,106104,null,8107,null,14618,null,3020,null,4640,null,1659,null,115804,null,8416,null,110210,null,8300,null,5594,null,1827,null,534949,null,12610,null,422918,null,11904,null,384953,null,11386,null,16199,null,2879,null,21766,null,3675,null,112031,null,8460,null,109139,null,8445,null,2892,null,1154,null,0400000US45,South Carolina,45
184836,null,2782,null,31739,null,3801,null,11173,null,3034,null,9480,null,2779,null,1693,null,1053,null,0,null,223,null,20566,null,2782,null,19163,null,2593,null,1403,null,878,null,42443,null,4375,null,25839,null,3033,null,23657,null,2874,null,1016,null,724,null,1166,null,836,null,16604,null,2818,null,15526,null,2806,null,1078,null,604,null,110654,null,4285,null,95298,null,4314,null,90959,null,4156,null,1564,null,894,null,2775,null,1051,null,15356,null,2218,null,15213,null,2249,null,143,null,220,null,0400000US46,South Dakota,46
1408235,null,6673,null,324585,null,12664,null,101996,null,8069,null,70369,null,7337,null,26308,null,4786,null,5319,null,2013,null,222589,null,11083,null,209905,null,10668,null,12684,null,2915,null,327599,null,14109,null,182701,null,10675,null,152978,null,9030,null,20248,null,4305,null,9475,null,3086,null,144898,null,9858,null,134496,null,9992,null,10402,null,3117,null,756051,null,14832,null,614292,null,12360,null,569905,null,12857,null,23173,null,3141,null,21214,null,3619,null,141759,null,8977,null,136520,null,8923,null,5239,null,1826,null,0400000US47,Tennessee,47
6552054,null,13481,null,1565788,null,30001,null,609213,null,21720,null,166044,null,11697,null,353000,null,17538,null,90169,null,9322,null,956575,null,26227,null,649453,null,22855,null,307122,null,15740,null,1610292,null,28857,null,958361,null,24160,null,422463,null,18577,null,384908,null,16674,null,150990,null,11234,null,651931,null,21135,null,504735,null,18810,null,147196,null,10269,null,3375974,null,30761,null,2711767,null,33323,null,2022990,null,26847,null,401201,null,13620,null,287576,null,14901,null,664207,null,17325,null,572225,null,15478,null,91982,null,7158,null,0400000US48,Texas,48
843036,null,4143,null,101136,null,8352,null,50735,null,6098,null,34585,null,5138,null,10228,null,2463,null,5922,null,2692,null,50401,null,6650,null,38683,null,6017,null,11718,null,3234,null,200445,null,10711,null,157331,null,10315,null,119988,null,7548,null,26583,null,5087,null,10760,null,2517,null,43114,null,5211,null,35350,null,4988,null,7764,null,2362,null,541455,null,11209,null,479348,null,10396,null,425948,null,10374,null,24807,null,3949,null,28593,null,3599,null,62107,null,5018,null,58258,null,4815,null,3849,null,1361,null,0400000US49,Utah,49
121531,null,1329,null,15564,null,2211,null,4252,null,1397,null,3891,null,1297,null,134,null,207,null,227,null,299,null,11312,null,1868,null,10358,null,1815,null,954,null,463,null,22561,null,2515,null,11263,null,1906,null,10024,null,1878,null,779,null,600,null,460,null,309,null,11298,null,1720,null,11096,null,1696,null,202,null,165,null,83406,null,2545,null,69014,null,3168,null,63843,null,3339,null,1473,null,801,null,3698,null,1106,null,14392,null,1794,null,14108,null,1772,null,284,null,354,null,0400000US50,Vermont,50
1761228,null,6650,null,234905,null,14087,null,65057,null,8756,null,42456,null,6756,null,17769,null,3561,null,4832,null,1958,null,169848,null,9329,null,154461,null,9012,null,15387,null,3607,null,302231,null,13725,null,164569,null,10650,null,113518,null,8360,null,42207,null,5744,null,8844,null,2542,null,137662,null,10473,null,120919,null,9902,null,16743,null,2877,null,1224092,null,17972,null,991489,null,14929,null,790031,null,14395,null,117952,null,8160,null,83506,null,6769,null,232603,null,10678,null,211403,null,10103,null,21200,null,3255,null,0400000US51,Virginia,51
