B10059_001E,B10059_001EA,B10059_001M,B10059_001MA,B10059_002E,B10059_002EA,B10059_002M,B10059_002MA,B10059_003E,B10059_003EA,B10059_003M,B10059_003MA,B10059_004E,B10059_004EA,B10059_004M,B10059_004MA,B10059_005E,B10059_005EA,B10059_005M,B10059_005MA,B10059_006E,B10059_006EA,B10059_006M,B10059_006MA,B10059_007E,B10059_007EA,B10059_007M,B10059_007MA,B10059_008E,B10059_008EA,B10059_008M,B10059_008MA,B10059_009E,B10059_009EA,B10059_009M,B10059_009MA,B10059_010E,B10059_010EA,B10059_010M,B10059_010MA,B10059_011E,B10059_011EA,B10059_011M,B10059_011MA,GEO_ID,NAME,state
51539,null,3229,null,3349,null,1111,null,1691,null,734,null,895,null,538,null,796,null,377,null,1658,null,823,null,48190,null,3303,null,9227,null,1786,null,4558,null,1277,null,4669,null,1073,null,38963,null,2904,null,0400000US15,Hawaii,15
25491,null,3135,null,2858,null,916,null,2064,null,753,null,1480,null,647,null,584,null,340,null,794,null,492,null,22633,null,3059,null,9763,null,1725,null,6518,null,1520,null,3245,null,945,null,12870,null,2252,null,0400000US16,Idaho,16
271322,null,9767,null,39193,null,3343,null,21091,null,2763,null,14868,null,2105,null,6223,null,1411,null,18102,null,2426,null,232129,null,8645,null,80556,null,5590,null,55906,null,4747,null,24650,null,2606,null,151573,null,7114,null,0400000US17,Illinois,17
120983,null,6074,null,23648,null,2657,null,15279,null,2039,null,12259,null,1875,null,3020,null,837,null,8369,null,1352,null,97335,null,5648,null,50885,null,4384,null,37733,null,3738,null,13152,null,1890,null,46450,null,3833,null,0400000US18,Indiana,18
31442,null,3365,null,3150,null,1004,null,1945,null,777,null,1676,null,748,null,269,null,227,null,1205,null,686,null,28292,null,3237,null,11490,null,1898,null,8567,null,1642,null,2923,null,744,null,16802,null,2238,null,0400000US19,Iowa,19
43402,null,3578,null,5115,null,1128,null,3015,null,970,null,2232,null,870,null,783,null,447,null,2100,null,648,null,38287,null,3537,null,17633,null,2506,null,11954,null,1910,null,5679,null,1375,null,20654,null,2487,null,0400000US20,Kansas,20
100932,null,6183,null,20733,null,2666,null,14668,null,2348,null,11334,null,2109,null,3334,null,949,null,6065,null,1393,null,80199,null,5616,null,45095,null,4159,null,30544,null,3382,null,14551,null,2156,null,35104,null,3556,null,0400000US21,Kentucky,21
118930,null,6799,null,26690,null,3116,null,18411,null,2669,null,13547,null,2145,null,4864,null,1266,null,8279,null,1568,null,92240,null,6151,null,46424,null,4359,null,30126,null,3764,null,16298,null,2294,null,45816,null,4428,null,0400000US22,Louisiana,22
14663,null,1804,null,1313,null,495,null,760,null,426,null,474,null,301,null,286,null,203,null,553,null,291,null,13350,null,1751,null,5439,null,1326,null,3420,null,1133,null,2019,null,671,null,7911,null,1377,null,0400000US23,Maine,23
131641,null,6917,null,12066,null,2130,null,6886,null,1619,null,5017,null,1437,null,1869,null,709,null,5180,null,1403,null,119575,null,6455,null,40231,null,3798,null,27679,null,3196,null,12552,null,1857,null,79344,null,5446,null,0400000US24,Maryland,24
117119,null,7043,null,10465,null,2296,null,4176,null,1544,null,3016,null,1128,null,1160,null,699,null,6289,null,1604,null,106654,null,6341,null,29502,null,3273,null,18949,null,2866,null,10553,null,1838,null,77152,null,5617,null,0400000US25,Massachusetts,25
173435,null,7195,null,28792,null,3476,null,12793,null,2100,null,9478,null,1770,null,3315,null,838,null,15999,null,2562,null,144643,null,7234,null,56919,null,4602,null,36552,null,3554,null,20367,null,2506,null,87724,null,5174,null,0400000US26,Michigan,26
56205,null,4003,null,8972,null,1492,null,5168,null,1057,null,3292,null,806,null,1876,null,748,null,3804,null,917,null,47233,null,3616,null,17231,null,2033,null,12809,null,1821,null,4422,null,992,null,30002,null,2810,null,0400000US27,Minnesota,27
84905,null,6448,null,22298,null,2492,null,14033,null,1885,null,9528,null,1628,null,4505,null,1108,null,8265,null,1478,null,62607,null,5844,null,35333,null,3876,null,24360,null,3105,null,10973,null,1890,null,27274,null,3742,null,0400000US28,Mississippi,28
105682,null,6843,null,15699,null,2676,null,8993,null,1816,null,6786,null,1626,null,2207,null,702,null,6706,null,1658,null,89983,null,5796,null,41108,null,4043,null,26038,null,2964,null,15070,null,2443,null,48875,null,3661,null,0400000US29,Missouri,29
14547,null,2261,null,2227,null,910,null,1641,null,846,null,1096,null,681,null,545,null,322,null,586,null,369,null,12320,null,2080,null,5457,null,1222,null,3282,null,982,null,2175,null,726,null,6863,null,1674,null,0400000US30,Montana,30
24470,null,2914,null,2381,null,623,null,1613,null,529,null,1043,null,494,null,570,null,252,null,768,null,310,null,22089,null,2861,null,8977,null,1508,null,6416,null,1445,null,2561,null,712,null,13112,null,2307,null,0400000US31,Nebraska,31
67145,null,5881,null,5939,null,1690,null,2641,null,1047,null,1937,null,907,null,704,null,494,null,3298,null,1234,null,61206,null,5505,null,23820,null,3449,null,14821,null,2516,null,8999,null,1974,null,37386,null,3324,null,0400000US32,Nevada,32
19253,null,2766,null,874,null,479,null,600,null,341,null,496,null,295,null,104,null,133,null,274,null,204,null,18379,null,2739,null,5657,null,1388,null,3943,null,1191,null,1714,null,655,null,12722,null,2105,null,0400000US33,New Hampshire,33
184177,null,8573,null,15152,null,2516,null,6133,null,1583,null,3911,null,1088,null,2222,null,976,null,9019,null,2033,null,169025,null,7913,null,44005,null,4650,null,26554,null,3406,null,17451,null,2504,null,125020,null,5955,null,0400000US34,New Jersey,34
52614,null,4342,null,9580,null,2075,null,5613,null,1348,null,3645,null,1054,null,1968,null,654,null,3967,null,1321,null,43034,null,4359,null,21805,null,3740,null,16105,null,3227,null,5700,null,1280,null,21229,null,3108,null,0400000US35,New Mexico,35
426978,null,10282,null,59480,null,5151,null,30569,null,3450,null,20403,null,2696,null,10166,null,2003,null,28911,null,3934,null,367498,null,9707,null,110588,null,5465,null,66449,null,4689,null,44139,null,3622,null,256910,null,8712,null,0400000US36,New York,36
186007,null,9532,null,35382,null,3064,null,23470,null,2700,null,17422,null,2240,null,6048,null,1510,null,11912,null,1921,null,150625,null,8223,null,75023,null,6065,null,52076,null,5225,null,22947,null,2545,null,75602,null,5296,null,0400000US37,North Carolina,37
4870,null,1098,null,826,null,362,null,540,null,349,null,388,null,304,null,152,null,145,null,286,null,155,null,4044,null,1040,null,2123,null,773,null,1363,null,543,null,760,null,390,null,1921,null,683,null,0400000US38,North Dakota,38
202280,null,7587,null,33956,null,3422,null,20220,null,2286,null,16001,null,2000,null,4219,null,1048,null,13736,null,2622,null,168324,null,6792,null,72938,null,4455,null,49521,null,3895,null,23417,null,2249,null,95386,null,5207,null,0400000US39,Ohio,39
77398,null,4170,null,15125,null,2041,null,9328,null,1555,null,6892,null,1389,null,2436,null,760,null,5797,null,1193,null,62273,null,4159,null,31039,null,2829,null,20155,null,2268,null,10884,null,1515,null,31234,null,2999,null,0400000US40,Oklahoma,40
66143,null,5360,null,6011,null,1275,null,3438,null,1144,null,2477,null,866,null,961,null,599,null,2573,null,779,null,60132,null,5117,null,21772,null,2322,null,14027,null,2146,null,7745,null,1325,null,38360,null,4249,null,0400000US41,Oregon,41
216616,null,9519,null,29377,null,2776,null,14940,null,2461,null,10218,null,2012,null,4722,null,1100,null,14437,null,2139,null,187239,null,8616,null,70363,null,5126,null,46944,null,4297,null,23419,null,2596,null,116876,null,6478,null,0400000US42,Pennsylvania,42
18834,null,2559,null,1655,null,832,null,743,null,478,null,405,null,332,null,338,null,342,null,912,null,632,null,17179,null,2380,null,5113,null,1503,null,3623,null,1207,null,1490,null,654,null,12066,null,1809,null,0400000US44,Rhode Island,44
107663,null,5532,null,21312,null,2468,null,12127,null,1805,null,7842,null,1579,null,4285,null,951,null,9185,null,1591,null,86351,null,5850,null,40335,null,3615,null,27457,null,2914,null,12878,null,2021,null,46016,null,4444,null,0400000US45,South Carolina,45
13359,null,1812,null,2998,null,889,null,1850,null,740,null,1298,null,639,null,552,null,294,null,1148,null,585,null,10361,null,1699,null,5456,null,1239,null,3700,null,975,null,1756,null,588,null,4905,null,1271,null,0400000US46,South Dakota,46
150550,null,7716,null,30940,null,3422,null,18479,null,2370,null,14068,null,2137,null,4411,null,1078,null,12461,null,2397,null,119610,null,7058,null,58759,null,5259,null,39914,null,4325,null,18845,null,2341,null,60851,null,4228,null,0400000US47,Tennessee,47
699172,null,16714,null,124620,null,8088,null,70029,null,5095,null,51188,null,4664,null,18841,null,2338,null,54591,null,5608,null,574552,null,14748,null,244354,null,8389,null,173029,null,6434,null,71325,null,4707,null,330198,null,11760,null,0400000US48,Texas,48
56956,null,4557,null,4869,null,1568,null,1987,null,758,null,1439,null,690,null,548,null,302,null,2882,null,1409,null,52087,null,4286,null,17562,null,2339,null,11533,null,1921,null,6029,null,1389,null,34525,null,3422,null,0400000US49,Utah,49
6885,null,1549,null,928,null,723,null,567,null,611,null,567,null,611,null,0,null,211,null,361,null,253,null,5957,null,1361,null,1839,null,711,null,1265,null,607,null,574,null,306,null,4118,null,1063,null,0400000US50,Vermont,50
151219,null,7660,null,14706,null,1948,null,8793,null,1493,null,6038,null,1301,null,2755,null,891,null,5913,null,1323,null,136513,null,7263,null,53360,null,4938,null,34624,null,3998,null,18736,null,2534,null,83153,null,5311,null,0400000US51,Virginia,51
115178,null,6168,null,12971,null,2470,null,6542,null,1646,null,4105,null,1329,null,2437,null,1080,null,6429,null,1724,null,102207,null,5623,null,37563,null,2964,null,23605,null,2297,null,13958,null,2071,null,64644,null,4485,null,0400000US53,Washington,53
38470,null,3161,null,7033,null,1560,null,4059,null,951,null,2849,null,835,null,1210,null,537,null,2974,null,1108,null,31437,null,2937,null,17714,null,2272,null,10899,null,1658,null,6815,null,1627,null,13723,null,1679,null,0400000US54,West Virginia,54
67892,null,4252,null,10936,null,1779,null,6367,null,1322,null,4889,null,1177,null,1478,null,491,null,4569,null,1172,null,56956,null,4018,null,21537,null,2294,null,15159,null,1861,null,6378,null,1244,null,35419,null,3296,null,0400000US55,Wisconsin,55
9209,null,1779,null,379,null,273,null,156,null,162,null,45,null,75,null,111,null,142,null,223,null,294,null,8830,null,1768,null,4132,null,1276,null,2895,null,952,null,1237,null,770,null,4698,null,1381,null,0400000US56,Wyoming,56
122470,null,6153,null,60992,null,4231,null,29965,null,3009,null,17763,null,2269,null,12202,null,1801,null,31027,null,2896,null,61478,null,4892,null,25384,null,3205,null,13326,null,2294,null,12058,null,2003,null,36094,null,3455,null,0400000US72,Puerto Rico,72
