B19202H_001E,B19202H_001EA,B19202H_001M,B19202H_001MA,GEO_ID,NAME,state
25300,null,803,null,0400000US01,Alabama,01
47494,null,2802,null,0400000US02,Alaska,02
33070,null,900,null,0400000US04,Arizona,04
22925,null,878,null,0400000US05,Arkansas,05
42692,null,615,null,0400000US06,California,06
37115,null,879,null,0400000US08,Colorado,08
40084,null,1356,null,0400000US09,Connecticut,09
38306,null,2039,null,0400000US10,Delaware,10
81773,null,6187,null,0400000US11,District of Columbia,11
31097,null,433,null,0400000US12,Florida,12
32418,null,823,null,0400000US13,Georgia,13
46349,null,4449,null,0400000US15,Hawaii,15
26584,null,1383,null,0400000US16,Idaho,16
34367,null,569,null,0400000US17,Illinois,17
28418,null,422,null,0400000US18,Indiana,18
27529,null,735,null,0400000US19,Iowa,19
28278,null,667,null,0400000US20,Kansas,20
22722,null,627,null,0400000US21,Kentucky,21
29029,null,967,null,0400000US22,Louisiana,22
27098,null,1219,null,0400000US23,Maine,23
45766,null,1199,null,0400000US24,Maryland,24
39262,null,779,null,0400000US25,Massachusetts,25
27929,null,381,null,0400000US26,Michigan,26
33442,null,707,null,0400000US27,Minnesota,27
24086,null,1024,null,0400000US28,Mississippi,28
28094,null,515,null,0400000US29,Missouri,29
25860,null,1481,null,0400000US30,Montana,30
28897,null,713,null,0400000US31,Nebraska,31
38594,null,1228,null,0400000US32,Nevada,32
34678,null,1595,null,0400000US33,New Hampshire,33
41401,null,900,null,0400000US34,New Jersey,34
30567,null,1275,null,0400000US35,New Mexico,35
37598,null,609,null,0400000US36,New York,36
28388,null,676,null,0400000US37,North Carolina,37
26831,null,1156,null,0400000US38,North Dakota,38
28380,null,411,null,0400000US39,Ohio,39
26068,null,787,null,0400000US40,Oklahoma,40
29970,null,770,null,0400000US41,Oregon,41
29113,null,378,null,0400000US42,Pennsylvania,42
34897,null,1979,null,0400000US44,Rhode Island,44
28858,null,755,null,0400000US45,South Carolina,45
25988,null,1354,null,0400000US46,South Dakota,46
25952,null,725,null,0400000US47,Tennessee,47
34703,null,541,null,0400000US48,Texas,48
32384,null,1252,null,0400000US49,Utah,49
29974,null,1542,null,0400000US50,Vermont,50
40017,null,898,null,0400000US51,Virginia,51
36245,null,806,null,0400000US53,Washington,53
20196,null,694,null,0400000US54,West Virginia,54
30058,null,533,null,0400000US55,Wisconsin,55
29668,null,2019,null,0400000US56,Wyoming,56
18495,null,4077,null,0400000US72,Puerto Rico,72
