B25103_001E,B25103_001EA,B25103_001M,B25103_001MA,B25103_002E,B25103_002EA,B25103_002M,B25103_002MA,B25103_003E,B25103_003EA,B25103_003M,B25103_003MA,GEO_ID,NAME,state
398,null,6,null,501,null,8,null,241,null,11,null,0400000US01,Alabama,01
2422,null,74,null,2860,null,84,null,809,null,243,null,0400000US02,Alaska,02
1356,null,11,null,1447,null,14,null,1028,null,27,null,0400000US04,Arizona,04
532,null,11,null,623,null,15,null,406,null,15,null,0400000US05,Arkansas,05
2839,null,15,null,3315,null,18,null,1408,null,18,null,0400000US06,California,06
1437,null,14,null,1498,null,17,null,1196,null,31,null,0400000US08,Colorado,08
4738,null,38,null,4816,null,50,null,4546,null,62,null,0400000US09,Connecticut,09
1078,null,30,null,1220,null,31,null,704,null,53,null,0400000US10,Delaware,10
2057,null,142,null,2240,null,157,null,1621,null,179,null,0400000US11,District of Columbia,11
1773,null,12,null,2062,null,20,null,1225,null,17,null,0400000US12,Florida,12
1346,null,12,null,1556,null,19,null,757,null,19,null,0400000US13,Georgia,13
1324,null,29,null,1324,null,33,null,1322,null,64,null,0400000US15,Hawaii,15
1188,null,15,null,1243,null,17,null,1033,null,37,null,0400000US16,Idaho,16
3507,null,24,null,3887,null,27,null,2527,null,41,null,0400000US17,Illinois,17
1051,null,11,null,1153,null,13,null,826,null,20,null,0400000US18,Indiana,18
1569,null,21,null,1680,null,26,null,1391,null,26,null,0400000US19,Iowa,19
1625,null,26,null,1808,null,34,null,1323,null,30,null,0400000US20,Kansas,20
843,null,11,null,1021,null,15,null,534,null,17,null,0400000US21,Kentucky,21
243,null,12,null,465,null,23,null,161,null,3,null,0400000US22,Louisiana,22
1936,null,31,null,2060,null,49,null,1657,null,62,null,0400000US23,Maine,23
2774,null,19,null,2871,null,23,null,2436,null,39,null,0400000US24,Maryland,24
3511,null,21,null,3568,null,23,null,3350,null,54,null,0400000US25,Massachusetts,25
2145,null,14,null,2372,null,17,null,1711,null,23,null,0400000US26,Michigan,26
2098,null,15,null,2225,null,17,null,1750,null,26,null,0400000US27,Minnesota,27
508,null,12,null,705,null,16,null,292,null,19,null,0400000US28,Mississippi,28
1265,null,11,null,1390,null,15,null,976,null,23,null,0400000US29,Missouri,29
1465,null,26,null,1604,null,34,null,1257,null,43,null,0400000US30,Montana,30
2164,null,31,null,2374,null,32,null,1726,null,44,null,0400000US31,Nebraska,31
1749,null,26,null,1835,null,30,null,1404,null,63,null,0400000US32,Nevada,32
4636,null,48,null,4836,null,57,null,4095,null,114,null,0400000US33,New Hampshire,33
6579,null,27,null,6746,null,37,null,6133,null,57,null,0400000US34,New Jersey,34
880,null,19,null,1094,null,30,null,545,null,27,null,0400000US35,New Mexico,35
3755,null,20,null,4007,null,38,null,3214,null,42,null,0400000US36,New York,36
1209,null,11,null,1337,null,11,null,909,null,14,null,0400000US37,North Carolina,37
1658,null,48,null,2105,null,67,null,1115,null,65,null,0400000US38,North Dakota,38
1836,null,13,null,1990,null,19,null,1491,null,15,null,0400000US39,Ohio,39
796,null,16,null,987,null,18,null,522,null,17,null,0400000US40,Oklahoma,40
2241,null,23,null,2392,null,25,null,1826,null,44,null,0400000US41,Oregon,41
2223,null,14,null,2504,null,18,null,1753,null,22,null,0400000US42,Pennsylvania,42
3618,null,39,null,3682,null,45,null,3435,null,89,null,0400000US44,Rhode Island,44
689,null,8,null,798,null,10,null,465,null,11,null,0400000US45,South Carolina,45
1620,null,37,null,1863,null,47,null,1225,null,64,null,0400000US46,South Dakota,46
933,null,9,null,1042,null,14,null,750,null,12,null,0400000US47,Tennessee,47
2275,null,15,null,2897,null,18,null,1205,null,15,null,0400000US48,Texas,48
1351,null,11,null,1382,null,12,null,1244,null,27,null,0400000US49,Utah,49
3444,null,49,null,3549,null,53,null,3168,null,106,null,0400000US50,Vermont,50
1862,null,16,null,2130,null,27,null,1243,null,32,null,0400000US51,Virginia,51
2631,null,15,null,2743,null,18,null,2243,null,38,null,0400000US53,Washington,53
464,null,12,null,603,null,20,null,323,null,13,null,0400000US54,West Virginia,54
3007,null,19,null,3140,null,20,null,2738,null,29,null,0400000US55,Wisconsin,55
1058,null,32,null,1138,null,33,null,896,null,50,null,0400000US56,Wyoming,56
110,null,1,null,115,null,1,null,108,null,1,null,0400000US72,Puerto Rico,72
