B992708_001E,B992708_001EA,B992708_002E,B992708_002EA,B992708_003E,B992708_003EA,GEO_ID,NAME,state
4616028,null,363193,null,4252835,null,0400000US01,Alabama,01
678081,null,31873,null,646208,null,0400000US02,Alaska,02
6501531,null,556123,null,5945408,null,0400000US04,Arizona,04
2833391,null,190663,null,2642728,null,0400000US05,Arkansas,05
36376938,null,2404541,null,33972397,null,0400000US06,California,06
4930142,null,327547,null,4602595,null,0400000US08,Colorado,08
3456856,null,270399,null,3186457,null,0400000US09,Connecticut,09
869483,null,66047,null,803436,null,0400000US10,Delaware,10
589408,null,45784,null,543624,null,0400000US11,District of Columbia,11
18192784,null,1650160,null,16542624,null,0400000US12,Florida,12
9594277,null,658300,null,8935977,null,0400000US13,Georgia,13
1231549,null,90601,null,1140948,null,0400000US15,Hawaii,15
1520563,null,103963,null,1416600,null,0400000US16,Idaho,16
12719575,null,877734,null,11841841,null,0400000US17,Illinois,17
6316260,null,483490,null,5832770,null,0400000US18,Indiana,18
2956722,null,232465,null,2724257,null,0400000US19,Iowa,19
2756827,null,188428,null,2568399,null,0400000US20,Kansas,20
4225355,null,297356,null,3927999,null,0400000US21,Kentucky,21
4391561,null,302374,null,4089187,null,0400000US22,Louisiana,22
1300904,null,92091,null,1208813,null,0400000US23,Maine,23
5589768,null,423853,null,5165915,null,0400000US24,Maryland,24
6495905,null,576987,null,5918918,null,0400000US25,Massachusetts,25
9834865,null,821176,null,9013689,null,0400000US26,Michigan,26
5196720,null,386945,null,4809775,null,0400000US27,Minnesota,27
2879805,null,196037,null,2683768,null,0400000US28,Mississippi,28
5871474,null,417074,null,5454400,null,0400000US29,Missouri,29
957586,null,82517,null,875069,null,0400000US30,Montana,30
1762977,null,127063,null,1635914,null,0400000US31,Nebraska,31
2610041,null,152155,null,2457886,null,0400000US32,Nevada,32
1308729,null,92039,null,1216690,null,0400000US33,New Hampshire,33
8582670,null,618872,null,7963798,null,0400000US34,New Jersey,34
1975830,null,141512,null,1834318,null,0400000US35,New Mexico,35
19264374,null,1495532,null,17768842,null,0400000US36,New York,36
9149289,null,632194,null,8517095,null,0400000US37,North Carolina,37
630082,null,43812,null,586270,null,0400000US38,North Dakota,38
11351905,null,857633,null,10494272,null,0400000US39,Ohio,39
3590307,null,266853,null,3323454,null,0400000US40,Oklahoma,40
3779860,null,295210,null,3484650,null,0400000US41,Oregon,41
12365826,null,1083588,null,11282238,null,0400000US42,Pennsylvania,42
1035366,null,79660,null,955706,null,0400000US44,Rhode Island,44
4454344,null,361132,null,4093212,null,0400000US45,South Carolina,45
792969,null,56817,null,736152,null,0400000US46,South Dakota,46
6188118,null,461048,null,5727070,null,0400000US47,Tennessee,47
24291561,null,1405505,null,22886056,null,0400000US48,Texas,48
2755284,null,175277,null,2580007,null,0400000US49,Utah,49
615376,null,43489,null,571887,null,0400000US50,Vermont,50
7643783,null,545283,null,7098500,null,0400000US51,Virginia,51
6546149,null,459569,null,6086580,null,0400000US53,Washington,53
1793105,null,125409,null,1667696,null,0400000US54,West Virginia,54
5566055,null,421491,null,5144564,null,0400000US55,Wisconsin,55
533716,null,34504,null,499212,null,0400000US56,Wyoming,56
3938846,null,177408,null,3761438,null,0400000US72,Puerto Rico,72
