B25115_001E,B25115_001EA,B25115_001M,B25115_001MA,B25115_002E,B25115_002EA,B25115_002M,B25115_002MA,B25115_003E,B25115_003EA,B25115_003M,B25115_003MA,B25115_004E,B25115_004EA,B25115_004M,B25115_004MA,B25115_005E,B25115_005EA,B25115_005M,B25115_005MA,B25115_006E,B25115_006EA,B25115_006M,B25115_006MA,B25115_007E,B25115_007EA,B25115_007M,B25115_007MA,B25115_008E,B25115_008EA,B25115_008M,B25115_008MA,B25115_009E,B25115_009EA,B25115_009M,B25115_009MA,B25115_010E,B25115_010EA,B25115_010M,B25115_010MA,B25115_011E,B25115_011EA,B25115_011M,B25115_011MA,B25115_012E,B25115_012EA,B25115_012M,B25115_012MA,B25115_013E,B25115_013EA,B25115_013M,B25115_013MA,B25115_014E,B25115_014EA,B25115_014M,B25115_014MA,B25115_015E,B25115_015EA,B25115_015M,B25115_015MA,B25115_016E,B25115_016EA,B25115_016M,B25115_016MA,B25115_017E,B25115_017EA,B25115_017M,B25115_017MA,B25115_018E,B25115_018EA,B25115_018M,B25115_018MA,B25115_019E,B25115_019EA,B25115_019M,B25115_019MA,B25115_020E,B25115_020EA,B25115_020M,B25115_020MA,B25115_021E,B25115_021EA,B25115_021M,B25115_021MA,B25115_022E,B25115_022EA,B25115_022M,B25115_022MA,B25115_023E,B25115_023EA,B25115_023M,B25115_023MA,B25115_024E,B25115_024EA,B25115_024M,B25115_024MA,B25115_025E,B25115_025EA,B25115_025M,B25115_025MA,B25115_026E,B25115_026EA,B25115_026M,B25115_026MA,B25115_027E,B25115_027EA,B25115_027M,B25115_027MA,GEO_ID,NAME,state
3469250,null,16258,null,2325917,null,19632,null,1723698,null,17397,null,1383662,null,15822,null,573440,null,11339,null,810222,null,10840,null,340036,null,10130,null,85149,null,4372,null,36981,null,3567,null,48168,null,3394,null,254887,null,9655,null,115671,null,5867,null,139216,null,6598,null,602219,null,10909,null,1143333,null,15579,null,646445,null,14124,null,293168,null,9435,null,161430,null,6561,null,131738,null,7064,null,353277,null,10818,null,73724,null,5003,null,39562,null,3702,null,34162,null,3803,null,279553,null,8969,null,198424,null,8000,null,81129,null,4511,null,496888,null,10801,null,0400000US13,Georgia,13
446136,null,4850,null,252881,null,6432,null,194048,null,4789,null,153102,null,4566,null,54081,null,3185,null,99021,null,3833,null,40946,null,3258,null,13464,null,1759,null,4357,null,1199,null,9107,null,1377,null,27482,null,2724,null,6858,null,1439,null,20624,null,2340,null,58833,null,3268,null,193255,null,6159,null,116318,null,5533,null,75762,null,4081,null,38935,null,3283,null,36827,null,3093,null,40556,null,3442,null,12403,null,2166,null,7667,null,1734,null,4736,null,1261,null,28153,null,2677,null,18397,null,2188,null,9756,null,1534,null,76937,null,4889,null,0400000US15,Hawaii,15
558466,null,5299,null,399498,null,5977,null,306622,null,5306,null,265277,null,5576,null,108857,null,3823,null,156420,null,3966,null,41345,null,2731,null,13759,null,1926,null,7527,null,1498,null,6232,null,1175,null,27586,null,2445,null,15088,null,1847,null,12498,null,1693,null,92876,null,4356,null,158968,null,5233,null,90592,null,4338,null,56518,null,3498,null,33446,null,2909,null,23072,null,2145,null,34074,null,3215,null,9885,null,1900,null,6820,null,1597,null,3065,null,1099,null,24189,null,2233,null,19512,null,2312,null,4677,null,1162,null,68376,null,4076,null,0400000US16,Idaho,16
4757452,null,13703,null,3235065,null,15882,null,2382255,null,14680,null,1972238,null,15817,null,834229,null,11569,null,1138009,null,11103,null,410017,null,8990,null,124802,null,5244,null,54326,null,3472,null,70476,null,4173,null,285215,null,8322,null,118144,null,5432,null,167071,null,5990,null,852810,null,12024,null,1522387,null,14245,null,737883,null,13772,null,337788,null,10154,null,176481,null,6911,null,161307,null,6790,null,400095,null,9837,null,89961,null,5600,null,48860,null,4400,null,41101,null,3104,null,310134,null,9200,null,217572,null,7521,null,92562,null,4759,null,784504,null,11394,null,0400000US17,Illinois,17
2477548,null,11798,null,1744831,null,14143,null,1288024,null,11994,null,1079261,null,11576,null,419287,null,7703,null,659974,null,8542,null,208763,null,7140,null,61734,null,3623,null,30200,null,2624,null,31534,null,2336,null,147029,null,6299,null,63678,null,4324,null,83351,null,3829,null,456807,null,9499,null,732717,null,11039,null,369531,null,9346,null,172089,null,6197,null,91387,null,4813,null,80702,null,4322,null,197442,null,7885,null,44108,null,4243,null,29147,null,3276,null,14961,null,2238,null,153334,null,6486,null,118049,null,6047,null,35285,null,2975,null,363186,null,7737,null,0400000US18,Indiana,18
1226804,null,6707,null,884301,null,8410,null,654076,null,6882,null,566813,null,7206,null,213301,null,5291,null,353512,null,5480,null,87263,null,3685,null,29943,null,2409,null,16058,null,1641,null,13885,null,1734,null,57320,null,3047,null,30626,null,2553,null,26694,null,1816,null,230225,null,6060,null,342503,null,6969,null,144186,null,6292,null,69528,null,3950,null,35229,null,2846,null,34299,null,2944,null,74658,null,4850,null,18022,null,2313,null,12696,null,2005,null,5326,null,1153,null,56636,null,3982,null,46725,null,3590,null,9911,null,1620,null,198317,null,6146,null,0400000US19,Iowa,19
1104976,null,6395,null,749151,null,7504,null,557902,null,7213,null,474329,null,6602,null,188677,null,4496,null,285652,null,5172,null,83573,null,4234,null,25406,null,2425,null,13215,null,1664,null,12191,null,1686,null,58167,null,3469,null,30626,null,2834,null,27541,null,2397,null,191249,null,4697,null,355825,null,6741,null,164279,null,4871,null,83319,null,4311,null,45018,null,3170,null,38301,null,2994,null,80960,null,3971,null,23252,null,2380,null,15552,null,2277,null,7700,null,1470,null,57708,null,3242,null,43385,null,2752,null,14323,null,1898,null,191546,null,6409,null,0400000US20,Kansas,20
1694197,null,9986,null,1163029,null,12289,null,857416,null,11489,null,715486,null,11293,null,259751,null,7762,null,455735,null,7784,null,141930,null,5811,null,41420,null,3135,null,18233,null,2327,null,23187,null,2172,null,100510,null,4995,null,41983,null,3321,null,58527,null,3759,null,305613,null,7176,null,531168,null,8755,null,289205,null,7579,null,140190,null,6022,null,79347,null,4256,null,60843,null,3858,null,149015,null,7074,null,27816,null,3038,null,15338,null,2475,null,12478,null,1721,null,121199,null,5931,null,93290,null,5290,null,27909,null,3044,null,241963,null,8202,null,0400000US21,Kentucky,21
1688027,null,9265,null,1146560,null,10008,null,841788,null,11145,null,663781,null,10258,null,260080,null,7255,null,403701,null,7060,null,178007,null,6391,null,45904,null,3175,null,20181,null,2373,null,25723,null,2600,null,132103,null,5313,null,55103,null,4045,null,77000,null,3864,null,304772,null,8487,null,541467,null,9788,null,287111,null,8083,null,110230,null,5514,null,55430,null,4553,null,54800,null,3633,null,176881,null,6805,null,31869,null,3423,null,17852,null,2822,null,14017,null,2095,null,145012,null,5777,null,100688,null,5339,null,44324,null,3384,null,254356,null,8602,null,0400000US22,Louisiana,22
544855,null,4187,null,396341,null,5297,null,285851,null,5445,null,239756,null,4451,null,79976,null,3211,null,159780,null,3834,null,46095,null,2755,null,13797,null,1446,null,7159,null,993,null,6638,null,1032,null,32298,null,2225,null,17926,null,1860,null,14372,null,1423,null,110490,null,3905,null,148514,null,4635,null,61710,null,3400,null,31387,null,2457,null,13895,null,1706,null,17492,null,1681,null,30323,null,2533,null,7261,null,1423,null,5017,null,1133,null,2244,null,762,null,23062,null,2176,null,17795,null,1802,null,5267,null,1029,null,86804,null,3911,null,0400000US23,Maine,23
2095122,null,8485,null,1436362,null,11234,null,1059878,null,12457,null,855859,null,11103,null,352657,null,8317,null,503202,null,7331,null,204019,null,7328,null,54005,null,3698,null,22401,null,2744,null,31604,null,2804,null,150014,null,6128,null,60447,null,3608,null,89567,null,4637,null,376484,null,7823,null,658760,null,11399,null,331810,null,9907,null,156298,null,7167,null,80522,null,4941,null,75776,null,5391,null,175512,null,6768,null,35900,null,3607,null,20203,null,2789,null,15697,null,2203,null,139612,null,5763,null,104845,null,4815,null,34767,null,3048,null,326950,null,7763,null,0400000US24,Maryland,24
2475492,null,10003,null,1589421,null,12326,null,1164513,null,11127,null,978469,null,11321,null,417030,null,8471,null,561439,null,8849,null,186044,null,6572,null,52711,null,4163,null,17416,null,2352,null,35295,null,3225,null,133333,null,5081,null,52464,null,3364,null,80869,null,3886,null,424908,null,9173,null,886071,null,13259,null,392544,null,10226,null,190041,null,7494,null,89303,null,5742,null,100738,null,4106,null,202503,null,7796,null,45945,null,3989,null,23750,null,3125,null,22195,null,2382,null,156558,null,6426,null,102868,null,5730,null,53690,null,3360,null,493527,null,9747,null,0400000US25,Massachusetts,25
3819736,null,15353,null,2795638,null,15898,null,2034641,null,15300,null,1671721,null,13886,null,644423,null,10621,null,1027298,null,10282,null,362920,null,7960,null,107840,null,4734,null,48518,null,3610,null,59322,null,3264,null,255080,null,6944,null,112115,null,5349,null,142965,null,4313,null,760997,null,13616,null,1024098,null,13431,null,489117,null,10526,null,206663,null,7549,null,114499,null,5589,null,92164,null,5225,null,282454,null,8158,null,58881,null,4285,null,35810,null,3393,null,23071,null,2515,null,223573,null,6750,null,171425,null,6054,null,52148,null,3447,null,534981,null,9509,null,0400000US26,Michigan,26
2085767,null,8065,null,1537420,null,9655,null,1126109,null,9565,null,972142,null,9443,null,401397,null,5959,null,570745,null,6302,null,153967,null,5678,null,52789,null,3135,null,27670,null,2504,null,25119,null,2093,null,101178,null,4468,null,52859,null,2883,null,48319,null,3017,null,411311,null,7762,null,548347,null,9443,null,223058,null,6632,null,104552,null,5083,null,52791,null,3686,null,51761,null,2993,null,118506,null,5436,null,27637,null,2391,null,17122,null,1980,null,10515,null,1424,null,90869,null,4783,null,71969,null,4553,null,18900,null,1619,null,325289,null,8043,null,0400000US27,Minnesota,27
1095026,null,8003,null,760954,null,9164,null,565626,null,8830,null,434990,null,9421,null,161060,null,5801,null,273930,null,6446,null,130636,null,5867,null,30934,null,3259,null,14358,null,2328,null,16576,null,2086,null,99702,null,5153,null,43524,null,3616,null,56178,null,3533,null,195328,null,7059,null,334072,null,8181,null,188505,null,6411,null,71537,null,5048,null,36077,null,3653,null,35460,null,3387,null,116968,null,5797,null,23457,null,2877,null,14354,null,2136,null,9103,null,1917,null,93511,null,4971,null,68183,null,4568,null,25328,null,2530,null,145567,null,6514,null,0400000US28,Mississippi,28
2339684,null,9753,null,1616365,null,12338,null,1185615,null,11467,null,992021,null,11093,null,371852,null,8174,null,620169,null,7623,null,193594,null,6248,null,57205,null,4118,null,28454,null,2521,null,28751,null,2532,null,136389,null,5244,null,61203,null,3798,null,75186,null,3767,null,430750,null,9410,null,723319,null,12154,null,357760,null,9316,null,160875,null,7659,null,81308,null,4779,null,79567,null,5127,null,196885,null,6912,null,40697,null,3770,null,24481,null,2823,null,16216,null,2685,null,156188,null,5790,null,120368,null,5121,null,35820,null,2642,null,365559,null,9392,null,0400000US29,Missouri,29
375287,null,3537,null,259779,null,5241,null,185090,null,5260,null,159590,null,5038,null,50323,null,2892,null,109267,null,3846,null,25500,null,2362,null,9345,null,1766,null,4881,null,1053,null,4464,null,1240,null,16155,null,1746,null,8355,null,1306,null,7800,null,1149,null,74689,null,4051,null,115508,null,4810,null,50850,null,3466,null,28376,null,2477,null,14683,null,1786,null,13693,null,1807,null,22474,null,2561,null,5238,null,1407,null,3506,null,1159,null,1732,null,816,null,17236,null,2152,null,12617,null,2021,null,4619,null,1022,null,64658,null,3708,null,0400000US30,Montana,30
711223,null,4845,null,478209,null,6374,null,354268,null,6324,null,309410,null,6065,null,124434,null,3905,null,184976,null,4213,null,44858,null,3294,null,12882,null,1800,null,6357,null,1096,null,6525,null,1179,null,31976,null,2546,null,17338,null,1909,null,14638,null,1467,null,123941,null,4576,null,233014,null,5227,null,103698,null,4789,null,52960,null,3834,null,28437,null,2840,null,24523,null,2354,null,50738,null,3378,null,12719,null,1806,null,6933,null,1309,null,5786,null,1376,null,38019,null,3101,null,28637,null,2908,null,9382,null,1632,null,129316,null,5026,null,0400000US31,Nebraska,31
965715,null,7365,null,572214,null,8475,null,412478,null,8131,null,329724,null,8000,null,127081,null,6086,null,202643,null,5564,null,82754,null,4933,null,30373,null,2892,null,12713,null,1734,null,17660,null,2539,null,52381,null,3904,null,23945,null,2985,null,28436,null,2261,null,159736,null,5642,null,393501,null,8659,null,219758,null,7354,null,122190,null,6351,null,70225,null,5031,null,51965,null,3854,null,97568,null,4928,null,29974,null,2926,null,16506,null,2518,null,13468,null,2037,null,67594,null,4374,null,46819,null,3928,null,20775,null,2322,null,173743,null,6686,null,0400000US32,Nevada,32
506342,null,4336,null,367316,null,4946,null,275816,null,4440,null,239279,null,4657,null,95341,null,3828,null,143938,null,3572,null,36537,null,2612,null,12725,null,1682,null,6427,null,1242,null,6298,null,1151,null,23812,null,2257,null,11636,null,1688,null,12176,null,1606,null,91500,null,3533,null,139026,null,4442,null,60675,null,3992,null,31647,null,3232,null,12851,null,2093,null,18796,null,2271,null,29028,null,2688,null,7039,null,1451,null,4411,null,1196,null,2628,null,769,null,21989,null,2338,null,17564,null,2101,null,4425,null,1019,null,78351,null,4142,null,0400000US33,New Hampshire,33
3154926,null,9910,null,2086551,null,13280,null,1583619,null,12147,null,1314841,null,13163,null,581080,null,11157,null,733761,null,10657,null,268778,null,7151,null,75202,null,4172,null,27805,null,2560,null,47397,null,3155,null,193576,null,5565,null,72281,null,4483,null,121295,null,4274,null,502932,null,7651,null,1068375,null,12489,null,588412,null,10989,null,296663,null,8998,null,147306,null,6048,null,149357,null,6082,null,291749,null,8343,null,72017,null,4710,null,35708,null,3137,null,36309,null,3347,null,219732,null,7266,null,147500,null,6675,null,72232,null,4030,null,479963,null,9874,null,0400000US34,New Jersey,34
742104,null,4973,null,514530,null,6487,null,368072,null,6232,null,288889,null,5718,null,100379,null,4673,null,188510,null,4510,null,79183,null,3824,null,23968,null,2485,null,13469,null,2093,null,10499,null,1448,null,55215,null,3147,null,26531,null,2657,null,28684,null,2095,null,146458,null,5523,null,227574,null,6879,null,121224,null,5631,null,58191,null,3344,null,34021,null,2804,null,24170,null,2340,null,63033,null,4927,null,18019,null,2718,null,10724,null,2024,null,7295,null,1740,null,45014,null,4052,null,33180,null,3599,null,11834,null,2036,null,106350,null,5464,null,0400000US35,New Mexico,35
7187555,null,16275,null,3955096,null,19708,null,2927674,null,17151,null,2379047,null,16424,null,984911,null,11780,null,1394136,null,14298,null,548627,null,11945,null,155976,null,6569,null,60139,null,4489,null,95837,null,4871,null,392651,null,10307,null,150079,null,6695,null,242572,null,7491,null,1027422,null,13636,null,3232459,null,19133,null,1679166,null,16879,null,835551,null,16084,null,403043,null,12205,null,432508,null,10477,null,843615,null,13136,null,186160,null,8072,null,84493,null,5303,null,101667,null,5510,null,657455,null,10644,null,407402,null,9411,null,250053,null,7353,null,1553293,null,14867,null,0400000US36,New York,36
3646095,null,15663,null,2449917,null,18145,null,1803479,null,16347,null,1495334,null,13884,null,554294,null,10805,null,941040,null,10103,null,308145,null,7916,null,82679,null,5129,null,39175,null,3962,null,43504,null,3550,null,225466,null,6615,null,100811,null,4701,null,124655,null,5412,null,646438,null,11810,null,1196178,null,15743,null,626798,null,14552,null,296181,null,8761,null,157832,null,6582,null,138349,null,7041,null,330617,null,10329,null,75589,null,5316,null,43055,null,3843,null,32534,null,3508,null,255028,null,9194,null,188334,null,8189,null,66694,null,4743,null,569380,null,11803,null,0400000US37,North Carolina,37
279014,null,2769,null,184159,null,3181,null,137584,null,2663,null,120485,null,2532,null,45352,null,2241,null,75133,null,2343,null,17099,null,1431,null,6753,null,1050,null,3337,null,675,null,3416,null,769,null,10346,null,1169,null,5430,null,856,null,4916,null,952,null,46575,null,2690,null,94855,null,3294,null,34568,null,2693,null,20363,null,2014,null,8526,null,1371,null,11837,null,1452,null,14205,null,1734,null,3003,null,878,null,1854,null,656,null,1149,null,594,null,11202,null,1558,null,8552,null,1507,null,2650,null,730,null,60287,null,3003,null,0400000US38,North Dakota,38
4526404,null,14127,null,3080013,null,18866,null,2252089,null,16140,null,1873912,null,16352,null,703060,null,11208,null,1170852,null,11668,null,378177,null,8004,null,108852,null,5533,null,50214,null,3817,null,58638,null,4016,null,269325,null,7358,null,112761,null,5244,null,156564,null,5559,null,827924,null,14550,null,1446391,null,15349,null,695125,null,11855,null,297121,null,9291,null,148971,null,6409,null,148150,null,6466,null,398004,null,9845,null,81369,null,5425,null,50746,null,4855,null,30623,null,3234,null,316635,null,7767,null,240598,null,7036,null,76037,null,4489,null,751266,null,11549,null,0400000US39,Ohio,39
1430019,null,8950,null,960901,null,9207,null,705202,null,9067,null,583711,null,9180,null,216587,null,6417,null,367124,null,6650,null,121491,null,4465,null,39427,null,3359,null,20915,null,2279,null,18512,null,2041,null,82064,null,3020,null,36510,null,2523,null,45554,null,2296,null,255699,null,7477,null,469118,null,8798,null,244097,null,7288,null,119609,null,5652,null,68172,null,4337,null,51437,null,3659,null,124488,null,5332,null,30746,null,2690,null,19800,null,2276,null,10946,null,1520,null,93742,null,4754,null,71438,null,4133,null,22304,null,2606,null,225021,null,5965,null,0400000US40,Oklahoma,40
1485919,null,6587,null,936919,null,9031,null,686877,null,8574,null,591787,null,9607,null,206574,null,6229,null,385213,null,6623,null,95090,null,4030,null,29043,null,2455,null,13532,null,1654,null,15511,null,1777,null,66047,null,3636,null,29495,null,2959,null,36552,null,2627,null,250042,null,7157,null,549000,null,9010,null,269750,null,7725,null,147944,null,6822,null,78684,null,5443,null,69260,null,4808,null,121806,null,5168,null,33564,null,3271,null,19477,null,2729,null,14087,null,2101,null,88242,null,4609,null,65343,null,3863,null,22899,null,2322,null,279250,null,7947,null,0400000US41,Oregon,41
4916869,null,14704,null,3467285,null,17499,null,2552520,null,14579,null,2115045,null,13349,null,796161,null,10555,null,1318884,null,10573,null,437475,null,8724,null,131522,null,4833,null,53730,null,3836,null,77792,null,3576,null,305953,null,7575,null,121636,null,4817,null,184317,null,6366,null,914765,null,10964,null,1449584,null,16702,null,643312,null,12017,null,299387,null,8044,null,134162,null,5524,null,165225,null,5688,null,343925,null,7793,null,74140,null,5156,null,45591,null,4072,null,28549,null,3164,null,269785,null,5417,null,197897,null,5135,null,71888,null,4726,null,806272,null,13463,null,0400000US42,Pennsylvania,42
406343,null,4227,null,257680,null,4568,null,185126,null,4072,null,153698,null,4218,null,59501,null,2935,null,94197,null,3527,null,31428,null,2805,null,10529,null,2009,null,5595,null,1512,null,4934,null,1036,null,20899,null,2165,null,8688,null,1470,null,12211,null,1718,null,72554,null,3783,null,148663,null,4568,null,72388,null,4502,null,33494,null,3060,null,15132,null,2155,null,18362,null,2162,null,38894,null,3654,null,6404,null,1498,null,3321,null,936,null,3083,null,1237,null,32490,null,3161,null,22289,null,2686,null,10201,null,1964,null,76275,null,3657,null,0400000US44,Rhode Island,44
1730232,null,10605,null,1213577,null,11626,null,882865,null,11962,null,712895,null,9967,null,241826,null,5754,null,471069,null,8244,null,169970,null,6230,null,45758,null,3133,null,20899,null,2283,null,24859,null,2412,null,124212,null,5666,null,51758,null,4127,null,72454,null,3883,null,330712,null,8219,null,516655,null,9849,null,280899,null,8089,null,120411,null,5376,null,64686,null,4325,null,55725,null,3887,null,160488,null,6025,null,29560,null,3355,null,17779,null,2768,null,11781,null,1855,null,130928,null,5965,null,94037,null,5476,null,36891,null,3339,null,235756,null,7603,null,0400000US45,South Carolina,45
316638,null,3769,null,215033,null,3921,null,158180,null,3976,null,137137,null,3384,null,53000,null,2188,null,84137,null,2622,null,21043,null,1944,null,5483,null,932,null,2842,null,684,null,2641,null,566,null,15560,null,1837,null,8548,null,1302,null,7012,null,1072,null,56853,null,3161,null,101605,null,4457,null,46469,null,2850,null,25017,null,2719,null,13144,null,1928,null,11873,null,1649,null,21452,null,2226,null,5204,null,1124,null,2787,null,806,null,2417,null,725,null,16248,null,1922,null,12272,null,1603,null,3976,null,894,null,55136,null,3641,null,0400000US46,South Dakota,46
2447066,null,12952,null,1692157,null,14484,null,1250354,null,12992,null,1026883,null,11735,null,381703,null,7522,null,645180,null,9603,null,223471,null,7148,null,61722,null,3806,null,28555,null,2646,null,33167,null,2944,null,161749,null,6170,null,62785,null,4207,null,98964,null,4130,null,441803,null,10366,null,754909,null,12322,null,388435,null,10200,null,180429,null,6931,null,91299,null,4922,null,89130,null,5374,null,208006,null,8221,null,45042,null,3573,null,27843,null,3287,null,17199,null,2252,null,162964,null,7368,null,120344,null,6528,null,42620,null,3500,null,366474,null,9101,null,0400000US47,Tennessee,47
