B21003_001E,B21003_001EA,B21003_001M,B21003_001MA,B21003_002E,B21003_002EA,B21003_002M,B21003_002MA,B21003_003E,B21003_003EA,B21003_003M,B21003_003MA,B21003_004E,B21003_004EA,B21003_004M,B21003_004MA,B21003_005E,B21003_005EA,B21003_005M,B21003_005MA,B21003_006E,B21003_006EA,B21003_006M,B21003_006MA,B21003_007E,B21003_007EA,B21003_007M,B21003_007MA,B21003_008E,B21003_008EA,B21003_008M,B21003_008MA,B21003_009E,B21003_009EA,B21003_009M,B21003_009MA,B21003_010E,B21003_010EA,B21003_010M,B21003_010MA,B21003_011E,B21003_011EA,B21003_011M,B21003_011MA,GEO_ID,NAME,state
3098133,null,6034,null,393196,null,7191,null,35161,null,2544,null,118470,null,4801,null,146629,null,5385,null,92936,null,4031,null,2704937,null,9108,null,522404,null,12009,null,846549,null,11559,null,749474,null,12944,null,586510,null,12512,null,0400000US01,Alabama,01
420490,null,3450,null,69428,null,3654,null,2714,null,647,null,20040,null,2007,null,30216,null,2635,null,16458,null,1793,null,351062,null,4563,null,34321,null,2726,null,98130,null,4456,null,123375,null,4670,null,95236,null,5215,null,0400000US02,Alaska,02
4235768,null,3651,null,526453,null,10625,null,35836,null,3181,null,124117,null,5676,null,217116,null,7996,null,149384,null,5028,null,3709315,null,10993,null,636484,null,14301,null,932387,null,18094,null,1207399,null,17579,null,933045,null,13275,null,0400000US04,Arizona,04
1897609,null,5473,null,238854,null,6764,null,27790,null,2502,null,80873,null,4239,null,85821,null,4622,null,44370,null,2573,null,1658755,null,9087,null,307627,null,9158,null,580627,null,10543,null,457778,null,8874,null,312723,null,9041,null,0400000US05,Arkansas,05
23693313,null,7646,null,1935596,null,17081,null,125180,null,4731,null,404264,null,10494,null,808553,null,13276,null,597599,null,11894,null,21757717,null,18974,null,4483994,null,39051,null,4560454,null,35665,null,6228801,null,40178,null,6484468,null,39571,null,0400000US06,California,06
3272931,null,4390,null,389463,null,8404,null,18627,null,2229,null,83513,null,4449,null,154186,null,6181,null,133137,null,5601,null,2883468,null,9047,null,332869,null,11924,null,656927,null,12579,null,852260,null,12073,null,1041412,null,14401,null,0400000US08,Colorado,08
2365616,null,2087,null,220590,null,5223,null,20129,null,2161,null,67301,null,3226,null,65043,null,3362,null,68117,null,3950,null,2145026,null,5404,null,250968,null,9237,null,599984,null,11843,null,520121,null,9603,null,773953,null,11265,null,0400000US09,Connecticut,09
591195,null,1550,null,76290,null,3336,null,6231,null,1143,null,24868,null,2141,null,24389,null,2178,null,20802,null,1990,null,514905,null,3885,null,68754,null,4424,null,160174,null,5654,null,136635,null,5733,null,149342,null,5875,null,0400000US10,Delaware,10
411281,null,1008,null,32260,null,2746,null,2561,null,591,null,9138,null,1630,null,7621,null,1538,null,12940,null,1713,null,379021,null,2866,null,50756,null,4026,null,73644,null,3810,null,68823,null,4142,null,185798,null,5090,null,0400000US11,District of Columbia,11
12755229,null,9077,null,1579146,null,15264,null,125241,null,6043,null,451175,null,9861,null,576587,null,11726,null,426143,null,9517,null,11176083,null,18036,null,1758677,null,25733,null,3407542,null,29726,null,3217347,null,24667,null,2792517,null,23738,null,0400000US12,Florida,12
6181469,null,12953,null,682990,null,10893,null,52472,null,3698,null,192581,null,7667,null,250646,null,7406,null,187291,null,5814,null,5498479,null,16588,null,949372,null,16258,null,1597005,null,20897,null,1436732,null,18484,null,1515370,null,20430,null,0400000US13,Georgia,13
852122,null,4292,null,104762,null,4420,null,6718,null,1273,null,28853,null,2706,null,38632,null,2835,null,30559,null,2357,null,747360,null,5515,null,77887,null,4626,null,221731,null,6994,null,227353,null,7144,null,220389,null,6655,null,0400000US15,Hawaii,15
960060,null,3013,null,120846,null,3729,null,8886,null,1510,null,33227,null,2485,null,50929,null,2633,null,27804,null,2397,null,839214,null,4589,null,103141,null,4887,null,244387,null,7487,null,289942,null,7105,null,201744,null,5343,null,0400000US16,Idaho,16
8425072,null,5234,null,763651,null,11078,null,67142,null,3064,null,237431,null,6420,null,272636,null,6800,null,186442,null,4964,null,7661421,null,12649,null,1079698,null,16641,null,2063626,null,21917,null,2127556,null,17666,null,2390541,null,17386,null,0400000US17,Illinois,17
4188322,null,5142,null,466927,null,8738,null,43442,null,3116,null,185668,null,6056,null,155703,null,5667,null,82114,null,3683,null,3721395,null,10497,null,517496,null,11014,null,1300890,null,15608,null,1042207,null,14422,null,860802,null,14098,null,0400000US18,Indiana,18
1977907,null,3668,null,232306,null,5361,null,19950,null,1765,null,89698,null,3412,null,77414,null,3708,null,45244,null,2259,null,1745601,null,6237,null,168316,null,5972,null,564057,null,9188,null,562538,null,9136,null,450690,null,9729,null,0400000US19,Iowa,19
1796483,null,4294,null,214875,null,5416,null,13745,null,1189,null,66156,null,3494,null,81127,null,3676,null,53847,null,2875,null,1581608,null,7223,null,171838,null,6389,null,448345,null,9914,null,486867,null,9465,null,474558,null,8925,null,0400000US20,Kansas,20
2865292,null,5263,null,314793,null,7010,null,40861,null,3052,null,109345,null,5119,null,104362,null,4354,null,60225,null,3838,null,2550499,null,7943,null,485880,null,11949,null,870008,null,13684,null,653108,null,9978,null,541503,null,11386,null,0400000US21,Kentucky,21
2884678,null,5636,null,311981,null,6967,null,29252,null,2596,null,106102,null,5068,null,111774,null,4874,null,64853,null,3978,null,2572697,null,8551,null,487168,null,13019,null,886171,null,12555,null,648090,null,13364,null,551268,null,12197,null,0400000US22,Louisiana,22
922100,null,1414,null,131042,null,4211,null,12296,null,1474,null,45010,null,2925,null,43924,null,2772,null,29812,null,2232,null,791058,null,4289,null,78381,null,3996,null,271871,null,6880,null,221592,null,5488,null,219214,null,7071,null,0400000US23,Maine,23
3769464,null,5215,null,430496,null,9130,null,32111,null,2441,null,114046,null,4738,null,137172,null,5697,null,147167,null,6344,null,3338968,null,10445,null,415154,null,11555,null,897198,null,13704,null,831782,null,14618,null,1194834,null,16010,null,0400000US24,Maryland,24
