B27011_001E,B27011_001EA,B27011_001M,B27011_001MA,B27011_002E,B27011_002EA,B27011_002M,B27011_002MA,B27011_003E,B27011_003EA,B27011_003M,B27011_003MA,B27011_004E,B27011_004EA,B27011_004M,B27011_004MA,B27011_005E,B27011_005EA,B27011_005M,B27011_005MA,B27011_006E,B27011_006EA,B27011_006M,B27011_006MA,B27011_007E,B27011_007EA,B27011_007M,B27011_007MA,B27011_008E,B27011_008EA,B27011_008M,B27011_008MA,B27011_009E,B27011_009EA,B27011_009M,B27011_009MA,B27011_010E,B27011_010EA,B27011_010M,B27011_010MA,B27011_011E,B27011_011EA,B27011_011M,B27011_011MA,B27011_012E,B27011_012EA,B27011_012M,B27011_012MA,B27011_013E,B27011_013EA,B27011_013M,B27011_013MA,B27011_014E,B27011_014EA,B27011_014M,B27011_014MA,B27011_015E,B27011_015EA,B27011_015M,B27011_015MA,B27011_016E,B27011_016EA,B27011_016M,B27011_016MA,B27011_017E,B27011_017EA,B27011_017M,B27011_017MA,B27011_018E,B27011_018EA,B27011_018M,B27011_018MA,B27011_019E,B27011_019EA,B27011_019M,B27011_019MA,B27011_020E,B27011_020EA,B27011_020M,B27011_020MA,B27011_021E,B27011_021EA,B27011_021M,B27011_021MA,B27011_022E,B27011_022EA,B27011_022M,B27011_022MA,B27011_023E,B27011_023EA,B27011_023M,B27011_023MA,B27011_024E,B27011_024EA,B27011_024M,B27011_024MA,B27011_025E,B27011_025EA,B27011_025M,B27011_025MA,B27011_026E,B27011_026EA,B27011_026M,B27011_026MA,B27011_027E,B27011_027EA,B27011_027M,B27011_027MA,B27011_028E,B27011_028EA,B27011_028M,B27011_028MA,B27011_029E,B27011_029EA,B27011_029M,B27011_029MA,B27011_030E,B27011_030EA,B27011_030M,B27011_030MA,B27011_031E,B27011_031EA,B27011_031M,B27011_031MA,B27011_032E,B27011_032EA,B27011_032M,B27011_032MA,B27011_033E,B27011_033EA,B27011_033M,B27011_033MA,B27011_034E,B27011_034EA,B27011_034M,B27011_034MA,B27011_035E,B27011_035EA,B27011_035M,B27011_035MA,GEO_ID,NAME,state
7018588,null,7707,null,4785983,null,21148,null,4265833,null,26967,null,4122472,null,26787,null,3259946,null,29767,null,3159168,null,29252,null,189124,null,7373,null,862526,null,17404,null,143361,null,6336,null,140077,null,6107,null,108310,null,5257,null,129344,null,5891,null,3284,null,1409,null,520150,null,14201,null,509017,null,13937,null,219882,null,9137,null,163272,null,7315,null,65804,null,5138,null,289135,null,11939,null,11133,null,1637,null,11018,null,1608,null,6176,null,1250,null,10714,null,1515,null,115,null,147,null,2232605,null,20818,null,1412022,null,21286,null,1020189,null,17595,null,708446,null,14301,null,396301,null,11310,null,391833,null,13695,null,820583,null,7539,null,812274,null,7842,null,515290,null,9937,null,805991,null,7929,null,8309,null,1637,null,0400000US13,Georgia,13
943605,null,4924,null,648682,null,6941,null,604026,null,7434,null,570452,null,7231,null,526934,null,7973,null,502672,null,7632,null,43134,null,3536,null,43518,null,4055,null,33574,null,2089,null,33028,null,2014,null,28233,null,2115,null,28490,null,1856,null,546,null,366,null,44656,null,3757,null,43509,null,3669,null,30047,null,3222,null,22331,null,2817,null,8947,null,1676,null,13462,null,2373,null,1147,null,410,null,1147,null,410,null,724,null,322,null,1079,null,389,null,0,null,275,null,294923,null,6025,null,149029,null,5557,null,128666,null,5038,null,93106,null,4546,null,45356,null,3816,null,20363,null,2311,null,145894,null,2846,null,144958,null,2812,null,108888,null,3349,null,142684,null,2953,null,936,null,479,null,0400000US15,Hawaii,15
1102391,null,1883,null,742802,null,6712,null,673053,null,7219,null,648291,null,7104,null,513725,null,8213,null,498633,null,8270,null,33121,null,3007,null,134566,null,5964,null,24762,null,1910,null,24360,null,1891,null,19131,null,1658,null,22943,null,1883,null,402,null,330,null,69749,null,4392,null,67893,null,4442,null,33523,null,2997,null,26559,null,2539,null,8071,null,1727,null,34370,null,3470,null,1856,null,438,null,1856,null,438,null,994,null,362,null,1856,null,438,null,0,null,263,null,359589,null,6621,null,207800,null,6479,null,160587,null,5535,null,117424,null,5031,null,57023,null,4426,null,47213,null,3622,null,151789,null,2512,null,151027,null,2497,null,110214,null,3304,null,149852,null,2533,null,762,null,682,null,0400000US16,Idaho,16
9551317,null,3602,null,6638404,null,17775,null,5957378,null,17750,null,5708978,null,16811,null,4843898,null,21653,null,4574258,null,23469,null,377253,null,11114,null,865080,null,18839,null,248400,null,5561,null,244603,null,5236,null,195933,null,4778,null,221001,null,5108,null,3797,null,1276,null,681026,null,13203,null,668869,null,13039,null,364360,null,8561,null,253776,null,7832,null,122334,null,6538,null,304509,null,9766,null,12157,null,1594,null,11667,null,1520,null,6680,null,1250,null,11519,null,1478,null,490,null,414,null,2912913,null,17844,null,1656124,null,16493,null,1292784,null,15671,null,899121,null,12942,null,472181,null,10857,null,363340,null,11562,null,1256789,null,7250,null,1241882,null,7565,null,862601,null,10699,null,1228662,null,7782,null,14907,null,2750,null,0400000US17,Illinois,17
4733490,null,2889,null,3244251,null,15259,null,2899045,null,17282,null,2774525,null,16452,null,2343761,null,20081,null,2258461,null,20022,null,140248,null,6114,null,430764,null,12836,null,124520,null,4132,null,123357,null,4159,null,95600,null,3819,null,115408,null,3964,null,1163,null,464,null,345206,null,10693,null,337477,null,10311,null,173397,null,6715,null,117915,null,5958,null,61749,null,4252,null,164080,null,6936,null,7729,null,1204,null,7533,null,1177,null,5238,null,975,null,7357,null,1188,null,196,null,230,null,1489239,null,15354,null,837277,null,14093,null,674260,null,12163,null,479158,null,9100,null,254266,null,8274,null,163017,null,7524,null,651962,null,5312,null,650031,null,5405,null,471857,null,6054,null,645822,null,5370,null,1931,null,783,null,0400000US18,Indiana,18
2249849,null,2213,null,1613277,null,7811,null,1520524,null,8515,null,1449263,null,8469,null,1301384,null,10874,null,1245760,null,11599,null,94293,null,5257,null,147879,null,7046,null,71261,null,3360,null,71102,null,3347,null,57990,null,3019,null,68714,null,3132,null,159,null,164,null,92753,null,4844,null,90072,null,4940,null,55410,null,3390,null,36793,null,2974,null,20405,null,2515,null,34662,null,3503,null,2681,null,661,null,2681,null,661,null,1547,null,497,null,2681,null,661,null,0,null,228,null,636572,null,7406,null,295911,null,7272,null,256314,null,6815,null,186430,null,6329,null,96902,null,4502,null,39597,null,2844,null,340661,null,4228,null,340369,null,4235,null,263420,null,4406,null,339160,null,4257,null,292,null,218,null,0400000US19,Iowa,19
2056033,null,3341,null,1456092,null,9208,null,1355190,null,9116,null,1294702,null,8834,null,1097614,null,9801,null,1067864,null,10264,null,58091,null,3639,null,197088,null,7706,null,60488,null,2747,null,59774,null,2689,null,48209,null,2509,null,56515,null,2680,null,714,null,570,null,100902,null,4973,null,99014,null,4952,null,50665,null,3286,null,39675,null,3100,null,13018,null,1987,null,48349,null,3816,null,1888,null,481,null,1763,null,480,null,1071,null,392,null,1763,null,480,null,125,null,138,null,599941,null,8907,null,320277,null,8282,null,262678,null,7301,null,194871,null,7151,null,90952,null,4010,null,57599,null,3266,null,279664,null,2645,null,278705,null,2584,null,208440,null,4006,null,277371,null,2682,null,959,null,645,null,0400000US20,Kansas,20
3210358,null,3448,null,2026175,null,13852,null,1828615,null,15706,null,1749364,null,14763,null,1459279,null,15121,null,1406507,null,15179,null,92997,null,5700,null,290085,null,11057,null,79251,null,3553,null,78256,null,3561,null,62661,null,3051,null,74165,null,3632,null,995,null,500,null,197560,null,7427,null,193285,null,7468,null,93254,null,4371,null,61854,null,3768,null,34534,null,2980,null,100031,null,5758,null,4275,null,931,null,4183,null,926,null,2807,null,677,null,4168,null,925,null,92,null,158,null,1184183,null,12785,null,723573,null,12352,null,567694,null,10008,null,328374,null,7262,null,296794,null,8359,null,155879,null,7650,null,460610,null,4241,null,458818,null,4353,null,316310,null,6071,null,455497,null,4358,null,1792,null,733,null,0400000US21,Kentucky,21
3271126,null,2727,null,2144060,null,15076,null,1969905,null,15422,null,1889006,null,14623,null,1474785,null,18101,null,1403625,null,17916,null,114756,null,5525,null,414221,null,13720,null,80899,null,4253,null,79732,null,4060,null,59560,null,3737,null,74073,null,3508,null,1167,null,646,null,174155,null,7819,null,171110,null,7759,null,75076,null,5368,null,49957,null,4454,null,28082,null,2868,null,96034,null,5654,null,3045,null,817,null,2800,null,739,null,1366,null,465,null,2782,null,751,null,245,null,298,null,1127066,null,14820,null,684399,null,13881,null,509259,null,11632,null,313713,null,9387,null,240549,null,8618,null,175140,null,8878,null,442667,null,4620,null,439991,null,4651,null,266088,null,5345,null,434650,null,4648,null,2676,null,853,null,0400000US22,Louisiana,22
1030464,null,1863,null,689165,null,6859,null,641201,null,7006,null,610667,null,6679,null,525726,null,7805,null,475254,null,8516,null,71349,null,4813,null,84941,null,4620,null,30534,null,2006,null,30446,null,1984,null,23481,null,1771,null,28162,null,1850,null,88,null,141,null,47964,null,3081,null,46326,null,2982,null,29976,null,2682,null,17331,null,2168,null,14499,null,1849,null,16350,null,1645,null,1638,null,574,null,1638,null,574,null,1037,null,372,null,1597,null,574,null,0,null,230,null,341299,null,6280,null,176826,null,5808,null,156692,null,5357,null,86482,null,4010,null,85786,null,4257,null,20134,null,2578,null,164473,null,2210,null,164176,null,2210,null,112267,null,3147,null,162245,null,2286,null,297,null,228,null,0400000US23,Maine,23
4241729,null,3507,null,3066955,null,15612,null,2832077,null,16131,null,2700798,null,15376,null,2365994,null,15636,null,2293378,null,17082,null,130370,null,7237,null,334804,null,10212,null,131279,null,4799,null,130135,null,4890,null,111664,null,4353,null,115082,null,4590,null,1144,null,576,null,234878,null,8477,null,228422,null,8369,null,127571,null,6208,null,92430,null,5096,null,39911,null,3791,null,100851,null,6638,null,6456,null,1066,null,6326,null,1075,null,4536,null,821,null,6259,null,1088,null,130,null,166,null,1174774,null,14301,null,645119,null,12238,null,530152,null,11403,null,394907,null,9692,null,178494,null,8011,null,114967,null,6649,null,529655,null,5506,null,525309,null,5481,null,396516,null,6059,null,514490,null,5567,null,4346,null,1419,null,0400000US24,Maryland,24
5065210,null,1522,null,3575744,null,14894,null,3262020,null,15045,null,3107170,null,14632,null,2950326,null,17707,null,2714489,null,18464,null,317728,null,9393,null,156844,null,8976,null,154850,null,4763,null,154850,null,4763,null,129274,null,4399,null,138398,null,4757,null,0,null,283,null,313724,null,7685,null,301916,null,7447,null,251670,null,7885,null,157825,null,5421,null,105940,null,6625,null,50246,null,3865,null,11808,null,1661,null,11715,null,1658,null,8381,null,1397,null,11428,null,1612,null,93,null,110,null,1489466,null,14889,null,814516,null,13147,null,772244,null,12428,null,491894,null,10210,null,340310,null,11139,null,42272,null,4001,null,674950,null,5912,null,673131,null,5835,null,474083,null,6855,null,661540,null,6411,null,1819,null,854,null,0400000US25,Massachusetts,25
7492072,null,2876,null,4890975,null,18577,null,4189522,null,21526,null,4039583,null,20453,null,3461295,null,21000,null,3256246,null,22096,null,291359,null,9097,null,578288,null,12321,null,149939,null,4666,null,149048,null,4540,null,124099,null,4389,null,139932,null,4536,null,891,null,458,null,701453,null,15200,null,686971,null,15186,null,397574,null,9265,null,254996,null,6321,null,159068,null,7336,null,289397,null,11176,null,14482,null,1767,null,14217,null,1710,null,9375,null,1223,null,14016,null,1692,null,265,null,244,null,2601097,null,18079,null,1476656,null,17053,null,1254389,null,15403,null,844245,null,10464,null,541417,null,13767,null,222267,null,8862,null,1124441,null,5321,null,1119521,null,5311,null,880960,null,6905,null,1114851,null,5422,null,4920,null,1493,null,0400000US26,Michigan,26
3941124,null,2115,null,2890336,null,10818,null,2664302,null,12547,null,2562993,null,11970,null,2302120,null,14212,null,2170263,null,15178,null,189147,null,6239,null,260873,null,8486,null,101309,null,3423,null,100543,null,3414,null,83140,null,3184,null,94011,null,3358,null,766,null,521,null,226034,null,7568,null,220525,null,7403,null,153313,null,6298,null,102773,null,4879,null,55577,null,4391,null,67212,null,4475,null,5509,null,987,null,5509,null,987,null,3439,null,813,null,5404,null,966,null,0,null,213,null,1050788,null,10860,null,528413,null,9781,null,468916,null,8864,null,328739,null,7384,null,176843,null,6301,null,59497,null,3516,null,522375,null,4235,null,520951,null,4293,null,410117,null,5552,null,518293,null,4253,null,1424,null,673,null,0400000US27,Minnesota,27
2115623,null,3424,null,1320603,null,11157,null,1185336,null,11698,null,1138184,null,11190,null,903322,null,14195,null,860507,null,13930,null,74826,null,5092,null,234862,null,10237,null,47152,null,3034,null,46989,null,3019,null,32811,null,2804,null,44109,null,3064,null,163,null,224,null,135267,null,6658,null,133012,null,6730,null,54598,null,3787,null,31181,null,2941,null,25963,null,3140,null,78414,null,5103,null,2255,null,595,null,2255,null,595,null,1288,null,453,null,2255,null,595,null,0,null,291,null,795020,null,11044,null,487853,null,10352,null,366192,null,9118,null,202208,null,7148,null,201266,null,7394,null,121661,null,5610,null,307167,null,3759,null,306652,null,3795,null,174291,null,4887,null,305558,null,3817,null,515,null,334,null,0400000US28,Mississippi,28
4444575,null,3431,null,3006169,null,15546,null,2744058,null,15576,null,2620292,null,14588,null,2223473,null,16064,null,2143316,null,16321,null,135612,null,6944,null,396819,null,9291,null,123766,null,4235,null,122924,null,4244,null,97658,null,4090,null,115828,null,4064,null,842,null,538,null,262111,null,8566,null,256828,null,8383,null,132371,null,5416,null,89319,null,4466,null,48032,null,4164,null,124457,null,5514,null,5283,null,1020,null,5029,null,906,null,3281,null,845,null,5029,null,906,null,254,null,339,null,1438406,null,14964,null,786703,null,13722,null,635937,null,12215,null,416652,null,10165,null,278740,null,9042,null,150766,null,7110,null,651703,null,4928,null,649693,null,5032,null,457817,null,6997,null,646243,null,4917,null,2010,null,754,null,0400000US29,Missouri,29
737175,null,1779,null,494108,null,5511,null,456388,null,5798,null,433203,null,5832,null,338693,null,6650,null,327615,null,7161,null,23497,null,2596,null,94510,null,5282,null,23185,null,1922,null,22988,null,1913,null,16955,null,1505,null,22230,null,1922,null,197,null,192,null,37720,null,3777,null,36712,null,3766,null,16222,null,1958,null,12102,null,1742,null,4938,null,1091,null,20490,null,3238,null,1008,null,399,null,1008,null,399,null,626,null,301,null,1008,null,399,null,0,null,240,null,243067,null,5361,null,132982,null,5122,null,102511,null,5309,null,71521,null,4251,null,39196,null,3429,null,30471,null,2537,null,110085,null,2287,null,109931,null,2308,null,77794,null,2653,null,109404,null,2324,null,154,null,136,null,0400000US30,Montana,30
1318004,null,2107,null,968854,null,6518,null,913285,null,7481,null,866768,null,7436,null,745134,null,8734,null,725063,null,8897,null,41853,null,3353,null,121634,null,5662,null,46517,null,2299,null,46300,null,2310,null,35882,null,2165,null,43450,null,2174,null,217,null,143,null,55569,null,4024,null,54438,null,4098,null,27331,null,2853,null,18877,null,2185,null,10110,null,1875,null,27107,null,2858,null,1131,null,429,null,1131,null,429,null,609,null,288,null,1096,null,421,null,0,null,228,null,349150,null,6147,null,169969,null,5710,null,137695,null,5544,null,101154,null,4489,null,50585,null,4266,null,32274,null,2824,null,179181,null,2551,null,178148,null,2630,null,133930,null,3452,null,177352,null,2586,null,1033,null,589,null,0400000US31,Nebraska,31
1928130,null,2751,null,1366165,null,11321,null,1204914,null,12418,null,1152886,null,11922,null,905448,null,12772,null,885148,null,12758,null,48651,null,3628,null,247438,null,9639,null,52028,null,3206,null,51071,null,3145,null,38220,null,3017,null,43680,null,2545,null,957,null,505,null,161251,null,7218,null,155713,null,7053,null,62965,null,4457,null,49912,null,4216,null,15684,null,2058,null,92748,null,5511,null,5538,null,982,null,5291,null,982,null,2221,null,535,null,5291,null,982,null,247,null,304,null,561965,null,11294,null,316704,null,10755,null,212297,null,7361,null,157419,null,6311,null,72494,null,4418,null,104407,null,6653,null,245261,null,3813,null,240829,null,4103,null,146643,null,4881,null,237518,null,4055,null,4432,null,1355,null,0400000US32,Nevada,32
1019949,null,1128,null,737969,null,5995,null,682639,null,7377,null,649638,null,6973,null,571273,null,8586,null,556729,null,8810,null,27194,null,2803,null,78365,null,5363,null,33001,null,2164,null,32956,null,2157,null,27399,null,2165,null,31182,null,2124,null,45,null,73,null,55330,null,3869,null,53486,null,3984,null,34339,null,3027,null,27509,null,2765,null,8260,null,1719,null,19147,null,2215,null,1844,null,585,null,1844,null,585,null,1234,null,467,null,1844,null,585,null,0,null,255,null,281980,null,5949,null,147644,null,5386,null,125073,null,5100,null,91732,null,4258,null,44200,null,3876,null,22571,null,2836,null,134336,null,2538,null,133907,null,2585,null,100020,null,3473,null,132713,null,2602,null,429,null,425,null,0400000US33,New Hampshire,33
6538251,null,2040,null,4575790,null,18127,null,4142437,null,19504,null,3946205,null,17984,null,3378018,null,21478,null,3248432,null,23102,null,185307,null,7227,null,568187,null,15977,null,196232,null,6413,null,194260,null,6347,null,161887,null,6348,null,171110,null,5916,null,1972,null,684,null,433353,null,12101,null,411172,null,11784,null,240311,null,7907,null,188248,null,6919,null,61525,null,4573,null,170861,null,8481,null,22181,null,2082,null,21327,null,2113,null,12510,null,1631,null,20992,null,2146,null,854,null,468,null,1962461,null,17793,null,1055401,null,15897,null,856039,null,13786,null,641877,null,11813,null,277773,null,8768,null,199362,null,9113,null,907060,null,7220,null,894043,null,7393,null,594046,null,9337,null,886562,null,7575,null,13017,null,2248,null,0400000US34,New Jersey,34
1461732,null,3725,null,942533,null,10174,null,860837,null,10951,null,822891,null,10231,null,623950,null,9655,null,569286,null,9476,null,77313,null,5508,null,198941,null,7555,null,37946,null,2636,null,37397,null,2599,null,25816,null,2132,null,35298,null,2669,null,549,null,348,null,81696,null,6244,null,79194,null,6175,null,37577,null,3047,null,22695,null,2286,null,16990,null,2690,null,41617,null,4772,null,2502,null,793,null,2108,null,630,null,998,null,395,null,2108,null,630,null,394,null,489,null,519199,null,9917,null,301289,null,8801,null,214171,null,6324,null,127935,null,5950,null,109360,null,4804,null,87118,null,6128,null,217910,null,3730,null,215370,null,3746,null,133079,null,4560,null,213501,null,3753,null,2540,null,881,null,0400000US35,New Mexico,35
