B19025A_001E,B19025A_001EA,B19025A_001M,B19025A_001MA,GEO_ID,NAME,state
81994824000,null,972408417,null,0400000US01,Alabama,01
15654394700,null,551329889,null,0400000US02,Alaska,02
127972828700,null,1649264029,null,0400000US04,Arizona,04
49759809000,null,1026812574,null,0400000US05,Arkansas,05
708940338700,null,5049709214,null,0400000US06,California,06
127512579300,null,1588436780,null,0400000US08,Colorado,08
107936603000,null,1899610221,null,0400000US09,Connecticut,09
19396037500,null,658375570,null,0400000US10,Delaware,10
14991184500,null,587555352,null,0400000US11,District of Columbia,11
373323713600,null,2952073793,null,0400000US12,Florida,12
166053635500,null,1917366914,null,0400000US13,Georgia,13
12900497300,null,550419282,null,0400000US15,Hawaii,15
30338934400,null,628294935,null,0400000US16,Idaho,16
287264279000,null,2638855110,null,0400000US17,Illinois,17
131775366300,null,1324589619,null,0400000US18,Indiana,18
71447201300,null,877125830,null,0400000US19,Iowa,19
63364674400,null,806669027,null,0400000US20,Kansas,20
84591879300,null,1235636703,null,0400000US21,Kentucky,21
77456325900,null,1205132054,null,0400000US22,Louisiana,22
31038536300,null,637981763,null,0400000US23,Maine,23
134320764400,null,1513824079,null,0400000US24,Maryland,24
188856971500,null,2051999699,null,0400000US25,Massachusetts,25
198719377400,null,1773726002,null,0400000US26,Michigan,26
138605891100,null,1197957906,null,0400000US27,Minnesota,27
41095113500,null,784892821,null,0400000US28,Mississippi,28
124450971700,null,1155807228,null,0400000US29,Missouri,29
19408618200,null,435771415,null,0400000US30,Montana,30
40871793300,null,693361762,null,0400000US31,Nebraska,31
53895101100,null,1050328242,null,0400000US32,Nevada,32
37625798800,null,815184222,null,0400000US33,New Hampshire,33
228384176100,null,2400726611,null,0400000US34,New Jersey,34
34428845700,null,680148259,null,0400000US35,New Mexico,35
454544272300,null,3640859834,null,0400000US36,New York,36
175900690600,null,1835028971,null,0400000US37,North Carolina,37
16583402200,null,525921395,null,0400000US38,North Dakota,38
243029151200,null,1641926806,null,0400000US39,Ohio,39
68036991500,null,957003791,null,0400000US40,Oklahoma,40
85029440000,null,1081942066,null,0400000US41,Oregon,41
293712742600,null,1930981798,null,0400000US42,Pennsylvania,42
26413400100,null,775105155,null,0400000US44,Rhode Island,44
78771442700,null,1183052965,null,0400000US45,South Carolina,45
17527211500,null,696194297,null,0400000US46,South Dakota,46
119571278300,null,1503612422,null,0400000US47,Tennessee,47
465335773500,null,3081092082,null,0400000US48,Texas,48
56010888700,null,832730733,null,0400000US49,Utah,49
15928899400,null,407824193,null,0400000US50,Vermont,50
189416984900,null,2017166295,null,0400000US51,Virginia,51
161033511800,null,1963148936,null,0400000US53,Washington,53
36326538300,null,710362858,null,0400000US54,West Virginia,54
135421150500,null,1255861071,null,0400000US55,Wisconsin,55
13312462500,null,441829215,null,0400000US56,Wyoming,56
25566602700,null,607825446,null,0400000US72,Puerto Rico,72
