B99011_001E,B99011_001EA,B99011_002E,B99011_002EA,B99011_003E,B99011_003EA,GEO_ID,NAME,state
4708708,null,4225,null,4704483,null,0400000US01,Alabama,01
698473,null,633,null,697840,null,0400000US02,Alaska,02
6595778,null,10492,null,6585286,null,0400000US04,Arizona,04
2889450,null,3504,null,2885946,null,0400000US05,Arkansas,05
36961664,null,51829,null,36909835,null,0400000US06,California,06
5024748,null,4728,null,5020020,null,0400000US08,Colorado,08
3518288,null,4321,null,3513967,null,0400000US09,Connecticut,09
885122,null,1126,null,883996,null,0400000US10,Delaware,10
599657,null,604,null,599053,null,0400000US11,District of Columbia,11
18537969,null,26720,null,18511249,null,0400000US12,Florida,12
9829211,null,11691,null,9817520,null,0400000US13,Georgia,13
1295178,null,1886,null,1293292,null,0400000US15,Hawaii,15
1545801,null,1546,null,1544255,null,0400000US16,Idaho,16
12910409,null,16702,null,12893707,null,0400000US17,Illinois,17
6423113,null,8071,null,6415042,null,0400000US18,Indiana,18
3007857,null,2468,null,3005389,null,0400000US19,Iowa,19
2818747,null,2771,null,2815976,null,0400000US20,Kansas,20
4314113,null,2881,null,4311232,null,0400000US21,Kentucky,21
4492076,null,7509,null,4484567,null,0400000US22,Louisiana,22
1318301,null,855,null,1317446,null,0400000US23,Maine,23
5699478,null,8313,null,5691165,null,0400000US24,Maryland,24
6593587,null,9220,null,6584367,null,0400000US25,Massachusetts,25
9969727,null,11158,null,9958569,null,0400000US26,Michigan,26
5266215,null,4434,null,5261781,null,0400000US27,Minnesota,27
2951996,null,3997,null,2947999,null,0400000US28,Mississippi,28
5987580,null,4564,null,5983016,null,0400000US29,Missouri,29
974989,null,4081,null,970908,null,0400000US30,Montana,30
1796622,null,2036,null,1794586,null,0400000US31,Nebraska,31
2643085,null,3538,null,2639547,null,0400000US32,Nevada,32
1324575,null,907,null,1323668,null,0400000US33,New Hampshire,33
8707740,null,10145,null,8697595,null,0400000US34,New Jersey,34
2009671,null,2131,null,2007540,null,0400000US35,New Mexico,35
19541453,null,23358,null,19518095,null,0400000US36,New York,36
9380884,null,8229,null,9372655,null,0400000US37,North Carolina,37
646844,null,649,null,646195,null,0400000US38,North Dakota,38
11542645,null,10963,null,11531682,null,0400000US39,Ohio,39
3687050,null,3260,null,3683790,null,0400000US40,Oklahoma,40
3825657,null,4001,null,3821656,null,0400000US41,Oregon,41
12604767,null,10536,null,12594231,null,0400000US42,Pennsylvania,42
1053209,null,715,null,1052494,null,0400000US44,Rhode Island,44
4561242,null,8702,null,4552540,null,0400000US45,South Carolina,45
812383,null,740,null,811643,null,0400000US46,South Dakota,46
6296254,null,6996,null,6289258,null,0400000US47,Tennessee,47
24782302,null,25979,null,24756323,null,0400000US48,Texas,48
2784572,null,2257,null,2782315,null,0400000US49,Utah,49
621760,null,853,null,620907,null,0400000US50,Vermont,50
7882590,null,9963,null,7872627,null,0400000US51,Virginia,51
6664195,null,9237,null,6654958,null,0400000US53,Washington,53
1819777,null,2234,null,1817543,null,0400000US54,West Virginia,54
5654774,null,5117,null,5649657,null,0400000US55,Wisconsin,55
544270,null,451,null,543819,null,0400000US56,Wyoming,56
3967288,null,3567,null,3963721,null,0400000US72,Puerto Rico,72
