C14005_001E,C14005_001EA,C14005_001M,C14005_001MA,C14005_002E,C14005_002EA,C14005_002M,C14005_002MA,C14005_003E,C14005_003EA,C14005_003M,C14005_003MA,C14005_004E,C14005_004EA,C14005_004M,C14005_004MA,C14005_005E,C14005_005EA,C14005_005M,C14005_005MA,C14005_006E,C14005_006EA,C14005_006M,C14005_006MA,C14005_007E,C14005_007EA,C14005_007M,C14005_007MA,C14005_008E,C14005_008EA,C14005_008M,C14005_008MA,C14005_009E,C14005_009EA,C14005_009M,C14005_009MA,C14005_010E,C14005_010EA,C14005_010M,C14005_010MA,C14005_011E,C14005_011EA,C14005_011M,C14005_011MA,C14005_012E,C14005_012EA,C14005_012M,C14005_012MA,C14005_013E,C14005_013EA,C14005_013M,C14005_013MA,C14005_014E,C14005_014EA,C14005_014M,C14005_014MA,C14005_015E,C14005_015EA,C14005_015M,C14005_015MA,C14005_016E,C14005_016EA,C14005_016M,C14005_016MA,C14005_017E,C14005_017EA,C14005_017M,C14005_017MA,C14005_018E,C14005_018EA,C14005_018M,C14005_018MA,C14005_019E,C14005_019EA,C14005_019M,C14005_019MA,GEO_ID,NAME,state
601318,null,12313,null,302675,null,7755,null,241074,null,6946,null,61601,null,4468,null,35406,null,3894,null,26148,null,3618,null,9258,null,1822,null,26195,null,2826,null,12474,null,1922,null,13721,null,2172,null,298643,null,10158,null,249224,null,9692,null,49419,null,4506,null,30730,null,3752,null,20278,null,2707,null,10452,null,1901,null,18689,null,2632,null,6680,null,1482,null,12009,null,2029,null,0400000US13,Georgia,13
64156,null,2294,null,33621,null,1708,null,25292,null,2210,null,8329,null,2138,null,5405,null,1303,null,4377,null,1228,null,1028,null,499,null,2924,null,1704,null,774,null,359,null,2150,null,1643,null,30535,null,1695,null,25325,null,1560,null,5210,null,1353,null,3359,null,1125,null,2110,null,805,null,1249,null,881,null,1851,null,749,null,667,null,444,null,1184,null,665,null,0400000US15,Hawaii,15
98011,null,3651,null,48407,null,2281,null,38912,null,1872,null,9495,null,1535,null,6222,null,1319,null,4726,null,1138,null,1496,null,846,null,3273,null,907,null,2337,null,791,null,936,null,424,null,49604,null,2713,null,40347,null,2536,null,9257,null,1775,null,6405,null,1418,null,5454,null,1230,null,951,null,477,null,2852,null,1108,null,1552,null,927,null,1300,null,520,null,0400000US16,Idaho,16
749484,null,8170,null,384765,null,6329,null,323503,null,6513,null,61262,null,3465,null,34076,null,2684,null,24053,null,2423,null,10023,null,1742,null,27186,null,3013,null,13610,null,2038,null,13576,null,1903,null,364719,null,4862,null,316336,null,4937,null,48383,null,3783,null,31432,null,2816,null,22911,null,2502,null,8521,null,1515,null,16951,null,2429,null,6894,null,1637,null,10057,null,2033,null,0400000US17,Illinois,17
364693,null,5587,null,188309,null,4252,null,154739,null,4094,null,33570,null,3375,null,18187,null,2417,null,14587,null,2219,null,3600,null,1020,null,15383,null,2357,null,9715,null,2068,null,5668,null,1341,null,176384,null,3849,null,151682,null,4112,null,24702,null,2384,null,13313,null,1722,null,8567,null,1321,null,4746,null,1234,null,11389,null,1672,null,6073,null,1341,null,5316,null,1208,null,0400000US18,Indiana,18
175874,null,4005,null,90856,null,3035,null,77050,null,2800,null,13806,null,1948,null,9177,null,1682,null,7015,null,1437,null,2162,null,829,null,4629,null,993,null,3047,null,774,null,1582,null,535,null,85018,null,3022,null,74378,null,3272,null,10640,null,1529,null,6304,null,1189,null,5311,null,1261,null,993,null,506,null,4336,null,1201,null,2618,null,919,null,1718,null,616,null,0400000US19,Iowa,19
162132,null,3884,null,82693,null,2978,null,69022,null,2679,null,13671,null,1731,null,8133,null,1414,null,7084,null,1363,null,1049,null,561,null,5538,null,1004,null,3870,null,939,null,1668,null,640,null,79439,null,2719,null,68267,null,2549,null,11172,null,1791,null,8405,null,1576,null,6495,null,1285,null,1910,null,998,null,2767,null,799,null,1473,null,595,null,1294,null,585,null,0400000US20,Kansas,20
241104,null,4910,null,124195,null,3897,null,95892,null,3511,null,28303,null,3230,null,17917,null,2941,null,15278,null,2871,null,2639,null,744,null,10386,null,1894,null,5716,null,1405,null,4670,null,1205,null,116909,null,4179,null,99363,null,4165,null,17546,null,2641,null,10946,null,1895,null,8056,null,1554,null,2890,null,824,null,6600,null,1506,null,1605,null,756,null,4995,null,1234,null,0400000US21,Kentucky,21
263145,null,5747,null,137069,null,4714,null,110741,null,4519,null,26328,null,2674,null,15682,null,2023,null,11144,null,1746,null,4538,null,1223,null,10646,null,1748,null,4813,null,1057,null,5833,null,1338,null,126076,null,3701,null,101430,null,4052,null,24646,null,2596,null,14836,null,2140,null,8924,null,1831,null,5912,null,1295,null,9810,null,1904,null,5180,null,1455,null,4630,null,1168,null,0400000US22,Louisiana,22
75588,null,1854,null,38818,null,1483,null,32189,null,1780,null,6629,null,996,null,4968,null,863,null,4249,null,814,null,719,null,364,null,1661,null,588,null,895,null,516,null,766,null,356,null,36770,null,1321,null,31533,null,1319,null,5237,null,944,null,3955,null,825,null,3268,null,803,null,687,null,385,null,1282,null,546,null,557,null,320,null,725,null,430,null,0400000US23,Maine,23
334600,null,5618,null,167013,null,4234,null,139871,null,4579,null,27142,null,2823,null,18828,null,2177,null,13986,null,2049,null,4842,null,1224,null,8314,null,1825,null,4089,null,1224,null,4225,null,1294,null,167587,null,4076,null,144728,null,4303,null,22859,null,2815,null,15564,null,2372,null,12179,null,2252,null,3385,null,1060,null,7295,null,1478,null,3665,null,1000,null,3630,null,1174,null,0400000US24,Maryland,24
379907,null,5041,null,189468,null,3571,null,165987,null,3974,null,23481,null,2684,null,14604,null,2253,null,11276,null,1856,null,3328,null,1112,null,8877,null,1566,null,4687,null,1059,null,4190,null,1118,null,190439,null,3843,null,170189,null,4261,null,20250,null,2767,null,13136,null,2424,null,9058,null,1961,null,4078,null,1355,null,7114,null,1447,null,3926,null,1041,null,3188,null,1036,null,0400000US25,Massachusetts,25
599835,null,6482,null,307216,null,5402,null,255686,null,5483,null,51530,null,3459,null,31560,null,3036,null,24247,null,2687,null,7313,null,1595,null,19970,null,2012,null,9262,null,1412,null,10708,null,1553,null,292619,null,4222,null,252738,null,4369,null,39881,null,2807,null,25784,null,2457,null,21160,null,2442,null,4624,null,929,null,14097,null,1785,null,5632,null,1228,null,8465,null,1452,null,0400000US26,Michigan,26
297414,null,3533,null,150332,null,2558,null,129000,null,3265,null,21332,null,2152,null,14984,null,1953,null,12832,null,1906,null,2152,null,684,null,6348,null,1153,null,3538,null,871,null,2810,null,709,null,147082,null,2602,null,130210,null,2614,null,16872,null,1668,null,12261,null,1399,null,9784,null,1218,null,2477,null,717,null,4611,null,1037,null,2686,null,724,null,1925,null,737,null,0400000US27,Minnesota,27
189222,null,7030,null,97989,null,5595,null,77992,null,5125,null,19997,null,3058,null,11144,null,2166,null,7225,null,1826,null,3919,null,1261,null,8853,null,1902,null,3674,null,1072,null,5179,null,1649,null,91233,null,4654,null,77233,null,4228,null,14000,null,2397,null,8774,null,1593,null,5491,null,1337,null,3283,null,985,null,5226,null,1519,null,2006,null,781,null,3220,null,1204,null,0400000US28,Mississippi,28
335763,null,5429,null,171469,null,4359,null,139201,null,4646,null,32268,null,2732,null,18582,null,1935,null,15090,null,1767,null,3492,null,1051,null,13686,null,2259,null,7487,null,1779,null,6199,null,1330,null,164294,null,4094,null,140812,null,4326,null,23482,null,2080,null,13029,null,1704,null,10163,null,1596,null,2866,null,879,null,10453,null,1565,null,5627,null,1303,null,4826,null,947,null,0400000US29,Missouri,29
59305,null,3333,null,29301,null,2475,null,24769,null,2453,null,4532,null,1061,null,2405,null,661,null,2000,null,612,null,405,null,242,null,2127,null,787,null,835,null,506,null,1292,null,572,null,30004,null,2744,null,24837,null,2455,null,5167,null,1194,null,2198,null,720,null,1654,null,583,null,544,null,465,null,2969,null,1089,null,1077,null,500,null,1892,null,915,null,0400000US30,Montana,30
103093,null,3300,null,53913,null,2479,null,45141,null,2609,null,8772,null,1558,null,5310,null,1151,null,4899,null,1143,null,411,null,310,null,3462,null,1123,null,2245,null,879,null,1217,null,631,null,49180,null,2669,null,42961,null,2694,null,6219,null,1086,null,4292,null,910,null,3588,null,904,null,704,null,386,null,1927,null,649,null,1311,null,530,null,616,null,367,null,0400000US31,Nebraska,31
142958,null,4132,null,74974,null,3266,null,56610,null,3511,null,18364,null,1831,null,10554,null,1444,null,8562,null,1325,null,1992,null,735,null,7810,null,1480,null,5201,null,1123,null,2609,null,1006,null,67984,null,2888,null,52791,null,3442,null,15193,null,1953,null,7340,null,1209,null,5662,null,1121,null,1678,null,589,null,7853,null,1486,null,4097,null,1205,null,3756,null,1203,null,0400000US32,Nevada,32
80654,null,2456,null,41437,null,1505,null,35342,null,1846,null,6095,null,1156,null,4727,null,1048,null,3760,null,947,null,967,null,490,null,1368,null,601,null,1127,null,559,null,241,null,197,null,39217,null,1759,null,35383,null,1880,null,3834,null,943,null,3130,null,853,null,2400,null,749,null,730,null,456,null,704,null,415,null,581,null,400,null,123,null,126,null,0400000US33,New Hampshire,33
464110,null,4703,null,237804,null,3497,null,206471,null,4033,null,31333,null,2426,null,21512,null,2047,null,14443,null,1852,null,7069,null,1360,null,9821,null,1729,null,5785,null,1410,null,4036,null,994,null,226306,null,3271,null,202730,null,3727,null,23576,null,2524,null,17592,null,2175,null,12827,null,1532,null,4765,null,1303,null,5984,null,1449,null,1825,null,640,null,4159,null,1222,null,0400000US34,New Jersey,34
121051,null,4938,null,64776,null,3272,null,50878,null,3366,null,13898,null,1969,null,8231,null,1799,null,6764,null,1598,null,1467,null,892,null,5667,null,1423,null,3368,null,1142,null,2299,null,859,null,56275,null,3173,null,45152,null,3283,null,11123,null,1814,null,5806,null,1310,null,3411,null,1022,null,2395,null,716,null,5317,null,1351,null,2112,null,877,null,3205,null,1022,null,0400000US35,New Mexico,35
1116159,null,9728,null,570484,null,7864,null,487148,null,8059,null,83336,null,4616,null,47504,null,3637,null,31515,null,2907,null,15989,null,1998,null,35832,null,2934,null,15509,null,1880,null,20323,null,2312,null,545675,null,7262,null,481111,null,7642,null,64564,null,3983,null,39008,null,3359,null,25104,null,2782,null,13904,null,2203,null,25556,null,2436,null,8956,null,1484,null,16600,null,2180,null,0400000US36,New York,36
534250,null,10303,null,273610,null,7053,null,216311,null,6646,null,57299,null,5155,null,34126,null,3904,null,27572,null,3575,null,6554,null,1549,null,23173,null,2644,null,12309,null,1780,null,10864,null,2055,null,260640,null,7641,null,222277,null,7500,null,38363,null,3394,null,22770,null,2704,null,16908,null,2504,null,5862,null,1282,null,15593,null,2452,null,6590,null,1430,null,9003,null,1922,null,0400000US37,North Carolina,37
41453,null,2149,null,22381,null,1687,null,18535,null,1751,null,3846,null,1081,null,2853,null,887,null,1990,null,748,null,863,null,462,null,993,null,465,null,384,null,300,null,609,null,309,null,19072,null,1315,null,16491,null,1314,null,2581,null,737,null,1618,null,627,null,1282,null,568,null,336,null,235,null,963,null,394,null,470,null,318,null,493,null,279,null,0400000US38,North Dakota,38
661569,null,6848,null,340257,null,5017,null,290024,null,5859,null,50233,null,3645,null,31360,null,2824,null,25327,null,2561,null,6033,null,1287,null,18873,null,2471,null,9741,null,1869,null,9132,null,1917,null,321312,null,4002,null,280086,null,4302,null,41226,null,3055,null,27346,null,2301,null,21703,null,2121,null,5643,null,1231,null,13880,null,2224,null,7032,null,1523,null,6848,null,1375,null,0400000US39,Ohio,39
210275,null,4928,null,110166,null,3022,null,88942,null,3369,null,21224,null,2327,null,12182,null,1853,null,9664,null,1637,null,2518,null,828,null,9042,null,1654,null,5336,null,1368,null,3706,null,967,null,100109,null,3958,null,82492,null,3909,null,17617,null,1967,null,9171,null,1389,null,6033,null,1151,null,3138,null,941,null,8446,null,1510,null,3957,null,990,null,4489,null,1118,null,0400000US40,Oklahoma,40
205933,null,4650,null,105351,null,3412,null,83922,null,3805,null,21429,null,2030,null,14605,null,2169,null,10537,null,1918,null,4068,null,1109,null,6824,null,1496,null,4698,null,1174,null,2126,null,821,null,100582,null,2811,null,84755,null,3285,null,15827,null,2044,null,10452,null,2016,null,7388,null,1617,null,3064,null,1060,null,5375,null,1209,null,3503,null,1087,null,1872,null,853,null,0400000US41,Oregon,41
734633,null,7301,null,374495,null,5209,null,318005,null,5875,null,56490,null,3694,null,35660,null,3080,null,25729,null,2656,null,9931,null,1758,null,20830,null,2579,null,9018,null,1428,null,11812,null,1973,null,360138,null,4850,null,316506,null,5300,null,43632,null,3377,null,27116,null,2645,null,21839,null,2491,null,5277,null,1233,null,16516,null,2329,null,7132,null,1487,null,9384,null,1838,null,0400000US42,Pennsylvania,42
64186,null,2002,null,31712,null,1277,null,26379,null,1591,null,5333,null,1094,null,2977,null,811,null,2306,null,736,null,671,null,490,null,2356,null,787,null,1262,null,583,null,1094,null,528,null,32474,null,1587,null,28612,null,1558,null,3862,null,940,null,1898,null,672,null,1559,null,646,null,339,null,278,null,1964,null,792,null,1311,null,672,null,653,null,393,null,0400000US44,Rhode Island,44
268614,null,6821,null,142414,null,4806,null,111422,null,4852,null,30992,null,3329,null,19423,null,2878,null,14567,null,2362,null,4856,null,1299,null,11569,null,2278,null,5213,null,1281,null,6356,null,1746,null,126200,null,4960,null,108413,null,4944,null,17787,null,2493,null,11675,null,2025,null,7599,null,1392,null,4076,null,1487,null,6112,null,1368,null,2739,null,846,null,3373,null,1023,null,0400000US45,South Carolina,45
51558,null,2837,null,26513,null,2253,null,22770,null,2011,null,3743,null,1122,null,2489,null,911,null,1936,null,830,null,553,null,407,null,1254,null,560,null,578,null,287,null,676,null,454,null,25045,null,1648,null,20964,null,1562,null,4081,null,929,null,2495,null,711,null,2098,null,661,null,397,null,309,null,1586,null,666,null,589,null,421,null,997,null,520,null,0400000US46,South Dakota,46
349389,null,6204,null,181714,null,4698,null,146120,null,4229,null,35594,null,2881,null,25280,null,2653,null,19254,null,2090,null,6026,null,1410,null,10314,null,2181,null,5834,null,1497,null,4480,null,1540,null,167675,null,4735,null,141956,null,4699,null,25719,null,2556,null,18101,null,2323,null,12309,null,2024,null,5792,null,1435,null,7618,null,1613,null,3740,null,1146,null,3878,null,1149,null,0400000US47,Tennessee,47
1447533,null,13176,null,752712,null,8654,null,606255,null,8696,null,146457,null,6553,null,84253,null,5115,null,62686,null,4030,null,21567,null,2309,null,62204,null,4819,null,38139,null,3672,null,24065,null,3454,null,694821,null,9907,null,572287,null,10530,null,122534,null,6762,null,79282,null,5425,null,50936,null,4765,null,28346,null,3040,null,43252,null,4193,null,18418,null,2660,null,24834,null,3015,null,0400000US48,Texas,48
175128,null,3266,null,86542,null,2342,null,67825,null,2839,null,18717,null,2067,null,13789,null,1862,null,10125,null,1669,null,3664,null,1231,null,4928,null,1150,null,3455,null,937,null,1473,null,584,null,88586,null,2454,null,74165,null,2689,null,14421,null,2031,null,10900,null,1813,null,8763,null,1653,null,2137,null,794,null,3521,null,961,null,2066,null,784,null,1455,null,578,null,0400000US49,Utah,49
38358,null,1532,null,19861,null,1077,null,16525,null,1119,null,3336,null,726,null,2614,null,717,null,2247,null,656,null,367,null,224,null,722,null,365,null,350,null,190,null,372,null,291,null,18497,null,1076,null,15395,null,1226,null,3102,null,882,null,2087,null,692,null,1636,null,645,null,451,null,298,null,1015,null,519,null,258,null,239,null,757,null,428,null,0400000US50,Vermont,50
465274,null,9805,null,239011,null,6573,null,200008,null,6770,null,39003,null,3570,null,28926,null,3074,null,22574,null,3100,null,6352,null,1724,null,10077,null,1602,null,5123,null,1156,null,4954,null,1008,null,226263,null,7637,null,200137,null,7742,null,26126,null,2937,null,19409,null,2559,null,15034,null,2168,null,4375,null,1239,null,6717,null,1793,null,2382,null,929,null,4335,null,1370,null,0400000US51,Virginia,51
367759,null,5571,null,189056,null,4050,null,154049,null,4592,null,35007,null,2931,null,21292,null,2516,null,18412,null,2397,null,2880,null,962,null,13715,null,2075,null,7087,null,1384,null,6628,null,1365,null,178703,null,4192,null,151155,null,4307,null,27548,null,2537,null,18744,null,1773,null,13467,null,1662,null,5277,null,1260,null,8804,null,1905,null,4271,null,1220,null,4533,null,1291,null,0400000US53,Washington,53
96646,null,3362,null,51199,null,2721,null,40880,null,2634,null,10319,null,1500,null,5761,null,1236,null,3943,null,1042,null,1818,null,653,null,4558,null,1043,null,1695,null,594,null,2863,null,875,null,45447,null,2316,null,36389,null,2511,null,9058,null,1544,null,5077,null,1139,null,2822,null,902,null,2255,null,921,null,3981,null,957,null,1739,null,661,null,2242,null,882,null,0400000US54,West Virginia,54
333948,null,4888,null,168118,null,3450,null,142873,null,3290,null,25245,null,2399,null,17774,null,1981,null,14901,null,1906,null,2873,null,847,null,7471,null,1329,null,4915,null,1166,null,2556,null,600,null,165830,null,3016,null,146921,null,3097,null,18909,null,2007,null,13511,null,1558,null,11903,null,1445,null,1608,null,575,null,5398,null,1277,null,2438,null,813,null,2960,null,864,null,0400000US55,Wisconsin,55
31741,null,2471,null,17883,null,1712,null,14492,null,1561,null,3391,null,1105,null,1687,null,579,null,1470,null,564,null,217,null,240,null,1704,null,884,null,886,null,604,null,818,null,736,null,13858,null,1663,null,11353,null,1579,null,2505,null,768,null,1730,null,605,null,1423,null,555,null,307,null,236,null,775,null,397,null,488,null,300,null,287,null,225,null,0400000US56,Wyoming,56
246756,null,4146,null,123898,null,3161,null,98145,null,3416,null,25753,null,2197,null,15063,null,1762,null,7751,null,1304,null,7312,null,1420,null,10690,null,1491,null,2939,null,860,null,7751,null,1299,null,122858,null,3605,null,102574,null,3856,null,20284,null,2248,null,11649,null,1719,null,4957,null,1247,null,6692,null,1384,null,8635,null,1576,null,1490,null,612,null,7145,null,1466,null,0400000US72,Puerto Rico,72
