B25043_001E,B25043_001EA,B25043_001M,B25043_001MA,B25043_002E,B25043_002EA,B25043_002M,B25043_002MA,B25043_003E,B25043_003EA,B25043_003M,B25043_003MA,B25043_004E,B25043_004EA,B25043_004M,B25043_004MA,B25043_005E,B25043_005EA,B25043_005M,B25043_005MA,B25043_006E,B25043_006EA,B25043_006M,B25043_006MA,B25043_007E,B25043_007EA,B25043_007M,B25043_007MA,B25043_008E,B25043_008EA,B25043_008M,B25043_008MA,B25043_009E,B25043_009EA,B25043_009M,B25043_009MA,B25043_010E,B25043_010EA,B25043_010M,B25043_010MA,B25043_011E,B25043_011EA,B25043_011M,B25043_011MA,B25043_012E,B25043_012EA,B25043_012M,B25043_012MA,B25043_013E,B25043_013EA,B25043_013M,B25043_013MA,B25043_014E,B25043_014EA,B25043_014M,B25043_014MA,B25043_015E,B25043_015EA,B25043_015M,B25043_015MA,B25043_016E,B25043_016EA,B25043_016M,B25043_016MA,B25043_017E,B25043_017EA,B25043_017M,B25043_017MA,B25043_018E,B25043_018EA,B25043_018M,B25043_018MA,B25043_019E,B25043_019EA,B25043_019M,B25043_019MA,GEO_ID,NAME,state
1848051,null,10312,null,1285879,null,10656,null,1266783,null,10972,null,157239,null,5217,null,761839,null,8736,null,347705,null,5178,null,19096,null,2439,null,3460,null,1126,null,12957,null,1753,null,2679,null,813,null,562172,null,10797,null,535165,null,10450,null,217435,null,6630,null,249044,null,7370,null,68686,null,3936,null,27007,null,3176,null,10704,null,2147,null,14583,null,2284,null,1720,null,717,null,0400000US01,Alabama,01
236597,null,2353,null,154337,null,3768,null,152420,null,3641,null,21186,null,1949,null,105347,null,3378,null,25887,null,1393,null,1917,null,524,null,287,null,200,null,1512,null,481,null,118,null,94,null,82260,null,3476,null,79632,null,3582,null,35131,null,2648,null,39407,null,2685,null,5094,null,1071,null,2628,null,717,null,790,null,430,null,1719,null,615,null,119,null,71,null,0400000US02,Alaska,02
2276865,null,11778,null,1526790,null,12373,null,1498128,null,12471,null,179508,null,6458,null,891789,null,9707,null,426831,null,6817,null,28662,null,2764,null,4846,null,1305,null,18768,null,2253,null,5048,null,993,null,750075,null,11978,null,697368,null,11802,null,282309,null,7654,null,338577,null,10296,null,76482,null,4222,null,52707,null,3912,null,26865,null,3127,null,24113,null,2523,null,1729,null,681,null,0400000US04,Arizona,04
1124947,null,8066,null,742860,null,10442,null,731337,null,10192,null,87863,null,5119,null,433209,null,7701,null,210265,null,3697,null,11523,null,1959,null,1857,null,629,null,7291,null,1496,null,2375,null,737,null,382087,null,9861,null,361528,null,9436,null,154471,null,7085,null,162137,null,6137,null,44920,null,2711,null,20559,null,2670,null,7712,null,1704,null,10884,null,1857,null,1963,null,696,null,0400000US05,Arkansas,05
12214891,null,20992,null,6910054,null,26866,null,6864766,null,27308,null,602542,null,12352,null,4503469,null,20716,null,1758755,null,15123,null,45288,null,3683,null,8621,null,1251,null,29844,null,2917,null,6823,null,1459,null,5304837,null,27827,null,5148377,null,28591,null,1790815,null,19038,null,2773693,null,19150,null,583869,null,9808,null,156460,null,6534,null,67743,null,3855,null,73861,null,4993,null,14856,null,2031,null,0400000US06,California,06
1910146,null,9468,null,1279955,null,10174,null,1263528,null,9947,null,164175,null,5947,null,838431,null,7647,null,260922,null,3728,null,16427,null,2003,null,4777,null,1256,null,9953,null,1596,null,1697,null,524,null,630191,null,8889,null,602807,null,8776,null,267827,null,7446,null,271915,null,7103,null,63065,null,2744,null,27384,null,2925,null,12376,null,2098,null,12931,null,1983,null,2077,null,812,null,0400000US08,Colorado,08
1326329,null,5869,null,913166,null,7185,null,908494,null,7148,null,80282,null,4289,null,604095,null,6231,null,224117,null,4035,null,4672,null,1300,null,730,null,379,null,3830,null,1280,null,112,null,118,null,413163,null,7387,null,402307,null,7580,null,129303,null,5385,null,205776,null,6708,null,67228,null,3347,null,10856,null,1965,null,4229,null,1064,null,5957,null,1342,null,670,null,409,null,0400000US09,Connecticut,09
327252,null,4316,null,240908,null,4399,null,238441,null,4643,null,26097,null,2055,null,148141,null,4038,null,64203,null,2157,null,2467,null,889,null,808,null,513,null,1189,null,466,null,470,null,403,null,86344,null,3763,null,84150,null,3640,null,31078,null,2470,null,41766,null,3406,null,11306,null,1524,null,2194,null,775,null,915,null,445,null,1216,null,631,null,63,null,105,null,0400000US10,Delaware,10
249280,null,3172,null,111618,null,3411,null,109551,null,3396,null,14516,null,1457,null,66220,null,2894,null,28815,null,1850,null,2067,null,706,null,793,null,494,null,1062,null,581,null,212,null,265,null,137662,null,3905,null,131427,null,3880,null,46199,null,2673,null,68678,null,2941,null,16550,null,1537,null,6235,null,1438,null,3010,null,1024,null,2821,null,855,null,404,null,299,null,0400000US11,District of Columbia,11
6987647,null,25717,null,4785064,null,27252,null,4726385,null,26498,null,415562,null,10236,null,2716736,null,20477,null,1594087,null,13323,null,58679,null,4519,null,9919,null,1648,null,39253,null,3350,null,9507,null,1672,null,2202583,null,21786,null,2095107,null,21517,null,774877,null,14457,null,1034968,null,16651,null,285262,null,7611,null,107476,null,6007,null,45336,null,4254,null,52699,null,4149,null,9441,null,1795,null,0400000US12,Florida,12
