B12505_001E,B12505_001EA,B12505_001M,B12505_001MA,B12505_002E,B12505_002EA,B12505_002M,B12505_002MA,B12505_003E,B12505_003EA,B12505_003M,B12505_003MA,B12505_004E,B12505_004EA,B12505_004M,B12505_004MA,B12505_005E,B12505_005EA,B12505_005M,B12505_005MA,B12505_006E,B12505_006EA,B12505_006M,B12505_006MA,B12505_007E,B12505_007EA,B12505_007M,B12505_007MA,B12505_008E,B12505_008EA,B12505_008M,B12505_008MA,B12505_009E,B12505_009EA,B12505_009M,B12505_009MA,B12505_010E,B12505_010EA,B12505_010M,B12505_010MA,B12505_011E,B12505_011EA,B12505_011M,B12505_011MA,B12505_012E,B12505_012EA,B12505_012M,B12505_012MA,B12505_013E,B12505_013EA,B12505_013M,B12505_013MA,GEO_ID,NAME,state
3772855,null,3273,null,1804158,null,4012,null,567485,null,9230,null,1236673,null,9321,null,843070,null,9350,null,293288,null,7895,null,100315,null,3976,null,1968697,null,3728,null,497452,null,8660,null,1471245,null,8825,null,1020605,null,10945,null,329627,null,7900,null,121013,null,4656,null,0400000US01,Alabama,01
546524,null,1350,null,282361,null,1415,null,109419,null,4073,null,172942,null,3819,null,125144,null,4122,null,37114,null,2378,null,10684,null,1364,null,264163,null,1242,null,76760,null,3188,null,187403,null,3077,null,131742,null,3682,null,42787,null,3267,null,12874,null,1752,null,0400000US02,Alaska,02
5135919,null,1656,null,2559713,null,2119,null,921109,null,14167,null,1638604,null,14001,null,1179327,null,17022,null,349391,null,9472,null,109886,null,4466,null,2576206,null,1790,null,721281,null,11598,null,1854925,null,11668,null,1328685,null,13651,null,404365,null,10485,null,121875,null,5721,null,0400000US04,Arizona,04
2297928,null,2637,null,1111422,null,2883,null,317670,null,6561,null,793752,null,6169,null,522853,null,8392,null,187216,null,5639,null,83683,null,3829,null,1186506,null,2752,null,270048,null,7320,null,916458,null,6873,null,598430,null,8053,null,225955,null,6533,null,92073,null,4003,null,0400000US05,Arkansas,05
29134110,null,3342,null,14498917,null,3921,null,5679880,null,27880,null,8819037,null,28338,null,6979262,null,28405,null,1486147,null,16919,null,353628,null,8555,null,14635193,null,4093,null,4651093,null,25812,null,9984100,null,26075,null,7859341,null,30478,null,1728240,null,19655,null,396519,null,8735,null,0400000US06,California,06
3991744,null,2059,null,2000508,null,2943,null,687319,null,10283,null,1313189,null,10608,null,984653,null,10452,null,260805,null,7053,null,67731,null,3871,null,1991236,null,3117,null,535079,null,8389,null,1456157,null,8015,null,1069433,null,9912,null,307199,null,8141,null,79525,null,4500,null,0400000US08,Colorado,08
2857602,null,1159,null,1377893,null,1603,null,485094,null,6517,null,892799,null,6533,null,719071,null,8035,null,150414,null,5270,null,23314,null,2156,null,1479709,null,1538,null,437081,null,7481,null,1042628,null,7341,null,850526,null,8421,null,166062,null,5256,null,26040,null,2103,null,0400000US09,Connecticut,09
713071,null,782,null,340864,null,1185,null,117566,null,3697,null,223298,null,3712,null,164562,null,4210,null,46944,null,2561,null,11792,null,1582,null,372207,null,1079,null,108421,null,3739,null,263786,null,3690,null,199224,null,4332,null,54070,null,2987,null,10492,null,1397,null,0400000US10,Delaware,10
504809,null,352,null,233036,null,576,null,133082,null,3536,null,99954,null,3478,null,80085,null,3555,null,16501,null,1834,null,3368,null,973,null,271773,null,687,null,148273,null,4181,null,123500,null,4081,null,103249,null,4592,null,18327,null,2296,null,1924,null,575,null,0400000US11,District of Columbia,11
15173805,null,3705,null,7388421,null,4898,null,2489882,null,19615,null,4898539,null,19671,null,3414609,null,21918,null,1130823,null,16932,null,353107,null,9889,null,7785384,null,4193,null,2010975,null,18970,null,5774409,null,18711,null,4073700,null,22183,null,1316331,null,15668,null,384378,null,9743,null,0400000US12,Florida,12
7669333,null,4355,null,3716159,null,7810,null,1322266,null,14670,null,2393893,null,14226,null,1755042,null,17162,null,487998,null,10957,null,150853,null,5916,null,3953174,null,7825,null,1182108,null,16162,null,2771066,null,14109,null,2023516,null,16619,null,574963,null,11711,null,172587,null,6875,null,0400000US13,Georgia,13
1052661,null,1074,null,528982,null,1167,null,189001,null,4946,null,339981,null,4877,null,271806,null,5087,null,55508,null,3458,null,12667,null,1518,null,523679,null,1221,null,140313,null,4266,null,383366,null,4093,null,306244,null,5528,null,64666,null,4138,null,12456,null,1631,null,0400000US15,Hawaii,15
1195448,null,1640,null,596609,null,2069,null,174387,null,5932,null,422222,null,5494,null,302235,null,6786,null,84953,null,4142,null,35034,null,2675,null,598839,null,1943,null,128716,null,3496,null,470123,null,3747,null,328184,null,5185,null,101131,null,4227,null,40808,null,2614,null,0400000US16,Idaho,16
10275170,null,2961,null,5012803,null,4080,null,1873297,null,16200,null,3139506,null,16544,null,2465279,null,16861,null,541827,null,10226,null,132400,null,5128,null,5262367,null,3753,null,1645296,null,12181,null,3617071,null,11876,null,2856327,null,14403,null,620523,null,10810,null,140221,null,5344,null,0400000US17,Illinois,17
5106260,null,3077,null,2486799,null,3396,null,793158,null,9942,null,1693641,null,9618,null,1213929,null,11096,null,359802,null,8291,null,119910,null,5156,null,2619461,null,3350,null,684136,null,7755,null,1935325,null,8192,null,1381947,null,11176,null,412927,null,8227,null,140451,null,5173,null,0400000US18,Indiana,18
2422186,null,2332,null,1182345,null,2621,null,365035,null,6823,null,817310,null,6748,null,631943,null,7458,null,145728,null,4133,null,39639,null,2521,null,1239841,null,2823,null,306657,null,6296,null,933184,null,6557,null,716193,null,7586,null,167233,null,4925,null,49758,null,3203,null,0400000US19,Iowa,19
2231280,null,2083,null,1098479,null,2573,null,346777,null,6199,null,751702,null,5812,null,548903,null,7713,null,152213,null,4978,null,50586,null,3111,null,1132801,null,2306,null,283194,null,6382,null,849607,null,6219,null,617517,null,6981,null,174106,null,5277,null,57984,null,3024,null,0400000US20,Kansas,20
3469657,null,2848,null,1682739,null,3838,null,511185,null,9293,null,1171554,null,9497,null,813533,null,10226,null,264912,null,6194,null,93109,null,4790,null,1786918,null,4082,null,414582,null,9394,null,1372336,null,8889,null,960171,null,10067,null,304483,null,7051,null,107682,null,4737,null,0400000US21,Kentucky,21
3558124,null,2346,null,1706724,null,3023,null,610372,null,9320,null,1096352,null,9272,null,796847,null,10218,null,235035,null,7721,null,64470,null,4529,null,1851400,null,3058,null,551801,null,8762,null,1299599,null,8851,null,953152,null,11832,null,273509,null,6589,null,72938,null,4219,null,0400000US22,Louisiana,22
1099536,null,1221,null,530964,null,1347,null,166817,null,3950,null,364147,null,3949,null,263611,null,4695,null,80323,null,3647,null,20213,null,1918,null,568572,null,1255,null,142420,null,3719,null,426152,null,3972,null,308588,null,4601,null,93945,null,3823,null,23619,null,1879,null,0400000US23,Maine,23
4586667,null,2089,null,2195663,null,3113,null,800159,null,10843,null,1395504,null,10512,null,1081705,null,10764,null,260283,null,7340,null,53516,null,3746,null,2391004,null,2471,null,758672,null,8662,null,1632332,null,9040,null,1280438,null,11785,null,300585,null,9135,null,51309,null,3277,null,0400000US24,Maryland,24
5416680,null,1231,null,2602521,null,2154,null,1006159,null,11225,null,1596362,null,11457,null,1310295,null,13100,null,250124,null,7200,null,35943,null,2854,null,2814159,null,2061,null,925111,null,9788,null,1889048,null,9982,null,1587092,null,12216,null,267964,null,7909,null,33992,null,2667,null,0400000US25,Massachusetts,25
8051582,null,2942,null,3921732,null,3534,null,1377393,null,13095,null,2544339,null,13500,null,1927014,null,15185,null,492265,null,8780,null,125060,null,4794,null,4129850,null,3157,null,1196627,null,11614,null,2933223,null,11088,null,2223482,null,12146,null,569834,null,9622,null,139907,null,4536,null,0400000US26,Michigan,26
4222367,null,2332,null,2083034,null,2564,null,712865,null,8400,null,1370169,null,7857,null,1115668,null,8683,null,216978,null,5301,null,37523,null,2312,null,2139333,null,2461,null,598408,null,6285,null,1540925,null,6979,null,1250429,null,8194,null,244306,null,6496,null,46190,null,2801,null,0400000US27,Minnesota,27
2313150,null,2871,null,1104182,null,3372,null,379673,null,7780,null,724509,null,7584,null,511796,null,9600,null,160519,null,6715,null,52194,null,3095,null,1208968,null,3200,null,354252,null,7163,null,854716,null,6864,null,603936,null,8780,null,190276,null,5837,null,60504,null,3707,null,0400000US28,Mississippi,28
4805979,null,2846,null,2323815,null,3877,null,755895,null,8771,null,1567920,null,9384,null,1115099,null,11395,null,335552,null,8513,null,117269,null,4912,null,2482164,null,3523,null,650717,null,9638,null,1831447,null,9592,null,1302311,null,11256,null,391268,null,7075,null,137868,null,6051,null,0400000US29,Missouri,29
792836,null,1463,null,392165,null,2074,null,129752,null,4359,null,262413,null,4154,null,186909,null,4780,null,59530,null,3405,null,15974,null,1701,null,400671,null,1808,null,102666,null,3678,null,298005,null,3666,null,213654,null,4999,null,64485,null,3548,null,19866,null,1783,null,0400000US30,Montana,30
1422687,null,1943,null,699581,null,2188,null,233011,null,5070,null,466570,null,4573,null,365235,null,6338,null,80584,null,4071,null,20751,null,1831,null,723106,null,2057,null,187386,null,5151,null,535720,null,5559,null,417180,null,6873,null,95620,null,4144,null,22920,null,1878,null,0400000US31,Nebraska,31
2069037,null,2062,null,1051337,null,2694,null,359997,null,8868,null,691340,null,8108,null,479439,null,9473,null,155478,null,5480,null,56423,null,4073,null,1017700,null,1891,null,270696,null,6768,null,747004,null,6760,null,511302,null,8703,null,172659,null,5385,null,63043,null,4298,null,0400000US32,Nevada,32
1090306,null,1061,null,533199,null,1306,null,168602,null,4084,null,364597,null,4191,null,273976,null,5850,null,76256,null,3889,null,14365,null,1642,null,557107,null,1083,null,144831,null,4366,null,412276,null,4389,null,316818,null,4473,null,77427,null,3449,null,18031,null,2235,null,0400000US33,New Hampshire,33
