B05009_001E,B05009_001EA,B05009_001M,B05009_001MA,B05009_002E,B05009_002EA,B05009_002M,B05009_002MA,B05009_003E,B05009_003EA,B05009_003M,B05009_003MA,B05009_004E,B05009_004EA,B05009_004M,B05009_004MA,B05009_005E,B05009_005EA,B05009_005M,B05009_005MA,B05009_006E,B05009_006EA,B05009_006M,B05009_006MA,B05009_007E,B05009_007EA,B05009_007M,B05009_007MA,B05009_008E,B05009_008EA,B05009_008M,B05009_008MA,B05009_009E,B05009_009EA,B05009_009M,B05009_009MA,B05009_010E,B05009_010EA,B05009_010M,B05009_010MA,B05009_011E,B05009_011EA,B05009_011M,B05009_011MA,B05009_012E,B05009_012EA,B05009_012M,B05009_012MA,B05009_013E,B05009_013EA,B05009_013M,B05009_013MA,B05009_014E,B05009_014EA,B05009_014M,B05009_014MA,B05009_015E,B05009_015EA,B05009_015M,B05009_015MA,B05009_016E,B05009_016EA,B05009_016M,B05009_016MA,B05009_017E,B05009_017EA,B05009_017M,B05009_017MA,B05009_018E,B05009_018EA,B05009_018M,B05009_018MA,B05009_019E,B05009_019EA,B05009_019M,B05009_019MA,B05009_020E,B05009_020EA,B05009_020M,B05009_020MA,B05009_021E,B05009_021EA,B05009_021M,B05009_021MA,B05009_022E,B05009_022EA,B05009_022M,B05009_022MA,B05009_023E,B05009_023EA,B05009_023M,B05009_023MA,B05009_024E,B05009_024EA,B05009_024M,B05009_024MA,B05009_025E,B05009_025EA,B05009_025M,B05009_025MA,B05009_026E,B05009_026EA,B05009_026M,B05009_026MA,B05009_027E,B05009_027EA,B05009_027M,B05009_027MA,B05009_028E,B05009_028EA,B05009_028M,B05009_028MA,B05009_029E,B05009_029EA,B05009_029M,B05009_029MA,B05009_030E,B05009_030EA,B05009_030M,B05009_030MA,B05009_031E,B05009_031EA,B05009_031M,B05009_031MA,B05009_032E,B05009_032EA,B05009_032M,B05009_032MA,B05009_033E,B05009_033EA,B05009_033M,B05009_033MA,B05009_034E,B05009_034EA,B05009_034M,B05009_034MA,B05009_035E,B05009_035EA,B05009_035M,B05009_035MA,B05009_036E,B05009_036EA,B05009_036M,B05009_036MA,B05009_037E,B05009_037EA,B05009_037M,B05009_037MA,GEO_ID,NAME,state
2441179,null,7808,null,849613,null,7213,null,530636,null,12511,null,523200,null,12563,null,7436,null,1576,null,394936,null,10557,null,95039,null,6036,null,89701,null,6045,null,5338,null,1483,null,40661,null,3684,null,40184,null,3673,null,477,null,417,null,318977,null,12552,null,315725,null,12435,null,3252,null,1472,null,273254,null,11296,null,45723,null,5076,null,43095,null,4904,null,2628,null,1418,null,1591566,null,7533,null,1010480,null,13253,null,954997,null,13411,null,55483,null,5137,null,803949,null,12946,null,153399,null,8023,null,104411,null,6261,null,48988,null,5148,null,53132,null,4365,null,50353,null,4390,null,2779,null,938,null,581086,null,14139,null,562847,null,13880,null,18239,null,3090,null,509966,null,13225,null,71120,null,6536,null,53514,null,5655,null,17606,null,3009,null,0400000US13,Georgia,13
273267,null,3172,null,99879,null,2014,null,65668,null,3634,null,64872,null,3547,null,796,null,337,null,46677,null,3219,null,8158,null,1854,null,7567,null,1764,null,591,null,337,null,10833,null,2059,null,10780,null,2049,null,53,null,88,null,34211,null,3875,null,33649,null,3753,null,562,null,482,null,29452,null,3433,null,4759,null,1562,null,4232,null,1417,null,527,null,478,null,173388,null,3347,null,118577,null,5208,null,112791,null,5303,null,5786,null,1500,null,79937,null,4979,null,21128,null,2482,null,16804,null,2267,null,4324,null,1384,null,17512,null,2572,null,16742,null,2473,null,770,null,505,null,54811,null,4638,null,52040,null,4669,null,2771,null,1185,null,46348,null,4369,null,8463,null,2168,null,5744,null,1741,null,2719,null,1204,null,0400000US15,Hawaii,15
404167,null,2682,null,145076,null,3113,null,113565,null,3655,null,112132,null,3641,null,1433,null,732,null,97103,null,3306,null,9606,null,1882,null,8500,null,1784,null,1106,null,636,null,6856,null,1465,null,6856,null,1465,null,0,null,263,null,31511,null,3602,null,31132,null,3607,null,379,null,374,null,26356,null,3284,null,5155,null,1762,null,4776,null,1731,null,379,null,374,null,259091,null,3333,null,194942,null,5181,null,188524,null,5152,null,6418,null,1938,null,167086,null,5507,null,17943,null,2813,null,12980,null,2466,null,4963,null,1645,null,9913,null,2267,null,9079,null,2193,null,834,null,562,null,64149,null,5291,null,61992,null,5206,null,2157,null,983,null,58201,null,5073,null,5948,null,1918,null,4229,null,1583,null,1719,null,962,null,0400000US16,Idaho,16
3041945,null,8099,null,1023973,null,8625,null,671221,null,8972,null,661149,null,9064,null,10072,null,1897,null,451076,null,8979,null,152111,null,7213,null,144855,null,6862,null,7256,null,1644,null,68034,null,6027,null,67657,null,6040,null,377,null,299,null,352752,null,10816,null,349787,null,10811,null,2965,null,1160,null,291265,null,10136,null,61487,null,5049,null,59206,null,5095,null,2281,null,1020,null,2017972,null,9462,null,1375647,null,15823,null,1311036,null,16421,null,64611,null,3961,null,974816,null,15124,null,295990,null,9574,null,241311,null,9773,null,54679,null,3870,null,104841,null,7482,null,101519,null,7280,null,3322,null,1140,null,642325,null,14631,null,619847,null,15135,null,22478,null,3484,null,547739,null,14679,null,94586,null,6944,null,74095,null,6104,null,20491,null,3523,null,0400000US17,Illinois,17
1511690,null,5398,null,509015,null,5040,null,329424,null,7558,null,325185,null,7341,null,4239,null,1123,null,290296,null,6764,null,24741,null,3195,null,22071,null,2917,null,2670,null,1064,null,14387,null,2123,null,14269,null,2109,null,118,null,151,null,179591,null,6817,null,178135,null,6816,null,1456,null,1033,null,163984,null,6513,null,15607,null,2905,null,14201,null,2630,null,1406,null,1040,null,1002675,null,5903,null,691065,null,11176,null,673407,null,11105,null,17658,null,2412,null,629066,null,11167,null,36716,null,4952,null,23157,null,3659,null,13559,null,2340,null,25283,null,4044,null,23717,null,3897,null,1566,null,686,null,311610,null,10542,null,305132,null,10332,null,6478,null,2073,null,293500,null,9672,null,18110,null,3021,null,12434,null,2472,null,5676,null,1957,null,0400000US18,Indiana,18
681213,null,3274,null,230225,null,3200,null,159941,null,4278,null,158549,null,4240,null,1392,null,580,null,144398,null,4061,null,9253,null,1467,null,8370,null,1335,null,883,null,492,null,6290,null,1442,null,6254,null,1440,null,36,null,68,null,70284,null,4148,null,70171,null,4140,null,113,null,143,null,64872,null,4024,null,5412,null,1390,null,5299,null,1393,null,113,null,143,null,450988,null,3727,null,323073,null,6096,null,315578,null,6026,null,7495,null,1548,null,298581,null,5945,null,16057,null,2042,null,11010,null,1839,null,5047,null,1304,null,8435,null,1651,null,7881,null,1582,null,554,null,346,null,127915,null,5556,null,124939,null,5286,null,2976,null,1042,null,118724,null,4611,null,9191,null,2257,null,6781,null,1944,null,2410,null,893,null,0400000US19,Iowa,19
671249,null,3589,null,232773,null,2993,null,152950,null,4648,null,151292,null,4603,null,1658,null,593,null,127708,null,4217,null,17541,null,2636,null,16821,null,2638,null,720,null,443,null,7701,null,1456,null,7474,null,1384,null,227,null,214,null,79823,null,4923,null,79588,null,4917,null,235,null,263,null,71805,null,4865,null,8018,null,1978,null,7836,null,1937,null,182,null,264,null,438476,null,3855,null,315951,null,6356,null,305492,null,6224,null,10459,null,1662,null,275611,null,6515,null,26855,null,2878,null,18327,null,2062,null,8528,null,1476,null,13485,null,2352,null,12922,null,2296,null,563,null,360,null,122525,null,6165,null,119789,null,6243,null,2736,null,875,null,110085,null,6176,null,12440,null,2301,null,9821,null,2265,null,2619,null,900,null,0400000US20,Kansas,20
944932,null,6877,null,323521,null,4783,null,203801,null,6852,null,201059,null,6876,null,2742,null,908,null,185008,null,6079,null,10999,null,2057,null,9917,null,2067,null,1082,null,663,null,7794,null,1615,null,7765,null,1617,null,29,null,39,null,119720,null,5942,null,119682,null,5937,null,38,null,71,null,115669,null,5894,null,4051,null,1121,null,4051,null,1121,null,0,null,273,null,621411,null,6162,null,416058,null,8781,null,405829,null,8781,null,10229,null,1879,null,390221,null,8786,null,14111,null,2257,null,6810,null,1863,null,7301,null,1439,null,11726,null,2119,null,11312,null,2088,null,414,null,327,null,205353,null,7791,null,202497,null,8025,null,2856,null,1214,null,197773,null,7913,null,7580,null,2140,null,5123,null,1903,null,2457,null,1191,null,0400000US21,Kentucky,21
1054473,null,5406,null,367458,null,4815,null,201042,null,6753,null,199719,null,6703,null,1323,null,783,null,179779,null,6262,null,12427,null,1940,null,12210,null,1889,null,217,null,341,null,8836,null,1892,null,8382,null,1864,null,454,null,464,null,166416,null,6091,null,166416,null,6091,null,0,null,281,null,162380,null,6155,null,4036,null,1577,null,4036,null,1577,null,0,null,281,null,687015,null,5970,null,408802,null,10093,null,401356,null,9906,null,7446,null,1823,null,377086,null,10103,null,21621,null,3431,null,15394,null,2544,null,6227,null,1756,null,10095,null,2189,null,9192,null,2026,null,903,null,680,null,278213,null,10410,null,275675,null,10382,null,2538,null,979,null,271054,null,10251,null,7159,null,1699,null,4707,null,1444,null,2452,null,970,null,0400000US22,Louisiana,22
257028,null,2262,null,81566,null,2273,null,55218,null,3134,null,54759,null,3180,null,459,null,322,null,50736,null,2953,null,2965,null,1357,null,2880,null,1344,null,85,null,109,null,1517,null,600,null,1517,null,600,null,0,null,230,null,26348,null,2308,null,26147,null,2300,null,201,null,240,null,24733,null,2269,null,1615,null,881,null,1512,null,785,null,103,null,172,null,175462,null,2770,null,117974,null,3429,null,115739,null,3739,null,2235,null,1108,null,111216,null,3520,null,2814,null,1162,null,1319,null,586,null,1495,null,1072,null,3944,null,930,null,3825,null,907,null,119,null,136,null,57488,null,3454,null,55620,null,3297,null,1868,null,1056,null,54910,null,3392,null,2578,null,1092,null,1274,null,671,null,1304,null,960,null,0400000US23,Maine,23
1288290,null,5694,null,434487,null,4329,null,283455,null,7329,null,279024,null,7243,null,4431,null,1109,null,194576,null,6853,null,60358,null,4060,null,56704,null,3966,null,3654,null,1042,null,28521,null,4006,null,28506,null,4001,null,15,null,25,null,151032,null,6631,null,148709,null,6695,null,2323,null,1014,null,122962,null,5713,null,28070,null,3868,null,25993,null,3680,null,2077,null,1018,null,853803,null,6693,null,568326,null,9738,null,534763,null,10256,null,33563,null,3389,null,433321,null,9844,null,95056,null,5186,null,66685,null,4216,null,28371,null,3311,null,39949,null,4541,null,38071,null,4466,null,1878,null,717,null,285477,null,9215,null,273869,null,9449,null,11608,null,2814,null,244762,null,10110,null,40715,null,5085,null,30200,null,3741,null,10515,null,2729,null,0400000US24,Maryland,24
1385813,null,4630,null,453746,null,4718,null,322415,null,7617,null,314910,null,7599,null,7505,null,1430,null,226183,null,6856,null,61825,null,5077,null,56885,null,4792,null,4940,null,1183,null,34407,null,3227,null,34070,null,3230,null,337,null,324,null,131331,null,7056,null,129515,null,7006,null,1816,null,1022,null,99732,null,6375,null,31599,null,3800,null,30355,null,3761,null,1244,null,954,null,932067,null,5551,null,661379,null,10506,null,626049,null,9544,null,35330,null,3871,null,506689,null,9443,null,101432,null,6688,null,71915,null,5182,null,29517,null,3637,null,53258,null,5630,null,51467,null,5601,null,1791,null,689,null,270688,null,9925,null,258229,null,9856,null,12459,null,2142,null,214630,null,8717,null,56058,null,4675,null,45981,null,4556,null,10077,null,1959,null,0400000US25,Massachusetts,25
2249462,null,5498,null,715195,null,5465,null,465353,null,7958,null,457395,null,8020,null,7958,null,1433,null,385025,null,8001,null,50279,null,4407,null,44598,null,4435,null,5681,null,1339,null,30049,null,3679,null,29550,null,3624,null,499,null,364,null,249842,null,8215,null,248898,null,8225,null,944,null,488,null,239963,null,8176,null,9879,null,1757,null,9460,null,1725,null,419,null,324,null,1534267,null,6839,null,1029257,null,12445,null,992101,null,12893,null,37156,null,3121,null,893701,null,13726,null,91306,null,5790,null,60751,null,5148,null,30555,null,2900,null,44250,null,4915,null,42055,null,4876,null,2195,null,669,null,505010,null,11150,null,496924,null,10744,null,8086,null,2137,null,483072,null,11048,null,21938,null,3407,null,15840,null,2806,null,6098,null,1982,null,0400000US26,Michigan,26
1215858,null,4053,null,418820,null,4198,null,311697,null,5664,null,305428,null,5577,null,6269,null,1230,null,259436,null,4701,null,34252,null,3260,null,30887,null,3054,null,3365,null,895,null,18009,null,2363,null,17879,null,2351,null,130,null,143,null,107123,null,6146,null,105927,null,6122,null,1196,null,592,null,87931,null,5437,null,19192,null,2726,null,18574,null,2755,null,618,null,348,null,797038,null,4857,null,584472,null,8702,null,559518,null,8956,null,24954,null,3252,null,505159,null,8389,null,55777,null,4295,null,37015,null,3448,null,18762,null,3023,null,23536,null,3294,null,22184,null,3207,null,1352,null,694,null,212566,null,7912,null,203314,null,7709,null,9252,null,1979,null,185541,null,7954,null,27025,null,3952,null,19739,null,3192,null,7286,null,1898,null,0400000US27,Minnesota,27
704489,null,5856,null,244621,null,5159,null,118916,null,6072,null,118543,null,6047,null,373,null,347,null,108972,null,5619,null,6123,null,1678,null,5815,null,1661,null,308,null,329,null,3821,null,1567,null,3821,null,1567,null,0,null,291,null,125705,null,5731,null,125562,null,5744,null,143,null,169,null,124192,null,5749,null,1513,null,756,null,1459,null,740,null,54,null,106,null,459868,null,6278,null,248868,null,7702,null,245747,null,7698,null,3121,null,1000,null,238011,null,7691,null,6055,null,1579,null,4400,null,1275,null,1655,null,741,null,4802,null,1437,null,4016,null,1303,null,786,null,552,null,211000,null,8833,null,210507,null,8858,null,493,null,308,null,209374,null,8921,null,1626,null,754,null,1133,null,681,null,493,null,308,null,0400000US28,Mississippi,28
1360531,null,6034,null,464611,null,4913,null,289946,null,6348,null,286794,null,6498,null,3152,null,975,null,258846,null,7151,null,18834,null,2466,null,17552,null,2344,null,1282,null,686,null,12266,null,2190,null,11917,null,2165,null,349,null,375,null,174665,null,6063,null,174202,null,6077,null,463,null,330,null,165280,null,6505,null,9385,null,2145,null,8949,null,2054,null,436,null,317,null,895920,null,6223,null,599402,null,9548,null,584227,null,10282,null,15175,null,2630,null,557812,null,9127,null,24905,null,2557,null,14891,null,2336,null,10014,null,2056,null,16685,null,2459,null,15818,null,2353,null,867,null,492,null,296518,null,9365,null,290265,null,9156,null,6253,null,1989,null,282501,null,8691,null,14017,null,2456,null,9144,null,1839,null,4873,null,1848,null,0400000US29,Missouri,29
208261,null,2553,null,69905,null,2241,null,46383,null,2813,null,46099,null,2841,null,284,null,295,null,44457,null,2757,null,74,null,129,null,74,null,129,null,0,null,240,null,1852,null,727,null,1852,null,727,null,0,null,240,null,23522,null,3440,null,23522,null,3440,null,0,null,240,null,23303,null,3424,null,219,null,194,null,219,null,194,null,0,null,240,null,138356,null,3363,null,97420,null,5091,null,96483,null,5110,null,937,null,497,null,92332,null,4713,null,494,null,383,null,383,null,336,null,111,null,148,null,4594,null,1586,null,4282,null,1526,null,312,null,304,null,40936,null,3643,null,40753,null,3623,null,183,null,214,null,39931,null,3660,null,1005,null,662,null,962,null,652,null,43,null,72,null,0400000US30,Montana,30
423745,null,3935,null,155220,null,3490,null,113098,null,3536,null,111622,null,3560,null,1476,null,726,null,96683,null,3386,null,11240,null,1958,null,10025,null,1896,null,1215,null,705,null,5175,null,1551,null,5038,null,1502,null,137,null,161,null,42122,null,3405,null,41984,null,3414,null,138,null,226,null,36177,null,3271,null,5945,null,1880,null,5945,null,1880,null,0,null,228,null,268525,null,3904,null,198401,null,4310,null,191410,null,4676,null,6991,null,1860,null,172400,null,4723,null,19167,null,2700,null,13818,null,2160,null,5349,null,1902,null,6834,null,1388,null,6258,null,1288,null,576,null,452,null,70124,null,4746,null,66996,null,4451,null,3128,null,1340,null,61220,null,4279,null,8904,null,2237,null,5985,null,1570,null,2919,null,1318,null,0400000US31,Nebraska,31
647465,null,4736,null,232568,null,4198,null,149359,null,6230,null,147425,null,5992,null,1934,null,1005,null,86053,null,5121,null,40920,null,4362,null,39224,null,4142,null,1696,null,921,null,22386,null,3407,null,22217,null,3391,null,169,null,285,null,83209,null,5655,null,81896,null,5696,null,1313,null,929,null,58371,null,5003,null,24838,null,3784,null,23850,null,3744,null,988,null,734,null,414897,null,5686,null,271098,null,8324,null,250240,null,8552,null,20858,null,3510,null,160358,null,6992,null,84211,null,6638,null,65102,null,5919,null,19109,null,3339,null,26529,null,3885,null,24780,null,3573,null,1749,null,887,null,143799,null,8096,null,135657,null,8118,null,8142,null,2071,null,103647,null,6916,null,40152,null,4552,null,32766,null,4176,null,7386,null,1996,null,0400000US32,Nevada,32
277925,null,2494,null,85469,null,1969,null,65291,null,2522,null,64613,null,2518,null,678,null,345,null,57487,null,2410,null,3818,null,1137,null,3694,null,1103,null,124,null,139,null,3986,null,1157,null,3602,null,1097,null,384,null,352,null,20178,null,2203,null,20162,null,2202,null,16,null,26,null,18290,null,2242,null,1888,null,805,null,1888,null,805,null,0,null,255,null,192456,null,2702,null,142725,null,4286,null,138280,null,4331,null,4445,null,1042,null,127869,null,4301,null,7293,null,1518,null,4773,null,1456,null,2520,null,807,null,7563,null,1800,null,6747,null,1647,null,816,null,631,null,49731,null,4335,null,49225,null,4278,null,506,null,365,null,46742,null,4409,null,2989,null,1078,null,2850,null,1075,null,139,null,173,null,0400000US33,New Hampshire,33
1977170,null,5858,null,652039,null,5300,null,450579,null,8245,null,440380,null,8369,null,10199,null,1803,null,275482,null,8352,null,123067,null,4956,null,114922,null,4674,null,8145,null,1614,null,52030,null,4694,null,51645,null,4698,null,385,null,266,null,201460,null,6908,null,199086,null,7089,null,2374,null,817,null,139959,null,6214,null,61501,null,4642,null,59533,null,4521,null,1968,null,816,null,1325131,null,6506,null,933800,null,13214,null,863626,null,13049,null,70174,null,4890,null,616574,null,12245,null,229246,null,8288,null,168135,null,7151,null,61111,null,4841,null,87980,null,5661,null,83278,null,5434,null,4702,null,1333,null,391331,null,12096,null,365900,null,12845,null,25431,null,3364,null,295016,null,11158,null,96315,null,6058,null,73163,null,6054,null,23152,null,3221,null,0400000US34,New Jersey,34
