C23023_001E,C23023_001EA,C23023_001M,C23023_001MA,C23023_002E,C23023_002EA,C23023_002M,C23023_002MA,C23023_003E,C23023_003EA,C23023_003M,C23023_003MA,C23023_004E,C23023_004EA,C23023_004M,C23023_004MA,C23023_005E,C23023_005EA,C23023_005M,C23023_005MA,C23023_006E,C23023_006EA,C23023_006M,C23023_006MA,C23023_007E,C23023_007EA,C23023_007M,C23023_007MA,C23023_008E,C23023_008EA,C23023_008M,C23023_008MA,C23023_009E,C23023_009EA,C23023_009M,C23023_009MA,C23023_010E,C23023_010EA,C23023_010M,C23023_010MA,C23023_011E,C23023_011EA,C23023_011M,C23023_011MA,C23023_012E,C23023_012EA,C23023_012M,C23023_012MA,C23023_013E,C23023_013EA,C23023_013M,C23023_013MA,C23023_014E,C23023_014EA,C23023_014M,C23023_014MA,C23023_015E,C23023_015EA,C23023_015M,C23023_015MA,C23023_016E,C23023_016EA,C23023_016M,C23023_016MA,C23023_017E,C23023_017EA,C23023_017M,C23023_017MA,C23023_018E,C23023_018EA,C23023_018M,C23023_018MA,C23023_019E,C23023_019EA,C23023_019M,C23023_019MA,C23023_020E,C23023_020EA,C23023_020M,C23023_020MA,C23023_021E,C23023_021EA,C23023_021M,C23023_021MA,C23023_022E,C23023_022EA,C23023_022M,C23023_022MA,C23023_023E,C23023_023EA,C23023_023M,C23023_023MA,GEO_ID,NAME,state
1826388,null,2921,null,923643,null,2754,null,99569,null,4917,null,56259,null,3891,null,30749,null,2924,null,25510,null,2647,null,43310,null,2758,null,824074,null,5394,null,745908,null,5655,null,524770,null,7084,null,221138,null,6618,null,78166,null,4182,null,902745,null,2675,null,92119,null,4594,null,43467,null,3324,null,20190,null,2098,null,23277,null,2485,null,48652,null,3330,null,810626,null,5226,null,671278,null,6399,null,384324,null,7034,null,286954,null,6351,null,139348,null,4929,null,0400000US20,Kansas,20
2843740,null,3816,null,1413583,null,3998,null,220022,null,7425,null,84818,null,4788,null,40449,null,3184,null,44369,null,3723,null,135204,null,6044,null,1193561,null,7837,null,1002413,null,9204,null,677055,null,9385,null,325358,null,8538,null,191148,null,8740,null,1430157,null,4130,null,219097,null,7857,null,72188,null,4921,null,30962,null,2969,null,41226,null,3498,null,146909,null,6487,null,1211060,null,7723,null,910355,null,10070,null,520213,null,8606,null,390142,null,7826,null,300705,null,7800,null,0400000US21,Kentucky,21
2944135,null,4290,null,1445091,null,4140,null,180923,null,7072,null,81082,null,4773,null,42744,null,2888,null,38338,null,3664,null,99841,null,5202,null,1264168,null,7941,null,1055049,null,10120,null,740029,null,11614,null,315020,null,9529,null,209119,null,6581,null,1499044,null,3269,null,191294,null,7134,null,72222,null,4958,null,35304,null,2925,null,36918,null,3264,null,119072,null,5819,null,1307750,null,7529,null,977477,null,10016,null,598028,null,10245,null,379449,null,8897,null,330273,null,8064,null,0400000US22,Louisiana,22
878385,null,1668,null,434197,null,1691,null,65741,null,3339,null,30562,null,2361,null,15008,null,1779,null,15554,null,1562,null,35179,null,2779,null,368456,null,3529,null,330326,null,3990,null,216598,null,5300,null,113728,null,4358,null,38130,null,2798,null,444188,null,1503,null,55583,null,2901,null,24106,null,1998,null,9570,null,1227,null,14536,null,1795,null,31477,null,2205,null,388605,null,3499,null,324064,null,4550,null,172856,null,5588,null,151208,null,4826,null,64541,null,3200,null,0400000US23,Maine,23
3821510,null,4447,null,1867400,null,3907,null,156079,null,7252,null,76705,null,4459,null,40677,null,3168,null,36028,null,3054,null,79374,null,5577,null,1711321,null,8027,null,1482685,null,9265,null,1074321,null,10271,null,408364,null,9376,null,228636,null,8582,null,1954110,null,3412,null,162391,null,7706,null,76923,null,5099,null,38669,null,3365,null,38254,null,3333,null,85468,null,5115,null,1791719,null,8020,null,1451335,null,12154,null,897709,null,11144,null,553626,null,11701,null,340384,null,8889,null,0400000US24,Maryland,24
4438018,null,4713,null,2191362,null,3523,null,205978,null,7985,null,90874,null,4588,null,42600,null,3469,null,48274,null,3731,null,115104,null,6277,null,1985384,null,8133,null,1743153,null,9931,null,1181441,null,11319,null,561712,null,9368,null,242231,null,9020,null,2246656,null,3641,null,196940,null,8247,null,78696,null,5382,null,32187,null,2668,null,46509,null,4143,null,118244,null,5920,null,2049716,null,8828,null,1683266,null,10466,null,896539,null,11066,null,786727,null,13040,null,366450,null,9077,null,0400000US25,Massachusetts,25
6571266,null,5241,null,3276181,null,4276,null,401772,null,10750,null,158564,null,6807,null,62519,null,3538,null,96045,null,5803,null,243208,null,7589,null,2874409,null,11581,null,2342840,null,13357,null,1429867,null,11529,null,912973,null,12572,null,531569,null,10199,null,3295085,null,4351,null,374831,null,10391,null,136248,null,6732,null,50666,null,3891,null,85582,null,5146,null,238583,null,7895,null,2920254,null,11433,null,2213140,null,13161,null,1116412,null,12698,null,1096728,null,13020,null,707114,null,12360,null,0400000US26,Michigan,26
3482191,null,3594,null,1757132,null,3333,null,155981,null,5889,null,91650,null,4050,null,42176,null,2591,null,49474,null,3274,null,64331,null,4192,null,1601151,null,6232,null,1446315,null,7368,null,972352,null,8604,null,473963,null,9123,null,154836,null,5108,null,1725059,null,3022,null,129846,null,4442,null,66770,null,3677,null,23370,null,2295,null,43400,null,2747,null,63076,null,3183,null,1595213,null,5286,null,1346590,null,7739,null,735683,null,8387,null,610907,null,7468,null,248623,null,6697,null,0400000US27,Minnesota,27
1897072,null,3966,null,930588,null,3455,null,137135,null,6311,null,50906,null,4199,null,29283,null,3229,null,21623,null,2849,null,86229,null,5756,null,793453,null,6154,null,635641,null,7332,null,440491,null,7565,null,195150,null,6915,null,157812,null,6123,null,966484,null,3185,null,137104,null,7232,null,43647,null,3144,null,19073,null,2009,null,24574,null,2706,null,93457,null,5558,null,829380,null,7031,null,605003,null,8601,null,365307,null,7945,null,239696,null,7585,null,224377,null,7173,null,0400000US28,Mississippi,28
3897505,null,4794,null,1932757,null,4118,null,245453,null,7722,null,116982,null,4760,null,56293,null,3381,null,60689,null,3927,null,128471,null,6452,null,1687304,null,8533,null,1465575,null,10772,null,996288,null,10102,null,469287,null,9918,null,221729,null,8752,null,1964748,null,4162,null,239623,null,7168,null,94369,null,5294,null,45040,null,3334,null,49329,null,3530,null,145254,null,5789,null,1725125,null,7685,null,1390848,null,11620,null,809301,null,9482,null,581547,null,10852,null,334277,null,8784,null,0400000US29,Missouri,29
638871,null,1971,null,321093,null,2224,null,39779,null,3041,null,22859,null,2285,null,10972,null,1768,null,11887,null,1690,null,16920,null,1838,null,281314,null,3584,null,249997,null,3708,null,153672,null,3863,null,96325,null,4337,null,31317,null,2747,null,317778,null,1813,null,31360,null,2384,null,15379,null,1973,null,6137,null,1085,null,9242,null,1523,null,15981,null,1787,null,286418,null,2906,null,235137,null,3856,null,123669,null,3637,null,111468,null,4420,null,51281,null,3264,null,0400000US30,Montana,30
1156414,null,2858,null,584742,null,2471,null,56594,null,3268,null,32259,null,2526,null,18485,null,1674,null,13774,null,1863,null,24335,null,2483,null,528148,null,3959,null,485362,null,4241,null,347714,null,5506,null,137648,null,4390,null,42786,null,3156,null,571672,null,2710,null,47441,null,3378,null,24504,null,2312,null,11061,null,1696,null,13443,null,1732,null,22937,null,2671,null,524231,null,3955,null,449810,null,5050,null,260765,null,5915,null,189045,null,5636,null,74421,null,3795,null,0400000US31,Nebraska,31
1728891,null,3249,null,891832,null,2777,null,76413,null,4250,null,39735,null,3615,null,21427,null,3009,null,18308,null,2193,null,36678,null,3114,null,815419,null,4577,null,702128,null,6479,null,483895,null,8332,null,218233,null,7109,null,113291,null,5331,null,837059,null,2229,null,71278,null,4382,null,32659,null,3106,null,14966,null,2072,null,17693,null,2276,null,38619,null,3635,null,765781,null,4861,null,565124,null,8585,null,340323,null,8098,null,224801,null,6318,null,200657,null,7625,null,0400000US32,Nevada,32
895305,null,1873,null,447587,null,1754,null,39235,null,3167,null,20065,null,2277,null,10253,null,1491,null,9812,null,1501,null,19170,null,2633,null,408352,null,3507,null,366323,null,4762,null,253007,null,5041,null,113316,null,4277,null,42029,null,3214,null,447718,null,1746,null,39628,null,2913,null,18938,null,1935,null,6462,null,1215,null,12476,null,1539,null,20690,null,2287,null,408090,null,3352,null,341820,null,4064,null,180363,null,3928,null,161457,null,4136,null,66270,null,3840,null,0400000US33,New Hampshire,33
5732094,null,4550,null,2859090,null,3539,null,219687,null,8279,null,101232,null,5776,null,52478,null,4146,null,48754,null,3735,null,118455,null,5611,null,2639403,null,8259,null,2257385,null,12442,null,1640435,null,12605,null,616950,null,12281,null,382018,null,10473,null,2873004,null,3456,null,228324,null,6952,null,98154,null,5266,null,46161,null,3585,null,51993,null,3924,null,130170,null,6169,null,2644680,null,7670,null,2012239,null,11271,null,1177686,null,12271,null,834553,null,11458,null,632441,null,10648,null,0400000US34,New Jersey,34
1288461,null,4426,null,644665,null,3046,null,85836,null,4923,null,41278,null,4005,null,22857,null,2950,null,18421,null,2383,null,44558,null,3137,null,558829,null,5338,null,468743,null,6657,null,318031,null,7840,null,150712,null,5536,null,90086,null,4813,null,643796,null,3178,null,68920,null,3637,null,30982,null,2451,null,16351,null,2171,null,14631,null,1557,null,37938,null,3035,null,574876,null,4715,null,427223,null,6826,null,254244,null,6218,null,172979,null,6577,null,147653,null,6032,null,0400000US35,New Mexico,35
13033092,null,7814,null,6431217,null,6805,null,581245,null,9520,null,240974,null,7422,null,124648,null,5265,null,116326,null,6161,null,340271,null,9884,null,5849972,null,11599,null,4852621,null,17424,null,3400139,null,17590,null,1452482,null,15746,null,997351,null,17892,null,6601875,null,5630,null,581463,null,12031,null,216578,null,7004,null,98630,null,4553,null,117948,null,5791,null,364885,null,10245,null,6020412,null,13614,null,4529895,null,18018,null,2681331,null,18852,null,1848564,null,16903,null,1490517,null,17166,null,0400000US36,New York,36
6164829,null,5807,null,3044628,null,5881,null,353921,null,8849,null,160503,null,6178,null,85313,null,4036,null,75190,null,4898,null,193418,null,7525,null,2690707,null,9855,null,2286779,null,12478,null,1539376,null,15362,null,747403,null,14588,null,403928,null,10161,null,3120201,null,5434,null,343690,null,9651,null,123695,null,6557,null,53230,null,3907,null,70465,null,4781,null,219995,null,7609,null,2776511,null,11036,null,2123852,null,14929,null,1222462,null,17159,null,901390,null,15562,null,652659,null,12847,null,0400000US37,North Carolina,37
427335,null,1426,null,219595,null,1670,null,21477,null,1826,null,14410,null,1503,null,8310,null,1231,null,6100,null,1084,null,7067,null,1217,null,198118,null,2083,null,184869,null,2243,null,128668,null,2869,null,56201,null,2910,null,13249,null,1510,null,207740,null,1593,null,16823,null,1891,null,10585,null,1523,null,3749,null,838,null,6836,null,1233,null,6238,null,1008,null,190917,null,2344,null,166803,null,2755,null,92704,null,2964,null,74099,null,3126,null,24114,null,1985,null,0400000US38,North Dakota,38
7550143,null,6153,null,3745569,null,4704,null,449449,null,9163,null,201117,null,7215,null,93287,null,4903,null,107830,null,5023,null,248332,null,8318,null,3296120,null,9719,null,2802519,null,13513,null,1864036,null,13542,null,938483,null,12163,null,493601,null,10703,null,3804574,null,4249,null,435673,null,11011,null,168854,null,7153,null,72862,null,3526,null,95992,null,6105,null,266819,null,8523,null,3368901,null,11721,null,2658760,null,13183,null,1470936,null,13926,null,1187824,null,14004,null,710141,null,12335,null,0400000US39,Ohio,39
2370233,null,4155,null,1186837,null,3513,null,178588,null,7134,null,90502,null,5035,null,51600,null,3643,null,38902,null,3329,null,88086,null,4873,null,1008249,null,7998,null,881269,null,7746,null,631037,null,8078,null,250232,null,6739,null,126980,null,5341,null,1183396,null,3261,null,170953,null,5476,null,72535,null,3975,null,34482,null,2791,null,38053,null,2741,null,98418,null,4760,null,1012443,null,6229,null,778530,null,9018,null,457469,null,8332,null,321061,null,7219,null,233913,null,6926,null,0400000US40,Oklahoma,40
2537499,null,3783,null,1270198,null,3910,null,147851,null,5957,null,72425,null,4464,null,30503,null,3281,null,41922,null,3732,null,75426,null,4309,null,1122347,null,7013,null,961107,null,7652,null,600072,null,10038,null,361035,null,8786,null,161240,null,5961,null,1267301,null,3336,null,129795,null,5722,null,58250,null,4088,null,23904,null,2670,null,34346,null,2712,null,71545,null,4550,null,1137506,null,6858,null,889961,null,9019,null,438707,null,9184,null,451254,null,7825,null,247545,null,8441,null,0400000US41,Oregon,41
8230134,null,5397,null,4093753,null,4875,null,454000,null,9988,null,209687,null,6354,null,105624,null,4422,null,104063,null,4551,null,244313,null,6714,null,3639753,null,10943,null,3140066,null,13924,null,2158282,null,14108,null,981784,null,11752,null,499687,null,10905,null,4136381,null,4694,null,445711,null,11848,null,170627,null,6017,null,76548,null,3789,null,94079,null,4414,null,275084,null,9876,null,3690670,null,12920,null,2914950,null,17019,null,1642650,null,15154,null,1272300,null,14087,null,775720,null,11238,null,0400000US42,Pennsylvania,42
701058,null,1903,null,346630,null,1530,null,36506,null,3076,null,14401,null,2322,null,7824,null,1553,null,6577,null,1398,null,22105,null,2409,null,310124,null,3385,null,269103,null,4919,null,181441,null,5207,null,87662,null,4223,null,41021,null,3282,null,354428,null,1548,null,34985,null,2889,null,14081,null,2157,null,5777,null,1162,null,8304,null,1728,null,20904,null,2348,null,319443,null,3339,null,260176,null,4875,null,138732,null,5163,null,121444,null,4886,null,59267,null,3858,null,0400000US44,Rhode Island,44
2983063,null,4808,null,1465939,null,4326,null,181063,null,6726,null,72075,null,4185,null,38096,null,2919,null,33979,null,2988,null,108988,null,5447,null,1284876,null,7393,null,1064833,null,9173,null,715423,null,10841,null,349410,null,8750,null,220043,null,6799,null,1517124,null,4244,null,167640,null,6852,null,54187,null,3607,null,24553,null,2386,null,29634,null,2380,null,113453,null,6138,null,1349484,null,7877,null,1023697,null,9961,null,598462,null,9212,null,425235,null,9590,null,325787,null,8608,null,0400000US45,South Carolina,45
519296,null,1760,null,262334,null,1736,null,27418,null,2398,null,16787,null,1817,null,8783,null,1358,null,8004,null,1312,null,10631,null,1574,null,234916,null,3056,null,216812,null,3050,null,150237,null,3986,null,66575,null,3400,null,18104,null,1951,null,256962,null,1553,null,20693,null,2228,null,11534,null,1888,null,4832,null,1067,null,6702,null,1410,null,9159,null,1544,null,236269,null,2547,null,203989,null,3397,null,122089,null,3767,null,81900,null,3746,null,32280,null,2744,null,0400000US46,South Dakota,46
4142398,null,5616,null,2042962,null,4075,null,275794,null,8679,null,115577,null,5126,null,57480,null,3334,null,58097,null,4524,null,160217,null,6767,null,1767168,null,8589,null,1501141,null,10032,null,1002475,null,10284,null,498666,null,10162,null,266027,null,7656,null,2099436,null,4478,null,273872,null,8099,null,96809,null,4637,null,42309,null,3064,null,54500,null,3650,null,177063,null,6719,null,1825564,null,9458,null,1370913,null,10521,null,792316,null,12162,null,578597,null,10724,null,454651,null,10143,null,0400000US47,Tennessee,47
16071352,null,9771,null,8128249,null,8657,null,833072,null,15035,null,413134,null,11544,null,228534,null,8011,null,184600,null,8304,null,419938,null,12730,null,7295177,null,18339,null,6280955,null,21097,null,4483448,null,24278,null,1797507,null,24519,null,1014222,null,15036,null,7943103,null,9092,null,800922,null,14201,null,339993,null,11602,null,162012,null,8254,null,177981,null,7067,null,460929,null,12932,null,7142181,null,17168,null,5256381,null,21648,null,3198134,null,21671,null,2058247,null,22383,null,1885800,null,22844,null,0400000US48,Texas,48
1746371,null,3722,null,882737,null,3292,null,73145,null,4553,null,40952,null,3179,null,22359,null,2108,null,18593,null,2175,null,32193,null,3228,null,809592,null,5408,null,732478,null,5627,null,484387,null,7270,null,248091,null,6754,null,77114,null,4218,null,863634,null,2632,null,67510,null,4127,null,31010,null,2646,null,13899,null,1850,null,17111,null,1782,null,36500,null,3309,null,796124,null,4764,null,608748,null,6833,null,285308,null,7275,null,323440,null,7286,null,187376,null,6926,null,0400000US49,Utah,49
422550,null,1313,null,211224,null,1536,null,25677,null,2184,null,14621,null,1857,null,6690,null,1272,null,7931,null,1399,null,11056,null,1173,null,185547,null,2593,null,168301,null,3083,null,109374,null,2924,null,58927,null,2847,null,17246,null,1780,null,211326,null,1071,null,22851,null,2054,null,9745,null,1204,null,4602,null,886,null,5143,null,964,null,13106,null,1737,null,188475,null,2157,null,162590,null,2862,null,85260,null,3178,null,77330,null,2788,null,25885,null,2164,null,0400000US50,Vermont,50
5287848,null,6224,null,2629529,null,4991,null,257371,null,8941,null,125381,null,6479,null,64009,null,3688,null,61372,null,5273,null,131990,null,6393,null,2372158,null,10410,null,2077569,null,12569,null,1514423,null,11926,null,563146,null,9326,null,294589,null,9426,null,2658319,null,5157,null,237810,null,8704,null,102946,null,5817,null,49977,null,3696,null,52969,null,4413,null,134864,null,5613,null,2420509,null,9352,null,1911812,null,10787,null,1153253,null,12506,null,758559,null,12209,null,508697,null,11145,null,0400000US51,Virginia,51
4474680,null,4829,null,2262544,null,4142,null,243126,null,9152,null,123074,null,6287,null,61427,null,4525,null,61647,null,4667,null,120052,null,6812,null,2019418,null,9824,null,1755329,null,10954,null,1165609,null,12135,null,589720,null,11502,null,264089,null,7756,null,2212136,null,3403,null,222305,null,8123,null,97882,null,6197,null,40408,null,3789,null,57474,null,4427,null,124423,null,6247,null,1989831,null,7843,null,1545052,null,9325,null,817665,null,10021,null,727387,null,10847,null,444779,null,10033,null,0400000US53,Washington,53
1193322,null,2877,null,597355,null,2719,null,107838,null,4618,null,40568,null,3139,null,22975,null,2264,null,17593,null,1975,null,67270,null,3654,null,489517,null,5468,null,406370,null,5953,null,285538,null,7228,null,120832,null,5080,null,83147,null,4523,null,595967,null,2162,null,94131,null,4549,null,29109,null,2863,null,13745,null,1890,null,15364,null,1921,null,65022,null,3738,null,501836,null,4964,null,360872,null,5187,null,211191,null,5102,null,149681,null,5310,null,140964,null,5068,null,0400000US54,West Virginia,54
3747913,null,3716,null,1896350,null,3271,null,174631,null,5418,null,94690,null,4212,null,42927,null,2892,null,51763,null,3321,null,79941,null,3833,null,1721719,null,5761,null,1535626,null,7891,null,1023927,null,9091,null,511699,null,7434,null,186093,null,6040,null,1851563,null,3366,null,161746,null,5872,null,78577,null,4087,null,29331,null,2213,null,49246,null,3396,null,83169,null,4169,null,1689817,null,7626,null,1425521,null,7910,null,769601,null,8824,null,655920,null,9347,null,264296,null,5768,null,0400000US55,Wisconsin,55
