C19101_001E,C19101_001EA,C19101_001M,C19101_001MA,C19101_002E,C19101_002EA,C19101_002M,C19101_002MA,C19101_003E,C19101_003EA,C19101_003M,C19101_003MA,C19101_004E,C19101_004EA,C19101_004M,C19101_004MA,C19101_005E,C19101_005EA,C19101_005M,C19101_005MA,C19101_006E,C19101_006EA,C19101_006M,C19101_006MA,C19101_007E,C19101_007EA,C19101_007M,C19101_007MA,C19101_008E,C19101_008EA,C19101_008M,C19101_008MA,C19101_009E,C19101_009EA,C19101_009M,C19101_009MA,C19101_010E,C19101_010EA,C19101_010M,C19101_010MA,C19101_011E,C19101_011EA,C19101_011M,C19101_011MA,GEO_ID,NAME,state
798262,null,8113,null,27043,null,2975,null,23070,null,2518,null,65045,null,3728,null,72219,null,3687,null,124819,null,4112,null,185535,null,4725,null,135128,null,4427,null,113390,null,3977,null,27818,null,2191,null,24195,null,2239,null,0400000US19,Iowa,19
722181,null,7254,null,28937,null,2927,null,20698,null,2231,null,60363,null,3355,null,70170,null,3472,null,109206,null,4713,null,159745,null,5612,null,111533,null,4971,null,99630,null,3633,null,32162,null,2211,null,29737,null,2057,null,0400000US20,Kansas,20
1146621,null,11765,null,82790,null,5147,null,55473,null,3732,null,124337,null,6141,null,130385,null,5454,null,182823,null,6281,null,229077,null,6555,null,151728,null,5183,null,127618,null,5864,null,33620,null,2831,null,28770,null,2358,null,0400000US21,Kentucky,21
1128899,null,12816,null,72376,null,5034,null,50079,null,3826,null,125545,null,5847,null,118500,null,5194,null,165621,null,7197,null,210991,null,7823,null,157382,null,6847,null,146098,null,5902,null,44223,null,3140,null,38084,null,2975,null,0400000US22,Louisiana,22
347561,null,5549,null,13918,null,1635,null,10447,null,1504,null,34728,null,2599,null,37119,null,3028,null,54911,null,2815,null,80223,null,3520,null,52130,null,2516,null,41945,null,2463,null,12116,null,1357,null,10024,null,1525,null,0400000US23,Maine,23
1391688,null,11881,null,40713,null,4106,null,28565,null,2953,null,70053,null,4425,null,90047,null,3997,null,143666,null,5690,null,239926,null,6903,null,212101,null,7288,null,292058,null,8095,null,142935,null,4734,null,131624,null,4756,null,0400000US24,Maryland,24
1557057,null,14586,null,54275,null,4715,null,40755,null,3710,null,89071,null,5329,null,102667,null,4695,null,164386,null,5890,null,266907,null,7654,null,235127,null,6864,null,322704,null,7826,null,139306,null,4869,null,141859,null,5271,null,0400000US25,Massachusetts,25
2523758,null,15653,null,141142,null,6806,null,94962,null,4875,null,225957,null,7490,null,254920,null,6704,null,386145,null,8348,null,530667,null,10059,null,360945,null,8198,null,342618,null,6936,null,101228,null,4640,null,85174,null,3555,null,0400000US26,Michigan,26
1349167,null,10514,null,43885,null,3493,null,32640,null,2642,null,88079,null,3980,null,110641,null,3417,null,172032,null,4824,null,288966,null,7114,null,237001,null,5687,null,229493,null,6392,null,76686,null,3077,null,69744,null,3705,null,0400000US27,Minnesota,27
754131,null,10408,null,61025,null,4555,null,45325,null,3180,null,99003,null,5502,null,87938,null,4649,null,117208,null,5598,null,145834,null,6418,null,93422,null,4806,null,70114,null,3801,null,18812,null,1753,null,15450,null,2106,null,0400000US28,Mississippi,28
1543375,null,10732,null,84767,null,4475,null,57759,null,3591,null,142319,null,5492,null,158176,null,6321,null,235006,null,7082,null,335142,null,8811,null,226203,null,6224,null,197085,null,6476,null,57980,null,3698,null,48938,null,3094,null,0400000US29,Missouri,29
235940,null,5112,null,12248,null,1828,null,7022,null,1297,null,23814,null,2188,null,24581,null,2022,null,38025,null,2419,null,52789,null,3611,null,38183,null,2951,null,26778,null,2221,null,6954,null,1218,null,5546,null,845,null,0400000US30,Montana,30
457966,null,6887,null,16311,null,2001,null,13246,null,1863,null,40375,null,2790,null,44241,null,3185,null,68564,null,3747,null,108939,null,4263,null,72518,null,3345,null,62566,null,2871,null,16651,null,1584,null,14555,null,1337,null,0400000US31,Nebraska,31
632236,null,9999,null,25603,null,2728,null,17614,null,2503,null,50621,null,4356,null,69566,null,4884,null,87304,null,4624,null,139485,null,5239,null,94087,null,5045,null,98289,null,5310,null,28237,null,2429,null,21430,null,2165,null,0400000US32,Nevada,32
336491,null,4797,null,8813,null,1243,null,6448,null,1155,null,18906,null,2174,null,22916,null,2229,null,42577,null,2644,null,71534,null,3499,null,56527,null,2961,null,67401,null,3540,null,23497,null,1967,null,17872,null,1906,null,0400000US33,New Hampshire,33
2172031,null,12552,null,75314,null,4834,null,48176,null,3946,null,127546,null,6325,null,146616,null,6115,null,215823,null,7652,null,358193,null,9285,null,324654,null,7570,null,447066,null,10015,null,208254,null,6017,null,220389,null,4751,null,0400000US34,New Jersey,34
489296,null,6847,null,28395,null,2553,null,22249,null,2989,null,56899,null,3799,null,52124,null,3861,null,76119,null,4006,null,98439,null,4686,null,62970,null,3506,null,58998,null,3446,null,18110,null,1961,null,14993,null,1568,null,0400000US35,New Mexico,35
4606840,null,20341,null,236086,null,7336,null,172729,null,8078,null,370924,null,9812,null,387171,null,10405,null,563777,null,11124,null,825529,null,12694,null,631184,null,12483,null,750124,null,10637,null,310931,null,8034,null,358385,null,7791,null,0400000US36,New York,36
2430277,null,20042,null,136863,null,6366,null,98724,null,5748,null,252511,null,8683,null,270060,null,9189,null,361712,null,10197,null,497095,null,10481,null,331623,null,9447,null,303091,null,8274,null,93650,null,4560,null,84948,null,4091,null,0400000US37,North Carolina,37
172152,null,3488,null,5518,null,1078,null,4316,null,830,null,12051,null,1528,null,16559,null,1734,null,24940,null,1895,null,41509,null,2545,null,31030,null,2103,null,23915,null,1852,null,6330,null,1003,null,5984,null,1001,null,0400000US38,North Dakota,38
2947214,null,14853,null,163365,null,5970,null,107319,null,5843,null,255824,null,7736,null,298617,null,7367,null,448288,null,11328,null,637346,null,10871,null,431294,null,9104,null,393853,null,8858,null,118450,null,3811,null,92858,null,3312,null,0400000US39,Ohio,39
949299,null,9633,null,53936,null,3249,null,37175,null,3259,null,103071,null,4575,null,108522,null,4822,null,148468,null,5599,null,204671,null,5912,null,130192,null,5213,null,105669,null,4551,null,29848,null,2362,null,27747,null,1913,null,0400000US40,Oklahoma,40
956627,null,9956,null,43753,null,3696,null,31695,null,3157,null,85699,null,4196,null,93981,null,4793,null,139324,null,6014,null,210951,null,7082,null,143964,null,5455,null,132031,null,4059,null,39234,null,3014,null,35995,null,2537,null,0400000US41,Oregon,41
3195832,null,16060,null,131068,null,6070,null,93314,null,5092,null,251759,null,7150,null,310124,null,7512,null,457313,null,9594,null,680800,null,11395,null,490403,null,9417,null,469073,null,9877,null,159479,null,5293,null,152499,null,4421,null,0400000US42,Pennsylvania,42
257514,null,5605,null,10852,null,1957,null,8245,null,1597,null,18981,null,2144,null,21088,null,2214,null,32981,null,2758,null,46820,null,3252,null,42602,null,2953,null,45065,null,2910,null,16499,null,1709,null,14381,null,1872,null,0400000US44,Rhode Island,44
1163764,null,13110,null,75889,null,5058,null,48934,null,4422,null,127163,null,5572,null,122995,null,5584,null,178688,null,6964,null,238292,null,7049,null,159537,null,5257,null,138805,null,5745,null,39357,null,2631,null,34104,null,2640,null,0400000US45,South Carolina,45
204649,null,4183,null,9078,null,1578,null,6103,null,1151,null,19114,null,2122,null,19532,null,1732,null,31060,null,2382,null,51808,null,2508,null,32482,null,2330,null,22709,null,1804,null,5897,null,1168,null,6866,null,994,null,0400000US46,South Dakota,46
1638789,null,13739,null,104543,null,5446,null,74613,null,4504,null,176873,null,6848,null,180687,null,7494,null,260405,null,7670,null,343024,null,9521,null,217704,null,6702,null,172264,null,5767,null,56444,null,3738,null,52232,null,3265,null,0400000US47,Tennessee,47
5956367,null,25065,null,338069,null,10229,null,254130,null,9015,null,609646,null,13072,null,612365,null,11837,null,832913,null,11414,null,1118279,null,17049,null,787541,null,11710,null,819045,null,14096,null,295835,null,8845,null,288544,null,7072,null,0400000US48,Texas,48
648732,null,7081,null,22055,null,2555,null,15278,null,2318,null,43113,null,4065,null,59654,null,4230,null,99519,null,5476,null,153198,null,5405,null,107687,null,4188,null,94923,null,3842,null,30018,null,2374,null,23287,null,2058,null,0400000US49,Utah,49
159445,null,3177,null,4865,null,975,null,4844,null,856,null,11814,null,1505,null,13420,null,1468,null,23218,null,2078,null,37059,null,2340,null,27691,null,1832,null,23072,null,1690,null,8503,null,1361,null,4959,null,959,null,0400000US50,Vermont,50
1987501,null,16748,null,71583,null,4271,null,52373,null,4012,null,133126,null,6034,null,149889,null,6097,null,260674,null,7556,null,376444,null,9356,null,288157,null,8001,null,338329,null,8285,null,156433,null,5460,null,160493,null,5329,null,0400000US51,Virginia,51
1650519,null,12840,null,59883,null,3647,null,47099,null,3976,null,113107,null,5106,null,134070,null,6218,null,216093,null,6270,null,332609,null,7701,null,264950,null,6380,null,295614,null,7153,null,103420,null,3816,null,83674,null,4342,null,0400000US53,Washington,53
492279,null,6996,null,34123,null,2844,null,24535,null,2592,null,54321,null,3764,null,61594,null,3651,null,86016,null,4457,null,100990,null,4505,null,60648,null,4021,null,47092,null,2917,null,11868,null,1530,null,11092,null,1649,null,0400000US54,West Virginia,54
1476615,null,10171,null,56601,null,3498,null,41463,null,3223,null,111786,null,4588,null,131490,null,5021,null,216945,null,5544,null,338771,null,7684,null,253701,null,6171,null,218357,null,5167,null,57843,null,2754,null,49658,null,2413,null,0400000US55,Wisconsin,55
143459,null,3621,null,3430,null,949,null,3371,null,814,null,9907,null,1377,null,12279,null,1581,null,22388,null,2596,null,32502,null,2674,null,25675,null,2249,null,23461,null,1896,null,5511,null,865,null,4935,null,836,null,0400000US56,Wyoming,56
877711,null,8137,null,214350,null,5508,null,111327,null,4332,null,167292,null,5192,null,116272,null,4723,null,116462,null,4462,null,84682,null,3961,null,34130,null,2332,null,21514,null,1948,null,5153,null,980,null,6529,null,1074,null,0400000US72,Puerto Rico,72
