C05003I_001E,C05003I_001EA,C05003I_001M,C05003I_001MA,C05003I_002E,C05003I_002EA,C05003I_002M,C05003I_002MA,C05003I_003E,C05003I_003EA,C05003I_003M,C05003I_003MA,C05003I_004E,C05003I_004EA,C05003I_004M,C05003I_004MA,C05003I_005E,C05003I_005EA,C05003I_005M,C05003I_005MA,C05003I_006E,C05003I_006EA,C05003I_006M,C05003I_006MA,C05003I_007E,C05003I_007EA,C05003I_007M,C05003I_007MA,C05003I_008E,C05003I_008EA,C05003I_008M,C05003I_008MA,C05003I_009E,C05003I_009EA,C05003I_009M,C05003I_009MA,C05003I_010E,C05003I_010EA,C05003I_010M,C05003I_010MA,C05003I_011E,C05003I_011EA,C05003I_011M,C05003I_011MA,C05003I_012E,C05003I_012EA,C05003I_012M,C05003I_012MA,C05003I_013E,C05003I_013EA,C05003I_013M,C05003I_013MA,C05003I_014E,C05003I_014EA,C05003I_014M,C05003I_014MA,C05003I_015E,C05003I_015EA,C05003I_015M,C05003I_015MA,GEO_ID,NAME,state
1969773,null,1523,null,1037092,null,1958,null,360992,null,1501,null,335154,null,2966,null,25838,null,2768,null,676100,null,1459,null,259409,null,9665,null,416691,null,9452,null,932681,null,1977,null,342633,null,1556,null,316166,null,3387,null,26467,null,2858,null,590048,null,1480,null,259269,null,6525,null,330779,null,6477,null,0400000US17,Illinois,17
348806,null,1594,null,186566,null,2314,null,68587,null,1471,null,61125,null,2282,null,7462,null,1885,null,117979,null,1887,null,50308,null,2914,null,67671,null,3075,null,162240,null,2236,null,66786,null,1416,null,58704,null,1735,null,8082,null,1402,null,95454,null,1532,null,47722,null,2627,null,47732,null,2457,null,0400000US18,Indiana,18
130683,null,1482,null,70836,null,2177,null,28083,null,1567,null,25301,null,1691,null,2782,null,978,null,42753,null,1685,null,17459,null,1819,null,25294,null,1723,null,59847,null,1892,null,24530,null,1464,null,22169,null,1492,null,2361,null,723,null,35317,null,1572,null,17700,null,1919,null,17617,null,1935,null,0400000US19,Iowa,19
262097,null,847,null,139664,null,1989,null,52209,null,1633,null,47129,null,1828,null,5080,null,1205,null,87455,null,1208,null,39773,null,2688,null,47682,null,2490,null,122433,null,1946,null,49515,null,1611,null,44343,null,1907,null,5172,null,1041,null,72918,null,1138,null,35770,null,2417,null,37148,null,2531,null,0400000US20,Kansas,20
113033,null,2728,null,61385,null,2586,null,23159,null,1862,null,20364,null,1837,null,2795,null,1168,null,38226,null,2052,null,10804,null,1742,null,27422,null,2526,null,51648,null,2337,null,23477,null,1861,null,20356,null,1992,null,3121,null,1076,null,28171,null,1478,null,14017,null,1938,null,14154,null,1549,null,0400000US21,Kentucky,21
161892,null,1757,null,87632,null,2291,null,26615,null,1741,null,24202,null,1754,null,2413,null,698,null,61017,null,1697,null,28719,null,2657,null,32298,null,2253,null,74260,null,2003,null,22767,null,1479,null,19388,null,1463,null,3379,null,863,null,51493,null,1363,null,23238,null,1934,null,28255,null,1965,null,0400000US22,Louisiana,22
17463,null,336,null,8535,null,767,null,2885,null,679,null,2876,null,674,null,9,null,31,null,5650,null,756,null,4529,null,649,null,1121,null,510,null,8928,null,805,null,3270,null,598,null,2740,null,431,null,530,null,481,null,5658,null,751,null,3881,null,843,null,1777,null,591,null,0400000US23,Maine,23
412453,null,1430,null,219771,null,2327,null,73471,null,1928,null,64679,null,2371,null,8792,null,1659,null,146300,null,1423,null,36813,null,3188,null,109487,null,3192,null,192682,null,2411,null,67264,null,1915,null,58293,null,2185,null,8971,null,1587,null,125418,null,1268,null,35984,null,2619,null,89434,null,2502,null,0400000US24,Maryland,24
582234,null,699,null,293879,null,1219,null,99511,null,771,null,91408,null,2085,null,8103,null,1963,null,194368,null,944,null,102338,null,4388,null,92030,null,4355,null,288355,null,1038,null,94881,null,770,null,88026,null,1591,null,6855,null,1396,null,193474,null,681,null,107859,null,4041,null,85615,null,4065,null,0400000US25,Massachusetts,25
422831,null,1184,null,219989,null,2637,null,79195,null,2025,null,72682,null,2125,null,6513,null,1212,null,140794,null,1997,null,84099,null,4075,null,56695,null,4144,null,202842,null,2708,null,76753,null,1870,null,71462,null,1931,null,5291,null,1125,null,126089,null,1604,null,86569,null,3570,null,39520,null,3217,null,0400000US26,Michigan,26
223923,null,909,null,120094,null,1581,null,47532,null,1417,null,40892,null,2010,null,6640,null,1387,null,72562,null,1339,null,24587,null,1915,null,47975,null,2145,null,103829,null,1508,null,43925,null,1251,null,38439,null,1551,null,5486,null,1084,null,59904,null,1294,null,26624,null,1969,null,33280,null,1833,null,0400000US27,Minnesota,27
67185,null,3110,null,39088,null,3325,null,13229,null,1593,null,11622,null,1568,null,1607,null,726,null,25859,null,2788,null,8591,null,1421,null,17268,null,2651,null,28097,null,2780,null,10104,null,1604,null,9223,null,1625,null,881,null,386,null,17993,null,1819,null,8912,null,1795,null,9081,null,1399,null,0400000US28,Mississippi,28
201997,null,1312,null,107485,null,2302,null,40269,null,1896,null,36201,null,2057,null,4068,null,1078,null,67216,null,1714,null,35558,null,2778,null,31658,null,2387,null,94512,null,2228,null,38271,null,1642,null,35267,null,1890,null,3004,null,906,null,56241,null,1395,null,32794,null,2074,null,23447,null,1924,null,0400000US29,Missouri,29
27864,null,665,null,14330,null,1437,null,6210,null,1081,null,5938,null,1024,null,272,null,333,null,8120,null,1025,null,6554,null,914,null,1566,null,760,null,13534,null,1315,null,4026,null,827,null,3926,null,826,null,100,null,118,null,9508,null,957,null,7962,null,1046,null,1546,null,556,null,0400000US30,Montana,30
149822,null,298,null,80885,null,1654,null,32179,null,1260,null,29455,null,1587,null,2724,null,887,null,48706,null,1340,null,17545,null,2086,null,31161,null,1863,null,68937,null,1630,null,29614,null,1237,null,26741,null,1488,null,2873,null,1010,null,39323,null,1086,null,16883,null,1916,null,22440,null,1664,null,0400000US31,Nebraska,31
700293,null,0,*****,372764,null,1367,null,138059,null,1594,null,124415,null,2638,null,13644,null,2180,null,234705,null,958,null,86194,null,4886,null,148511,null,5110,null,327529,null,1368,null,127070,null,1260,null,117803,null,1977,null,9267,null,1737,null,200459,null,764,null,80638,null,3579,null,119821,null,3689,null,0400000US32,Nevada,32
36601,null,485,null,20107,null,718,null,7601,null,448,null,7033,null,559,null,568,null,490,null,12506,null,602,null,7746,null,1200,null,4760,null,1182,null,16494,null,712,null,5661,null,446,null,5418,null,445,null,243,null,167,null,10833,null,521,null,6282,null,911,null,4551,null,844,null,0400000US33,New Hampshire,33
1452817,null,0,*****,743866,null,1668,null,226547,null,1258,null,204403,null,2762,null,22144,null,2363,null,517319,null,1019,null,210147,null,8606,null,307172,null,8995,null,708951,null,1668,null,215541,null,1257,null,192836,null,3349,null,22705,null,3204,null,493410,null,1018,null,212702,null,6846,null,280708,null,6663,null,0400000US34,New Jersey,34
915738,null,0,*****,459004,null,1692,null,143298,null,1610,null,135105,null,2367,null,8193,null,1745,null,315706,null,397,null,243692,null,4939,null,72014,null,4914,null,456734,null,1693,null,138900,null,1611,null,132531,null,2378,null,6369,null,1853,null,317834,null,395,null,251650,null,4411,null,66184,null,4428,null,0400000US35,New Mexico,35
3274177,null,901,null,1629684,null,2023,null,490353,null,1878,null,450326,null,4235,null,40027,null,3837,null,1139331,null,1772,null,524861,null,10536,null,614470,null,10881,null,1644493,null,2132,null,470645,null,1688,null,437553,null,3473,null,33092,null,3458,null,1173848,null,1415,null,571861,null,9185,null,601987,null,8959,null,0400000US36,New York,36
715703,null,1211,null,388711,null,4226,null,145901,null,3642,null,125836,null,4582,null,20065,null,3409,null,242810,null,2740,null,53188,null,4436,null,189622,null,4662,null,326992,null,4227,null,145811,null,3918,null,122896,null,4052,null,22915,null,2850,null,181181,null,2091,null,56256,null,3829,null,124925,null,4006,null,0400000US37,North Carolina,37
12636,null,582,null,6329,null,750,null,1971,null,480,null,1912,null,512,null,59,null,121,null,4358,null,590,null,3610,null,583,null,748,null,315,null,6307,null,797,null,1419,null,481,null,1419,null,481,null,0,null,208,null,4888,null,614,null,4297,null,699,null,591,null,410,null,0400000US38,North Dakota,38
322975,null,1840,null,169196,null,2484,null,64211,null,1822,null,59742,null,1937,null,4469,null,1053,null,104985,null,1909,null,67043,null,2826,null,37942,null,2220,null,153779,null,2424,null,58606,null,1968,null,53561,null,2112,null,5045,null,1224,null,95173,null,1604,null,66918,null,2580,null,28255,null,2130,null,0400000US39,Ohio,39
300936,null,945,null,159203,null,2397,null,62796,null,1848,null,57390,null,2335,null,5406,null,1299,null,96407,null,1512,null,38655,null,2875,null,57752,null,2975,null,141733,null,2330,null,58979,null,1808,null,54239,null,2035,null,4740,null,1165,null,82754,null,1784,null,41713,null,3117,null,41041,null,2666,null,0400000US40,Oklahoma,40
428466,null,0,*****,229919,null,2353,null,88854,null,1928,null,80075,null,2663,null,8779,null,1735,null,141065,null,1097,null,50596,null,4399,null,90469,null,4371,null,198547,null,2353,null,84113,null,1930,null,77965,null,2194,null,6148,null,1465,null,114434,null,1096,null,48223,null,3211,null,66211,null,3223,null,0400000US41,Oregon,41
646047,null,862,null,333322,null,2070,null,125405,null,1401,null,117978,null,2139,null,7427,null,1506,null,207917,null,1721,null,143793,null,4432,null,64124,null,4304,null,312725,null,1891,null,115639,null,1479,null,109346,null,1797,null,6293,null,1325,null,197086,null,1318,null,142568,null,3609,null,54518,null,3314,null,0400000US42,Pennsylvania,42
125805,null,542,null,62944,null,824,null,22427,null,601,null,20277,null,858,null,2150,null,853,null,40517,null,686,null,14736,null,2192,null,25781,null,2069,null,62861,null,917,null,22088,null,612,null,20398,null,1041,null,1690,null,801,null,40773,null,767,null,16061,null,1921,null,24712,null,1833,null,0400000US44,Rhode Island,44
203827,null,1518,null,109990,null,2774,null,39462,null,2501,null,33954,null,2477,null,5508,null,1113,null,70528,null,2007,null,20475,null,2455,null,50053,null,2579,null,93837,null,2815,null,39076,null,2290,null,33307,null,2259,null,5769,null,1617,null,54761,null,1515,null,20727,null,2106,null,34034,null,2220,null,0400000US45,South Carolina,45
20107,null,1274,null,10237,null,1050,null,4031,null,729,null,3819,null,738,null,212,null,154,null,6206,null,818,null,4182,null,813,null,2024,null,458,null,9870,null,908,null,3664,null,654,null,3350,null,635,null,314,null,254,null,6206,null,651,null,4379,null,808,null,1827,null,646,null,0400000US46,South Dakota,46
257770,null,1847,null,145028,null,2769,null,58825,null,2322,null,49729,null,2542,null,9096,null,1666,null,86203,null,1661,null,24231,null,2623,null,61972,null,2486,null,112742,null,2541,null,47117,null,2085,null,40935,null,2209,null,6182,null,1696,null,65625,null,1536,null,24878,null,2509,null,40747,null,2396,null,0400000US47,Tennessee,47
9149688,null,113,null,4690748,null,4040,null,1658811,null,3330,null,1542289,null,7491,null,116522,null,6711,null,3031937,null,2457,null,1618261,null,16510,null,1413676,null,16306,null,4458940,null,4027,null,1589136,null,3388,null,1477670,null,6611,null,111466,null,6681,null,2869804,null,2387,null,1649116,null,14901,null,1220688,null,15404,null,0400000US48,Texas,48
343167,null,0,*****,181016,null,1189,null,73363,null,929,null,66479,null,1922,null,6884,null,1688,null,107653,null,736,null,43670,null,2983,null,63983,null,2931,null,162151,null,1190,null,68609,null,932,null,61597,null,1584,null,7012,null,1381,null,93542,null,738,null,45209,null,2818,null,48333,null,2784,null,0400000US49,Utah,49
9017,null,570,null,5164,null,708,null,1674,null,465,null,1674,null,465,null,0,null,211,null,3490,null,606,null,3042,null,607,null,448,null,346,null,3853,null,577,null,1493,null,367,null,1339,null,301,null,154,null,166,null,2360,null,479,null,1882,null,466,null,478,null,334,null,0400000US50,Vermont,50
564239,null,4047,null,299488,null,4076,null,102568,null,2649,null,88789,null,2996,null,13779,null,2264,null,196920,null,3071,null,62600,null,3981,null,134320,null,4977,null,264751,null,3799,null,91745,null,2945,null,82167,null,2920,null,9578,null,2005,null,173006,null,2246,null,65924,null,4072,null,107082,null,3850,null,0400000US51,Virginia,51
687364,null,0,*****,362679,null,2234,null,141711,null,1817,null,131839,null,2526,null,9872,null,1888,null,220968,null,1182,null,99036,null,4068,null,121932,null,4175,null,324685,null,2233,null,135227,null,1786,null,124847,null,2638,null,10380,null,1800,null,189458,null,1216,null,94868,null,4254,null,94590,null,3861,null,0400000US53,Washington,53
21581,null,2046,null,11029,null,1500,null,3868,null,1168,null,3589,null,1146,null,279,null,253,null,7161,null,1486,null,5488,null,1489,null,1673,null,687,null,10552,null,1621,null,3989,null,1160,null,3942,null,1144,null,47,null,97,null,6563,null,1346,null,5305,null,1368,null,1258,null,463,null,0400000US54,West Virginia,54
299035,null,647,null,161442,null,2248,null,60590,null,1659,null,54465,null,1658,null,6125,null,1481,null,100852,null,1278,null,47397,null,3457,null,53455,null,3677,null,137593,null,2162,null,55268,null,1655,null,49776,null,1732,null,5492,null,1430,null,82325,null,1238,null,45220,null,2489,null,37105,null,2374,null,0400000US55,Wisconsin,55
43979,null,0,*****,23561,null,1306,null,8779,null,1392,null,8172,null,1379,null,607,null,400,null,14782,null,1026,null,9995,null,1273,null,4787,null,1179,null,20418,null,1305,null,6511,null,884,null,6019,null,857,null,492,null,290,null,13907,null,989,null,10042,null,1027,null,3865,null,1111,null,0400000US56,Wyoming,56
3916723,null,4331,null,1877503,null,3781,null,486002,null,2625,null,484172,null,2659,null,1830,null,686,null,1391501,null,2596,null,1347366,null,4411,null,44135,null,4076,null,2039220,null,4038,null,465115,null,2567,null,462741,null,2842,null,2374,null,965,null,1574105,null,2741,null,1521538,null,4849,null,52567,null,3946,null,0400000US72,Puerto Rico,72
