C25095_001E,C25095_001EA,C25095_001M,C25095_001MA,C25095_002E,C25095_002EA,C25095_002M,C25095_002MA,C25095_003E,C25095_003EA,C25095_003M,C25095_003MA,C25095_004E,C25095_004EA,C25095_004M,C25095_004MA,C25095_005E,C25095_005EA,C25095_005M,C25095_005MA,C25095_006E,C25095_006EA,C25095_006M,C25095_006MA,C25095_007E,C25095_007EA,C25095_007M,C25095_007MA,C25095_008E,C25095_008EA,C25095_008M,C25095_008MA,C25095_009E,C25095_009EA,C25095_009M,C25095_009MA,C25095_010E,C25095_010EA,C25095_010M,C25095_010MA,C25095_011E,C25095_011EA,C25095_011M,C25095_011MA,C25095_012E,C25095_012EA,C25095_012M,C25095_012MA,C25095_013E,C25095_013EA,C25095_013M,C25095_013MA,C25095_014E,C25095_014EA,C25095_014M,C25095_014MA,C25095_015E,C25095_015EA,C25095_015M,C25095_015MA,C25095_016E,C25095_016EA,C25095_016M,C25095_016MA,C25095_017E,C25095_017EA,C25095_017M,C25095_017MA,C25095_018E,C25095_018EA,C25095_018M,C25095_018MA,C25095_019E,C25095_019EA,C25095_019M,C25095_019MA,C25095_020E,C25095_020EA,C25095_020M,C25095_020MA,C25095_021E,C25095_021EA,C25095_021M,C25095_021MA,C25095_022E,C25095_022EA,C25095_022M,C25095_022MA,C25095_023E,C25095_023EA,C25095_023M,C25095_023MA,C25095_024E,C25095_024EA,C25095_024M,C25095_024MA,C25095_025E,C25095_025EA,C25095_025M,C25095_025MA,C25095_026E,C25095_026EA,C25095_026M,C25095_026MA,C25095_027E,C25095_027EA,C25095_027M,C25095_027MA,C25095_028E,C25095_028EA,C25095_028M,C25095_028MA,C25095_029E,C25095_029EA,C25095_029M,C25095_029MA,GEO_ID,NAME,state
396341,null,5297,null,15898,null,1536,null,999,null,337,null,13349,null,1368,null,1550,null,482,null,34328,null,2284,null,10996,null,1152,null,23332,null,1850,null,0,null,230,null,64848,null,3312,null,34962,null,2307,null,29886,null,1912,null,0,null,230,null,61351,null,3070,null,39228,null,2325,null,22123,null,1939,null,0,null,230,null,91167,null,3391,null,68475,null,3468,null,22692,null,1979,null,0,null,230,null,58457,null,2749,null,52884,null,2752,null,5573,null,1004,null,0,null,230,null,70292,null,3312,null,66931,null,3237,null,3361,null,722,null,0,null,230,null,0400000US23,Maine,23
1436362,null,11234,null,36250,null,3031,null,1188,null,513,null,28016,null,2505,null,7046,null,1484,null,59402,null,3230,null,12561,null,1695,null,46841,null,3183,null,0,null,285,null,118603,null,4541,null,46622,null,3097,null,71981,null,3534,null,0,null,285,null,139277,null,5337,null,67513,null,3939,null,71764,null,4211,null,0,null,285,null,255199,null,6223,null,138662,null,4503,null,116537,null,4731,null,0,null,285,null,222458,null,7405,null,149839,null,5981,null,72619,null,4226,null,0,null,285,null,605173,null,10073,null,534674,null,9588,null,70499,null,4161,null,0,null,285,null,0400000US24,Maryland,24
1589421,null,12326,null,36662,null,2689,null,586,null,288,null,28834,null,2460,null,7242,null,1313,null,78798,null,3970,null,11078,null,1367,null,67720,null,3632,null,0,null,283,null,142336,null,5376,null,49343,null,2816,null,92993,null,4065,null,0,null,283,null,165331,null,6581,null,75722,null,4263,null,89609,null,5155,null,0,null,283,null,278752,null,7290,null,146527,null,5897,null,132225,null,4361,null,0,null,283,null,245907,null,6584,null,165724,null,4984,null,80183,null,3850,null,0,null,283,null,641635,null,9912,null,575386,null,9740,null,66249,null,3427,null,0,null,283,null,0400000US25,Massachusetts,25
2795638,null,15898,null,124338,null,5420,null,5625,null,1000,null,97232,null,4489,null,21481,null,2250,null,237281,null,6305,null,61442,null,2913,null,175839,null,5978,null,0,null,244,null,444487,null,8533,null,228308,null,6663,null,216179,null,6364,null,0,null,244,null,445565,null,8986,null,282757,null,6923,null,162808,null,5488,null,0,null,244,null,594183,null,10348,null,464843,null,8865,null,129340,null,5267,null,0,null,244,null,389957,null,7787,null,346913,null,7196,null,43044,null,2788,null,0,null,244,null,559827,null,7340,null,534552,null,7218,null,25275,null,2075,null,0,null,244,null,0400000US26,Michigan,26
1537420,null,9655,null,42439,null,2550,null,2516,null,567,null,33536,null,2364,null,6387,null,990,null,90563,null,3406,null,29933,null,1964,null,60630,null,3187,null,0,null,213,null,182785,null,5135,null,94460,null,3402,null,88325,null,3796,null,0,null,213,null,207707,null,4810,null,120827,null,3867,null,86880,null,3842,null,0,null,213,null,338773,null,6626,null,240307,null,5760,null,98466,null,3733,null,0,null,213,null,265863,null,5176,null,226820,null,4943,null,39043,null,2650,null,0,null,213,null,409290,null,7131,null,388223,null,7292,null,21067,null,1715,null,0,null,213,null,0400000US27,Minnesota,27
760954,null,9164,null,58382,null,3650,null,9520,null,1434,null,41850,null,3033,null,7012,null,1333,null,98846,null,4681,null,45731,null,3027,null,53115,null,3913,null,0,null,291,null,138048,null,5532,null,92355,null,4165,null,45693,null,3243,null,0,null,291,null,116867,null,5050,null,93956,null,4387,null,22911,null,2454,null,0,null,291,null,147632,null,5585,null,128479,null,5097,null,19153,null,2343,null,0,null,291,null,92946,null,4778,null,88624,null,4818,null,4322,null,1250,null,0,null,291,null,108233,null,4339,null,105802,null,4287,null,2431,null,620,null,0,null,291,null,0400000US28,Mississippi,28
1616365,null,12338,null,67697,null,3961,null,7647,null,1253,null,52082,null,3483,null,7968,null,1262,null,133573,null,4761,null,57656,null,3474,null,75917,null,3224,null,0,null,259,null,251911,null,6382,null,154323,null,4972,null,97588,null,3923,null,0,null,259,null,253831,null,6618,null,181385,null,5011,null,72446,null,3975,null,0,null,259,null,350178,null,8186,null,297175,null,7861,null,53003,null,3146,null,0,null,259,null,239973,null,6371,null,223351,null,6222,null,16622,null,1688,null,0,null,259,null,319202,null,7316,null,310000,null,7189,null,9202,null,1565,null,0,null,259,null,0400000US29,Missouri,29
259779,null,5241,null,12772,null,1860,null,1180,null,470,null,9944,null,1472,null,1648,null,718,null,25304,null,2211,null,11926,null,1448,null,13378,null,1679,null,0,null,240,null,43224,null,2554,null,26801,null,1951,null,16423,null,1706,null,0,null,240,null,42159,null,2268,null,29265,null,2030,null,12894,null,1325,null,0,null,240,null,56389,null,3813,null,47148,null,3517,null,9241,null,1344,null,0,null,240,null,39210,null,2887,null,35183,null,2691,null,4027,null,890,null,0,null,240,null,40721,null,2540,null,39339,null,2539,null,1382,null,481,null,0,null,240,null,0400000US30,Montana,30
478209,null,6374,null,14436,null,1684,null,1641,null,562,null,10877,null,1435,null,1918,null,554,null,36890,null,2766,null,14509,null,1459,null,22381,null,2269,null,0,null,228,null,67686,null,3772,null,41688,null,2844,null,25998,null,2467,null,0,null,228,null,72909,null,3281,null,54887,null,2817,null,18022,null,2152,null,0,null,228,null,113443,null,4141,null,97600,null,3803,null,15843,null,1469,null,0,null,228,null,74708,null,3290,null,70545,null,3285,null,4163,null,768,null,0,null,228,null,98137,null,3546,null,95788,null,3435,null,2349,null,698,null,0,null,228,null,0400000US31,Nebraska,31
572214,null,8475,null,17740,null,2035,null,1013,null,476,null,13211,null,1877,null,3516,null,1055,null,37336,null,3159,null,8587,null,1147,null,28749,null,3031,null,0,null,302,null,68489,null,3995,null,25842,null,2772,null,42647,null,3285,null,0,null,302,null,76064,null,3994,null,31862,null,2730,null,44202,null,3373,null,0,null,302,null,125649,null,5692,null,69076,null,3776,null,56573,null,3876,null,0,null,302,null,92276,null,5320,null,67008,null,4471,null,25268,null,2920,null,0,null,302,null,154660,null,5530,null,135893,null,5230,null,18767,null,1998,null,0,null,302,null,0400000US32,Nevada,32
367316,null,4946,null,9026,null,1337,null,262,null,227,null,7203,null,1066,null,1561,null,706,null,18356,null,1806,null,2753,null,617,null,15603,null,1643,null,0,null,255,null,41111,null,2738,null,14606,null,1857,null,26505,null,2135,null,0,null,255,null,46141,null,2732,null,21467,null,1988,null,24674,null,2184,null,0,null,255,null,73719,null,3078,null,42839,null,2750,null,30880,null,2271,null,0,null,255,null,60600,null,3568,null,44900,null,3017,null,15700,null,1856,null,0,null,255,null,118363,null,3870,null,108123,null,3814,null,10240,null,1472,null,0,null,255,null,0400000US33,New Hampshire,33
2086551,null,13280,null,47690,null,3527,null,256,null,177,null,38820,null,3056,null,8614,null,1510,null,103130,null,4183,null,6682,null,1126,null,96448,null,4065,null,0,null,279,null,180662,null,6146,null,36739,null,2740,null,143923,null,5993,null,0,null,279,null,195867,null,6115,null,71733,null,3945,null,124134,null,5152,null,0,null,279,null,342982,null,8232,null,158440,null,6023,null,184542,null,6743,null,0,null,279,null,321781,null,7943,null,185592,null,6221,null,136189,null,5244,null,0,null,279,null,894439,null,11494,null,743480,null,10739,null,150959,null,5261,null,0,null,279,null,0400000US34,New Jersey,34
514530,null,6487,null,29242,null,3093,null,6886,null,1166,null,18266,null,2372,null,4090,null,984,null,51608,null,3569,null,25430,null,2603,null,26178,null,2610,null,0,null,283,null,85170,null,4201,null,50588,null,3356,null,34582,null,2885,null,0,null,283,null,80498,null,4179,null,56353,null,3503,null,24145,null,2454,null,0,null,283,null,102389,null,5289,null,86118,null,4962,null,16271,null,1736,null,0,null,283,null,67801,null,3755,null,61885,null,3925,null,5916,null,1180,null,0,null,283,null,97822,null,4182,null,94164,null,4291,null,3658,null,951,null,0,null,283,null,0400000US35,New Mexico,35
3955096,null,19708,null,110730,null,5020,null,3458,null,723,null,86398,null,4042,null,20874,null,2114,null,238603,null,6923,null,48339,null,2500,null,190264,null,6323,null,0,null,277,null,444602,null,9664,null,175903,null,5456,null,268699,null,9051,null,0,null,277,null,454411,null,9844,null,249833,null,7439,null,204578,null,7165,null,0,null,277,null,735047,null,13168,null,481077,null,10331,null,253970,null,8995,null,0,null,277,null,589162,null,11374,null,419993,null,8340,null,169169,null,6364,null,0,null,277,null,1382541,null,13605,null,1185022,null,13454,null,197519,null,6593,null,0,null,277,null,0400000US36,New York,36
2449917,null,18145,null,111875,null,4965,null,11689,null,1657,null,83301,null,4596,null,16885,null,2053,null,224552,null,6797,null,97233,null,5035,null,127319,null,4978,null,0,null,287,null,380848,null,8999,null,214365,null,7179,null,166483,null,6854,null,0,null,287,null,374243,null,9889,null,247039,null,7243,null,127204,null,6257,null,0,null,287,null,506932,null,10022,null,421327,null,9082,null,85605,null,5101,null,0,null,287,null,350734,null,9837,null,319346,null,9191,null,31388,null,2870,null,0,null,287,null,500733,null,9470,null,480220,null,9132,null,20513,null,1994,null,0,null,287,null,0400000US37,North Carolina,37
184159,null,3181,null,6236,null,928,null,630,null,208,null,4809,null,796,null,797,null,433,null,12781,null,1235,null,6839,null,718,null,5942,null,1037,null,0,null,208,null,26754,null,1788,null,17832,null,1600,null,8922,null,1389,null,0,null,208,null,25892,null,1995,null,20693,null,1701,null,5199,null,846,null,0,null,208,null,41587,null,2664,null,37650,null,2455,null,3937,null,827,null,0,null,208,null,32030,null,2287,null,30751,null,2244,null,1279,null,401,null,0,null,208,null,38879,null,2140,null,38272,null,2165,null,607,null,251,null,0,null,208,null,0400000US38,North Dakota,38
3080013,null,18866,null,108495,null,5043,null,6637,null,1206,null,84990,null,4443,null,16868,null,2039,null,242849,null,6244,null,84823,null,3924,null,158026,null,4806,null,0,null,267,null,471012,null,9754,null,254494,null,6825,null,216518,null,6492,null,0,null,267,null,484807,null,12665,null,323715,null,9366,null,161092,null,6591,null,0,null,267,null,678909,null,11688,null,559261,null,10183,null,119648,null,5627,null,0,null,267,null,455900,null,9129,null,421097,null,8468,null,34803,null,2769,null,0,null,267,null,638041,null,8841,null,617552,null,8821,null,20489,null,1635,null,0,null,267,null,0400000US39,Ohio,39
960901,null,9207,null,47932,null,2893,null,7808,null,1065,null,33095,null,2449,null,7029,null,1195,null,93417,null,3946,null,49825,null,2795,null,43592,null,2944,null,0,null,251,null,160817,null,5418,null,107203,null,4260,null,53614,null,3520,null,0,null,251,null,149868,null,4994,null,120105,null,4308,null,29763,null,2423,null,0,null,251,null,205907,null,5193,null,186559,null,4835,null,19348,null,2091,null,0,null,251,null,133507,null,5243,null,128678,null,5060,null,4829,null,1043,null,0,null,251,null,169453,null,5756,null,166789,null,5742,null,2664,null,682,null,0,null,251,null,0400000US40,Oklahoma,40
936919,null,9031,null,31472,null,2948,null,2209,null,624,null,24393,null,2636,null,4870,null,1124,null,70564,null,3801,null,24373,null,2128,null,46191,null,3447,null,0,null,275,null,125752,null,5681,null,61444,null,3500,null,64308,null,4471,null,0,null,275,null,128838,null,4872,null,69967,null,3897,null,58871,null,2990,null,0,null,275,null,208894,null,6094,null,135932,null,5015,null,72962,null,3939,null,0,null,275,null,149788,null,5313,null,118002,null,4710,null,31786,null,2436,null,0,null,275,null,221611,null,5659,null,204685,null,5643,null,16926,null,1957,null,0,null,275,null,0400000US41,Oregon,41
3467285,null,17499,null,119303,null,4528,null,7215,null,1108,null,95061,null,4233,null,17027,null,2122,null,275858,null,6162,null,89336,null,4064,null,186522,null,4834,null,0,null,246,null,498215,null,8869,null,275699,null,6778,null,222516,null,6690,null,0,null,246,null,492150,null,8847,null,335707,null,6606,null,156443,null,5416,null,0,null,246,null,727523,null,11195,null,575170,null,9811,null,152353,null,5334,null,0,null,246,null,525393,null,8791,null,457339,null,8226,null,68054,null,3867,null,0,null,246,null,828843,null,11782,null,783156,null,11618,null,45687,null,2696,null,0,null,246,null,0400000US42,Pennsylvania,42
257680,null,4568,null,6005,null,1125,null,56,null,92,null,5196,null,1014,null,753,null,407,null,15138,null,1767,null,1509,null,499,null,13629,null,1744,null,0,null,287,null,29555,null,2941,null,9361,null,1425,null,20194,null,2639,null,0,null,287,null,31614,null,2452,null,13790,null,1893,null,17824,null,1971,null,0,null,287,null,49308,null,3106,null,25750,null,1799,null,23558,null,2278,null,0,null,287,null,44230,null,2953,null,33193,null,2710,null,11037,null,1553,null,0,null,287,null,81830,null,3297,null,74781,null,3084,null,7049,null,1071,null,0,null,287,null,0400000US44,Rhode Island,44
1213577,null,11626,null,70706,null,4540,null,8851,null,1663,null,50143,null,3807,null,11712,null,1978,null,129538,null,5482,null,62207,null,3545,null,67331,null,4453,null,0,null,289,null,196833,null,6914,null,119787,null,5060,null,77046,null,3804,null,0,null,289,null,183672,null,6943,null,132512,null,5555,null,51160,null,3481,null,0,null,289,null,252974,null,7398,null,217408,null,6828,null,35566,null,2952,null,0,null,289,null,162295,null,5618,null,148010,null,5844,null,14285,null,1631,null,0,null,289,null,217559,null,6778,null,207372,null,6892,null,10187,null,1228,null,0,null,289,null,0400000US45,South Carolina,45
215033,null,3921,null,7577,null,1136,null,1027,null,460,null,5354,null,976,null,1196,null,465,null,16141,null,1575,null,7921,null,1023,null,8220,null,1244,null,0,null,223,null,31256,null,2196,null,20900,null,1613,null,10356,null,1339,null,0,null,223,null,37554,null,2536,null,29097,null,2033,null,8457,null,1554,null,0,null,223,null,52932,null,2639,null,46191,null,2551,null,6741,null,1139,null,0,null,223,null,33688,null,2145,null,31612,null,2064,null,2076,null,489,null,0,null,223,null,35885,null,2189,null,34919,null,2136,null,966,null,479,null,0,null,223,null,0400000US46,South Dakota,46
