B19301G_001E,B19301G_001EA,B19301G_001M,B19301G_001MA,GEO_ID,NAME,state
12773,null,1446,null,0400000US01,Alabama,01
14248,null,1529,null,0400000US02,Alaska,02
12065,null,1118,null,0400000US04,Arizona,04
11283,null,1076,null,0400000US05,Arkansas,05
16596,null,484,null,0400000US06,California,06
14870,null,1304,null,0400000US08,Colorado,08
12712,null,1442,null,0400000US09,Connecticut,09
13240,null,3069,null,0400000US10,Delaware,10
24456,null,4523,null,0400000US11,District of Columbia,11
14188,null,686,null,0400000US12,Florida,12
14681,null,1368,null,0400000US13,Georgia,13
19102,null,882,null,0400000US15,Hawaii,15
10396,null,1621,null,0400000US16,Idaho,16
12971,null,925,null,0400000US17,Illinois,17
10627,null,1079,null,0400000US18,Indiana,18
9154,null,1482,null,0400000US19,Iowa,19
11539,null,1227,null,0400000US20,Kansas,20
8147,null,1033,null,0400000US21,Kentucky,21
11889,null,1548,null,0400000US22,Louisiana,22
11910,null,1459,null,0400000US23,Maine,23
18637,null,1548,null,0400000US24,Maryland,24
14837,null,1126,null,0400000US25,Massachusetts,25
11446,null,848,null,0400000US26,Michigan,26
11151,null,980,null,0400000US27,Minnesota,27
11320,null,1716,null,0400000US28,Mississippi,28
11954,null,1389,null,0400000US29,Missouri,29
11651,null,2356,null,0400000US30,Montana,30
11158,null,1499,null,0400000US31,Nebraska,31
14540,null,1193,null,0400000US32,Nevada,32
14554,null,2955,null,0400000US33,New Hampshire,33
17483,null,1466,null,0400000US34,New Jersey,34
14925,null,3065,null,0400000US35,New Mexico,35
16713,null,1026,null,0400000US36,New York,36
11736,null,1489,null,0400000US37,North Carolina,37
11557,null,2979,null,0400000US38,North Dakota,38
10771,null,1022,null,0400000US39,Ohio,39
13853,null,694,null,0400000US40,Oklahoma,40
13667,null,1039,null,0400000US41,Oregon,41
12305,null,922,null,0400000US42,Pennsylvania,42
13798,null,3035,null,0400000US44,Rhode Island,44
8702,null,1342,null,0400000US45,South Carolina,45
10722,null,1907,null,0400000US46,South Dakota,46
11861,null,1152,null,0400000US47,Tennessee,47
14618,null,610,null,0400000US48,Texas,48
10520,null,1424,null,0400000US49,Utah,49
15218,null,3865,null,0400000US50,Vermont,50
17270,null,1491,null,0400000US51,Virginia,51
14309,null,858,null,0400000US53,Washington,53
10345,null,1054,null,0400000US54,West Virginia,54
10305,null,1031,null,0400000US55,Wisconsin,55
15753,null,4501,null,0400000US56,Wyoming,56
8434,null,463,null,0400000US72,Puerto Rico,72
