B24092_001E,B24092_001EA,B24092_001M,B24092_001MA,B24092_002E,B24092_002EA,B24092_002M,B24092_002MA,B24092_003E,B24092_003EA,B24092_003M,B24092_003MA,B24092_004E,B24092_004EA,B24092_004M,B24092_004MA,B24092_005E,B24092_005EA,B24092_005M,B24092_005MA,B24092_006E,B24092_006EA,B24092_006M,B24092_006MA,B24092_007E,B24092_007EA,B24092_007M,B24092_007MA,B24092_008E,B24092_008EA,B24092_008M,B24092_008MA,B24092_009E,B24092_009EA,B24092_009M,B24092_009MA,B24092_010E,B24092_010EA,B24092_010M,B24092_010MA,B24092_011E,B24092_011EA,B24092_011M,B24092_011MA,B24092_012E,B24092_012EA,B24092_012M,B24092_012MA,B24092_013E,B24092_013EA,B24092_013M,B24092_013MA,B24092_014E,B24092_014EA,B24092_014M,B24092_014MA,B24092_015E,B24092_015EA,B24092_015M,B24092_015MA,B24092_016E,B24092_016EA,B24092_016M,B24092_016MA,B24092_017E,B24092_017EA,B24092_017M,B24092_017MA,B24092_018E,B24092_018EA,B24092_018M,B24092_018MA,GEO_ID,NAME,state
43255,null,575,null,43036,null,743,null,42121,null,552,null,57564,null,4892,null,45919,null,2997,null,41428,null,995,null,44114,null,2063,null,59190,null,1810,null,32587,null,1862,null,33756,null,459,null,31889,null,472,null,31741,null,465,null,36991,null,2794,null,36509,null,951,null,38893,null,762,null,35523,null,1800,null,50364,null,1638,null,21928,null,1848,null,0400000US13,Georgia,13
45589,null,2300,null,40778,null,1529,null,40014,null,1435,null,56679,null,7768,null,48715,null,2700,null,51481,null,1692,null,49076,null,1767,null,64182,null,4131,null,39763,null,2396,null,35762,null,1001,null,32492,null,984,null,32419,null,917,null,36136,null,6833,null,39514,null,2466,null,45917,null,6351,null,43556,null,2207,null,41772,null,4009,null,24399,null,5265,null,0400000US15,Hawaii,15
40765,null,785,null,39469,null,809,null,39135,null,819,null,49205,null,8011,null,39021,null,5749,null,39694,null,2728,null,46047,null,3317,null,59501,null,3321,null,36124,null,4502,null,29071,null,738,null,26683,null,854,null,26411,null,853,null,34594,null,9036,null,32269,null,2647,null,33791,null,3183,null,38267,null,2137,null,52287,null,6188,null,21179,null,2957,null,0400000US16,Idaho,16
49485,null,323,null,48656,null,387,null,48003,null,414,null,63883,null,4469,null,49045,null,956,null,59510,null,1175,null,57159,null,1755,null,57848,null,1734,null,37612,null,1645,null,37884,null,286,null,35523,null,481,null,35403,null,502,null,40091,null,3954,null,40404,null,818,null,45356,null,1445,null,45050,null,1606,null,51639,null,1553,null,23091,null,1870,null,0400000US17,Illinois,17
43801,null,487,null,43806,null,594,null,43238,null,602,null,52753,null,5027,null,48127,null,1629,null,42401,null,1191,null,42356,null,1509,null,54973,null,3671,null,35716,null,3008,null,31809,null,300,null,30396,null,350,null,30304,null,350,null,36176,null,2550,null,35429,null,1267,null,36578,null,1441,null,36178,null,1740,null,48465,null,1778,null,19810,null,2257,null,0400000US18,Indiana,18
42705,null,631,null,41874,null,555,null,41453,null,573,null,52049,null,4040,null,42293,null,2250,null,46116,null,2134,null,52131,null,1922,null,54940,null,3201,null,36377,null,2649,null,31486,null,419,null,29675,null,438,null,29698,null,440,null,27594,null,4786,null,32369,null,1369,null,37739,null,1346,null,43440,null,1384,null,46293,null,2951,null,18810,null,1965,null,0400000US19,Iowa,19
42740,null,816,null,43677,null,1014,null,43084,null,1036,null,51223,null,1975,null,42949,null,3463,null,40371,null,2208,null,44169,null,1958,null,58008,null,3657,null,31273,null,2451,null,32384,null,568,null,30630,null,660,null,30551,null,662,null,36029,null,7335,null,35760,null,1824,null,38108,null,700,null,36182,null,1506,null,45957,null,3691,null,18102,null,1777,null,0400000US20,Kansas,20
41119,null,542,null,41463,null,659,null,40857,null,675,null,53601,null,5882,null,40765,null,2653,null,37660,null,1756,null,44194,null,2702,null,54864,null,2747,null,29448,null,2117,null,30607,null,487,null,28510,null,536,null,28420,null,538,null,32348,null,7596,null,33666,null,1616,null,34498,null,1702,null,37623,null,1243,null,46170,null,1342,null,18788,null,1629,null,0400000US21,Kentucky,21
44438,null,719,null,45196,null,1157,null,44332,null,845,null,58277,null,4214,null,41573,null,4149,null,38312,null,1331,null,47667,null,1855,null,54220,null,2350,null,37185,null,2329,null,29437,null,408,null,27349,null,608,null,27094,null,639,null,35941,null,5018,null,32166,null,1781,null,36277,null,1978,null,37350,null,1448,null,46500,null,4357,null,21848,null,3804,null,0400000US22,Louisiana,22
42205,null,865,null,41745,null,952,null,41210,null,954,null,50640,null,3032,null,44404,null,1724,null,43507,null,3341,null,47005,null,2750,null,54896,null,2751,null,31009,null,1972,null,32395,null,689,null,30884,null,839,null,30684,null,906,null,33270,null,6505,null,33379,null,1486,null,38316,null,2471,null,39847,null,2297,null,37467,null,4538,null,22313,null,3553,null,0400000US23,Maine,23
55818,null,943,null,51794,null,629,null,51177,null,657,null,65914,null,6614,null,55045,null,4017,null,54154,null,2318,null,53929,null,2386,null,85115,null,3245,null,47534,null,7401,null,45024,null,751,null,39428,null,489,null,39210,null,503,null,50417,null,4696,null,47936,null,1090,null,49651,null,1382,null,46576,null,1577,null,72287,null,2243,null,26011,null,2172,null,0400000US24,Maryland,24
57120,null,913,null,57635,null,872,null,56432,null,1383,null,73146,null,3408,null,56884,null,2540,null,60359,null,1822,null,58903,null,1672,null,58030,null,1685,null,46539,null,3356,null,45097,null,629,null,43112,null,775,null,42968,null,793,null,50528,null,4973,null,47885,null,1017,null,51867,null,2016,null,50018,null,1951,null,55275,null,4482,null,28411,null,2903,null,0400000US25,Massachusetts,25
48274,null,355,null,47648,null,517,null,47161,null,735,null,53645,null,3551,null,47795,null,1852,null,54157,null,1553,null,56864,null,1774,null,58407,null,1784,null,30576,null,1415,null,34633,null,412,null,31595,null,324,null,31611,null,333,null,30794,null,2755,null,39544,null,836,null,42354,null,1190,null,47448,null,1183,null,52803,null,1815,null,19691,null,1508,null,0400000US26,Michigan,26
48559,null,315,null,48280,null,390,null,47834,null,417,null,57806,null,2878,null,51667,null,1711,null,49728,null,1292,null,55489,null,3572,null,57922,null,1631,null,36638,null,2252,null,38082,null,381,null,36399,null,531,null,36401,null,540,null,36342,null,2524,null,40870,null,903,null,45933,null,1525,null,45763,null,1409,null,48560,null,2276,null,20755,null,1114,null,0400000US27,Minnesota,27
37685,null,758,null,37346,null,1022,null,36453,null,1114,null,57809,null,9826,null,40738,null,2932,null,32418,null,1681,null,38259,null,2402,null,52506,null,4225,null,37195,null,4305,null,28469,null,641,null,26607,null,862,null,26522,null,856,null,28350,null,1806,null,30307,null,1875,null,31034,null,1309,null,32862,null,1027,null,47677,null,3613,null,19055,null,2824,null,0400000US28,Mississippi,28
41807,null,452,null,42193,null,553,null,41808,null,585,null,51284,null,3540,null,43667,null,2460,null,41591,null,1127,null,38413,null,1165,null,54304,null,2637,null,32216,null,2746,null,32060,null,340,null,30916,null,381,null,30877,null,377,null,34457,null,4709,null,36019,null,921,null,36407,null,1296,null,31161,null,918,null,47757,null,1882,null,20053,null,2106,null,0400000US29,Missouri,29
40153,null,1025,null,38150,null,1283,null,38088,null,1364,null,38953,null,4196,null,42349,null,3311,null,43679,null,4029,null,45180,null,4764,null,52816,null,5501,null,38693,null,4687,null,28506,null,746,null,26389,null,915,null,26244,null,882,null,31609,null,6917,null,29247,null,2077,null,33421,null,2603,null,35809,null,4382,null,41978,null,5401,null,18403,null,4549,null,0400000US30,Montana,30
39608,null,621,null,38919,null,676,null,38626,null,622,null,44632,null,6886,null,45666,null,3534,null,43357,null,1579,null,43521,null,2727,null,57809,null,3560,null,30447,null,1979,null,30606,null,563,null,29192,null,525,null,29174,null,563,null,29568,null,3659,null,32645,null,1806,null,36038,null,2567,null,34768,null,2544,null,47454,null,4281,null,18778,null,3486,null,0400000US31,Nebraska,31
43490,null,1087,null,41122,null,937,null,40337,null,955,null,66515,null,6705,null,38837,null,6066,null,57428,null,3154,null,60364,null,3856,null,55609,null,6009,null,38314,null,4824,null,35749,null,802,null,32953,null,655,null,32579,null,622,null,48437,null,2394,null,40587,null,2406,null,47874,null,1999,null,45372,null,3746,null,53234,null,8498,null,21000,null,4120,null,0400000US32,Nevada,32
50897,null,731,null,51052,null,859,null,50663,null,911,null,60170,null,9200,null,49148,null,5630,null,52368,null,2808,null,51500,null,5666,null,59202,null,6617,null,40273,null,2219,null,37540,null,948,null,36355,null,1262,null,36314,null,1257,null,39720,null,23709,null,41093,null,2804,null,39083,null,1782,null,39557,null,1994,null,48871,null,5244,null,24932,null,2362,null,0400000US33,New Hampshire,33
57972,null,543,null,57212,null,1000,null,56000,null,1082,null,70076,null,2954,null,56868,null,3064,null,63802,null,1615,null,66532,null,3056,null,61259,null,2188,null,49139,null,1711,null,44365,null,567,null,42007,null,529,null,41899,null,547,null,48314,null,4521,null,47112,null,1582,null,50549,null,974,null,51398,null,1465,null,57049,null,4097,null,29137,null,3034,null,0400000US34,New Jersey,34
39675,null,984,null,37985,null,1356,null,37199,null,1802,null,50025,null,4610,null,39801,null,6321,null,38103,null,2308,null,40976,null,3276,null,67582,null,2540,null,31560,null,4076,null,30733,null,740,null,27629,null,1089,null,27213,null,934,null,42549,null,4065,null,34924,null,4497,null,33426,null,1611,null,37928,null,1267,null,43792,null,3222,null,19358,null,6364,null,0400000US35,New Mexico,35
49334,null,284,null,47719,null,390,null,46545,null,690,null,60953,null,1683,null,49674,null,860,null,58965,null,948,null,58655,null,824,null,55464,null,1648,null,34834,null,2898,null,40644,null,313,null,38475,null,305,null,38314,null,317,null,49487,null,2617,null,42611,null,877,null,48373,null,778,null,48373,null,1276,null,54273,null,2093,null,22976,null,1294,null,0400000US36,New York,36
41110,null,420,null,40834,null,505,null,40205,null,523,null,53004,null,2250,null,43911,null,1752,null,39744,null,1112,null,42534,null,1875,null,55627,null,3366,null,32742,null,2289,null,32662,null,407,null,30978,null,416,null,30831,null,438,null,38989,null,3697,null,38477,null,1221,null,34873,null,1052,null,37656,null,912,null,47070,null,2290,null,21392,null,1652,null,0400000US37,North Carolina,37
40793,null,779,null,40802,null,1015,null,40054,null,988,null,55244,null,7687,null,39381,null,4768,null,36299,null,2223,null,44364,null,4946,null,54237,null,3932,null,38485,null,2272,null,29697,null,654,null,28097,null,740,null,28184,null,739,null,19918,null,13338,null,32988,null,1715,null,32360,null,2082,null,34237,null,1847,null,39442,null,4897,null,23986,null,2874,null,0400000US38,North Dakota,38
44734,null,436,null,43722,null,531,null,43190,null,516,null,58074,null,3240,null,44126,null,2095,null,49066,null,1047,null,50784,null,1648,null,58492,null,1517,null,33756,null,1846,null,33688,null,304,null,31063,null,314,null,30981,null,321,null,37297,null,2763,null,37641,null,847,null,40042,null,777,null,42885,null,1248,null,50800,null,1138,null,23295,null,1192,null,0400000US39,Ohio,39
39377,null,496,null,39240,null,604,null,38555,null,600,null,57695,null,7122,null,41993,null,2828,null,36255,null,1966,null,41572,null,1184,null,56846,null,2577,null,29657,null,1568,null,29466,null,442,null,27603,null,533,null,27345,null,561,null,40922,null,1937,null,30882,null,1192,null,32024,null,1013,null,34817,null,1188,null,48195,null,3430,null,18617,null,2668,null,0400000US40,Oklahoma,40
44768,null,881,null,43238,null,964,null,42287,null,954,null,54681,null,5964,null,42455,null,3011,null,54090,null,3117,null,53921,null,2340,null,58109,null,2629,null,34495,null,4148,null,34216,null,542,null,31487,null,708,null,31288,null,747,null,38221,null,4350,null,38100,null,1687,null,42173,null,1594,null,39742,null,1704,null,51918,null,2437,null,21428,null,2030,null,0400000US41,Oregon,41
46973,null,481,null,46345,null,532,null,45558,null,524,null,64661,null,4164,null,48069,null,1297,null,50476,null,1015,null,49658,null,1470,null,57530,null,1093,null,35011,null,1795,null,35409,null,382,null,32838,null,337,null,32714,null,344,null,40462,null,3150,null,39065,null,736,null,41312,null,901,null,41334,null,891,null,50610,null,847,null,25404,null,1499,null,0400000US42,Pennsylvania,42
49468,null,1018,null,47743,null,1243,null,46967,null,1704,null,67571,null,10286,null,49795,null,3937,null,58836,null,7441,null,63632,null,8896,null,61700,null,8414,null,42123,null,8376,null,39297,null,1042,null,35723,null,1060,null,35728,null,1102,null,35615,null,20087,null,47246,null,3653,null,57134,null,4852,null,46403,null,5818,null,54869,null,7846,null,28272,null,6334,null,0400000US44,Rhode Island,44
39812,null,533,null,39998,null,720,null,39390,null,597,null,53017,null,7387,null,42934,null,2888,null,37149,null,1392,null,41614,null,1531,null,57347,null,3722,null,29569,null,1585,null,31054,null,384,null,29226,null,499,null,29119,null,505,null,36217,null,3977,null,36325,null,2341,null,35264,null,1922,null,35969,null,1863,null,44197,null,2398,null,26210,null,3246,null,0400000US45,South Carolina,45
37181,null,1239,null,35942,null,1404,null,34856,null,1218,null,49056,null,2269,null,41939,null,2983,null,34947,null,3207,null,36515,null,3779,null,58940,null,3455,null,36850,null,5344,null,28564,null,557,null,27382,null,878,null,27218,null,902,null,40940,null,10704,null,29282,null,1436,null,32815,null,2107,null,33340,null,3295,null,40268,null,6200,null,23765,null,5305,null,0400000US46,South Dakota,46
39598,null,359,null,39015,null,456,null,38540,null,449,null,59320,null,6935,null,44239,null,3025,null,39165,null,1014,null,39726,null,2352,null,59643,null,2943,null,34633,null,2779,null,31329,null,388,null,29543,null,377,null,29502,null,382,null,33894,null,6836,null,35829,null,1134,null,36909,null,946,null,34166,null,1340,null,47380,null,2200,null,24548,null,2216,null,0400000US47,Tennessee,47
40859,null,299,null,40413,null,329,null,39744,null,275,null,61696,null,1975,null,43940,null,2090,null,43198,null,1054,null,41427,null,991,null,56252,null,1902,null,32267,null,1179,null,32665,null,275,null,30748,null,265,null,30580,null,268,null,42909,null,3739,null,36822,null,834,null,39374,null,573,null,37250,null,802,null,49174,null,1115,null,21874,null,1297,null,0400000US48,Texas,48
46065,null,1004,null,44797,null,1021,null,43900,null,978,null,56729,null,4448,null,52880,null,4164,null,43757,null,4253,null,46057,null,3709,null,59148,null,2390,null,38387,null,4731,null,31262,null,490,null,29520,null,588,null,29430,null,588,null,37228,null,8043,null,34165,null,2151,null,36886,null,1615,null,34584,null,2071,null,43687,null,3527,null,22085,null,4936,null,0400000US49,Utah,49
45408,null,1289,null,44193,null,1655,null,42858,null,1644,null,59699,null,7555,null,48828,null,4224,null,49248,null,2071,null,52406,null,2856,null,57906,null,10364,null,31782,null,4401,null,35367,null,1480,null,31946,null,1412,null,31663,null,1464,null,48652,null,15800,null,39172,null,2237,null,41391,null,2357,null,43299,null,4754,null,52298,null,4929,null,20572,null,7365,null,0400000US50,Vermont,50
50561,null,487,null,48625,null,477,null,48112,null,500,null,60179,null,2864,null,57017,null,3360,null,45766,null,1927,null,47843,null,2233,null,84873,null,3920,null,34240,null,4576,null,39319,null,356,null,35201,null,538,null,35056,null,561,null,40104,null,3772,null,44471,null,1582,null,42308,null,724,null,39326,null,1172,null,74023,null,2750,null,25939,null,1604,null,0400000US51,Virginia,51
52187,null,507,null,51326,null,668,null,50753,null,733,null,61592,null,2097,null,49939,null,2079,null,60615,null,1196,null,53490,null,2782,null,59718,null,2379,null,40869,null,3070,null,38702,null,484,null,36007,null,619,null,35789,null,639,null,43798,null,7183,null,40950,null,1349,null,48241,null,977,null,46211,null,1219,null,50854,null,2014,null,28249,null,2192,null,0400000US53,Washington,53
40346,null,786,null,40911,null,1028,null,40240,null,1101,null,67558,null,14571,null,37310,null,2424,null,36002,null,1731,null,35637,null,3227,null,59092,null,4197,null,34793,null,6186,null,28009,null,654,null,25257,null,969,null,25214,null,972,null,28677,null,6476,null,29901,null,1843,null,32419,null,2820,null,32350,null,2094,null,49159,null,2342,null,15963,null,2334,null,0400000US54,West Virginia,54
44927,null,417,null,44146,null,544,null,43714,null,574,null,51026,null,1458,null,46487,null,2122,null,50853,null,798,null,50804,null,1353,null,55608,null,2613,null,30798,null,1521,null,33662,null,387,null,31706,null,376,null,31626,null,379,null,35692,null,3563,null,36005,null,1152,null,41160,null,1048,null,45787,null,2209,null,49473,null,2474,null,19297,null,1546,null,0400000US55,Wisconsin,55
48635,null,1030,null,49056,null,1244,null,48904,null,1291,null,53706,null,8511,null,50300,null,13815,null,47059,null,2875,null,48914,null,3812,null,57215,null,5254,null,39255,null,5641,null,31120,null,1169,null,27507,null,1543,null,27157,null,1495,null,50558,null,18201,null,33107,null,3750,null,37348,null,4754,null,42080,null,5033,null,46653,null,8235,null,20405,null,2477,null,0400000US56,Wyoming,56
19934,null,470,null,18448,null,491,null,18064,null,482,null,30296,null,6631,null,21391,null,2833,null,16808,null,1091,null,25509,null,741,null,41638,null,7638,null,18083,null,1754,null,20557,null,436,null,18380,null,507,null,18338,null,516,null,20789,null,4749,null,19814,null,1327,null,17964,null,942,null,25290,null,830,null,32798,null,7969,null,14389,null,1426,null,0400000US72,Puerto Rico,72
