B10057_001E,B10057_001EA,B10057_001M,B10057_001MA,B10057_002E,B10057_002EA,B10057_002M,B10057_002MA,B10057_003E,B10057_003EA,B10057_003M,B10057_003MA,B10057_004E,B10057_004EA,B10057_004M,B10057_004MA,B10057_005E,B10057_005EA,B10057_005M,B10057_005MA,B10057_006E,B10057_006EA,B10057_006M,B10057_006MA,B10057_007E,B10057_007EA,B10057_007M,B10057_007MA,B10057_008E,B10057_008EA,B10057_008M,B10057_008MA,B10057_009E,B10057_009EA,B10057_009M,B10057_009MA,B10057_010E,B10057_010EA,B10057_010M,B10057_010MA,B10057_011E,B10057_011EA,B10057_011M,B10057_011MA,GEO_ID,NAME,state
247023,null,10723,null,143473,null,9161,null,72806,null,5730,null,53170,null,4997,null,19636,null,2680,null,70667,null,5863,null,103550,null,5394,null,38075,null,3196,null,23936,null,2980,null,14139,null,1819,null,65475,null,4655,null,0400000US13,Georgia,13
51539,null,3229,null,36857,null,3150,null,9139,null,1880,null,4986,null,1408,null,4153,null,1100,null,27718,null,2756,null,14682,null,2146,null,1779,null,566,null,467,null,330,null,1312,null,442,null,12903,null,1948,null,0400000US15,Hawaii,15
25491,null,3135,null,16177,null,2462,null,9410,null,2055,null,6600,null,1764,null,2810,null,880,null,6767,null,1355,null,9314,null,2029,null,2417,null,721,null,1398,null,573,null,1019,null,512,null,6897,null,1709,null,0400000US16,Idaho,16
271322,null,9767,null,161276,null,8634,null,65850,null,5477,null,45697,null,4795,null,20153,null,2538,null,95426,null,6597,null,110046,null,6299,null,35797,null,3471,null,25077,null,2846,null,10720,null,1677,null,74249,null,5255,null,0400000US17,Illinois,17
120983,null,6074,null,78200,null,5131,null,46362,null,3824,null,35772,null,3472,null,10590,null,1390,null,31838,null,3564,null,42783,null,3230,null,19802,null,2579,null,14220,null,2109,null,5582,null,1471,null,22981,null,2354,null,0400000US18,Indiana,18
31442,null,3365,null,21612,null,3154,null,9562,null,1774,null,7269,null,1654,null,2293,null,664,null,12050,null,2221,null,9830,null,1440,null,3873,null,1031,null,2974,null,904,null,899,null,337,null,5957,null,955,null,0400000US19,Iowa,19
43402,null,3578,null,28401,null,3326,null,15757,null,2629,null,10742,null,2012,null,5015,null,1325,null,12644,null,1926,null,15001,null,1745,null,4891,null,1016,null,3444,null,829,null,1447,null,564,null,10110,null,1668,null,0400000US20,Kansas,20
100932,null,6183,null,67281,null,5564,null,44940,null,4504,null,32124,null,3655,null,12816,null,2339,null,22341,null,2890,null,33651,null,3122,null,14823,null,1952,null,9754,null,1593,null,5069,null,1080,null,18828,null,2201,null,0400000US21,Kentucky,21
118930,null,6799,null,72017,null,5726,null,43626,null,4369,null,30039,null,3767,null,13587,null,2382,null,28391,null,3585,null,46913,null,3947,null,21209,null,2949,null,13634,null,2492,null,7575,null,1445,null,25704,null,2845,null,0400000US22,Louisiana,22
14663,null,1804,null,9022,null,1478,null,4057,null,1017,null,2262,null,814,null,1795,null,632,null,4965,null,1218,null,5641,null,1313,null,2142,null,998,null,1632,null,866,null,510,null,278,null,3499,null,1011,null,0400000US23,Maine,23
131641,null,6917,null,76687,null,5740,null,30507,null,3206,null,20836,null,2902,null,9671,null,1592,null,46180,null,4457,null,54954,null,3999,null,16610,null,2581,null,11860,null,2224,null,4750,null,1066,null,38344,null,3351,null,0400000US24,Maryland,24
117119,null,7043,null,70096,null,5642,null,23445,null,3227,null,15356,null,2643,null,8089,null,1839,null,46651,null,3959,null,47023,null,3768,null,10233,null,1887,null,6609,null,1533,null,3624,null,1068,null,36790,null,3283,null,0400000US25,Massachusetts,25
173435,null,7195,null,102821,null,6252,null,46075,null,3967,null,29748,null,3025,null,16327,null,2231,null,56746,null,4850,null,70614,null,4861,null,23637,null,2411,null,16282,null,2024,null,7355,null,1342,null,46977,null,3849,null,0400000US26,Michigan,26
56205,null,4003,null,37245,null,3415,null,16364,null,2145,null,11569,null,1902,null,4795,null,1133,null,20881,null,2532,null,18960,null,2179,null,6035,null,983,null,4532,null,824,null,1503,null,529,null,12925,null,1899,null,0400000US27,Minnesota,27
84905,null,6448,null,51990,null,5119,null,32189,null,3799,null,23027,null,3223,null,9162,null,1715,null,19801,null,3180,null,32915,null,3194,null,17177,null,2039,null,10861,null,1685,null,6316,null,1358,null,15738,null,2611,null,0400000US28,Mississippi,28
105682,null,6843,null,64882,null,5596,null,35795,null,3965,null,23524,null,3189,null,12271,null,2191,null,29087,null,3011,null,40800,null,3279,null,14306,null,1674,null,9300,null,1507,null,5006,null,1072,null,26494,null,2876,null,0400000US29,Missouri,29
14547,null,2261,null,8789,null,1806,null,4922,null,1317,null,3036,null,1003,null,1886,null,732,null,3867,null,1177,null,5758,null,1548,null,2176,null,959,null,1342,null,748,null,834,null,396,null,3582,null,1089,null,0400000US30,Montana,30
24470,null,2914,null,17481,null,2586,null,7742,null,1560,null,5584,null,1456,null,2158,null,654,null,9739,null,2119,null,6989,null,1106,null,2848,null,661,null,1875,null,585,null,973,null,351,null,4141,null,872,null,0400000US31,Nebraska,31
67145,null,5881,null,41812,null,5528,null,19886,null,3694,null,12815,null,2714,null,7071,null,1945,null,21926,null,3040,null,25333,null,3013,null,6575,null,1285,null,3943,null,971,null,2632,null,862,null,18758,null,2526,null,0400000US32,Nevada,32
19253,null,2766,null,10820,null,2111,null,4105,null,1126,null,3076,null,991,null,1029,null,453,null,6715,null,1582,null,8433,null,1721,null,2152,null,793,null,1363,null,651,null,789,null,482,null,6281,null,1424,null,0400000US33,New Hampshire,33
184177,null,8573,null,109187,null,6904,null,31312,null,3934,null,19826,null,2766,null,11486,null,2041,null,77875,null,5668,null,74990,null,5431,null,18826,null,2874,null,10639,null,2074,null,8187,null,1629,null,56164,null,4115,null,0400000US34,New Jersey,34
52614,null,4342,null,35708,null,3848,null,21565,null,3446,null,15531,null,2870,null,6034,null,1364,null,14143,null,2624,null,16906,null,2374,null,5853,null,1353,null,4219,null,1123,null,1634,null,599,null,11053,null,1986,null,0400000US35,New Mexico,35
426978,null,10282,null,259751,null,7415,null,94182,null,5677,null,58667,null,4682,null,35515,null,3678,null,165569,null,6528,null,167227,null,6443,null,46975,null,3655,null,28185,null,2781,null,18790,null,2399,null,120252,null,5870,null,0400000US36,New York,36
186007,null,9532,null,120347,null,8456,null,71930,null,6281,null,51566,null,5355,null,20364,null,2700,null,48417,null,4484,null,65660,null,4563,null,26563,null,2895,null,17932,null,2299,null,8631,null,1441,null,39097,null,3340,null,0400000US37,North Carolina,37
4870,null,1098,null,3116,null,967,null,1993,null,786,null,1290,null,592,null,703,null,392,null,1123,null,469,null,1754,null,590,null,670,null,312,null,461,null,255,null,209,null,162,null,1084,null,515,null,0400000US38,North Dakota,38
202280,null,7587,null,122416,null,6923,null,64971,null,4728,null,44980,null,3880,null,19991,null,2442,null,57445,null,4659,null,79864,null,4535,null,28187,null,2578,null,20542,null,2263,null,7645,null,1164,null,51677,null,3930,null,0400000US39,Ohio,39
77398,null,4170,null,48312,null,3550,null,28791,null,2648,null,19369,null,2145,null,9422,null,1481,null,19521,null,2402,null,29086,null,2347,null,11576,null,1330,null,7678,null,1243,null,3898,null,821,null,17510,null,2126,null,0400000US40,Oklahoma,40
66143,null,5360,null,45177,null,4763,null,18648,null,2347,null,11879,null,2104,null,6769,null,1517,null,26529,null,4101,null,20966,null,2746,null,6562,null,1512,null,4625,null,1348,null,1937,null,715,null,14404,null,2188,null,0400000US41,Oregon,41
216616,null,9519,null,131668,null,7651,null,60859,null,5380,null,42478,null,4433,null,18381,null,2196,null,70809,null,5172,null,84948,null,5181,null,24444,null,3178,null,14684,null,2355,null,9760,null,1645,null,60504,null,4470,null,0400000US42,Pennsylvania,42
18834,null,2559,null,12023,null,2327,null,3875,null,1374,null,2812,null,1180,null,1063,null,518,null,8148,null,1767,null,6811,null,1557,null,1981,null,755,null,1216,null,544,null,765,null,488,null,4830,null,1255,null,0400000US44,Rhode Island,44
107701,null,5523,null,63641,null,4791,null,33379,null,2897,null,24262,null,2624,null,9117,null,1646,null,30262,null,3737,null,44060,null,3557,null,19083,null,2324,null,11037,null,1784,null,8046,null,1538,null,24977,null,2785,null,0400000US45,South Carolina,45
13359,null,1812,null,8058,null,1539,null,4667,null,1204,null,3137,null,975,null,1530,null,575,null,3391,null,1061,null,5301,null,1104,null,2639,null,723,null,1861,null,636,null,778,null,333,null,2662,null,943,null,0400000US46,South Dakota,46
150550,null,7716,null,95111,null,7259,null,53607,null,5075,null,38431,null,4332,null,15176,null,2082,null,41504,null,4501,null,55439,null,4278,null,23631,null,3088,null,15551,null,2413,null,8080,null,1418,null,31808,null,2769,null,0400000US47,Tennessee,47
699230,null,16721,null,467555,null,14487,null,233624,null,9713,null,169285,null,7960,null,64339,null,4441,null,233931,null,10496,null,231675,null,8725,null,80759,null,5478,null,54932,null,4824,null,25827,null,2294,null,150916,null,7639,null,0400000US48,Texas,48
56956,null,4557,null,39863,null,3681,null,15829,null,1979,null,10588,null,1730,null,5241,null,1219,null,24034,null,2966,null,17093,null,2509,null,3720,null,1088,null,2384,null,895,null,1336,null,564,null,13373,null,2129,null,0400000US49,Utah,49
6885,null,1549,null,4805,null,1403,null,2179,null,868,null,1685,null,772,null,494,null,297,null,2626,null,960,null,2080,null,597,null,227,null,184,null,147,null,155,null,80,null,99,null,1853,null,561,null,0400000US50,Vermont,50
151219,null,7660,null,96917,null,6569,null,44435,null,4757,null,28962,null,4136,null,15473,null,2294,null,52482,null,4487,null,54302,null,4048,null,17718,null,2065,null,11700,null,1617,null,6018,null,1243,null,36584,null,3206,null,0400000US51,Virginia,51
115178,null,6168,null,75211,null,5201,null,31275,null,2977,null,19613,null,2135,null,11662,null,2008,null,43936,null,4137,null,39967,null,3287,null,12830,null,1632,null,8097,null,1252,null,4733,null,1242,null,27137,null,2933,null,0400000US53,Washington,53
38470,null,3161,null,25615,null,2746,null,16398,null,2262,null,10598,null,1709,null,5800,null,1432,null,9217,null,1583,null,12855,null,2074,null,5375,null,1104,null,3150,null,991,null,2225,null,623,null,7480,null,1468,null,0400000US54,West Virginia,54
67892,null,4252,null,43101,null,4113,null,19144,null,2306,null,13782,null,1904,null,5362,null,1104,null,23957,null,2932,null,24791,null,2170,null,8760,null,1645,null,6266,null,1386,null,2494,null,792,null,16031,null,1711,null,0400000US55,Wisconsin,55
9209,null,1779,null,6599,null,1625,null,2906,null,1047,null,2480,null,954,null,426,null,268,null,3693,null,1374,null,2610,null,886,null,1382,null,742,null,460,null,263,null,922,null,695,null,1228,null,597,null,0400000US56,Wyoming,56
122470,null,6153,null,74946,null,5527,null,36763,null,3419,null,20955,null,2554,null,15808,null,2118,null,38183,null,4275,null,47524,null,3073,null,18586,null,2048,null,10134,null,1545,null,8452,null,1320,null,28938,null,2163,null,0400000US72,Puerto Rico,72
