B13001_001E,B13001_001EA,B13001_001M,B13001_001MA,B13001_002E,B13001_002EA,B13001_002M,B13001_002MA,B13001_003E,B13001_003EA,B13001_003M,B13001_003MA,B13001_004E,B13001_004EA,B13001_004M,B13001_004MA,B13001_005E,B13001_005EA,B13001_005M,B13001_005MA,B13001_006E,B13001_006EA,B13001_006M,B13001_006MA,B13001_007E,B13001_007EA,B13001_007M,B13001_007MA,B13001_008E,B13001_008EA,B13001_008M,B13001_008MA,B13001_009E,B13001_009EA,B13001_009M,B13001_009MA,GEO_ID,NAME,state
2548209,null,9148,null,1181335,null,14457,null,9426,null,2112,null,412362,null,9961,null,759547,null,9488,null,1366874,null,17912,null,358105,null,10005,null,597089,null,10958,null,411680,null,9414,null,0400000US13,Georgia,13
302145,null,1915,null,152810,null,4659,null,1800,null,1026,null,53500,null,3424,null,97510,null,3289,null,149335,null,4798,null,35846,null,1571,null,73801,null,3412,null,39688,null,2936,null,0400000US15,Hawaii,15
368700,null,2245,null,208736,null,4879,null,2699,null,870,null,89345,null,3277,null,116692,null,3410,null,159964,null,4559,null,56602,null,2443,null,64211,null,3430,null,39151,null,3038,null,0400000US16,Idaho,16
3229058,null,5790,null,1462583,null,13042,null,5561,null,1565,null,482419,null,7984,null,974603,null,9518,null,1766475,null,14029,null,446660,null,4145,null,837722,null,8364,null,482093,null,9780,null,0400000US17,Illinois,17
1578753,null,4479,null,762975,null,10099,null,2918,null,799,null,273539,null,6687,null,486518,null,7042,null,815778,null,10250,null,220565,null,3370,null,367132,null,6904,null,228081,null,6611,null,0400000US18,Indiana,18
715225,null,3744,null,357305,null,6968,null,1957,null,846,null,131197,null,4867,null,224151,null,4243,null,357920,null,6758,null,103798,null,3026,null,163464,null,4805,null,90658,null,3626,null,0400000US19,Iowa,19
679213,null,2979,null,340180,null,6607,null,1240,null,577,null,127863,null,4954,null,211077,null,4553,null,339033,null,6520,null,96606,null,2427,null,158319,null,4574,null,84108,null,3683,null,0400000US20,Kansas,20
1059137,null,5309,null,544240,null,9129,null,3230,null,940,null,203654,null,6063,null,337356,null,5388,null,514897,null,10468,null,139969,null,3696,null,223516,null,6740,null,151412,null,5979,null,0400000US21,Kentucky,21
1134280,null,4226,null,504906,null,9495,null,1965,null,651,null,185143,null,6109,null,317798,null,6754,null,629374,null,8734,null,153617,null,3404,null,296408,null,6148,null,179349,null,6019,null,0400000US22,Louisiana,22
315041,null,1789,null,146208,null,3966,null,221,null,202,null,41722,null,2313,null,104265,null,2966,null,168833,null,3691,null,44759,null,1192,null,72909,null,2429,null,51165,null,2691,null,0400000US23,Maine,23
1462725,null,3637,null,659534,null,9799,null,2483,null,1089,null,203490,null,6165,null,453561,null,6969,null,803191,null,9704,null,199258,null,3446,null,357520,null,6464,null,246413,null,7363,null,0400000US24,Maryland,24
1679501,null,4376,null,726333,null,10581,null,732,null,436,null,198433,null,5903,null,527168,null,7960,null,953168,null,9812,null,229983,null,2552,null,454302,null,5732,null,268883,null,7610,null,0400000US25,Massachusetts,25
2431897,null,4394,null,1103679,null,12085,null,3263,null,901,null,350408,null,8495,null,750008,null,8347,null,1328218,null,12591,null,356501,null,2925,null,581757,null,9123,null,389960,null,8339,null,0400000US26,Michigan,26
1296862,null,3783,null,638364,null,7478,null,1318,null,480,null,213939,null,5179,null,423107,null,5413,null,658498,null,6900,null,179221,null,2353,null,309902,null,5359,null,169375,null,5143,null,0400000US27,Minnesota,27
735381,null,3477,null,327474,null,7260,null,2305,null,983,null,123758,null,4880,null,201411,null,5280,null,407907,null,7832,null,108820,null,4444,null,179435,null,5827,null,119652,null,5474,null,0400000US28,Mississippi,28
1467837,null,4709,null,704684,null,9599,null,3588,null,1111,null,260894,null,7019,null,440202,null,6915,null,763153,null,10574,null,203133,null,3519,null,338181,null,6970,null,221839,null,7406,null,0400000US29,Missouri,29
229330,null,2113,null,106415,null,3719,null,109,null,106,null,36408,null,2643,null,69898,null,2461,null,122915,null,4154,null,35645,null,2568,null,55198,null,2931,null,32072,null,2593,null,0400000US30,Montana,30
433142,null,2566,null,218003,null,6118,null,893,null,477,null,84728,null,4071,null,132382,null,3446,null,215139,null,5732,null,61132,null,2223,null,101392,null,4045,null,52615,null,3374,null,0400000US31,Nebraska,31
638586,null,2722,null,305218,null,7029,null,2314,null,794,null,114727,null,4284,null,188177,null,4954,null,333368,null,7161,null,82683,null,2527,null,148906,null,4763,null,101779,null,5227,null,0400000US32,Nevada,32
328229,null,1747,null,159877,null,4451,null,360,null,307,null,41456,null,3037,null,118061,null,3102,null,168352,null,4292,null,47392,null,1468,null,76458,null,2979,null,44502,null,2896,null,0400000US33,New Hampshire,33
2143137,null,4796,null,1020878,null,10879,null,2560,null,918,null,286907,null,7281,null,731411,null,7238,null,1122259,null,11498,null,279864,null,2702,null,511313,null,7131,null,331082,null,8358,null,0400000US34,New Jersey,34
485145,null,3741,null,218800,null,5867,null,2807,null,1076,null,81891,null,3985,null,134102,null,4615,null,266345,null,6391,null,69215,null,3343,null,120696,null,4640,null,76434,null,4153,null,0400000US35,New Mexico,35
4960634,null,5862,null,2123475,null,17059,null,5642,null,1266,null,634749,null,10165,null,1483084,null,13201,null,2837159,null,17753,null,667683,null,4535,null,1344609,null,11009,null,824867,null,13969,null,0400000US36,New York,36
2352153,null,7194,null,1169439,null,12960,null,9417,null,1839,null,414422,null,9637,null,745600,null,8775,null,1182714,null,14759,null,311667,null,8223,null,518763,null,10221,null,352284,null,9477,null,0400000US37,North Carolina,37
156470,null,1884,null,80551,null,2770,null,410,null,290,null,30952,null,1823,null,49189,null,1929,null,75919,null,2839,null,22445,null,1316,null,38616,null,2095,null,14858,null,1466,null,0400000US38,North Dakota,38
2812532,null,5428,null,1296977,null,11887,null,3722,null,872,null,431234,null,8568,null,862021,null,8550,null,1515555,null,12069,null,393817,null,3574,null,677054,null,8933,null,444684,null,8422,null,0400000US39,Ohio,39
887858,null,3973,null,452000,null,7341,null,4104,null,1020,null,188421,null,4502,null,259475,null,5760,null,435858,null,8130,null,119952,null,3418,null,189992,null,5484,null,125914,null,5642,null,0400000US40,Oklahoma,40
926886,null,3723,null,442485,null,9258,null,1509,null,550,null,159794,null,6087,null,281182,null,5724,null,484401,null,8809,null,122106,null,2463,null,227475,null,5907,null,134820,null,5456,null,0400000US41,Oregon,41
3026741,null,5814,null,1391388,null,11358,null,2943,null,751,null,417345,null,8121,null,971100,null,8612,null,1635353,null,12043,null,437969,null,3498,null,748701,null,7734,null,448683,null,8355,null,0400000US42,Pennsylvania,42
262922,null,1949,null,112015,null,4409,null,556,null,439,null,32944,null,2440,null,78515,null,3092,null,150907,null,4349,null,39150,null,1176,null,66944,null,2510,null,44813,null,2890,null,0400000US44,Rhode Island,44
1123285,null,4408,null,515761,null,8518,null,1996,null,749,null,179233,null,5875,null,334532,null,6019,null,607524,null,8714,null,153488,null,4086,null,272603,null,7385,null,181433,null,6151,null,0400000US45,South Carolina,45
191344,null,2104,null,94599,null,3620,null,714,null,532,null,36354,null,2781,null,57531,null,2154,null,96745,null,3651,null,29460,null,1614,null,43507,null,2654,null,23778,null,1630,null,0400000US46,South Dakota,46
1556920,null,4077,null,768539,null,10615,null,4504,null,1118,null,279997,null,6795,null,484038,null,8041,null,788381,null,10960,null,201941,null,3873,null,349020,null,8146,null,237420,null,7812,null,0400000US47,Tennessee,47
6236697,null,10084,null,3119905,null,22139,null,26659,null,3009,null,1217585,null,15641,null,1875661,null,14176,null,3116792,null,24603,null,846577,null,8570,null,1407130,null,14967,null,863085,null,15107,null,0400000US48,Texas,48
706551,null,2744,null,383449,null,7503,null,2843,null,963,null,184829,null,5950,null,195777,null,4327,null,323102,null,7732,null,105981,null,2066,null,152677,null,6161,null,64444,null,3958,null,0400000US49,Utah,49
151938,null,1394,null,70453,null,2763,null,84,null,148,null,19306,null,1668,null,51063,null,2063,null,81485,null,2897,null,22544,null,834,null,37530,null,1829,null,21411,null,2004,null,0400000US50,Vermont,50
2008285,null,6154,null,994630,null,11025,null,3603,null,1159,null,336801,null,7872,null,654226,null,7717,null,1013655,null,11758,null,272468,null,7990,null,457825,null,9367,null,283362,null,7483,null,0400000US51,Virginia,51
1649648,null,3956,null,814118,null,10423,null,3454,null,985,null,298991,null,6746,null,511673,null,6966,null,835530,null,11167,null,217654,null,3355,null,379671,null,7428,null,238205,null,7292,null,0400000US53,Washington,53
423854,null,2414,null,221126,null,5237,null,1729,null,879,null,80892,null,3626,null,138505,null,3463,null,202728,null,5277,null,54461,null,2353,null,87511,null,3460,null,60756,null,3491,null,0400000US54,West Virginia,54
1381674,null,4264,null,657676,null,8635,null,2102,null,652,null,210225,null,5572,null,445349,null,5559,null,723998,null,8536,null,198187,null,2876,null,334546,null,6014,null,191265,null,4928,null,0400000US55,Wisconsin,55
127734,null,2076,null,71365,null,3010,null,495,null,387,null,29716,null,2042,null,41154,null,2105,null,56369,null,2960,null,16848,null,1503,null,25619,null,2021,null,13902,null,1893,null,0400000US56,Wyoming,56
1007062,null,3420,null,351943,null,7150,null,4055,null,813,null,120855,null,5553,null,227033,null,5135,null,655119,null,7904,null,147858,null,3203,null,292825,null,6144,null,214436,null,5223,null,0400000US72,Puerto Rico,72
