C18106_001E,C18106_001EA,C18106_001M,C18106_001MA,C18106_002E,C18106_002EA,C18106_002M,C18106_002MA,C18106_003E,C18106_003EA,C18106_003M,C18106_003MA,C18106_004E,C18106_004EA,C18106_004M,C18106_004MA,C18106_005E,C18106_005EA,C18106_005M,C18106_005MA,C18106_006E,C18106_006EA,C18106_006M,C18106_006MA,C18106_007E,C18106_007EA,C18106_007M,C18106_007MA,C18106_008E,C18106_008EA,C18106_008M,C18106_008MA,C18106_009E,C18106_009EA,C18106_009M,C18106_009MA,C18106_010E,C18106_010EA,C18106_010M,C18106_010MA,C18106_011E,C18106_011EA,C18106_011M,C18106_011MA,C18106_012E,C18106_012EA,C18106_012M,C18106_012MA,C18106_013E,C18106_013EA,C18106_013M,C18106_013MA,C18106_014E,C18106_014EA,C18106_014M,C18106_014MA,C18106_015E,C18106_015EA,C18106_015M,C18106_015MA,C18106_016E,C18106_016EA,C18106_016M,C18106_016MA,C18106_017E,C18106_017EA,C18106_017M,C18106_017MA,C18106_018E,C18106_018EA,C18106_018M,C18106_018MA,C18106_019E,C18106_019EA,C18106_019M,C18106_019MA,C18106_020E,C18106_020EA,C18106_020M,C18106_020MA,C18106_021E,C18106_021EA,C18106_021M,C18106_021MA,GEO_ID,NAME,state
4072994,null,3215,null,1949879,null,6368,null,409049,null,3228,null,4177,null,856,null,404872,null,3400,null,1318181,null,5199,null,27616,null,2496,null,1290565,null,5689,null,222649,null,1953,null,23241,null,2042,null,199408,null,2331,null,2123115,null,6098,null,392819,null,2824,null,2405,null,860,null,390414,null,2823,null,1426334,null,4988,null,33628,null,3072,null,1392706,null,5461,null,303962,null,2038,null,39896,null,2828,null,264066,null,3050,null,0400000US22,Louisiana,22
1229543,null,1430,null,596169,null,1851,null,101312,null,1198,null,824,null,363,null,100488,null,1235,null,408435,null,1644,null,8443,null,1154,null,399992,null,2032,null,86422,null,746,null,6678,null,1295,null,79744,null,1510,null,633374,null,1795,null,97767,null,1248,null,1032,null,476,null,96735,null,1331,null,425384,null,1602,null,8592,null,1418,null,416792,null,2231,null,110223,null,716,null,9258,null,1271,null,100965,null,1413,null,0400000US23,Maine,23
5210309,null,3980,null,2497022,null,4685,null,495957,null,2226,null,5349,null,1403,null,490608,null,2610,null,1718725,null,4566,null,21789,null,2557,null,1696936,null,5611,null,282340,null,1903,null,16566,null,1787,null,265774,null,2513,null,2713287,null,4195,null,472623,null,2076,null,3161,null,847,null,469462,null,2099,null,1855614,null,4230,null,25421,null,3147,null,1830193,null,5044,null,385050,null,2676,null,33636,null,2704,null,351414,null,3632,null,0400000US24,Maryland,24
6111371,null,1779,null,2954470,null,3437,null,534061,null,2073,null,6351,null,1246,null,527710,null,2430,null,2068167,null,2193,null,29833,null,3217,null,2038334,null,3871,null,352242,null,1886,null,19572,null,2254,null,332670,null,2923,null,3156901,null,3593,null,512100,null,2027,null,4041,null,982,null,508059,null,2231,null,2155435,null,2361,null,32524,null,3273,null,2122911,null,4097,null,489366,null,3112,null,40969,null,2982,null,448397,null,3780,null,0400000US25,Massachusetts,25
9219371,null,2559,null,4497393,null,4230,null,884120,null,2343,null,10942,null,1448,null,873178,null,2806,null,3057626,null,3344,null,64396,null,3538,null,2993230,null,5098,null,555647,null,2518,null,35729,null,3416,null,519918,null,4502,null,4721978,null,3673,null,843179,null,2270,null,5994,null,1100,null,837185,null,2593,null,3145584,null,2817,null,76656,null,5213,null,3068928,null,5844,null,733215,null,2591,null,71136,null,3571,null,662079,null,4454,null,0400000US26,Michigan,26
4834680,null,1824,null,2395342,null,3147,null,457529,null,2068,null,6069,null,1284,null,451460,null,2468,null,1660724,null,2957,null,23229,null,2427,null,1637495,null,3911,null,277089,null,1668,null,13945,null,1657,null,263144,null,1949,null,2439338,null,2715,null,436027,null,1769,null,3300,null,651,null,432727,null,1876,null,1651207,null,2422,null,21516,null,2348,null,1629691,null,3347,null,352104,null,1917,null,23507,null,2399,null,328597,null,2575,null,0400000US27,Minnesota,27
2659494,null,3444,null,1270946,null,6100,null,278207,null,3657,null,3054,null,982,null,275153,null,3758,null,844644,null,5276,null,21927,null,2646,null,822717,null,5658,null,148095,null,1897,null,16700,null,2176,null,131395,null,2484,null,1388548,null,5365,null,265664,null,3022,null,3555,null,1071,null,262109,null,3038,null,914405,null,4460,null,24686,null,2678,null,889719,null,4689,null,208479,null,2071,null,26900,null,2548,null,181579,null,3098,null,0400000US28,Mississippi,28
5467378,null,3201,null,2647988,null,4676,null,518505,null,2873,null,5212,null,1199,null,513293,null,3174,null,1792756,null,3996,null,40024,null,3102,null,1752732,null,5207,null,336727,null,1879,null,22991,null,1868,null,313736,null,2826,null,2819390,null,4553,null,504298,null,2649,null,3224,null,792,null,501074,null,2787,null,1871067,null,3305,null,45287,null,3380,null,1825780,null,5072,null,444025,null,2759,null,44708,null,3438,null,399317,null,4149,null,0400000US29,Missouri,29
896662,null,1764,null,444111,null,2427,null,81455,null,1856,null,654,null,369,null,80801,null,1840,null,300569,null,1650,null,4907,null,1272,null,295662,null,2174,null,62087,null,736,null,3964,null,872,null,58123,null,1142,null,452551,null,2704,null,78032,null,1746,null,170,null,198,null,77862,null,1744,null,302328,null,1604,null,4464,null,984,null,297864,null,2020,null,72191,null,750,null,4621,null,826,null,67570,null,1026,null,0400000US30,Montana,30
1628856,null,2074,null,805047,null,3461,null,159730,null,1864,null,1611,null,648,null,158119,null,2040,null,547005,null,2552,null,6190,null,1175,null,540815,null,2507,null,98312,null,1653,null,5515,null,1012,null,92797,null,1881,null,823809,null,2963,null,151122,null,1522,null,664,null,246,null,150458,null,1457,null,544170,null,2386,null,7868,null,1405,null,536302,null,2977,null,128517,null,1652,null,8718,null,1190,null,119799,null,1958,null,0400000US31,Nebraska,31
2407727,null,2497,null,1215945,null,3380,null,246229,null,2460,null,2126,null,831,null,244103,null,2606,null,827825,null,2526,null,12607,null,1795,null,815218,null,2544,null,141891,null,1069,null,9758,null,1487,null,132133,null,1729,null,1191782,null,2374,null,233368,null,2284,null,1563,null,719,null,231805,null,2355,null,797478,null,1792,null,12965,null,2022,null,784513,null,2572,null,160936,null,1521,null,13732,null,1618,null,147204,null,2121,null,0400000US32,Nevada,32
1234168,null,1053,null,607665,null,1394,null,110763,null,992,null,622,null,375,null,110141,null,1029,null,421741,null,1240,null,5562,null,1434,null,416179,null,1829,null,75161,null,660,null,4278,null,1297,null,70883,null,1453,null,626503,null,1421,null,103456,null,935,null,729,null,424,null,102727,null,1057,null,429027,null,1203,null,6641,null,1279,null,422386,null,1633,null,94020,null,1032,null,7224,null,1240,null,86796,null,1617,null,0400000US33,New Hampshire,33
8027677,null,2341,null,3901402,null,4021,null,763123,null,2033,null,10575,null,1637,null,752548,null,2469,null,2667150,null,3593,null,34160,null,2909,null,2632990,null,4698,null,471129,null,1774,null,32648,null,2699,null,438481,null,2999,null,4126275,null,3666,null,726303,null,2056,null,5333,null,1049,null,720970,null,2430,null,2745628,null,3023,null,43236,null,3355,null,2702392,null,4377,null,654344,null,2279,null,61332,null,3593,null,593012,null,3576,null,0400000US34,New Jersey,34
1826040,null,3467,null,887683,null,3905,null,181677,null,2945,null,1679,null,669,null,179998,null,3068,null,591037,null,3331,null,12224,null,1966,null,578813,null,3861,null,114969,null,1325,null,9055,null,1505,null,105914,null,1899,null,938357,null,3915,null,182631,null,2881,null,1260,null,625,null,181371,null,2900,null,612337,null,2839,null,12624,null,1576,null,599713,null,3124,null,143389,null,1733,null,15389,null,1996,null,128000,null,2734,null,0400000US35,New Mexico,35
18045993,null,3237,null,8692090,null,6533,null,1631024,null,4893,null,17970,null,1840,null,1613054,null,5358,null,6016621,null,6048,null,94635,null,5684,null,5921986,null,7858,null,1044445,null,3171,null,76405,null,4396,null,968040,null,5180,null,9353903,null,5823,null,1564483,null,2773,null,11122,null,1419,null,1553361,null,3231,null,6321292,null,3580,null,97783,null,4987,null,6223509,null,6105,null,1468128,null,4022,null,156467,null,4772,null,1311661,null,5260,null,0400000US36,New York,36
8495224,null,5230,null,4074778,null,6138,null,829050,null,5102,null,8039,null,1387,null,821011,null,5235,null,2762082,null,6672,null,54933,null,4880,null,2707149,null,8336,null,483646,null,2467,null,34909,null,2505,null,448737,null,3393,null,4420446,null,5486,null,788060,null,4815,null,5380,null,1308,null,782680,null,4865,null,2976647,null,4174,null,62659,null,4671,null,2913988,null,6128,null,655739,null,2743,null,70320,null,3715,null,585419,null,4466,null,0400000US37,North Carolina,37
587533,null,1395,null,291941,null,2103,null,50813,null,979,null,277,null,184,null,50536,null,977,null,202934,null,1642,null,2172,null,574,null,200762,null,1574,null,38194,null,500,null,2232,null,480,null,35962,null,591,null,295592,null,1736,null,47869,null,1118,null,61,null,74,null,47808,null,1108,null,197627,null,1330,null,2774,null,933,null,194853,null,1678,null,50096,null,805,null,2946,null,687,null,47150,null,1054,null,0400000US38,North Dakota,38
10614626,null,2872,null,5144252,null,5944,null,1007641,null,2984,null,10892,null,1305,null,996749,null,3070,null,3493376,null,4616,null,73560,null,4282,null,3419816,null,6012,null,643235,null,2214,null,42080,null,2846,null,601155,null,3145,null,5470374,null,5412,null,965444,null,3047,null,6764,null,1155,null,958680,null,3237,null,3628645,null,3604,null,77524,null,4681,null,3551121,null,5281,null,876285,null,4440,null,81109,null,3531,null,795176,null,5381,null,0400000US39,Ohio,39
3318573,null,2700,null,1610170,null,4962,null,332799,null,2595,null,2945,null,879,null,329854,null,2730,null,1073899,null,4109,null,26565,null,2605,null,1047334,null,4686,null,203472,null,1689,null,18027,null,1798,null,185445,null,2442,null,1708403,null,5012,null,314060,null,3030,null,2775,null,643,null,311285,null,3028,null,1124250,null,3828,null,28519,null,2202,null,1095731,null,4360,null,270093,null,2233,null,24939,null,1932,null,245154,null,2543,null,0400000US40,Oklahoma,40
3535002,null,2154,null,1735766,null,3730,null,318982,null,2510,null,3528,null,1118,null,315454,null,2713,null,1192433,null,2757,null,21548,null,2490,null,1170885,null,4005,null,224351,null,1576,null,16465,null,1837,null,207886,null,2277,null,1799236,null,3630,null,307522,null,2461,null,2186,null,605,null,305336,null,2627,null,1213472,null,2662,null,23830,null,2688,null,1189642,null,3845,null,278242,null,1796,null,27177,null,2849,null,251065,null,3028,null,0400000US41,Oregon,41
11622009,null,3196,null,5607599,null,5910,null,1031560,null,2640,null,13320,null,1819,null,1018240,null,2991,null,3805547,null,5336,null,63199,null,4554,null,3742348,null,7555,null,770492,null,3139,null,48974,null,3043,null,721518,null,3861,null,6014410,null,5514,null,990371,null,2788,null,7893,null,1338,null,982478,null,3001,null,3952661,null,4290,null,70896,null,5317,null,3881765,null,6913,null,1071378,null,3473,null,91153,null,4946,null,980225,null,6114,null,0400000US42,Pennsylvania,42
975196,null,1231,null,471476,null,1666,null,86146,null,1008,null,756,null,486,null,85390,null,1085,null,326002,null,1585,null,4816,null,1295,null,321186,null,2152,null,59328,null,864,null,2691,null,850,null,56637,null,1092,null,503720,null,1765,null,80365,null,904,null,563,null,318,null,79802,null,845,null,339843,null,1487,null,5637,null,1499,null,334206,null,2004,null,83512,null,1288,null,6540,null,1448,null,76972,null,1602,null,0400000US44,Rhode Island,44
4143220,null,3195,null,1979072,null,5641,null,393146,null,3473,null,3938,null,1082,null,389208,null,3540,null,1329518,null,4233,null,30028,null,3376,null,1299490,null,5269,null,256408,null,1767,null,20956,null,2409,null,235452,null,3043,null,2164148,null,5656,null,373929,null,3583,null,2472,null,830,null,371457,null,3615,null,1447985,null,3234,null,31126,null,2903,null,1416859,null,4343,null,342234,null,1931,null,38922,null,3400,null,303312,null,3865,null,0400000US45,South Carolina,45
733296,null,1726,null,363239,null,2207,null,69024,null,1620,null,717,null,460,null,68307,null,1700,null,245629,null,1992,null,2937,null,877,null,242692,null,2232,null,48586,null,806,null,2715,null,591,null,45871,null,990,null,370057,null,1844,null,66128,null,1326,null,440,null,294,null,65688,null,1340,null,243974,null,1392,null,3250,null,897,null,240724,null,1637,null,59955,null,790,null,3132,null,615,null,56823,null,958,null,0400000US46,South Dakota,46
5765788,null,3454,null,2783200,null,4710,null,548157,null,3518,null,6362,null,1622,null,541795,null,3664,null,1892145,null,4121,null,43743,null,3742,null,1848402,null,5416,null,342898,null,2046,null,28152,null,2380,null,314746,null,2940,null,2982588,null,4561,null,517490,null,3252,null,4553,null,1088,null,512937,null,3535,null,2007239,null,3863,null,45106,null,3858,null,1962133,null,5534,null,457859,null,2632,null,55759,null,3674,null,402100,null,4419,null,0400000US47,Tennessee,47
22226367,null,7785,null,10943630,null,12228,null,2459339,null,6137,null,23830,null,2425,null,2435509,null,6230,null,7428482,null,9942,null,127973,null,6906,null,7300509,null,12380,null,1055809,null,4023,null,88378,null,4672,null,967431,null,5654,null,11282737,null,8959,null,2353197,null,5496,null,16112,null,2155,null,2337085,null,6066,null,7546400,null,7623,null,157961,null,7834,null,7388439,null,11497,null,1383140,null,4408,null,178175,null,6836,null,1204965,null,7360,null,0400000US48,Texas,48
2484321,null,2206,null,1242041,null,3309,null,307896,null,1804,null,2677,null,882,null,305219,null,2030,null,822416,null,2979,null,11266,null,1577,null,811150,null,3375,null,111729,null,1113,null,6202,null,1137,null,105527,null,1556,null,1242280,null,2652,null,290014,null,1810,null,2161,null,701,null,287853,null,1992,null,819149,null,2194,null,9196,null,1422,null,809953,null,2441,null,133117,null,1848,null,11756,null,1609,null,121361,null,2116,null,0400000US49,Utah,49
582943,null,719,null,286651,null,1501,null,48327,null,604,null,264,null,147,null,48063,null,648,null,200515,null,1301,null,3288,null,598,null,197227,null,1458,null,37809,null,623,null,2149,null,558,null,35660,null,814,null,296292,null,1227,null,45722,null,624,null,457,null,343,null,45265,null,696,null,202931,null,919,null,3647,null,872,null,199284,null,1280,null,47639,null,505,null,5138,null,919,null,42501,null,992,null,0400000US50,Vermont,50
7118537,null,9473,null,3425228,null,9637,null,673674,null,4971,null,6526,null,1186,null,667148,null,4970,null,2358622,null,8515,null,34073,null,3069,null,2324549,null,8991,null,392932,null,2276,null,24863,null,2207,null,368069,null,2869,null,3693309,null,7742,null,643639,null,4036,null,3992,null,1019,null,639647,null,4164,null,2523843,null,6662,null,42015,null,3480,null,2481828,null,7818,null,525827,null,2944,null,47900,null,3111,null,477927,null,4046,null,0400000US51,Virginia,51
6095826,null,4368,null,3006174,null,4971,null,573255,null,2618,null,5324,null,1253,null,567931,null,2822,null,2084106,null,4665,null,33843,null,3079,null,2050263,null,5382,null,348813,null,1846,null,25955,null,2745,null,322858,null,3272,null,3089652,null,3786,null,545962,null,2368,null,3841,null,1193,null,542121,null,2399,null,2111246,null,3025,null,40160,null,3811,null,2071086,null,4789,null,432444,null,2493,null,41263,null,3332,null,391181,null,3934,null,0400000US53,Washington,53
1685985,null,1818,null,823154,null,2976,null,141024,null,1885,null,843,null,445,null,140181,null,1949,null,563014,null,2434,null,17836,null,2201,null,545178,null,3382,null,119116,null,1058,null,10749,null,1317,null,108367,null,1531,null,862831,null,2379,null,134739,null,1827,null,883,null,518,null,133856,null,1827,null,571300,null,1648,null,16005,null,1999,null,555295,null,2340,null,156792,null,1109,null,17449,null,2082,null,139343,null,2377,null,0400000US54,West Virginia,54
5205559,null,1973,null,2569467,null,4276,null,482089,null,2565,null,4484,null,839,null,477605,null,2812,null,1771522,null,3199,null,24649,null,2197,null,1746873,null,3838,null,315856,null,1707,null,16495,null,1558,null,299361,null,2250,null,2636092,null,4108,null,460252,null,2510,null,3245,null,811,null,457007,null,2541,null,1765875,null,3279,null,26670,null,2284,null,1739205,null,4097,null,409965,null,1869,null,31959,null,2904,null,378006,null,3370,null,0400000US55,Wisconsin,55
494589,null,1690,null,251097,null,2561,null,47680,null,1839,null,742,null,467,null,46938,null,1858,null,173838,null,2055,null,2139,null,680,null,171699,null,2209,null,29579,null,710,null,1543,null,571,null,28036,null,863,null,243492,null,1921,null,41614,null,1383,null,208,null,180,null,41406,null,1375,null,167164,null,1759,null,2270,null,648,null,164894,null,1940,null,34714,null,1226,null,2588,null,781,null,32126,null,1333,null,0400000US56,Wyoming,56
3705320,null,1218,null,1763580,null,3774,null,373802,null,2197,null,4276,null,1093,null,369526,null,2408,null,1152055,null,2400,null,32942,null,3235,null,1119113,null,3945,null,237723,null,994,null,30166,null,2602,null,207557,null,2924,null,1941740,null,3843,null,356202,null,2086,null,1481,null,654,null,354721,null,2257,null,1270943,null,1972,null,33100,null,3134,null,1237843,null,3929,null,314595,null,2197,null,51594,null,2856,null,263001,null,2838,null,0400000US72,Puerto Rico,72
